CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PPG,COALICION_PRI_PVEM,COMUN_PRD_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1982,1,1,30,228,6,2,23,0,2,0,0,0,2,0,0,294,10,304,408
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1983,1,17,76,192,5,4,27,0,4,4,4,7,0,0,9,340,19,368,533
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1984,3,26,123,523,8,21,152,27,16,11,4,2,1,0,0,914,80,994,1520
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1985,2,19,98,332,1,12,86,11,9,6,1,3,0,0,0,578,67,645,1006
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1986,1,4,158,189,5,13,72,2,8,9,0,1,0,0,0,461,31,492,693
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1988,1,0,96,168,2,4,122,3,1,3,0,1,0,0,0,400,13,413,614
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1989,1,11,16,96,4,5,55,1,0,2,0,0,0,0,0,190,10,200,313
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1990,1,0,17,82,0,1,21,1,0,0,0,0,0,0,0,122,6,128,171
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1991,3,6,98,752,8,13,22,5,12,1,1,2,1,0,0,921,32,953,1410
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1993,1,15,31,159,0,6,62,1,0,1,0,0,1,0,0,276,0,276,401
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1994,1,1,12,77,0,0,11,0,0,0,0,0,0,0,0,101,1,102,159
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1995,1,3,58,309,2,4,12,1,1,3,0,0,0,0,0,393,18,411,638
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1996,1,4,31,152,8,4,85,2,0,3,0,0,1,0,0,290,20,310,438
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1997,1,2,6,241,2,4,7,0,0,0,0,1,0,0,0,263,6,269,343
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1998,1,0,57,135,3,9,46,2,1,2,0,0,1,0,0,256,21,277,428
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1999,1,1,21,87,1,6,44,1,2,2,0,3,0,0,0,168,17,185,326
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2000,1,1,50,120,0,2,59,6,0,1,0,0,0,0,0,239,11,250,336
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2001,1,2,74,109,0,0,17,1,2,3,0,1,1,0,0,210,14,224,311
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2002,1,5,160,92,5,9,33,0,3,1,0,0,0,0,0,308,42,350,495
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2003,1,2,76,172,0,7,69,0,5,8,0,1,1,0,0,341,14,355,484
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2004,1,0,26,54,1,5,19,1,0,2,0,1,1,0,0,110,4,114,161
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2005,1,0,4,129,0,0,17,0,3,2,0,0,0,0,0,155,6,161,208
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2006,1,0,5,94,3,3,25,0,1,2,0,0,0,0,0,133,8,141,233
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2007,1,1,13,190,0,5,45,1,1,1,0,0,0,0,0,257,14,271,387
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2008,1,0,31,156,2,3,8,2,11,1,0,0,0,0,0,214,0,214,315
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2009,1,0,73,81,0,4,26,0,0,0,0,0,0,0,0,184,9,193,234
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2010,1,0,24,143,0,1,92,0,4,2,0,0,0,0,0,266,2,268,327
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2011,1,0,16,97,3,1,29,1,1,0,0,0,0,0,0,148,5,153,187
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2012,1,0,89,75,2,3,59,1,0,2,0,1,2,0,0,234,14,248,369
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2013,1,0,16,135,1,3,35,0,0,0,0,0,1,0,0,191,5,196,392
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2014,2,0,41,355,0,0,21,1,0,1,0,0,0,0,0,419,23,442,814
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2479,3,2,129,229,9,6,34,14,24,7,1,13,1,0,0,469,74,543,2074
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2480,2,0,83,34,0,0,13,21,7,1,1,4,0,0,0,164,40,204,1180
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2481,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2832
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2482,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2483,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2484,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2485,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2245
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2486,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2487,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2488,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2489,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2490,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2491,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2492,3,16,313,217,15,59,4,9,38,13,4,31,10,0,0,729,82,811,1524
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2493,2,1,82,61,7,11,1,5,31,7,0,14,0,0,0,220,37,257,1044
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2494,2,7,150,264,33,26,18,15,41,23,1,17,6,0,0,601,71,672,1260
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2495,1,4,124,79,1,12,3,7,1,2,0,1,6,0,0,240,13,253,557
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2496,1,6,104,80,2,7,3,7,3,5,1,1,1,0,0,220,20,240,571
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2497,2,0,217,46,2,6,3,11,10,0,3,3,3,0,0,304,33,337,1023
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2499,1,5,69,43,9,17,5,12,4,4,2,4,0,0,0,174,36,210,503
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2500,1,1,29,8,1,4,6,8,10,0,1,3,0,0,0,71,4,75,151
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2501,1,17,89,37,2,1,5,1,3,0,0,2,1,0,0,158,6,164,230
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2502,1,3,54,11,3,2,6,0,4,1,1,9,0,0,0,94,11,105,297
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2503,1,7,102,4,7,13,2,3,5,0,0,3,3,0,0,149,10,159,319
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2506,1,0,38,50,1,1,10,6,9,0,0,6,0,0,0,121,6,127,348
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2507,1,4,51,44,2,19,1,5,4,2,0,12,0,0,0,144,16,160,406
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2508,1,1,83,91,3,12,6,16,7,0,0,24,0,0,0,243,38,281,626
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2752,3,59,264,213,21,98,387,31,15,27,29,86,5,0,0,1235,77,1312,1817
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2753,2,46,253,223,19,18,275,13,19,52,16,111,3,0,1,1048,70,1119,1481
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2754,3,43,268,187,12,34,372,19,26,40,9,93,3,0,0,1106,65,1171,1528
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2755,1,31,39,23,28,8,47,3,8,1,1,6,1,0,0,196,8,204,259
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2756,1,8,44,25,0,0,18,2,0,0,0,1,0,0,0,98,1,99,108
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2757,1,7,39,59,2,1,20,0,0,1,1,2,0,0,0,132,4,136,193
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2758,1,2,95,32,0,3,28,1,6,0,1,6,2,0,0,176,10,186,276
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2759,3,77,248,158,17,30,218,6,8,3,3,104,3,0,0,875,44,919,1211
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2760,1,4,60,22,1,4,14,19,1,0,0,0,0,0,0,125,2,127,190
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2761,2,50,114,130,26,24,181,4,15,12,22,41,4,0,2,623,50,675,955
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2762,1,9,93,33,2,0,17,3,3,2,3,0,3,0,0,168,7,175,186
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2763,1,8,211,67,2,1,154,5,1,1,2,0,3,0,0,455,23,478,676
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2764,1,7,138,100,6,8,54,9,13,1,4,66,2,0,0,408,24,432,555
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2765,1,9,93,35,2,0,17,3,3,2,3,3,0,0,0,170,7,177,212
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2766,1,20,182,116,3,14,58,3,6,6,1,31,0,0,0,440,15,455,581
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2767,1,8,43,52,0,2,64,1,0,0,0,0,0,0,0,170,3,173,215
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2768,1,4,190,55,0,7,60,21,0,2,6,13,6,0,0,364,17,381,535
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2769,3,32,634,464,9,40,209,6,6,1,5,80,2,0,0,1488,59,1547,2218
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2770,1,3,85,47,7,10,61,1,0,0,1,12,4,0,0,231,8,239,322
4,12,GUERRERO,24,TIXTLA DE GUERRERO,75,ZITLALA,2771,3,22,596,353,1,27,93,18,32,0,4,26,9,0,0,1181,33,1214,1781
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1112,6,50,832,921,41,55,30,87,120,38,0,28,22,26,1,2250,130,2381,4467
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1113,6,33,477,892,44,34,29,85,114,43,0,33,12,23,0,1819,145,1964,3534
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1114,4,17,531,456,25,30,18,48,66,27,0,18,10,10,0,1256,98,1354,2464
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1115,3,19,297,428,8,4,17,37,57,29,0,7,2,2,0,907,36,943,1467
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1116,3,17,173,355,14,5,8,35,73,19,0,11,1,6,0,717,26,743,1035
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1117,3,17,238,437,18,14,8,62,46,9,0,23,1,9,0,882,37,919,1525
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1118,2,14,189,341,8,8,20,40,43,9,0,7,4,3,1,686,33,720,1135
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1119,3,22,374,484,22,21,17,66,49,18,0,18,21,18,1,1130,55,1186,2005
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1120,2,8,253,345,7,6,5,82,73,20,0,9,2,6,0,816,51,867,1404
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1121,3,15,310,334,3,13,10,60,86,15,0,15,1,0,0,862,77,939,1572
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1122,3,18,417,395,21,23,24,56,62,21,0,21,10,9,0,1077,72,1149,1915
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1123,2,9,217,253,16,7,8,19,21,13,0,10,3,4,1,580,70,651,1285
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1124,2,6,282,184,5,12,6,25,21,9,0,10,11,4,2,575,66,643,1314
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1125,1,2,210,162,5,3,0,8,3,1,0,0,2,13,0,409,19,428,613
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1126,3,13,568,279,18,37,7,8,7,3,0,3,14,6,0,963,38,1001,1611
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1127,2,5,420,226,7,8,2,14,26,3,0,0,2,2,0,715,49,764,1164
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1128,3,8,234,160,26,10,15,16,6,2,0,0,1,2,1,480,32,513,956
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1129,2,3,281,307,17,7,4,7,7,2,0,2,3,6,0,646,23,669,995
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1130,1,7,142,98,4,4,20,7,2,4,0,0,3,1,0,292,12,304,474
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1131,2,14,390,275,11,15,4,6,12,13,0,2,8,4,0,754,25,779,1184
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1132,3,28,565,328,15,21,15,18,11,8,0,6,11,6,0,1032,58,1090,1691
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1133,2,6,302,47,44,14,1,19,17,7,0,5,7,6,0,475,13,488,789
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1134,1,6,166,62,3,6,3,12,5,3,0,4,0,2,0,272,12,284,412
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1135,2,8,289,196,9,15,4,70,11,5,0,5,2,7,0,621,16,637,1131
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1136,2,10,365,121,8,15,11,5,11,4,0,8,2,6,0,566,30,596,928
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1137,1,0,121,18,2,3,1,12,1,1,0,0,2,1,0,162,13,175,269
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1138,1,11,100,116,17,7,0,7,12,5,0,0,3,3,0,281,14,295,473
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1139,2,41,174,143,9,11,3,13,14,8,0,3,8,1,4,428,21,453,819
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1140,1,5,165,30,5,4,10,17,10,0,0,2,0,0,0,248,4,252,514
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1141,1,1,81,57,3,10,4,18,10,5,0,2,1,0,0,192,8,200,326
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1142,1,8,113,149,0,9,6,8,7,2,0,2,0,0,0,304,12,316,526
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1143,2,3,125,111,4,4,10,6,8,2,0,1,3,4,0,281,19,300,469
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1144,1,7,160,108,2,3,5,6,31,4,0,2,1,2,0,331,14,345,487
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1145,1,4,215,40,3,18,8,14,2,3,0,0,1,3,0,311,15,326,572
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1146,1,1,81,28,1,2,2,2,0,1,0,0,0,0,0,118,6,124,208
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1147,1,1,120,70,0,0,1,6,7,0,0,0,0,1,3,206,3,212,309
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1148,1,4,110,123,13,10,0,3,7,0,0,2,1,0,0,273,14,287,461
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1149,1,9,52,111,4,7,14,3,1,4,0,4,3,3,0,215,17,232,707
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1150,2,6,111,144,65,13,36,10,6,1,0,0,2,3,0,397,34,431,778
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1151,2,1,162,170,3,2,4,0,2,37,0,3,1,0,0,385,39,424,672
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1152,2,35,110,98,6,6,28,15,3,4,0,3,1,1,0,310,12,322,811
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1153,1,11,71,27,1,3,5,7,6,1,0,0,0,0,0,132,9,141,267
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1154,2,21,429,139,15,31,5,7,12,9,0,4,5,0,0,677,42,719,1454
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1155,1,5,202,143,4,10,48,40,2,1,0,0,0,0,0,455,0,455,730
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1156,1,8,145,58,3,3,6,3,5,2,0,1,0,3,0,237,13,250,439
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1157,3,9,278,483,9,20,21,19,24,12,0,3,2,7,1,887,55,943,1857
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1158,1,0,176,43,3,6,1,3,6,5,0,0,1,1,0,245,25,270,498
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1159,2,5,229,61,11,6,16,10,6,4,0,3,0,4,0,355,45,400,847
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1160,2,2,160,196,5,8,5,1,23,5,0,1,1,3,0,410,34,444,693
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1161,2,4,227,236,9,10,1,1,2,12,0,1,3,2,0,508,30,538,861
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1162,2,3,153,142,10,26,21,5,1,10,0,1,1,2,0,375,47,422,790
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1163,1,5,124,65,6,3,4,12,2,2,0,3,1,0,0,227,33,260,538
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1164,3,6,512,136,16,13,3,6,6,6,0,3,4,0,1,711,87,799,1627
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1165,1,2,131,24,2,7,2,7,0,2,0,0,3,1,0,181,13,194,439
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1166,2,0,242,77,11,5,31,3,3,1,0,3,3,2,9,381,21,411,794
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1167,3,17,290,88,24,14,5,31,15,6,0,0,5,5,0,500,43,543,1412
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1168,1,1,46,63,5,7,141,5,33,8,0,16,0,1,0,326,22,348,534
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1169,1,3,86,433,61,14,53,0,12,3,0,0,0,6,0,671,50,721,281
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1170,2,2,229,163,6,12,80,1,0,9,0,25,2,1,0,530,29,559,1096
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1171,1,1,110,77,4,2,12,31,0,0,0,2,1,1,0,241,16,257,405
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1172,2,0,186,119,9,7,3,2,3,6,0,14,0,3,0,352,36,388,547
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1173,3,9,445,79,6,90,1,13,2,11,0,4,1,0,0,661,35,696,1024
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1174,1,0,47,13,0,0,15,2,1,31,0,0,0,0,0,109,12,121,315
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1175,3,30,341,393,111,16,35,7,7,3,0,0,4,5,4,952,24,980,1790
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1176,1,0,57,38,14,0,6,1,0,0,0,0,0,11,0,127,8,135,365
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1177,3,4,281,335,12,19,94,22,9,7,0,4,9,6,0,802,56,858,1720
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1178,2,3,212,273,5,7,98,12,10,10,0,6,4,4,1,644,40,685,1310
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1179,2,2,362,76,6,2,1,40,2,2,0,2,1,0,0,496,30,526,973
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1180,1,10,100,52,9,12,7,7,2,7,0,10,4,2,0,222,24,246,484
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1181,2,23,196,120,25,26,119,14,7,9,0,15,121,66,0,741,97,838,1176
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1182,1,7,31,80,4,15,35,1,0,0,0,0,0,1,1,174,4,179,283
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1183,1,3,28,85,6,9,132,7,5,3,0,24,0,4,0,306,57,363,670
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1184,2,1,235,238,3,21,1,4,1,11,0,2,5,2,0,524,64,588,738
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1186,1,1,9,111,6,3,37,2,2,4,0,6,1,1,0,183,48,231,389
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1187,1,4,50,79,6,10,79,18,1,3,0,25,1,0,0,276,20,296,590
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1188,1,0,14,1,1,0,0,9,0,0,0,0,0,0,0,25,2,27,299
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1189,2,2,207,92,7,10,1,0,5,19,0,0,0,2,1,345,8,354,632
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1193,1,0,21,9,9,4,81,0,0,10,0,2,0,1,0,137,16,153,224
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1194,2,2,146,74,7,3,79,1,2,4,0,14,2,66,0,400,58,458,813
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1197,1,0,104,54,0,1,0,0,2,1,0,0,0,0,0,162,4,166,181
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1200,3,9,381,200,18,19,0,19,8,2,0,0,0,1,0,657,114,771,1232
4,12,GUERRERO,25,CHILAPA DE ALVAREZ,28,CHILAPA DE ALVAREZ,1201,3,3,339,128,15,17,1,64,2,2,0,0,7,9,0,587,90,677,1207
