CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,PUP,NVA_ALIANZA,PSD,MORENA,ES,PRS,PAN_PRD,PRI_PVEM,C_COMUN_NVA_ALIANZA_PSD,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,CAND_IND36,CAND_IND37,CAND_IND38,CAND_IND39,CAND_IND40,CAND_IND41,CAND_IND42,CAND_IND43,CAND_IND44,CAND_IND45,CAND_IND46,CAND_IND47,PLANILLA_UNICA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1728,C05,0,0,0,0,54,0,2,7,20,56,,9,110,75,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,,,,,,,,,,,,,,,,,0,350,6,356,677,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1728,C06,18,80,92,3,50,2,0,13,12,61,,13,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,6,17,,,,,,,,,,,,,,,,,0,372,18,390,677,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1728,C07,19,64,73,2,44,1,3,16,13,62,,9,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,0,324,8,332,677,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1729,B,26,74,77,5,39,5,2,8,15,61,,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,,,,,,,,,,,,,,,0,346,11,357,697,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1729,C01,18,90,78,4,30,4,0,11,20,78,,24,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,,,,,,,,,,,,,,,,,0,376,10,386,697,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1729,C02,23,75,73,5,23,5,4,16,11,72,,23,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,10,15,,,,,,,,,,,,,,,,,0,357,5,362,697,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2423,B,4,124,32,24,0,3,,53,51,145,28,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,470,17,487,701,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2423,C01,2,92,57,24,0,1,,45,37,133,43,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,436,11,447,701,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2423,C02,6,116,34,30,0,1,,50,35,137,47,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,459,11,470,701,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2423,C03,2,111,39,33,3,1,,52,40,129,33,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,447,10,457,701,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2424,B,4,132,40,42,3,1,,44,26,115,15,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,430,12,442,662,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2424,C01,1,138,40,27,4,0,,50,34,110,16,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,424,5,429,661,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2424,C02,2,134,38,24,3,3,,60,37,94,11,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,415,12,428,661,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2424,C03,3,144,42,48,2,4,,38,33,104,19,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442,14,456,661,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2425,B,1,93,25,15,3,1,,34,28,114,28,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,344,12,356,517,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2425,C01,4,113,32,18,2,1,,35,16,120,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,365,12,377,517,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2425,C02,10,100,14,12,0,1,,42,23,112,21,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,338,12,350,517,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2426,B,3,103,38,11,2,0,,88,50,84,25,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,408,10,418,659,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2426,C01,13,100,47,18,4,1,,37,40,96,21,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,383,15,398,658,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2426,C02,0,89,60,24,1,1,,63,45,113,16,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,414,17,431,658,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2426,C03,5,101,42,24,4,0,,51,43,96,19,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,393,14,407,658,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2426,C04,11,89,59,13,2,1,,60,24,115,10,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,386,9,395,658,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2427,B,0,137,24,12,3,2,,32,19,106,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,345,20,365,561,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2427,C01,0,124,42,23,2,3,,36,25,104,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,378,10,388,561,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2427,C02,3,118,20,20,4,3,,41,17,108,16,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,357,14,371,560,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2428,B,9,68,147,11,19,0,,11,7,64,10,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,357,23,380,749,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2428,C01,7,66,108,12,7,1,,17,5,81,10,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,322,21,343,749,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2428,C02,8,52,111,16,6,2,,13,12,82,14,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,329,10,339,749,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2428,C03,9,45,97,17,6,1,,8,6,78,5,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,284,8,292,749,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2428,C04,7,56,137,12,5,0,,11,10,69,6,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,320,19,339,749,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2428,C05,9,58,123,16,9,1,,13,7,68,10,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,330,15,346,749,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2428,C06,7,69,114,14,15,3,,11,5,65,9,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,321,17,338,749,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2428,C07,15,61,118,22,10,6,,15,4,65,7,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,333,10,343,749,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2428,C08,5,73,106,20,5,2,,13,9,65,9,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,318,14,332,749,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2428,C09,7,71,103,17,7,3,,15,14,89,11,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,346,14,361,749,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2428,C10,4,74,107,14,13,0,,16,15,98,14,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,364,8,372,749,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2428,C11,5,71,109,12,9,2,,10,12,54,9,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,299,15,314,748,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2428,C12,5,68,118,14,15,2,,11,5,67,13,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,333,13,346,748,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2428,C13,8,70,114,14,6,1,,8,6,56,1,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,294,10,304,748,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2428,C14,7,69,124,12,16,0,,11,11,64,6,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,335,22,357,748,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2428,C15,9,48,112,15,11,2,,9,6,63,13,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,300,13,313,748,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2428,C16,12,55,106,12,6,1,,13,13,72,7,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,317,18,335,748,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2428,C17,12,64,121,17,5,4,,10,8,52,4,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,308,22,330,748,,,,
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2429,B,2,53,80,2,4,3,,22,7,38,11,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,225,14,239,365,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,8,ASUNCION OCOTLAN,65,B,0,146,0,7,1,,,130,,5,,,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,326,14,340,551,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,8,ASUNCION OCOTLAN,65,C01,47,147,7,3,0,,,111,,4,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,323,11,334,551,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,8,ASUNCION OCOTLAN,66,B,40,102,11,3,1,,,99,,0,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,257,15,272,439,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,8,ASUNCION OCOTLAN,66,C01,29,99,8,1,2,,,107,,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,248,14,262,439,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,8,ASUNCION OCOTLAN,67,B,32,155,10,5,4,,,140,,4,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,358,14,372,646,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,17,CIENEGA DE ZIMATLAN,111,B,11,231,174,2,1,2,,,21,2,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,449,6,455,613,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,17,CIENEGA DE ZIMATLAN,111,C01,18,232,157,3,0,2,,,15,3,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,439,10,449,613,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,17,CIENEGA DE ZIMATLAN,112,B,16,184,176,0,1,0,,,30,7,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,415,3,418,595,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,17,CIENEGA DE ZIMATLAN,112,C01,22,234,132,0,1,0,,,23,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,415,9,424,595,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,617,B,9,47,45,0,9,40,,115,28,179,,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,479,20,500,690,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,617,C01,13,61,43,4,14,33,,118,25,138,,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,453,14,467,690,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,617,S01,0,3,2,1,0,2,,2,0,9,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,0,19,,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,618,B,7,54,35,4,9,58,,94,5,104,,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,375,8,383,580,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,618,C01,10,47,27,2,5,51,,107,10,121,,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,385,14,399,579,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,618,C02,7,52,28,5,8,49,,99,4,110,,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,367,17,385,579,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,619,B,11,49,49,4,8,30,,123,13,141,,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,431,13,445,624,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,619,C01,14,54,39,2,2,36,,115,13,136,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,415,7,422,623,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,619,C02,10,47,41,2,13,33,,91,14,145,,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,399,20,419,623,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,620,B,14,58,53,1,2,23,,116,6,161,,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,441,22,463,663,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,620,C01,13,68,58,1,17,21,,123,7,141,,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,454,9,463,663,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,620,C02,13,67,49,0,0,28,,114,3,135,,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,414,15,429,663,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,620,C03,10,62,66,1,7,40,,90,9,137,,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,429,22,451,662,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,621,B,5,31,30,0,3,34,,81,10,151,,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,351,7,358,505,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,621,C01,5,43,27,1,2,26,,66,6,155,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,333,8,341,505,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,621,C02,9,35,28,1,4,26,,60,11,148,,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,328,11,339,504,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,622,B,14,46,66,2,9,25,,87,6,201,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,460,13,473,661,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,622,C01,9,36,96,2,8,29,,90,10,179,,2,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,466,14,481,661,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,622,C02,13,48,84,4,11,22,,82,9,177,,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,459,12,471,661,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,623,B,5,34,46,5,6,22,,37,1,143,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,302,11,313,419,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,623,C01,16,23,36,1,4,16,,35,6,151,,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,294,17,311,419,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,624,B,28,99,67,4,8,18,,70,5,88,,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,395,15,410,637,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,625,B,25,28,64,3,2,25,,87,4,119,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,359,4,363,479,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,626,B,8,35,30,2,6,18,,43,14,129,,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,288,0,288,390,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,627,B,2,29,14,2,2,11,,59,0,23,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,143,4,147,197,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,628,B,19,54,59,6,7,18,,21,4,137,,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,336,21,357,601,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,629,B,10,10,47,0,4,7,,32,1,45,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,158,5,163,201,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,630,B,15,56,47,6,4,20,,81,9,68,,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,310,17,327,472,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,630,C01,10,68,46,5,4,10,,78,12,84,,3,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,325,16,341,472,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,631,B,25,9,19,0,1,24,,18,2,138,,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,240,7,247,381,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,100,SAN ANNTONINO CASTILLO VELASCO,766,B,14,23,40,0,2,79,,0,,67,,126,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,352,24,376,613,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,100,SAN ANNTONINO CASTILLO VELASCO,766,C01,5,31,45,2,1,76,,5,,50,,119,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,338,15,353,613,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,100,SAN ANNTONINO CASTILLO VELASCO,767,B,5,17,30,0,2,68,,3,,83,,68,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,279,18,297,458,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,100,SAN ANNTONINO CASTILLO VELASCO,767,C01,3,15,39,1,2,59,,5,,47,,64,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,240,19,259,458,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,100,SAN ANNTONINO CASTILLO VELASCO,768,B,4,9,20,1,4,75,,1,,78,,68,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,264,21,285,436,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,100,SAN ANNTONINO CASTILLO VELASCO,768,C01,6,19,24,2,2,49,,3,,68,,60,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,237,10,247,436,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,100,SAN ANNTONINO CASTILLO VELASCO,769,B,6,14,35,0,1,61,,3,,75,,110,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,310,17,327,527,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,100,SAN ANNTONINO CASTILLO VELASCO,769,C01,2,12,34,0,1,83,,7,,56,,116,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,312,9,321,526,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,293,SAN PABLO HUIXTEPEC,1431,B,31,171,5,7,108,0,,7,45,110,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,487,13,500,697,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,293,SAN PABLO HUIXTEPEC,1431,C01,44,130,4,3,150,0,,4,31,119,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,486,12,498,697,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,293,SAN PABLO HUIXTEPEC,1432,B,39,106,5,6,144,0,,23,31,79,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,433,17,450,643,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,293,SAN PABLO HUIXTEPEC,1432,C01,29,113,6,6,128,1,,26,46,90,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,445,20,465,642,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,293,SAN PABLO HUIXTEPEC,1433,B,50,147,5,6,71,2,,14,30,96,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,422,12,434,617,,,,
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,293,SAN PABLO HUIXTEPEC,1433,C01,58,110,7,5,91,3,,10,46,100,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,431,6,437,617,,,,
