CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,PUP,NVA_ALIANZA,PSD,MORENA,PRS,PAN_PRD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,475,3,74,212,76,26,129,31,6,20,288,19,9,2,12,1,0,2,905,24,931,1791
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,476,3,186,359,99,10,98,26,5,9,135,26,13,1,12,0,0,1,979,28,1008,1655
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,477,3,116,328,59,25,101,25,13,10,259,26,10,0,14,1,0,0,987,22,1009,1953
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,478,5,195,433,147,27,192,21,18,13,383,152,19,9,4,0,0,1,1613,40,1654,3216
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,479,3,115,186,92,9,129,22,6,10,250,32,15,1,4,0,0,0,871,11,882,1747
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,480,3,279,328,122,13,81,18,1,10,125,21,16,2,1,0,0,1,1017,31,1049,1806
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,481,5,371,550,176,66,241,28,9,19,379,37,38,2,13,0,0,2,1929,61,1992,3423
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,482,7,359,623,202,60,237,66,15,29,588,73,43,7,22,2,0,5,2326,75,2406,4988
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,483,3,116,200,67,7,95,12,5,11,302,12,12,2,6,1,0,1,848,18,867,1588
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,485,2,110,221,68,7,68,10,1,8,217,12,16,2,1,0,0,0,741,20,761,1301
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,486,2,74,132,60,7,89,16,3,7,212,8,15,5,10,0,0,0,638,18,656,1182
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,487,3,147,207,120,11,101,19,0,10,210,22,13,0,4,0,0,1,864,28,893,1827
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,488,2,127,212,63,11,99,12,2,6,231,17,11,0,4,1,0,0,796,33,829,1488
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,489,3,237,315,86,6,94,10,0,6,136,15,16,6,2,0,0,2,929,31,962,1557
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,490,2,164,228,78,13,63,13,5,10,160,24,10,1,4,0,0,0,773,25,798,1430
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,491,2,121,191,84,6,106,12,5,7,206,17,6,1,5,1,0,1,768,16,785,1422
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,492,3,102,155,86,6,121,10,6,6,265,29,9,0,4,0,0,0,799,23,822,1626
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,493,5,242,385,156,31,240,12,12,19,573,36,21,2,12,0,0,1,1741,56,1798,3700
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,494,3,119,210,61,17,167,17,8,14,337,19,17,3,3,0,0,2,992,36,1030,1978
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,495,3,126,253,68,7,116,18,6,5,274,23,12,0,7,1,0,0,916,38,954,1763
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,496,2,113,129,63,15,109,14,5,10,249,20,2,0,1,0,0,0,730,18,748,1308
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,497,2,110,146,81,5,88,9,7,13,240,17,11,0,7,0,0,0,734,18,752,1312
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,498,2,130,231,79,6,90,14,11,5,134,18,13,1,3,0,0,3,735,14,752,1299
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,499,2,122,317,74,8,81,23,5,7,142,20,21,1,9,0,0,2,830,26,858,1324
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,500,5,264,458,178,35,203,33,13,13,524,50,26,6,10,0,0,0,1813,40,1853,3707
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,501,3,84,189,65,17,109,24,3,7,219,20,18,2,12,1,0,0,770,19,789,1710
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,502,4,187,245,114,4,157,18,7,8,322,25,22,2,10,0,0,1,1121,30,1152,2381
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,503,2,82,106,54,9,60,10,3,1,169,9,8,0,0,0,0,2,511,16,529,1012
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,506,2,85,123,53,2,55,11,5,8,191,17,8,0,2,0,0,0,560,8,568,1051
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,507,3,121,264,78,11,59,16,3,8,235,20,13,2,5,0,0,3,835,21,859,1606
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,508,2,147,177,50,6,63,19,4,9,164,14,11,0,3,0,0,0,667,24,691,1158
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,509,3,249,377,161,21,153,15,6,9,500,29,29,0,5,0,0,1,1554,62,1617,1362
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,510,2,149,255,73,10,73,19,3,6,174,20,18,2,9,0,0,3,811,36,850,1334
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,511,3,197,299,78,8,97,7,2,13,175,24,13,0,9,0,0,3,922,30,955,1553
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,512,2,140,222,63,8,68,14,4,8,168,18,8,0,3,0,0,1,724,20,745,1219
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,513,2,103,236,77,11,98,13,6,10,178,19,9,1,1,0,0,2,762,18,782,1318
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,514,2,147,178,77,12,108,17,9,9,243,12,5,2,2,0,1,1,822,24,847,1453
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,515,2,85,147,62,5,66,8,3,8,111,16,11,3,1,0,0,1,526,16,543,907
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,516,2,85,196,53,3,68,7,1,6,127,15,4,2,11,1,0,3,579,12,594,982
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,517,2,100,222,58,7,63,17,3,6,144,24,5,0,4,0,0,0,653,23,676,1194
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,518,2,92,197,57,8,45,12,0,4,139,12,6,0,2,0,0,0,574,22,596,951
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,519,2,134,229,62,11,87,12,1,6,143,30,15,4,2,0,0,1,736,20,757,1229
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,520,2,104,190,64,8,60,6,3,3,139,13,13,2,2,0,0,3,607,12,622,1000
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,521,3,133,229,88,16,119,15,6,17,215,28,13,0,9,0,0,2,888,26,916,1716
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,522,2,92,134,67,5,76,16,3,5,150,13,7,2,3,0,0,1,573,23,597,1148
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,523,2,112,151,38,5,73,12,4,8,201,19,11,1,2,0,0,1,637,23,661,1164
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,526,2,75,127,37,11,39,15,3,7,159,14,7,2,1,0,0,0,497,10,507,1021
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,527,2,82,179,55,13,71,13,6,10,193,13,13,1,3,0,0,0,652,21,673,1237
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,528,3,114,220,78,10,88,15,3,10,264,25,11,2,7,0,0,0,847,28,875,1508
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,529,2,126,226,61,4,59,14,0,6,113,13,15,3,2,0,0,1,642,8,651,1167
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,530,2,124,186,90,7,43,13,3,6,139,9,7,4,2,0,0,0,633,11,644,1106
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,531,2,80,127,44,3,42,17,4,2,79,20,6,2,2,1,0,0,429,11,440,773
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,532,2,95,185,49,7,67,10,5,6,82,10,11,3,3,0,0,1,533,22,556,929
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,533,1,71,122,31,3,29,2,0,4,55,5,6,0,2,0,0,0,330,6,336,519
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,534,2,135,232,68,10,48,11,2,6,91,15,13,2,3,0,0,1,636,22,659,1104
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,535,3,199,385,155,22,124,17,7,16,552,28,17,2,15,0,0,5,1539,36,1580,1294
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,536,1,66,103,50,3,33,5,1,4,111,9,4,0,4,0,0,0,393,9,402,676
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,537,2,81,138,54,9,63,18,2,7,198,14,7,2,4,0,0,0,597,16,613,1121
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,538,2,188,134,63,16,56,11,6,9,191,17,7,0,3,0,0,1,701,13,715,1048
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,546,1,51,94,34,2,41,12,0,5,78,13,7,1,3,0,0,1,341,13,355,653
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,547,2,137,207,77,9,69,32,1,15,160,13,21,1,5,0,0,1,747,17,765,1286
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,548,2,133,141,47,8,33,9,4,2,68,14,14,1,3,0,0,2,477,23,502,793
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,549,1,61,77,32,6,19,3,0,1,41,11,9,0,2,1,0,0,263,7,270,463
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,550,1,65,115,34,1,22,6,1,0,68,9,7,1,0,0,0,2,329,6,337,535
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,551,2,116,190,36,3,48,13,0,4,105,18,6,1,2,1,0,0,543,19,562,926
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,552,2,125,196,68,7,102,21,5,13,196,19,8,0,3,1,0,3,764,24,791,1309
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,553,4,190,322,184,32,162,24,10,8,575,26,11,1,9,1,0,1,1555,27,1583,1595
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,554,2,108,140,49,8,89,9,2,4,126,13,11,1,4,0,0,0,564,11,575,960
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,555,2,135,176,49,4,45,7,3,8,72,12,9,1,5,1,0,3,527,16,546,963
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,556,1,108,115,31,8,43,12,0,5,69,10,10,1,2,0,0,0,414,17,431,745
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,557,2,72,124,36,4,45,12,1,7,150,12,2,1,3,0,0,1,469,16,486,899
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,569,2,103,144,58,10,51,12,1,10,141,18,12,0,4,0,0,0,564,17,581,1015
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,616,5,386,410,122,37,200,32,12,12,446,54,22,7,17,0,0,1,1757,54,1812,3431
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,26,CUILAPAM DE GUERRERO,147,3,80,201,277,12,160,36,14,25,195,16,33,0,6,1,0,0,1056,54,1110,2063
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,26,CUILAPAM DE GUERRERO,148,5,156,327,364,141,269,70,13,45,467,36,38,1,9,0,0,1,1936,59,1996,3621
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,26,CUILAPAM DE GUERRERO,149,4,100,254,245,15,172,16,30,38,528,23,24,1,8,1,0,0,1455,28,1483,2271
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,26,CUILAPAM DE GUERRERO,150,3,82,161,220,12,127,16,10,21,311,10,33,1,6,0,1,1,1011,28,1040,1799
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,26,CUILAPAM DE GUERRERO,151,4,145,283,342,43,206,28,64,25,519,35,27,0,2,3,2,0,1724,54,1778,2694
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,26,CUILAPAM DE GUERRERO,152,3,95,218,237,20,90,21,29,20,270,33,17,1,3,1,1,0,1056,46,1102,1606
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,104,SAN ANTONIO DE LA CAL,777,5,171,246,254,13,125,58,10,31,302,12,58,0,11,1,0,0,1292,37,1329,3137
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,104,SAN ANTONIO DE LA CAL,778,5,159,297,195,19,174,38,10,33,352,19,36,2,14,1,0,1,1349,55,1405,3341
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,104,SAN ANTONIO DE LA CAL,779,4,132,206,92,11,216,34,9,18,332,14,10,4,6,2,0,0,1086,32,1118,2572
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,104,SAN ANTONIO DE LA CAL,780,4,113,179,131,8,121,23,13,11,337,19,16,3,6,3,0,1,983,20,1004,2296
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,104,SAN ANTONIO DE LA CAL,781,5,186,299,256,13,220,34,23,16,504,20,32,4,9,1,1,0,1618,55,1673,3733
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,339,SAN RAYMUNDO JALPAN,1605,3,84,164,115,44,54,9,5,57,261,11,11,3,3,0,0,0,821,18,839,1722
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,37,3,41,236,146,18,149,15,6,22,246,25,13,1,1,0,0,0,919,34,953,1851
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,38,2,61,160,112,12,83,13,4,15,123,11,5,1,7,1,0,0,608,23,631,1292
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1712,2,120,199,101,13,91,16,2,6,189,18,17,1,7,0,0,0,780,22,802,1447
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1713,3,82,226,136,10,137,10,3,9,249,23,13,3,4,1,0,0,906,31,937,1740
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1714,3,76,159,121,9,132,13,4,7,222,16,12,1,5,0,0,0,777,16,793,1513
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1715,3,109,303,206,15,198,32,6,20,281,22,17,5,4,0,0,1,1218,20,1239,2169
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1716,3,94,276,208,11,174,27,21,30,262,32,13,4,5,0,0,0,1157,39,1196,2084
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1717,4,88,299,259,19,203,40,3,13,287,28,19,1,7,0,0,0,1266,39,1305,2254
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1718,7,178,518,590,29,421,80,12,58,812,65,30,2,11,0,0,1,2806,102,2909,3944
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1719,4,132,425,208,12,176,38,8,29,388,37,19,4,4,0,0,2,1480,31,1513,2545
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1720,8,384,840,383,20,380,52,12,48,852,91,37,6,11,1,0,4,3117,76,3197,5982
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1721,4,95,330,215,19,247,21,7,22,552,50,12,0,3,1,0,5,1574,35,1614,2852
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1722,11,256,778,751,43,852,111,40,92,1247,106,42,7,27,2,0,3,4354,121,4478,8198
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1723,4,109,378,234,14,118,37,4,36,446,46,18,0,14,4,0,0,1458,44,1502,2986
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1724,3,121,228,173,12,195,17,7,37,366,41,23,2,8,0,0,1,1230,32,1263,2119
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1725,4,117,385,270,21,214,38,10,33,414,58,14,5,14,0,0,7,1593,59,1659,2989
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1726,6,176,433,361,29,339,61,19,50,639,93,32,0,10,0,0,1,2242,57,2300,4297
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1727,5,145,455,252,34,227,39,19,54,373,41,23,0,4,1,0,0,1667,54,1721,3450
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1728,8,151,573,424,36,386,62,29,89,727,87,36,6,9,2,0,1,2617,96,2714,5419
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1729,3,90,292,191,13,86,17,9,42,244,34,4,3,7,0,0,1,1032,30,1063,2091
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2423,4,62,456,175,53,120,44,40,150,434,15,10,6,7,0,0,0,1572,38,1610,2804
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2424,4,50,520,150,74,111,30,30,106,541,32,12,8,6,0,2,1,1672,28,1701,2645
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2425,3,42,300,87,26,66,10,24,67,372,8,4,0,2,0,0,0,1008,22,1030,1551
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2426,5,75,511,188,52,90,39,62,163,495,24,15,2,9,0,0,1,1725,42,1768,3291
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2427,3,35,352,113,18,68,15,20,69,239,11,2,1,4,0,0,1,947,25,973,1682
