CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,826,C06,15,45,8,32,3,8,1,21,44,0,0,3,0,0,2,,,0,182,10,192,661,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0445-A0446.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,739,B,68,72,36,7,2,3,4,53,6,16,1,7,0,0,,,,0,275,6,281,710,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2055-A2056.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,827,B,27,29,20,32,9,4,5,55,42,4,0,6,0,1,3,,,1,237,10,248,505,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0447-A0448.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,740,B,59,69,24,3,4,7,3,33,7,16,3,1,0,0,,,,0,229,9,238,585,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2057-A2058.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,828,B,42,50,11,24,7,7,4,35,35,5,0,3,0,0,7,,,1,230,11,242,521,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0449-A0450.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,829,B,25,31,17,68,16,8,3,33,48,5,0,4,0,0,2,,,0,260,8,268,526,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0453-A0454.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,740,C01,60,64,21,4,3,4,4,39,9,13,3,2,0,0,,,,0,226,8,234,584,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2059-A2060.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,741,B,21,45,14,3,1,2,0,34,3,5,1,3,0,0,,,,0,132,5,137,415,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2061-A2062.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,830,B,13,35,7,21,4,9,3,34,39,4,0,5,0,0,4,,,0,178,5,183,447,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0455-A0456.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,741,C01,39,42,14,1,0,10,0,27,2,13,1,2,0,0,,,,0,151,9,160,414,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2063-A2064.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,831,B,24,26,9,67,25,4,2,29,37,5,0,1,0,0,2,,,0,231,9,240,459,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0459-A0460.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,832,B,60,52,23,52,8,9,6,63,59,10,1,4,0,0,11,,,3,358,10,371,720,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0461-A0462.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,833,B,29,44,17,67,8,6,6,40,42,4,0,5,0,0,6,,,0,274,19,293,645,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0463-A0464.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,834,B,24,60,18,71,3,7,2,48,54,1,2,6,0,0,6,,,1,302,8,311,592,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0465-A0466.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,835,B,26,39,6,66,5,3,2,32,47,6,1,3,0,0,8,,,1,244,11,256,480,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0467-A0468.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,742,B,53,54,25,7,1,2,2,54,4,12,0,6,0,0,,,,0,220,7,227,525,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2065-A2066.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,836,B,55,42,13,52,6,6,3,53,50,6,1,3,0,0,11,,,0,301,6,307,624,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0469-A0470.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,837,B,18,59,17,54,12,3,0,28,41,2,3,0,0,0,0,,,2,237,5,244,406,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0471-A0472.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,837,C01,23,45,10,47,9,5,2,32,34,1,0,7,0,0,0,,,0,215,6,221,406,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0473-A0474.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,838,B,13,41,13,38,13,3,4,31,40,5,0,1,0,1,1,,,0,204,4,208,375,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0475-A0476.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,839,B,23,34,7,55,10,3,3,21,23,0,2,4,0,0,0,,,0,185,6,191,487,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0477-A0478.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,839,C01,21,30,17,39,9,7,2,22,28,5,1,5,0,0,0,,,0,186,3,189,487,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0479-A0480.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,840,B,27,47,15,96,8,3,4,52,52,2,0,13,0,0,1,,,0,320,7,327,587,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0481-A0482.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,841,B,53,58,24,43,8,11,6,51,49,11,0,2,0,0,13,,,1,329,12,342,727,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0483-A0484.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,842,B,32,23,9,60,3,9,3,22,48,1,0,5,0,0,3,,,0,218,7,225,425,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0485-A0486.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,842,C01,25,37,9,53,8,4,2,29,45,4,3,7,0,0,3,,,0,229,6,235,424,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0487-A0488.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,843,B,27,51,18,70,0,3,0,43,37,9,2,1,0,0,0,,,1,261,2,264,513,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0489-A0490.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,844,B,41,70,19,79,8,5,7,51,51,3,0,9,0,0,3,,,0,346,14,360,607,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0491-A0492.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,845,B,34,43,16,89,15,6,4,44,62,4,3,11,0,0,6,,,0,337,13,350,650,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0493-A0494.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,846,B,17,33,9,55,2,4,3,18,39,2,0,1,1,1,4,,,1,189,5,195,482,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0495-A0496.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,846,C01,20,36,5,48,4,2,2,15,27,4,3,4,0,0,4,,,0,174,5,179,481,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0497-A0498.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,847,B,15,31,7,63,3,3,3,17,26,2,0,6,0,0,0,,,0,176,10,186,435,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0499-A0500.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,847,C01,12,37,2,52,7,3,0,14,28,0,7,0,0,0,1,,,0,163,7,170,434,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0501-A0502.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,848,B,12,18,9,48,3,4,5,23,35,3,3,0,0,0,1,,,0,164,4,168,458,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0503-A0504.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,848,C01,15,32,9,46,4,5,1,21,32,2,0,2,0,0,0,,,0,169,5,174,457,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0505-A0506.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,849,B,24,47,15,99,1,2,2,32,58,0,2,7,0,0,0,,,1,289,5,295,640,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0507-A0508.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,850,B,22,30,11,79,7,5,5,27,78,3,0,4,0,0,0,,,0,271,6,277,568,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0509-A0510.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,851,B,11,23,6,39,5,2,0,18,45,2,0,2,0,0,1,,,0,154,5,159,423,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0511-A0512.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,851,C01,9,21,8,39,1,6,3,17,35,0,1,2,0,0,0,,,0,142,7,149,422,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0513-A0514.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,852,B,25,20,9,62,4,4,1,42,46,3,1,5,0,0,4,,,0,226,4,230,629,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0515-A0516.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,853,B,26,34,17,61,8,1,4,34,84,0,0,0,0,0,2,,,0,271,6,277,643,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0517-A0518.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,854,C01,33,29,9,29,10,7,3,33,44,4,0,0,0,0,3,,,1,204,6,211,550,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0521-A0522.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,855,B,25,16,8,37,4,7,2,26,37,2,0,1,0,0,4,,,0,169,5,174,437,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0523-A0524.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,855,C01,36,13,12,49,2,6,3,22,38,3,3,0,0,0,2,,,0,189,5,194,436,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0525-A0526.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,743,B,43,40,22,5,1,6,4,35,6,5,0,2,0,0,,,,0,169,5,174,428,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2067-A2068.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,856,B,18,22,17,56,4,3,2,25,46,1,2,4,0,0,3,,,1,203,12,216,596,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0527-A0528.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,744,B,69,71,53,9,1,0,5,37,3,29,0,5,0,0,,,,0,282,10,292,670,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2069-A2070.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,857,B,44,27,10,36,7,6,6,41,50,3,1,1,0,0,6,,,0,238,6,244,549,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1457-A1458.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,857,C01,40,36,14,33,4,11,4,50,47,9,0,0,0,0,3,,,0,251,8,259,549,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1459-A1460.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,745,B,71,90,43,10,4,13,4,49,4,36,0,3,0,0,,,,0,327,12,339,698,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2071-A2072.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,858,B,12,24,11,77,6,2,1,29,41,1,0,2,0,0,7,,,0,213,3,216,544,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0529-A0530.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,859,B,34,23,9,39,2,5,4,43,33,1,1,1,0,0,3,,,1,198,11,210,555,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1461-A1462.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,860,B,18,24,10,20,4,5,1,23,39,3,1,2,0,0,2,,,0,152,8,160,396,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1463-A1464.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,860,C01,15,26,7,28,5,3,1,29,27,4,0,2,0,0,5,,,0,152,3,155,396,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1465-A1466.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,861,B,45,48,18,58,7,9,7,38,59,11,0,5,0,0,8,,,0,313,6,319,658,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1467-A1468.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,862,B,38,26,14,32,7,6,5,43,38,4,0,1,0,1,3,,,1,218,7,226,531,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1469-A1470.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,862,C01,33,42,9,24,6,3,1,51,42,1,1,3,0,0,4,,,2,220,6,228,530,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1471-A1472.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,863,B,25,39,12,61,1,4,5,17,45,3,3,1,0,0,3,,,0,219,6,225,509,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1473-A1474.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,863,C01,28,38,13,58,4,3,5,27,52,3,1,5,0,0,2,,,0,239,8,247,509,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1475-A1476.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,864,B,28,24,10,27,3,4,7,29,40,1,0,3,0,0,9,,,0,185,8,193,480,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1477-A1478.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,865,B,17,37,14,62,4,0,3,24,30,3,0,3,0,0,5,,,0,202,6,208,518,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1479-A1480.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,746,B,54,38,37,6,3,5,1,56,7,14,0,2,0,0,,,,0,223,7,230,468,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2073-A2074.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,866,B,29,35,11,49,2,4,4,31,56,8,0,8,0,0,0,,,0,237,0,237,502,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1481-A1482.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,866,C01,21,37,5,39,3,2,2,23,39,5,0,4,0,0,3,,,0,183,22,205,501,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1483-A1484.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,867,B,32,36,14,30,2,6,3,16,37,6,0,5,0,0,0,,,0,187,5,192,432,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1485-A1486.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,746,C01,44,37,20,6,3,2,2,51,7,18,0,4,0,0,,,,0,194,4,198,468,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2075-A2076.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,867,C01,18,28,13,29,1,2,1,28,39,3,1,5,0,0,2,,,0,170,10,180,432,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1487-A1488.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,747,B,52,48,25,7,3,5,1,51,4,9,3,5,0,0,,,,0,213,7,220,504,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2077-A2078.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,868,B,31,45,21,69,8,7,0,46,70,7,0,9,0,0,8,,,0,321,11,332,702,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1489-A1490.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,869,B,36,41,10,30,2,8,3,37,52,8,1,6,1,0,3,,,0,238,9,247,577,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1491-A1492.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,748,B,89,85,36,11,3,8,3,67,5,25,1,5,2,0,,,,0,340,9,349,723,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2079-A2080.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,870,B,34,21,15,29,0,4,5,30,36,1,0,5,0,0,7,,,0,187,3,190,445,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1493-A1494.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,871,B,33,36,13,57,1,7,1,22,36,4,1,9,0,0,4,,,0,224,6,230,442,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1495-A1496.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,750,B,50,40,20,2,2,1,2,45,7,10,0,6,0,0,,,,0,185,5,190,514,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2083-A2084.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,872,B,45,34,12,23,1,8,4,29,35,5,1,6,0,1,2,,,0,206,7,213,407,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1497-A1498.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,751,B,24,30,23,6,1,1,1,40,6,14,0,3,0,0,,,,0,149,5,154,380,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2085-A2086.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,872,C01,20,38,12,45,5,7,3,32,43,7,0,9,0,0,2,,,0,223,9,232,407,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1499-A1500.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,873,B,46,53,18,65,2,4,5,18,28,7,2,4,0,0,4,,,0,256,8,264,529,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1501-A1502.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,5001,B,37,72,12,29,6,2,4,32,29,12,2,0,13,0,0,,,0,250,15,265,523,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0251-A0252.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,752,B,75,55,29,4,7,7,0,30,6,17,2,4,0,0,,,,0,236,15,251,583,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2087-A2088.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,5001,C01,58,74,11,23,7,2,5,25,33,10,0,2,8,1,0,,,0,259,6,265,523,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0253-A0254.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,5001,C02,42,80,15,24,5,2,3,23,35,14,4,1,7,0,0,,,0,255,15,270,522,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3833-A3834.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,753,B,87,88,42,17,1,11,7,79,11,18,2,6,0,0,,,,0,369,7,376,697,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2089-A2090.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,755,B,38,40,10,10,2,4,2,35,7,2,0,0,0,0,,,,0,150,0,150,319,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2093-A2094.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,756,B,45,47,26,3,1,5,4,38,5,7,2,4,1,0,,,,0,188,11,199,592,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2095-A2096.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,757,B,56,41,27,15,6,5,2,58,5,6,3,4,0,0,,,,1,228,5,234,712,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2097-A2098.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,758,B,22,20,17,3,1,4,2,34,7,15,0,0,0,0,,,,0,125,1,126,496,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2099-A2100.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,759,B,86,31,24,9,3,7,3,43,10,13,1,3,1,0,,,,2,234,2,238,604,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2101-A2102.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,760,B,50,41,17,7,1,4,1,46,5,3,3,2,2,0,,,,0,182,9,191,561,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2103-A2104.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,830,C01,26,25,7,16,2,7,2,28,42,7,1,3,0,0,5,,,0,171,10,181,447,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0457-A0458.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,37,B,18,31,6,50,2,2,3,12,28,2,0,8,0,0,3,,,0,165,0,165,414,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0841-A0842.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,515,B,15,27,11,51,3,4,4,20,80,3,0,1,0,0,2,,,0,221,13,234,549,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0633-A0634.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,538,C01,20,26,10,16,0,5,3,36,42,5,0,1,0,0,6,,,0,170,2,172,391,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0717-A0718.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,578,E02C07,30,30,12,26,12,7,3,41,62,3,0,1,0,0,3,,,1,230,7,238,684,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0355-A0356.JPG
1,23,QUINTANA ROO,5,CANCÚN,1,BENITO JUÁREZ,121,B,66,35,11,37,13,8,3,33,35,4,0,1,0,0,14,,,1,260,12,273,728,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A1159-A1160.JPG
