CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,PUP,NVA_ALIANZA,PSD,MORENA,ES,PRS,PAN_PRD,PRI_PVEM,C_COMUN_NVA_ALIANZA_PSD,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,CAND_IND36,CAND_IND37,CAND_IND38,CAND_IND39,CAND_IND40,CAND_IND41,CAND_IND42,CAND_IND43,CAND_IND44,CAND_IND45,CAND_IND46,CAND_IND47,PLANILLA_UNICA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,322,4,37,195,675,9,53,34,6,1,6,76,,3,25,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,189,9,,,,,,,,0,1325,49,1264,2328
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,323,2,12,307,85,4,11,1,0,8,1,52,,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,2,,,,,,,,0,512,11,354,953
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,324,1,4,256,61,4,35,0,1,1,1,32,,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,22,4,,,,,,,,0,430,13,443,743
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,325,3,11,595,223,7,2,0,1,5,1,22,,1,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,140,9,,,,,,,,0,1030,14,1044,1773
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,326,3,12,575,313,6,9,5,2,2,3,22,,0,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,142,8,,,,,,,,0,1109,32,759,2040
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,327,2,9,88,192,2,13,9,12,0,0,122,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,5,,,,,,,,0,474,10,440,812
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,328,2,15,185,205,2,26,0,3,0,0,60,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,,,,,,,,0,516,10,424,878
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,329,1,11,165,111,1,11,0,8,1,1,52,,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,1,,,,,,,,0,381,11,216,738
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,332,1,8,57,99,21,14,0,14,2,3,15,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,50,1,,,,,,,,0,289,8,297,572
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,127,SAN DIONISIO DEL MAR,838,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884,0,884,91,975,1525
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,127,SAN DIONISIO DEL MAR,839,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589,0,589,96,685,1024
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,127,SAN DIONISIO DEL MAR,840,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771,0,771,0,771,1263
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,138,SAN FRANCISCO DEL MAR,877,3,3,661,8,9,1,,770,,,1,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1454,18,1472,1937
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,138,SAN FRANCISCO DEL MAR,878,3,0,678,6,4,0,,514,,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1203,8,1211,1531
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,138,SAN FRANCISCO DEL MAR,879,2,0,552,2,0,0,,89,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,643,1,644,722
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,138,SAN FRANCISCO DEL MAR,880,1,0,77,1,0,0,,150,,,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,228,2,230,260
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,138,SAN FRANCISCO DEL MAR,881,2,0,188,0,1,1,,493,,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,685,3,688,794
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,140,SAN FRANCISCO IXHUATAN,883,2,146,344,93,119,3,1,,,,54,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,848,16,864,1067
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,140,SAN FRANCISCO IXHUATAN,884,2,218,393,141,57,7,0,,,,116,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,951,21,972,1331
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,140,SAN FRANCISCO IXHUATAN,885,2,189,298,130,95,6,4,,,,154,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,893,13,906,1313
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,140,SAN FRANCISCO IXHUATAN,886,2,150,209,59,73,2,1,,,,63,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,577,12,589,798
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,140,SAN FRANCISCO IXHUATAN,887,2,260,370,88,77,4,0,,,,79,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,901,21,922,1283
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,140,SAN FRANCISCO IXHUATAN,888,1,63,64,20,10,0,0,,,,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,160,8,168,201
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,140,SAN FRANCISCO IXHUATAN,889,2,59,215,371,18,7,0,,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,674,7,681,833
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,140,SAN FRANCISCO IXHUATAN,890,1,34,9,5,7,0,0,,,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,60,1,61,103
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2394,2,35,176,172,16,320,0,,8,0,31,,28,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,0,846,23,869,1222
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2395,2,26,168,123,9,169,1,,3,0,34,,42,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,0,619,16,635,849
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2396,1,8,153,99,3,139,0,,1,0,33,,28,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,0,519,5,524,709
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2397,2,25,214,127,9,183,0,,1,1,38,,24,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,0,669,13,682,867
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2398,2,16,175,118,2,190,0,,7,2,51,,29,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,0,624,18,642,807
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2399,1,26,123,116,5,99,0,,3,1,33,,36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,0,495,11,506,662
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2400,1,19,121,103,5,169,0,,1,1,33,,36,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,0,517,18,535,731
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2401,2,23,233,208,13,276,0,,5,1,54,,36,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,0,902,40,942,1274
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2402,2,15,277,179,12,442,1,,6,1,36,,31,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,0,1062,18,1080,1441
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2403,2,12,214,121,6,258,0,,1,1,46,,44,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,0,799,16,815,1072
3,20,OAXACA,20,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,557,UNION HIDALGO,2404,2,5,78,54,2,235,0,,4,7,25,,42,41,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,1,626,16,643,865
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,157,4,614,521,22,13,48,18,12,15,99,275,59,,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1716,81,1797,2613
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,158,3,527,192,15,7,58,49,27,12,73,274,17,,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1273,57,1330,2009
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,159,2,342,126,4,0,45,3,4,5,27,136,7,,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,709,29,738,1078
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,160,4,406,380,9,6,42,10,34,11,44,149,17,,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1131,37,1168,1735
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,161,2,335,139,9,6,32,6,44,14,39,99,11,,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,754,33,787,1184
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,162,1,62,31,2,2,28,0,2,2,3,11,4,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,148,3,151,252
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,163,1,64,34,1,2,8,0,1,1,2,10,0,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,131,4,135,215
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,164,1,182,112,5,2,10,3,0,0,1,5,6,,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,337,10,347,469
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,166,2,306,179,19,6,53,1,13,3,47,37,9,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,692,53,745,1144
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,167,1,103,236,8,6,23,0,0,2,11,38,5,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,441,16,457,640
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,168,1,148,136,8,4,16,2,3,2,6,12,6,,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,355,13,368,597
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,169,1,179,156,9,2,2,1,5,2,21,28,0,,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,418,28,446,629
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,170,1,269,102,2,3,2,3,5,4,25,50,1,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,473,17,490,718
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,171,1,96,28,4,0,15,1,1,2,3,4,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,154,5,159,230
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,172,1,145,6,6,1,18,2,1,2,8,11,6,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,206,18,224,306
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,173,2,361,199,14,4,19,2,8,12,43,80,9,,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,763,49,812,1323
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,174,1,130,106,2,2,1,0,1,0,0,6,1,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,253,7,260,382
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,175,1,215,83,8,7,14,0,9,7,2,8,1,,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,376,20,396,638
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,48,MAGDALENA OCOTLAN,374,2,8,175,292,5,7,,,,57,112,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,662,25,687,824
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,77,SAN AGUSTIN AMATENGO,710,1,121,163,21,1,7,,,5,10,82,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,416,26,442,612
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,77,SAN AGUSTIN AMATENGO,711,1,136,252,17,4,8,,,7,6,70,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,507,21,528,689
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2291,1,39,82,14,2,25,,,134,1,12,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,312,18,330,538
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2292,4,72,137,24,11,119,,,432,6,126,,,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,944,74,1019,1637
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2293,2,29,141,25,12,254,,,234,5,58,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,762,42,804,1095
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2294,1,146,44,17,6,120,,,48,16,41,,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,445,18,463,709
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2295,1,19,71,4,5,53,,,154,1,20,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,328,24,352,574
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2296,1,37,44,20,5,88,,,50,4,28,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,280,31,311,526
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2297,2,20,152,15,7,64,,,128,5,40,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,431,23,454,756
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2298,2,60,127,22,5,60,,,183,7,56,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,523,54,577,1100
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2299,2,47,104,14,10,87,,,150,2,20,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,434,34,468,757
3,20,OAXACA,21,HEROICA CIUDAD DE EJUTLA DE CRESPO,536,VILLA SOLA DE VEGA,2300,2,127,147,75,9,110,,,138,3,15,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,630,31,661,1044
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,56,MARTIRES DE TACUBAYA,396,2,0,192,6,2,107,183,192,5,,156,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,844,27,871,1067
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,633,2,5,348,459,2,2,,,,,33,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,859,9,868,1134
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,634,2,6,262,433,1,3,,,,,54,,,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,771,12,783,992
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,635,1,1,216,212,3,1,,,,,26,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,466,8,474,646
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,636,2,1,230,343,1,1,,,,,48,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,629,6,635,829
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,637,2,0,320,326,2,5,,,,,41,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,697,10,707,911
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,87,SAN ANDRES HUAXPALTEPEC,744,2,2,301,73,9,67,16,368,6,,178,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1021,24,1046,1478
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,87,SAN ANDRES HUAXPALTEPEC,745,2,3,233,114,5,78,18,318,4,,162,,,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,948,20,968,1433
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,87,SAN ANDRES HUAXPALTEPEC,746,2,22,256,55,6,73,34,352,8,,177,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,990,23,1013,1417
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,166,SAN JOSE ESTANCIA GRANDE,951,1,0,230,3,1,143,,,0,11,169,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,562,13,575,741
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,178,SAN JUAN BAUTISTA LO DE SOTO,1003,2,144,133,48,3,31,157,3,1,,28,,,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,590,15,605,798
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,178,SAN JUAN BAUTISTA LO DE SOTO,1004,3,134,323,67,4,32,255,1,2,,25,,,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,865,44,909,1198
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,184,SAN JUAN CACAHUATEPEC,1099,2,5,222,330,9,4,220,58,,9,46,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,910,13,923,1380
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,184,SAN JUAN CACAHUATEPEC,1100,3,6,314,431,9,7,291,56,,14,56,,,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1195,23,1218,1754
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,184,SAN JUAN CACAHUATEPEC,1101,2,3,187,151,3,4,202,8,,18,5,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,583,27,610,835
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,184,SAN JUAN CACAHUATEPEC,1102,2,1,138,87,8,3,335,61,,34,28,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,696,17,713,1062
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,184,SAN JUAN CACAHUATEPEC,1103,1,2,135,79,2,2,72,40,,6,32,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,371,16,387,548
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,184,SAN JUAN CACAHUATEPEC,1104,1,0,81,39,3,4,114,29,,5,10,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,285,13,298,439
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,184,SAN JUAN CACAHUATEPEC,1105,1,0,41,49,5,5,134,4,,4,7,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,250,6,256,373
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1112,3,1,601,624,5,4,,61,1,,16,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1318,26,1344,1714
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1113,2,3,538,350,2,2,,87,0,,20,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1006,18,1024,1274
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1114,2,1,558,308,4,1,,38,1,,18,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,934,19,953,1159
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1115,4,4,452,423,2,4,,131,2,,20,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1044,27,1071,1581
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1116,2,2,226,150,1,4,,25,0,,8,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,418,13,431,561
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,225,SAN LORENZO,1238,2,399,130,7,8,2,34,174,204,,52,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1014,14,1029,1363
