DISTRITO    ,MUNICIPIO   ,SECCION   ,CASILLA,LISTA NOMINAL,PAN,PAN-PRD,PAN-PRD-PT,PAN-PT,PRI,PRI-PVEM,PRD,PRD-PT,PT,PVEM,Convergencia,NULOS,NOREGISTRADOS
10,BOCHIL,146,CONTIGUA 1,570,137,,,,69,,,60,,9,82,4,0
10,BOCHIL,147,BÁSICA,577,35,,,,96,,,78,,13,140,24,0
10,BOCHIL,147,CONTIGUA 1,578,33,,,,97,,,59,,21,122,22,0
10,BOCHIL,147,CONTIGUA 2,578,52,,,,79,,,78,,18,117,15,0
10,BOCHIL,148,BÁSICA,252,6,,,,68,,,100,,18,5,12,0
10,BOCHIL,148,EXT. 1,246,2,,,,48,,,109,,20,14,7,0
10,BOCHIL,148,EXT. 2,183,0,,,,3,,,143,,2,3,0,0
10,BOCHIL,149,BÁSICA,479,10,,,,149,,,142,,14,20,15,0
10,BOCHIL,149,EXT. 1,591,11,,,,97,,,117,,46,184,19,0
10,BOCHIL,150,BÁSICA,376,7,,,,88,,,116,,31,43,12,0
10,BOCHIL,150,CONTIGUA 1,377,2,,,,74,,,159,,27,24,11,0
10,BOCHIL,151,BÁSICA,680,6,,,,109,,,273,,13,95,23,0
10,BOCHIL,151,EXT. 1,436,2,,,,30,,,148,,68,117,11,0
10,BOCHIL,152,BÁSICA,567,5,,,,113,,,57,,174,62,19,0
10,BOCHIL,152,CONTIGUA 1,567,2,,,,130,,,58,,152,72,13,0
10,BOCHIL,153,BÁSICA,613,12,,,,90,,,109,,60,121,23,0
10,BOCHIL,154,BÁSICA,600,21,,,,174,,,156,,26,62,26,0
10,BOCHIL,154,EXT. 1,310,7,,,,52,,,103,,61,16,1,0
,,,,,,,,,,,,,,,,,
10,EL BOSQUE,155,BÁSICA,734,,,120,,253,,,,,33,10,27,0
10,EL BOSQUE,155,CONTIGUA 1,734,,,110,,287,,,,,51,0,24,0
10,EL BOSQUE,156,BÁSICA,620,,,123,,211,,,,,51,4,25,0
10,EL BOSQUE,156,CONTIGUA 1,621,,,98,,221,,,,,36,2,30,0
10,EL BOSQUE,157,BÁSICA,519,,,127,,121,,,,,7,33,0,0
10,EL BOSQUE,157,CONTIGUA 1,520,,,136,,112,,,,,3,18,14,0
10,EL BOSQUE,158,BÁSICA,428,,,38,,59,,,,,4,2,14,0
10,EL BOSQUE,158,CONTIGUA 1,429,,,25,,51,,,,,2,0,16,0
10,EL BOSQUE,159,BÁSICA,609,,,106,,148,,,,,11,17,16,0
10,EL BOSQUE,159,CONTIGUA 1,609,,,91,,178,,,,,21,21,22,0
10,EL BOSQUE,160,BÁSICA,682,,,135,,171,,,,,20,7,29,0
10,EL BOSQUE,160,CONTIGUA 1,682,,,123,,188,,,,,29,3,29,0
10,EL BOSQUE,160,EXT. 2,497,,,64,,121,,,,,14,6,5,0
10,EL BOSQUE,161,BÁSICA,150,,,44,,51,,,,,6,4,4,0
10,EL BOSQUE,161,EXT. 2,521,,,55,,120,,,,,24,5,8,0
10,EL BOSQUE,162,BÁSICA,604,,,73,,159,,,,,42,3,9,0
10,EL BOSQUE,162,CONTIGUA 1,605,,,65,,119,,,,,35,4,12,0
,,,,,,,,,,,,,,,,,
24,CACAHOATÁN,163,BÁSICA,606,24,,,,80,,,140,,18,0,16,0
24,CACAHOATÁN,163,CONTIGUA 1,607,26,,,,111,,,122,,21,0,20,0
24,CACAHOATÁN,164,BÁSICA,710,43,,,,146,,,129,,23,0,17,0
24,CACAHOATÁN,164,CONTIGUA 1,710,40,,,,144,,,136,,43,0,16,0
24,CACAHOATÁN,164,CONTIGUA 2,710,29,,,,155,,,156,,17,0,15,0
24,CACAHOATÁN,165,BÁSICA,515,32,,,,135,,,75,,29,0,7,0
24,CACAHOATÁN,165,CONTIGUA 1,515,24,,,,155,,,71,,29,0,12,0
24,CACAHOATÁN,166,BÁSICA,492,15,,,,140,,,61,,40,0,9,0
24,CACAHOATÁN,166,CONTIGUA 1,492,13,,,,99,,,80,,49,0,15,0
24,CACAHOATÁN,167,BÁSICA,615,12,,,,126,,,118,,33,0,24,0
24,CACAHOATÁN,167,CONTIGUA 1,616,13,,,,157,,,120,,27,0,12,0
24,CACAHOATÁN,168,BÁSICA,407,12,,,,69,,,93,,27,0,2,0
24,CACAHOATÁN,168,CONTIGUA 1,407,15,,,,108,,,72,,22,0,4,0
24,CACAHOATÁN,169,BÁSICA,506,20,,,,99,,,94,,21,0,15,0
24,CACAHOATÁN,169,CONTIGUA 1,507,21,,,,107,,,99,,17,0,10,0
24,CACAHOATÁN,170,BÁSICA,409,3,,,,113,,,39,,6,0,8,0
24,CACAHOATÁN,170,CONTIGUA 1,409,2,,,,92,,,43,,13,0,4,0
24,CACAHOATÁN,171,BÁSICA,484,6,,,,115,,,105,,8,0,23,0
24,CACAHOATÁN,172,BÁSICA,401,4,,,,70,,,112,,40,0,6,0
24,CACAHOATÁN,172,EXT. 1,128,0,,,,26,,,54,,0,0,11,0
24,CACAHOATÁN,173,BÁSICA,442,1,,,,92,,,155,,5,0,20,0
24,CACAHOATÁN,173,EXT. 1,459,6,,,,116,,,110,,7,0,19,0
24,CACAHOATÁN,173,EXT. 2,199,10,,,,41,,,48,,7,0,3,0
24,CACAHOATÁN,174,BÁSICA,536,5,,,,133,,,167,,9,0,7,0
24,CACAHOATÁN,175,BÁSICA,432,24,,,,85,,,107,,10,0,22,0
24,CACAHOATÁN,175,CONTIGUA 1,432,20,,,,81,,,99,,10,0,19,0
24,CACAHOATÁN,176,BÁSICA,708,15,,,,184,,,64,,39,0,15,0
24,CACAHOATÁN,176,CONTIGUA 1,708,9,,,,213,,,76,,26,0,17,0
24,CACAHOATÁN,177,BÁSICA,630,8,,,,165,,,99,,46,0,20,0
24,CACAHOATÁN,178,BÁSICA,636,16,,,,150,,,173,,5,0,23,0
24,CACAHOATÁN,178,CONTIGUA 1,637,17,,,,196,,,129,,6,0,17,0
24,CACAHOATÁN,179,BÁSICA,454,8,,,,124,,,117,,12,0,15,0
24,CACAHOATÁN,179,CONTIGUA 1,455,11,,,,110,,,127,,10,0,20,0
24,CACAHOATÁN,180,BÁSICA,441,1,,,,128,,,146,,3,0,16,0
24,CACAHOATÁN,180,EXT. 1,614,8,,,,164,,,142,,7,0,14,0
24,CACAHOATÁN,181,BÁSICA,624,22,,,,152,,,153,,38,0,20,0
24,CACAHOATÁN,181,CONTIGUA 1,625,13,,,,162,,,161,,51,0,16,0
24,CACAHOATÁN,182,BÁSICA,614,15,,,,151,,,96,,27,0,15,0
24,CACAHOATÁN,182,CONTIGUA 1,614,20,,,,148,,,101,,34,0,15,0
24,CACAHOATÁN,183,BÁSICA,512,6,,,,167,,,110,,12,0,21,0
24,CACAHOATÁN,183,CONTIGUA 1,513,7,,,,148,,,132,,9,0,20,0
24,CACAHOATÁN,184,BÁSICA,561,8,,,,170,,,63,,25,0,17,0
24,CACAHOATÁN,184,CONTIGUA 1,562,10,,,,163,,,70,,15,0,11,0
24,CACAHOATÁN,184,CONTIGUA 2,562,6,,,,166,,,115,,12,0,21,0
24,CACAHOATÁN,185,BÁSICA,713,16,,,,184,,,138,,45,0,25,0
,,,,,,,,,,,,,,,,,
9,CATAZAJÁ,186,BÁSICA,515,,,170,,147,,,,,16,0,4,1
9,CATAZAJÁ,186,CONTIGUA 1,515,,,174,,156,,,,,7,0,1,0
9,CATAZAJÁ,187,BÁSICA,525,,,242,,123,,,,,25,0,4,0
9,CATAZAJÁ,187,CONTIGUA 1,525,,,221,,140,,,,,25,0,1,0
9,CATAZAJÁ,187,CONTIGUA 2,525,,,216,,146,,,,,22,0,2,0
9,CATAZAJÁ,188,BÁSICA,450,,,154,,158,,,,,9,0,16,0
9,CATAZAJÁ,188,CONTIGUA 1,450,,,160,,153,,,,,7,0,3,0
9,CATAZAJÁ,188,EXT. 1,395,,,98,,108,,,,,112,0,10,0
9,CATAZAJÁ,189,BÁSICA,441,,,122,,117,,,,,18,0,0,0
9,CATAZAJÁ,189,EXT. 1,350,,,92,,78,,,,,42,0,10,0
9,CATAZAJÁ,190,BÁSICA,488,,,167,,164,,,,,3,0,9,0
9,CATAZAJÁ,191,BÁSICA,543,,,266,,96,,,,,30,0,9,0
9,CATAZAJÁ,192,BÁSICA,554,,,227,,173,,,,,24,0,12,0
9,CATAZAJÁ,192,CONTIGUA 1,555,,,245,,149,,,,,18,0,13,0
9,CATAZAJÁ,193,BÁSICA,491,,,203,,129,,,,,22,0,12,0
9,CATAZAJÁ,193,CONTIGUA 1,491,,,208,,131,,,,,34,0,11,0
9,CATAZAJÁ,193,EXT. 1,432,,,140,,172,,,,,24,0,3,0
9,CATAZAJÁ,193,EXT. 2,362,,,142,,124,,,,,3,0,6,0
9,CATAZAJÁ,194,BÁSICA,452,,,241,,121,,,,,7,0,14,0
9,CATAZAJÁ,194,CONTIGUA 1,453,,,236,,126,,,,,8,0,10,0
9,CATAZAJÁ,194,EXT. 1,466,,,219,,134,,,,,34,0,8,0
9,CATAZAJÁ,195,BÁSICA,617,,,251,,121,,,,,19,0,11,0
9,CATAZAJÁ,196,BÁSICA,534,,,205,,144,,,,,6,0,12,0
,,,,,,,,,,,,,,,,,
14,CINTALAPA,197,BÁSICA,559,,,,60,48,,79,,,39,49,20,0
14,CINTALAPA,197,CONTIGUA 1,560,,,,67,61,,65,,,34,41,27,0
14,CINTALAPA,198,BÁSICA,557,,,,35,57,,92,,,65,32,15,0
14,CINTALAPA,198,CONTIGUA 1,558,,,,37,52,,99,,,70,37,7,0
14,CINTALAPA,199,BÁSICA,615,,,,12,142,,76,,,42,40,12,0
14,CINTALAPA,199,CONTIGUA 1,615,,,,31,124,,99,,,50,23,14,0
14,CINTALAPA,199,CONTIGUA 2,615,,,,49,121,,71,,,54,54,11,0
14,CINTALAPA,200,BÁSICA,598,,,,67,73,,79,,,52,42,10,0
14,CINTALAPA,200,CONTIGUA 1,599,,,,58,95,,79,,,59,23,6,0
14,CINTALAPA,200,CONTIGUA 2,599,,,,70,78,,59,,,42,48,10,0
14,CINTALAPA,201,BÁSICA,618,,,,63,63,,65,,,89,58,9,0
14,CINTALAPA,201,CONTIGUA 1,618,,,,47,67,,94,,,89,61,8,0
14,CINTALAPA,202,BÁSICA,514,,,,60,51,,75,,,37,38,8,0
14,CINTALAPA,202,CONTIGUA 1,514,,,,66,53,,86,,,34,36,13,0
14,CINTALAPA,202,CONTIGUA 2,514,,,,84,51,,61,,,42,33,13,0
14,CINTALAPA,203,BÁSICA,512,,,,77,42,,55,,,52,39,15,0
14,CINTALAPA,203,CONTIGUA 1,512,,,,66,46,,72,,,53,36,15,0
14,CINTALAPA,203,CONTIGUA 2,513,,,,63,35,,61,,,44,69,11,0
14,CINTALAPA,204,BÁSICA,601,,,,72,58,,80,,,65,55,5,0
14,CINTALAPA,204,CONTIGUA 1,602,,,,68,53,,85,,,58,77,8,0
14,CINTALAPA,205,BÁSICA,510,,,,22,46,,71,,,42,47,0,0
14,CINTALAPA,205,CONTIGUA 1,510,,,,44,51,,69,,,43,33,7,0
14,CINTALAPA,205,CONTIGUA 2,511,,,,32,58,,49,,,57,34,6,0
14,CINTALAPA,206,BÁSICA,507,,,,59,30,,66,,,40,47,9,0
14,CINTALAPA,206,CONTIGUA 1,508,,,,68,25,,58,,,99,36,14,0
14,CINTALAPA,206,CONTIGUA 2,508,,,,48,22,,87,,,38,38,7,0
14,CINTALAPA,207,BÁSICA,690,,,,80,36,,64,,,53,104,7,0
14,CINTALAPA,207,CONTIGUA 1,690,,,,80,54,,66,,,50,103,14,0
14,CINTALAPA,207,CONTIGUA 2,690,,,,104,65,,80,,,43,99,11,0
14,CINTALAPA,208,BÁSICA,614,,,,81,36,,85,,,53,73,19,0
14,CINTALAPA,208,CONTIGUA 1,614,,,,59,57,,59,,,44,93,17,0
14,CINTALAPA,208,CONTIGUA 2,614,,,,61,74,,78,,,34,75,14,0
14,CINTALAPA,209,BÁSICA,507,,,,50,36,,46,,,39,42,12,0
14,CINTALAPA,209,CONTIGUA 1,508,,,,62,43,,45,,,33,38,13,0
14,CINTALAPA,209,CONTIGUA 2,508,,,,53,57,,56,,,44,46,9,0
14,CINTALAPA,210,BÁSICA,707,,,,71,53,,88,,,38,62,16,0
14,CINTALAPA,210,CONTIGUA 1,708,,,,109,61,,74,,,68,41,12,0
14,CINTALAPA,211,BÁSICA,638,,,,36,66,,76,,,60,54,19,0
14,CINTALAPA,211,CONTIGUA 1,639,,,,38,77,,94,,,51,53,10,0
14,CINTALAPA,211,CONTIGUA 2,639,,,,51,94,,83,,,72,43,13,0
14,CINTALAPA,212,BÁSICA,663,,,,62,60,,62,,,53,40,11,0
14,CINTALAPA,212,CONTIGUA 1,664,,,,83,50,,77,,,49,39,14,0
14,CINTALAPA,213,BÁSICA,626,,,,36,34,,123,,,5,100,21,0
14,CINTALAPA,213,EXT. 1,566,,,,20,61,,91,,,5,77,19,0
14,CINTALAPA,214,BÁSICA,654,,,,164,71,,115,,,6,41,24,0
14,CINTALAPA,214,CONTIGUA 1,654,,,,184,121,,72,,,4,51,17,0
14,CINTALAPA,215,BÁSICA,623,,,,151,158,,79,,,1,17,15,0
14,CINTALAPA,215,CONTIGUA 1,624,,,,144,170,,80,,,5,25,9,0
14,CINTALAPA,216,BÁSICA,324,,,,43,38,,56,,,5,38,14,0
14,CINTALAPA,217,BÁSICA,586,,,,32,59,,124,,,10,75,28,0
14,CINTALAPA,217,CONTIGUA 1,586,,,,28,70,,138,,,8,73,27,0
14,CINTALAPA,218,BÁSICA,376,,,,61,32,,53,,,4,77,13,0
14,CINTALAPA,218,CONTIGUA 1,377,,,,56,30,,60,,,9,62,13,0
14,CINTALAPA,219,BÁSICA,395,,,,88,94,,48,,,1,39,9,0
14,CINTALAPA,219,CONTIGUA 1,395,,,,60,107,,43,,,0,27,14,0
14,CINTALAPA,220,BÁSICA,614,,,,37,86,,117,,,15,57,44,0
14,CINTALAPA,221,BÁSICA,462,,,,85,66,,75,,,13,33,18,0
14,CINTALAPA,221,CONTIGUA 1,463,,,,77,101,,65,,,8,31,17,0
14,CINTALAPA,222,BÁSICA,532,,,,52,110,,127,,,8,53,7,0
14,CINTALAPA,223,BÁSICA,482,,,,18,51,,87,,,13,44,6,0
14,CINTALAPA,223,CONTIGUA 1,483,,,,27,52,,122,,,12,46,12,0
14,CINTALAPA,223,EXT. 1A,422,,,,122,79,,16,,,15,69,13,0
14,CINTALAPA,223,EXT. 1B,423,,,,138,69,,21,,,7,44,6,0
14,CINTALAPA,224,BÁSICA,480,,,,19,67,,87,,,11,25,17,0
14,CINTALAPA,224,CONTIGUA 1,480,,,,15,76,,84,,,11,41,9,0
14,CINTALAPA,225,BÁSICA,557,,,,77,102,,128,,,5,28,17,0
14,CINTALAPA,225,CONTIGUA 1,558,,,,90,104,,142,,,5,35,11,0
14,CINTALAPA,226,BÁSICA,446,,,,89,77,,21,,,33,52,16,0
14,CINTALAPA,227,BÁSICA,225,,,,28,36,,59,,,3,6,3,0
14,CINTALAPA,228,BÁSICA,555,,,,212,40,,46,,,5,37,20,0
14,CINTALAPA,229,BÁSICA,376,,,,42,65,,70,,,6,29,3,0
14,CINTALAPA,229,CONTIGUA 1,377,,,,32,54,,73,,,4,35,6,0
14,CINTALAPA,230,BÁSICA,655,,,,112,58,,88,,,3,87,26,0
14,CINTALAPA,230,CONTIGUA 1,655,,,,125,60,,85,,,5,87,26,0
14,CINTALAPA,231,BÁSICA,454,,,,34,97,,138,,,7,22,9,0
14,CINTALAPA,231,CONTIGUA 1,455,,,,35,69,,147,,,4,18,8,0
14,CINTALAPA,232,BÁSICA,712,,,,13,188,,217,,,9,21,20,0
14,CINTALAPA,232,CONTIGUA 1,712,,,,10,169,,234,,,10,32,9,0
14,CINTALAPA,233,BÁSICA,488,,,,42,75,,88,,,10,38,6,0
14,CINTALAPA,233,CONTIGUA 1,489,,,,34,79,,104,,,12,36,17,0
,,,,,,,,,,,,,,,,,
13,COAPILLA,234,BÁSICA,476,,,240,,148,,,,,0,0,0,0
13,COAPILLA,234,CONTIGUA 1,476,,,222,,169,,,,,0,0,4,0
13,COAPILLA,235,BÁSICA,462,,,205,,165,,,,,0,0,4,0
13,COAPILLA,235,CONTIGUA 1,462,,,221,,159,,,,,0,0,4,0
13,COAPILLA,236,BÁSICA,449,,,163,,191,,,,,0,0,2,0
13,COAPILLA,236,EXT. 1,209,,,93,,48,,,,,0,0,2,0
13,COAPILLA,237,BÁSICA,461,,,214,,142,,,,,0,0,6,0
13,COAPILLA,237,EXT. 1,310,,,85,,182,,,,,0,0,4,0
13,COAPILLA,237,EXT. 2,246,,,98,,98,,,,,0,0,12,0
13,COAPILLA,238,BÁSICA,506,,,184,,229,,,,,0,0,3,0
13,COAPILLA,238,EXT. 1,273,,,150,,95,,,,,0,0,5,0
,,,,,,,,,,,,,,,,,
6,COMITÁN,239,BÁSICA,569,75,,,,74,,,44,,22,0,13,0
6,COMITÁN,239,CONTIGUA 1,570,71,,,,65,,,38,,15,0,14,0
6,COMITÁN,239,CONTIGUA 2,570,54,,,,72,,,63,,20,0,15,0
6,COMITÁN,239,CONTIGUA 3,570,63,,,,71,,,59,,24,0,9,0
6,COMITÁN,240,BÁSICA,599,95,,,,94,,,48,,23,0,24,0
6,COMITÁN,240,CONTIGUA 1,599,79,,,,83,,,50,,31,0,15,0
6,COMITÁN,240,CONTIGUA 2,600,73,,,,118,,,43,,32,0,10,0
6,COMITÁN,241,BÁSICA,450,115,,,,54,,,66,,16,0,12,0
6,COMITÁN,241,CONTIGUA 1,450,94,,,,70,,,51,,15,0,6,0
6,COMITÁN,242,BÁSICA,662,75,,,,130,,,62,,15,0,11,0
6,COMITÁN,242,CONTIGUA 1,662,72,,,,153,,,62,,22,0,6,0
6,COMITÁN,242,CONTIGUA 2,662,97,,,,121,,,45,,24,0,14,0
6,COMITÁN,243,BÁSICA,571,43,,,,102,,,44,,22,0,11,0
6,COMITÁN,243,CONTIGUA 1,572,55,,,,92,,,51,,18,0,12,0
6,COMITÁN,244,BÁSICA,735,55,,,,143,,,42,,20,0,10,0
6,COMITÁN,244,CONTIGUA 1,735,56,,,,166,,,55,,23,0,15,0
6,COMITÁN,244,CONTIGUA 2,735,69,,,,165,,,39,,19,0,12,0
6,COMITÁN,245,BÁSICA,607,84,,,,101,,,73,,14,0,13,0
6,COMITÁN,245,CONTIGUA 1,608,85,,,,95,,,62,,16,0,15,0
6,COMITÁN,246,BÁSICA,564,98,,,,84,,,46,,24,0,8,0
6,COMITÁN,246,CONTIGUA 1,565,87,,,,96,,,43,,23,0,7,0
6,COMITÁN,247,BÁSICA,655,128,,,,109,,,71,,30,0,6,0
6,COMITÁN,247,CONTIGUA 1,655,87,,,,99,,,72,,25,0,13,0
6,COMITÁN,248,BÁSICA,673,67,,,,112,,,91,,26,0,12,0
6,COMITÁN,248,CONTIGUA 1,673,62,,,,94,,,74,,36,0,10,0
6,COMITÁN,248,CONTIGUA 2,673,90,,,,88,,,87,,26,0,6,0
6,COMITÁN,249,BÁSICA,516,62,,,,55,,,57,,24,0,12,0
6,COMITÁN,249,CONTIGUA 1,516,72,,,,78,,,21,,13,0,0,0
6,COMITÁN,249,CONTIGUA 2,516,62,,,,61,,,60,,22,0,8,0
6,COMITÁN,250,BÁSICA,730,106,,,,99,,,76,,33,0,16,0
6,COMITÁN,250,CONTIGUA 1,730,93,,,,88,,,72,,31,0,17,0
6,COMITÁN,251,BÁSICA,669,65,,,,135,,,85,,37,0,7,0
6,COMITÁN,251,CONTIGUA 1,669,99,,,,94,,,58,,29,0,14,0
6,COMITÁN,252,BÁSICA,388,57,,,,80,,,45,,22,0,3,0
6,COMITÁN,252,CONTIGUA 1,389,79,,,,64,,,49,,17,0,9,0
6,COMITÁN,253,BÁSICA,416,37,,,,87,,,55,,18,0,1,0
6,COMITÁN,253,CONTIGUA 1,417,52,,,,58,,,53,,18,0,6,1
6,COMITÁN,254,BÁSICA,504,61,,,,108,,,39,,11,0,6,0
6,COMITÁN,254,CONTIGUA 1,505,75,,,,85,,,52,,16,0,4,0
6,COMITÁN,254,CONTIGUA 2,505,84,,,,94,,,44,,9,0,9,0
6,COMITÁN,255,BÁSICA,683,44,,,,203,,,47,,7,0,14,0
6,COMITÁN,255,CONTIGUA 1,684,53,,,,176,,,71,,5,0,23,0
6,COMITÁN,256,BÁSICA,538,42,,,,118,,,49,,20,0,14,0
6,COMITÁN,256,CONTIGUA 1,538,37,,,,112,,,47,,20,0,0,0
6,COMITÁN,256,CONTIGUA 2,538,37,,,,102,,,57,,20,0,11,0
6,COMITÁN,257,BÁSICA,657,65,,,,121,,,75,,32,0,8,0
6,COMITÁN,257,CONTIGUA 1,657,66,,,,118,,,65,,26,0,10,0
6,COMITÁN,257,CONTIGUA 2,658,59,,,,109,,,83,,27,0,9,0
6,COMITÁN,258,BÁSICA,474,47,,,,103,,,58,,22,0,5,0
6,COMITÁN,258,CONTIGUA 1,475,51,,,,108,,,67,,21,0,6,0
6,COMITÁN,259,BÁSICA,626,66,,,,111,,,63,,21,0,23,0
6,COMITÁN,259,CONTIGUA 1,626,46,,,,105,,,64,,13,0,12,0
6,COMITÁN,259,CONTIGUA 2,626,77,,,,105,,,55,,25,0,12,0
6,COMITÁN,260,BÁSICA,647,64,,,,104,,,96,,29,0,7,0
6,COMITÁN,260,CONTIGUA 1,647,66,,,,74,,,104,,35,0,6,0
6,COMITÁN,260,CONTIGUA 2,648,57,,,,114,,,90,,22,0,15,0
6,COMITÁN,260,CONTIGUA 3,648,79,,,,97,,,82,,32,0,8,0
6,COMITÁN,261,BÁSICA,607,55,,,,60,,,85,,28,0,9,0
6,COMITÁN,261,CONTIGUA 1,607,47,,,,70,,,77,,28,0,11,0
6,COMITÁN,261,CONTIGUA 2,608,41,,,,83,,,60,,34,0,10,0
6,COMITÁN,262,BÁSICA,587,55,,,,88,,,60,,15,0,8,0
6,COMITÁN,262,CONTIGUA 1,588,50,,,,85,,,41,,15,0,8,0
6,COMITÁN,262,CONTIGUA 2,588,37,,,,85,,,56,,14,0,6,0
6,COMITÁN,262,CONTIGUA 3,588,47,,,,98,,,58,,12,0,10,0
6,COMITÁN,263,BÁSICA,623,79,,,,119,,,65,,25,0,18,0
6,COMITÁN,263,CONTIGUA 1,623,85,,,,94,,,62,,27,0,17,0
6,COMITÁN,263,CONTIGUA 2,624,62,,,,86,,,68,,9,0,14,0
6,COMITÁN,264,BÁSICA,653,63,,,,124,,,68,,22,0,0,0
6,COMITÁN,264,CONTIGUA 1,653,41,,,,129,,,50,,17,0,14,0
6,COMITÁN,265,BÁSICA,545,51,,,,97,,,27,,14,0,9,0
6,COMITÁN,265,CONTIGUA 1,545,34,,,,102,,,40,,14,0,8,0
6,COMITÁN,265,CONTIGUA 2,546,46,,,,107,,,34,,19,0,3,0
6,COMITÁN,266,BÁSICA,666,64,,,,98,,,57,,51,0,13,0
6,COMITÁN,266,CONTIGUA 1,666,73,,,,73,,,62,,67,0,15,0
6,COMITÁN,266,CONTIGUA 2,667,72,,,,86,,,56,,32,0,9,0
6,COMITÁN,266,CONTIGUA 3,667,82,,,,76,,,54,,41,0,16,0
6,COMITÁN,267,BÁSICA,702,70,,,,109,,,37,,14,0,10,0
6,COMITÁN,268,BÁSICA,377,15,,,,25,,,46,,145,0,22,0
6,COMITÁN,268,CONTIGUA 1,378,9,,,,17,,,23,,125,0,15,0
6,COMITÁN,269,BÁSICA,438,5,,,,99,,,94,,59,0,15,0
6,COMITÁN,270,BÁSICA,559,11,,,,145,,,89,,26,0,28,0
6,COMITÁN,270,CONTIGUA 1,559,18,,,,149,,,79,,41,0,21,0
6,COMITÁN,271,BÁSICA,643,26,,,,92,,,253,,22,0,23,0
6,COMITÁN,271,EXT. 1,248,17,,,,58,,,25,,8,0,15,0
6,COMITÁN,272,BÁSICA,711,14,,,,196,,,70,,87,0,48,0
6,COMITÁN,273,BÁSICA,405,25,,,,107,,,29,,28,0,15,0
6,COMITÁN,273,CONTIGUA 1,405,30,,,,82,,,42,,23,0,13,0
6,COMITÁN,273,EXT. 1,286,9,,,,10,,,38,,49,0,22,0
6,COMITÁN,274,BÁSICA,427,34,,,,83,,,42,,42,0,17,0
6,COMITÁN,275,BÁSICA,465,8,,,,92,,,28,,75,0,0,17
6,COMITÁN,275,CONTIGUA 1,465,5,,,,87,,,31,,65,0,16,204
6,COMITÁN,276,BÁSICA,682,20,,,,133,,,62,,83,0,38,0
6,COMITÁN,277,BÁSICA,450,21,,,,44,,,120,,39,0,17,0
6,COMITÁN,277,CONTIGUA 1,451,9,,,,64,,,69,,66,0,26,0
6,COMITÁN,278,BÁSICA,453,9,,,,110,,,149,,11,0,17,0
6,COMITÁN,279,BÁSICA,657,13,,,,203,,,84,,9,0,31,0
6,COMITÁN,279,CONTIGUA 1,657,18,,,,165,,,84,,14,0,28,0
6,COMITÁN,280,BÁSICA,427,12,,,,44,,,46,,14,0,20,0
6,COMITÁN,280,CONTIGUA 1,428,13,,,,60,,,42,,10,0,10,0
6,COMITÁN,281,BÁSICA,432,5,,,,54,,,20,,12,0,14,0
6,COMITÁN,281,CONTIGUA 1,432,3,,,,75,,,16,,15,0,12,0
6,COMITÁN,282,BÁSICA,569,35,,,,48,,,69,,15,0,408,0
6,COMITÁN,282,CONTIGUA 1,570,37,,,,37,,,55,,25,0,36,0
6,COMITÁN,283,BÁSICA,512,15,,,,91,,,82,,42,0,33,0
6,COMITÁN,283,CONTIGUA 1,513,22,,,,106,,,77,,28,0,30,0
6,COMITÁN,284,BÁSICA,477,20,,,,137,,,70,,41,0,23,0
6,COMITÁN,284,CONTIGUA 1,478,23,,,,114,,,83,,38,0,27,0
6,COMITÁN,285,BÁSICA,613,18,,,,169,,,162,,19,0,69,0
6,COMITÁN,286,BÁSICA,483,21,,,,146,,,69,,63,0,13,0
6,COMITÁN,286,CONTIGUA 1,484,18,,,,100,,,53,,74,0,17,0
6,COMITÁN,287,BÁSICA,459,14,,,,118,,,75,,39,0,0,12
6,COMITÁN,287,CONTIGUA 1,460,14,,,,82,,,97,,44,0,19,0
6,COMITÁN,288,BÁSICA,675,6,,,,46,,,21,,10,0,9,0
6,COMITÁN,288,CONTIGUA 1,676,7,,,,64,,,65,,10,0,11,0
6,COMITÁN,289,BÁSICA,650,45,,,,126,,,73,,44,0,21,0
6,COMITÁN,289,CONTIGUA 1,651,57,,,,105,,,78,,60,0,28,0
6,COMITÁN,290,BÁSICA,523,6,,,,105,,,168,,14,0,15,0
6,COMITÁN,290,CONTIGUA 1,523,7,,,,92,,,164,,25,0,2,0
6,COMITÁN,291,BÁSICA,671,20,,,,99,,,62,,163,0,31,0
6,COMITÁN,291,EXT. 1,247,35,,,,61,,,19,,18,0,8,0
6,COMITÁN,292,BÁSICA,410,5,,,,13,,,8,,3,0,1,0
6,COMITÁN,292,CONTIGUA 1,410,11,,,,7,,,3,,2,0,0,0
,,,,,,,,,,,,,,,,,
23,LA CONCORDIA,293,BÁSICA,506,28,,,,107,,,41,,118,0,14,0
23,LA CONCORDIA,293,CONTIGUA 1,506,20,,,,96,,,36,,153,0,21,0
23,LA CONCORDIA,293,CONTIGUA 2,506,34,,,,115,,,38,,112,0,4,0
23,LA CONCORDIA,294,BÁSICA,515,18,,,,89,,,55,,124,0,14,0
23,LA CONCORDIA,294,CONTIGUA 1,515,22,,,,68,,,44,,151,0,0,0
23,LA CONCORDIA,294,CONTIGUA 2,515,0,,,,0,,,0,,0,0,0,0
23,LA CONCORDIA,295,BÁSICA,418,17,,,,110,,,19,,101,0,9,0
23,LA CONCORDIA,295,CONTIGUA 1,419,12,,,,122,,,22,,118,0,8,0
23,LA CONCORDIA,296,BÁSICA,400,9,,,,97,,,37,,79,0,8,0
