NOMBRE,SECCION,CASILLAS,LISTADONOMINAL,PAN,PRI,PRD,PT,PV,PC,PSD,Alianza,PRI-Alianza,PRD-PT,VALIDOS,NULOSNOREGISTRADOS,TOTAL
TULA DE ALLENDE,1495,1495C1,749,48,,87,6,17,17,2,,90,,267,8,275
TULA DE ALLENDE,1496,1496B,469,39,,31,3,17,5,3,,82,,180,4,184
TULA DE ALLENDE,1496,1496C1,469,37,,30,2,13,12,4,,81,,179,6,185
TULA DE ALLENDE,1497,1497B,665,38,,76,2,10,7,1,,82,,216,4,220
TULA DE ALLENDE,1497,1497C1,665,30,,79,1,10,7,6,,75,,208,7,215
TULA DE ALLENDE,1497,1497C2,666,27,,90,6,14,4,2,,113,,256,0,256
TULA DE ALLENDE,1498,1498B,608,44,,56,4,15,7,5,,81,,212,19,231
TULA DE ALLENDE,1498,1498C1,608,41,,56,4,20,6,2,,76,,205,9,214
TULA DE ALLENDE,1498,1498C2,609,49,,63,4,12,8,6,,68,,210,4,214
TULA DE ALLENDE,1498,1498C3,609,38,,66,0,9,4,5,,72,,194,3,197
TULA DE ALLENDE,1499,1499B,670,22,,104,4,18,5,5,,121,,279,3,282
TULA DE ALLENDE,1500,1500B,674,47,,75,3,11,7,6,,78,,227,9,236
TULA DE ALLENDE,1500,1500C1,674,52,,80,5,10,9,8,,55,,219,1,220
TULA DE ALLENDE,1501,1501B,166,6,,8,2,4,1,3,,78,,102,1,103
TULANCINGO DE BRAVO,1502,1502B,695,87,,159,1,6,0,0,,151,,404,10,414
TULANCINGO DE BRAVO,1502,1502C1,695,91,,117,3,9,0,0,,154,,374,6,380
TULANCINGO DE BRAVO,1502,1502C2,695,86,,152,7,5,0,0,,162,,412,10,422
TULANCINGO DE BRAVO,1502,1502C3,695,91,,133,1,7,0,0,,149,,381,3,384
TULANCINGO DE BRAVO,1502,1502X,715,116,,121,2,8,0,2,,136,,385,4,389
TULANCINGO DE BRAVO,1502,1502X1,716,117,,127,3,9,0,3,,110,,369,5,374
TULANCINGO DE BRAVO,1502,1502X2,716,114,,118,4,13,0,1,,118,,368,7,375
TULANCINGO DE BRAVO,1503,1503B,668,81,,68,10,14,0,1,,101,,275,7,282
TULANCINGO DE BRAVO,1503,1503C1,668,60,,91,5,15,0,0,,81,,252,4,256
TULANCINGO DE BRAVO,1503,1503C2,668,76,,108,5,23,0,1,,80,,293,1,294
TULANCINGO DE BRAVO,1503,1503C3,668,65,,90,8,16,0,0,,112,,291,6,297
TULANCINGO DE BRAVO,1503,1503C4,669,79,,99,4,19,0,0,,92,,293,13,306
TULANCINGO DE BRAVO,1504,1504B,660,78,,114,3,7,0,0,,123,,325,9,334
TULANCINGO DE BRAVO,1504,1504C1,660,86,,81,4,15,0,0,,83,,269,13,282
TULANCINGO DE BRAVO,1504,1504C2,660,76,,116,1,9,0,1,,99,,302,17,319
TULANCINGO DE BRAVO,1504,1504C3,660,70,,118,3,12,0,1,,113,,317,10,327
TULANCINGO DE BRAVO,1504,1504C4,660,98,,106,5,10,0,0,,97,,316,7,323
TULANCINGO DE BRAVO,1504,1504C5,660,105,,86,1,9,0,0,,107,,308,6,314
TULANCINGO DE BRAVO,1505,1505B,602,107,,91,2,8,0,1,,150,,359,2,361
TULANCINGO DE BRAVO,1505,1505C1,602,94,,82,3,7,0,0,,131,,317,5,322
TULANCINGO DE BRAVO,1505,1505C2,602,97,,90,3,10,0,2,,148,,350,9,359
TULANCINGO DE BRAVO,1505,1505C3,603,91,,93,5,7,0,1,,167,,364,10,374
TULANCINGO DE BRAVO,1505,1505C4,603,97,,100,3,12,0,0,,123,,335,7,342
TULANCINGO DE BRAVO,1506,1506B,605,92,,88,4,4,0,1,,154,,343,8,351
TULANCINGO DE BRAVO,1506,1506C1,606,89,,89,3,11,0,2,,154,,348,2,350
TULANCINGO DE BRAVO,1506,1506C2,606,103,,85,8,10,0,1,,148,,355,6,361
TULANCINGO DE BRAVO,1506,1506C3,606,116,,77,6,6,0,2,,148,,355,6,361
TULANCINGO DE BRAVO,1507,1507B,682,92,,132,2,4,0,0,,128,,358,5,363
TULANCINGO DE BRAVO,1507,1507C1,683,113,,123,2,10,0,1,,142,,391,0,391
TULANCINGO DE BRAVO,1507,1507C2,683,99,,108,3,14,0,3,,117,,344,1,345
TULANCINGO DE BRAVO,1508,1508B,697,,,,,,,,,,,,,
TULANCINGO DE BRAVO,1508,1508C1,698,94,,112,3,5,0,0,,164,,378,7,385
TULANCINGO DE BRAVO,1509,1509B,625,68,,103,2,13,0,2,,122,,310,8,318
TULANCINGO DE BRAVO,1509,1509C1,625,71,,117,7,14,0,1,,112,,322,7,329
TULANCINGO DE BRAVO,1509,1509C2,625,79,,94,5,8,0,2,,123,,311,7,318
TULANCINGO DE BRAVO,1510,1510B,713,94,,163,2,13,0,0,,79,,351,362,713
TULANCINGO DE BRAVO,1510,1510C1,714,92,,161,1,22,0,0,,84,,360,354,714
TULANCINGO DE BRAVO,1510,1510C2,714,97,,148,7,7,0,0,,83,,342,3,345
TULANCINGO DE BRAVO,1510,1510C3,714,104,,143,6,10,0,0,,78,,341,8,349
TULANCINGO DE BRAVO,1511,1511B,701,117,,148,3,12,0,2,,72,,354,10,364
TULANCINGO DE BRAVO,1511,1511C1,702,102,,162,4,16,0,4,,74,,362,7,369
TULANCINGO DE BRAVO,1511,1511C2,702,126,,165,7,12,0,1,,71,,382,7,389
TULANCINGO DE BRAVO,1511,1511C3,702,107,,166,5,16,0,1,,83,,378,7,385
TULANCINGO DE BRAVO,1511,1511X,742,116,,157,8,11,0,2,,85,,379,10,389
TULANCINGO DE BRAVO,1511,1511X1,742,124,,159,5,13,0,3,,67,,371,14,385
TULANCINGO DE BRAVO,1512,1512B,665,103,,125,1,35,0,0,,63,,327,6,333
TULANCINGO DE BRAVO,1512,1512C1,666,89,,118,2,36,0,1,,64,,310,0,310
TULANCINGO DE BRAVO,1512,1512C2,666,72,,132,6,33,0,1,,60,,304,12,316
TULANCINGO DE BRAVO,1513,1513B,571,,,,,,,,,,,,,
TULANCINGO DE BRAVO,1513,1513C1,572,62,,78,2,24,0,0,,107,,273,6,279
TULANCINGO DE BRAVO,1513,1513C2,572,58,,102,5,27,0,1,,89,,282,2,284
TULANCINGO DE BRAVO,1513,1513C3,572,54,,82,2,26,0,2,,105,,271,11,282
TULANCINGO DE BRAVO,1514,1514B,663,80,,131,7,10,0,0,,105,,333,6,339
TULANCINGO DE BRAVO,1514,1514C1,663,64,,124,4,18,0,1,,118,,329,3,332
TULANCINGO DE BRAVO,1514,1514C2,663,91,,104,3,12,0,3,,115,,328,4,332
TULANCINGO DE BRAVO,1515,1515B,666,82,,106,4,11,0,0,,78,,281,6,287
TULANCINGO DE BRAVO,1515,1515C1,666,82,,107,2,29,0,1,,81,,302,6,308
TULANCINGO DE BRAVO,1515,1515C2,666,78,,104,2,39,0,0,,82,,305,0,305
TULANCINGO DE BRAVO,1516,1516B,613,73,,86,3,9,0,0,,93,,264,3,267
TULANCINGO DE BRAVO,1516,1516C1,613,,,,,,,,,,,,,
TULANCINGO DE BRAVO,1516,1516C2,614,78,,81,5,11,0,0,,81,,256,354,610
TULANCINGO DE BRAVO,1517,1517B,532,63,,75,5,12,0,1,,91,,247,7,254
TULANCINGO DE BRAVO,1517,1517C1,532,53,,91,6,10,0,2,,113,,275,7,282
TULANCINGO DE BRAVO,1517,1517C2,532,86,,72,8,11,0,0,,77,,254,3,257
TULANCINGO DE BRAVO,1518,1518B,653,76,,96,6,10,0,1,,162,,351,10,361
TULANCINGO DE BRAVO,1518,1518C1,654,94,,91,2,10,0,4,,167,,368,10,378
TULANCINGO DE BRAVO,1519,1519B,491,45,,82,8,3,0,2,,110,,250,11,261
TULANCINGO DE BRAVO,1519,1519C1,491,69,,82,6,5,0,0,,120,,282,6,288
TULANCINGO DE BRAVO,1520,1520B,627,,,,,,,,,,,,,
TULANCINGO DE BRAVO,1520,1520C1,627,80,,86,3,16,0,1,,171,,357,7,364
TULANCINGO DE BRAVO,1520,1520C2,628,89,,96,2,10,0,1,,136,,334,9,343
TULANCINGO DE BRAVO,1521,1521B,422,63,,52,1,4,0,2,,95,,217,3,220
TULANCINGO DE BRAVO,1521,1521C1,423,50,,51,3,8,0,0,,99,,211,5,216
TULANCINGO DE BRAVO,1522,1522B,567,75,,79,2,4,0,1,,171,,332,11,343
TULANCINGO DE BRAVO,1522,1522C1,567,96,,66,11,8,0,0,,119,,300,9,309
TULANCINGO DE BRAVO,1523,1523B,542,76,,61,0,11,0,1,,111,,260,3,263
TULANCINGO DE BRAVO,1523,1523C1,543,79,,80,4,10,0,2,,98,,273,9,282
TULANCINGO DE BRAVO,1524,1524B,743,93,,125,11,21,0,1,,129,,380,6,386
TULANCINGO DE BRAVO,1524,1524C1,743,96,,131,11,22,0,5,,118,,383,6,389
TULANCINGO DE BRAVO,1525,1525B,684,86,,89,4,17,0,2,,110,,308,3,311
TULANCINGO DE BRAVO,1525,1525C1,684,89,,119,9,17,0,1,,96,,331,8,339
TULANCINGO DE BRAVO,1525,1525C2,684,69,,110,2,28,0,1,,113,,323,9,332
TULANCINGO DE BRAVO,1526,1526B,572,80,,95,3,16,0,0,,109,,303,5,308
TULANCINGO DE BRAVO,1526,1526C1,572,71,,103,5,6,0,1,,114,,300,1,301
TULANCINGO DE BRAVO,1526,1526C2,572,74,,76,4,10,0,1,,101,,266,0,266
TULANCINGO DE BRAVO,1526,1526C3,572,69,,82,4,16,0,1,,106,,278,8,286
TULANCINGO DE BRAVO,1527,1527B,513,58,,59,3,9,0,1,,93,,223,5,228
TULANCINGO DE BRAVO,1527,1527C1,514,46,,93,3,7,0,1,,76,,226,2,228
TULANCINGO DE BRAVO,1528,1528B,602,73,,85,5,15,0,1,,116,,295,6,301
TULANCINGO DE BRAVO,1528,1528C1,602,89,,92,6,8,0,1,,104,,300,6,306
TULANCINGO DE BRAVO,1528,1528C2,602,56,,101,7,4,0,2,,93,,263,3,266
TULANCINGO DE BRAVO,1528,1528C3,602,,,,,,,,,,,,,
TULANCINGO DE BRAVO,1528,1528C4,603,91,,92,1,4,0,0,,97,,285,7,292
TULANCINGO DE BRAVO,1529,1529B,611,116,,97,3,10,0,1,,99,,326,4,330
TULANCINGO DE BRAVO,1529,1529C1,611,100,,89,3,4,0,2,,100,,298,4,302
TULANCINGO DE BRAVO,1529,1529C2,612,85,,93,0,13,0,2,,89,,282,5,287
TULANCINGO DE BRAVO,1529,1529C3,612,110,,95,2,9,0,1,,81,,298,5,303
TULANCINGO DE BRAVO,1530,1530B,714,92,,102,3,15,0,2,,134,,348,3,351
TULANCINGO DE BRAVO,1530,1530C1,714,84,,118,3,11,0,1,,122,,339,9,348
TULANCINGO DE BRAVO,1530,1530C2,714,92,,100,3,14,0,1,,126,,336,17,353
TULANCINGO DE BRAVO,1531,1531B,547,75,,63,2,9,0,0,,94,,243,8,251
TULANCINGO DE BRAVO,1531,1531C1,547,55,,52,3,12,0,1,,92,,215,32,247
TULANCINGO DE BRAVO,1532,1532B,683,92,,83,3,6,0,3,,162,,349,9,358
TULANCINGO DE BRAVO,1532,1532C1,683,95,,103,3,10,0,1,,146,,358,0,358
TULANCINGO DE BRAVO,1533,1533B,588,95,,77,7,13,0,2,,148,,342,5,347
TULANCINGO DE BRAVO,1533,1533C1,588,106,,72,7,18,0,0,,160,,363,2,365
TULANCINGO DE BRAVO,1534,1534B,741,91,,117,7,9,0,3,,199,,426,12,438
TULANCINGO DE BRAVO,1534,1534C1,741,84,,91,17,11,0,1,,223,,427,7,434
TULANCINGO DE BRAVO,1535,1535B,573,79,,90,3,7,0,1,,120,,300,7,307
TULANCINGO DE BRAVO,1535,1535C1,573,84,,80,3,12,0,0,,118,,297,8,305
TULANCINGO DE BRAVO,1535,1535C2,574,,,,,,,,,,,,,
TULANCINGO DE BRAVO,1536,1536B,733,,,,,,,,,,,,,
TULANCINGO DE BRAVO,1536,1536C1,733,87,,166,3,3,0,0,,128,,387,348,735
TULANCINGO DE BRAVO,1536,1536C2,734,101,,141,7,6,0,1,,135,,391,7,398
TULANCINGO DE BRAVO,1536,1536C3,734,102,,140,7,13,0,1,,129,,392,10,402
TULANCINGO DE BRAVO,1537,1537B,628,78,,96,9,16,0,2,,203,,404,10,414
TULANCINGO DE BRAVO,1537,1537C1,628,95,,87,5,6,0,1,,210,,404,14,418
TULANCINGO DE BRAVO,1537,1537C2,628,77,,85,3,12,0,1,,187,,365,12,377
TULANCINGO DE BRAVO,1538,1538B,701,101,,124,6,9,0,1,,165,,406,2,408
TULANCINGO DE BRAVO,1538,1538C1,702,97,,125,6,6,0,5,,162,,401,3,404
TULANCINGO DE BRAVO,1538,1538C2,702,92,,126,5,13,0,1,,167,,404,12,416
TULANCINGO DE BRAVO,1539,1539B,658,48,,124,3,10,0,1,,109,,295,11,306
TULANCINGO DE BRAVO,1539,1539C1,659,69,,106,1,7,0,3,,135,,321,12,333
TULANCINGO DE BRAVO,1539,1539C2,659,91,,112,3,15,0,1,,111,,333,4,337
TULANCINGO DE BRAVO,1539,1539C3,659,86,,96,6,11,0,0,,116,,315,9,324
TULANCINGO DE BRAVO,1540,1540B,575,117,,70,2,10,0,6,,132,,337,6,343
TULANCINGO DE BRAVO,1541,1541B,430,19,,139,5,1,0,0,,108,,272,19,291
TULANCINGO DE BRAVO,1542,1542B,410,,,,,,,,,,,,,
TULANCINGO DE BRAVO,1542,1542C1,410,40,,91,5,5,0,1,,99,,241,3,244
TULANCINGO DE BRAVO,1543,1543B,726,45,,128,6,8,0,1,,177,,365,13,378
TULANCINGO DE BRAVO,1543,1543C1,726,44,,154,4,8,0,0,,141,,351,0,351
TULANCINGO DE BRAVO,1544,1544B,715,34,,125,7,9,0,3,,119,,297,22,319
TULANCINGO DE BRAVO,1544,1544C1,715,41,,123,7,9,0,1,,121,,302,14,316
TULANCINGO DE BRAVO,1544,1544C2,715,55,,139,5,8,0,2,,123,,332,7,339
TULANCINGO DE BRAVO,1544,1544C3,716,31,,134,4,8,0,0,,123,,300,15,315
TULANCINGO DE BRAVO,1545,1545B,644,81,,128,1,8,0,0,,119,,337,11,348
TULANCINGO DE BRAVO,1545,1545C1,644,82,,143,7,2,0,1,,124,,359,10,369
TULANCINGO DE BRAVO,1545,1545C2,645,88,,96,4,8,0,0,,147,,343,12,355
TULANCINGO DE BRAVO,1546,1546B,636,142,,72,4,23,0,1,,91,,333,6,339
TULANCINGO DE BRAVO,1547,1547B,197,23,,36,8,6,0,0,,64,,137,3,140
TULANCINGO DE BRAVO,1548,1548B,685,81,,194,4,11,0,0,,127,,417,6,423
TULANCINGO DE BRAVO,1548,1548C1,685,90,,200,3,7,0,2,,92,,394,9,403
TULANCINGO DE BRAVO,1548,1548C2,685,80,,218,2,10,0,0,,99,,409,276,685
TULANCINGO DE BRAVO,1548,1548C3,686,87,,185,2,15,0,3,,108,,400,9,409
TULANCINGO DE BRAVO,1549,1549B,665,60,,146,2,5,0,0,,113,,326,11,337
TULANCINGO DE BRAVO,1549,1549C1,666,60,,192,7,7,0,0,,96,,362,10,372
TULANCINGO DE BRAVO,1550,1550B,392,22,,112,5,5,0,1,,103,,248,2,250
TULANCINGO DE BRAVO,1550,1550C1,392,35,,120,3,5,0,0,,70,,233,7,240
TULANCINGO DE BRAVO,1551,1551B,676,86,,156,2,9,0,1,,116,,370,0,370
TULANCINGO DE BRAVO,1551,1551C1,677,89,,167,3,7,0,2,,150,,418,259,677
TULANCINGO DE BRAVO,1552,1552B,315,18,,113,1,6,0,0,,71,,209,5,214
TULANCINGO DE BRAVO,1553,1553B,477,66,,92,6,2,0,0,,131,,297,5,302
TULANCINGO DE BRAVO,1553,1553C1,477,55,,88,6,0,0,0,,123,,272,10,282
TULANCINGO DE BRAVO,1554,1554B,749,73,,201,9,17,0,1,,65,,366,6,372
TULANCINGO DE BRAVO,1554,1554C1,749,79,,165,7,18,0,1,,79,,349,4,353
TULANCINGO DE BRAVO,1554,1554C2,749,76,,173,3,18,0,2,,93,,365,5,370
TULANCINGO DE BRAVO,1554,1554C3,749,77,,159,2,13,0,0,,67,,318,11,329
TULANCINGO DE BRAVO,1554,1554C4,749,83,,187,5,13,0,1,,92,,381,8,389
TULANCINGO DE BRAVO,1554,1554C5,749,97,,184,5,18,0,0,,56,,360,390,750
TULANCINGO DE BRAVO,1555,1555B,488,68,,47,4,11,0,2,,92,,224,12,236
TULANCINGO DE BRAVO,1555,1555C1,488,50,,72,1,2,0,1,,106,,232,9,241
VILLA DE TEZONTEPEC,1556,1556B,745,153,,19,0,10,138,0,,180,,500,8,508
VILLA DE TEZONTEPEC,1556,1556C1,746,129,,23,0,8,131,0,,213,,504,8,512
VILLA DE TEZONTEPEC,1557,1557B,555,108,,11,0,9,86,0,,148,,362,9,371
VILLA DE TEZONTEPEC,1557,1557C1,555,89,,16,0,15,120,0,,132,,372,10,382
VILLA DE TEZONTEPEC,1558,1558B,499,124,,11,0,10,63,0,,98,,306,6,312
VILLA DE TEZONTEPEC,1558,1558C1,500,104,,5,0,4,68,0,,136,,317,5,322
VILLA DE TEZONTEPEC,1559,1559B,533,94,,21,0,7,77,0,,145,,344,6,350
VILLA DE TEZONTEPEC,1559,1559C1,534,101,,16,0,6,97,0,,135,,355,3,358
VILLA DE TEZONTEPEC,1560,1560B,434,48,,5,0,12,96,0,,127,,288,10,298
VILLA DE TEZONTEPEC,1560,1560C1,435,54,,5,0,9,124,0,,97,,289,13,302
VILLA DE TEZONTEPEC,1561,1561B,536,100,,6,0,7,120,0,,152,,385,8,393
VILLA DE TEZONTEPEC,1561,1561C1,536,110,,7,0,4,93,0,,144,,358,8,366
VILLA DE TEZONTEPEC,1561,1561C2,536,81,,9,0,2,136,0,,128,,356,5,361
VILLA DE TEZONTEPEC,1562,1562B,233,31,,4,0,3,40,0,,69,,147,4,151
XOCHIATIPAN,1563,1563B,605,155,,187,0,3,4,0,,126,,475,16,491
XOCHIATIPAN,1563,1563C1,606,134,,217,0,2,6,0,,136,,495,19,514
XOCHIATIPAN,1563,1563C2,606,108,,218,0,4,6,0,,131,,467,11,478
XOCHIATIPAN,1564,1564B,624,71,,170,0,7,51,0,,183,,482,0,482
XOCHIATIPAN,1565,1565B,598,108,,86,0,12,63,0,,182,,451,40,491
XOCHIATIPAN,1566,1566B,398,76,,94,0,5,28,0,,91,,294,104,398
XOCHIATIPAN,1567,1567B,668,80,,225,0,17,47,0,,144,,513,17,530
XOCHIATIPAN,1567,1567C1,669,74,,227,0,9,66,0,,129,,505,24,529
XOCHIATIPAN,1568,1568B,607,186,,113,0,0,55,0,,150,,504,12,516
XOCHIATIPAN,1568,1568C1,607,167,,103,0,5,70,0,,147,,492,8,500
XOCHIATIPAN,1569,1569B,664,71,,149,0,8,98,0,,184,,510,24,534
XOCHIATIPAN,1570,1570B,502,77,,133,0,5,33,0,,155,,403,3,406
XOCHIATIPAN,1570,1570C1,502,81,,147,0,3,29,0,,124,,384,26,410
XOCHIATIPAN,1571,1571B,392,85,,78,0,3,24,0,,100,,290,24,314
XOCHIATIPAN,1571,1571C1,393,70,,99,0,0,20,0,,101,,290,20,310
XOCHIATIPAN,1572,1572B,447,62,,184,0,3,4,0,,120,,373,0,373
XOCHIATIPAN,1572,1572C1,447,70,,172,0,2,9,0,,112,,365,11,376
XOCHIATIPAN,1573,1573B,324,98,,72,0,2,6,0,,75,,253,13,266
XOCHIATIPAN,1574,1574B,413,131,,96,0,3,12,0,,93,,335,10,345
XOCHIATIPAN,1575,1575B,695,164,,228,0,4,49,0,,113,,558,13,571
XOCHICOATLAN,1576,1576B,693,96,213,0,2,0,0,0,177,,,488,31,519
XOCHICOATLAN,1577,1577B,380,87,82,0,3,0,0,0,116,,,288,11,299
XOCHICOATLAN,1577,1577C1,381,67,117,0,0,0,0,0,102,,,286,9,295
XOCHICOATLAN,1578,1578B,698,137,202,0,4,0,0,0,180,,,523,26,549
XOCHICOATLAN,1579,1579B,603,178,158,0,0,0,0,0,126,,,462,43,505
XOCHICOATLAN,1580,1580B,143,15,51,0,0,0,0,0,41,,,107,5,112
XOCHICOATLAN,1581,1581B,463,118,109,0,7,0,0,0,106,,,340,13,353
XOCHICOATLAN,1582,1582B,401,78,114,0,1,0,0,0,106,,,299,9,308
XOCHICOATLAN,1583,1583B,467,126,115,1,3,10,3,1,90,,,349,18,367
XOCHICOATLAN,1583,1583C1,467,108,107,2,4,8,0,3,114,,,346,15,361
XOCHICOATLAN,1584,1584B,638,110,208,0,3,0,0,0,93,,,414,15,429
YAHUALICA,1585,1585B,626,142,,92,13,25,0,0,,164,,436,35,471
YAHUALICA,1585,1585C1,627,166,,87,17,22,0,0,,176,,468,13,481
YAHUALICA,1585,1585C2,627,180,,112,15,44,0,0,,132,,483,14,497
YAHUALICA,1586,1586B,513,82,,101,3,45,0,0,,159,,390,18,408
YAHUALICA,1586,1586C1,513,108,,97,3,42,0,0,,138,,388,6,394
YAHUALICA,1586,1586C2,514,125,,90,4,50,0,0,,119,,388,16,404
YAHUALICA,1587,1587B,731,120,,153,9,188,0,0,,117,,587,20,607
YAHUALICA,1587,1587C1,731,97,,125,8,230,0,0,,121,,581,17,598
YAHUALICA,1588,1588B,668,182,,109,17,73,0,0,,128,,509,32,541
YAHUALICA,1588,1588X,290,11,,54,64,37,0,0,,50,,216,17,233
YAHUALICA,1589,1589B,431,62,,69,35,29,0,0,,128,,323,42,365
YAHUALICA,1590,1590B,379,119,,50,14,13,0,0,,103,,299,11,310
YAHUALICA,1590,1590C1,379,112,,57,17,9,0,0,,82,,277,28,305
YAHUALICA,1591,1591B,313,30,,43,65,5,0,0,,86,,229,20,249
YAHUALICA,1592,1592B,607,43,,121,35,58,0,0,,201,,458,20,478
YAHUALICA,1593,1593B,580,30,,143,24,62,0,0,,166,,425,20,445
YAHUALICA,1593,1593C1,581,53,,138,14,58,0,0,,167,,430,23,453
YAHUALICA,1594,1594B,318,30,,62,16,59,0,0,,72,,239,15,254
YAHUALICA,1595,1595B,316,72,,66,22,22,0,0,,66,,248,15,263
YAHUALICA,1596,1596B,301,69,,78,7,21,0,0,,47,,222,8,230
YAHUALICA,1597,1597B,325,21,,83,3,89,0,0,,63,,259,12,271
YAHUALICA,1598,1598B,601,53,,168,41,26,0,0,,164,,452,15,467
YAHUALICA,1598,1598C1,601,86,,183,23,27,0,0,,144,,463,23,486
YAHUALICA,1598,1598C2,601,51,,226,24,32,0,0,,138,,471,11,482
YAHUALICA,1598,1598C3,601,68,,196,25,37,0,0,,126,,452,13,465
YAHUALICA,1599,1599B,499,67,,91,30,63,0,0,,132,,383,14,397
YAHUALICA,1599,1599C1,499,57,,94,27,65,0,0,,122,,365,17,382
ZACUALTIPAN DE ANGELES,1600,1600B,683,113,,60,10,0,1,0,,165,,349,9,358
ZACUALTIPAN DE ANGELES,1600,1600C1,683,95,,53,11,0,0,3,,181,,343,11,354
ZACUALTIPAN DE ANGELES,1600,1600C2,684,101,,61,3,0,5,9,,175,,354,8,362
ZACUALTIPAN DE ANGELES,1600,1600C3,684,107,,55,5,0,2,5,,165,,339,7,346
ZACUALTIPAN DE ANGELES,1601,1601B,560,98,,45,3,0,0,2,,162,,310,8,318
ZACUALTIPAN DE ANGELES,1601,1601C1,560,84,,39,4,0,2,4,,150,,283,5,288
ZACUALTIPAN DE ANGELES,1601,1601C2,560,102,,27,7,0,1,4,,183,,324,4,328
ZACUALTIPAN DE ANGELES,1602,1602B,628,76,,37,3,0,0,2,,175,,293,6,299
ZACUALTIPAN DE ANGELES,1602,1602C1,628,81,,55,6,0,2,5,,156,,305,7,312
ZACUALTIPAN DE ANGELES,1602,1602C2,628,91,,42,14,0,1,4,,203,,355,4,359
ZACUALTIPAN DE ANGELES,1603,1603B,672,135,,52,7,0,4,6,,176,,380,12,392
ZACUALTIPAN DE ANGELES,1603,1603C1,672,130,,37,8,0,2,14,,182,,373,11,384
ZACUALTIPAN DE ANGELES,1604,1604B,628,162,,55,4,0,9,6,,118,,354,7,361
ZACUALTIPAN DE ANGELES,1604,1604C1,628,121,,40,5,1,3,9,,144,,323,9,332
ZACUALTIPAN DE ANGELES,1605,1605B,536,91,,39,7,0,5,1,,119,,262,4,266
ZACUALTIPAN DE ANGELES,1605,1605C1,536,90,,43,7,0,3,2,,130,,275,5,280
ZACUALTIPAN DE ANGELES,1605,1605C2,537,86,,49,4,0,5,3,,143,,290,2,292
ZACUALTIPAN DE ANGELES,1606,1606B,632,101,,44,20,0,2,6,,132,,305,0,305
ZACUALTIPAN DE ANGELES,1606,1606C1,632,101,,39,13,0,3,3,,135,,294,21,315
ZACUALTIPAN DE ANGELES,1606,1606C2,632,115,,50,15,1,3,7,,107,,298,8,306
ZACUALTIPAN DE ANGELES,1607,1607B,575,120,,48,9,0,3,5,,149,,334,5,339
ZACUALTIPAN DE ANGELES,1607,1607C1,576,107,,42,7,0,2,8,,157,,323,12,335
ZACUALTIPAN DE ANGELES,1608,1608B,725,133,,55,10,1,2,6,,185,,392,0,392
ZACUALTIPAN DE ANGELES,1608,1608C1,725,154,,43,7,1,2,13,,196,,416,4,420
ZACUALTIPAN DE ANGELES,1609,1609B,411,105,,43,10,5,0,2,,84,,249,15,264
ZACUALTIPAN DE ANGELES,1610,1610B,586,34,,108,9,5,0,2,,149,,307,13,320
ZACUALTIPAN DE ANGELES,1611,1611B,709,47,,11,4,0,0,2,,235,,299,10,309
ZACUALTIPAN DE ANGELES,1612,1612B,247,34,,23,12,0,0,0,,78,,147,4,151
ZACUALTIPAN DE ANGELES,1613,1613B,511,59,,69,2,0,0,2,,176,,308,2,310
ZACUALTIPAN DE ANGELES,1614,1614B,407,59,,85,2,0,0,2,,79,,227,5,232
ZACUALTIPAN DE ANGELES,1614,1614C1,407,54,,74,1,2,1,2,,93,,227,3,230
ZACUALTIPAN DE ANGELES,1615,1615B,377,52,,82,3,0,0,3,,67,,207,0,207
ZACUALTIPAN DE ANGELES,1615,1615C1,377,58,,79,3,0,1,2,,56,,199,11,210
ZACUALTIPAN DE ANGELES,1616,1616B,615,116,,73,8,0,7,14,,113,,331,8,339
ZACUALTIPAN DE ANGELES,1617,1617B,443,44,,55,4,2,1,4,,92,,202,8,210
ZACUALTIPAN DE ANGELES,1618,1618B,634,210,,35,3,0,1,2,,149,,400,8,408
ZAPOTLAN DE JUAREZ,1619,1619B,643,40,,16,156,0,4,9,,170,,395,6,401
ZAPOTLAN DE JUAREZ,1619,1619C1,643,52,,27,138,0,4,14,,169,,404,6,410
ZAPOTLAN DE JUAREZ,1619,1619C2,643,64,,33,189,0,7,8,,160,,461,1,462
ZAPOTLAN DE JUAREZ,1620,1620B,596,58,,6,144,0,1,10,,186,,405,3,408
ZAPOTLAN DE JUAREZ,1620,1620C1,597,46,,10,138,0,3,7,,171,,375,1,376
ZAPOTLAN DE JUAREZ,1620,1620C2,597,51,,4,110,0,1,9,,215,,390,3,393
ZAPOTLAN DE JUAREZ,1621,1621B,699,35,,51,87,0,11,20,,160,,364,4,368
ZAPOTLAN DE JUAREZ,1621,1621C1,699,38,,49,99,0,6,13,,153,,358,6,364
ZAPOTLAN DE JUAREZ,1621,1621C2,700,37,,59,94,0,11,15,,131,,347,7,354
ZAPOTLAN DE JUAREZ,1622,1622B,713,64,,114,62,0,3,8,,117,,368,12,380
ZAPOTLAN DE JUAREZ,1622,1622C1,713,64,,116,52,0,2,9,,129,,372,4,376
ZAPOTLAN DE JUAREZ,1623,1623B,623,49,,22,106,0,7,6,,116,,306,6,312
ZAPOTLAN DE JUAREZ,1623,1623C1,623,56,,20,117,0,5,15,,108,,321,4,325
ZAPOTLAN DE JUAREZ,1624,1624B,453,53,,25,62,0,4,9,,82,,235,8,243
