state,mun,uniqueid,section,year,incumbent_party_magar,incumbent_candidate_magar,incumbent_party_JL,incumbent_candidate_JL,runnerup_party_magar,runnerup_candidate_magar,margin,PAN,PRI,PRD,PartCardenista,PT,PVEM,PPS,PD,total,valid,listanominal,PT_PC_PAS_PSN,PDS,PCD,PARM,DSPPN,PC,PSN,PAS,FUERZACIUDADANA,MEXICOPOSIBLE,PLM,nulos,PRD_PT_PC,PANAL,PRI_PANAL,PSD,PRI_PVEM,PT_PC,MC,MORENA,PH,PES,PAN_MC,PRI_PVEM_PANAL,PLC,CI_1,CI_2,RSP,FXM,PAN_PRI_PRD,CL,EDC,MLC,PRI_PRD,PT_PVEM_MORENA
CAMPECHE,Campeche,4002,6,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,144,127,103,0,11,5,1,0,391,391,535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,7,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,216,166,107,1,15,9,0,0,514,514,670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,8,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,165,102,126,2,18,2,1,1,417,417,570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,9,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,246,216,185,1,26,7,4,1,686,686,953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,10,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,239,223,168,2,80,6,0,0,718,718,906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,11,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,198,154,118,4,54,8,1,0,537,537,721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,12,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,403,263,210,1,96,5,1,6,985,985,1355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,13,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,123,266,195,5,63,4,0,1,657,657,984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,14,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,83,232,167,5,46,3,1,1,538,538,788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,15,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,70,231,140,0,43,12,1,0,497,497,697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,16,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,44,152,123,2,27,2,1,1,352,352,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,17,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,121,121,127,0,14,5,0,0,388,388,562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,18,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,126,124,96,0,10,1,3,1,361,361,524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,19,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,37,181,95,0,50,3,1,1,368,368,549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,20,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,67,260,136,0,79,2,0,0,544,544,785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,21,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,74,258,112,3,98,5,1,0,551,551,794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,22,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,115,183,179,3,33,4,1,3,521,521,787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,23,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,116,175,156,3,32,0,0,1,483,483,662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,24,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,334,204,145,3,46,4,1,0,737,737,1025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,25,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,210,127,113,0,20,3,1,1,475,475,659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,26,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,396,212,193,1,24,4,2,1,833,833,1124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,27,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,447,236,196,1,10,3,3,2,898,898,1168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,28,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,261,229,98,3,14,6,0,0,611,611,827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,29,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,378,199,169,1,9,5,0,1,762,762,955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,30,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,181,218,207,3,12,3,1,0,625,625,772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,31,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,198,174,166,3,32,5,2,3,583,583,755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,32,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,250,165,176,2,32,8,0,0,633,633,881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,33,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,105,205,177,1,83,2,3,3,579,579,835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,34,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,107,313,174,2,71,3,1,3,674,674,1015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,35,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,61,180,130,7,96,11,3,1,489,489,707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,36,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,97,234,145,2,131,4,1,0,614,614,895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,37,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,55,154,75,0,43,3,4,1,335,335,543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,38,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,128,129,101,0,8,3,1,1,371,371,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,39,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,133,374,200,2,34,8,1,0,752,752,1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,40,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,119,170,124,2,26,2,0,3,446,446,678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,41,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,131,182,160,3,36,4,5,1,522,522,724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,42,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,255,204,202,11,46,12,2,16,748,748,1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,43,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,206,221,235,3,39,10,0,1,715,715,942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,44,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,176,148,208,1,39,2,0,0,574,574,798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,45,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,209,183,159,1,38,2,1,3,596,596,849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,46,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,276,208,172,0,33,5,6,1,701,701,958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,47,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,334,209,137,0,25,9,0,2,716,716,884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,48,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,330,213,173,0,12,6,2,1,737,737,1012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,49,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,374,213,192,0,12,0,0,0,791,791,1149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,50,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,380,242,114,2,23,4,0,0,765,765,1059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,51,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,408,331,123,0,22,2,0,1,887,887,1204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,52,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,354,207,104,2,12,7,0,0,686,686,855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,53,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,459,245,164,1,27,11,1,1,909,909,1138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,54,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,382,185,103,1,3,7,0,5,686,686,938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,55,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,425,278,235,0,26,14,0,0,978,978,1365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,56,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,254,181,166,0,25,13,1,0,640,640,926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,57,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,284,151,156,0,22,10,1,0,624,624,855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,58,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,330,221,202,1,37,4,0,0,795,795,1102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,59,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,358,197,147,3,11,0,0,0,716,716,1020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,60,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,196,183,193,1,55,12,2,1,643,643,874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,61,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,196,181,187,1,18,5,2,0,590,590,852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,62,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,109,230,139,1,54,5,1,2,541,541,827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,63,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,138,279,175,3,49,9,1,2,656,656,996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,64,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,215,205,183,1,17,4,5,3,633,633,891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,65,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,119,362,207,4,47,7,1,5,752,752,1124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,66,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,172,209,173,1,42,9,12,0,618,618,886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,67,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,208,194,212,0,37,7,1,0,659,659,911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,68,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,142,190,122,0,58,9,1,2,524,524,778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,69,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,210,208,146,2,31,2,0,3,602,602,811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,70,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,328,175,208,1,29,4,1,1,747,747,935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Campeche,4002,71,1997,PRI,ANTONIO GONZALEZ CURI,PRI,JOSE ANTONIO GONZALEZ CURI,PAN,,0.2456672943,304,228,152,4,23,12,0,4,727,727,957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
