state,mun,section,uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,final_incumbent,incumbent_vote,party_component,mutually_exclusive,incumbent_party_JL,incumbent_candidate_JL,runnerup_party_magar,runnerup_candidate_magar,runnerup_vote,runnerup_party_component,margin,listanominal,valid,total,PAN,PRI,PRD,PartCardenista,PT,PVEM,PPS,PD,PT_PC_PAS_PSN,PDS,PCD,PARM,DSPPN,PC,PSN,PAS,FUERZACIUDADANA,MEXICOPOSIBLE,PLM,nulos,PRD_PT_PC,PANAL,PRI_PANAL,PSD,PRI_PVEM,PT_PC,MC,MORENA,PH,PES,PAN_MC,PRI_PVEM_PANAL,PLC,CI_1,CI_2
CAMPECHE,ESCÁRCEGA,461,4009,2009,PRD_PT_PC,AURELIANO QUIRARTE RODRIGUEZ,NA,NA,NA,TRUE,COALICIoN,AURELIANO QUIRARTE RODRIGUEZ,PRI,NA,280,PRI_PANAL,0.0843718916,956,551,551,146,NA,20,NA,2,0,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,NA,NA,NA,0,NA,NA,280,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,ESCÁRCEGA,462,4009,2009,PRD_PT_PC,AURELIANO QUIRARTE RODRIGUEZ,NA,NA,NA,TRUE,COALICIoN,AURELIANO QUIRARTE RODRIGUEZ,PRI,NA,230,PRI_PANAL,0.0843718916,986,536,568,201,NA,19,NA,0,0,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,NA,NA,NA,32,NA,NA,230,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,ESCÁRCEGA,463,4009,2009,PRD_PT_PC,AURELIANO QUIRARTE RODRIGUEZ,NA,NA,NA,TRUE,COALICIoN,AURELIANO QUIRARTE RODRIGUEZ,PRI,NA,234,PRI_PANAL,0.0843718916,1114,664,668,321,NA,23,NA,0,54,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,4,NA,NA,234,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,ESCÁRCEGA,464,4009,2009,PRD_PT_PC,AURELIANO QUIRARTE RODRIGUEZ,NA,NA,NA,TRUE,COALICIoN,AURELIANO QUIRARTE RODRIGUEZ,PRI,NA,313,PRI_PANAL,0.0843718916,1526,835,860,404,NA,15,NA,4,1,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA,25,NA,NA,313,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,ESCÁRCEGA,465,4009,2009,PRD_PT_PC,AURELIANO QUIRARTE RODRIGUEZ,NA,NA,NA,TRUE,COALICIoN,AURELIANO QUIRARTE RODRIGUEZ,PRI,NA,112,PRI_PANAL,0.0843718916,300,210,221,72,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,11,NA,NA,112,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,ESCÁRCEGA,466,4009,2009,PRD_PT_PC,AURELIANO QUIRARTE RODRIGUEZ,NA,NA,NA,TRUE,COALICIoN,AURELIANO QUIRARTE RODRIGUEZ,PRI,NA,94,PRI_PANAL,0.0843718916,341,203,209,77,NA,9,NA,2,2,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,6,NA,NA,94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,ESCÁRCEGA,467,4009,2009,PRD_PT_PC,AURELIANO QUIRARTE RODRIGUEZ,NA,NA,NA,TRUE,COALICIoN,AURELIANO QUIRARTE RODRIGUEZ,PRI,NA,151,PRI_PANAL,0.0843718916,547,316,333,107,NA,15,NA,1,0,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,17,NA,NA,151,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,ESCÁRCEGA,468,4009,2009,PRD_PT_PC,AURELIANO QUIRARTE RODRIGUEZ,NA,NA,NA,TRUE,COALICIoN,AURELIANO QUIRARTE RODRIGUEZ,PRI,NA,343,PRI_PANAL,0.0843718916,1469,798,814,355,NA,45,NA,0,0,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,16,NA,NA,343,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,ESCÁRCEGA,469,4009,2009,PRD_PT_PC,AURELIANO QUIRARTE RODRIGUEZ,NA,NA,NA,TRUE,COALICIoN,AURELIANO QUIRARTE RODRIGUEZ,PRI,NA,89,PRI_PANAL,0.0843718916,536,289,309,117,NA,19,NA,0,0,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,20,NA,NA,89,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,ESCÁRCEGA,470,4009,2009,PRD_PT_PC,AURELIANO QUIRARTE RODRIGUEZ,NA,NA,NA,TRUE,COALICIoN,AURELIANO QUIRARTE RODRIGUEZ,PRI,NA,174,PRI_PANAL,0.0843718916,901,547,558,284,NA,19,NA,1,2,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,11,NA,NA,174,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,ESCÁRCEGA,471,4009,2009,PRD_PT_PC,AURELIANO QUIRARTE RODRIGUEZ,NA,NA,NA,TRUE,COALICIoN,AURELIANO QUIRARTE RODRIGUEZ,PRI,NA,236,PRI_PANAL,0.0843718916,998,547,578,224,NA,10,NA,1,6,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,31,NA,NA,236,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,ESCÁRCEGA,475,4009,2009,PRD_PT_PC,AURELIANO QUIRARTE RODRIGUEZ,NA,NA,NA,TRUE,COALICIoN,AURELIANO QUIRARTE RODRIGUEZ,PRI,NA,176,PRI_PANAL,0.0843718916,911,414,428,144,NA,42,NA,0,0,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,14,NA,NA,176,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,ESCÁRCEGA,476,4009,2009,PRD_PT_PC,AURELIANO QUIRARTE RODRIGUEZ,NA,NA,NA,TRUE,COALICIoN,AURELIANO QUIRARTE RODRIGUEZ,PRI,NA,176,PRI_PANAL,0.0843718916,847,375,396,128,NA,8,NA,1,3,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,21,NA,NA,176,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,ESCÁRCEGA,477,4009,2009,PRD_PT_PC,AURELIANO QUIRARTE RODRIGUEZ,NA,NA,NA,TRUE,COALICIoN,AURELIANO QUIRARTE RODRIGUEZ,PRI,NA,209,PRI_PANAL,0.0843718916,1014,440,450,123,NA,32,NA,1,1,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,10,NA,NA,209,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,ESCÁRCEGA,480,4009,2009,PRD_PT_PC,AURELIANO QUIRARTE RODRIGUEZ,NA,NA,NA,TRUE,COALICIoN,AURELIANO QUIRARTE RODRIGUEZ,PRI,NA,182,PRI_PANAL,0.0843718916,768,434,442,198,NA,5,NA,3,2,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,8,NA,NA,182,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,ESCÁRCEGA,481,4009,2009,PRD_PT_PC,AURELIANO QUIRARTE RODRIGUEZ,NA,NA,NA,TRUE,COALICIoN,AURELIANO QUIRARTE RODRIGUEZ,PRI,NA,252,PRI_PANAL,0.0843718916,1061,499,512,168,NA,18,NA,3,1,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,13,NA,NA,252,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,ESCÁRCEGA,485,4009,2009,PRD_PT_PC,AURELIANO QUIRARTE RODRIGUEZ,NA,NA,NA,TRUE,COALICIoN,AURELIANO QUIRARTE RODRIGUEZ,PRI,NA,113,PRI_PANAL,0.0843718916,607,370,390,226,NA,7,NA,0,0,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,20,NA,NA,113,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,ESCÁRCEGA,489,4009,2009,PRD_PT_PC,AURELIANO QUIRARTE RODRIGUEZ,NA,NA,NA,TRUE,COALICIoN,AURELIANO QUIRARTE RODRIGUEZ,PRI,NA,227,PRI_PANAL,0.0843718916,1056,569,586,234,NA,15,NA,1,4,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,17,NA,NA,227,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKÁN,363,4005,2009,PRI,JOSE LUIS MONTERO ROSADO,PRI,681,PRI_PANAL,TRUE,PRI,JOSE LUIS MONTERO ROSADO,PANAL,NA,681,PRI_PANAL,0.0240266434,1712,1259,1302,395,NA,48,NA,11,36,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,43,NA,NA,681,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKÁN,364,4005,2009,PRI,JOSE LUIS MONTERO ROSADO,PRI,649,PRI_PANAL,TRUE,PRI,JOSE LUIS MONTERO ROSADO,PANAL,NA,649,PRI_PANAL,0.0240266434,1677,1206,1253,416,NA,26,NA,2,43,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,47,NA,NA,649,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKÁN,365,4005,2009,PRI,JOSE LUIS MONTERO ROSADO,PRI,351,PRI_PANAL,TRUE,PRI,JOSE LUIS MONTERO ROSADO,PANAL,NA,351,PRI_PANAL,0.0240266434,855,657,676,192,NA,20,NA,4,33,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,19,NA,NA,351,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKÁN,366,4005,2009,PRI,JOSE LUIS MONTERO ROSADO,PRI,416,PRI_PANAL,TRUE,PRI,JOSE LUIS MONTERO ROSADO,PANAL,NA,416,PRI_PANAL,0.0240266434,1039,782,806,253,NA,20,NA,2,38,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,24,NA,NA,416,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKÁN,367,4005,2009,PRI,JOSE LUIS MONTERO ROSADO,PRI,415,PRI_PANAL,TRUE,PRI,JOSE LUIS MONTERO ROSADO,PANAL,NA,415,PRI_PANAL,0.0240266434,1042,781,789,276,NA,23,NA,7,33,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,8,NA,NA,415,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKÁN,368,4005,2009,PRI,JOSE LUIS MONTERO ROSADO,PRI,405,PRI_PANAL,TRUE,PRI,JOSE LUIS MONTERO ROSADO,PANAL,NA,405,PRI_PANAL,0.0240266434,986,730,737,252,NA,18,NA,3,31,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,7,NA,NA,405,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKÁN,369,4005,2009,PRI,JOSE LUIS MONTERO ROSADO,PRI,222,PRI_PANAL,TRUE,PRI,JOSE LUIS MONTERO ROSADO,PANAL,NA,222,PRI_PANAL,0.0240266434,587,500,510,271,NA,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,10,NA,NA,222,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKÁN,370,4005,2009,PRI,JOSE LUIS MONTERO ROSADO,PRI,473,PRI_PANAL,TRUE,PRI,JOSE LUIS MONTERO ROSADO,PANAL,NA,473,PRI_PANAL,0.0240266434,1180,961,970,470,NA,0,NA,2,10,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,9,NA,NA,473,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKÁN,371,4005,2009,PRI,JOSE LUIS MONTERO ROSADO,PRI,298,PRI_PANAL,TRUE,PRI,JOSE LUIS MONTERO ROSADO,PANAL,NA,298,PRI_PANAL,0.0240266434,722,637,645,306,NA,13,NA,3,6,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,8,NA,NA,298,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKÁN,372,4005,2009,PRI,JOSE LUIS MONTERO ROSADO,PRI,434,PRI_PANAL,TRUE,PRI,JOSE LUIS MONTERO ROSADO,PANAL,NA,434,PRI_PANAL,0.0240266434,1150,958,982,485,NA,2,NA,2,7,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,24,NA,NA,434,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKÁN,373,4005,2009,PRI,JOSE LUIS MONTERO ROSADO,PRI,282,PRI_PANAL,TRUE,PRI,JOSE LUIS MONTERO ROSADO,PANAL,NA,282,PRI_PANAL,0.0240266434,735,613,613,303,NA,2,NA,4,15,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,0,NA,NA,282,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKÁN,374,4005,2009,PRI,JOSE LUIS MONTERO ROSADO,PRI,88,PRI_PANAL,TRUE,PRI,JOSE LUIS MONTERO ROSADO,PANAL,NA,88,PRI_PANAL,0.0240266434,307,252,260,141,NA,13,NA,3,5,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,8,NA,NA,88,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKÁN,375,4005,2009,PRI,JOSE LUIS MONTERO ROSADO,PRI,218,PRI_PANAL,TRUE,PRI,JOSE LUIS MONTERO ROSADO,PANAL,NA,218,PRI_PANAL,0.0240266434,1317,987,1008,738,NA,16,NA,1,13,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,21,NA,NA,218,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKÁN,376,4005,2009,PRI,JOSE LUIS MONTERO ROSADO,PRI,239,PRI_PANAL,TRUE,PRI,JOSE LUIS MONTERO ROSADO,PANAL,NA,239,PRI_PANAL,0.0240266434,1219,953,964,669,NA,13,NA,5,24,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,11,NA,NA,239,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKÁN,377,4005,2009,PRI,JOSE LUIS MONTERO ROSADO,PRI,246,PRI_PANAL,TRUE,PRI,JOSE LUIS MONTERO ROSADO,PANAL,NA,246,PRI_PANAL,0.0240266434,1072,796,814,516,NA,22,NA,1,5,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,18,NA,NA,246,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKÁN,378,4005,2009,PRI,JOSE LUIS MONTERO ROSADO,PRI,201,PRI_PANAL,TRUE,PRI,JOSE LUIS MONTERO ROSADO,PANAL,NA,201,PRI_PANAL,0.0240266434,1202,840,861,616,NA,16,NA,2,2,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,21,NA,NA,201,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKÁN,379,4005,2009,PRI,JOSE LUIS MONTERO ROSADO,PRI,183,PRI_PANAL,TRUE,PRI,JOSE LUIS MONTERO ROSADO,PANAL,NA,183,PRI_PANAL,0.0240266434,1007,789,794,585,NA,9,NA,0,11,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,183,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKÁN,380,4005,2009,PRI,JOSE LUIS MONTERO ROSADO,PRI,269,PRI_PANAL,TRUE,PRI,JOSE LUIS MONTERO ROSADO,PANAL,NA,269,PRI_PANAL,0.0240266434,912,442,445,162,NA,3,NA,0,7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA,NA,269,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHÉN,381,4006,2009,PRI,JULIO ALBERTO SANSORES SANSORES,PRI,366,PRI_PANAL,TRUE,PRI,JULIO ALBERTO SANSORES SANSORES,PAN,NA,633,PAN,0.0340573677,1441,1009,1018,633,NA,9,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,9,NA,NA,366,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHÉN,382,4006,2009,PRI,JULIO ALBERTO SANSORES SANSORES,PRI,493,PRI_PANAL,TRUE,PRI,JULIO ALBERTO SANSORES SANSORES,PAN,NA,673,PAN,0.0340573677,2226,1180,1190,673,NA,6,NA,0,1,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,10,NA,NA,493,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHÉN,383,4006,2009,PRI,JULIO ALBERTO SANSORES SANSORES,PRI,323,PRI_PANAL,TRUE,PRI,JULIO ALBERTO SANSORES SANSORES,PAN,NA,369,PAN,0.0340573677,1177,712,727,369,NA,3,NA,0,0,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,15,NA,NA,323,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHÉN,384,4006,2009,PRI,JULIO ALBERTO SANSORES SANSORES,PRI,280,PRI_PANAL,TRUE,PRI,JULIO ALBERTO SANSORES SANSORES,PAN,NA,365,PAN,0.0340573677,857,662,683,365,NA,10,NA,2,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,21,NA,NA,280,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHÉN,385,4006,2009,PRI,JULIO ALBERTO SANSORES SANSORES,PRI,65,PRI_PANAL,TRUE,PRI,JULIO ALBERTO SANSORES SANSORES,PAN,NA,174,PAN,0.0340573677,272,239,240,174,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHÉN,386,4006,2009,PRI,JULIO ALBERTO SANSORES SANSORES,PRI,116,PRI_PANAL,TRUE,PRI,JULIO ALBERTO SANSORES SANSORES,PAN,NA,56,PAN,0.0340573677,303,179,183,56,NA,2,NA,1,0,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,NA,NA,116,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHÉN,387,4006,2009,PRI,JULIO ALBERTO SANSORES SANSORES,PRI,82,PRI_PANAL,TRUE,PRI,JULIO ALBERTO SANSORES SANSORES,PAN,NA,88,PAN,0.0340573677,187,173,175,88,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHÉN,388,4006,2009,PRI,JULIO ALBERTO SANSORES SANSORES,PRI,659,PRI_PANAL,TRUE,PRI,JULIO ALBERTO SANSORES SANSORES,PAN,NA,699,PAN,0.0340573677,1999,1404,1431,699,NA,11,NA,6,4,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,27,NA,NA,659,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHÉN,389,4006,2009,PRI,JULIO ALBERTO SANSORES SANSORES,PRI,247,PRI_PANAL,TRUE,PRI,JULIO ALBERTO SANSORES SANSORES,PAN,NA,358,PAN,0.0340573677,863,620,640,358,NA,9,NA,1,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,20,NA,NA,247,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHÉN,390,4006,2009,PRI,JULIO ALBERTO SANSORES SANSORES,PRI,75,PRI_PANAL,TRUE,PRI,JULIO ALBERTO SANSORES SANSORES,PAN,NA,115,PAN,0.0340573677,219,192,192,115,NA,1,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHÉN,391,4006,2009,PRI,JULIO ALBERTO SANSORES SANSORES,PRI,67,PRI_PANAL,TRUE,PRI,JULIO ALBERTO SANSORES SANSORES,PAN,NA,160,PAN,0.0340573677,339,231,233,160,NA,2,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHÉN,392,4006,2009,PRI,JULIO ALBERTO SANSORES SANSORES,PRI,56,PRI_PANAL,TRUE,PRI,JULIO ALBERTO SANSORES SANSORES,PAN,NA,71,PAN,0.0340573677,136,128,128,71,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHÉN,393,4006,2009,PRI,JULIO ALBERTO SANSORES SANSORES,PRI,19,PRI_PANAL,TRUE,PRI,JULIO ALBERTO SANSORES SANSORES,PAN,NA,76,PAN,0.0340573677,116,97,101,76,NA,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,4,NA,NA,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHÉN,394,4006,2009,PRI,JULIO ALBERTO SANSORES SANSORES,PRI,260,PRI_PANAL,TRUE,PRI,JULIO ALBERTO SANSORES SANSORES,PAN,NA,279,PAN,0.0340573677,626,551,554,279,NA,10,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,NA,NA,260,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHÉN,395,4006,2009,PRI,JULIO ALBERTO SANSORES SANSORES,PRI,172,PRI_PANAL,TRUE,PRI,JULIO ALBERTO SANSORES SANSORES,PAN,NA,363,PAN,0.0340573677,688,543,543,363,NA,4,NA,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,172,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHÉN,396,4006,2009,PRI,JULIO ALBERTO SANSORES SANSORES,PRI,113,PRI_PANAL,TRUE,PRI,JULIO ALBERTO SANSORES SANSORES,PAN,NA,222,PAN,0.0340573677,449,346,351,222,NA,5,NA,1,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,113,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHÉN,397,4006,2009,PRI,JULIO ALBERTO SANSORES SANSORES,PRI,90,PRI_PANAL,TRUE,PRI,JULIO ALBERTO SANSORES SANSORES,PAN,NA,329,PAN,0.0340573677,586,429,444,329,NA,4,NA,1,1,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,15,NA,NA,90,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHÉN,398,4006,2009,PRI,JULIO ALBERTO SANSORES SANSORES,PRI,188,PRI_PANAL,TRUE,PRI,JULIO ALBERTO SANSORES SANSORES,PAN,NA,257,PAN,0.0340573677,637,458,458,257,NA,6,NA,1,1,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,NA,NA,188,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHÉN,399,4006,2009,PRI,JULIO ALBERTO SANSORES SANSORES,PRI,78,PRI_PANAL,TRUE,PRI,JULIO ALBERTO SANSORES SANSORES,PAN,NA,225,PAN,0.0340573677,409,326,334,225,NA,2,NA,0,1,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,8,NA,NA,78,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHÉN,400,4006,2009,PRI,JULIO ALBERTO SANSORES SANSORES,PRI,412,PRI_PANAL,TRUE,PRI,JULIO ALBERTO SANSORES SANSORES,PAN,NA,400,PAN,0.0340573677,980,814,815,400,NA,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,412,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHÉN,401,4006,2009,PRI,JULIO ALBERTO SANSORES SANSORES,PRI,355,PRI_PANAL,TRUE,PRI,JULIO ALBERTO SANSORES SANSORES,PAN,NA,450,PAN,0.0340573677,959,808,809,450,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,355,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHÉN,402,4006,2009,PRI,JULIO ALBERTO SANSORES SANSORES,PRI,48,PRI_PANAL,TRUE,PRI,JULIO ALBERTO SANSORES SANSORES,PAN,NA,83,PAN,0.0340573677,552,145,155,83,NA,13,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,10,NA,NA,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHÉN,403,4006,2009,PRI,JULIO ALBERTO SANSORES SANSORES,PRI,299,PRI_PANAL,TRUE,PRI,JULIO ALBERTO SANSORES SANSORES,PAN,NA,344,PAN,0.0340573677,1064,666,679,344,NA,6,NA,0,3,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,13,NA,NA,299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,HOPELCHÉN,404,4006,2009,PRI,JULIO ALBERTO SANSORES SANSORES,PRI,255,PRI_PANAL,TRUE,PRI,JULIO ALBERTO SANSORES SANSORES,PAN,NA,286,PAN,0.0340573677,787,563,578,286,NA,11,NA,0,0,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,15,NA,NA,255,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
