CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,26,SONORA,12,HERMOSILLO SUR,49,HERMOSILLO,593,2,249,222,1,1,4,0,4,1,0,0,4,2,0,0,488,12,500,941
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,597,1,25,48,0,1,1,1,0,0,1,0,2,1,0,0,80,0,80,278
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,598,5,515,916,11,19,16,32,15,6,10,5,39,6,4,0,1594,37,1631,3107
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,599,1,28,45,0,0,5,0,0,0,0,0,0,0,0,0,78,1,79,226
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,600,1,105,124,2,1,13,3,3,1,0,0,0,0,0,0,252,4,256,535
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,601,13,1353,1888,30,40,56,20,66,14,27,24,54,7,0,0,3579,104,3683,9043
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,602,3,263,336,10,10,4,10,7,1,2,6,14,2,0,1,665,16,682,1654
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,603,3,338,583,13,12,7,7,17,2,4,17,11,0,0,0,1011,43,1054,2199
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,604,3,374,505,4,12,7,9,6,0,2,16,18,0,0,0,953,26,979,2228
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,605,6,727,740,18,12,12,7,16,3,5,12,30,3,1,0,1586,59,1645,4327
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,606,1,79,157,9,6,3,1,1,0,0,10,2,0,1,0,269,9,278,648
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,608,1,15,12,1,2,0,0,0,0,0,3,0,0,0,0,33,1,34,117
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,609,1,48,111,10,1,3,3,0,0,0,2,2,0,0,0,180,6,186,473
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,610,1,10,13,2,0,0,2,0,0,0,0,2,0,0,0,29,0,29,118
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,611,1,21,44,1,0,0,2,1,0,0,0,1,0,0,1,70,2,73,231
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,612,1,6,14,1,0,0,0,0,0,0,0,0,0,0,0,21,1,22,110
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,614,1,49,87,2,2,2,2,0,1,1,2,4,1,0,0,153,4,157,363
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,615,1,46,127,1,4,2,2,0,1,0,2,3,2,0,0,190,7,197,502
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,616,1,70,92,4,6,8,7,6,3,1,1,0,0,0,0,198,7,205,468
1,26,SONORA,11,HERMOSILLO COSTA,49,HERMOSILLO,618,1,129,107,2,2,3,1,13,1,1,0,9,0,0,0,268,9,277,479
1,26,SONORA,18,OBREGON NORTE,50,MAZATAN,619,3,577,559,26,12,8,11,8,3,3,11,5,2,0,0,1225,33,1258,1508
1,26,SONORA,6,CANANEA,51,OPODEPE,620,1,91,119,0,4,3,4,1,1,52,0,3,0,0,0,278,30,308,403
1,26,SONORA,6,CANANEA,51,OPODEPE,621,2,423,367,0,2,10,6,1,1,11,12,0,0,0,0,833,7,840,1120
1,26,SONORA,6,CANANEA,51,OPODEPE,622,1,160,84,0,0,4,3,1,2,1,3,4,0,0,0,262,4,266,338
1,26,SONORA,6,CANANEA,51,OPODEPE,623,1,26,58,0,0,0,0,0,1,4,1,4,3,0,0,97,11,108,139
1,26,SONORA,6,CANANEA,51,OPODEPE,624,1,35,79,0,1,0,2,0,0,14,1,0,0,0,0,132,12,144,177
1,26,SONORA,3,CABORCA,52,PITIQUITO,625,3,460,621,81,4,22,26,12,4,16,4,5,1,0,0,1256,28,1284,1756
1,26,SONORA,3,CABORCA,52,PITIQUITO,626,2,287,347,27,4,10,17,5,0,5,2,4,1,0,0,709,11,720,966
1,26,SONORA,3,CABORCA,52,PITIQUITO,629,2,313,335,87,8,7,25,15,12,6,1,2,0,0,0,811,15,826,1389
1,26,SONORA,3,CABORCA,52,PITIQUITO,630,2,71,88,25,1,1,3,0,1,0,0,0,0,0,0,190,10,200,270
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,631,5,977,567,15,16,14,7,27,12,18,4,12,1,0,10,1670,17,1697,3282
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,632,6,1166,690,22,10,30,14,22,11,21,2,5,1,0,0,1994,54,2048,3848
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,633,2,278,232,3,1,6,7,12,4,9,1,4,0,0,0,557,11,568,1158
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,634,7,1240,884,23,14,25,30,37,18,27,8,5,1,0,0,2312,29,2341,4648
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,635,2,306,290,9,4,7,9,10,4,7,6,4,0,0,0,656,16,672,1282
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,636,4,727,769,13,12,13,21,22,8,9,5,23,2,0,0,1624,26,1650,1597
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,637,2,348,333,4,3,14,11,12,6,3,2,0,0,0,0,736,12,748,1217
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,638,14,2852,1908,59,16,38,59,76,33,65,15,17,6,0,2,5144,74,5220,10167
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,639,2,294,266,3,2,6,5,18,2,7,1,6,3,0,0,613,4,617,1084
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,640,2,359,237,4,3,2,8,8,4,4,1,6,1,0,0,637,11,648,1157
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,641,2,318,284,8,0,8,3,16,2,4,2,3,0,0,0,648,13,661,1120
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,642,2,412,333,4,9,8,10,7,1,6,2,4,1,0,0,797,19,816,1466
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,643,3,452,370,2,8,6,17,12,2,7,3,4,0,0,1,883,17,901,1636
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,644,5,1195,654,37,12,17,8,23,10,14,4,6,3,0,0,1983,24,2007,3700
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,645,2,433,352,6,1,2,5,11,5,3,2,7,0,0,0,827,15,842,1400
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,646,3,422,412,8,3,4,13,22,5,5,1,5,1,0,0,901,11,912,1551
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,647,1,77,78,0,1,0,4,9,1,1,1,2,1,0,0,175,1,176,307
1,26,SONORA,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,648,3,377,296,8,5,4,4,9,6,16,0,1,0,0,0,726,11,737,1570
1,26,SONORA,6,CANANEA,54,RAYON,649,2,245,256,2,4,0,11,3,0,0,13,7,6,14,0,561,8,569,779
1,26,SONORA,6,CANANEA,54,RAYON,650,2,509,510,1,4,3,9,10,2,1,41,7,14,1,1,1112,12,1125,1409
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,652,2,68,98,3,6,5,4,13,2,20,0,0,0,0,0,219,11,230,792
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,653,1,39,43,1,0,0,1,4,1,3,0,3,0,0,0,95,3,98,217
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,654,1,51,52,3,3,4,0,3,2,2,0,1,0,0,0,121,3,124,298
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,655,1,87,108,3,2,0,2,10,2,5,0,0,0,0,0,219,7,226,533
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,656,2,203,161,7,0,5,2,17,5,11,0,0,0,0,0,411,9,420,832
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,657,2,183,166,3,4,3,5,20,5,11,0,1,0,0,0,401,9,410,826
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,658,3,318,534,12,20,4,22,24,7,15,1,8,2,0,3,967,17,987,752
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,659,2,166,145,6,5,1,2,17,4,11,1,2,0,0,0,360,11,371,766
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,660,2,179,131,7,1,6,7,33,3,14,0,0,1,0,0,382,15,397,1018
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,661,12,1052,789,77,55,33,44,235,42,121,10,4,2,0,1,2464,53,2518,8458
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,662,1,115,115,5,3,3,4,13,7,2,2,1,0,0,0,270,2,272,619
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,663,2,145,484,9,8,6,14,16,3,5,0,1,5,0,0,696,10,706,222
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,664,1,145,113,5,4,2,4,12,3,6,2,2,1,0,0,299,5,304,735
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,665,1,142,129,6,6,4,2,13,5,9,0,7,0,0,0,323,6,329,706
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,666,2,279,223,9,3,4,7,25,12,10,3,1,0,0,1,576,18,595,1172
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,667,2,284,187,18,9,2,9,27,4,11,0,6,0,0,0,557,13,570,1182
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,668,2,286,251,7,6,8,15,25,7,17,2,3,0,0,0,627,15,642,1475
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,669,2,288,185,20,3,11,19,25,16,10,3,3,0,0,0,583,20,603,1438
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,670,6,566,566,44,46,12,36,128,27,56,95,0,1,0,1,1577,29,1607,4186
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,671,1,92,91,1,2,3,2,9,1,2,0,1,0,0,0,204,5,209,400
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,672,1,123,79,8,4,3,4,12,3,16,0,1,0,0,0,253,4,257,629
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,673,2,136,120,2,2,3,5,20,6,9,3,0,0,0,0,306,0,306,804
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,674,1,86,82,3,7,0,4,13,2,7,0,0,0,0,1,204,4,209,519
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,675,1,87,79,2,2,2,1,16,2,5,1,0,0,0,4,197,4,205,553
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,676,2,181,102,3,8,3,2,13,5,13,1,0,0,0,2,331,7,340,820
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,677,2,243,180,14,11,0,3,21,5,16,2,2,0,0,1,497,16,514,1228
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,678,2,225,179,14,5,2,4,29,5,14,0,3,0,1,0,481,11,492,1154
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,679,2,174,175,9,3,2,15,13,8,11,0,0,1,0,0,411,18,429,1054
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,680,3,304,279,11,12,3,11,36,6,26,1,6,0,0,0,695,28,723,1754
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,681,4,341,313,18,18,22,10,61,10,25,1,5,0,1,3,825,27,855,2609
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,682,1,69,77,4,4,1,2,12,2,8,0,0,0,0,0,179,3,182,465
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,683,1,136,86,12,6,1,4,10,3,3,0,0,0,0,0,261,5,266,683
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,684,2,117,103,6,6,3,9,24,4,10,0,0,1,0,2,283,5,290,798
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,685,2,307,180,10,12,5,5,29,5,11,0,5,0,0,0,569,15,584,1217
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,686,1,109,112,3,7,3,2,7,4,9,3,1,1,0,0,261,1,262,581
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,687,2,157,163,4,9,3,3,19,1,21,0,0,0,0,0,380,3,383,887
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,688,2,187,93,4,6,6,4,22,4,13,3,2,0,0,1,344,3,348,913
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,689,2,161,114,6,5,6,4,18,4,10,2,2,0,0,0,332,18,350,776
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,690,2,225,151,3,9,6,10,29,2,18,1,2,0,0,0,456,18,474,1072
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,691,1,143,85,5,3,6,5,13,8,5,0,1,0,0,0,274,6,280,648
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,692,2,183,80,11,2,2,4,24,8,9,1,0,2,1,0,327,12,339,907
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,693,2,126,117,8,6,4,11,13,7,11,1,3,0,0,4,307,11,322,766
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,694,2,135,146,17,7,5,4,36,4,19,0,5,0,0,1,378,8,387,1079
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,695,2,167,117,13,8,2,3,11,6,14,0,2,4,0,0,347,5,352,950
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,696,3,260,239,24,25,3,9,44,24,27,1,1,0,0,0,657,18,675,2020
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,697,2,196,122,6,3,6,7,18,9,9,0,0,0,0,0,376,11,387,951
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,698,2,172,147,4,6,6,6,14,6,12,0,2,0,0,0,375,11,386,902
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,699,1,162,95,4,7,2,5,19,2,4,5,0,0,0,0,305,14,319,745
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,700,2,157,151,2,9,3,3,21,3,14,1,5,2,0,0,371,3,374,828
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,701,4,443,409,15,30,14,14,47,13,25,1,2,4,0,0,1017,27,1044,2348
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,702,2,217,161,7,9,11,5,32,4,9,0,4,0,0,0,459,14,473,1037
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,703,3,274,277,13,3,7,5,34,7,19,1,3,1,0,0,644,20,664,1570
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,704,3,294,227,15,5,8,6,34,9,26,3,6,0,0,0,633,16,649,1571
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,705,3,294,237,11,15,6,3,40,11,18,3,0,0,0,0,638,15,653,1599
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,706,3,329,234,15,17,3,10,37,10,14,0,1,0,0,1,670,21,692,1739
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,707,2,229,154,6,12,7,11,15,6,7,1,3,0,0,0,451,20,471,1263
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,708,2,174,132,6,4,1,8,20,5,3,0,0,0,0,0,353,12,365,999
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,709,2,215,174,16,9,4,10,34,8,21,3,2,0,0,0,496,4,500,1223
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,710,5,535,412,48,23,14,34,94,23,68,3,5,2,0,1,1261,22,1284,3592
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,711,4,388,317,23,30,11,16,49,12,51,0,4,0,0,1,901,24,926,2778
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,712,1,118,71,6,0,3,0,13,5,8,0,0,0,0,1,224,10,235,696
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,713,2,255,207,10,17,6,3,28,11,16,4,0,0,0,0,557,16,573,1472
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,714,2,279,201,6,11,4,8,23,2,15,1,4,1,1,2,556,12,570,1434
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,715,2,305,168,4,13,5,6,37,8,11,0,2,0,0,1,559,11,571,1174
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,716,2,200,110,11,11,3,3,25,5,11,57,56,52,6,0,550,15,565,936
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,717,2,198,100,9,7,4,6,30,4,8,0,4,0,0,0,370,6,376,809
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,718,2,234,178,13,12,6,7,53,6,15,0,4,0,0,0,528,16,544,1493
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,719,4,411,355,20,31,6,6,50,12,35,1,3,1,2,5,933,18,956,2634
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,720,2,189,96,8,11,3,15,5,7,10,0,1,0,0,1,345,15,361,896
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,721,4,387,255,23,16,14,8,80,8,27,2,9,1,0,1,830,25,856,2422
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,722,3,301,200,12,10,6,8,31,14,20,4,1,0,0,0,607,10,617,1557
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,723,5,494,439,34,28,17,18,74,14,65,3,4,1,0,1,1191,40,1232,3536
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,724,7,564,606,35,27,17,40,100,15,52,7,6,1,3,1,1473,28,1502,4916
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,725,2,163,142,7,7,8,6,25,8,20,1,1,0,0,2,388,16,406,1125
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,726,2,179,121,5,9,6,2,18,6,13,1,1,0,0,0,361,7,368,1106
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,727,2,240,134,9,23,11,6,35,11,12,0,3,0,0,0,484,22,506,1335
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,728,3,349,206,14,18,11,10,55,7,21,70,5,1,0,0,767,17,784,2105
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,729,13,952,983,72,86,26,37,229,23,104,14,23,2,2,2,2553,78,2633,9210
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,730,13,1048,1043,119,65,20,43,186,29,130,8,16,3,0,0,2710,68,2778,9330
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,731,3,236,327,14,58,6,8,18,9,7,1,11,1,0,0,696,19,715,1619
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,732,3,226,352,13,40,7,6,16,5,15,7,1,2,1,1,691,17,709,1614
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,733,1,71,87,0,7,0,5,13,1,0,0,2,0,0,0,186,8,194,438
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,734,1,74,87,1,6,5,2,3,3,3,1,5,0,0,1,190,10,201,459
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,735,1,74,88,1,6,8,3,3,3,3,1,5,0,0,1,195,6,202,282
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,736,1,46,41,1,12,1,0,6,0,1,0,2,0,0,0,110,1,111,229
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,737,5,589,428,35,49,13,17,96,13,45,1,1,1,0,0,1288,42,1330,3293
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,738,2,296,240,9,79,3,7,45,10,19,1,12,1,1,0,723,15,738,1428
1,26,SONORA,1,SAN LUIS RIO COLORADO,55,SAN LUIS RIO COLORADO,739,1,76,83,3,41,2,1,2,0,1,0,6,1,0,0,216,9,225,453
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,740,3,416,242,10,94,8,11,25,4,13,3,12,0,1,1,839,26,866,1706
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,741,4,335,372,10,208,11,10,27,6,23,0,42,1,0,0,1045,32,1077,1932
1,26,SONORA,2,PUERTO PEÑASCO,55,SAN LUIS RIO COLORADO,742,4,692,438,21,48,5,44,23,13,29,2,10,1,0,0,1326,49,1375,2712
1,26,SONORA,6,CANANEA,56,SAN MIGUEL DE HORCASITAS,743,1,160,154,8,0,3,8,5,0,0,3,2,0,0,0,343,6,349,470
1,26,SONORA,6,CANANEA,56,SAN MIGUEL DE HORCASITAS,744,1,97,67,1,1,0,1,0,0,1,0,0,0,0,0,168,2,170,250
1,26,SONORA,6,CANANEA,56,SAN MIGUEL DE HORCASITAS,745,1,86,75,25,2,1,1,0,0,1,0,7,7,0,0,205,7,212,328
1,26,SONORA,6,CANANEA,56,SAN MIGUEL DE HORCASITAS,746,5,891,714,106,35,43,41,120,19,15,37,14,6,1,3,2042,188,2233,3674
1,26,SONORA,6,CANANEA,57,URES,747,2,457,293,105,6,1,60,6,1,4,25,3,12,0,0,973,29,1002,1474
1,26,SONORA,6,CANANEA,57,URES,748,2,417,265,57,3,3,48,17,4,5,24,6,9,0,0,858,35,893,1309
1,26,SONORA,6,CANANEA,57,URES,749,2,387,142,72,6,5,55,9,0,10,13,0,2,1,0,702,26,728,1059
1,26,SONORA,6,CANANEA,57,URES,750,2,444,201,129,5,8,57,3,3,9,16,10,6,0,0,891,35,926,1276
1,26,SONORA,6,CANANEA,57,URES,751,1,47,43,14,1,1,16,2,0,1,3,1,1,0,0,130,5,135,159
1,26,SONORA,6,CANANEA,57,URES,752,1,77,110,15,1,1,4,2,1,0,12,5,4,0,0,232,7,239,308
1,26,SONORA,6,CANANEA,57,URES,753,2,310,199,64,7,14,186,4,2,4,22,11,22,2,0,847,31,878,1234
1,26,SONORA,6,CANANEA,57,URES,754,1,249,76,12,1,4,36,1,2,0,2,0,3,0,0,386,7,393,549
1,26,SONORA,6,CANANEA,57,URES,755,1,106,75,12,0,19,4,4,0,0,6,2,1,0,0,229,7,236,330
1,26,SONORA,6,CANANEA,57,URES,756,1,118,181,40,3,1,42,1,0,1,15,2,7,2,0,413,17,430,589
1,26,SONORA,6,CANANEA,57,URES,757,1,102,127,17,0,2,0,2,0,2,0,0,0,0,0,252,0,252,412
1,26,SONORA,6,CANANEA,57,URES,759,1,24,54,3,0,2,0,2,0,0,1,1,1,0,0,88,4,92,150
1,26,SONORA,14,EMPALME,58,BACUM,760,3,437,471,81,1,8,7,3,2,3,0,0,0,0,0,1013,14,1027,1656
1,26,SONORA,14,EMPALME,58,BACUM,761,3,441,584,80,3,3,6,5,2,5,8,2,1,0,0,1140,18,1158,1917
1,26,SONORA,14,EMPALME,58,BACUM,762,3,107,449,255,17,8,5,13,1,51,0,0,0,0,0,906,8,914,1638
1,26,SONORA,14,EMPALME,58,BACUM,763,1,45,145,18,2,1,3,6,0,1,0,1,0,0,0,222,1,223,391
1,26,SONORA,14,EMPALME,58,BACUM,764,1,122,234,59,0,8,0,6,1,4,0,0,0,0,0,434,0,434,684
1,26,SONORA,14,EMPALME,58,BACUM,765,3,313,644,187,5,10,4,18,3,5,1,4,1,0,1,1195,21,1217,2116
1,26,SONORA,14,EMPALME,58,BACUM,766,3,201,550,100,4,11,3,11,2,3,0,0,0,0,1,885,14,900,1506
1,26,SONORA,14,EMPALME,58,BACUM,767,2,133,426,263,19,6,2,26,0,0,1,0,1,0,0,877,17,894,1420
1,26,SONORA,14,EMPALME,58,BACUM,768,3,156,517,315,29,7,10,25,2,2,0,0,0,0,0,1063,56,1119,2027
1,26,SONORA,14,EMPALME,58,BACUM,769,2,143,298,243,11,3,5,5,6,0,0,1,0,0,0,715,9,724,1228
1,26,SONORA,14,EMPALME,58,BACUM,770,2,105,209,115,4,4,3,3,1,1,0,1,0,0,0,446,11,457,659
1,26,SONORA,14,EMPALME,58,BACUM,771,2,148,364,189,14,8,7,18,1,2,2,0,2,1,0,756,22,778,1303
1,26,SONORA,14,EMPALME,58,BACUM,772,2,87,196,76,8,5,4,6,1,2,0,1,0,0,0,386,13,399,783
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,773,3,340,559,41,10,9,10,58,9,11,6,4,0,0,1,1057,24,1082,1822
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,774,1,72,215,9,4,12,5,25,4,4,5,3,1,0,0,359,7,366,605
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,775,2,168,381,18,3,2,2,14,1,15,3,2,0,0,0,609,19,628,905
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,776,2,218,593,25,6,8,2,18,10,2,3,3,0,0,0,888,23,911,1298
