"source_file","district","municipality","# iddistritolocal","nombredistrito","idmunicipio","nombremunicipio","seccion","numcasilla","tipocasilla","ex_contigua","PAN","PRI","PRD","PT","PVEM","MC","MORENA","PNAH","PAN_PRI_PRD","MORENA_PNAH","CI_01","CI_02","CNR","VN","TOTAL"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","741","1","B","0","39","23","1","15","22","113",NA,NA,NA,"233",NA,NA,"0","19","465"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","741","1","C","0","90","29","2","6","14","99",NA,NA,NA,"229",NA,NA,"0","20","489"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","741","1","E","0","46","23","3","18","15","50",NA,NA,NA,"148",NA,NA,"0","18","321"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","741","1","E","1","42","24","3","13","10","76",NA,NA,NA,"156",NA,NA,"0","18","342"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","741","1","E","2","48","17","6","17","11","42",NA,NA,NA,"172",NA,NA,"0","15","328"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","741","1","E","3","50","28","4","30","15","55",NA,NA,NA,"176",NA,NA,"0","22","380"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","741","1","E","4","58","27","5","21","10","75",NA,NA,NA,"137",NA,NA,"1","11","345"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","929","1","B","0","60","16","3","22","18","54",NA,NA,NA,"195",NA,NA,"0","25","393"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","929","1","C","0","43","20","0","24","19","43",NA,NA,NA,"199",NA,NA,"0","21","369"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","937","1","B","0","25","15","0","20","14","49",NA,NA,NA,"136",NA,NA,"0","21","280"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","937","1","C","0","31","11","5","18","10","53",NA,NA,NA,"151",NA,NA,"0","14","293"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","938","1","B","0","51","28","1","16","12","41",NA,NA,NA,"194",NA,NA,"0","20","363"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1708","1","B","0","56","26","2","21","20","82",NA,NA,NA,"195",NA,NA,"0","16","418"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1711","1","B","0","61","16","1","14","10","35",NA,NA,NA,"124",NA,NA,"0","10","271"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1757","1","B","0","57","29","4","17","14","56",NA,NA,NA,"176",NA,NA,"0","22","375"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1711","1","C","0","55","14","0","11","12","34",NA,NA,NA,"134",NA,NA,"0","9","269"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1712","1","B","0","36","17","2","11","15","35",NA,NA,NA,"163",NA,NA,"17","0","296"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1713","1","B","0","43","19","2","9","10","20",NA,NA,NA,"132",NA,NA,"0","19","254"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1713","1","C","0","50","13","1","8","7","29",NA,NA,NA,"148",NA,NA,"0","14","270"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1745","1","B","0","29","39","1","11","14","52",NA,NA,NA,"158",NA,NA,"0","15","319"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1747","1","B","0","30","26","6","10","13","38",NA,NA,NA,"138",NA,NA,"0","16","277"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1747","1","C","0","29","29","4","8","13","36",NA,NA,NA,"150",NA,NA,"0","10","279"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1748","1","B","0","26","37","0","12","9","46",NA,NA,NA,"132",NA,NA,"1","13","276"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1748","1","C","0","21","27","0","11","15","45",NA,NA,NA,"158",NA,NA,"0","7","284"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","730","1","C","0","31","25","1","14","16","146",NA,NA,NA,"162",NA,NA,"0","14","409"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1749","1","B","0","65","51","5","10","13","66",NA,NA,NA,"219",NA,NA,"0","16","445"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1750","2","C","0","84","32","7","15","16","81",NA,NA,NA,"211",NA,NA,"1","17","464"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1745","1","C","0","28","39","1","11","12","50",NA,NA,NA,"148",NA,NA,"0","16","305"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","730","4","C","0","35","20","1","29","19","145",NA,NA,NA,"138",NA,NA,"0","16","403"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1750","1","B","0","116","36","8","14","10","81",NA,NA,NA,"179",NA,NA,"14","0","458"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1750","1","C","0","87","36","10","14","15","96",NA,NA,NA,"158",NA,NA,"0","19","435"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1751","1","B","0","59","45","3","15","6","72",NA,NA,NA,"169",NA,NA,"2","10","381"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1751","1","C","0","69","34","6","16","10","54",NA,NA,NA,"152",NA,NA,"0","8","349"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1751","2","C","0","48","47","8","13","19","60",NA,NA,NA,"159",NA,NA,"0","18","372"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1752","1","B","0","110","35","8","12","23","77",NA,NA,NA,"200",NA,NA,"1","6","472"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1752","1","C","0","102","36","4","10","20","87",NA,NA,NA,"185",NA,NA,"0","14","458"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1753","1","B","0","88","19","4","9","11","137",NA,NA,NA,"183",NA,NA,"0","12","463"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1754","1","B","0","25","8","8","17","25","38",NA,NA,NA,"166",NA,NA,"0","17","304"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1754","1","C","0","31","21","0","18","13","43",NA,NA,NA,"160",NA,NA,"0","25","311"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1755","1","B","0","38","19","4","20","18","79",NA,NA,NA,"159",NA,NA,"0","10","347"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1760","1","C","0","52","38","4","14","9","42",NA,NA,NA,"147",NA,NA,"1","18","325"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1755","1","C","0","49","24","1","27","10","59",NA,NA,NA,"159",NA,NA,"0","13","342"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1756","1","B","0","33","22","1","16","10","53",NA,NA,NA,"120",NA,NA,"0","10","265"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1756","1","C","0","36","27","6","7","8","58",NA,NA,NA,"114",NA,NA,"0","25","281"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1757","1","C","0","38","25","1","14","20","77",NA,NA,NA,"147",NA,NA,"0","22","344"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1758","1","B","0","21","29","3","16","8","50",NA,NA,NA,"139",NA,NA,"0","20","286"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1758","1","C","0","32","21","2","16","8","60",NA,NA,NA,"118",NA,NA,"0","11","268"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1759","1","B","0","86","47","4","27","12","69",NA,NA,NA,"189",NA,NA,"0","17","451"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1759","1","C","0","74","46","5","23","17","65",NA,NA,NA,"193",NA,NA,"2","10","435"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1760","1","B","0","40","29","2","18","11","50",NA,NA,NA,"151",NA,NA,"0","12","313"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1761","1","B","0","56","33","3","21","15","53",NA,NA,NA,"182",NA,NA,"1","20","384"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1761","1","C","0","50","33","3","19","14","57",NA,NA,NA,"179",NA,NA,"1","18","374"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1762","1","C","0","56","24","1","21","18","40",NA,NA,NA,"148",NA,NA,"1","26","335"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","730","5","C","0","30","21","0","18","11","138",NA,NA,NA,"160",NA,NA,"0","22","400"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1762","2","C","0","51","31","2","27","14","48",NA,NA,NA,"145",NA,NA,"0","15","333"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1763","1","B","0","25","21","6","15","15","52",NA,NA,NA,"134",NA,NA,"1","15","284"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1763","1","C","0","30","25","0","28","15","52",NA,NA,NA,"114",NA,NA,"1","17","282"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1764","1","C","0","41","24","2","16","17","74",NA,NA,NA,"135",NA,NA,"0","12","321"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1765","1","B","0","30","36","5","16","24","62",NA,NA,NA,"164",NA,NA,"0","26","363"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1762","1","B","0","59","37","4","25","7","40",NA,NA,NA,"167",NA,NA,"0","15","354"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1765","1","C","0","21","24","0","13","14","77",NA,NA,NA,"195",NA,NA,"0","17","361"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1766","1","B","0","28","21","2","14","20","66",NA,NA,NA,"162",NA,NA,"0","3","316"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1766","1","C","0","37","28","0","9","24","54",NA,NA,NA,"136",NA,NA,"2","12","302"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1838","1","B","0","33","33","1","12","11","40",NA,NA,NA,"97",NA,NA,"0","10","237"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1838","1","C","0","30","28","1","14","14","30",NA,NA,NA,"138",NA,NA,"0","10","265"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1839","1","B","0","48","46","7","11","26","71",NA,NA,NA,"178",NA,NA,"0","15","402"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1839","1","C","0","63","45","3","14","14","61",NA,NA,NA,"170",NA,NA,"3","3","376"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1839","2","C","0","48","38","7","16","13","56",NA,NA,NA,"197",NA,NA,"1","13","389"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1839","3","C","0","56","53","4","16","14","67",NA,NA,NA,"149",NA,NA,"1","21","381"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1839","4","C","0","64","53","5","11","6","63",NA,NA,NA,"180",NA,NA,"0","14","396"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1840","1","B","0","39","18","4","12","20","37",NA,NA,NA,"192",NA,NA,"0","16","338"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1840","1","C","0","43","24","5","14","5","37",NA,NA,NA,"187",NA,NA,"0","22","337"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1840","2","C","0","31","22","1","7","13","43",NA,NA,NA,"177",NA,NA,"0","22","316"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1841","1","B","0","57","39","2","16","14","52",NA,NA,NA,"181",NA,NA,"0","17","378"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1841","1","C","0","46","42","3","14","18","58",NA,NA,NA,"174",NA,NA,"2","5","362"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1842","1","B","0","63","36","4","9","17","33",NA,NA,NA,"184",NA,NA,"0","12","358"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1843","1","B","0","42","31","1","19","17","55",NA,NA,NA,"216",NA,NA,"0","26","407"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1843","1","C","0","40","28","3","12","15","41",NA,NA,NA,"205",NA,NA,"0","21","365"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1843","2","C","0","39","23","4","20","17","45",NA,NA,NA,"218",NA,NA,"0","24","390"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1843","3","C","0","38","34","4","21","17","48",NA,NA,NA,"196",NA,NA,"0","26","384"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1844","1","B","0","71","40","4","15","16","55",NA,NA,NA,"209",NA,NA,"0","13","423"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1844","1","C","0","38","34","6","18","23","49",NA,NA,NA,"210",NA,NA,"1","12","391"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1845","1","B","0","54","33","4","8","12","50",NA,NA,NA,"146",NA,NA,"1","6","314"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1846","1","B","0","74","52","4","11","14","62",NA,NA,NA,"240",NA,NA,"0","15","472"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","731","3","C","0","60","26","2","24","17","49",NA,NA,NA,"200",NA,NA,"0","13","391"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1846","1","C","0","60","44","3","17","12","63",NA,NA,NA,"250",NA,NA,"0","17","466"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1847","1","C","0","24","20","1","13","12","35",NA,NA,NA,"175",NA,NA,"0","16","296"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1764","1","B","0","71","27","3","12","16","63",NA,NA,NA,"133",NA,NA,"0","10","335"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1847","2","C","0","31","18","3","11","7","34",NA,NA,NA,"174",NA,NA,"0","19","297"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1847","3","C","0","34","22","1","14","12","37",NA,NA,NA,"180",NA,NA,"1","20","321"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1848","1","B","0","52","12","1","16","16","41",NA,NA,NA,"200",NA,NA,"0","17","355"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1848","1","C","0","49","15","5","13","18","45",NA,NA,NA,"188",NA,NA,"0","12","345"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1848","2","C","0","33","12","1","14","19","48",NA,NA,NA,"196",NA,NA,"0","13","336"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1848","3","C","0","51","21","2","8","19","56",NA,NA,NA,"194",NA,NA,"0","20","371"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1848","4","C","0","34","16","3","16","15","44",NA,NA,NA,"186",NA,NA,"0","17","331"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1849","1","B","0","22","15","1","13","14","41",NA,NA,NA,"158",NA,NA,"0","15","279"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1849","1","C","0","32","16","0","9","10","32",NA,NA,NA,"157",NA,NA,"0","11","267"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1850","1","B","0","54","27","3","8","12","41",NA,NA,NA,"150",NA,NA,"0","18","313"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1851","1","C","0","44","12","1","14","18","57",NA,NA,NA,"136",NA,NA,"0","17","299"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1852","1","B","0","48","22","1","6","14","41",NA,NA,NA,"149",NA,NA,"0","16","297"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1852","1","C","0","53","11","1","14","17","33",NA,NA,NA,"160",NA,NA,"0","12","301"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1852","2","C","0","41","15","7","13","16","33",NA,NA,NA,"147",NA,NA,"0","14","286"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1852","3","C","0","53","12","2","10","14","29",NA,NA,NA,"168",NA,NA,"0","23","311"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1853","1","B","0","31","12","3","5","6","29",NA,NA,NA,"112",NA,NA,"0","8","206"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1853","1","C","0","32","7","1","5","12","32",NA,NA,NA,"99",NA,NA,"0","12","200"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1854","1","C","0","43","29","1","15","14","51",NA,NA,NA,"163",NA,NA,"0","20","336"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1847","1","B","0","29","14","3","12","10","40",NA,NA,NA,"160",NA,NA,"1","19","288"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1854","2","C","0","66","24","2","11","21","42",NA,NA,NA,"174",NA,NA,"0","28","368"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1855","1","B","0","45","25","3","9","13","41",NA,NA,NA,"172",NA,NA,"0","14","322"
"17_MINERLA DE LA REFORMA.xlsx","Distrito 17","MINERLA DE LA REFORMA","17","VILLAS DEL ALAMO","40","MINERAL DE LA REFORMA","1855","1","C","0","38","18","1","8","15","33",NA,NA,NA,"174",NA,NA,"1","11","299"
