CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PVEM,NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,PRI_PVEM_NVA_ALIANZA,PRD,PT,MC,PSD,MORENA,ES,PH,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,17,MORELOS,18,JONACATEPEC,19,TEPALCINGO,664,2,2,6,44,8,2,0,1,0,29,6,110,6,2,0,43,0,259,20,279,349
,17,MORELOS,18,JONACATEPEC,19,TEPALCINGO,665,2,18,27,104,6,0,0,1,0,191,7,212,52,15,5,132,0,770,36,806,1085
,17,MORELOS,18,JONACATEPEC,19,TEPALCINGO,666,1,0,5,9,1,0,0,0,0,22,3,24,1,0,0,4,0,69,4,73,102
,17,MORELOS,18,JONACATEPEC,19,TEPALCINGO,667,2,7,29,201,17,1,0,2,0,178,26,85,30,34,12,242,0,864,50,914,1483
,17,MORELOS,18,JONACATEPEC,19,TEPALCINGO,668,2,4,32,144,15,0,0,1,0,180,15,67,20,15,6,187,1,686,35,722,1151
,17,MORELOS,18,JONACATEPEC,19,TEPALCINGO,669,2,48,48,33,8,0,0,0,0,265,56,150,119,41,9,153,1,930,46,977,1372
,17,MORELOS,18,JONACATEPEC,33,TEMOAC,901,3,60,168,38,87,0,0,0,0,237,117,147,36,37,79,217,12,1223,101,1336,1719
,17,MORELOS,18,JONACATEPEC,33,TEMOAC,902,4,96,167,65,202,0,0,1,0,319,199,334,28,38,139,246,29,1834,99,1962,2471
,17,MORELOS,18,JONACATEPEC,33,TEMOAC,903,1,33,42,18,26,0,0,0,0,100,57,85,9,9,23,152,0,554,44,598,708
,17,MORELOS,18,JONACATEPEC,33,TEMOAC,904,2,81,44,12,75,0,0,2,0,101,94,128,6,20,114,122,0,799,39,838,1123
,17,MORELOS,18,JONACATEPEC,33,TEMOAC,905,3,64,167,20,78,0,0,1,0,136,107,231,27,38,119,238,0,1226,69,1295,1656
,17,MORELOS,18,JONACATEPEC,33,TEMOAC,906,4,92,238,21,156,0,0,0,0,263,104,78,35,67,160,395,14,1609,297,1920,2550
