Sección,Casilla,Dtto,Cabecera,NMpio,Municipio,PAN,PRI,PRD,PT,PVEM,PCP,No Registrados,Nulos,Total
481,Básica,23,,179,CHIGNAHUAPAN,20,150,10,0,2,0,0,3,185
481,Contigua,23,,179,CHIGNAHUAPAN,23,156,8,0,4,0,0,7,198
482,Básica,23,,179,CHIGNAHUAPAN,41,215,30,0,1,0,0,8,295
482,Contigua,23,,179,CHIGNAHUAPAN,35,261,22,0,2,0,0,10,330
483,Básica,23,,179,CHIGNAHUAPAN,46,181,16,0,6,0,0,9,258
483,Contigua,23,,179,CHIGNAHUAPAN,36,166,13,0,4,0,0,8,227
484,Básica,23,,179,CHIGNAHUAPAN,29,80,30,0,2,0,0,11,152
484,Contigua,23,,179,CHIGNAHUAPAN,28,94,19,0,1,0,0,8,150
485,Básica,23,,179,CHIGNAHUAPAN,2,286,4,0,1,0,0,2,295
485,Contigua,23,,179,CHIGNAHUAPAN,1,289,2,0,0,0,0,2,294
486,Básica,23,,179,CHIGNAHUAPAN,15,196,10,0,0,0,0,1,222
486,Contigua,23,,179,CHIGNAHUAPAN,5,198,12,0,5,0,0,6,226
487,Básica,23,,179,CHIGNAHUAPAN,40,137,13,0,2,0,0,3,195
487,Contigua,23,,179,CHIGNAHUAPAN,43,119,11,0,0,0,0,0,173
488,Básica,23,,179,CHIGNAHUAPAN,63,203,17,0,2,0,0,8,293
488,Contigua,23,,179,CHIGNAHUAPAN,60,228,11,0,7,0,0,6,312
696,Básica,23,,180,HUITZILAN DE SERDAN,0,356,109,0,0,0,0,43,508
696,Contigua,23,,180,HUITZILAN DE SERDAN,0,330,90,0,0,0,0,56,476
697,Básica,23,,180,HUITZILAN DE SERDAN,0,303,39,0,0,0,0,13,355
698,Básica,23,,180,HUITZILAN DE SERDAN,0,300,46,0,0,0,0,20,366
698,Extraordinaria,23,,180,HUITZILAN DE SERDAN,0,395,29,0,0,0,0,0,424
699,Básica,23,,180,HUITZILAN DE SERDAN,0,269,65,0,0,0,0,27,361
700,Básica,23,,180,HUITZILAN DE SERDAN,0,288,18,0,0,0,0,14,320
700,Extraordinaria,23,,180,HUITZILAN DE SERDAN,0,280,50,0,0,0,0,13,343
712,Básica,23,,181,IXTACAMAXTITLAN,13,211,121,0,0,0,0,32,377
713,Básica,23,,181,IXTACAMAXTITLAN,26,119,183,0,0,0,0,0,328
713,Extraordinaria,23,,181,IXTACAMAXTITLAN,9,179,105,0,0,0,0,12,305
714,Básica,23,,181,IXTACAMAXTITLAN,21,156,127,0,0,0,0,0,304
715,Básica,23,,181,IXTACAMAXTITLAN,14,79,89,0,0,0,0,10,192
715,Contigua,23,,181,IXTACAMAXTITLAN,6,146,81,0,0,0,0,0,233
715,Extraordinaria,23,,181,IXTACAMAXTITLAN,20,43,89,0,0,0,0,0,152
716,Básica,23,,181,IXTACAMAXTITLAN,10,184,75,0,0,0,0,8,277
716,Extraordinaria,23,,181,IXTACAMAXTITLAN,16,108,84,0,0,0,0,0,208
716,Extraordinaria2,23,,181,IXTACAMAXTITLAN,16,158,74,0,0,0,0,34,282
717,Básica,23,,181,IXTACAMAXTITLAN,4,219,29,0,0,0,0,13,265
717,Contigua,23,,181,IXTACAMAXTITLAN,4,211,21,0,0,0,0,12,248
718,Básica,23,,181,IXTACAMAXTITLAN,12,74,58,0,0,0,0,0,144
718,Extraordinaria,23,,181,IXTACAMAXTITLAN,31,178,46,0,0,0,0,31,286
719,Básica,23,,181,IXTACAMAXTITLAN,11,151,88,0,0,0,0,0,250
719,Contigua,23,,181,IXTACAMAXTITLAN,13,168,91,0,0,0,0,34,306
720,Básica,23,,181,IXTACAMAXTITLAN,8,160,81,0,0,0,0,11,260
720,Contigua,23,,181,IXTACAMAXTITLAN,14,135,105,0,0,0,0,7,261
721,Básica,23,,181,IXTACAMAXTITLAN,5,171,43,0,0,0,0,13,232
721,Contigua,23,,181,IXTACAMAXTITLAN,6,172,48,0,0,0,0,10,236
722,Básica,23,,181,IXTACAMAXTITLAN,16,314,98,0,0,0,0,35,463
723,Básica,23,,181,IXTACAMAXTITLAN,23,136,135,0,0,0,0,15,309
723,Contigua,23,,181,IXTACAMAXTITLAN,9,141,129,0,0,0,0,21,300
724,Básica,23,,181,IXTACAMAXTITLAN,1,95,2,0,0,0,0,0,98
724,Extraordinaria,23,,181,IXTACAMAXTITLAN,27,33,80,0,0,0,0,31,171
725,Básica,23,,181,IXTACAMAXTITLAN,2,79,81,5,0,0,0,29,196
725,Contigua,23,,181,IXTACAMAXTITLAN,8,61,76,0,0,0,0,14,159
726,Básica,23,,181,IXTACAMAXTITLAN,23,150,122,0,0,0,0,95,390
726,Extraordinaria,23,,181,IXTACAMAXTITLAN,11,154,19,0,0,0,0,8,192
2117,Básica,23,,176,TETELA DE OCAMPO,29,212,23,0,0,0,0,10,274
2117,Contigua,23,,176,TETELA DE OCAMPO,26,206,24,0,0,0,0,19,275
2118,Básica,23,,176,TETELA DE OCAMPO,25,242,35,0,0,0,0,0,302
2118,Contigua,23,,176,TETELA DE OCAMPO,37,230,37,0,0,0,0,0,304
2119,Básica,23,,176,TETELA DE OCAMPO,4,235,8,0,0,0,0,7,254
2119,Contigua,23,,176,TETELA DE OCAMPO,7,210,16,0,0,0,0,13,246
2120,Básica,23,,176,TETELA DE OCAMPO,6,125,11,0,0,0,0,0,142
2120,Contigua,23,,176,TETELA DE OCAMPO,2,145,12,0,0,0,0,0,159
2121,Básica,23,,176,TETELA DE OCAMPO,6,106,5,0,0,0,0,10,127
2122,Básica,23,,176,TETELA DE OCAMPO,4,282,36,0,0,0,0,0,322
2122,Contigua,23,,176,TETELA DE OCAMPO,9,298,34,0,0,0,0,9,350
2123,Básica,23,,176,TETELA DE OCAMPO,4,238,10,0,0,0,0,33,285
2124,Básica,23,,176,TETELA DE OCAMPO,17,331,19,0,0,0,0,28,395
2125,Básica,23,,176,TETELA DE OCAMPO,16,186,13,0,0,0,0,16,231
2125,Contigua,23,,176,TETELA DE OCAMPO,8,193,18,0,0,0,0,0,219
2126,Básica,23,,176,TETELA DE OCAMPO,12,312,11,0,0,0,0,25,360
2126,Contigua,23,,176,TETELA DE OCAMPO,10,378,17,0,0,0,0,9,414
2127,Básica,23,,176,TETELA DE OCAMPO,29,212,23,0,0,0,0,10,274
2127,Contigua,23,,176,TETELA DE OCAMPO,11,120,15,0,0,0,0,0,146
2128,Básica,23,,176,TETELA DE OCAMPO,18,285,12,0,0,0,0,0,315
2129,Básica,23,,176,TETELA DE OCAMPO,10,233,233,0,0,0,0,0,476
2129,Contigua,23,,176,TETELA DE OCAMPO,6,196,9,0,0,0,0,26,237
2130,Básica,23,,176,TETELA DE OCAMPO,2,156,9,0,0,0,0,20,187
2131,Básica,23,,176,TETELA DE OCAMPO,8,296,3,0,0,0,0,26,333
2405,Básica,23,,182,XOCHIAPULCO,0,218,53,0,164,0,0,27,462
2405,Contigua,23,,182,XOCHIAPULCO,0,223,71,0,144,0,0,0,438
2406,Básica,23,,182,XOCHIAPULCO,0,141,23,0,32,0,0,9,205
2406,Contigua,23,,182,XOCHIAPULCO,0,148,21,0,31,0,0,23,223
2499,Básica,23,,183,ZAPOTITLAN DE MENDEZ,27,231,154,0,0,0,0,0,412
2499,Contigua,23,,183,ZAPOTITLAN DE MENDEZ,34,243,144,0,0,0,0,0,421
2500,Básica,23,,183,ZAPOTITLAN DE MENDEZ,259,63,63,0,0,0,0,35,420
2501,Básica,23,,183,ZAPOTITLAN DE MENDEZ,203,176,1,0,0,0,0,6,386
2501,Contigua,23,,183,ZAPOTITLAN DE MENDEZ,185,179,2,0,0,0,0,0,366
2533,Básica,23,,184,ZONGOZOTLA,230,347,0,0,0,0,0,13,590
2533,Contigua,23,,184,ZONGOZOTLA,244,346,0,0,0,0,0,14,604
2534,Básica,23,,184,ZONGOZOTLA,134,202,0,0,0,0,0,0,336
2534,Contigua,23,,184,ZONGOZOTLA,158,188,0,0,0,0,0,3,349
64,Básica,24,,186,AHUACATLAN,62,124,57,0,0,0,0,3,246
64,Contigua,24,,186,AHUACATLAN,58,144,55,0,0,0,0,3,260
65,Básica,24,,186,AHUACATLAN,111,96,177,0,0,0,0,9,393
65,Contigua,24,,186,AHUACATLAN,130,83,164,0,0,0,0,0,377
66,Básica,24,,186,AHUACATLAN,11,180,185,0,0,0,0,0,376
66,Extraordinaria,24,,186,AHUACATLAN,55,172,148,0,0,0,0,0,375
67,Básica,24,,186,AHUACATLAN,89,187,94,0,0,0,0,0,370
67,Contigua,24,,186,AHUACATLAN,105,162,77,0,0,0,0,0,344
68,Básica,24,,186,AHUACATLAN,1,117,67,22,0,0,0,0,207
68,Extraordinaria,24,,186,AHUACATLAN,81,157,212,0,0,0,0,0,450
69,Básica,24,,186,AHUACATLAN,249,96,50,0,0,0,0,26,421
70,Básica,24,,186,AHUACATLAN,97,162,71,0,0,0,0,0,330
70,Contigua,24,,186,AHUACATLAN,95,168,70,0,0,0,0,0,333
113,Básica,24,,187,AMIXTLAN,6,324,97,0,0,0,0,24,451
113,Contigua,24,,187,AMIXTLAN,1,323,106,0,0,0,0,21,451
114,Básica,24,,187,AMIXTLAN,5,263,57,0,0,0,0,11,336
115,Básica,24,,187,AMIXTLAN,8,357,55,0,0,0,0,0,420
115,Extraordinaria,24,,187,AMIXTLAN,3,159,1,0,0,0,0,3,166
260,Básica,24,,188,CAMOCUAUTLA,0,238,96,0,0,0,0,9,343
260,Contigua,24,,188,CAMOCUAUTLA,0,246,87,0,0,0,0,11,344
261,Básica,24,,188,CAMOCUAUTLA,0,165,45,0,0,0,0,11,221
271,Básica,24,,189,CAXHUACAN,0,321,225,0,0,0,0,6,552
271,Contigua,24,,189,CAXHUACAN,0,329,223,0,0,0,0,10,562
272,Básica,24,,189,CAXHUACAN,0,379,248,0,0,0,0,9,636
273,Básica,24,,190,COATEPEC,195,204,0,0,0,0,0,0,399
565,Básica,24,,191,HERMENEGILDO GALEANA,0,217,110,0,0,0,0,15,342
565,Contigua,24,,191,HERMENEGILDO GALEANA,0,183,141,0,0,0,0,23,347
565,Extraordinaria,24,,191,HERMENEGILDO GALEANA,0,157,101,0,0,0,0,25,283
566,Básica,24,,191,HERMENEGILDO GALEANA,0,139,137,0,0,0,0,0,276
566,Contigua,24,,191,HERMENEGILDO GALEANA,0,141,128,0,0,0,0,13,282
567,Básica,24,,191,HERMENEGILDO GALEANA,0,154,99,0,0,0,0,11,264
568,Básica,24,,191,HERMENEGILDO GALEANA,0,149,81,0,0,0,0,14,244
568,Contigua,24,,191,HERMENEGILDO GALEANA,0,0,0,0,0,0,0,0,0
631,Básica,24,,192,HUEHUETLA,0,264,167,0,0,0,0,3,434
631,Contigua,24,,192,HUEHUETLA,0,267,137,0,0,0,0,0,404
632,Básica,24,,192,HUEHUETLA,0,0,0,0,0,0,0,0,0
632,Contigua,24,,192,HUEHUETLA,0,301,183,0,0,0,0,11,495
633,Básica,24,,192,HUEHUETLA,0,126,192,0,0,0,0,0,318
633,Contigua,24,,192,HUEHUETLA,0,135,187,0,0,0,0,0,322
634,Básica,24,,192,HUEHUETLA,0,174,141,0,0,0,0,4,319
634,Contigua,24,,192,HUEHUETLA,0,173,154,0,0,0,0,3,330
635,Básica,24,,192,HUEHUETLA,0,133,220,0,0,0,0,5,358
636,Básica,24,,192,HUEHUETLA,0,209,208,0,0,0,0,4,421
636,Extraordinaria,24,,192,HUEHUETLA,0,0,0,0,0,0,0,0,0
637,Básica,24,,192,HUEHUETLA,0,181,180,0,0,0,0,0,361
637,Contigua,24,,192,HUEHUETLA,0,187,145,0,0,0,0,0,332
638,Básica,24,,192,HUEHUETLA,0,172,114,0,0,0,0,6,292
638,Extraordinaria,24,,192,HUEHUETLA,0,152,162,0,0,0,0,0,314
639,Básica,24,,192,HUEHUETLA,0,271,85,0,0,0,0,1,357
639,Contigua,24,,192,HUEHUETLA,0,237,109,0,0,0,0,7,353
693,Básica,24,,193,HUEYTLALPAN,0,209,118,0,0,0,0,12,339
693,Contigua,24,,193,HUEYTLALPAN,0,212,106,0,0,0,0,16,334
694,Básica,24,,193,HUEYTLALPAN,0,218,124,0,0,0,0,0,342
695,Básica,24,,193,HUEYTLALPAN,0,174,127,0,0,0,0,10,311
695,Contigua,24,,193,HUEYTLALPAN,0,136,132,0,0,0,0,21,289
695,Extraordinaria,24,,193,HUEYTLALPAN,0,300,17,0,0,0,0,0,317
704,Básica,24,,194,ATLEQUIZAYAN,0,263,79,0,0,0,0,6,348
704,Contigua,24,,194,ATLEQUIZAYAN,0,259,76,0,0,0,0,10,345
705,Básica,24,,194,ATLEQUIZAYAN,0,258,139,0,0,0,0,39,436
727,Básica,24,,195,IXTEPEC,0,239,218,0,0,0,0,13,470
727,Contigua,24,,195,IXTEPEC,0,218,231,3,2,0,0,0,454
728,Básica,24,,195,IXTEPEC,0,257,222,0,0,0,0,7,486
728,Contigua,24,,195,IXTEPEC,0,234,230,0,0,0,0,6,470
728,Contigua2,24,,195,IXTEPEC,0,242,220,0,0,0,0,0,462
729,Básica,24,,195,IXTEPEC,0,95,144,0,0,0,0,3,242
779,Básica,24,,196,JOPALA,0,219,37,0,0,0,0,131,387
779,Contigua,24,,196,JOPALA,0,246,53,0,0,0,0,95,394
780,Básica,24,,196,JOPALA,0,162,57,0,0,0,0,21,240
780,Contigua,24,,196,JOPALA,0,165,73,0,0,0,0,18,256
781,Básica,24,,196,JOPALA,0,264,90,0,0,0,0,22,376
782,Básica,24,,196,JOPALA,0,273,24,0,0,0,0,16,313
783,Básica,24,,196,JOPALA,0,216,65,0,0,0,0,25,306
783,Contigua,24,,196,JOPALA,0,183,62,0,0,0,0,39,284
784,Básica,24,,196,JOPALA,0,117,2,0,0,0,0,7,126
785,Básica,24,,196,JOPALA,0,186,72,0,0,0,0,18,276
785,Contigua,24,,196,JOPALA,0,195,43,0,0,0,0,20,258
867,Básica,24,,197,OLINTLA,0,263,103,0,0,0,0,0,366
867,Contigua,24,,197,OLINTLA,2,218,116,0,0,0,0,0,336
868,Básica,24,,197,OLINTLA,0,240,161,0,0,0,0,16,417
868,Contigua,24,,197,OLINTLA,0,201,200,0,0,0,0,18,419
869,Básica,24,,197,OLINTLA,0,218,124,0,0,0,0,11,353
869,Contigua,24,,197,OLINTLA,0,234,129,0,0,0,0,6,369
870,Básica,24,,197,OLINTLA,0,165,216,0,0,0,0,0,381
871,Básica,24,,197,OLINTLA,0,236,200,0,0,0,0,0,436
871,Contigua,24,,197,OLINTLA,0,152,76,0,0,0,0,9,237
872,Básica,24,,197,OLINTLA,0,183,314,0,0,0,0,21,518
873,Básica,24,,197,OLINTLA,0,228,0,0,0,0,0,0,228
874,Básica,24,,197,OLINTLA,0,233,57,0,0,0,0,19,309
1682,Básica,24,,198,SAN FELIPE TEPATLAN,11,188,117,0,0,0,27,0,343
1682,Contigua,24,,198,SAN FELIPE TEPATLAN,15,197,103,0,0,0,0,26,341
1683,Básica,24,,198,SAN FELIPE TEPATLAN,5,252,70,0,0,0,0,0,327
1684,Básica,24,,198,SAN FELIPE TEPATLAN,3,340,16,0,0,0,0,0,359
2049,Básica,24,,199,TEPANGO DE RODRIGUEZ,166,172,49,0,0,0,0,17,404
2049,Contigua,24,,199,TEPANGO DE RODRIGUEZ,134,168,62,0,0,0,0,0,364
2050,Básica,24,,199,TEPANGO DE RODRIGUEZ,176,179,49,0,0,0,0,0,404
2050,Contigua,24,,199,TEPANGO DE RODRIGUEZ,156,172,83,0,0,0,0,13,424
2089,Básica,24,,200,TEPETZINTLA,0,327,210,0,0,0,0,13,550
2090,Básica,24,,200,TEPETZINTLA,0,155,102,0,0,0,0,0,257
2090,Extraordinaria,24,,200,TEPETZINTLA,0,246,149,0,0,0,0,22,417
2091,Básica,24,,200,TEPETZINTLA,0,160,207,0,0,0,0,7,374
2092,Básica,24,,200,TEPETZINTLA,0,94,188,0,0,0,0,0,282
2092,Contigua,24,,200,TEPETZINTLA,0,80,209,0,0,0,0,0,289
2093,Básica,24,,200,TEPETZINTLA,0,246,242,0,0,0,0,0,488
2093,Extraordinaria,24,,200,TEPETZINTLA,0,136,102,0,0,0,0,0,238
2094,Básica,24,,200,TEPETZINTLA,0,12,2,0,0,0,0,24,38
2262,Básica,24,,201,TLAPACOYA,0,535,0,0,0,0,0,10,545
2263,Básica,24,,201,TLAPACOYA,0,277,0,0,0,0,0,0,277
2263,Extraordinaria,24,,201,TLAPACOYA,0,95,0,0,0,0,0,0,95
2264,Básica,24,,201,TLAPACOYA,0,523,0,0,0,0,0,0,523
2264,Extraordinaria,24,,201,TLAPACOYA,0,277,0,0,0,0,0,5,282
2265,Básica,24,,201,TLAPACOYA,0,308,0,0,0,0,0,0,308
2266,Básica,24,,201,TLAPACOYA,0,247,0,0,0,0,0,14,261
2460,Básica,24,,185,ZACATLAN,19,142,83,9,0,4,0,11,268
2460,Contigua,24,,185,ZACATLAN,17,141,101,3,0,2,0,12,276
2461,Básica,24,,185,ZACATLAN,28,167,152,5,0,0,0,12,364
2461,Contigua,24,,185,ZACATLAN,29,166,154,2,0,0,0,12,363
2462,Básica,24,,185,ZACATLAN,21,134,114,6,0,0,0,13,288
2462,Contigua,24,,185,ZACATLAN,13,151,118,8,0,3,0,12,305
2463,Básica,24,,185,ZACATLAN,14,165,131,12,0,7,0,11,340
2463,Contigua,24,,185,ZACATLAN,15,164,130,7,0,1,0,9,326
2464,Básica,24,,185,ZACATLAN,18,166,118,8,0,1,0,0,311
2465,Básica,24,,185,ZACATLAN,26,169,122,5,0,3,0,11,336
2465,Contigua,24,,185,ZACATLAN,23,170,119,8,0,1,0,8,329
2466,Básica,24,,185,ZACATLAN,12,167,76,3,0,0,0,16,274
2466,Contigua,24,,185,ZACATLAN,12,167,86,3,0,1,0,5,274
2467,Básica,24,,185,ZACATLAN,19,140,77,0,0,2,0,7,245
2467,Contigua,24,,185,ZACATLAN,15,120,77,3,0,2,0,4,221
2468,Básica,24,,185,ZACATLAN,12,152,94,8,0,1,0,0,267
2468,Contigua,24,,185,ZACATLAN,20,169,80,7,0,2,0,6,284
2468,Contigua2,24,,185,ZACATLAN,15,144,88,2,0,0,0,0,249
2469,Básica,24,,185,ZACATLAN,7,141,82,6,0,1,0,6,243
2469,Contigua,24,,185,ZACATLAN,12,131,101,4,0,1,0,11,260
2470,Básica,24,,185,ZACATLAN,14,185,13,7,0,3,0,0,222
2470,Contigua,24,,185,ZACATLAN,19,176,15,9,0,2,0,0,221
2471,Básica,24,,185,ZACATLAN,9,197,85,5,0,5,0,21,322
2471,Contigua,24,,185,ZACATLAN,21,198,97,8,0,0,0,42,366
2472,Básica,24,,185,ZACATLAN,2,341,7,4,0,4,0,23,381
2472,Extraordinaria,24,,185,ZACATLAN,18,273,47,0,0,0,0,0,338
2473,Básica,24,,185,ZACATLAN,5,140,83,5,0,1,0,22,256
2473,Contigua,24,,185,ZACATLAN,10,149,65,2,0,1,0,23,250
2473,Extraordinaria,24,,185,ZACATLAN,1,69,2,4,0,0,0,11,87
2474,Básica,24,,185,ZACATLAN,14,282,36,10,0,5,0,30,377
2474,Extraordinaria,24,,185,ZACATLAN,57,90,33,5,0,0,0,17,202
2475,Básica,24,,185,ZACATLAN,18,130,30,1,0,1,0,0,180
2475,Extraordinaria,24,,185,ZACATLAN,0,0,0,0,0,0,0,0,0
2475,Extraordinaria2,24,,185,ZACATLAN,0,0,0,0,0,0,0,0,0
2476,Básica,24,,185,ZACATLAN,10,102,29,6,0,1,0,0,148
2476,Extraordinaria,24,,185,ZACATLAN,21,174,57,8,0,1,0,5,266
2477,Básica,24,,185,ZACATLAN,86,157,46,14,0,2,0,27,332
2477,Extraordinaria,24,,185,ZACATLAN,10,74,8,1,0,0,0,2,95
2478,Básica,24,,185,ZACATLAN,34,147,56,4,0,1,0,21,263
2478,Contigua,24,,185,ZACATLAN,24,144,41,3,0,1,0,10,223
2478,Contigua2,24,,185,ZACATLAN,42,153,41,2,0,3,0,8,249
2479,Básica,24,,185,ZACATLAN,24,239,63,7,0,3,0,18,354
2479,Contigua,24,,185,ZACATLAN,19,264,50,5,0,1,0,11,350
2479,Extraordinaria,24,,185,ZACATLAN,3,90,12,2,0,0,0,6,113
2480,Básica,24,,185,ZACATLAN,23,131,65,10,0,1,0,0,230
2480,Contigua,24,,185,ZACATLAN,23,146,52,4,0,0,0,0,225
2480,Contigua2,24,,185,ZACATLAN,22,139,60,3,0,7,0,19,250
2481,Básica,24,,185,ZACATLAN,28,169,105,6,0,1,0,22,331
2481,Contigua,24,,185,ZACATLAN,17,205,109,9,0,4,0,8,352
2482,Básica,24,,185,ZACATLAN,7,161,37,5,0,1,0,11,222
2482,Contigua,24,,185,ZACATLAN,0,0,0,0,0,0,0,0,0
2483,Básica,24,,185,ZACATLAN,18,116,69,5,0,2,0,0,210
2483,Extraordinaria,24,,185,ZACATLAN,11,144,25,10,0,0,0,11,201
2484,Básica,24,,185,ZACATLAN,20,149,55,12,11,3,0,0,250
2484,Contigua,24,,185,ZACATLAN,18,128,42,6,0,0,0,12,206
2484,Contigua2,24,,185,ZACATLAN,18,128,42,6,0,0,0,12,206
2485,Básica,24,,185,ZACATLAN,29,128,57,9,0,0,0,0,223
2485,Contigua,24,,185,ZACATLAN,38,117,59,14,0,1,0,6,235
2486,Básica,24,,185,ZACATLAN,18,205,37,6,0,1,0,0,267
2486,Contigua,24,,185,ZACATLAN,14,178,31,5,0,4,0,25,257
2487,Básica,24,,185,ZACATLAN,13,177,56,7,0,5,0,29,287
2487,Contigua,24,,185,ZACATLAN,6,184,51,3,0,3,0,31,278
2488,Básica,24,,185,ZACATLAN,8,247,17,5,0,4,0,0,281
2489,Básica,24,,185,ZACATLAN,2,177,10,4,0,1,0,54,248
2489,Extraordinaria,24,,185,ZACATLAN,37,77,28,5,0,3,0,31,181
75,Básica,25,,203,AHUAZOTEPEC,56,148,40,0,0,0,0,5,249
75,Contigua,25,,203,AHUAZOTEPEC,70,125,22,0,0,0,0,7,224
76,Básica,25,,203,AHUAZOTEPEC,48,196,47,0,0,0,0,16,307
76,Contigua,25,,203,AHUAZOTEPEC,60,185,48,0,0,0,0,17,310
77,Básica,25,,203,AHUAZOTEPEC,75,175,128,0,0,0,0,7,385
77,Contigua,25,,203,AHUAZOTEPEC,85,141,110,0,0,0,0,15,351
77,Extraordinaria,25,,203,AHUAZOTEPEC,44,59,5,0,0,0,0,3,111
78,Básica,25,,203,AHUAZOTEPEC,55,222,83,0,0,0,0,0,360
423,Básica,25,,204,CHICONCUAUTLA,0,261,142,0,0,0,0,0,403
423,Contigua,25,,204,CHICONCUAUTLA,0,228,142,0,0,0,0,43,413
424,Básica,25,,204,CHICONCUAUTLA,0,267,239,0,0,0,0,51,557
424,Extraordinaria,25,,204,CHICONCUAUTLA,11,181,158,5,2,1,0,25,383
425,Básica,25,,204,CHICONCUAUTLA,0,162,141,0,0,0,0,0,303
426,Básica,25,,204,CHICONCUAUTLA,1,338,103,1,0,2,0,0,445
427,Básica,25,,204,CHICONCUAUTLA,0,196,87,0,0,0,0,27,310
427,Extraordinaria,25,,204,CHICONCUAUTLA,0,114,18,0,0,0,0,13,145
428,Básica,25,,204,CHICONCUAUTLA,0,229,70,0,0,0,16,36,351
428,Extraordinaria,25,,204,CHICONCUAUTLA,0,195,117,0,0,0,0,65,377
429,Básica,25,,204,CHICONCUAUTLA,0,192,17,0,0,0,0,12,221
429,Extraordinaria,25,,204,CHICONCUAUTLA,0,49,1,0,0,0,0,2,52
502,Básica,25,,205,HONEY,245,97,5,0,0,0,0,10,357
502,Contigua,25,,205,HONEY,244,88,4,0,0,0,0,9,345
503,Básica,25,,205,HONEY,37,183,111,0,0,0,0,14,345
503,Contigua,25,,205,HONEY,27,173,76,0,0,0,0,29,305
504,Básica,25,,205,HONEY,19,281,2,0,0,0,0,14,316
504,Contigua,25,,205,HONEY,19,287,2,0,0,0,0,0,308
504,Extraordinaria,25,,205,HONEY,80,240,2,0,0,0,0,13,335
594,Básica,25,,202,HUAUCHINANGO,135,122,11,0,0,0,0,3,271
594,Contigua,25,,202,HUAUCHINANGO,146,116,14,0,0,0,0,5,281
595,Básica,25,,202,HUAUCHINANGO,63,135,10,0,0,0,0,5,213
595,Contigua,25,,202,HUAUCHINANGO,88,107,7,0,0,0,0,0,202
596,Básica,25,,202,HUAUCHINANGO,125,173,11,0,0,0,0,11,320
596,Contigua,25,,202,HUAUCHINANGO,149,156,15,0,0,0,0,3,323
597,Básica,25,,202,HUAUCHINANGO,160,164,21,0,0,0,0,0,345
597,Contigua,25,,202,HUAUCHINANGO,153,174,8,0,0,0,0,6,341
598,Básica,25,,202,HUAUCHINANGO,100,136,8,0,0,0,0,8,252
598,Contigua,25,,202,HUAUCHINANGO,118,141,13,0,0,0,0,10,282
598,Contigua2,25,,202,HUAUCHINANGO,133,151,11,0,0,0,0,6,301
599,Básica,25,,202,HUAUCHINANGO,149,170,18,0,0,0,0,7,344
599,Contigua,25,,202,HUAUCHINANGO,153,203,11,0,0,0,0,7,374
600,Básica,25,,202,HUAUCHINANGO,176,186,15,0,0,0,0,0,377
600,Contigua,25,,202,HUAUCHINANGO,166,181,18,0,0,0,0,7,372
601,Básica,25,,202,HUAUCHINANGO,116,124,12,0,0,0,0,5,257
601,Contigua,25,,202,HUAUCHINANGO,120,129,13,0,0,0,0,7,269
602,Básica,25,,202,HUAUCHINANGO,126,136,14,0,0,0,0,10,286
602,Contigua,25,,202,HUAUCHINANGO,127,121,10,0,0,0,0,3,261
603,Básica,25,,202,HUAUCHINANGO,163,145,7,0,0,0,0,4,319
603,Contigua,25,,202,HUAUCHINANGO,156,187,9,0,0,0,0,4,356
603,Contigua2,25,,202,HUAUCHINANGO,136,153,17,0,0,0,0,0,306
603,Contigua3,25,,202,HUAUCHINANGO,142,176,13,0,0,0,0,4,335
604,Básica,25,,202,HUAUCHINANGO,132,182,12,0,0,0,0,0,326
604,Contigua,25,,202,HUAUCHINANGO,125,202,11,0,0,0,0,9,347
604,Contigua2,25,,202,HUAUCHINANGO,136,167,10,0,0,0,0,7,320
605,Básica,25,,202,HUAUCHINANGO,111,127,9,0,0,0,0,6,253
605,Contigua,25,,202,HUAUCHINANGO,118,115,6,1,0,0,0,4,244
606,Básica,25,,202,HUAUCHINANGO,101,77,6,0,0,0,0,0,184
606,Contigua,25,,202,HUAUCHINANGO,89,94,7,0,0,0,0,0,190
607,Básica,25,,202,HUAUCHINANGO,177,218,12,0,0,0,0,9,416
607,Contigua,25,,202,HUAUCHINANGO,197,184,13,0,0,0,0,10,404
608,Básica,25,,202,HUAUCHINANGO,100,155,11,0,0,0,0,10,276
608,Contigua,25,,202,HUAUCHINANGO,130,122,17,0,0,0,0,6,275
609,Básica,25,,202,HUAUCHINANGO,137,150,19,0,3,0,0,18,327
609,Contigua,25,,202,HUAUCHINANGO,127,118,15,0,0,0,0,15,275
609,Contigua2,25,,202,HUAUCHINANGO,125,145,16,0,0,0,0,19,305
610,Básica,25,,202,HUAUCHINANGO,133,139,14,0,0,0,0,15,301
610,Contigua,25,,202,HUAUCHINANGO,127,165,10,0,0,0,0,15,317
611,Básica,25,,202,HUAUCHINANGO,195,170,6,0,0,0,0,10,381
611,Contigua,25,,202,HUAUCHINANGO,176,196,13,0,0,0,0,10,395
612,Básica,25,,202,HUAUCHINANGO,165,164,13,0,0,0,0,15,357
612,Contigua,25,,202,HUAUCHINANGO,140,189,10,0,0,0,0,0,339
612,Contigua2,25,,202,HUAUCHINANGO,154,181,10,0,0,0,0,10,355
612,Extraordinaria,25,,202,HUAUCHINANGO,10,8,0,0,0,0,0,0,18
613,Básica,25,,202,HUAUCHINANGO,40,114,6,0,0,0,0,22,182
