CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,VR,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,333,6,673,343,35,27,231,24,52,928,41,98,14,1,3,1,11,4,0,2,2488,0,85,2573,3897
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,334,2,208,109,2,2,66,3,12,216,8,26,0,0,0,0,3,0,0,0,655,0,33,688,968
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,355,2,161,70,16,16,48,13,14,691,19,30,3,0,0,0,21,1,0,1,1104,0,21,1125,1470
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,356,3,351,197,17,23,97,17,27,627,34,53,3,2,1,0,13,1,1,3,1467,1,44,1512,1956
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,357,3,184,150,17,20,88,17,22,427,20,37,8,1,1,0,6,5,0,1,1004,1,15,1020,1584
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,358,2,248,108,7,10,89,16,16,145,16,16,0,1,2,5,2,6,2,1,690,1,38,729,1369
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,359,4,453,242,25,22,152,27,31,574,32,57,3,1,0,0,7,3,1,0,1630,1,30,1661,2302
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,373,2,201,108,9,7,85,9,15,282,15,35,3,3,0,0,3,1,0,1,777,1,27,805,1050
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,374,3,572,163,13,16,86,19,29,411,21,43,10,1,1,0,8,2,0,1,1396,0,30,1426,1795
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,375,3,254,150,16,35,67,15,30,795,25,52,5,2,0,0,16,6,0,4,1472,2,39,1513,2001
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,376,2,242,81,8,8,31,13,9,223,16,24,0,1,0,0,4,1,0,2,663,0,13,676,836
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,377,3,224,122,23,17,90,25,19,817,17,32,4,0,0,0,20,3,0,1,1414,0,27,1441,1870
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,378,3,176,115,13,19,92,18,14,729,23,43,2,1,1,0,14,6,2,2,1270,0,27,1297,1721
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,379,4,767,196,33,36,132,36,162,496,29,47,7,2,0,37,18,0,6,1,2005,0,27,2032,2556
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,380,2,356,140,7,8,60,15,16,254,12,27,8,1,0,0,9,0,0,0,913,1,38,952,1252
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,381,4,859,261,28,19,146,23,32,547,20,54,16,3,0,0,2,5,0,3,2018,2,37,2057,2644
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,382,2,412,149,14,12,79,22,12,362,8,23,9,0,0,0,5,2,0,1,1110,0,27,1137,1441
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,383,3,399,201,13,12,130,20,33,385,13,31,1,1,0,0,7,3,1,3,1253,0,41,1294,1722
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,390,3,437,165,19,16,104,20,25,344,25,25,6,2,0,0,3,1,1,1,1194,0,39,1233,1590
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,391,2,264,89,10,9,64,6,11,179,10,18,3,0,1,0,3,0,0,1,668,0,11,679,906
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,392,3,448,190,13,19,197,17,27,435,22,43,4,1,1,0,10,6,0,0,1433,0,36,1469,1832
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,393,4,394,225,33,34,269,33,55,713,31,66,5,0,0,0,8,3,0,4,1873,0,68,1941,2979
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,394,4,306,162,40,28,176,18,22,550,13,30,17,3,1,0,12,3,0,2,1383,2,43,1428,2352
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,395,5,506,260,40,36,161,35,44,819,41,43,7,3,2,0,18,7,0,3,2025,4,54,2083,3295
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,396,4,309,150,35,26,125,17,42,579,32,32,5,5,0,0,14,7,2,6,1386,0,39,1425,2309
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,397,3,198,119,16,22,89,12,28,353,25,24,3,0,1,0,13,3,0,1,907,0,23,930,2033
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,398,4,420,157,33,37,189,22,51,686,33,48,6,1,1,0,9,2,0,3,1698,3,55,1756,2565
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,399,6,581,254,37,60,248,50,28,954,59,82,7,5,4,2,34,6,2,4,2417,0,100,2517,4054
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,400,4,962,161,57,21,54,29,22,314,87,11,9,3,1,0,8,2,0,2,1743,0,40,1783,2336
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,401,4,176,97,17,21,92,10,12,274,10,20,3,2,2,0,9,2,1,2,750,0,34,784,2607
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,402,6,444,259,44,66,347,25,50,859,80,64,1,4,0,0,26,6,1,7,2283,1,78,2362,3893
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,403,3,603,167,15,9,62,15,18,309,12,24,5,0,0,0,11,2,0,2,1254,0,39,1293,1710
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,404,3,493,166,16,8,88,18,33,292,21,26,8,3,0,0,5,0,1,2,1180,0,25,1205,1573
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,405,3,282,199,16,12,127,13,15,305,18,34,9,1,1,0,12,1,0,2,1047,0,45,1092,1655
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,406,3,564,185,18,9,56,24,16,302,74,20,5,0,4,0,4,0,0,1,1282,0,30,1312,1537
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,407,2,135,81,9,12,79,14,3,340,15,15,2,1,0,0,7,3,2,1,719,0,14,733,925
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,408,4,395,189,40,22,234,28,41,601,32,41,4,1,1,0,16,2,1,3,1651,0,71,1722,2604
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,409,3,600,197,19,10,77,19,18,252,15,15,4,0,1,0,3,1,0,0,1231,0,39,1270,1760
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,410,5,401,298,42,36,218,45,22,690,24,50,6,1,0,0,11,6,0,3,1853,2,60,1915,3110
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,411,4,641,240,34,39,167,36,22,612,33,33,11,2,0,0,14,1,0,3,1888,7,56,1951,2934
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,412,2,602,134,14,2,39,16,9,110,5,9,7,4,0,0,2,0,0,0,953,0,18,971,1265
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,413,3,700,132,7,8,37,27,19,178,8,14,9,1,0,0,7,2,0,2,1151,0,29,1180,1523
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,414,2,505,118,10,8,32,20,7,88,3,7,5,3,1,0,1,0,0,0,808,3,18,829,1021
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,415,2,110,134,14,18,108,12,7,376,16,14,1,0,0,0,3,1,0,1,815,0,32,847,1266
,15,MEXICO,29,NAUCALPAN DE JUAREZ,13,ATIZAPAN DE ZARAGOZA,416,8,2637,418,68,12,251,46,44,500,27,115,29,2,2,1,7,3,0,2,4164,1,65,4230,5581
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2575,2,378,128,8,5,21,9,10,78,79,8,8,3,1,0,1,1,0,0,738,9,20,767,993
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2576,2,381,167,19,11,30,19,16,272,16,11,13,5,1,0,11,3,0,1,976,0,38,1014,1374
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2595,2,336,191,15,12,23,10,12,330,24,33,6,0,0,0,10,0,0,2,1004,0,30,1034,1488
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2596,5,370,248,21,21,48,29,23,560,41,20,2,3,2,2,35,2,0,4,1431,0,36,1467,1579
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2723,4,1255,215,26,7,53,26,28,318,12,25,16,3,3,0,7,3,0,1,1998,3,24,2025,2605
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2724,2,525,128,9,5,22,7,12,140,9,12,14,1,2,0,2,3,0,1,892,0,16,908,1151
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2725,2,372,92,10,10,21,9,8,118,2,5,8,0,0,0,4,0,0,0,659,0,13,672,837
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2726,1,269,59,5,2,14,7,5,71,1,8,1,1,0,0,1,1,0,0,445,0,6,451,549
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2727,1,336,60,3,5,13,6,5,102,7,2,2,1,1,0,0,0,0,0,543,2,6,551,667
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2728,2,406,105,8,4,25,10,8,102,6,12,9,2,1,1,5,1,0,0,705,0,13,718,887
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2729,2,689,124,17,3,30,11,7,163,9,8,6,1,1,0,0,0,0,0,1069,1,16,1086,1391
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2730,2,466,130,9,6,19,5,15,148,9,6,5,2,1,0,3,1,0,1,826,2,13,841,1127
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2731,2,421,153,15,9,17,15,6,190,6,18,9,1,3,0,2,0,0,1,866,0,17,883,1183
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2732,2,390,81,4,3,13,5,7,95,4,9,1,3,0,0,0,0,0,0,615,0,8,623,800
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2733,2,360,79,7,4,23,13,8,111,4,10,7,2,1,0,2,0,0,0,631,0,13,644,804
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2734,2,719,132,8,2,21,18,10,150,3,10,4,0,0,0,0,0,0,1,1078,0,16,1094,1381
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2735,2,378,73,11,1,14,7,6,82,4,3,4,2,0,0,2,0,0,0,587,0,10,597,769
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2736,2,540,158,15,7,25,12,12,89,6,11,14,1,2,0,4,0,0,7,903,0,21,924,1334
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2737,3,510,187,12,8,37,15,23,236,10,14,4,2,1,0,2,1,0,0,1062,0,18,1080,1701
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2738,2,440,117,4,2,23,1,5,140,7,9,7,1,1,0,2,0,0,1,760,2,15,777,972
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2739,2,530,108,1,5,18,6,12,135,5,10,10,1,0,0,1,0,0,0,842,0,11,853,1096
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2740,2,571,113,8,8,88,13,14,100,9,6,4,1,1,0,0,0,0,0,936,0,18,954,1140
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2741,2,669,187,8,10,30,10,9,115,59,8,10,3,1,0,2,0,0,2,1123,0,20,1143,1332
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2742,2,692,135,8,3,25,18,9,148,6,5,17,3,0,0,1,0,0,0,1070,0,17,1087,1438
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2743,2,533,91,5,6,9,6,5,78,3,5,3,1,2,0,0,1,0,0,748,1,10,759,979
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2744,2,493,92,7,3,15,12,8,77,5,1,2,2,0,0,1,1,0,1,720,0,9,729,942
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2745,2,432,63,9,2,15,5,4,96,3,3,4,1,1,0,3,0,0,0,641,0,11,652,818
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2746,2,380,150,11,12,22,8,18,246,16,7,7,1,0,0,3,1,0,2,884,0,22,906,1190
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2747,3,687,187,16,11,29,10,20,234,19,7,11,2,2,3,2,1,0,1,1242,0,39,1281,1647
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2748,2,372,93,9,9,13,6,54,39,5,8,0,3,0,0,1,1,0,1,614,11,0,625,792
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2749,2,629,111,14,3,35,16,9,173,10,11,6,0,1,0,4,1,0,0,1023,0,23,1046,1293
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2750,1,215,57,0,0,6,3,6,51,3,2,3,0,0,0,0,0,0,0,346,0,5,351,453
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2751,2,223,115,10,6,22,11,8,191,14,12,0,1,0,0,4,0,1,0,618,1,19,638,855
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2752,2,488,82,10,2,30,12,5,102,7,5,3,1,1,0,1,0,0,0,749,0,18,767,992
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2753,3,798,193,20,7,44,21,9,222,10,5,7,2,2,0,1,0,0,0,1341,0,22,1363,1724
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2754,2,386,101,12,5,17,5,5,138,3,8,4,1,1,0,0,2,0,0,688,1,11,700,852
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2755,3,665,130,17,13,26,15,13,198,6,8,10,2,0,0,8,1,0,2,1114,0,13,1127,1511
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2756,2,366,89,10,4,19,10,12,101,6,5,11,0,0,0,4,0,0,1,638,0,13,651,819
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2757,1,359,55,4,2,5,9,4,74,2,2,5,1,1,0,0,0,0,1,524,0,12,536,668
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2758,2,633,122,9,5,25,11,7,135,9,9,9,1,0,0,4,0,0,1,980,2,18,1000,1285
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2759,2,706,151,10,3,19,12,7,155,7,12,8,2,1,0,4,1,0,0,1098,3,16,1117,1396
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2760,2,647,107,13,5,20,10,8,152,12,13,5,1,0,0,0,0,0,0,993,1,25,1019,1311
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2761,4,496,279,37,29,50,20,15,595,39,24,15,0,2,0,19,0,1,5,1626,0,58,1684,2878
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2762,4,345,295,26,29,36,15,25,618,31,25,9,1,0,0,21,2,0,4,1482,4,38,1524,2314
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2763,4,351,334,33,32,23,34,21,591,24,36,3,3,0,0,23,4,1,3,1516,5,38,1559,2458
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2764,4,292,304,26,18,31,22,27,519,31,36,5,1,2,0,9,9,1,5,1338,1,57,1396,2288
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2765,3,288,274,12,12,25,10,8,444,19,18,3,0,0,0,5,13,0,0,1131,0,28,1159,1797
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2766,2,135,160,24,15,19,9,14,315,17,12,3,0,1,0,10,3,0,3,740,1,35,776,1208
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2767,2,142,152,19,18,28,18,9,407,20,11,6,0,2,0,13,26,0,4,875,3,35,913,1442
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2768,6,553,396,54,90,81,41,46,1011,61,45,10,7,6,0,29,11,4,4,2449,3,78,2530,4389
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2769,4,247,250,34,35,40,16,23,508,36,32,3,0,2,0,6,6,1,2,1241,2,46,1289,2831
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2770,4,296,334,43,34,65,20,19,711,30,34,4,1,1,0,18,6,0,5,1621,1,62,1684,2641
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2777,3,581,246,22,18,33,18,11,366,25,14,7,2,1,0,8,2,0,2,1356,0,36,1392,1908
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2778,3,215,287,24,25,27,46,19,482,28,12,7,4,1,0,10,1,0,1,1189,0,23,1212,1774
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2779,3,519,280,18,21,45,15,12,343,18,16,5,1,1,0,6,1,0,0,1301,0,34,1335,2038
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2780,3,768,183,21,12,41,17,10,247,21,21,6,1,0,0,7,2,0,0,1357,0,30,1387,1877
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2781,2,545,76,11,5,20,10,7,97,3,3,4,1,0,0,0,0,0,0,782,0,9,791,1041
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2782,2,640,113,9,7,25,16,11,117,6,5,14,0,2,0,0,0,0,0,965,0,12,977,1258
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2783,2,681,110,10,1,30,19,7,142,5,11,7,2,0,0,4,1,0,0,1030,10,8,1048,1406
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2784,2,459,109,13,5,24,13,4,88,5,12,7,0,1,0,0,0,0,1,741,0,9,750,971
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2785,2,494,76,7,2,18,8,9,69,2,3,4,1,0,0,2,0,0,0,695,0,17,712,919
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2786,2,416,71,7,1,16,12,5,111,4,8,5,1,1,1,1,0,0,0,660,0,13,673,828
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2787,1,320,70,8,2,18,6,98,6,7,3,0,0,0,0,0,0,0,0,538,0,1,539,700
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2788,2,471,99,7,3,15,4,4,106,4,7,4,0,2,0,4,1,2,1,734,0,12,746,911
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2789,1,183,96,8,8,13,12,8,192,10,5,6,2,1,0,3,0,0,0,547,1,19,567,747
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2790,2,425,106,8,5,29,8,6,123,7,5,4,1,1,0,2,3,0,0,733,1,19,753,973
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2791,1,334,75,0,0,20,0,7,0,95,0,2,0,0,0,0,0,0,0,533,0,12,545,714
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2792,2,345,112,8,5,19,12,7,103,10,8,11,0,1,0,1,1,0,0,643,0,10,653,870
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2793,2,603,137,3,5,26,14,4,166,9,10,3,2,0,0,3,0,0,0,985,0,14,999,1296
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2794,1,171,36,4,1,11,5,1,67,24,2,0,0,0,3,0,0,0,0,325,0,8,333,406
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2795,2,425,102,12,3,15,11,3,105,7,6,6,0,0,0,3,1,0,2,701,0,8,709,919
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2796,3,618,208,13,12,47,18,15,277,20,23,2,0,1,0,1,0,0,3,1258,1,43,1302,1655
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2797,3,971,199,13,12,47,18,25,185,11,18,9,2,0,1,2,0,0,0,1513,0,26,1539,2088
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2798,2,415,105,9,5,19,15,7,122,5,1,11,1,0,0,5,1,0,4,725,0,17,742,932
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2799,2,362,85,9,5,28,9,3,105,3,7,4,1,0,0,1,2,2,0,626,0,18,644,845
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2800,2,355,78,7,7,18,3,7,141,3,10,3,1,0,0,3,2,0,0,638,0,12,650,830
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2809,2,552,135,13,8,27,3,6,156,6,7,5,2,0,0,1,0,1,0,922,0,15,937,1198
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2810,2,550,151,15,12,30,10,9,180,12,14,4,2,4,0,2,1,1,0,997,0,27,1024,1338
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2811,2,564,139,11,4,36,14,12,168,5,10,6,4,1,0,5,1,0,0,980,2,15,997,1348
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2812,2,384,76,13,5,26,14,7,54,6,5,5,1,2,1,3,2,0,0,604,0,18,622,824
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2813,3,460,201,19,6,22,13,13,266,24,18,4,3,0,0,15,0,0,1,1065,1,39,1105,1568
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2814,2,593,156,13,6,28,16,8,88,11,9,5,0,3,0,2,2,0,1,941,0,25,966,1339
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2815,2,605,131,11,4,20,13,6,141,4,8,2,6,0,1,2,0,0,0,954,0,19,973,1246
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2816,2,612,106,8,6,21,8,10,138,4,7,7,2,0,0,2,0,0,1,932,0,11,943,1232
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2817,2,498,131,11,6,21,5,11,118,5,9,6,4,1,0,3,0,0,0,829,0,18,847,1118
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2818,1,292,63,6,4,16,7,10,2,4,2,1,0,0,0,0,0,0,0,407,0,10,417,624
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2819,2,103,125,10,21,28,10,7,291,15,14,3,1,2,3,3,1,1,0,638,0,25,663,922
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2820,2,97,73,94,13,25,27,8,172,175,9,13,0,0,0,12,1,0,2,721,0,10,731,1201
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2821,2,125,106,10,12,18,8,12,297,11,14,0,0,0,0,1,4,0,1,619,0,24,643,871
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2822,2,93,94,15,10,22,7,7,272,16,12,3,2,0,0,20,1,0,2,576,2,23,601,846
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2823,2,121,125,13,16,32,6,11,272,13,12,5,0,0,0,1,2,0,0,629,0,25,654,962
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2824,2,109,127,17,16,21,9,6,305,18,8,1,0,2,0,8,5,3,2,657,1,30,688,939
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2825,2,454,105,9,1,16,8,4,116,5,5,6,1,1,0,16,2,0,14,763,0,12,775,948
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2826,2,572,131,17,7,25,11,8,87,9,6,7,2,5,0,0,1,0,0,888,0,14,902,1239
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2827,2,545,115,13,5,25,10,9,136,7,6,7,0,0,0,0,0,0,0,878,0,25,903,1202
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2828,2,370,88,9,3,11,9,6,92,3,11,7,0,1,0,3,0,1,1,615,1,6,622,767
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2829,2,520,87,6,3,15,3,10,99,5,8,5,1,1,0,1,1,0,0,765,2,18,785,829
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2830,2,534,128,13,7,19,10,13,136,9,8,7,3,2,0,1,0,0,3,893,0,21,914,1145
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2840,3,787,149,18,21,41,19,13,267,8,21,10,0,0,0,3,0,1,1,1359,0,34,1393,1685
,15,MEXICO,29,NAUCALPAN DE JUAREZ,58,NAUCALPAN,2841,2,436,81,9,5,20,14,12,171,10,13,3,0,1,0,1,0,0,0,776,0,16,792,1029
