CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PAN_PRD,PRI_PVEM,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,801,2,90,88,5,8,10,295,7,2,7,12,,0,,,,2,0,526,6,532,1107
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,802,2,148,69,14,6,3,347,10,15,11,27,,55,,,,1,2,706,24,732,1450
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,803,2,165,117,1,9,6,485,9,8,5,23,,1,,,,4,0,833,25,858,1534
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,804,2,178,99,3,10,1,426,4,7,8,21,,2,,,,3,0,762,16,778,1328
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,805,2,157,86,3,10,13,501,10,11,11,21,,0,,,,4,0,827,35,862,1514
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,806,2,171,61,6,7,12,517,8,8,9,23,,59,,,,4,0,885,20,905,1500
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,807,3,189,173,9,15,18,715,10,15,10,41,,4,,,,3,0,1202,18,1220,2233
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,808,3,131,156,9,21,23,588,17,10,12,28,,2,,,,8,1,1005,19,1025,1756
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,809,3,133,150,8,16,17,597,11,9,10,13,,3,,,,5,5,972,23,1000,1717
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,810,3,146,109,9,8,13,624,7,13,10,40,,85,,,,7,0,1071,22,1093,1885
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,811,2,84,136,7,15,8,391,7,8,7,15,,3,,,,5,0,686,21,707,1224
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,812,2,94,92,12,12,11,193,5,4,5,8,,5,,,,3,0,444,5,449,1130
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,813,3,123,168,9,8,20,613,11,8,5,17,,7,,,,3,1,992,19,1012,1781
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,814,2,66,116,9,9,16,386,19,8,3,15,,6,,,,1,2,654,18,674,1252
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,815,2,94,39,3,5,7,333,5,6,7,6,,56,,,,2,0,563,15,578,965
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,816,2,66,176,4,17,16,437,7,7,5,12,,0,,,,1,2,748,15,765,1416
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,817,2,82,120,3,10,9,333,6,9,3,13,,8,,,,3,0,599,18,617,1039
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,818,2,45,106,1,10,7,252,3,10,0,10,,4,,,,0,1,448,11,460,881
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,819,2,83,102,8,5,12,381,6,8,5,14,,3,,,,5,1,632,21,654,1067
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,820,2,65,91,5,6,4,306,3,7,2,13,,8,,,,5,0,515,12,527,913
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,821,3,130,189,4,14,16,619,20,13,7,26,,67,,,,6,0,1111,21,1132,1758
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,822,2,53,129,17,20,15,383,10,7,5,17,,4,,,,2,0,662,14,676,1173
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,823,2,58,120,6,8,9,280,2,6,5,15,,6,,,,0,0,515,13,528,889
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,824,2,95,144,10,13,14,477,10,7,6,32,,7,,,,5,0,820,26,846,1396
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,830,3,150,157,10,10,13,714,8,15,10,19,,8,,,,4,1,1118,27,1146,1937
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,831,3,156,189,5,13,12,600,8,16,9,28,,3,,,,3,1,1042,18,1061,1829
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,832,3,186,188,10,22,22,681,15,8,6,32,,7,,,,5,0,1182,32,1214,2039
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,833,3,133,175,8,22,21,554,17,16,8,19,,7,,,,9,0,989,22,1011,1771
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,834,3,165,137,9,18,12,494,12,3,16,28,,6,,,,2,0,902,21,923,1712
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,835,3,120,202,6,14,19,680,10,14,6,23,,3,,,,10,2,1107,27,1136,1887
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,836,2,114,125,7,9,13,468,9,7,9,31,,6,,,,3,1,801,18,820,1327
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,837,3,101,167,15,6,9,593,16,2,10,44,,5,,,,3,0,971,16,987,1578
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,838,3,141,153,12,14,12,624,12,14,10,33,,51,,,,5,1,1081,24,1106,1862
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,886,4,123,231,12,15,24,756,15,19,14,49,,9,,,,10,0,1277,26,1303,2448
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,887,4,115,177,16,15,26,798,19,13,11,37,,7,,,,6,1,1240,26,1267,2385
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,888,3,165,182,14,33,17,649,17,12,23,30,,5,,,,4,0,1151,24,1175,2024
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,889,2,64,98,10,7,14,390,4,6,5,21,,5,,,,5,0,629,9,638,1176
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,890,2,74,140,4,13,12,384,4,7,5,14,,1,,,,4,0,662,14,676,1251
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,891,3,66,188,9,16,24,543,19,10,7,17,,8,,,,7,0,914,29,943,1984
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,892,2,59,122,4,8,16,398,8,4,3,13,,63,,,,5,0,703,16,719,1231
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,893,3,81,238,6,26,14,563,9,6,7,39,,17,,,,7,1,1013,39,1053,2305
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,894,3,72,219,16,11,32,545,21,12,7,22,,14,,,,11,0,982,24,1006,2155
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,910,3,64,240,16,30,38,366,10,2,8,13,,12,,,,4,0,803,27,830,1831
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,911,3,66,220,16,18,21,565,10,13,7,12,,8,,,,6,1,962,33,996,2158
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,912,2,42,144,10,26,11,309,11,3,4,10,,10,,,,2,0,582,12,594,1285
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,913,2,38,133,7,19,19,365,10,7,8,8,,4,,,,9,0,627,13,640,1378
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,914,3,52,174,7,14,39,463,6,8,7,7,,14,,,,2,0,793,12,805,1585
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,915,2,28,148,9,14,16,338,4,4,4,13,,6,,,,3,0,587,10,597,1158
1,14,JALISCO,12,GUADALAJARA,41,GUADALAJARA,916,4,115,276,17,22,36,1053,22,20,13,38,,8,,,,10,1,1630,21,1652,3071
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1017,2,25,128,7,9,12,297,11,9,3,10,,4,,,,0,1,515,17,533,1035
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1018,1,23,92,1,4,7,178,6,5,2,11,,2,,,,2,0,333,8,341,658
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1019,2,52,185,3,8,9,313,9,9,4,5,,0,,,,2,0,599,16,615,1206
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1020,1,17,91,3,5,13,148,7,1,5,8,,0,,,,3,0,301,7,308,574
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1021,2,49,173,6,13,18,213,7,10,4,7,,1,,,,4,0,505,7,512,936
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1022,1,68,97,3,11,6,167,5,2,5,4,,1,,,,2,0,371,7,378,729
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1023,1,34,100,2,7,19,167,3,1,0,6,,1,,,,0,0,340,7,347,720
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1024,2,25,109,5,7,12,206,9,5,3,1,,1,,,,3,0,386,10,396,826
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1025,2,40,132,2,7,10,219,6,6,13,8,,0,,,,2,1,445,5,451,802
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1026,1,21,67,4,3,12,110,3,4,1,5,,2,,,,1,0,233,5,238,504
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1027,2,33,126,5,8,9,210,3,7,7,2,,4,,,,3,0,417,10,427,868
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1028,1,15,71,2,7,6,111,5,3,3,5,,2,,,,2,0,232,9,241,497
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1029,1,10,71,1,6,2,100,5,4,2,3,,2,,,,2,0,208,5,213,440
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1030,1,20,102,5,5,9,232,7,10,5,6,,7,,,,4,0,412,9,421,753
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1031,1,27,100,4,6,10,174,5,2,3,6,,4,,,,3,0,344,13,357,730
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1032,1,33,119,5,3,9,183,5,3,3,4,,1,,,,2,0,370,1,371,732
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1033,2,49,157,6,13,14,307,6,8,22,7,,3,,,,7,1,599,14,614,1165
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1034,1,15,93,6,2,9,144,6,3,0,0,,1,,,,0,1,279,0,280,556
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1035,2,52,150,1,14,8,250,8,9,6,8,,7,,,,4,0,517,6,523,995
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1036,2,44,86,2,6,11,215,12,4,10,4,,3,,,,2,2,399,12,413,805
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1037,1,23,91,3,6,16,182,5,11,10,6,,3,,,,0,0,356,4,360,749
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1038,2,55,139,3,10,11,232,8,8,6,5,,4,,,,2,0,483,15,498,869
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1039,1,25,94,2,4,9,159,12,4,7,4,,1,,,,2,0,323,17,340,666
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1040,2,84,119,7,5,8,213,8,4,4,5,,3,,,,8,2,468,7,477,946
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1041,2,39,163,2,8,9,220,6,5,7,5,,0,,,,2,1,466,7,474,854
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1042,2,55,137,12,8,9,243,6,7,3,17,,4,,,,1,1,502,10,513,937
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1043,2,46,120,4,9,11,192,5,3,5,4,,4,,,,3,0,406,10,416,839
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1044,1,34,101,4,7,14,176,8,3,1,8,,1,,,,2,0,359,6,365,723
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1045,1,10,24,0,1,0,56,4,2,2,5,,0,,,,1,0,105,2,107,262
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1046,1,13,92,2,5,4,151,4,5,7,4,,3,,,,7,0,297,6,303,622
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1047,1,35,0,3,0,6,142,11,5,3,6,,91,,,,6,0,308,7,315,658
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1048,1,12,32,0,2,2,46,1,1,2,8,,2,,,,1,0,109,4,113,291
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1049,2,16,90,2,1,7,174,7,6,4,10,,1,,,,5,0,323,7,330,380
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1437,2,54,138,7,7,15,211,9,7,6,10,,4,,,,1,0,469,14,483,926
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1438,2,45,131,8,12,12,268,14,5,13,7,,4,,,,5,0,524,9,533,961
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1439,2,33,138,5,7,11,214,13,6,3,4,,2,,,,5,0,441,7,448,888
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1440,2,37,208,2,10,12,193,20,10,5,8,,5,,,,5,1,515,12,528,1026
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1441,2,28,159,5,6,13,257,3,3,8,6,,5,,,,6,0,499,11,510,1007
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1442,2,47,122,6,7,13,232,12,4,4,5,,0,,,,9,1,461,11,473,931
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1443,1,32,112,1,11,9,190,3,5,10,3,,7,,,,9,0,392,5,397,693
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1444,1,29,150,5,12,9,189,5,1,3,6,,4,,,,5,0,418,6,424,761
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1445,1,31,126,6,3,10,194,10,5,0,7,,4,,,,6,1,402,9,412,701
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1446,2,31,176,8,5,6,219,14,10,5,6,,4,,,,7,0,491,8,499,917
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1447,2,44,170,4,11,18,255,10,9,9,7,,3,,,,13,1,553,12,566,1126
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1448,3,80,297,9,12,21,543,9,9,18,19,,10,,,,6,1,1033,12,1046,1935
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1449,2,65,169,5,12,14,447,13,9,7,19,,4,,,,6,0,770,15,785,1360
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1450,3,91,295,9,19,22,567,18,10,11,16,,6,,,,9,0,1073,20,1093,1902
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1451,2,85,216,6,16,20,393,13,5,8,10,,4,,,,9,0,785,19,804,1479
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1452,3,96,207,7,18,18,534,17,9,2,13,,2,,,,5,0,928,29,957,1673
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1453,3,70,251,8,14,16,301,18,5,8,15,,2,,,,7,1,715,23,739,1790
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1454,3,91,203,11,13,31,557,29,9,7,25,,2,,,,10,3,988,26,1017,1902
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1455,3,96,235,5,17,21,470,16,9,11,14,,6,,,,5,0,905,26,931,1845
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1456,3,87,214,5,13,35,467,12,9,12,18,,8,,,,10,0,890,17,907,1864
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1457,2,49,170,8,16,9,375,11,5,15,5,,2,,,,6,1,671,9,681,1220
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1458,2,51,197,10,18,31,383,14,5,3,13,,5,,,,6,0,736,16,752,1526
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1460,2,48,179,7,15,22,331,16,8,10,10,,5,,,,5,0,656,20,676,1298
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1461,2,86,190,6,15,18,361,12,10,7,12,,5,,,,4,0,726,25,751,1368
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1462,2,56,160,4,5,9,324,11,7,9,5,,2,,,,8,0,600,18,618,1220
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1465,3,64,202,6,19,27,422,18,10,11,18,,5,,,,13,1,815,27,843,1695
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1466,3,58,195,9,21,26,461,17,9,6,18,,3,,,,6,0,829,11,840,1739
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1467,3,60,191,7,9,29,343,7,7,11,16,,3,,,,2,0,685,14,699,1590
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1468,2,53,168,10,15,27,333,18,9,9,15,,1,,,,3,10,661,13,684,1434
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1469,2,68,207,7,10,26,303,9,5,4,7,,4,,,,7,0,657,15,672,1419
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1470,3,37,241,6,21,40,392,15,5,5,12,,6,,,,8,2,788,14,804,1576
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1471,3,54,260,2,16,35,422,15,10,7,15,,7,,,,7,1,850,12,863,1729
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1472,2,44,214,8,19,21,331,9,3,12,8,,7,,,,3,0,679,18,697,1454
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1473,3,43,256,10,14,16,357,10,4,9,7,,4,,,,18,0,748,13,761,1607
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1474,3,50,250,14,19,43,429,17,11,15,19,,9,,,,6,1,882,21,904,2054
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1475,3,51,222,6,19,31,383,13,8,16,12,,3,,,,8,1,772,11,784,1653
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1476,3,47,253,5,18,23,413,14,12,6,16,,9,,,,10,0,826,15,841,1727
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1477,3,44,212,11,21,41,337,10,11,16,14,,10,,,,10,0,737,19,756,1842
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1478,2,33,182,10,14,35,288,13,3,3,10,,6,,,,6,1,603,14,618,1339
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1479,2,52,224,11,13,24,271,11,9,3,9,,4,,,,3,0,634,18,652,1393
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1480,2,29,156,7,4,37,363,13,3,8,6,,0,,,,4,0,630,14,644,1301
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1481,3,44,186,8,18,155,257,14,8,12,15,,6,,,,8,0,731,19,750,1617
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1482,3,49,161,7,21,30,462,12,5,6,14,,6,,,,3,0,776,26,802,1611
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1483,3,70,250,3,12,26,406,16,6,9,21,,4,,,,2,1,825,23,849,1790
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1484,7,205,516,27,28,56,1344,33,32,29,43,,5,,,,18,1,2336,37,2374,4739
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1485,2,23,109,7,10,7,248,2,8,8,5,,4,,,,1,0,432,6,438,859
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1486,2,49,133,13,6,7,413,6,7,4,14,,5,,,,4,0,661,18,679,1236
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1487,2,37,119,3,7,8,324,9,2,4,10,,2,,,,4,0,529,12,541,1028
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1488,2,64,113,6,6,9,325,12,4,6,10,,1,,,,2,0,558,12,570,987
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1489,2,15,53,4,0,3,142,5,5,0,2,,3,,,,0,0,232,4,236,877
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1490,2,52,148,4,18,5,337,17,16,7,13,,3,,,,2,0,622,14,636,1131
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1491,2,31,160,3,5,4,256,9,6,5,9,,0,,,,6,0,494,18,512,954
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1492,2,58,181,9,13,12,251,9,5,4,8,,9,,,,8,0,567,15,582,1238
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1493,2,53,187,5,8,18,328,12,5,10,8,,1,,,,3,0,638,7,645,1184
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1494,2,32,98,2,0,16,300,14,4,10,5,,111,,,,4,0,596,10,606,1125
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1495,2,39,169,6,12,11,391,5,10,7,8,,6,,,,8,1,672,9,682,1260
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1496,2,43,106,3,4,10,266,4,1,3,7,,4,,,,3,0,454,11,465,896
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1497,2,59,210,8,15,22,373,10,8,12,5,,7,,,,9,0,738,19,757,1295
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1498,3,73,271,7,18,26,480,16,8,11,12,,5,,,,10,1,937,30,968,1814
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1499,3,91,198,11,14,24,465,11,15,4,10,,5,,,,9,0,857,26,883,1580
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1500,2,68,146,4,5,15,376,10,6,8,14,,0,,,,7,0,659,14,673,1127
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1501,2,59,196,3,5,8,464,11,8,2,11,,3,,,,3,0,773,231,1004,1228
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1502,2,71,198,6,5,26,425,14,11,6,14,,2,,,,4,0,782,9,791,1262
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1503,3,120,194,10,10,17,809,17,17,9,21,,1,,,,5,0,1230,14,1244,2220
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1504,3,87,201,10,13,18,684,20,13,17,27,,8,,,,12,0,1110,21,1131,2001
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1505,2,71,129,10,5,21,448,6,6,9,19,,1,,,,10,0,735,18,753,1416
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1506,2,77,157,5,13,13,421,14,9,13,20,,1,,,,6,0,749,22,771,1330
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1507,2,100,152,6,23,18,481,7,6,8,8,,3,,,,4,1,816,12,829,1397
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1508,2,61,133,3,1,8,361,11,1,11,25,,1,,,,8,0,624,18,642,1054
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1509,2,100,177,5,13,25,381,12,8,10,18,,1,,,,7,0,757,25,782,1373
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1510,2,58,163,6,6,8,349,6,6,11,8,,3,,,,1,1,625,10,636,1000
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1511,2,103,155,1,10,11,380,6,15,8,12,,1,,,,6,0,708,15,723,1303
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1512,3,89,162,11,14,17,370,11,6,12,13,,2,,,,4,0,711,16,727,1080
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1513,2,50,144,7,20,12,274,12,5,15,7,,4,,,,9,0,559,22,581,1111
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1514,3,90,202,8,14,28,534,18,6,8,19,,1,,,,8,0,936,15,951,1871
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1515,2,64,186,11,13,19,371,12,7,9,13,,6,,,,3,1,714,8,723,1441
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1516,2,71,134,10,12,10,313,17,7,9,18,,3,,,,5,0,609,14,623,1115
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1517,3,145,240,10,17,33,436,23,12,10,11,,6,,,,7,0,950,24,974,1923
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1518,2,87,176,7,13,23,400,7,10,9,13,,6,,,,3,0,754,19,773,1373
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1519,2,63,202,4,16,25,307,16,6,20,23,,2,,,,1,0,685,17,702,1231
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1520,2,71,179,9,14,20,355,18,8,18,13,,7,,,,2,0,714,21,735,1201
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1521,2,76,181,5,11,23,319,10,15,4,12,,8,,,,2,0,666,13,679,1209
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1522,2,44,147,6,9,7,284,4,7,5,6,,3,,,,4,0,526,12,538,989
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1523,2,84,151,10,11,22,429,11,7,8,19,,1,,,,4,0,757,14,771,1316
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1524,2,71,128,2,8,13,288,12,10,8,12,,2,,,,0,1,554,19,574,974
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,1525,2,45,188,9,7,16,259,6,7,7,11,,3,,,,5,0,563,25,588,1113
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,2484,2,2,2,1,0,11,4,1,0,1,1,,1,,,,0,0,24,2,26,102
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,2485,2,4,12,3,0,3,27,1,0,1,3,,0,,,,0,0,54,1,55,120
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,2486,4,2,4,2,0,0,14,2,0,0,0,,0,,,,0,0,24,0,24,81
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,731,3,56,224,17,3,32,353,9,19,6,6,,6,,,,13,0,744,19,763,1587
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,732,2,49,129,4,11,14,231,8,9,4,8,,2,,,,8,0,477,13,490,932
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,733,1,22,122,4,5,11,191,10,4,6,3,,0,,,,8,0,386,12,398,763
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,734,2,48,167,3,9,13,245,3,8,12,4,,4,,,,3,0,519,10,529,1109
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,735,2,33,148,4,8,16,287,10,10,6,13,,2,,,,5,0,542,11,553,1001
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,736,3,112,222,10,59,19,402,8,14,15,10,,2,,,,6,2,879,20,901,1706
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,737,1,22,116,9,9,5,167,3,4,5,7,,0,,,,2,0,349,2,351,735
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,738,2,44,141,5,1,17,262,5,8,9,9,,2,,,,2,0,505,12,517,975
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,739,2,76,135,5,7,22,305,7,6,3,8,,114,,,,6,0,694,10,704,1291
1,14,JALISCO,13,GUADALAJARA,41,GUADALAJARA,740,2,46,126,2,6,23,255,6,8,3,10,,4,,,,1,0,490,18,508,990
