CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PPG,COMUN_PRI_PVEM,COMUN_PRD_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1396,1,2,67,24,0,0,0,0,1,0,0,0,0,0,0,94,2,96,140
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1397,1,1,59,17,0,0,0,1,0,0,0,0,0,0,0,78,4,82,150
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1398,1,1,291,27,0,2,0,0,3,0,0,0,1,0,0,325,9,334,520
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1401,1,0,63,61,0,0,0,0,1,0,0,0,0,0,0,125,0,125,143
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1402,1,4,333,66,0,1,0,0,3,1,0,0,0,0,0,408,12,420,706
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1403,1,0,155,2,0,0,0,1,0,0,0,0,0,0,0,158,2,160,230
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1404,1,3,208,18,0,0,0,2,8,0,0,0,0,0,0,239,0,239,449
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1405,1,6,235,7,1,0,0,0,2,2,0,0,0,0,0,253,9,262,387
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1406,1,1,226,51,3,1,0,1,2,0,0,0,1,0,0,286,6,292,400
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1407,1,7,64,10,2,0,2,2,8,0,0,0,0,0,0,95,5,100,158
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1408,1,1,159,22,3,3,0,1,1,1,0,0,0,1,0,192,6,198,278
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1409,1,8,201,19,1,0,1,0,0,0,0,0,1,0,0,231,11,242,330
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1410,1,10,200,7,0,2,0,0,12,0,1,1,1,0,0,234,10,244,475
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1411,1,5,210,16,1,1,0,3,1,0,0,0,1,0,0,238,5,243,408
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1412,1,2,62,13,0,1,3,0,2,0,0,0,0,0,0,83,1,84,142
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1413,1,5,100,23,3,2,6,1,6,2,0,0,2,0,0,150,6,156,233
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1414,1,4,145,21,0,4,0,2,0,1,1,2,0,0,0,180,8,188,411
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1415,1,0,151,23,0,5,0,2,0,0,0,0,1,0,0,182,9,191,298
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1416,1,4,104,39,1,1,2,0,2,0,0,0,1,0,0,154,0,154,239
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1417,1,7,392,47,0,0,25,1,4,0,1,0,0,0,0,477,19,496,698
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1418,1,31,270,67,10,9,13,3,4,0,1,0,0,0,0,408,13,421,645
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1419,1,19,213,43,1,3,36,1,3,0,0,0,1,1,0,321,7,328,519
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1420,1,1,206,15,0,0,0,2,1,0,0,0,0,0,0,225,0,225,376
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1421,1,2,177,142,3,2,1,1,21,1,0,0,0,2,0,352,19,371,595
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1422,1,3,195,19,0,0,0,0,2,0,0,0,2,0,0,221,19,240,333
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1423,1,0,46,54,0,0,0,0,5,0,0,0,0,0,0,105,3,108,228
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1424,1,2,69,42,0,1,1,0,3,0,0,0,1,1,0,120,1,121,181
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1425,1,10,124,11,3,2,0,0,0,0,0,0,0,0,0,150,3,153,198
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1426,2,13,274,34,0,1,1,1,2,0,1,0,0,0,0,327,79,406,461
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1427,1,1,154,1,0,0,0,0,0,0,0,0,2,0,0,158,0,158,173
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1428,2,4,147,102,1,3,3,13,72,6,1,3,0,0,0,355,19,374,989
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1429,2,4,723,21,0,0,0,0,1,0,0,0,0,0,0,749,13,762,940
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1430,1,2,202,27,3,1,3,0,1,1,0,0,0,0,0,240,0,240,429
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1431,2,40,278,82,7,4,8,4,14,0,0,0,0,0,0,437,32,469,1187
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1677,2,114,372,295,3,4,76,4,26,3,2,2,1,0,0,902,46,948,1331
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1678,2,109,236,274,6,4,58,5,23,0,0,4,4,7,0,730,37,767,1118
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1679,2,118,195,169,8,56,2,2,31,0,0,0,2,0,0,583,34,617,839
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1680,3,260,513,491,0,0,96,10,26,1,1,2,0,0,0,1400,55,1455,2056
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1681,2,103,308,145,9,12,46,6,16,1,0,0,2,1,0,649,37,686,967
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1682,2,154,345,319,19,8,48,4,6,1,1,0,8,7,0,920,44,964,1300
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1683,1,12,67,95,4,0,5,1,0,0,0,0,1,1,0,186,7,193,247
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1684,2,94,157,234,2,3,3,0,0,1,0,0,0,0,0,494,8,502,607
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1685,1,21,134,60,4,0,16,2,0,1,0,0,1,0,0,239,4,243,291
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1686,1,57,209,59,6,5,2,0,0,1,1,1,1,0,0,342,16,358,516
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1687,1,26,138,23,0,0,6,0,0,0,0,0,0,0,0,193,9,202,310
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1688,1,73,226,125,0,0,6,1,6,0,0,2,0,0,0,439,14,453,693
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1689,2,44,284,130,7,4,106,2,0,1,0,0,0,0,0,578,31,609,929
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1690,1,45,17,54,2,3,3,3,1,1,0,1,0,0,0,130,3,133,244
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1691,1,143,227,79,7,7,29,10,1,0,0,0,0,1,0,504,10,514,615
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1692,1,69,137,63,1,0,61,3,0,1,1,2,0,0,0,338,21,359,408
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1693,1,102,178,61,0,1,4,0,0,1,0,1,1,0,0,349,10,359,420
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1694,2,143,243,232,37,8,30,0,4,2,1,0,119,128,0,947,28,975,1012
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1695,2,335,144,275,33,2,32,2,4,2,0,0,1,0,0,830,32,862,1119
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1696,1,92,87,81,2,4,10,0,1,0,0,0,1,0,0,278,13,291,428
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1697,2,22,91,43,1,2,12,1,0,1,0,1,0,1,0,175,7,182,224
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1698,1,208,154,28,3,2,5,4,0,1,0,1,0,0,0,406,12,418,542
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,479,1,3,132,93,13,12,68,51,17,1,1,0,1,0,0,392,16,408,638
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,480,1,1,151,134,6,6,92,63,17,2,3,0,6,6,0,487,5,492,723
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,481,2,8,184,122,8,6,106,90,10,2,5,1,0,1,0,543,31,574,910
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,482,2,7,150,94,3,8,110,109,9,0,4,0,2,0,0,496,25,521,792
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,483,2,4,205,147,6,13,111,111,24,3,2,1,1,0,0,628,19,647,952
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,484,2,7,135,144,12,8,129,121,9,11,2,1,0,2,1,581,35,617,908
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,486,1,0,64,20,1,0,7,27,2,0,0,0,0,0,0,121,15,136,250
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,488,1,0,37,31,0,0,11,58,1,0,0,0,0,0,0,138,2,140,226
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,489,1,0,93,59,3,6,37,5,1,0,0,1,0,0,0,205,10,215,278
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,490,1,3,93,39,0,3,6,87,2,1,0,0,0,0,0,234,10,244,316
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,491,1,1,75,7,2,1,4,11,0,0,0,0,0,0,0,101,3,104,124
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,492,1,1,68,65,6,2,27,39,0,0,0,0,0,0,0,208,20,228,520
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,493,1,0,121,52,7,3,28,26,1,2,1,0,1,2,0,244,13,257,359
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,494,1,0,46,49,1,2,95,51,1,0,1,1,0,0,0,247,7,254,429
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,495,1,1,3,23,0,3,35,14,0,0,0,0,0,0,0,79,0,79,108
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,496,1,5,116,38,5,2,26,53,9,0,0,1,1,0,0,256,14,270,372
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,498,1,1,36,16,4,0,8,30,2,0,0,0,0,0,0,97,2,99,127
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,820,2,3,135,346,5,4,15,50,4,1,4,4,0,4,0,575,13,588,923
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,821,2,11,142,278,7,5,27,64,11,1,1,2,0,1,0,550,24,574,831
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,822,2,1,274,283,5,3,40,80,18,3,3,4,2,2,1,718,23,742,1085
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,823,1,4,105,131,5,4,13,26,2,1,2,1,4,9,0,307,15,322,490
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,824,1,1,37,85,0,0,5,7,0,0,0,0,0,0,0,135,4,139,236
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,825,1,1,131,191,8,3,8,19,0,1,1,1,1,4,0,369,12,381,591
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,826,1,1,85,53,0,1,2,7,0,0,0,0,1,0,0,150,5,155,253
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,827,1,2,74,154,3,3,12,11,6,0,0,0,3,4,0,272,7,279,401
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,828,1,1,22,36,1,0,11,9,0,0,1,1,0,1,0,83,3,86,123
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,829,1,4,84,157,4,4,4,17,1,0,2,2,0,8,0,287,8,295,393
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,830,2,3,192,226,10,5,11,9,3,0,2,3,1,8,0,473,16,489,760
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,831,1,0,167,180,4,2,1,13,11,1,1,0,0,3,0,383,7,390,613
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,832,1,2,145,148,3,2,2,10,6,2,2,0,1,10,0,333,8,341,550
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,833,1,1,206,194,3,6,4,11,3,0,2,0,3,9,0,442,16,458,707
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,834,1,0,55,10,1,0,4,7,1,2,7,0,1,0,0,88,2,90,257
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,835,1,2,65,131,4,1,11,12,2,0,0,1,1,5,0,235,10,245,451
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,836,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,837,1,2,20,77,2,0,3,17,0,0,0,2,1,0,0,124,1,125,191
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,838,1,1,56,15,0,1,0,4,0,0,0,0,1,0,0,78,0,78,149
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,839,1,4,122,109,2,7,18,0,0,0,0,0,0,1,1,263,10,274,702
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,840,1,1,64,118,1,2,5,8,1,0,2,2,1,1,0,206,9,215,527
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,841,1,0,29,22,0,1,2,3,1,1,0,0,0,0,0,59,3,62,191
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,842,1,1,35,41,0,1,1,6,0,1,0,0,0,0,0,86,1,87,134
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,843,1,3,81,72,28,3,1,5,2,0,0,0,0,1,0,196,6,202,583
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1050,1,8,131,29,60,0,1,19,5,0,0,1,0,0,9,254,14,277,390
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1051,1,1,83,0,72,0,9,3,4,1,0,1,0,0,0,174,6,180,252
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1052,1,5,107,31,99,2,11,19,4,1,1,2,0,0,0,282,5,287,426
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1053,1,2,138,26,132,2,22,21,18,1,2,0,2,18,0,384,10,394,541
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1055,1,2,180,11,52,5,14,4,21,1,0,0,1,8,0,299,18,317,517
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1056,1,0,178,7,19,1,24,2,7,0,0,0,0,0,0,238,23,261,394
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1057,1,4,153,15,84,7,25,19,13,2,2,1,2,6,1,333,28,362,528
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1058,1,5,199,70,26,7,6,28,9,4,4,6,2,0,0,366,45,411,678
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1059,1,1,167,116,42,5,8,17,44,4,6,2,1,7,10,420,6,436,737
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1060,1,0,63,10,21,1,28,9,2,2,0,0,1,2,0,139,4,143,188
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1061,1,0,51,11,49,4,15,3,0,1,1,0,0,3,0,138,7,145,191
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1062,1,1,90,3,36,2,16,6,2,2,0,0,0,2,0,160,14,174,341
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1063,1,0,110,11,18,3,18,6,6,1,0,0,0,0,0,173,6,179,358
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1064,1,0,57,0,9,1,6,0,2,0,0,0,0,0,0,75,1,76,115
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1065,1,0,49,6,43,4,5,1,2,1,0,0,0,4,0,115,1,116,206
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1358,2,7,254,204,1,12,233,23,6,0,0,0,0,1,0,741,11,752,1052
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1359,1,2,110,82,1,1,213,7,4,0,0,0,0,0,0,420,0,420,563
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1361,1,1,93,120,3,1,243,2,2,0,0,0,0,3,0,468,12,480,658
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1362,1,0,43,52,1,1,252,3,0,0,1,0,1,0,0,354,5,359,530
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1364,1,0,27,27,0,1,72,2,0,2,0,0,0,0,0,131,0,131,177
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1367,1,0,65,41,0,1,29,0,0,0,0,0,1,0,0,137,7,144,175
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1369,1,0,9,27,1,0,52,0,0,0,1,0,0,0,0,90,1,91,132
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1370,1,0,74,40,4,3,116,4,2,2,0,0,0,0,0,245,4,249,350
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1372,1,0,32,58,2,3,92,1,2,0,0,0,0,1,0,191,1,192,231
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1374,1,0,32,50,0,0,34,1,4,0,0,0,0,1,0,122,1,123,169
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1375,1,0,20,46,2,0,51,1,3,0,0,1,0,1,0,125,5,130,200
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1376,1,0,18,41,0,1,40,0,6,0,0,0,1,2,0,109,5,114,144
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1377,1,2,28,47,2,1,2,1,7,0,0,0,0,0,0,90,1,91,183
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1379,1,3,30,21,1,2,26,0,2,0,0,0,0,1,0,86,0,86,126
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1380,1,1,5,20,0,2,61,1,0,0,0,0,0,0,0,90,1,91,106
4,12,GUERRERO,20,TELOLOAPAN,38,IXCATEOPAN DE CUAUHTEMOC,1576,2,1,495,480,4,0,10,11,34,2,2,2,7,1,0,1049,10,1059,1334
4,12,GUERRERO,20,TELOLOAPAN,38,IXCATEOPAN DE CUAUHTEMOC,1577,2,4,336,343,3,3,8,15,7,0,2,1,1,2,0,725,6,731,855
4,12,GUERRERO,20,TELOLOAPAN,38,IXCATEOPAN DE CUAUHTEMOC,1578,1,1,70,97,0,0,0,1,2,0,0,0,0,1,0,172,2,174,225
4,12,GUERRERO,20,TELOLOAPAN,38,IXCATEOPAN DE CUAUHTEMOC,1579,1,0,94,33,0,0,0,0,0,1,17,0,1,0,0,146,1,147,197
4,12,GUERRERO,20,TELOLOAPAN,38,IXCATEOPAN DE CUAUHTEMOC,1580,1,0,134,93,0,2,0,0,0,0,8,0,1,1,0,239,5,244,336
4,12,GUERRERO,20,TELOLOAPAN,38,IXCATEOPAN DE CUAUHTEMOC,1582,1,1,142,112,0,1,1,0,0,0,2,0,0,1,0,260,2,262,423
4,12,GUERRERO,20,TELOLOAPAN,38,IXCATEOPAN DE CUAUHTEMOC,1583,1,0,62,27,0,0,0,0,1,0,1,0,1,0,0,92,7,99,205
4,12,GUERRERO,20,TELOLOAPAN,38,IXCATEOPAN DE CUAUHTEMOC,1584,1,0,196,98,0,0,6,0,0,4,0,0,0,0,0,304,4,308,348
4,12,GUERRERO,20,TELOLOAPAN,38,IXCATEOPAN DE CUAUHTEMOC,1585,1,0,163,72,0,0,9,1,0,0,24,3,0,0,0,272,11,283,355
4,12,GUERRERO,20,TELOLOAPAN,38,IXCATEOPAN DE CUAUHTEMOC,1586,1,0,79,16,0,0,0,0,0,0,3,0,0,0,0,98,2,100,161
4,12,GUERRERO,20,TELOLOAPAN,38,IXCATEOPAN DE CUAUHTEMOC,1587,1,2,139,93,2,1,5,2,6,1,22,0,2,2,0,277,12,289,420
4,12,GUERRERO,20,TELOLOAPAN,38,IXCATEOPAN DE CUAUHTEMOC,1588,1,1,193,113,0,0,3,2,2,1,14,0,3,0,0,332,11,343,546
4,12,GUERRERO,20,TELOLOAPAN,48,PEDRO ASCENCIO ALQUISIRAS,1847,2,18,310,180,20,3,12,147,6,3,0,1,9,1,0,710,25,735,987
4,12,GUERRERO,20,TELOLOAPAN,48,PEDRO ASCENCIO ALQUISIRAS,1848,1,1,44,51,3,5,12,31,4,2,0,0,0,1,0,154,8,162,221
4,12,GUERRERO,20,TELOLOAPAN,48,PEDRO ASCENCIO ALQUISIRAS,1849,1,2,68,11,6,0,2,25,1,0,0,0,0,0,0,115,4,119,169
4,12,GUERRERO,20,TELOLOAPAN,48,PEDRO ASCENCIO ALQUISIRAS,1850,1,1,81,29,7,2,0,28,0,1,0,0,1,0,0,150,4,154,237
4,12,GUERRERO,20,TELOLOAPAN,48,PEDRO ASCENCIO ALQUISIRAS,1851,1,1,66,4,3,0,2,5,0,0,0,0,1,0,0,82,3,85,114
4,12,GUERRERO,20,TELOLOAPAN,48,PEDRO ASCENCIO ALQUISIRAS,1852,1,3,101,47,9,1,21,20,23,0,0,0,0,4,0,229,20,249,319
4,12,GUERRERO,20,TELOLOAPAN,48,PEDRO ASCENCIO ALQUISIRAS,1855,1,3,89,29,5,3,2,54,1,0,0,0,2,0,0,188,8,196,283
4,12,GUERRERO,20,TELOLOAPAN,48,PEDRO ASCENCIO ALQUISIRAS,1856,1,3,40,7,12,1,2,18,0,0,0,0,0,0,0,83,1,84,131
4,12,GUERRERO,20,TELOLOAPAN,48,PEDRO ASCENCIO ALQUISIRAS,1857,1,2,51,6,1,1,0,14,1,0,1,0,0,0,0,77,1,78,106
4,12,GUERRERO,20,TELOLOAPAN,48,PEDRO ASCENCIO ALQUISIRAS,1859,1,1,37,19,5,2,8,41,0,0,0,0,0,0,0,113,3,116,159
4,12,GUERRERO,20,TELOLOAPAN,48,PEDRO ASCENCIO ALQUISIRAS,1860,1,0,60,21,5,0,1,8,0,1,1,0,0,1,0,98,2,100,135
4,12,GUERRERO,20,TELOLOAPAN,48,PEDRO ASCENCIO ALQUISIRAS,1861,1,4,42,77,0,0,12,10,4,2,0,0,0,0,0,151,4,155,207
4,12,GUERRERO,20,TELOLOAPAN,48,PEDRO ASCENCIO ALQUISIRAS,1862,1,10,46,20,5,3,0,30,1,0,0,0,1,1,0,117,1,118,181
4,12,GUERRERO,20,TELOLOAPAN,48,PEDRO ASCENCIO ALQUISIRAS,1864,1,10,58,43,13,3,8,25,6,0,1,0,0,0,0,167,7,174,286
4,12,GUERRERO,20,TELOLOAPAN,48,PEDRO ASCENCIO ALQUISIRAS,1866,1,1,85,54,3,3,7,21,1,2,0,0,0,5,0,182,10,192,239
4,12,GUERRERO,20,TELOLOAPAN,48,PEDRO ASCENCIO ALQUISIRAS,1867,2,0,49,23,1,0,3,25,2,0,0,0,0,0,0,103,2,105,238
4,12,GUERRERO,20,TELOLOAPAN,48,PEDRO ASCENCIO ALQUISIRAS,1869,1,0,121,108,6,3,13,28,3,0,0,0,0,1,0,283,15,298,445
4,12,GUERRERO,20,TELOLOAPAN,48,PEDRO ASCENCIO ALQUISIRAS,1870,1,1,34,36,8,0,8,19,0,0,0,0,0,0,0,106,0,106,137
4,12,GUERRERO,20,TELOLOAPAN,48,PEDRO ASCENCIO ALQUISIRAS,1871,1,0,50,13,4,2,4,18,1,1,0,0,0,0,0,93,5,98,124
4,12,GUERRERO,20,TELOLOAPAN,48,PEDRO ASCENCIO ALQUISIRAS,1872,1,0,30,34,8,0,2,6,2,0,0,0,0,0,0,82,5,87,114
4,12,GUERRERO,20,TELOLOAPAN,48,PEDRO ASCENCIO ALQUISIRAS,1873,1,0,31,34,0,1,1,6,0,0,0,1,0,1,0,75,7,82,125
4,12,GUERRERO,20,TELOLOAPAN,48,PEDRO ASCENCIO ALQUISIRAS,1874,1,0,31,32,3,2,1,14,0,0,1,0,0,2,0,86,3,89,113
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2331,2,6,115,291,13,29,137,14,13,0,1,2,1,9,0,631,50,681,1229
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2332,3,20,160,260,40,24,206,7,32,3,0,11,2,1,0,766,47,813,1501
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2333,2,20,171,295,21,20,148,16,30,4,0,3,0,4,0,732,41,773,1374
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2334,2,9,147,169,14,11,136,11,37,1,5,3,1,5,1,549,43,593,983
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2335,2,8,168,192,14,19,138,17,39,2,3,1,0,0,0,601,34,635,1117
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2336,2,3,133,190,17,8,129,7,19,2,1,5,0,7,0,521,28,549,954
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2337,4,17,263,310,31,18,241,11,48,1,4,5,0,11,0,960,44,1004,925
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2338,2,9,95,102,13,14,122,8,30,0,0,1,108,104,0,606,32,638,1103
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2339,2,7,137,173,18,9,115,6,30,1,2,3,2,3,0,506,26,532,922
