CIRCUNSCRIPCION,﻿ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2311,3,116,250,255,21,28,15,10,17,18,5,1,735,36,772,1552
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2312,5,237,324,286,32,81,17,30,47,36,21,0,1111,51,1162,3163
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2313,1,111,85,51,1,24,0,4,0,1,0,0,277,14,291,551
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2314,2,47,121,135,11,18,1,10,4,7,2,0,356,19,375,975
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2315,1,91,22,36,0,0,0,0,3,2,0,0,154,6,160,290
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2316,2,173,176,110,8,28,1,19,5,5,0,0,525,15,540,873
5,16,MICHOACAN,20,URUAPAN SUR,112,ZIRACUARETIRO,2570,3,267,424,321,10,26,8,19,38,34,4,0,1151,36,1187,1736
5,16,MICHOACAN,20,URUAPAN SUR,112,ZIRACUARETIRO,2571,2,187,268,333,10,17,6,7,25,28,5,0,886,15,901,1283
5,16,MICHOACAN,20,URUAPAN SUR,112,ZIRACUARETIRO,2572,4,421,595,761,10,18,1,56,156,16,3,0,2037,67,2104,2923
5,16,MICHOACAN,20,URUAPAN SUR,112,ZIRACUARETIRO,2573,3,166,392,599,8,16,1,13,36,9,4,0,1244,24,1268,1683
5,16,MICHOACAN,20,URUAPAN SUR,112,ZIRACUARETIRO,2574,2,90,267,300,10,17,5,6,20,2,2,0,719,32,751,1213
5,16,MICHOACAN,20,URUAPAN SUR,112,ZIRACUARETIRO,2575,2,56,360,146,9,12,1,11,14,5,2,0,616,14,630,961
5,16,MICHOACAN,20,URUAPAN SUR,112,ZIRACUARETIRO,2576,2,51,152,358,3,4,2,1,63,5,2,1,641,28,670,1016
5,16,MICHOACAN,20,URUAPAN SUR,112,ZIRACUARETIRO,2577,1,52,49,36,0,4,1,3,34,8,2,0,189,0,189,280
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,2,AGUILILLA,11,3,65,472,532,6,18,0,1,32,5,3,0,1134,52,1186,2120
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,2,AGUILILLA,12,2,28,212,458,6,6,0,3,15,2,1,2,731,12,745,1358
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,2,AGUILILLA,13,3,59,389,479,9,11,0,7,24,1,4,0,983,52,1035,1954
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,2,AGUILILLA,14,3,62,383,477,9,6,0,6,13,3,1,2,960,41,1003,1663
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,2,AGUILILLA,15,1,14,108,129,6,2,0,0,3,0,1,0,263,9,272,491
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,2,AGUILILLA,16,3,20,381,562,17,8,0,6,81,5,0,0,1080,30,1110,2206
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,2,AGUILILLA,17,1,2,22,229,5,1,0,0,3,2,0,0,264,8,272,641
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,2,AGUILILLA,18,2,10,75,265,5,4,0,0,16,5,1,0,381,10,391,761
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,2,AGUILILLA,19,1,38,192,84,2,3,0,0,0,1,0,0,320,17,337,512
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,2,AGUILILLA,20,1,1,22,61,3,1,0,0,2,1,0,0,91,0,91,211
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,2,AGUILILLA,22,1,1,36,35,0,0,0,0,3,0,0,0,75,2,77,191
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,2,AGUILILLA,23,1,3,35,62,0,0,0,0,0,0,0,0,100,2,102,171
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,2,AGUILILLA,25,1,4,29,32,2,0,0,1,1,0,0,0,69,0,69,117
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,8,AQUILA,136,2,23,42,126,14,144,0,1,1,3,0,0,354,9,363,1019
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,8,AQUILA,137,3,58,133,496,49,568,0,6,3,6,1,0,1320,32,1352,1925
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,8,AQUILA,138,2,14,32,345,42,168,0,3,0,4,1,0,609,0,609,853
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,8,AQUILA,139,3,317,139,372,29,416,0,10,5,7,3,5,1298,43,1346,1901
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,8,AQUILA,140,3,10,28,514,511,97,0,6,3,4,0,0,1173,24,1197,1572
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,8,AQUILA,141,2,306,93,156,26,362,0,6,0,0,0,0,949,30,979,1185
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,8,AQUILA,142,4,170,90,426,39,1172,0,11,6,4,1,0,1919,38,1957,2280
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,8,AQUILA,143,2,23,18,350,20,338,0,1,0,0,0,0,750,15,765,1030
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,8,AQUILA,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,8,AQUILA,145,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,8,AQUILA,146,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,8,AQUILA,147,3,47,19,658,105,127,0,2,0,4,1,0,963,13,976,1925
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,8,AQUILA,148,2,292,37,182,3,347,0,4,3,2,0,0,870,28,898,1081
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,190,4,263,501,256,26,25,0,11,188,143,8,0,1421,79,1500,2677
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,191,5,393,519,241,33,49,0,14,259,213,8,0,1729,59,1788,3310
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,192,2,159,271,98,3,9,0,4,74,29,3,1,650,24,675,1048
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,193,1,65,152,53,8,8,0,5,38,33,1,0,363,19,382,664
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,195,1,26,93,76,5,10,0,6,40,47,4,3,307,21,331,640
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,196,1,5,23,12,2,1,0,0,8,6,0,0,57,2,59,100
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,197,1,37,114,23,8,6,0,3,2,27,0,0,220,6,226,406
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,198,2,86,127,248,26,13,0,8,52,156,6,0,722,27,749,1445
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,199,2,121,183,176,16,8,0,8,63,33,1,0,609,12,621,1442
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,200,3,164,193,288,8,17,0,5,87,26,6,1,794,49,844,1853
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,201,3,74,265,353,27,9,0,5,47,107,1,0,888,77,965,1726
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,202,3,52,100,306,18,9,0,7,24,90,5,0,611,40,651,1683
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,203,3,89,141,347,52,7,0,6,59,149,8,1,858,72,931,1556
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,204,3,116,233,381,34,11,0,8,54,103,9,0,949,52,1001,1646
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,205,3,74,259,279,8,11,0,2,92,66,3,0,794,26,820,1737
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,206,1,16,73,140,28,2,0,3,7,89,0,0,358,15,373,731
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,207,2,35,205,64,7,11,0,1,55,40,2,0,420,17,437,814
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,208,2,33,106,307,58,8,0,4,76,175,2,0,769,18,787,1471
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,209,3,70,303,535,14,10,0,7,35,49,3,0,1026,20,1046,2030
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,210,1,18,106,115,22,7,0,2,22,19,0,0,311,6,317,565
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,211,2,41,63,190,13,6,0,8,51,22,2,0,396,15,411,833
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,212,1,18,121,30,4,3,0,2,19,46,2,0,245,7,252,406
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,14,COAHUAYANA,225,2,80,187,303,8,6,0,84,28,5,6,1,707,33,741,1127
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,14,COAHUAYANA,226,3,105,207,514,11,16,0,216,36,7,1,0,1113,54,1167,1854
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,14,COAHUAYANA,227,1,8,56,56,0,4,0,31,2,0,1,0,158,0,158,301
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,14,COAHUAYANA,228,1,100,116,38,5,8,0,161,10,2,0,0,440,0,440,718
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,14,COAHUAYANA,229,2,160,199,196,7,15,0,231,30,9,0,0,847,27,874,1474
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,14,COAHUAYANA,230,1,7,32,31,0,3,0,28,1,0,0,1,102,0,103,161
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,14,COAHUAYANA,231,1,24,116,145,3,9,0,194,5,2,0,0,498,10,508,740
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,14,COAHUAYANA,232,2,29,78,189,2,4,0,70,5,3,1,0,381,12,393,1246
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,14,COAHUAYANA,233,2,67,110,201,2,3,0,156,9,5,3,0,556,13,569,868
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,14,COAHUAYANA,234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,14,COAHUAYANA,235,1,34,104,76,1,1,0,74,4,2,0,0,296,12,308,492
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,14,COAHUAYANA,236,1,9,39,8,0,0,0,21,1,0,0,0,78,2,80,130
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,237,4,221,633,568,14,14,0,11,35,7,1,0,1504,53,1557,2441
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,238,2,114,303,295,10,20,0,13,8,9,2,0,774,30,804,1269
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,239,2,170,215,255,5,10,0,18,28,6,1,0,708,23,731,1136
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,240,4,214,367,445,11,14,0,23,41,6,4,1,1125,48,1174,1634
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,241,2,113,162,200,2,8,0,4,12,1,0,0,502,25,527,883
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,242,4,245,720,637,12,29,0,41,45,8,2,1,1739,48,1788,2873
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,244,1,11,39,51,0,0,0,2,2,2,0,0,107,3,110,136
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,245,1,6,66,269,2,5,0,2,28,3,0,0,381,3,384,582
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,246,1,30,146,153,2,8,0,5,16,2,1,0,363,13,376,518
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,248,1,24,19,21,0,1,0,1,1,0,0,0,67,2,69,112
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,249,1,13,42,276,2,2,0,6,4,0,0,0,345,0,345,626
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,250,1,38,30,52,2,2,0,4,1,1,0,0,130,9,139,278
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,251,1,23,47,68,0,3,0,6,8,0,1,0,156,4,160,252
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,252,1,11,21,87,0,0,0,4,4,0,0,0,127,1,128,195
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,254,1,3,28,74,2,3,0,2,2,0,0,0,114,3,117,164
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,255,1,48,32,44,1,1,0,1,0,0,0,0,127,3,130,216
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,256,1,16,79,206,4,3,0,1,17,2,1,0,329,19,348,482
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,26,CHINICUILA,397,2,41,350,367,4,5,0,6,1,1,1,0,776,19,795,1150
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,26,CHINICUILA,398,1,61,74,134,1,0,0,2,0,0,0,0,272,6,278,389
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,26,CHINICUILA,399,1,13,42,137,2,2,0,0,0,0,1,0,197,1,198,268
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,26,CHINICUILA,400,1,13,72,54,3,1,0,0,0,1,0,0,144,0,144,209
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,26,CHINICUILA,401,1,3,19,51,3,1,0,0,1,0,0,0,78,1,79,114
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,26,CHINICUILA,402,1,40,185,152,0,3,0,0,0,2,0,2,382,5,389,580
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,26,CHINICUILA,403,2,12,86,311,2,4,0,2,12,1,1,1,431,12,444,605
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,26,CHINICUILA,404,2,12,131,252,6,6,0,0,1,0,0,0,408,12,420,583
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,90,TEPALCATEPEC,1979,2,358,241,148,12,8,0,23,14,4,6,1,814,12,827,1415
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,90,TEPALCATEPEC,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,90,TEPALCATEPEC,1981,2,174,99,126,3,2,0,14,18,4,0,1,440,16,457,1481
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,90,TEPALCATEPEC,1982,2,291,218,151,5,20,0,66,15,9,0,0,775,37,812,1405
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,90,TEPALCATEPEC,1983,2,247,185,235,16,11,0,29,8,0,0,0,731,15,746,1268
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,90,TEPALCATEPEC,1984,2,197,119,229,14,7,0,22,8,2,2,1,600,25,626,1226
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,90,TEPALCATEPEC,1985,2,319,214,146,19,14,0,20,9,4,1,0,746,34,780,1381
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,90,TEPALCATEPEC,1986,3,309,170,440,13,5,0,12,19,7,3,1,978,18,997,1793
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,90,TEPALCATEPEC,1987,1,88,73,46,9,2,0,6,3,2,1,0,230,15,245,426
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,90,TEPALCATEPEC,1988,1,140,73,141,9,4,0,2,0,0,0,0,369,9,378,617
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,90,TEPALCATEPEC,1989,3,172,250,388,6,6,0,2,17,3,0,0,844,18,862,1536
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,90,TEPALCATEPEC,1990,1,65,177,73,1,3,0,0,5,0,0,0,324,11,335,571
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,90,TEPALCATEPEC,1991,3,37,94,110,13,1,0,1,17,3,1,1,277,4,282,1260
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,90,TEPALCATEPEC,1992,1,61,43,81,2,6,0,1,3,1,1,0,199,4,203,401
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,90,TEPALCATEPEC,1993,1,34,48,126,1,1,0,1,1,1,1,0,214,1,215,405
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,90,TEPALCATEPEC,1994,1,34,85,103,4,4,0,3,1,1,0,0,235,6,241,369
5,16,MICHOACAN,22,MÚGICA,10,ARTEAGA,170,4,79,485,803,8,10,16,54,36,0,3,0,1494,62,1556,2496
5,16,MICHOACAN,22,MÚGICA,10,ARTEAGA,171,3,47,400,472,11,16,15,47,35,0,5,0,1048,49,1097,1672
5,16,MICHOACAN,22,MÚGICA,10,ARTEAGA,172,3,30,356,552,5,7,14,56,22,0,1,0,1043,37,1080,1762
5,16,MICHOACAN,22,MÚGICA,10,ARTEAGA,173,3,44,368,601,10,13,18,68,34,0,5,0,1161,60,1221,1901
5,16,MICHOACAN,22,MÚGICA,10,ARTEAGA,174,2,33,380,457,4,4,9,33,17,0,1,0,938,23,961,1479
5,16,MICHOACAN,22,MÚGICA,10,ARTEAGA,175,2,1,184,241,1,0,1,0,0,0,0,0,428,2,430,556
5,16,MICHOACAN,22,MÚGICA,10,ARTEAGA,176,4,58,491,511,5,7,20,2,1,0,0,0,1095,16,1111,1874
5,16,MICHOACAN,22,MÚGICA,10,ARTEAGA,177,3,27,138,136,4,4,2,5,5,0,3,0,324,5,329,568
5,16,MICHOACAN,22,MÚGICA,10,ARTEAGA,178,2,7,291,205,2,3,0,5,1,0,0,0,514,15,529,706
5,16,MICHOACAN,22,MÚGICA,10,ARTEAGA,179,1,2,62,86,1,0,1,0,0,0,0,0,152,2,154,238
5,16,MICHOACAN,22,MÚGICA,10,ARTEAGA,180,2,17,297,192,2,6,0,3,1,0,0,1,518,11,530,771
5,16,MICHOACAN,22,MÚGICA,10,ARTEAGA,181,4,37,494,459,5,6,6,7,5,0,1,0,1020,26,1046,1729
5,16,MICHOACAN,22,MÚGICA,10,ARTEAGA,182,1,2,70,81,0,0,0,0,1,0,0,3,154,0,157,217
5,16,MICHOACAN,22,MÚGICA,10,ARTEAGA,183,1,1,29,52,0,0,0,2,1,0,0,0,85,3,88,127
5,16,MICHOACAN,22,MÚGICA,29,CHURUMUCO,420,2,12,389,347,0,1,10,3,3,0,2,0,767,11,778,933
5,16,MICHOACAN,22,MÚGICA,29,CHURUMUCO,421,2,8,585,371,2,4,9,3,3,0,2,0,987,13,1000,1330
5,16,MICHOACAN,22,MÚGICA,29,CHURUMUCO,422,3,21,515,795,1,4,0,2,7,0,3,0,1348,12,1360,1667
5,16,MICHOACAN,22,MÚGICA,29,CHURUMUCO,423,2,8,453,371,0,0,7,1,0,0,0,0,840,16,856,1071
5,16,MICHOACAN,22,MÚGICA,29,CHURUMUCO,424,2,0,261,253,0,0,0,0,0,0,0,0,514,12,526,784
5,16,MICHOACAN,22,MÚGICA,29,CHURUMUCO,425,1,1,180,71,1,1,0,0,0,0,0,0,254,8,262,346
5,16,MICHOACAN,22,MÚGICA,29,CHURUMUCO,426,2,5,396,264,2,4,1,0,5,0,2,0,679,6,685,963
5,16,MICHOACAN,22,MÚGICA,29,CHURUMUCO,427,2,1,173,120,0,1,0,0,0,0,0,0,295,7,302,437
5,16,MICHOACAN,22,MÚGICA,29,CHURUMUCO,428,1,2,163,265,2,1,1,1,0,0,0,0,435,10,445,625
5,16,MICHOACAN,22,MÚGICA,29,CHURUMUCO,429,2,0,272,285,0,0,0,0,0,0,0,0,557,13,570,894
5,16,MICHOACAN,22,MÚGICA,29,CHURUMUCO,430,1,5,235,176,6,0,1,1,0,0,0,0,424,17,441,595
5,16,MICHOACAN,22,MÚGICA,29,CHURUMUCO,431,1,1,129,75,0,0,0,0,0,0,0,0,205,9,214,306
5,16,MICHOACAN,22,MÚGICA,29,CHURUMUCO,432,2,1,389,330,0,0,0,0,0,0,0,0,720,1,721,872
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,467,2,20,311,386,3,15,3,15,60,0,3,0,816,15,831,1394
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,468,2,13,153,204,3,5,1,13,68,0,0,0,460,27,487,888
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,469,3,39,279,424,7,13,4,28,189,0,3,0,986,46,1032,1711
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,470,2,20,219,421,2,11,5,11,127,0,3,0,819,33,852,1411
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,471,3,26,347,470,3,20,4,18,81,0,2,1,971,34,1006,1535
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,472,2,43,242,231,8,7,6,12,87,0,0,1,636,33,670,1005
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,473,2,24,375,418,4,19,3,10,64,0,2,0,919,13,932,1373
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,474,3,15,359,487,7,12,1,21,150,0,1,0,1053,27,1080,1592
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,475,2,7,182,386,1,4,2,3,19,0,1,0,605,16,621,976
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,476,2,27,160,221,1,6,3,5,29,0,1,1,453,13,467,891
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,477,2,12,387,335,2,8,5,7,33,0,2,0,791,18,809,1143
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,478,2,17,375,310,4,7,7,10,45,0,2,0,777,20,797,1091
5,16,MICHOACAN,22,MÚGICA,33,GABRIEL ZAMORA,479,1,10,69,51,2,1,0,4,41,0,0,0,178,11,189,249
5,16,MICHOACAN,22,MÚGICA,35,LA HUACANA,557,2,81,383,170,30,6,9,4,14,0,3,0,700,27,727,1135
5,16,MICHOACAN,22,MÚGICA,35,LA HUACANA,558,3,55,619,223,48,5,5,8,11,0,8,1,982,58,1041,1599
5,16,MICHOACAN,22,MÚGICA,35,LA HUACANA,559,3,119,539,249,39,2,8,6,19,0,7,1,988,68,1057,1575
5,16,MICHOACAN,22,MÚGICA,35,LA HUACANA,560,2,56,340,148,32,11,4,6,11,0,6,1,614,32,647,989
5,16,MICHOACAN,22,MÚGICA,35,LA HUACANA,561,2,45,323,168,29,2,7,3,14,0,7,0,598,25,623,903
5,16,MICHOACAN,22,MÚGICA,35,LA HUACANA,562,2,32,169,258,20,5,18,5,10,0,1,0,518,24,542,1084
5,16,MICHOACAN,22,MÚGICA,35,LA HUACANA,563,1,8,71,65,4,1,0,0,0,0,1,0,150,5,155,205
5,16,MICHOACAN,22,MÚGICA,35,LA HUACANA,564,2,33,283,217,20,5,2,4,1,0,3,0,568,28,596,870
5,16,MICHOACAN,22,MÚGICA,35,LA HUACANA,565,1,23,197,127,3,3,1,3,2,0,0,0,359,15,374,576
5,16,MICHOACAN,22,MÚGICA,35,LA HUACANA,566,2,14,327,165,6,2,1,2,0,0,0,0,517,21,538,767
5,16,MICHOACAN,22,MÚGICA,35,LA HUACANA,567,1,17,152,84,8,2,2,0,0,0,0,1,265,9,275,444
5,16,MICHOACAN,22,MÚGICA,35,LA HUACANA,568,2,9,362,145,10,0,3,0,2,0,0,0,531,14,545,861
5,16,MICHOACAN,22,MÚGICA,35,LA HUACANA,569,2,13,206,110,23,1,0,1,1,0,0,0,355,13,368,528
5,16,MICHOACAN,22,MÚGICA,35,LA HUACANA,570,2,8,306,168,33,8,0,5,1,0,0,0,529,25,554,837
5,16,MICHOACAN,22,MÚGICA,35,LA HUACANA,571,2,39,235,202,21,2,2,2,5,0,1,0,509,10,519,766
5,16,MICHOACAN,22,MÚGICA,35,LA HUACANA,572,3,3,500,666,9,7,1,0,19,0,0,0,1205,9,1214,1863
5,16,MICHOACAN,22,MÚGICA,35,LA HUACANA,573,2,7,676,118,8,2,2,0,19,0,0,0,832,19,851,1397
