CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,NVA _ALIANZA,MORENA,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1228,2,150,233,32,15,15,56,136,1,0,0,1,1,639,17,657,1420
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1229,2,19,541,63,3,2,25,1,0,3,4,0,0,661,25,686,866
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1230,1,8,167,137,0,4,3,0,0,0,0,0,1,319,15,335,480
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1231,1,10,62,2,0,0,37,0,2,0,0,0,0,113,4,117,167
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1232,2,16,315,143,1,3,48,2,2,0,0,0,0,530,34,564,892
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1233,1,5,131,147,0,1,10,0,4,0,0,0,1,298,4,303,414
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1234,1,12,131,97,1,0,7,0,0,0,0,0,2,248,7,257,409
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1235,1,3,174,124,1,1,3,1,0,0,0,0,0,307,9,316,451
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1236,2,15,462,122,3,2,61,1,0,1,2,1,0,670,40,710,1117
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1237,2,12,577,45,7,4,193,1,0,0,6,0,0,845,38,883,1213
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1238,1,25,66,15,0,1,4,1,0,0,0,0,0,112,3,115,156
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1239,1,1,85,7,0,0,5,0,0,0,0,0,0,98,0,98,123
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1240,2,33,327,288,6,10,22,4,0,1,2,0,0,693,116,809,1203
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1241,1,2,196,60,2,1,9,0,1,0,0,0,0,271,16,287,390
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1242,2,4,321,98,4,8,24,1,0,2,0,0,0,462,20,482,671
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1243,2,3,379,128,4,0,125,4,0,2,4,0,0,649,33,682,942
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1244,1,11,270,55,1,0,50,6,0,0,0,0,0,393,20,413,506
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1245,1,21,191,135,2,2,54,3,0,0,2,0,0,410,38,448,632
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1246,2,29,370,122,1,3,89,1,0,0,3,0,1,618,13,632,875
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1247,1,4,131,82,1,0,5,0,0,0,0,0,0,223,2,225,287
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1248,1,12,114,81,0,2,32,0,0,0,0,0,0,241,13,254,361
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1249,2,11,472,337,4,4,58,2,0,0,2,0,0,890,35,925,1258
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1250,1,12,235,46,1,1,103,2,0,1,1,1,0,403,8,411,504
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1251,1,52,172,18,1,10,17,1,0,0,0,0,0,271,15,286,434
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1252,1,5,132,16,2,0,80,5,0,0,0,0,0,240,2,242,298
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1253,1,17,280,118,2,1,43,7,0,0,2,1,0,471,20,491,607
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1254,1,19,272,159,0,4,0,0,0,0,0,0,0,454,14,468,637
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1255,1,2,67,86,0,0,11,0,0,0,0,0,0,166,8,174,224
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1256,1,3,38,54,0,1,11,1,0,0,0,0,0,108,8,116,158
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1257,1,8,94,12,2,0,36,0,2,0,0,0,0,154,5,159,191
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1258,1,9,332,16,0,1,49,4,0,0,0,0,0,411,15,426,527
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1259,1,6,190,78,0,2,14,2,0,0,3,0,0,295,12,307,381
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1260,2,54,328,23,2,5,111,12,0,1,1,0,2,537,28,567,778
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,62,TEPEHUACAN DE GUERRERO,1261,1,32,41,8,2,2,17,8,0,1,0,0,0,111,0,111,180
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1262,3,249,166,108,24,23,110,151,2,0,0,0,2,833,31,866,2087
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1263,3,345,268,94,13,13,140,184,0,0,0,0,0,1057,22,1079,2214
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1264,2,206,148,66,12,12,97,132,1,0,0,0,0,674,19,693,1326
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1265,2,199,121,54,7,28,89,113,1,0,3,0,0,615,26,641,1372
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1266,3,200,85,37,11,7,88,80,0,0,0,1,0,509,16,525,1554
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1267,3,262,229,80,32,12,164,163,3,0,0,0,4,945,36,985,1877
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1268,2,112,58,22,4,3,22,39,0,0,0,0,1,260,7,268,908
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1269,3,236,146,67,11,16,65,118,0,0,0,0,0,659,11,670,1810
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1270,6,561,452,154,38,38,264,283,1,0,2,0,3,1793,41,1837,3781
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1271,3,232,130,54,4,12,60,79,0,0,0,1,4,572,15,591,1552
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1272,5,395,371,132,32,26,223,320,1,3,1,2,4,1506,65,1575,3563
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1273,2,266,107,49,5,12,77,94,0,0,0,0,5,610,11,626,1113
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1274,4,249,145,55,17,9,103,105,0,1,2,0,0,686,23,709,1751
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1275,3,175,134,44,12,2,82,104,0,0,0,0,2,553,29,584,1810
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1276,3,3375,232,93,21,16,135,162,1,1,3,1,1,4040,27,4068,1871
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1277,2,114,87,59,13,10,61,81,0,1,0,0,1,426,12,439,971
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1278,5,117,197,186,17,16,135,306,0,0,0,1,3,975,32,1010,3247
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1279,3,135,107,42,5,6,67,107,0,0,0,0,0,469,7,476,1504
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1280,3,195,160,34,15,12,236,73,2,1,3,0,0,731,21,752,1503
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1281,3,129,293,54,29,19,220,101,1,0,0,0,7,846,52,905,1655
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1282,3,205,159,94,16,12,140,238,0,0,0,0,0,864,18,882,1885
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1283,2,112,172,101,13,11,60,166,0,0,1,1,0,637,29,666,1275
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1284,4,175,398,196,20,28,129,189,0,4,1,0,1,1140,44,1185,2335
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1285,2,127,91,39,12,10,42,84,1,0,0,0,0,406,10,416,931
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1286,2,67,121,57,21,6,155,111,1,2,1,0,0,542,18,560,1109
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1287,5,290,224,93,21,13,150,498,0,0,1,2,3,1292,29,1324,3278
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1288,1,7,93,72,5,2,20,7,0,0,0,0,0,206,6,212,461
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1289,2,157,126,40,15,18,165,104,1,0,2,1,0,629,30,659,1371
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1290,2,81,115,56,21,8,54,79,1,0,0,0,1,415,9,425,1272
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1291,3,99,160,44,29,9,125,100,2,0,0,0,0,568,20,588,1551
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1292,3,96,133,54,19,15,117,166,0,0,1,1,0,602,21,623,1621
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1293,3,57,260,109,24,18,94,89,0,1,1,0,0,653,35,688,1944
5,13,HIDALGO,15,TEPEJI DEL RIO,63,TEPEJI DEL RÍO,1294,2,86,150,37,14,7,160,24,0,2,2,0,0,482,35,517,1307
5,13,HIDALGO,6,HUICHAPAN,64,TEPETITLAN,1295,3,572,365,127,8,2,32,40,3,1,1,1,0,1152,17,1169,1608
5,13,HIDALGO,6,HUICHAPAN,64,TEPETITLAN,1296,2,305,123,50,4,4,42,25,1,0,0,1,0,555,16,571,819
5,13,HIDALGO,6,HUICHAPAN,64,TEPETITLAN,1297,1,69,42,10,5,1,3,0,0,0,0,0,0,130,2,132,196
5,13,HIDALGO,6,HUICHAPAN,64,TEPETITLAN,1298,1,41,53,13,2,0,8,17,0,0,0,0,0,134,2,136,180
5,13,HIDALGO,6,HUICHAPAN,64,TEPETITLAN,1299,2,455,244,49,22,5,26,42,1,1,0,0,0,845,22,867,1195
5,13,HIDALGO,6,HUICHAPAN,64,TEPETITLAN,1300,2,245,245,27,4,2,51,16,1,0,0,0,0,591,14,605,866
5,13,HIDALGO,6,HUICHAPAN,64,TEPETITLAN,1301,3,471,319,70,28,6,17,88,1,1,0,0,0,1001,12,1013,1545
5,13,HIDALGO,6,HUICHAPAN,64,TEPETITLAN,1302,2,294,334,46,29,4,82,71,0,0,0,0,1,860,11,872,1278
5,13,HIDALGO,15,TEPEJI DEL RIO,65,TETEPANGO,1303,3,76,349,508,28,127,34,89,4,2,2,0,2,1219,69,1290,1655
5,13,HIDALGO,15,TEPEJI DEL RIO,65,TETEPANGO,1304,2,34,141,130,8,35,14,36,4,0,0,0,0,402,16,418,1040
5,13,HIDALGO,15,TEPEJI DEL RIO,65,TETEPANGO,1305,2,105,298,214,11,60,29,62,5,2,3,0,0,789,31,820,1074
5,13,HIDALGO,15,TEPEJI DEL RIO,65,TETEPANGO,1306,3,125,301,292,8,92,63,91,7,2,7,0,3,988,41,1032,1513
5,13,HIDALGO,15,TEPEJI DEL RIO,65,TETEPANGO,1307,2,88,209,291,11,106,44,45,6,1,7,1,1,809,51,861,1274
5,13,HIDALGO,15,TEPEJI DEL RIO,65,TETEPANGO,1308,1,23,86,170,4,52,19,41,1,1,1,0,7,398,37,442,583
5,13,HIDALGO,15,TEPEJI DEL RIO,65,TETEPANGO,1309,2,38,195,450,5,137,39,39,3,1,1,0,1,908,21,930,1237
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1310,4,663,563,167,261,22,35,186,1,3,0,0,0,1901,39,1940,2801
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1311,3,283,776,105,21,13,29,143,18,1,0,0,1,1389,52,1442,2017
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1312,2,151,295,71,23,6,27,55,3,3,1,0,10,635,24,669,904
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1313,3,408,526,157,18,35,22,153,2,0,1,1,2,1323,55,1380,1921
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1314,3,388,484,124,20,22,38,170,7,0,0,0,0,1253,64,1317,2072
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1315,1,86,158,45,5,9,9,63,1,1,2,0,0,379,22,401,584
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1316,3,704,535,104,16,20,49,106,8,0,1,2,4,1545,19,1568,2222
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1317,4,343,473,199,39,32,29,135,1,2,1,0,0,1254,104,1358,2748
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1318,2,313,483,142,6,25,10,76,1,0,0,0,0,1056,78,1134,1485
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1319,4,831,503,87,16,21,49,144,5,0,0,0,0,1656,62,1718,2532
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1320,2,298,285,67,12,21,38,90,2,0,3,0,0,816,43,859,1232
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1321,2,116,220,107,19,19,20,100,1,0,0,0,0,602,36,638,997
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1322,2,304,284,121,7,13,22,115,1,3,0,0,0,870,51,921,1361
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1323,1,150,233,41,6,11,7,30,0,0,1,0,2,479,20,501,701
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1324,2,141,374,40,25,14,22,220,0,0,0,0,4,836,12,852,1228
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1325,2,157,245,20,10,4,11,49,1,0,1,0,0,498,16,514,1473
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1326,2,219,307,52,14,21,30,120,4,1,0,4,3,772,71,846,1415
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1327,3,184,219,45,5,8,11,80,6,0,0,1,0,559,46,605,1506
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1328,3,250,394,73,9,10,23,104,7,0,3,0,0,873,29,902,2235
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1329,2,252,297,39,5,4,17,95,1,0,0,0,1,710,21,732,997
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1330,1,134,85,36,7,11,8,42,1,0,0,0,5,324,10,339,517
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1331,1,92,110,57,0,5,17,37,0,1,1,0,0,320,8,328,479
5,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1332,2,189,399,88,12,5,10,100,5,4,1,0,2,813,30,845,1153
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1333,2,188,345,112,15,8,54,44,0,2,0,0,0,768,24,792,973
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1334,2,210,267,128,13,10,76,26,1,1,1,0,0,733,33,766,988
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1335,1,16,92,27,5,4,14,17,0,0,1,0,0,176,21,197,272
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1336,1,47,178,103,11,13,27,20,1,0,1,0,1,401,58,460,604
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1337,1,50,136,36,10,5,35,14,0,1,0,2,0,289,49,338,468
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1338,2,45,223,194,12,32,44,26,1,0,0,0,0,577,110,687,841
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1339,1,2,50,42,4,3,18,13,0,0,0,0,0,132,18,150,192
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1340,1,11,152,90,8,13,34,16,0,0,0,0,2,324,80,406,529
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1341,1,36,178,53,10,8,40,28,1,0,2,0,0,356,65,421,530
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1342,2,21,74,28,12,7,41,9,0,0,0,0,0,192,107,299,889
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1343,1,16,133,37,2,4,7,4,1,0,2,0,0,206,22,228,302
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1344,2,34,202,207,23,26,75,33,0,0,3,1,3,604,207,814,1215
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1345,1,24,105,31,15,12,34,10,4,0,0,0,0,235,65,300,448
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1346,2,47,297,36,20,9,52,27,1,2,3,0,15,494,54,563,747
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1347,1,124,217,87,13,14,22,27,0,0,0,0,0,504,34,538,740
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,67,TIANGUISTENGO,1348,1,62,165,85,10,4,33,9,1,0,1,0,0,370,35,405,540
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1350,3,269,447,97,19,24,42,85,0,1,1,0,2,985,31,1018,2204
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1351,3,138,331,54,3,10,41,47,0,0,1,0,0,625,13,638,1855
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1352,5,331,839,122,30,27,84,121,2,2,1,0,0,1559,52,1611,3350
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1353,4,220,494,90,16,23,53,60,1,1,3,0,2,961,28,991,2584
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1354,3,206,312,90,18,10,33,79,0,2,0,0,0,750,25,775,1301
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1355,3,193,346,67,11,16,64,65,151,0,0,0,0,913,26,939,1675
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1356,2,122,289,39,18,16,53,60,0,3,0,0,0,600,25,625,1404
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1357,5,171,329,59,11,12,53,76,2,0,2,0,5,715,25,745,3018
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1358,6,286,659,99,34,31,65,172,1,2,1,1,7,1351,47,1405,3776
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1359,2,119,168,49,11,11,27,72,0,0,1,0,1,458,31,490,985
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1360,2,81,130,24,7,8,10,45,0,0,0,0,2,305,6,313,1307
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1361,2,111,176,35,11,15,14,61,1,0,0,0,0,424,14,438,904
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1362,7,270,343,95,19,37,47,166,123,0,1,0,3,1101,40,1144,5230
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1363,16,622,1237,225,57,86,275,489,1,3,3,0,9,2998,84,3091,10203
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1364,7,237,744,85,27,33,99,261,1,4,1,0,5,1492,36,1533,4712
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1365,3,173,391,63,13,24,41,107,2,0,0,1,0,815,23,838,2128
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1366,4,183,563,65,13,24,48,97,1,1,2,0,3,997,18,1018,2262
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1367,6,283,935,103,30,42,68,167,0,0,3,1,4,1632,51,1687,3920
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1368,10,552,1228,179,52,72,134,246,4,0,4,0,7,2471,73,2551,6780
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1767,2,26,118,9,2,3,8,14,1,0,0,0,1,181,8,190,912
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1768,2,30,104,11,5,3,8,8,0,0,0,0,5,169,4,178,964
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1769,2,49,196,18,8,9,28,35,1,2,0,0,0,346,12,358,1073
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1770,3,40,113,12,3,6,34,32,0,0,0,0,2,240,12,254,1511
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1771,1,43,60,16,5,4,8,26,0,1,0,0,5,163,15,183,671
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1772,2,37,121,28,7,8,12,38,0,0,0,0,3,251,14,268,815
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1773,2,41,153,16,2,8,17,47,0,2,0,0,2,286,4,292,859
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1774,2,39,142,41,4,6,20,40,0,0,0,0,0,292,3,295,894
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1775,2,32,60,8,2,3,4,30,0,0,0,0,0,139,7,146,848
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1776,2,30,49,7,6,1,18,18,0,0,0,0,1,129,2,132,823
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1777,2,34,72,13,3,6,5,20,0,0,0,0,0,153,10,163,951
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1778,2,30,123,13,9,9,14,29,0,0,0,0,0,227,10,237,802
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1779,1,44,96,23,11,6,13,35,0,0,0,0,1,228,8,237,709
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1780,2,60,147,23,5,5,25,39,2,2,0,0,0,308,16,324,956
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1781,2,66,107,15,4,5,12,51,3,1,0,0,1,264,18,283,920
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1782,2,52,146,23,11,11,26,36,0,1,1,0,1,307,10,318,1043
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1783,2,90,128,18,5,9,26,48,0,0,0,0,0,324,9,333,876
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1784,2,42,140,19,2,4,24,31,0,2,0,0,1,264,9,274,763
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1785,2,87,266,27,16,14,25,28,1,0,2,0,2,466,12,480,1028
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1786,2,79,319,29,8,10,22,35,2,0,0,0,1,504,14,519,1119
5,13,HIDALGO,16,TIZAYUCA,68,TIZAYUCA,1787,2,64,275,40,4,6,22,56,0,0,0,0,0,467,8,475,1217
5,13,HIDALGO,14,TULA DE ALLENDE,69,TLAHUELILPAN,1369,2,116,199,96,5,40,30,98,0,0,1,0,0,585,15,600,876
5,13,HIDALGO,14,TULA DE ALLENDE,69,TLAHUELILPAN,1370,2,190,249,147,4,62,35,106,3,0,0,0,2,796,32,830,1175
5,13,HIDALGO,14,TULA DE ALLENDE,69,TLAHUELILPAN,1371,1,75,131,78,8,32,15,83,0,0,0,0,1,422,17,440,629
5,13,HIDALGO,14,TULA DE ALLENDE,69,TLAHUELILPAN,1372,1,73,135,82,17,46,25,85,1,0,0,0,0,464,14,478,710
5,13,HIDALGO,14,TULA DE ALLENDE,69,TLAHUELILPAN,1373,2,154,149,169,4,59,14,182,142,0,0,0,0,873,26,899,1375
5,13,HIDALGO,14,TULA DE ALLENDE,69,TLAHUELILPAN,1374,3,238,335,214,16,98,53,221,0,1,0,0,1,1176,39,1216,1823
5,13,HIDALGO,14,TULA DE ALLENDE,69,TLAHUELILPAN,1375,2,101,241,133,14,114,28,64,0,0,0,0,0,695,16,711,1484
5,13,HIDALGO,14,TULA DE ALLENDE,69,TLAHUELILPAN,1376,4,200,343,135,4,161,18,129,0,0,0,0,0,990,44,1034,2523
5,13,HIDALGO,14,TULA DE ALLENDE,69,TLAHUELILPAN,1377,3,170,326,186,22,97,153,179,1,0,0,0,0,1134,30,1164,1947
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1378,2,36,226,74,3,4,188,1,0,0,3,0,1,535,16,552,782
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1379,1,7,219,58,2,3,89,1,0,0,3,0,0,382,18,400,631
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1380,1,15,186,105,1,1,277,0,0,0,2,1,0,588,16,604,747
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,70,TLAHUILTEPA,1381,1,15,196,19,0,3,129,0,2,0,4,0,0,368,4,372,536
