CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD,PRI_PVEM_NA_ES,PRI_PVEM_NA,PRI_PVEM_ES,PRI_PVEM,PRI_NA,PRI_ES,PRI_NA_ES,PVEM_NA_ES,PVEM_NA,PVEM_ES,NA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,13,HIDALGO,16,TIZAYUCA,74,TOLCAYUCA,1441,2,132,175,13,34,15,6,65,367,22,1,,,,,,,,,,,,830,0,41,871,1366
5,13,HIDALGO,16,TIZAYUCA,74,TOLCAYUCA,1442,3,234,230,27,18,20,16,160,477,27,1,,,,,,,,,,,,1210,1,48,1259,1681
5,13,HIDALGO,16,TIZAYUCA,74,TOLCAYUCA,1443,2,83,127,10,23,6,9,56,203,15,0,,,,,,,,,,,,532,9,11,552,764
5,13,HIDALGO,16,TIZAYUCA,74,TOLCAYUCA,1444,3,153,298,20,24,12,12,117,410,22,0,,,,,,,,,,,,1068,0,33,1101,1586
5,13,HIDALGO,16,TIZAYUCA,74,TOLCAYUCA,1445,2,95,233,31,21,13,22,45,356,20,4,,,,,,,,,,,,840,0,43,883,1496
5,13,HIDALGO,16,TIZAYUCA,74,TOLCAYUCA,1446,2,94,225,15,11,22,8,75,394,27,2,,,,,,,,,,,,873,0,29,902,1449
5,13,HIDALGO,16,TIZAYUCA,74,TOLCAYUCA,1447,4,134,307,37,40,27,29,200,867,67,2,,,,,,,,,,,,1710,1,87,1798,2894
5,13,HIDALGO,16,TIZAYUCA,74,TOLCAYUCA,1448,1,36,40,5,4,7,7,63,78,7,1,,,,,,,,,,,,248,0,12,260,377
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1449,3,117,156,29,29,21,8,35,687,35,1,,,,,,,,,,,,1118,24,27,1169,1837
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1450,3,112,111,25,18,20,22,204,380,41,1,,,,,,,,,,,,934,0,49,983,1590
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1451,2,110,179,17,16,18,15,12,521,19,3,,,,,,,,,,,,910,0,16,926,1313
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1452,3,162,282,14,44,26,22,22,811,31,4,,,,,,,,,,,,1418,2,42,1462,2014
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1453,3,164,304,23,44,22,26,35,716,73,6,,,,,,,,,,,,1413,0,31,1444,2065
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1454,2,109,154,12,7,10,13,30,412,20,4,,,,,,,,,,,,771,1,30,802,1188
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1455,2,107,96,12,9,10,9,12,339,20,0,,,,,,,,,,,,614,0,23,637,891
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1456,5,220,343,38,44,32,20,41,1104,59,1,0,0,0,0,0,0,0,0,0,0,0,1902,0,80,1982,2798
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1457,3,135,226,27,28,27,16,37,546,39,1,,,,,,,,,,,,1082,0,51,1133,1711
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1458,3,102,235,27,10,24,20,45,766,28,2,,,,,,,,,,,,1259,1,41,1301,1939
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1459,3,98,149,15,24,27,18,30,572,27,1,,,,,,,,,,,,961,1,49,1011,1546
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1460,3,153,194,21,18,13,18,73,765,41,3,,,,,,,,,,,,1299,0,52,1351,1992
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1461,4,137,215,23,28,22,19,54,957,56,2,,,,,,,,,,,,1513,0,45,1558,2351
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1462,3,129,232,20,40,21,14,36,693,31,1,,,,,,,,,,,,1217,0,34,1251,1884
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1463,1,113,71,15,8,10,13,9,96,11,4,,,,,,,,,,,,350,0,20,370,535
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1464,3,178,200,48,31,30,19,40,573,22,1,,,,,,,,,,,,1142,0,69,1211,1990
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1465,1,21,19,8,8,5,4,7,62,1,1,,,,,,,,,,,,136,0,6,142,233
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1466,4,260,271,54,26,35,17,58,672,31,3,,,,,,,,,,,,1427,0,86,1513,2317
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1467,1,7,31,9,2,7,6,6,132,4,0,,,,,,,,,,,,204,0,9,213,353
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1468,2,60,153,21,21,18,9,29,254,33,1,,,,,,,,,,,,599,0,32,631,991
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1469,1,25,52,12,12,10,6,9,170,7,1,,,,,,,,,,,,304,0,16,320,496
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1470,1,21,67,4,6,9,1,4,74,2,0,,,,,,,,,,,,188,0,12,200,319
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1472,2,79,170,29,19,14,9,26,428,18,0,,,,,,,,,,,,792,0,35,827,1345
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1473,2,57,79,16,16,12,5,44,309,11,2,,,,,,,,,,,,551,0,22,573,802
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1474,3,202,241,63,20,37,19,40,625,40,2,,,,,,,,,,,,1289,0,56,1345,2057
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1475,1,50,34,9,7,11,3,11,196,7,1,,,,,,,,,,,,329,0,9,338,502
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1476,4,208,275,35,36,39,30,49,956,58,2,,,,,,,,,,,,1688,1,70,1759,2551
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1477,3,148,160,30,28,46,20,50,886,36,2,,,,,,,,,,,,1406,0,30,1436,2125
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1478,4,210,286,41,27,42,22,52,1061,46,6,,,,,,,,,,,,1793,3,58,1854,2792
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1479,2,118,172,24,24,29,18,36,521,28,2,,,,,,,,,,,,972,0,37,1009,1461
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1480,5,214,471,49,47,58,36,91,1209,73,3,,,,,,,,,,,,2251,0,106,2357,3313
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1481,2,85,117,18,12,25,16,52,608,35,1,,,,,,,,,,,,969,0,44,1013,1406
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1482,2,84,175,16,13,22,8,17,389,29,1,,,,,,,,,,,,754,0,33,787,1219
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1483,2,78,95,31,20,19,13,16,341,14,0,,,,,,,,,,,,627,0,67,694,1198
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1484,2,103,111,18,16,31,15,36,459,43,2,,,,,,,,,,,,834,0,41,875,1414
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1485,6,251,336,23,57,78,48,74,1569,152,0,,,,,,,,,,,,2588,0,95,2683,4272
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1486,2,141,236,15,26,14,10,39,343,45,2,,,,,,,,,,,,871,2,33,906,1212
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1487,2,104,177,11,20,12,9,33,538,30,3,,,,,,,,,,,,937,0,31,968,1399
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1488,3,200,229,21,48,30,33,63,677,46,1,,,,,,,,,,,,1348,1,32,1381,1955
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1489,2,57,88,11,15,25,14,18,395,16,0,,,,,,,,,,,,639,0,29,668,893
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1490,1,23,19,1,2,3,1,3,69,6,0,,,,,,,,,,,,127,0,3,130,214
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1491,3,182,157,48,45,15,10,42,616,29,6,,,,,,,,,,,,1150,2,52,1204,1678
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1492,5,259,320,32,57,56,41,59,1121,54,3,,,,,,,,,,,,2002,2,59,2063,3096
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1493,5,131,531,116,25,104,25,32,1019,38,6,,,,,,,,,,,,2027,0,72,2099,3049
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1494,3,260,342,16,31,37,30,39,451,37,2,,,,,,,,,,,,1245,2,66,1313,1742
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1495,3,169,215,20,35,38,50,20,606,33,3,,,,,,,,,,,,1189,1,49,1239,1785
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1496,2,109,156,12,16,14,14,16,257,19,2,,,,,,,,,,,,615,1,26,642,913
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1497,4,154,242,21,28,38,50,41,744,32,4,,,,,,,,,,,,1354,1,59,1414,2414
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1498,4,211,386,28,37,63,40,44,955,48,3,,,,,,,,,,,,1815,1,66,1882,2808
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1499,1,26,66,17,12,20,4,14,299,33,1,,,,,,,,,,,,492,0,20,512,708
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1500,3,113,125,24,20,22,28,28,570,50,4,,,,,,,,,,,,984,0,48,1032,1635
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1501,1,4,39,1,1,6,3,5,61,4,0,,,,,,,,,,,,124,0,1,125,171
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1502,13,394,952,69,124,176,327,206,2566,117,7,,,,,,,,,,,,4938,8,212,5158,9066
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1503,6,183,304,36,50,97,83,82,1162,55,0,,,,,,,,,,,,2052,1,131,2184,4048
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1504,7,267,525,25,67,108,146,132,1392,84,17,,,,,,,,,,,,2763,2,107,2872,4993
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1505,6,306,490,30,75,62,120,125,1238,59,3,,,,,,,,,,,,2508,2,111,2621,3983
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1506,4,235,448,18,50,50,65,67,861,29,6,,,,,,,,,,,,1829,3,56,1888,2745
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1507,3,122,278,11,30,35,37,46,606,34,1,,,,,,,,,,,,1200,1,53,1254,1991
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1508,2,101,222,11,26,33,36,33,403,18,1,,,,,,,,,,,,884,0,32,916,1296
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1509,3,165,263,10,20,34,52,42,555,24,1,,,,,,,,,,,,1166,1,44,1211,1949
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1510,5,311,307,30,46,72,72,61,789,37,4,,,,,,,,,,,,1729,2,69,1800,3225
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1511,9,282,401,51,66,138,118,87,1595,61,3,,,,,,,,,,,,2802,1,149,2952,5947
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1512,4,122,202,25,45,61,65,49,697,22,0,,,,,,,,,,,,1288,1,51,1340,2740
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1513,4,122,183,9,28,48,59,69,638,30,2,,,,,,,,,,,,1188,1,66,1255,2284
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1514,3,160,204,11,37,31,30,44,508,28,2,,,,,,,,,,,,1055,0,56,1111,1876
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1515,3,89,158,10,25,42,20,27,485,19,2,,,,,,,,,,,,877,1,36,914,1739
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1516,3,88,149,8,26,32,31,33,438,28,4,,,,,,,,,,,,837,2,34,873,1589
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1517,2,101,176,5,17,21,11,42,414,23,0,,,,,,,,,,,,810,1,25,836,1457
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1518,2,100,232,8,21,30,20,16,274,17,3,,,,,,,,,,,,721,4,30,755,1112
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1519,2,66,132,3,12,8,22,21,262,10,0,,,,,,,,,,,,536,0,21,557,830
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1520,3,129,276,13,34,33,34,62,583,33,6,,,,,,,,,,,,1203,1,47,1251,1782
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1521,1,80,153,3,17,21,9,13,198,11,0,,,,,,,,,,,,505,1,28,534,745
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1522,3,106,285,6,28,19,20,38,514,27,2,,,,,,,,,,,,1045,4,50,1099,996
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1523,2,79,145,3,27,18,15,15,208,12,0,,,,,,,,,,,,522,0,25,547,905
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1524,2,55,184,8,19,16,25,38,367,15,1,,,,,,,,,,,,728,0,31,759,1322
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1525,3,77,180,19,19,43,28,53,479,23,1,,,,,,,,,,,,922,2,51,975,1960
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1526,3,141,158,16,28,47,44,57,612,32,0,,,,,,,,,,,,1135,2,58,1195,2180
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1527,2,62,74,13,11,25,19,17,286,17,1,,,,,,,,,,,,525,0,22,547,1075
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1528,7,242,374,39,61,113,82,63,1229,57,3,,,,,,,,,,,,2263,0,117,2380,4761
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1529,4,136,224,15,23,44,55,73,654,32,0,,,,,,,,,,,,1256,0,61,1317,2371
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1530,3,116,194,10,26,42,25,57,532,27,2,,,,,,,,,,,,1031,0,46,1077,2093
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1531,2,68,115,8,10,14,12,15,280,9,0,,,,,,,,,,,,531,0,22,553,925
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1532,2,67,175,7,17,20,10,34,313,20,0,,,,,,,,,,,,663,0,34,697,1193
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1533,2,85,148,5,19,18,32,25,351,29,2,,,,,,,,,,,,714,1,25,740,1048
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1534,2,128,232,6,27,17,71,25,316,21,1,,,,,,,,,,,,844,1,46,891,1314
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1535,3,146,252,12,37,29,63,56,543,24,0,,,,,,,,,,,,1162,0,47,1209,1747
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1536,6,304,443,14,54,79,77,278,1396,61,1,,,,,,,,,,,,2707,2,86,2795,4072
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1537,3,153,312,6,30,27,42,63,619,36,2,,,,,,,,,,,,1290,1,64,1355,1843
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1538,4,214,286,14,61,49,52,47,770,44,4,,,,,,,,,,,,1541,3,57,1601,2662
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1539,6,192,333,37,42,90,55,52,1133,37,5,,,,,,,,,,,,1976,0,110,2086,4333
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1540,1,48,88,2,10,10,14,25,180,13,1,,,,,,,,,,,,391,2,12,405,606
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1541,1,34,84,9,2,13,24,8,179,13,0,,,,,,,,,,,,366,0,28,394,598
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1542,2,57,120,7,10,16,19,24,236,11,0,,,,,,,,,,,,500,0,35,535,987
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1543,3,85,178,21,11,34,23,16,526,22,0,,,,,,,,,,,,916,0,58,974,1726
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1544,5,73,281,22,17,65,47,47,898,65,3,,,,,,,,,,,,1518,0,110,1628,3081
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1545,4,150,314,18,45,46,77,50,766,33,2,,,,,,,,,,,,1501,1,120,1622,2469
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1546,2,35,61,7,19,17,9,13,207,4,0,,,,,,,,,,,,372,0,29,401,760
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1547,1,12,26,2,3,3,11,2,104,4,0,,,,,,,,,,,,167,0,6,173,251
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1548,6,298,381,24,66,83,62,145,1335,56,1,,,,,,,,,,,,2451,2,115,2568,4345
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1549,6,212,330,13,76,84,100,81,1010,65,4,,,,,,,,,,,,1975,1,74,2050,3868
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1550,2,48,111,8,15,9,15,15,324,9,0,,,,,,,,,,,,554,0,34,588,998
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1551,3,92,171,11,27,36,38,24,476,16,8,,,,,,,,,,,,899,0,37,936,1677
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1552,2,57,106,3,14,20,9,8,272,8,0,,,,,,,,,,,,497,0,30,527,817
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1553,2,56,148,7,36,14,18,24,304,9,0,,,,,,,,,,,,616,1,24,641,1110
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1554,10,380,623,51,104,143,103,111,1994,92,2,,,,,,,,,,,,3603,3,167,3773,7169
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1555,2,47,140,7,13,25,11,23,222,13,1,,,,,,,,,,,,502,3,32,537,910
5,13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1556,3,25,359,3,24,12,6,311,266,11,1,,,,,,,,,,,,1018,0,45,1063,1701
5,13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1557,3,51,326,14,19,18,19,302,286,12,0,,,,,,,,,,,,1047,0,52,1099,1632
5,13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1558,2,34,186,4,8,6,4,221,215,7,0,,,,,,,,,,,,685,0,23,708,1093
5,13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1559,2,20,228,3,15,12,1,264,191,5,0,,,,,,,,,,,,739,0,29,768,1142
5,13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1560,2,34,188,6,8,19,6,157,241,12,0,,,,,,,,,,,,671,0,27,698,1034
5,13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1561,3,55,463,11,16,12,17,185,341,14,1,,,,,,,,,,,,1115,0,64,1179,1931
5,13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1562,1,7,57,6,3,3,1,2,68,4,1,,,,,,,,,,,,152,0,9,161,374
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1563,3,399,274,50,22,22,42,49,501,22,12,3,8,0,7,0,1,0,1,0,0,0,1413,0,105,1518,2038
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1564,1,142,103,20,10,11,7,11,144,27,0,0,0,0,0,0,0,0,0,0,0,1,476,0,31,507,652
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1565,1,112,91,59,6,16,3,6,182,8,1,0,0,0,1,0,1,0,0,0,0,0,486,0,27,513,661
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1566,1,127,36,4,2,7,5,6,81,6,3,0,0,0,0,0,0,0,0,0,0,0,277,0,18,295,415
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1567,3,323,161,92,4,38,27,14,481,28,7,2,0,0,0,0,0,1,0,2,0,0,1180,0,66,1246,1706
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1568,3,383,128,79,12,14,23,22,304,17,5,0,0,0,1,0,0,0,0,0,0,1,989,0,39,1028,1501
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1569,2,50,67,13,6,31,51,18,241,17,1,0,0,0,0,0,0,0,0,1,1,0,497,0,54,551,785
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1570,2,342,173,58,9,26,9,19,173,13,10,0,0,0,3,0,0,0,1,0,0,0,836,0,76,912,1240
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1571,2,116,122,63,2,20,67,22,108,6,2,0,0,0,0,1,1,0,0,1,0,1,532,1,85,618,813
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1572,2,261,137,60,8,5,17,15,117,14,5,2,3,0,0,2,1,1,0,1,0,0,649,0,56,705,968
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1573,1,102,40,7,0,3,2,3,58,4,0,0,0,0,0,0,0,0,0,0,1,0,220,0,0,220,306
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1574,1,136,61,0,4,1,5,5,96,2,2,0,0,0,0,0,0,0,0,0,0,1,313,0,20,333,432
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1575,2,176,227,29,6,8,7,9,97,6,7,0,0,0,3,1,0,0,0,0,0,0,576,0,38,614,832
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1576,1,14,150,5,10,31,9,57,233,16,0,,,,,,,,,,,,525,0,30,555,725
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1577,1,22,135,6,10,77,2,37,216,12,0,,,,,,,,,,,,517,0,38,555,725
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1578,1,20,182,7,4,31,20,55,173,5,0,,,,,,,,,,,,497,0,39,536,723
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1579,1,40,252,11,9,102,3,36,103,11,1,,,,,,,,,,,,568,0,38,606,742
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1580,1,0,38,1,1,8,3,2,51,2,0,,,,,,,,,,,,106,0,11,117,149
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1581,1,21,142,4,7,28,5,18,104,8,0,,,,,,,,,,,,337,0,16,353,458
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1582,1,13,95,5,4,41,0,25,81,3,0,,,,,,,,,,,,267,0,29,296,374
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1583,2,38,187,10,16,131,14,29,168,23,0,,,,,,,,,,,,616,0,60,676,916
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,79,XOCHICOATLAN,1584,1,52,239,6,12,14,6,33,210,19,1,,,,,,,,,,,,592,0,35,627,740
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,80,YAHUALICA,1585,4,154,290,57,19,49,34,40,689,165,7,0,2,0,2,2,2,1,0,0,1,0,1514,2,113,1629,2054
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,80,YAHUALICA,1586,3,133,347,151,13,51,11,37,323,197,7,6,4,1,3,3,2,4,1,0,2,1,1297,0,78,1375,1909
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,80,YAHUALICA,1587,3,104,268,75,8,23,24,31,507,199,9,3,1,1,2,1,8,0,0,0,1,3,1268,0,102,1370,1759
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,80,YAHUALICA,1588,2,75,95,40,9,10,17,49,284,88,2,0,1,0,3,3,1,1,0,1,0,1,680,0,85,765,1062
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,80,YAHUALICA,1589,1,6,122,3,6,4,5,14,169,30,0,0,2,0,0,2,0,0,0,0,0,0,363,0,28,391,470
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,80,YAHUALICA,1590,2,76,116,60,2,17,18,37,210,50,1,1,1,0,0,1,2,0,1,2,1,0,596,0,41,637,903
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,80,YAHUALICA,1591,1,0,0,0,0,4,2,0,73,0,32,138,0,0,0,0,0,0,0,0,0,0,249,0,14,263,334
