ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,MORENA_PT_ES,MORENA_PT,MORENA_ES,PT_ES,PAN_PRD,CAND_IND1,CAND_IND2,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,6,ATARJEA,333,3,361,146,3,192,6,8,7,62,4,0,0,0,0,3,,,792,0,54,846,1063
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,6,ATARJEA,334,1,273,56,4,99,0,6,4,59,1,2,0,0,0,0,,,504,0,51,555,684
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,6,ATARJEA,335,2,269,140,6,169,10,8,11,136,9,1,0,0,0,0,,,759,0,70,829,1050
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,740,4,618,104,106,33,26,283,61,286,9,3,1,1,0,1,,,1532,0,91,1623,2424
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,741,3,616,87,87,35,25,255,38,196,4,1,1,1,0,4,,,1350,0,95,1445,2201
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,742,2,273,81,80,36,14,208,23,58,5,1,0,0,0,0,,,779,0,19,798,1312
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,743,1,122,24,43,12,7,88,24,40,1,6,0,0,0,1,,,368,0,18,386,585
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,744,2,181,51,29,27,16,92,14,35,6,3,1,0,0,2,,,457,0,31,488,751
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,745,2,171,65,52,22,11,145,12,47,6,1,0,0,0,2,,,534,1,24,559,777
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,746,2,300,79,35,26,17,198,34,107,9,1,0,0,0,0,,,806,1,25,832,1179
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,747,4,721,172,48,67,39,351,59,275,31,1,3,2,1,3,,,1773,0,118,1891,2839
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,748,3,585,103,17,34,12,352,68,100,8,3,0,0,1,1,,,1284,0,65,1349,2174
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,749,3,379,65,105,67,32,148,14,100,8,2,2,0,1,2,,,925,0,49,974,1642
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,750,2,281,63,48,18,16,140,17,85,5,0,0,0,0,1,,,674,0,28,702,1150
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,751,2,275,101,14,16,12,122,15,92,6,1,0,0,0,1,,,655,0,46,701,1016
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2505,4,335,103,41,138,35,135,150,417,19,9,1,1,0,6,,,1390,2,70,1462,2732
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2506,7,567,144,84,215,52,283,218,949,77,21,4,1,1,4,,,2620,1,121,2742,4813
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2507,5,389,87,43,112,24,168,130,435,21,5,3,2,0,1,,,1420,1,89,1510,2606
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2508,2,199,56,14,49,15,126,73,195,9,4,0,0,0,1,,,741,0,57,798,1196
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2509,2,137,42,8,39,10,62,43,181,8,0,1,1,0,0,,,532,0,34,566,910
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2510,3,195,58,13,86,10,99,101,243,14,4,1,1,0,6,,,831,0,46,877,1511
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2511,2,145,42,8,62,8,54,46,112,2,1,1,1,0,0,,,482,0,31,513,824
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2512,3,240,52,13,67,9,109,91,248,23,4,1,0,1,2,,,860,0,61,921,1658
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2513,3,256,70,22,65,21,91,75,262,15,2,2,1,1,3,,,886,0,52,938,1630
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2514,5,446,148,58,135,38,217,206,640,40,10,3,2,1,6,,,1950,4,107,2061,3363
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2515,3,410,33,18,40,36,36,66,338,20,4,3,0,0,3,,,1007,0,44,1051,1757
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2516,2,165,22,13,28,24,45,27,330,18,13,11,2,0,0,,,698,0,45,743,1378
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2517,2,156,22,8,29,12,36,23,209,22,1,6,3,0,0,,,527,0,33,560,876
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2518,1,50,9,5,9,4,12,10,27,4,0,0,0,0,0,,,130,0,7,137,266
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2519,2,248,30,25,45,12,50,39,155,8,4,0,3,0,1,,,620,0,59,679,1209
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2520,2,191,26,12,48,20,79,34,187,17,3,0,0,0,2,,,619,0,28,647,1268
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2521,2,156,66,8,21,15,44,39,112,8,2,0,0,1,0,,,472,0,30,502,899
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2522,2,132,18,13,36,11,59,20,230,14,9,5,6,0,2,,,555,0,36,591,1044
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2523,3,349,37,24,72,30,110,60,382,16,6,2,4,0,2,,,1094,3,64,1161,2080
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2524,3,336,44,22,77,19,95,52,276,17,11,1,0,0,2,,,952,0,62,1014,1885
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2525,2,176,22,11,46,15,40,14,137,14,1,0,3,3,0,,,482,1,17,500,924
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2526,2,117,87,10,46,19,60,23,101,11,3,3,3,0,0,,,483,0,31,514,1094
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2527,3,221,23,45,48,20,105,46,196,18,5,3,4,0,5,,,739,0,58,797,1620
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2528,3,346,26,28,35,10,50,203,210,10,4,2,0,0,2,,,926,0,85,1011,1843
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2529,2,250,22,34,34,18,52,128,174,13,8,1,1,1,2,,,738,0,47,785,1263
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2530,2,382,19,31,24,15,80,59,120,15,6,1,2,0,0,,,754,0,51,805,1418
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2531,3,317,50,44,50,18,162,106,266,23,4,6,0,0,4,,,1050,0,35,1085,1851
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2532,3,176,79,25,197,23,65,41,201,25,13,2,1,0,2,,,850,0,56,906,1800
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2533,2,128,28,14,82,15,52,29,140,16,1,1,1,0,0,,,507,0,35,542,895
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2534,2,188,73,23,24,7,52,35,44,3,0,0,2,2,0,,,453,2,28,483,1096
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2535,3,338,106,23,97,31,131,109,265,29,5,3,0,0,3,,,1140,0,72,1212,2203
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2536,2,170,43,22,70,64,83,40,184,18,1,0,1,0,1,,,697,0,41,738,1378
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2537,2,227,78,20,63,23,81,53,221,22,4,1,0,0,2,,,795,0,40,835,1456
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2538,2,133,82,11,36,14,44,30,73,3,2,0,1,0,1,,,430,0,36,466,995
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2539,1,30,1,16,32,18,55,22,95,10,2,1,0,0,0,,,282,0,17,299,700
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2540,2,137,29,7,52,16,55,20,183,9,4,2,1,0,0,,,515,0,41,556,1051
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2541,2,159,36,8,20,14,60,21,121,5,8,0,0,0,1,,,453,0,37,490,1128
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2542,3,200,36,32,60,28,53,43,224,13,8,2,1,0,1,,,701,0,46,747,1656
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2543,3,281,185,16,32,20,20,54,248,14,4,1,0,0,1,,,876,0,42,918,1650
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2544,4,373,232,23,84,24,35,69,276,24,7,1,1,0,3,,,1152,0,80,1232,2456
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2545,4,407,243,38,75,34,32,68,333,26,11,3,1,0,0,,,1271,0,61,1332,2892
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2546,2,246,131,5,42,9,10,46,133,9,2,0,1,0,3,,,637,0,34,671,1119
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2547,2,207,115,10,21,8,10,26,91,4,2,1,0,1,1,,,497,1,32,530,629
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2548,3,306,213,16,62,22,34,60,236,18,1,2,2,0,3,,,975,2,61,1038,1752
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2549,3,290,223,30,58,23,27,43,216,30,5,2,0,0,3,,,950,0,78,1028,1972
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2550,3,243,178,9,67,14,26,42,245,28,1,1,2,0,6,,,862,0,45,907,1646
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2551,7,712,402,69,137,57,73,98,603,52,7,1,0,0,5,,,2216,2,126,2344,4768
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2552,3,238,178,11,45,18,11,40,195,9,1,2,0,0,2,,,750,2,52,804,1545
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2553,2,295,159,17,40,22,22,29,192,16,3,0,2,0,1,,,798,1,30,829,1415
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2554,2,302,171,8,42,13,24,54,173,6,2,0,0,0,2,,,797,2,48,847,1318
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2555,1,145,89,7,24,9,8,18,91,7,1,0,0,0,0,,,399,0,25,424,677
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2556,4,352,210,26,65,43,29,48,366,26,2,3,0,0,2,,,1172,1,79,1252,2380
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2557,4,504,193,39,57,41,36,47,347,23,7,0,0,0,1,,,1295,0,54,1349,2429
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2558,4,406,170,27,59,23,34,66,364,27,11,5,2,0,2,,,1196,1,77,1274,2316
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2559,2,241,147,18,36,14,17,29,180,22,0,2,0,0,1,,,707,2,35,744,1444
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2560,4,449,265,30,82,44,49,95,380,26,6,4,0,1,1,,,1432,4,102,1538,2656
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2561,4,344,217,38,83,53,28,57,384,32,6,4,2,0,3,,,1251,0,87,1338,2903
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2563,1,97,14,4,7,3,2,4,7,0,0,1,0,0,1,,,140,0,9,149,329
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2564,1,43,6,0,1,1,2,0,11,1,0,0,0,0,1,,,66,0,4,70,143
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2566,1,45,10,4,9,7,5,1,16,0,1,0,0,0,0,,,98,0,5,103,189
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2568,1,36,36,6,3,2,1,1,18,0,0,0,0,0,0,,,103,0,10,113,193
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2569,1,113,59,6,22,8,5,11,49,9,1,0,0,0,0,,,283,0,27,310,528
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2570,1,39,23,0,2,1,0,1,7,1,0,0,0,0,0,,,74,0,9,83,145
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2571,1,97,70,12,16,3,9,11,29,3,2,0,0,0,0,,,252,0,18,270,637
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2572,2,147,175,22,32,18,14,14,52,6,2,0,1,0,0,,,483,0,45,528,1080
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2573,3,327,188,13,39,14,11,58,49,9,6,2,1,0,1,,,718,0,51,769,1712
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2574,3,439,254,10,61,11,12,11,42,7,0,0,0,0,2,,,849,0,42,891,1761
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2575,1,62,86,11,17,17,4,5,27,7,1,0,0,0,1,,,238,0,0,238,585
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2576,1,72,66,6,20,11,11,8,50,12,3,0,0,0,0,,,259,0,20,279,660
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2577,2,98,65,9,15,4,6,7,43,6,2,0,1,0,0,,,256,0,24,280,776
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2578,2,146,47,12,26,8,8,5,33,4,2,0,0,0,2,,,293,0,29,322,734
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2579,3,272,224,43,57,32,18,39,137,7,0,1,0,0,2,,,832,1,37,870,1624
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2580,1,26,21,11,3,7,1,10,26,0,0,0,0,0,0,,,105,0,13,118,258
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2581,4,553,249,27,44,30,22,30,175,15,1,0,0,0,3,,,1149,0,54,1203,2548
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2582,2,179,120,16,76,10,10,18,60,7,0,1,2,2,0,,,501,0,48,549,1388
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2583,2,267,92,13,44,10,15,10,82,11,2,2,2,0,2,,,552,0,35,587,1200
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2584,3,480,74,12,65,17,5,13,98,12,1,1,0,1,1,,,780,0,41,821,1794
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2585,2,213,174,14,65,15,16,19,108,14,6,4,1,0,3,,,652,0,36,688,1443
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2586,3,239,186,33,43,23,30,34,162,11,4,1,1,0,6,,,773,0,49,822,1765
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2587,7,338,600,36,131,54,49,44,427,54,20,5,7,1,5,,,1771,9,133,1913,4768
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2588,4,235,233,33,103,29,27,40,239,30,4,3,0,0,2,,,978,1,72,1051,2466
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2589,3,136,388,13,67,12,6,12,92,13,1,0,1,0,2,,,743,0,30,773,1572
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2590,2,281,137,17,65,16,11,10,73,10,0,1,2,0,0,,,623,0,61,684,1441
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2591,2,164,91,19,24,19,31,110,153,18,2,2,3,0,3,,,639,1,38,678,1197
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2592,2,203,142,22,27,12,18,74,137,12,2,1,1,0,0,,,651,0,43,694,1207
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2593,2,264,119,22,18,14,11,30,95,2,0,0,1,0,4,,,580,0,38,618,1255
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2594,2,184,130,14,20,9,9,9,51,0,5,0,1,0,4,,,436,0,18,454,976
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2595,3,306,191,27,80,21,17,15,134,20,2,3,1,0,0,,,817,0,59,876,1877
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2596,1,100,30,7,6,7,8,4,44,3,1,0,0,0,0,,,210,0,12,222,563
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2597,2,304,64,20,31,5,8,6,53,11,0,1,0,0,1,,,504,0,38,542,1326
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2598,4,427,121,24,182,24,14,16,141,5,1,0,2,1,6,,,964,0,55,1019,2370
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2599,3,237,212,16,40,24,18,9,252,11,4,0,0,1,1,,,825,0,49,874,1815
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2600,2,281,96,17,32,16,21,12,106,7,1,0,0,0,2,,,591,0,50,641,1315
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2601,3,352,175,25,45,38,21,36,244,21,2,3,0,0,4,,,966,2,58,1026,2159
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2602,4,453,95,30,56,39,35,23,401,25,14,6,1,0,2,,,1180,0,61,1241,2391
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,34,SANTA CATARINA,2603,3,500,343,5,21,7,11,16,147,2,2,0,0,0,5,,,1059,1,69,1129,1628
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,34,SANTA CATARINA,2604,3,518,292,6,25,4,7,8,106,4,0,1,0,1,4,,,976,1,41,1018,1514
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,34,SANTA CATARINA,2605,2,275,181,0,2,2,0,3,16,1,1,0,0,1,1,,,483,0,20,503,702
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,34,SANTA CATARINA,2606,1,86,46,0,2,0,1,0,9,0,0,0,0,0,0,,,144,0,2,146,185
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,34,SANTA CATARINA,2607,1,121,57,1,1,0,1,0,18,1,1,0,0,0,0,,,201,0,6,207,280
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2778,4,575,467,233,141,21,22,11,274,17,4,0,1,1,3,,,1770,0,91,1861,2348
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2779,3,396,124,109,148,8,31,12,143,9,2,1,2,0,6,,,991,0,49,1040,1419
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2780,2,336,242,128,130,14,16,8,158,7,0,1,0,0,2,,,1042,1,55,1098,1491
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2781,3,515,81,162,129,13,22,5,179,5,1,0,0,0,4,,,1116,0,63,1179,1560
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2782,1,84,39,18,36,3,12,0,24,0,0,0,0,0,1,,,217,0,15,232,329
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2783,3,374,90,193,342,16,36,6,214,3,4,1,0,0,3,,,1282,0,68,1350,1741
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2784,2,331,113,71,218,11,20,8,113,2,2,1,1,1,4,,,896,0,47,943,1337
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2785,3,377,181,248,441,23,39,8,189,9,3,0,3,0,4,,,1525,0,65,1590,2029
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2787,1,115,130,47,55,7,8,1,50,3,1,0,0,0,4,,,421,0,34,455,624
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2789,1,32,22,10,34,0,2,1,3,0,0,0,0,0,1,,,105,0,19,124,155
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2891,3,557,243,44,39,9,24,58,234,2,4,1,1,0,5,,,1221,0,37,1258,1640
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2892,3,594,219,75,23,14,16,51,309,11,5,4,5,0,2,,,1328,0,69,1397,1973
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2893,1,56,17,5,6,3,3,0,20,0,0,0,0,0,0,,,110,0,4,114,196
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2894,1,159,15,11,7,3,0,1,46,1,1,0,1,0,1,,,246,1,12,259,553
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2895,1,254,51,2,1,2,3,4,19,1,0,0,0,0,0,,,337,0,5,342,576
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2896,1,17,48,3,2,0,1,0,12,1,0,0,0,0,0,,,84,0,7,91,193
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2897,1,234,44,4,11,6,15,2,28,1,1,0,0,0,1,,,347,0,25,372,684
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2898,1,155,49,10,9,6,8,5,20,1,3,0,0,0,0,,,266,0,21,287,517
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2899,3,497,251,70,41,11,65,16,98,5,2,1,1,0,2,,,1060,0,43,1103,1610
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2900,2,374,198,34,43,8,19,18,178,7,3,0,2,0,2,,,886,0,64,950,1499
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2901,1,266,57,33,14,3,8,6,73,3,1,0,2,0,2,,,468,0,16,484,689
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2902,2,407,95,23,23,7,13,15,72,0,2,0,1,0,0,,,658,0,35,693,1137
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2903,3,497,377,124,27,13,22,20,151,8,2,0,3,0,3,,,1247,0,60,1307,1973
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2904,2,223,164,45,16,8,7,22,148,4,5,1,1,0,0,,,644,0,20,664,904
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2905,2,331,153,32,31,11,18,32,222,4,3,1,0,0,3,,,841,1,28,870,1278
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,45,XICHU,2934,1,134,88,4,4,2,1,2,37,1,0,0,1,0,2,,,276,0,14,290,411
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,45,XICHU,2935,3,555,377,2,32,9,6,10,103,4,0,0,0,0,3,,,1101,2,59,1162,1599
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,45,XICHU,2936,1,124,54,2,3,1,4,5,25,1,0,0,0,0,1,,,220,1,8,229,320
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,45,XICHU,2937,2,187,79,0,10,1,2,0,13,0,0,0,0,1,1,,,294,0,10,304,431
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,45,XICHU,2938,2,149,109,1,12,0,2,0,6,0,0,0,0,0,1,,,280,0,8,288,407
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,45,XICHU,2939,1,141,64,0,22,2,0,1,12,0,0,0,0,0,0,,,242,0,11,253,332
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,45,XICHU,2940,2,415,260,2,32,3,2,4,23,2,0,0,0,0,2,,,745,0,40,785,1045
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,45,XICHU,2941,2,91,118,0,4,0,2,0,25,0,0,0,0,0,4,,,244,0,16,260,361
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,45,XICHU,2942,2,312,217,1,15,2,2,3,28,0,0,0,0,0,0,,,580,0,23,603,902
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,45,XICHU,2943,2,300,169,8,11,3,5,4,41,2,0,0,0,0,1,,,544,0,42,586,775
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,45,XICHU,2944,1,219,117,0,31,0,6,1,36,0,0,0,0,0,0,,,410,0,29,439,662
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,45,XICHU,2945,2,161,153,3,3,5,2,1,8,1,0,0,0,0,0,,,337,0,8,345,443
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,45,XICHU,2946,1,154,92,1,10,1,1,0,20,2,0,0,0,0,1,,,282,0,14,296,423
