CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,NVA _ALIANZA,MORENA,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,43,C01,130,117,50,3,9,15,40,1,2,0,0,0,367,10,377,623,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0043C01.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,44,B ,86,143,59,4,8,7,40,0,1,0,0,0,348,12,360,582,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0044B00.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,44,C01,86,148,52,7,7,12,26,1,0,2,0,0,341,18,359,582,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0044C01.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,44,C02,124,115,61,0,9,10,31,1,0,1,0,0,352,10,362,581,ACTA CASILLA,ANULADA,JIN-GOB-PAN-001/2016,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0044C02.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,45,B ,121,140,57,3,9,11,37,0,0,0,0,0,378,13,391,639,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0045B00.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,45,C01,114,151,60,3,10,19,30,2,2,2,0,0,393,15,408,638,ACTA CASILLA,ANULADA,JIN-GOB-PAN-001/2016,
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,46,B ,93,97,63,5,4,14,26,0,0,0,0,0,302,16,318,555,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0046B00.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,46,C01,91,109,53,2,3,19,27,0,1,1,0,0,306,14,320,554,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0046C01.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,46,C02,101,84,43,4,4,15,26,0,0,0,0,0,277,0,277,554,ACTA CASILLA,ANULADA,JIN-GOB-PAN-001/2016,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0046C02.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,46,S01,71,74,42,1,4,14,32,1,0,1,0,2,240,10,252,0,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0046S00.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,47,B ,74,121,64,2,8,12,30,0,0,0,0,1,311,10,322,560,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0047B00.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,47,C01,64,138,56,6,15,18,42,0,0,0,0,0,339,13,352,559,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0047C01.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,48,B ,5,85,15,3,1,9,5,1,2,0,2,0,128,10,138,226,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0048B00.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,49,B ,6,0,51,0,2,0,3,84,0,0,0,0,146,7,153,255,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0049B00.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,51,B ,6,89,25,7,4,19,4,0,0,0,0,0,154,6,160,269,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0051B00.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,52,B ,11,65,26,3,2,9,19,1,0,0,0,0,136,0,136,478,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0052B00.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,52,C01,105,116,46,3,5,18,33,0,0,0,0,0,326,6,332,478,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0052C01.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,53,B ,44,72,28,6,11,14,55,2,0,0,0,0,232,10,242,473,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0053B00.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,54,B ,33,96,104,5,3,14,19,0,0,0,0,10,274,5,289,715,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0054B00.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,54,C01,30,108,86,4,2,13,17,1,0,0,0,0,261,24,285,714,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0054C01.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,55,B ,55,254,32,6,1,21,26,1,1,1,0,4,398,15,417,607,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0055B00.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,55,C01,54,232,35,6,4,16,28,0,0,1,0,0,376,25,401,607,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0055C01.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,56,B ,16,97,29,7,3,12,30,1,0,0,0,0,195,10,205,320,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0056B00.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,57,B ,13,268,30,28,8,30,24,2,0,0,0,0,403,29,432,737,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0057B00.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,58,B ,19,126,105,10,8,14,17,0,0,0,0,3,299,8,310,513,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0058B00.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,59,B ,24,122,26,6,4,7,30,0,0,0,0,3,219,13,235,412,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0059B00.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,59,C01,31,91,30,4,9,9,21,0,1,1,0,0,197,15,212,412,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0059C01.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,60,B ,66,100,105,5,8,17,56,1,1,0,0,0,359,24,383,668,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0060B00.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,60,C01,58,138,78,15,15,21,49,0,0,2,0,0,376,18,394,668,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0060C01.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,60,C02,43,125,88,12,10,22,54,3,1,0,0,3,358,17,378,668,ACTA CASILLA,ANULADA,JIN-GOB-PAN-001/2016,
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,61,B ,49,135,32,13,5,29,41,1,4,0,1,0,310,22,332,694,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0061B00.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,62,B ,42,172,63,5,5,20,58,2,0,1,0,7,368,25,400,691,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0062B00.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,62,C01,49,129,74,8,4,20,60,1,1,0,0,0,346,33,379,691,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0062C01.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,62,C02,43,119,89,9,11,18,69,1,0,0,0,0,359,33,392,690,ACTA CASILLA,ANULADA,JIN-GOB-PAN-001/2016,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0062C02.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,63,B ,40,73,33,7,5,12,47,1,0,0,1,2,219,12,233,342,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0063B00.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,64,B ,80,139,93,5,5,31,45,0,0,0,0,0,398,12,410,584,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0064B00.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,65,B ,25,182,53,8,5,32,38,1,0,0,0,0,344,23,367,696,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0065B00.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,65,C01,19,189,75,6,1,19,43,0,0,0,0,0,352,27,379,696,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0065C01.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,65,C02,13,178,60,6,3,29,46,2,0,0,0,0,337,25,362,696,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0065C02.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,66,B ,44,169,34,7,10,33,48,0,2,1,0,0,348,55,403,643,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0066B00.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,66,C01,52,178,50,6,6,27,51,0,0,1,0,0,371,35,406,643,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0066C01.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,67,B ,64,197,51,6,9,17,60,1,0,0,0,0,405,27,432,678,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0067B00.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,67,C01,72,149,45,14,9,14,80,1,1,1,0,7,386,17,410,677,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0067C01.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,68,B ,60,178,41,3,6,18,52,0,0,1,1,2,360,12,374,659,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0068B00.jpg
5,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,68,C01,52,155,58,5,8,12,69,0,0,0,0,0,359,19,378,659,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0068C01.jpg
5,13,HIDALGO,9,METEPEC,4,AGUA BLANCA DE ITURBIDE,69,B ,212,167,20,10,8,73,21,11,0,7,1,3,530,30,563,738,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0069B00.jpg
5,13,HIDALGO,9,METEPEC,4,AGUA BLANCA DE ITURBIDE,69,C01,223,154,35,14,8,69,35,5,0,6,1,0,550,29,579,737,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0069C01.jpg
5,13,HIDALGO,9,METEPEC,4,AGUA BLANCA DE ITURBIDE,69,C02,265,184,30,12,8,48,21,8,1,0,0,0,577,31,608,737,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0069C02.jpg
5,13,HIDALGO,9,METEPEC,4,AGUA BLANCA DE ITURBIDE,70,B ,24,21,14,9,0,22,5,0,0,0,0,0,95,9,104,146,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0070B00.jpg
5,13,HIDALGO,9,METEPEC,4,AGUA BLANCA DE ITURBIDE,71,B ,24,32,4,5,3,21,5,0,0,1,2,0,97,7,104,136,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0071B00.jpg
5,13,HIDALGO,9,METEPEC,4,AGUA BLANCA DE ITURBIDE,72,B ,54,34,2,30,7,3,7,0,0,0,0,17,137,0,154,212,ACTA CASILLA,ANULADA,JIN-GOB-PAN-001/2016,
5,13,HIDALGO,9,METEPEC,4,AGUA BLANCA DE ITURBIDE,72,E01,97,45,5,8,1,25,4,1,0,0,0,0,186,19,205,280,ACTA CASILLA,ANULADA,JIN-GOB-PAN-001/2016,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0072E01.jpg
5,13,HIDALGO,9,METEPEC,4,AGUA BLANCA DE ITURBIDE,73,B ,103,29,16,3,2,22,9,2,3,3,1,0,193,12,205,261,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0073B00.jpg
5,13,HIDALGO,9,METEPEC,4,AGUA BLANCA DE ITURBIDE,74,B ,77,108,10,7,2,57,14,0,0,1,0,0,276,13,289,367,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0074B00.jpg
5,13,HIDALGO,9,METEPEC,4,AGUA BLANCA DE ITURBIDE,75,B ,42,52,2,6,1,25,6,2,0,1,0,0,137,4,141,167,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0075B00.jpg
5,13,HIDALGO,9,METEPEC,4,AGUA BLANCA DE ITURBIDE,76,B ,30,48,2,4,1,10,2,3,0,3,0,0,103,12,115,131,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0076B00.jpg
5,13,HIDALGO,9,METEPEC,4,AGUA BLANCA DE ITURBIDE,77,B ,214,216,24,10,7,54,14,0,0,0,0,0,539,50,589,744,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0077B00.jpg
5,13,HIDALGO,9,METEPEC,4,AGUA BLANCA DE ITURBIDE,78,B ,112,97,15,12,1,58,28,6,0,4,1,0,334,26,360,476,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0078B00.jpg
5,13,HIDALGO,9,METEPEC,4,AGUA BLANCA DE ITURBIDE,78,C01,126,114,21,9,2,52,30,5,0,4,1,0,364,17,381,476,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0078C01.jpg
5,13,HIDALGO,9,METEPEC,4,AGUA BLANCA DE ITURBIDE,79,B ,155,144,35,11,9,67,57,8,1,5,1,1,493,31,525,709,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0079B00.jpg
5,13,HIDALGO,9,METEPEC,4,AGUA BLANCA DE ITURBIDE,80,B ,180,115,16,14,7,41,40,1,1,1,0,0,416,21,437,544,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0080B00.jpg
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,81,B,101,94,57,24,22,4,13,0,2,0,0,0,317,15,332,510,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0081B00.jpg
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,81,C01,108,104,49,34,19,8,14,0,1,0,0,0,337,6,343,510,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0081C01.jpg
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,81,C02,125,117,59,20,18,4,9,0,1,1,1,0,355,6,361,510,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0081C02.jpg
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,82,B,124,69,54,26,38,8,16,1,1,0,0,0,337,12,349,520,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0082B00.jpg
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,82,C01,125,81,59,16,32,3,12,0,2,0,0,0,330,11,341,520,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0082C01.jpg
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,82,C02,122,96,63,14,43,8,17,0,2,0,0,0,365,8,373,519,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0082C02.jpg
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,83,B,114,137,80,31,50,14,17,2,3,0,0,0,448,14,462,637,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0083B00.jpg
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,83,C01,109,127,81,31,56,13,19,0,2,0,0,0,438,17,455,637,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0083C01.jpg
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,84,B,119,150,94,24,59,20,6,0,2,1,0,0,475,11,486,657,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0084B00.jpg
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,84,C01,108,177,72,26,62,7,12,0,0,0,1,1,465,9,475,657,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0084C01.jpg
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,85,B,80,110,74,114,21,6,26,6,0,0,0,0,437,12,449,690,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0085B00.jpg
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,85,C01,96,105,75,146,19,13,20,7,0,0,0,0,481,16,497,690,ACTA CASILLA,ANULADA,JIN-GOB-PAN-001/2016,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0085C01.jpg
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,86,B,82,101,57,99,10,8,13,0,7,0,1,0,378,14,392,633,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0086B00.jpg
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,86,C01,57,83,80,89,20,8,32,0,3,0,0,0,372,0,372,633,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0086C02.jpg
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,86,C02,58,117,66,88,27,8,19,0,7,0,0,0,390,18,408,633,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0086C02.jpg
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,87,B,45,35,30,21,8,2,5,1,0,0,0,0,147,1,148,195,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0087B00.jpg
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,88,B,102,144,58,38,34,8,30,0,1,1,0,0,416,12,428,641,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0088B00.jpg
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,88,C01,118,100,69,84,42,2,31,0,0,0,0,0,446,7,453,640,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0088C01.jpg
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,88,C02,88,121,83,59,22,5,42,2,0,2,0,0,424,4,428,640,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0088C02.jpg
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,89,B,125,93,120,60,29,5,25,0,1,0,0,0,458,10,468,694,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0089B00.jpg
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,89,C01,134,125,85,74,23,6,33,1,0,0,0,0,481,10,491,693,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0089C01.jpg
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,90,B,48,90,48,41,7,10,10,0,0,1,0,0,255,2,257,325,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0090B00.jpg
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,91,B,18,111,10,52,5,1,1,0,1,0,0,0,199,4,203,237,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0091B00.jpg
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,92,B,83,121,88,60,1,7,15,2,1,0,0,0,378,6,384,559,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0092B00.jpg
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,92,C01,99,105,89,59,2,6,18,0,2,0,0,0,380,12,392,559,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0092C01.jpg
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,92,C02,98,104,81,47,2,10,23,0,0,0,0,0,365,9,374,558,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0092C02.jpg
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,93,B,68,130,129,86,1,9,33,1,1,0,1,0,459,8,467,682,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0093B00.jpg
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,94,B,24,81,33,51,3,8,6,3,3,0,0,1,212,12,225,361,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0094B00.jpg
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,95,B,39,75,41,67,5,1,32,0,4,0,2,0,266,13,279,490,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0095B00.jpg
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,95,C01,31,69,54,77,0,10,25,1,6,0,1,0,274,13,287,490,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0095C01.jpg
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,96,B,70,83,61,47,2,4,19,1,0,0,0,0,287,17,304,491,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0096B00.jpg
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,97,B,41,44,54,47,4,4,12,0,1,0,0,0,207,9,216,394,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0097B00.jpg
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,97,C01,41,44,54,47,4,4,12,0,1,0,0,0,207,14,221,394,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0097C01.jpg
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,98,B,50,83,31,52,0,2,11,0,2,1,0,0,232,7,239,328,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0098B00.jpg
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,99,B,33,70,66,86,1,10,21,2,0,0,3,0,292,10,302,655,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0099B00.jpg
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,99,C01,48,76,49,103,1,4,18,1,3,0,1,0,304,7,311,655,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0099C01.jpg
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,100,B,35,41,5,72,2,1,6,0,2,0,0,0,164,14,178,417,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0100B00.jpg
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,100,C01,16,49,47,84,5,8,9,2,2,4,32,0,258,7,265,416,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0100C01.jpg
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,101,B,49,66,80,30,5,8,11,0,3,0,0,0,252,8,260,490,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0100B00.jpg
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,101,C01,43,70,82,36,4,10,18,1,1,0,0,0,265,4,269,489,ACTA CASILLA,,,
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,102,B,15,79,17,52,1,4,5,0,0,0,0,0,173,2,175,226,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0102B00.jpg
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,103,B,50,56,72,81,2,6,9,0,0,0,0,0,276,4,280,431,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0103B00.jpg
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,103,C01,49,53,73,72,2,5,9,1,1,0,0,0,265,6,271,430,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/GOBERNADOR/VG0103C01.jpg
