uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
28021,1989,PAN,UBALDO GUZMAN QUINTERO,PRI,,0.1117877847
28021,1992,PRI,JAVIER VILLARREAL SALAZAR,PAN,,0.1794319637
28021,1995,PRI,JOSE ERNESTO MANRIQUE VILLARREAL,PAN,,0.067691807
28021,1998,PRI,JAVIER VILLARREAL TERAN,PRD,,0.3461368882
28021,2001,PAN,FERNANDO PEDRAZA CHAVERRI,PRI,,0.0711234565
28021,2004,PRI_PVEM,JOSE LUIS CASTELLANOS GONZALEZ,PAN,,0.441499477
28021,2007,PRI_PNA,HECTOR LOPEZ GONZALEZ,PAN,,0.2250501311
28021,2010,PRI_PVEM_PNA,HUMBERTO FLORES DEWEY,PAN,,0.2388342891
28021,2013,PRI_PVEM_PNA,PABLO ALBERTO GONZALEZ LEON,PAN,,0.4895824195
28021,2016,PAN,JUAN FRANCISCO LEAL GUERRA,PRI_PVEM_PNA,,0.0451660929
28021,2018,PAN,JOSE MATEO VAZQUEZ ONTIVEROS,PT_MORENA_PES,MARTHA PATRICIA CHIO DE LA GARZA,0.0983099476
28021,2021,PAN,EDGAR NOE RAMOS FERRETIZ,PT_MORENA,MARTHA PATRICIA CHIO DE LA GARZA,0.0319120253
28022,1989,PARM,JORGE CARDENAS GONZALEZ,PRI,,0.1916475392
28022,1992,PRI,TOMAS YARRINGTON RUBALCABA,PAN,,0.4784923826
28022,1995,PAN,ANTONIO RAMON SAMPAYO ORTIZ,PRI,,0.0447070258
28022,1998,PRI,HOMAR ZAMORANO AYALA,PAN,,0.3434962816
28022,2001,PRI,MARIO PRAXEDIS ZOLECI GARCIA,PAN,,0.1116808654
28022,2004,PRI,BALTASAR MANUEL HINOJOSA OCHOA,PAN,,0.0979274923
28022,2007,PRI_PNA,ERICK AGUSTIN SILVA SANTOS,PAN,,0.4270700296
28022,2010,PRI_PVEM_PNA,VICTOR ALFONSO SANCHEZ GARZA,PAN,,0.332665083
28022,2013,PAN,NORMA LETICIA SALAZAR VAZQUEZ,PRI_PVEM_PNA,,0.1483202723
28022,2016,PRI_PVEM_PNA,JESUS JUAN DE LA GARZA DIAZ DEL GUANTE,PAN,,0.0236172703
28022,2018,PT_MORENA_PES,MARIO ALBERTO LOPEZ HERNANDEZ,PAN_PRD_MC,CARLOS ALBERTO GARCIA GONZALEZ,0.0504044667
28022,2021,PT_MORENA,MARIO ALBERTO LOPEZ HERNANDEZ,PAN,GLORIA IVETT BERMEA VAZQUEZ,0.3023237299
28023,1989,PRI,LUCIANO GONZALEZ MOYA,PARM,,0.5136054422
28023,1992,PRI,NOE OBREGON PALACIOS,PRD,,0.6540130152
28023,1995,PRI,FEDERICO MENDOZA FUERTE,PAN,,0.3193960511
28023,1998,PRI,FRANCISCO OLVERA SANCHEZ,PAN,,0.7288469107
28023,2001,PRI,JOSE LUIS GOMEZ MORUA,PAN,,0.4245833333
28023,2004,PRI,JUAN MASCORRO BOTELLO,PAN,,0.3010752688
28023,2007,PAN,GUSTAVO OBREGON PALACIOS,PRI_PNA,,0.0525394046
28023,2010,PRI_PNA,PEDRO GARCIA PALACIOS,PAN,,0.2350791717
28023,2013,PRI_PVEM_PNA,PEDRO LOERA ALMARAZ,PAN,,0.0671250819
28023,2016,PAN,ANABEL RIVERA TREVIÑO,PRI_PVEM_PNA,,0.0380983393
28023,2018,PAN,MARIA RAMONA MORUA PULIDO,PRI,ELIDA CEDILLO SALINAS,0.0827225131
28023,2021,PAN,MARIA CRISTINA BARRERA BARRERA,PRI,PEDRO LOERA ALMARAZ,0.0984095427
28024,1989,PRI,JESUS HUMBERTO HINOJOSA VIVANCO,PARM,,0.5800664452
28024,1992,PRI,ENRIQUE MALDONADO QUINTANILLA,PARM,,0.3155627356
28024,1995,PRI,JESUS ANGEL GUERRA MANCIAS,PAN,,0.4083029197
28024,1998,PRI,JESUS HUMBERTO HINOJOSA VIVANCO,PAN,,0.5025316456
28024,2001,PRI,ABDON CANALES DIAZ,PAN,,0.1369394043
28024,2004,PRI,JOSE HERBEY RAMOS RAMOS,PAN,,0.052246604
28024,2007,PRI_PNA,JOSE IVAN MANCIAS HINOJOSA,PRD,,0.7065420561
28024,2010,PRI_PNA,ALBERTO GONZALEZ PEÑA,PT,,0.7834978843
28024,2013,PAN,ROBERTO GONZALEZ GONZALEZ,PRI_PVEM_PNA,,0.0562106918
28024,2016,PAN,ROBERTO GUSTAVO GONZALEZ HINOJOSA,MC,,0.2188183807
28024,2018,PAN,ROBERTO GUSTAVO GONZALEZ HINOJOSA,PRI,MARIA HERLINDA GONZALEZ VAZQUEZ,0.4163090129
28024,2021,PAN,JOSE PATROCLO TREVINO RAMOS,INDEP,HIRAM PEÑA GOMEZ,0.0962521295
28025,1989,PRI,JOSE BARRERA MANUEL BALDERAS RAMIREZ,PARM,,0.668244898
28025,1992,PRI,JESUS AMANDO SAENZ BARRERA,PARM,,0.7178571429
28025,1995,PAN,SANTIAGO GOMEZ STRINGEL,PRI,,0.1206634591
28025,1998,PRI,RAUL ANTONIO RODRIGUEZ BARRERA,PAN,,0.2671182908
28025,2001,PRI,LIBALDO GARZA MORENO,PAN,,0.1383950024
28025,2004,PRI,ALFONSO RAMIREZ RODRIGUEZ,PAN,,0.4023837148
28025,2007,PRI_PNA,CERVANDO LOPEZ MORENO,PAN,,0.2985103502
28025,2010,PRI_PNA,RAMON EDMUNDO RODRIGUEZ GARZA,PAN,,0.1464961189
28025,2013,PAN,RAMIRO CORTEZ BARRERA,PRI_PVEM_PNA,,0.0421092564
28025,2016,PAN,ROSA ICELA CORRO ACOSTA,PRI_PVEM_PNA,,0.1730195559
28025,2018,PRI,SERVANDO LOPEZ MORENO,PAN_PRD_MC,ROSA ICELA CORRO ACOSTA,0.1513558615
28025,2021,PAN,RAMIRO CORTEZ BARRERA,PRI,SERVANDO LOPEZ MORENO,0.1553591543
