DISTRITO LOCAL,NUM MPO,MUNICIPIO,Coalicion1,Coalicion2,SECCION,TIPO,LISTANOMINAL,PAN,PRI,PRD,PT,PVEM,PCP,PAS,PSN,PC,PRI-PVEM,CC1,CC2,SumaCC1,SumaCC2,NoRegistrados,Nulos,Total
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1274,C5,664,33,,48,5,,10,,,3,21,5,,36,,0,3,128
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1275,B,676,42,,51,12,,22,,,3,24,4,,50,,0,8,166
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1275,C1,677,45,,52,9,,19,,,3,28,4,,51,,0,6,166
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1275,C2,677,53,,45,7,,18,,,4,24,2,,44,,0,5,158
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1276,B,621,38,,30,25,,24,,,5,27,13,,64,,0,4,166
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1276,C1,621,42,,29,21,,15,,,2,30,3,,48,,0,9,151
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1276,C2,622,42,,28,25,,22,,,3,38,5,,65,,0,4,167
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1277,B,340,34,,6,0,,10,,,3,53,3,,66,,0,1,110
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1278,B,625,35,,23,10,,3,,,9,29,4,,36,,0,1,114
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1278,C1,625,50,,27,23,,1,,,6,25,3,,29,,0,4,139
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1278,C2,625,46,,29,10,,5,,,5,25,6,,36,,0,4,130
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1279,B,665,48,,25,4,,26,,,8,46,5,,77,,0,3,165
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1279,C1,666,55,,33,6,,31,,,6,31,8,,70,,0,4,174
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1280,B,542,36,,35,9,,11,,,3,23,1,,35,,0,0,118
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1280,C1,542,32,,20,8,,17,,,3,25,3,,45,,0,2,110
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1280,C2,542,35,,19,16,,12,,,3,18,1,,31,,0,0,104
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1281,B,469,28,,19,5,,5,,,1,48,3,,56,,0,2,111
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1281,C1,469,18,,14,10,,8,,,5,34,4,,46,,1,3,97
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1282,B,556,54,,20,4,,12,,,6,58,5,,75,,0,1,160
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1282,C1,556,41,,22,2,,10,,,5,47,4,,61,,0,8,139
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1282,C2,556,42,,21,3,,9,,,3,60,0,,69,,0,3,141
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1283,B,566,24,,34,6,,10,,,16,53,8,,71,,0,1,152
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1283,C1,566,50,,32,5,,8,,,11,37,2,,47,,0,0,145
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1283,C2,567,39,,23,6,,10,,,9,39,1,,50,,0,2,129
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1284,B,538,15,,11,2,,7,,,1,44,10,,61,,0,1,91
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1284,C1,539,28,,4,1,,14,,,0,50,6,,70,,1,2,106
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1285,B,730,48,,26,10,,19,,,3,40,4,,63,,0,7,157
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1285,C1,731,60,,24,6,,17,,,2,62,5,,84,,0,7,183
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1286,B,516,32,,33,5,,3,,,3,34,5,,42,,0,7,122
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1286,C1,517,30,,36,11,,9,,,1,34,2,,45,,0,3,126
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1286,C2,517,21,,25,7,,8,,,4,27,2,,37,,0,5,99
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1287,B,622,53,,36,8,,0,,,4,32,5,,37,,0,0,138
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1287,C1,623,49,,30,9,,3,,,11,41,4,,48,,0,2,149
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1287,C2,623,38,,42,10,,3,,,7,31,4,,38,,0,6,141
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1288,B,582,32,,17,9,,6,,,4,37,0,,43,,0,1,106
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1288,C1,582,27,,15,17,,5,,,0,25,0,,30,,0,6,95
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1288,C2,582,24,,16,12,,4,,,2,35,2,,41,,0,0,95
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1288,C3,582,39,,13,14,,5,,,7,22,0,,27,,0,5,105
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1289,B,530,32,,42,16,,6,,,10,35,13,,54,,1,3,158
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1289,C1,530,46,,39,18,,13,,,7,30,7,,50,,0,7,167
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1290,B,618,30,,14,13,,48,,,3,57,1,,106,,0,4,170
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1290,C1,619,24,,12,13,,23,,,2,31,8,,62,,0,1,114
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1291,B,650,54,,18,11,,6,,,18,54,5,,65,,0,4,170
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1291,C1,650,41,,15,13,,7,,,11,55,5,,67,,0,5,152
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1291,C2,651,63,,20,6,,14,,,7,50,5,,69,,0,7,172
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1292,B,604,40,,12,14,,9,,,4,36,8,,53,,0,5,128
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1292,C1,604,40,,11,13,,12,,,2,41,5,,58,,0,2,126
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1292,C2,604,35,,18,20,,11,,,2,40,0,,51,,0,2,128
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1293,B,640,39,,15,11,,5,,,2,58,4,,67,,0,3,137
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1293,C1,641,48,,22,9,,6,,,3,40,8,,54,,0,3,139
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1293,C2,641,34,,16,15,,5,,,14,42,5,,52,,0,3,134
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1293,C3,641,51,,9,9,,6,,,8,37,5,,48,,0,5,130
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1294,B,642,36,,44,4,,6,,,2,55,4,,65,,0,4,155
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1294,C1,643,50,,29,8,,0,,,3,45,7,,52,,0,4,146
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1294,C2,643,46,,39,13,,3,,,2,50,6,,59,,0,4,163
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1295,B,689,39,,49,5,,5,,,3,51,5,,61,,0,4,161
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1295,C1,690,31,,37,7,,10,,,2,46,9,,65,,0,5,147
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1296,B,705,35,,53,12,,7,,,6,30,5,,42,,0,7,155
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1296,C1,705,31,,50,10,,3,,,3,29,5,,37,,0,3,134
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1297,B,573,39,,26,5,,5,,,8,51,5,,61,,0,2,141
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1297,C1,573,44,,31,1,,7,,,0,42,3,,52,,0,5,133
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1297,C2,574,48,,23,5,,12,,,2,61,4,,77,,0,3,158
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1298,B,632,24,,19,0,,15,,,5,125,17,,157,,0,8,213
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1298,C1,633,31,,15,5,,9,,,7,111,13,,133,,0,6,197
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1299,B,649,33,,48,3,,13,,,2,30,4,,47,,0,5,138
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1299,C1,649,30,,36,7,,26,,,1,34,4,,64,,0,7,145
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1299,C2,649,30,,21,9,,18,,,6,27,5,,50,,0,6,122
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1299,C3,650,52,,24,6,,12,,,4,28,4,,44,,0,6,136
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1300,B,521,26,,18,1,,9,,,2,39,7,,55,,0,4,106
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1300,C1,521,32,,35,10,,12,,,3,35,0,,47,,0,1,128
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1300,C2,521,32,,25,1,,20,,,4,38,5,,63,,0,6,131
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1301,B,548,41,,19,9,,7,,,1,20,3,,30,,0,1,101
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1301,C1,548,31,,24,5,,9,,,1,18,3,,30,,0,3,94
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1301,C2,548,37,,32,6,,16,,,3,24,3,,43,,0,4,125
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1302,B,573,36,,32,9,,4,,,5,41,5,,50,,0,4,136
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1302,C1,573,32,,23,12,,4,,,5,51,0,,55,,0,2,129
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1303,B,378,21,,26,6,,8,,,2,25,3,,36,,0,6,97
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1303,C1,378,21,,19,6,,7,,,6,29,1,,37,,0,5,94
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1304,B,706,48,,34,9,,10,,,2,36,5,,51,,0,3,147
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1304,C1,706,30,,33,9,,6,,,3,38,6,,50,,0,2,127
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1304,C2,706,39,,56,13,,9,,,1,36,1,,46,,0,0,155
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1304,C3,706,42,,42,8,,11,,,4,46,7,,64,,0,3,163
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1304,C4,706,42,,39,10,,9,,,5,47,2,,58,,0,1,155
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1304,C5,706,31,,36,8,,12,,,3,47,4,,63,,0,2,143
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1304,C6,706,31,,36,7,,9,,,1,46,4,,59,,0,1,135
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1304,C7,706,37,,36,13,,8,,,4,45,4,,57,,0,3,150
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1304,C8,706,36,,35,8,,6,,,2,37,8,,51,,0,6,138
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1304,C9,706,25,,32,6,,9,,,8,39,4,,52,,0,4,127
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1304,C10,706,48,,41,11,,6,,,1,45,6,,57,,0,2,160
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1305,B,709,25,,47,13,,11,,,6,27,4,,42,,0,2,135
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1305,C1,709,37,,37,8,,11,,,6,33,1,,45,,0,3,136
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1305,C2,710,26,,34,17,,8,,,4,18,3,,29,,0,2,112
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1306,B,571,24,,24,9,,9,,,1,32,11,,52,,0,6,116
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1306,C1,572,29,,38,8,,8,,,0,43,10,,61,,0,3,139
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1307,B,514,29,,36,26,,4,,,1,29,4,,37,,0,5,134
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1308,B,598,25,,78,3,,2,,,10,24,0,,26,,0,6,148
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1309,B,328,13,,103,10,,1,,,4,71,5,,77,,0,1,208
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1310,B,646,62,,121,15,,6,,,17,103,9,,118,,0,6,339
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1311,B,442,59,,44,6,,8,,,69,57,7,,72,,0,5,255
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1312,B,575,91,,28,4,,8,,,15,37,4,,49,,0,9,196
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1312,C1,575,92,,53,4,,23,,,5,40,5,,68,,0,7,229
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1313,B,689,96,,108,8,,31,,,28,28,4,,63,,0,11,314
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1314,B,618,36,,61,8,,24,,,98,11,4,,39,,0,6,248
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1314,C1,619,45,,54,13,,38,,,97,25,11,,74,,0,6,289
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1314,C2,619,47,,49,6,,35,,,100,22,10,,67,,0,3,272
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1315,B,429,34,,60,3,,7,,,38,21,4,,32,,0,3,170
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1316,B,537,46,,137,9,,32,,,36,7,7,,46,,0,8,282
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1316,C1,537,25,,165,15,,41,,,33,8,7,,56,,0,7,301
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1317,B,543,42,,115,9,,5,,,1,27,4,,36,,0,6,209
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1318,B,482,48,,104,10,,17,,,13,31,8,,56,,0,1,232
9,35,SOLEDAD DE GRACIANO SANCHEZ,PCP-APT,,1318,C1,482,58,,93,10,,18,,,20,42,5,,65,,0,6,252
,,,,,,,,,,,,,,,,,,,,,,,,
10,11,CIUDAD FERNANDEZ,,,220,B,431,114,83,0,,,,,,,,,,,,0,0,197
10,11,CIUDAD FERNANDEZ,,,220,C1,431,96,101,2,,,,,,,,,,,,0,0,199
10,11,CIUDAD FERNANDEZ,,,221,B,561,137,174,4,,,,,,,,,,,,0,1,316
10,11,CIUDAD FERNANDEZ,,,221,C1,562,112,132,13,,,,,,,,,,,,0,2,259
10,11,CIUDAD FERNANDEZ,,,222,B,578,107,160,1,,,,,,,,,,,,0,3,271
10,11,CIUDAD FERNANDEZ,,,222,C1,578,107,143,5,,,,,,,,,,,,0,1,256
10,11,CIUDAD FERNANDEZ,,,223,B,413,54,145,1,,,,,,,,,,,,0,1,201
10,11,CIUDAD FERNANDEZ,,,223,C1,414,52,153,3,,,,,,,,,,,,0,2,210
10,11,CIUDAD FERNANDEZ,,,224,B,480,67,167,7,,,,,,,,,,,,0,0,241
10,11,CIUDAD FERNANDEZ,,,224,C1,481,76,148,4,,,,,,,,,,,,0,5,233
10,11,CIUDAD FERNANDEZ,,,225,B,705,113,146,19,,,,,,,,,,,,0,2,280
10,11,CIUDAD FERNANDEZ,,,225,C1,706,123,163,5,,,,,,,,,,,,0,1,292
10,11,CIUDAD FERNANDEZ,,,225,C2,706,132,137,6,,,,,,,,,,,,0,0,275
10,11,CIUDAD FERNANDEZ,,,226,B,584,93,142,5,,,,,,,,,,,,0,3,243
10,11,CIUDAD FERNANDEZ,,,226,C1,584,92,154,12,,,,,,,,,,,,0,0,258
10,11,CIUDAD FERNANDEZ,,,227,B,497,172,102,0,,,,,,,,,,,,0,3,277
10,11,CIUDAD FERNANDEZ,,,227,C1,498,175,89,1,,,,,,,,,,,,0,2,267
10,11,CIUDAD FERNANDEZ,,,228,B,540,204,100,1,,,,,,,,,,,,0,6,311
10,11,CIUDAD FERNANDEZ,,,228,C1,540,184,103,2,,,,,,,,,,,,0,2,291
10,11,CIUDAD FERNANDEZ,,,228,C2,541,199,86,3,,,,,,,,,,,,0,5,293
10,11,CIUDAD FERNANDEZ,,,229,B,627,198,127,3,,,,,,,,,,,,0,2,330
10,11,CIUDAD FERNANDEZ,,,230,B,568,209,88,1,,,,,,,,,,,,0,3,301
10,11,CIUDAD FERNANDEZ,,,230,C1,569,222,68,3,,,,,,,,,,,,0,1,294
10,11,CIUDAD FERNANDEZ,,,231,B,523,181,86,2,,,,,,,,,,,,0,4,273
10,11,CIUDAD FERNANDEZ,,,231,C1,523,171,87,1,,,,,,,,,,,,0,3,262
10,11,CIUDAD FERNANDEZ,,,232,B,595,199,73,1,,,,,,,,,,,,0,3,276
10,11,CIUDAD FERNANDEZ,,,232,C1,596,208,71,2,,,,,,,,,,,,0,3,284
10,11,CIUDAD FERNANDEZ,,,233,B,458,152,79,0,,,,,,,,,,,,0,2,233
10,11,CIUDAD FERNANDEZ,,,233,C1,459,140,64,0,,,,,,,,,,,,0,1,205
10,11,CIUDAD FERNANDEZ,,,234,B,518,151,92,2,,,,,,,,,,,,0,1,246
10,11,CIUDAD FERNANDEZ,,,234,C1,519,160,61,1,,,,,,,,,,,,0,4,226
10,11,CIUDAD FERNANDEZ,,,235,B,212,69,41,3,,,,,,,,,,,,1,0,114
10,11,CIUDAD FERNANDEZ,,,236,B,357,105,114,1,,,,,,,,,,,,0,2,222
10,11,CIUDAD FERNANDEZ,,,237,B,235,56,78,0,,,,,,,,,,,,0,4,138
10,11,CIUDAD FERNANDEZ,,,238,B,246,36,58,1,,,,,,,,,,,,0,1,96
10,11,CIUDAD FERNANDEZ,,,239,B,131,27,34,2,,,,,,,,,,,,0,0,63
10,11,CIUDAD FERNANDEZ,,,240,B,148,27,38,9,,,,,,,,,,,,0,0,74
10,11,CIUDAD FERNANDEZ,,,241,B,699,169,179,6,,,,,,,,,,,,0,4,358
10,11,CIUDAD FERNANDEZ,,,242,B,441,97,136,6,,,,,,,,,,,,0,6,245
10,11,CIUDAD FERNANDEZ,,,243,B,635,136,177,6,,,,,,,,,,,,0,1,320
10,11,CIUDAD FERNANDEZ,,,243,C1,636,132,189,3,,,,,,,,,,,,0,5,329
10,11,CIUDAD FERNANDEZ,,,244,B,228,53,72,0,,,,,,,,,,,,0,0,125
10,11,CIUDAD FERNANDEZ,,,245,B,642,180,154,4,,,,,,,,,,,,0,5,343
10,11,CIUDAD FERNANDEZ,,,246,B,543,146,154,1,,,,,,,,,,,,0,2,303
10,11,CIUDAD FERNANDEZ,,,246,C1,544,131,170,2,,,,,,,,,,,,0,3,306
10,11,CIUDAD FERNANDEZ,,,247,B,387,57,139,3,,,,,,,,,,,,0,1,200
10,11,CIUDAD FERNANDEZ,,,247,C1,387,67,136,2,,,,,,,,,,,,0,0,205
10,11,CIUDAD FERNANDEZ,,,248,B,517,118,158,2,,,,,,,,,,,,0,5,283
10,11,CIUDAD FERNANDEZ,,,249,B,507,84,117,7,,,,,,,,,,,,0,7,215
10,11,CIUDAD FERNANDEZ,,,250,B,418,94,62,1,,,,,,,,,,,,0,4,161
,,,,,,,,,,,,,,,,,,,,,,,,
10,19,LAGUNILLAS,,,478,B,175,62,32,7,,,,,,,,,,,,,1,102
10,19,LAGUNILLAS,,,479,B,234,75,46,4,,,,,,,,,,,,,,125
10,19,LAGUNILLAS,,,480,B,119,43,27,1,,,,,,,,,,,,,1,72
10,19,LAGUNILLAS,,,481,B,615,172,76,19,,,,,,,,,,,,,6,273
10,19,LAGUNILLAS,,,482,B,410,65,108,13,,,,,,,,,,,,,4,190
10,19,LAGUNILLAS,,,482,C1,410,80,95,19,,,,,,,,,,,,,2,196
10,19,LAGUNILLAS,,,483,B,311,43,84,17,,,,,,,,,,,,1,1,146
10,19,LAGUNILLAS,,,484,B,128,18,39,3,,,,,,,,,,,,,,60
10,19,LAGUNILLAS,,,485,B,441,75,127,40,,,,,,,,,,,,,7,249
10,19,LAGUNILLAS,,,485,C1,442,87,133,26,,,,,,,,,,,,,2,248
10,19,LAGUNILLAS,,,486,B,429,36,199,22,,,,,,,,,,,,,2,259
10,19,LAGUNILLAS,,,487,B,258,45,72,1,,,,,,,,,,,,,1,119
10,19,LAGUNILLAS,,,488,B,331,21,119,28,,,,,,,,,,,,,1,169
10,19,LAGUNILLAS,,,489,B,203,23,49,21,,,,,,,,,,,,,,93
,,,,,,,,,,,,,,,,,,,,,,,,
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,634,B,410,102,42,14,3,1,6,,,1,,7,6,50,24,,2,184
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,634,C1,410,57,51,11,3,1,5,,,0,,13,14,65,28,,4,159
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,635,B,620,92,92,20,5,4,0,,,4,,16,17,112,46,,2,252
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,636,B,622,82,64,58,14,2,4,,,5,,10,20,76,97,,4,263
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,636,C1,623,76,64,52,14,4,2,,,6,,6,28,74,100,,6,258
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,637,B,533,56,74,30,9,0,5,,,2,,12,24,86,65,,3,215
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,637,C1,534,65,75,37,9,0,1,,,9,,0,23,75,78,,3,222
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,638,B,585,71,45,49,11,13,3,,,8,,0,22,58,90,,5,227
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,638,C1,586,71,81,48,12,4,2,,,10,,12,25,97,95,,2,267
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,638,C2,586,58,71,50,15,5,8,,,11,,16,28,92,104,,3,265
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,639,B,517,66,55,41,13,1,1,,,5,,12,20,68,79,,3,217
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,639,C1,518,76,64,40,4,4,0,,,8,,7,21,75,73,,3,227
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,640,B,469,77,32,65,18,2,6,,,5,,9,37,43,125,,2,253
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,640,C1,469,58,46,69,12,1,3,,,7,,4,23,51,111,,3,226
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,641,B,616,77,46,53,13,1,4,,,5,,9,30,56,101,,1,239
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,641,C1,616,66,53,47,4,5,1,,,7,,11,20,69,78,,1,215
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,641,C2,617,65,56,38,20,3,3,,,3,,14,19,73,80,,2,223
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,642,B,546,87,64,55,5,3,6,,,8,,16,25,83,93,,2,271
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,642,C1,547,85,62,37,12,2,8,,,5,,12,21,76,75,,4,248
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,643,B,472,66,55,56,12,5,9,,,9,,12,29,72,106,1,3,257
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,643,C1,473,56,48,37,4,6,5,,,3,,19,21,73,65,,5,204
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,644,B,592,85,94,71,9,8,3,,,8,,19,26,121,114,,0,323
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,645,B,444,73,41,45,7,3,2,,,1,,13,16,57,69,,4,205
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,645,C1,445,84,36,34,5,0,3,,,1,,12,31,48,71,,1,207
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,646,B,658,108,77,38,9,8,6,,,5,,20,19,105,71,,1,291
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,646,C1,659,119,56,42,13,4,2,,,5,,14,12,74,72,,5,272
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,647,B,570,67,66,67,12,3,5,,,7,,5,41,74,127,,4,277
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,647,C1,571,57,60,74,10,3,2,,,6,,7,24,70,114,2,5,250
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,648,B,519,71,72,49,8,2,7,,,8,,13,25,87,90,,3,258
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,648,C1,520,74,61,62,11,8,4,,,8,,10,24,79,105,,1,263
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,649,B,455,46,57,52,8,3,10,,,4,,5,17,65,81,,3,205
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,649,C1,456,47,76,58,6,6,7,,,2,,16,17,98,83,,,235
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,650,B,524,94,49,51,15,1,4,,,3,,5,14,55,83,,4,240
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,650,C1,524,99,52,34,6,1,3,,,7,,10,12,63,59,,4,228
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,651,B,579,73,68,43,12,6,5,,,0,,16,26,90,81,,2,251
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,651,C1,579,73,80,25,8,1,6,,,8,,14,20,95,61,,1,236
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,652,B,386,76,37,22,3,3,7,,,3,,7,11,47,39,,1,170
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,652,C1,386,56,37,28,4,1,1,,,4,,16,10,54,46,,2,159
10,24,RIOVERDE,PRI-PVEM,PRD-PT-Convergencia,653,B,468,63,75,49,13,2,7,,,4,,11,13,88,79,,2,239
