CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,PRD_NVA_ALIANZA,PRD_PT,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,574,B,0,106,123,10,1,1,4,106,1,4,,,26,,,,0,,,,,,0,382,6,388,633,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0574_BA.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,574,C01,2,121,106,7,1,4,1,107,1,0,,,13,,,,1,,,,,,0,364,6,370,633,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0574_C1.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,574,C02,0,94,141,3,2,2,3,104,1,0,,,23,,,,0,,,,,,0,373,9,382,632,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0574_C2.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,575,B,2,96,96,3,3,0,2,84,2,0,,,2,,,,1,,,,,,0,291,8,299,446,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0575_BA.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,575,C01,1,111,78,2,9,1,0,73,1,0,,,4,,,,0,,,,,,0,280,9,289,445,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0575_C1.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,575,E01,2,76,136,5,1,3,4,139,2,0,,,3,,,,2,,,,,,0,373,10,383,644,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0575_EX.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,575,E01C01,7,111,121,7,1,1,0,135,0,1,,,2,,,,3,,,,,,0,389,13,402,643,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0575_EXC1.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,575,E01C02,7,75,133,6,0,3,1,123,1,0,,,5,,,,1,,,,,,0,355,15,370,643,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0575_EXC2.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,575,E01C03,3,81,134,6,0,2,5,100,0,1,,,6,,,,0,,,,,,0,338,1,339,643,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0575_EXC3.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,576,B,2,114,188,9,2,5,6,219,1,1,,,3,,,,0,,,,,,0,550,4,554,734,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0576_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,576,C01,2,121,106,7,1,4,1,107,1,0,,,13,,,,1,,,,,,0,364,6,370,734,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0576_C1.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,576,C02,1,96,220,14,4,2,4,199,0,2,,,1,,,,0,,,,,,0,543,2,545,734,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0576_C2.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,577,B,1,123,199,9,0,4,6,203,0,0,,,3,,,,0,,,,,,0,548,11,559,742,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0577_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,577,C01,2,98,217,5,2,2,4,227,0,1,,,4,,,,1,,,,,,0,563,9,572,742,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0577_C1.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,578,B,3,136,85,6,1,3,8,144,1,2,,,2,,,,1,,,,,,0,392,11,403,631,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0578_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,578,C01,4,133,67,1,8,3,6,174,0,1,,,1,,,,0,,,,,,0,398,16,414,631,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0578_C1.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,578,E01,4,101,83,5,0,1,5,117,0,3,,,1,,,,0,,,,,,0,320,8,328,380,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0578_EX.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,579,B,1,99,118,3,1,2,3,140,0,0,,,3,,,,1,,,,,,0,371,8,379,518,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0579_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,579,C01,2,89,146,0,1,2,5,117,1,0,,,0,,,,1,,,,,,0,364,11,375,518,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0579_C1.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,580,B,0,120,111,3,3,1,4,112,0,0,,,0,,,,0,,,,,,0,354,9,363,421,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0580_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,580,C01,0,110,93,2,1,2,0,119,3,1,,,0,,,,0,,,,,,0,331,6,337,420,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0580_C1.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,581,B,1,137,101,5,2,4,4,167,0,2,,,10,,,,0,,,,,,0,433,7,440,607,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0581_BA.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,581,C01,3,120,129,4,2,2,1,153,2,2,,,5,,,,0,,,,,,1,423,4,428,607,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0581_C1.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,581,C02,4,105,116,3,1,0,4,170,1,1,,,2,,,,0,,,,,,0,407,5,412,607,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0581_C2.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,582,B,4,128,133,1,0,1,3,221,1,0,,,2,,,,0,,,,,,0,494,14,508,720,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0582_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,582,C01,5,123,162,5,3,2,5,198,1,0,,,4,,,,0,,,,,,0,508,9,517,719,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0582_C1.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,583,B,3,138,126,8,1,0,4,133,1,0,,,4,,,,0,,,,,,0,418,10,428,557,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0583_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,583,C01,2,140,133,3,1,4,2,126,2,0,,,7,,,,0,,,,,,0,420,10,430,556,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0583_C1.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,583,C02,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,,,0,0,0,0,556,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0583_C2.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,584,B,3,136,152,8,5,4,0,165,1,0,,,4,,,,0,,,,,,0,478,11,489,655,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0584_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,584,C01,0,118,170,8,5,5,3,142,2,2,,,3,,,,0,,,,,,0,458,24,482,655,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0584_C1.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,585,B,2,114,135,5,3,3,2,197,0,1,,,0,,,,0,,,,,,0,462,13,475,680,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0585_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,585,C01,1,117,132,11,6,1,4,190,0,2,,,1,,,,0,,,,,,0,465,19,484,679,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0585_C1.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,586,B,2,102,115,14,4,1,5,136,0,1,,,2,,,,1,,,,,,0,383,15,398,546,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0586_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,586,C01,2,94,219,11,3,2,6,18,2,0,,,4,,,,0,,,,,,0,361,15,376,546,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0586_C1.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,586,C02,3,85,104,20,1,1,1,147,1,1,,,3,,,,1,,,,,,0,368,5,373,546,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0586_C2.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,587,B,1,79,149,9,0,4,5,59,1,0,,,6,,,,0,,,,,,0,313,12,325,565,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0587_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,587,C01,1,103,149,10,2,3,2,143,1,2,,,3,,,,1,,,,,,0,420,16,436,565,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0587_C1.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,587,C02,2,61,161,20,0,1,1,141,0,0,,,1,,,,0,,,,,,0,388,13,401,565,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0587_C2.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,587,C03,2,78,188,20,0,0,3,117,0,0,,,1,,,,5,,,,,,0,414,14,428,565,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0587_C3.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,588,B,1,123,115,0,4,6,8,244,0,4,,,2,,,,0,,,,,,0,507,11,518,750,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0588_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,588,E01,3,94,204,3,1,2,6,82,3,0,,,4,,,,0,,,,,,0,402,5,407,539,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0588_EX.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,589,B,0,114,122,3,0,0,7,141,0,0,,,0,,,,2,,,,,,0,389,6,395,504,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0589_BA.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,589,C01,2,104,157,5,1,1,7,99,0,0,,,0,,,,0,,,,,,0,376,10,386,504,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0589_C1.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,589,C02,2,87,169,1,2,0,4,47,1,0,,,2,,,,0,,,,,,0,315,9,324,503,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0589_C2.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,590,B,4,91,153,7,4,3,1,146,2,1,,,2,,,,1,,,,,,1,415,4,420,637,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0590_BA.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,590,C01,4,112,116,9,1,1,7,146,0,0,,,2,,,,1,,,,,,0,399,7,406,637,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0590_C1.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,590,C02,4,91,115,8,3,1,7,159,1,1,,,5,,,,1,,,,,,0,396,7,403,637,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0590_C2.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,590,C03,2,84,118,5,4,1,2,164,1,0,,,1,,,,0,,,,,,0,382,9,391,636,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0590_C3.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,591,B,6,128,116,9,3,0,0,133,4,1,,,4,,,,1,,,,,,0,405,11,416,613,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0591_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,591,C01,5,107,133,5,1,1,4,140,1,0,,,1,,,,0,,,,,,0,398,5,403,613,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0591_C1.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,591,C02,9,110,120,12,0,2,8,133,1,0,,,1,,,,0,,,,,,0,396,8,404,613,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0591_C2.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,592,B,0,111,139,11,1,3,5,178,4,0,,,4,,,,0,,,,,,0,456,5,461,575,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0592_BA.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,592,C01,0,151,148,8,3,2,4,113,1,0,,,0,,,,2,,,,,,0,432,10,442,575,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0592_C1.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,592,C02,1,102,104,8,4,2,7,18,1,1,,,3,,,,0,,,,,,0,251,13,264,575,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0592_C2.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,592,C03,1,129,115,6,2,2,8,155,1,1,,,1,,,,3,,,,,,0,424,22,446,575,Grupo de Recuento,Anulada,Anulada en base a TET-JI-52/2015-II Y SU ACUMULADO TET-JDC-78/2015-II,http://iepct.mx/resultados/2015/municipal/comalcalco/0592_C3.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,593,B,3,163,191,12,1,5,4,156,1,0,,,1,,,,0,,,,,,0,537,14,551,720,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0593_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,593,C01,1,131,161,11,1,1,2,168,1,0,,,2,,,,0,,,,,,0,479,18,497,719,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0593_C1.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,594,B,0,98,108,2,1,1,6,181,2,0,,,1,,,,0,,,,,,0,400,13,413,584,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0594_BA.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,594,C01,2,79,124,7,0,2,2,186,4,4,,,4,,,,0,,,,,,0,414,2,416,584,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0594_C1.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,594,C02,1,72,125,7,0,0,4,177,0,4,,,3,,,,0,,,,,,0,393,10,403,584,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0594_C2.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,595,B,3,158,150,8,1,0,11,118,3,2,,,2,,,,1,,,,,,0,457,5,462,607,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0595_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,595,C01,1,172,121,8,1,0,0,123,0,1,,,1,,,,0,,,,,,0,428,13,441,607,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0595_C1.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,596,B,4,103,125,13,2,4,4,176,2,0,,,4,,,,0,,,,,,0,437,0,437,597,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0596_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,596,C01,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,,,0,0,0,0,597,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0596_C1.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,597,B,1,73,169,23,0,4,2,72,0,0,,,0,,,,2,,,,,,0,346,12,358,449,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0597_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,597,C01,1,92,144,8,0,0,1,89,1,0,,,0,,,,2,,,,,,0,338,20,358,449,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0597_C1.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,598,B,0,101,139,9,2,1,9,169,1,1,,,1,,,,0,,,,,,0,433,12,445,620,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0598_BA.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,598,C01,0,137,139,10,4,1,10,139,6,1,,,1,,,,0,,,,,,0,448,6,454,620,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0598_C1.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,598,C02,3,154,133,3,2,2,4,109,0,1,,,1,,,,0,,,,,,0,412,8,420,620,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0598_C2.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,599,B,2,124,80,2,5,2,1,115,0,0,,,2,,,,0,,,,,,0,333,7,340,482,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0599_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,599,C01,3,112,93,2,3,3,3,98,3,1,,,2,,,,1,,,,,,0,324,1,325,481,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0599_C1.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,600,B,2,84,152,8,2,4,1,218,2,2,,,3,,,,1,,,,,,0,479,11,490,719,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0600_BA.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,600,C01,0,79,174,1,2,2,5,216,0,1,,,5,,,,0,,,,,,0,485,15,500,719,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0600_C1.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,600,C02,0,88,152,5,0,0,2,86,0,0,,,1,,,,0,,,,,,0,334,7,341,719,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0600_C2.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,601,B,1,137,180,8,0,0,3,175,1,0,,,1,,,,3,,,,,,0,509,19,528,679,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0601_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,601,C01,5,127,219,10,2,2,1,123,2,2,,,2,,,,1,,,,,,0,496,16,512,678,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0601_C1.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,601,C02,1,121,173,11,1,1,4,171,5,1,,,6,,,,0,,,,,,0,495,11,506,678,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0601_C2.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,602,B,0,95,118,1,3,2,5,142,2,0,,,2,,,,0,,,,,,0,370,9,379,520,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0602_BA.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,602,C01,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,,,,,,0,0,0,0,519,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0602_C1.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,602,C02,0,124,118,4,1,1,3,132,2,0,,,2,,,,0,,,,,,0,387,12,399,519,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0602_C2.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,603,B,6,136,190,3,0,2,5,31,1,2,,,0,,,,1,,,,,,0,377,7,384,685,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0603_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,603,E01,0,111,114,1,1,1,0,58,2,0,,,1,,,,1,,,,,,0,290,5,295,395,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0603_EX.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,603,E01C01,0,108,117,1,0,1,0,56,0,0,,,1,,,,0,,,,,,0,284,7,291,395,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0603_EXC1.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,604,B,2,124,134,7,3,1,3,114,1,0,,,7,,,,1,,,,,,0,397,15,412,538,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0604_BA.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,604,C01,3,87,119,12,2,0,4,110,1,6,,,7,,,,0,,,,,,0,351,10,361,537,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0604_C1.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,604,C02,3,125,97,9,3,0,4,92,0,1,,,8,,,,0,,,,,,0,342,9,351,537,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0604_C2.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,605,B,3,119,145,9,2,3,2,186,6,2,,,7,,,,0,,,,,,0,484,11,495,670,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0605_BA.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,606,B,8,82,184,4,2,1,6,116,1,0,,,17,,,,1,,,,,,0,422,10,432,618,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0606_BA.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,606,C01,7,86,172,4,1,1,8,133,0,1,,,10,,,,1,,,,,,0,424,10,434,618,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0606_C1.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,606,C02,2,88,159,6,0,2,3,128,1,0,,,10,,,,0,,,,,,0,399,13,412,617,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0606_C2.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,607,B,3,152,244,6,2,1,3,62,0,0,,,0,,,,1,,,,,,0,474,6,480,612,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0607_BA.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,607,C01,12,134,208,4,3,2,2,87,2,0,,,2,,,,0,,,,,,0,456,5,461,612,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0607_C1.jpg
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,607,C02,10,119,250,5,2,0,1,73,1,0,,,2,,,,0,,,,,,0,463,10,473,611,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0607_C2.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,608,B,0,102,138,4,0,1,6,186,1,1,,,3,,,,2,,,,,,0,444,6,450,585,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0608_BA.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,608,C01,2,117,129,6,2,1,4,140,1,0,,,1,,,,0,,,,,,0,403,6,409,585,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0608_C1.jpg
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,608,C02,0,85,135,3,2,2,2,195,3,0,,,0,,,,0,,,,,,0,427,0,427,584,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/comalcalco/0608_C2.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,609,B,3,49,80,8,11,4,126,57,4,1,,,,,,,,,,,,,0,343,10,353,653,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cunduacan/0609_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,609,C01,3,54,100,18,18,4,103,58,4,1,,,,,,,,,,,,,0,363,10,373,653,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cunduacan/0609_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,609,C02,2,49,79,14,10,1,112,60,5,3,,,,,,,,,,,,,0,335,9,344,653,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cunduacan/0609_C2.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,609,C03,0,45,94,12,18,3,141,55,1,1,,,,,,,,,,,,,0,370,3,373,652,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cunduacan/0609_C3.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,610,B,1,51,66,11,2,3,128,72,1,2,,,,,,,,,,,,,1,337,17,355,595,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cunduacan/0610_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,610,C01,2,44,91,6,3,3,139,42,1,1,,,,,,,,,,,,,0,332,10,342,594,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cunduacan/0610_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,610,C02,2,44,107,15,5,1,146,49,2,1,,,,,,,,,,,,,2,372,8,382,594,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cunduacan/0610_C2.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,611,B,4,75,94,10,5,7,127,80,3,1,,,,,,,,,,,,,0,406,12,418,729,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cunduacan/0611_BA.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,611,C01,5,52,89,13,4,1,172,46,3,5,,,,,,,,,,,,,0,390,20,410,728,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cunduacan/0611_C1.jpg
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,611,C02,1,55,93,16,4,2,153,65,3,4,,,,,,,,,,,,,1,396,18,415,728,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/cunduacan/0611_C2.jpg
