CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PAS,MORENA,ES,C_COMUN_PRI_NVA_ALIANZA,C_COMUN_MC_PAS,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,812,1,8,47,3,1,2,2,1,9,3,4,0,0,,,,,,,,,,,,0,80,4,84,179
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,813,1,25,60,3,3,5,3,2,26,9,2,0,0,,,,,,,,,,,,0,138,2,140,291
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,814,1,9,48,2,1,0,0,4,15,8,0,0,0,,,,,,,,,,,,0,87,3,90,173
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,815,1,8,33,3,0,0,0,2,18,5,0,0,0,,,,,,,,,,,,0,69,2,71,143
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,816,1,7,29,2,1,1,0,5,15,1,1,0,0,,,,,,,,,,,,0,62,1,63,118
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,817,1,13,59,1,4,1,0,1,18,18,3,0,0,,,,,,,,,,,,0,118,1,119,229
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,818,1,24,68,6,1,1,4,2,19,10,9,0,0,,,,,,,,,,,,1,144,7,152,263
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,846,1,33,103,4,1,2,1,5,36,11,5,1,0,,,,,,,,,,,,1,202,11,214,458
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,849,1,22,66,3,2,1,1,0,16,4,8,0,0,,,,,,,,,,,,0,123,1,124,244
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,850,1,51,119,1,2,3,3,10,40,13,8,0,0,,,,,,,,,,,,1,250,12,263,486
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,851,1,24,73,3,0,3,0,22,14,2,1,0,0,,,,,,,,,,,,0,142,5,147,333
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,852,1,22,34,1,1,0,0,0,26,4,0,0,0,,,,,,,,,,,,0,88,1,89,210
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,853,1,32,42,0,0,1,1,1,24,7,2,1,0,,,,,,,,,,,,0,111,3,114,237
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,854,1,35,54,3,0,5,2,4,29,6,4,2,0,,,,,,,,,,,,0,144,2,146,258
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,856,1,11,40,2,2,1,1,0,17,8,0,0,0,,,,,,,,,,,,0,82,5,87,190
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,857,1,14,45,3,2,3,1,1,17,4,5,0,0,,,,,,,,,,,,0,95,2,97,180
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,858,1,17,35,1,1,1,1,2,23,5,0,0,0,,,,,,,,,,,,0,86,2,88,185
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,859,1,32,85,4,4,0,1,3,38,15,3,0,0,,,,,,,,,,,,0,185,6,191,373
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,860,1,18,64,6,0,0,4,7,31,7,3,0,0,,,,,,,,,,,,0,140,9,149,333
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,861,1,6,40,1,0,4,2,1,37,5,2,0,0,,,,,,,,,,,,0,98,1,99,196
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,862,1,13,67,1,0,1,1,0,20,4,4,0,0,,,,,,,,,,,,0,111,6,117,223
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,863,1,19,59,6,1,7,2,1,43,2,3,0,0,,,,,,,,,,,,0,143,6,149,303
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,864,1,9,29,3,0,1,1,0,25,8,7,0,0,,,,,,,,,,,,0,83,8,91,196
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,865,1,18,41,7,0,2,2,4,24,12,3,1,0,,,,,,,,,,,,0,114,2,116,289
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,866,1,22,82,1,4,0,1,2,41,21,5,0,0,,,,,,,,,,,,0,179,4,183,372
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,867,1,23,57,4,1,2,0,2,34,16,5,1,1,,,,,,,,,,,,0,146,5,151,285
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,868,1,18,58,1,2,5,3,3,19,13,2,0,0,,,,,,,,,,,,0,124,8,132,233
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,869,1,26,42,0,1,3,5,2,23,10,2,0,0,,,,,,,,,,,,0,114,13,127,214
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,870,1,18,55,6,2,1,2,0,33,3,3,0,0,,,,,,,,,,,,0,123,4,127,222
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,871,1,12,33,2,1,2,2,2,10,12,1,0,1,,,,,,,,,,,,0,78,1,79,173
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,872,1,68,90,4,2,1,0,3,10,3,2,0,1,,,,,,,,,,,,0,184,6,190,348
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,873,1,89,97,8,10,2,4,5,28,8,6,0,0,,,,,,,,,,,,1,257,11,269,459
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,874,1,47,50,1,2,2,4,5,27,10,0,0,0,,,,,,,,,,,,0,148,9,157,266
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,875,1,23,63,4,6,3,2,1,26,10,5,0,0,,,,,,,,,,,,0,143,5,148,325
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,876,1,3,15,2,1,1,2,0,8,5,1,0,0,,,,,,,,,,,,0,38,5,43,114
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,877,1,20,62,5,3,0,5,0,34,8,2,1,0,,,,,,,,,,,,0,140,4,144,289
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,878,1,12,25,2,2,3,1,2,15,14,4,0,0,,,,,,,,,,,,0,80,4,84,219
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,879,1,15,46,5,1,2,0,0,24,3,3,0,0,,,,,,,,,,,,0,99,1,100,206
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,880,1,11,45,2,2,3,3,1,27,5,3,0,0,,,,,,,,,,,,0,102,7,109,232
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,881,1,68,94,8,0,4,2,2,41,17,5,0,0,,,,,,,,,,,,2,241,5,248,416
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,882,1,25,34,3,1,0,0,1,10,4,0,0,0,,,,,,,,,,,,0,78,4,82,134
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,883,1,58,48,2,1,0,4,1,1,4,4,0,0,,,,,,,,,,,,1,123,3,127,236
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,884,1,68,92,11,1,5,0,3,11,8,1,0,1,,,,,,,,,,,,1,201,8,210,358
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,885,5,437,692,66,7,12,17,17,180,67,28,1,0,,,,,,,,,,,,1,1524,38,1563,3204
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,886,1,70,128,9,2,3,7,8,53,16,8,0,1,,,,,,,,,,,,0,305,19,324,718
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,918,1,54,181,6,5,6,0,0,74,15,12,0,0,,,,,,,,,,,,0,353,14,367,721
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,919,1,27,126,8,2,6,2,7,45,25,7,0,0,,,,,,,,,,,,0,255,18,273,587
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,920,1,28,98,6,1,4,0,2,37,21,4,1,0,,,,,,,,,,,,0,202,5,207,426
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,922,1,60,192,16,6,11,14,5,75,17,15,0,0,,,,,,,,,,,,0,411,19,430,461
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,923,1,18,98,5,3,2,1,2,20,15,3,0,0,,,,,,,,,,,,0,167,12,179,339
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,924,1,24,77,10,4,2,7,2,33,23,9,1,0,,,,,,,,,,,,0,192,10,202,421
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,933,8,361,1207,69,38,28,45,79,637,244,87,0,6,,,,,,,,,,,,4,2801,86,2891,5161
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,934,6,400,883,56,23,21,42,38,400,165,70,4,2,,,,,,,,,,,,3,2104,82,2189,3733
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,935,1,24,86,1,4,1,9,2,64,7,7,0,0,,,,,,,,,,,,0,205,13,218,623
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,936,1,27,79,2,2,5,3,2,45,7,4,0,2,,,,,,,,,,,,0,178,8,186,521
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,937,1,12,56,2,2,4,2,2,37,10,2,0,0,,,,,,,,,,,,0,129,5,134,322
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,938,1,20,37,4,2,2,0,2,22,11,2,0,0,,,,,,,,,,,,0,102,2,104,214
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,939,1,18,78,2,2,1,1,6,37,7,7,0,1,,,,,,,,,,,,0,160,8,168,378
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,940,1,38,110,0,0,12,2,4,32,14,2,0,0,,,,,,,,,,,,0,214,20,234,297
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,941,1,28,50,6,1,1,6,2,28,10,1,0,0,,,,,,,,,,,,0,133,3,136,254
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,942,1,30,47,7,1,0,1,4,12,5,2,0,0,,,,,,,,,,,,1,109,1,111,179
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,943,1,11,18,1,0,0,1,0,14,1,1,0,0,,,,,,,,,,,,0,47,3,50,101
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,944,1,11,24,7,2,1,0,3,11,4,2,0,0,,,,,,,,,,,,0,65,0,65,126
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,945,1,28,37,4,3,1,1,3,7,6,1,0,0,,,,,,,,,,,,0,91,5,96,160
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,946,1,27,43,1,1,0,3,0,12,8,0,0,0,,,,,,,,,,,,0,95,3,98,167
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,947,1,29,39,3,0,2,1,2,17,5,3,0,0,,,,,,,,,,,,0,101,8,109,193
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,948,1,18,43,5,2,0,1,4,19,7,0,0,0,,,,,,,,,,,,0,99,5,104,214
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,949,1,24,57,0,3,1,2,1,16,13,1,0,0,,,,,,,,,,,,0,118,7,125,278
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,950,1,15,51,2,1,4,2,1,16,11,0,0,1,,,,,,,,,,,,0,104,5,109,238
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,951,1,17,69,1,3,6,3,1,14,8,1,1,0,,,,,,,,,,,,0,124,10,134,316
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,952,5,388,748,36,7,8,17,15,139,46,32,2,0,,,,,,,,,,,,2,1438,32,1472,2371
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,953,1,18,46,4,1,1,0,2,26,11,1,1,1,,,,,,,,,,,,0,112,4,116,210
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,954,1,19,54,5,1,2,1,0,27,8,4,0,0,,,,,,,,,,,,1,121,2,124,274
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,955,1,22,25,2,1,1,0,0,23,7,1,0,0,,,,,,,,,,,,0,82,7,89,137
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,956,1,11,43,2,2,2,1,3,25,5,0,0,0,,,,,,,,,,,,0,94,4,98,183
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,957,1,16,39,0,2,1,1,1,8,6,1,0,0,,,,,,,,,,,,0,75,4,79,122
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,959,1,19,24,2,1,2,2,1,12,8,3,0,0,,,,,,,,,,,,1,74,3,78,121
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,960,1,25,48,4,1,0,0,4,12,4,7,0,0,,,,,,,,,,,,0,105,7,112,178
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,961,1,30,68,4,2,2,4,3,19,6,5,0,0,,,,,,,,,,,,0,143,4,147,273
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,964,1,13,42,10,4,2,1,2,16,5,1,0,0,,,,,,,,,,,,0,96,5,101,189
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,965,1,22,27,1,1,0,0,0,6,6,0,0,0,,,,,,,,,,,,0,63,2,65,114
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,966,1,24,82,4,1,2,1,8,15,12,2,0,1,,,,,,,,,,,,0,152,5,157,286
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,967,1,11,44,5,0,1,2,1,12,10,5,0,0,,,,,,,,,,,,0,91,1,92,162
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,968,1,6,32,3,1,1,0,0,18,7,2,0,0,,,,,,,,,,,,0,70,3,73,140
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,970,1,31,70,3,0,0,2,0,13,10,2,0,1,,,,,,,,,,,,0,132,5,137,240
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,971,1,16,28,2,1,1,0,2,8,7,0,1,0,,,,,,,,,,,,0,66,2,68,110
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,972,1,25,53,6,0,0,1,2,12,5,1,0,0,,,,,,,,,,,,0,105,4,109,172
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,973,1,95,184,12,5,9,3,10,102,35,16,1,1,,,,,,,,,,,,0,473,18,491,200
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,975,1,29,47,1,0,2,2,1,29,10,6,0,0,,,,,,,,,,,,0,127,2,129,216
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,976,1,15,22,1,2,3,0,1,12,16,0,0,0,,,,,,,,,,,,1,72,0,73,135
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,977,1,22,50,4,2,0,4,0,15,2,5,0,0,,,,,,,,,,,,0,104,5,109,202
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,978,1,29,48,7,0,0,4,4,16,8,1,1,0,,,,,,,,,,,,1,118,4,123,201
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,979,1,47,32,7,0,0,0,0,10,4,0,0,0,,,,,,,,,,,,1,100,3,104,170
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,980,1,45,57,4,0,1,1,1,13,3,2,1,0,,,,,,,,,,,,0,128,8,136,237
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,981,1,23,45,4,0,1,0,0,16,5,3,0,0,,,,,,,,,,,,0,97,5,102,168
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,982,1,21,41,6,1,1,2,2,9,11,3,0,0,,,,,,,,,,,,0,97,3,100,197
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,983,1,41,41,8,1,1,3,2,13,8,3,0,0,,,,,,,,,,,,0,121,0,121,201
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,984,1,40,59,4,0,0,0,0,14,1,0,0,0,,,,,,,,,,,,1,118,4,123,201
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,985,1,71,59,4,1,2,2,0,9,4,0,0,0,,,,,,,,,,,,0,152,2,154,280
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,986,1,39,63,7,3,1,1,2,14,15,3,1,0,,,,,,,,,,,,0,149,7,156,302
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,987,1,42,45,3,1,2,2,3,5,8,5,0,0,,,,,,,,,,,,0,116,4,120,225
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,988,1,37,48,4,1,2,0,1,13,5,0,0,0,,,,,,,,,,,,0,111,1,112,225
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,989,1,63,80,3,1,1,4,1,21,11,7,0,0,,,,,,,,,,,,0,192,12,204,390
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1012,1,26,63,8,3,4,4,1,32,7,0,0,1,,,,,,,,,,,,0,149,4,153,428
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1013,1,36,97,3,4,2,1,1,26,6,1,0,0,,,,,,,,,,,,0,177,3,180,355
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1014,1,16,35,1,2,0,0,1,20,5,2,0,0,,,,,,,,,,,,1,82,3,86,199
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1015,1,27,35,2,2,2,3,1,27,11,1,0,0,,,,,,,,,,,,0,111,2,113,210
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1016,1,25,41,4,1,2,0,3,38,13,1,0,0,,,,,,,,,,,,0,128,5,133,235
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1017,1,13,104,6,0,6,4,0,32,12,7,0,0,,,,,,,,,,,,0,184,13,197,404
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1018,1,22,70,1,2,4,2,1,38,10,1,1,0,,,,,,,,,,,,0,152,5,157,168
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1019,1,43,87,5,3,0,4,2,41,10,4,0,1,,,,,,,,,,,,2,200,4,206,385
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1020,1,17,52,3,1,2,0,4,38,9,4,0,0,,,,,,,,,,,,0,130,10,140,271
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1021,1,22,50,3,1,1,0,1,14,7,5,0,0,,,,,,,,,,,,0,104,5,109,203
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1022,1,19,82,5,0,2,2,1,27,5,4,1,0,,,,,,,,,,,,0,148,7,155,287
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1023,1,33,66,3,1,0,1,3,16,7,4,0,0,,,,,,,,,,,,1,134,7,142,233
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1024,1,25,78,2,2,2,3,2,17,15,5,0,0,,,,,,,,,,,,0,151,10,161,298
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1025,1,30,55,1,2,5,4,1,30,19,2,0,0,,,,,,,,,,,,0,149,2,151,324
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1026,1,22,71,1,2,4,2,1,37,10,1,0,0,,,,,,,,,,,,0,151,6,157,264
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1027,1,26,45,2,2,0,2,3,24,8,2,0,0,,,,,,,,,,,,1,114,8,123,218
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1028,1,18,46,3,0,1,0,3,33,5,0,0,0,,,,,,,,,,,,0,109,6,115,211
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1029,1,11,49,2,3,2,2,0,7,3,3,0,0,,,,,,,,,,,,0,82,3,85,143
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1030,1,24,100,7,1,1,8,3,43,10,5,0,0,,,,,,,,,,,,0,202,10,212,429
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1031,1,14,45,2,2,1,1,2,30,4,0,0,0,,,,,,,,,,,,0,101,3,104,203
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1032,1,24,51,5,3,4,2,2,33,8,5,0,0,,,,,,,,,,,,0,137,5,142,293
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1033,1,14,55,5,0,0,1,1,31,12,0,0,0,,,,,,,,,,,,1,119,4,124,254
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1034,1,16,45,4,0,4,4,6,25,8,2,0,0,,,,,,,,,,,,0,114,3,117,287
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1035,1,23,69,3,4,1,4,5,34,5,3,0,1,,,,,,,,,,,,0,152,4,156,367
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1037,1,38,87,7,5,1,4,1,20,18,6,0,0,,,,,,,,,,,,1,187,11,199,372
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1038,1,24,72,8,4,1,1,1,17,8,3,1,0,,,,,,,,,,,,0,140,6,146,291
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1039,1,27,58,7,1,3,4,3,17,11,5,0,0,,,,,,,,,,,,3,136,6,145,298
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1040,1,8,50,1,0,4,1,0,31,8,2,3,0,,,,,,,,,,,,0,108,9,117,276
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1041,1,35,89,5,0,0,3,3,61,12,2,0,0,,,,,,,,,,,,0,210,5,215,376
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1042,1,48,98,6,1,4,4,7,48,20,7,0,0,,,,,,,,,,,,1,243,9,253,469
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1043,1,49,110,5,4,3,1,4,55,20,12,1,0,,,,,,,,,,,,0,264,10,274,494
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1044,1,28,64,5,1,1,0,0,21,6,3,0,0,,,,,,,,,,,,0,129,3,132,211
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1045,1,41,77,8,1,3,3,7,46,10,6,0,0,,,,,,,,,,,,0,202,15,217,443
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1046,1,47,107,9,6,9,3,4,59,19,4,1,0,,,,,,,,,,,,0,268,2,270,472
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1047,1,21,56,2,6,3,3,2,21,10,3,1,0,,,,,,,,,,,,0,128,4,132,272
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1048,1,26,85,0,19,4,3,3,21,12,4,0,1,,,,,,,,,,,,0,178,9,187,329
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1049,1,68,148,10,4,1,2,7,40,17,5,1,0,,,,,,,,,,,,0,303,12,315,551
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1050,1,26,61,6,4,0,1,12,29,13,6,1,0,,,,,,,,,,,,0,159,12,171,302
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1051,1,18,72,2,6,0,1,4,39,7,2,0,1,,,,,,,,,,,,0,152,6,158,323
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1052,1,29,54,4,2,1,6,1,28,16,8,2,0,,,,,,,,,,,,0,151,9,160,326
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1053,1,31,95,5,5,1,4,3,26,21,1,0,0,,,,,,,,,,,,0,192,5,197,357
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1054,1,16,55,1,2,3,4,0,26,9,0,0,1,,,,,,,,,,,,0,117,5,122,246
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1055,1,39,59,3,0,1,2,6,41,16,6,1,1,,,,,,,,,,,,0,175,5,180,335
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1056,1,21,75,4,5,0,5,2,42,18,3,1,0,,,,,,,,,,,,0,176,8,184,341
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1057,1,32,67,6,1,1,5,1,24,17,2,0,0,,,,,,,,,,,,0,156,10,166,337
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1058,1,39,88,3,3,5,5,4,43,18,3,0,0,,,,,,,,,,,,1,211,11,223,454
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1059,1,13,60,2,2,4,1,4,31,15,1,0,0,,,,,,,,,,,,0,133,3,136,302
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1060,1,15,37,2,2,1,1,3,27,15,3,0,0,,,,,,,,,,,,0,106,9,115,292
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1062,1,14,65,5,2,3,5,0,24,11,6,0,0,,,,,,,,,,,,0,135,7,142,352
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1063,1,34,48,2,2,1,3,1,15,8,1,0,0,,,,,,,,,,,,0,115,3,118,246
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1064,1,17,68,5,2,1,2,1,45,9,3,1,1,,,,,,,,,,,,0,155,3,158,337
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1065,1,21,33,2,0,1,3,1,33,6,4,0,1,,,,,,,,,,,,0,105,3,108,280
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1066,1,16,34,2,2,0,0,5,41,10,2,0,0,,,,,,,,,,,,0,112,2,114,269
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1070,1,26,50,4,5,1,1,6,32,14,4,0,0,,,,,,,,,,,,0,143,2,145,313
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1071,1,21,36,4,1,3,5,2,23,12,1,0,0,,,,,,,,,,,,0,108,9,117,284
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1072,1,20,52,6,4,1,2,2,31,9,1,0,0,,,,,,,,,,,,0,128,6,134,327
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1073,1,28,88,3,1,5,4,7,43,20,5,0,0,,,,,,,,,,,,0,204,4,208,469
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1074,1,10,53,7,3,1,2,1,28,6,3,0,0,,,,,,,,,,,,0,114,10,124,275
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1075,1,26,87,14,3,4,0,9,43,12,2,0,2,,,,,,,,,,,,0,202,10,212,393
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1076,1,75,141,14,2,2,5,13,72,37,12,0,0,,,,,,,,,,,,0,373,16,389,662
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1077,1,32,86,7,2,2,3,2,25,12,8,1,0,,,,,,,,,,,,0,180,2,182,311
1,25,SINALOA,14,CULIACAN ROSALES,6,CULIACAN,1079,1,31,79,2,3,3,2,6,39,21,2,0,0,,,,,,,,,,,,0,188,18,206,460
