CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,PCP,MC,NVA_ALIANZA,MORENA,PH,ES,PAN_PRD_PT,PAN_PRD_PT_MC,PAN_PRD_PT_PVEM_MC_NVA_ALIANZA,PAN_PT,PAN_PT_MC,PAN_PVEM_NVA_ALIANZA,PAN_PCP,PAN_MC,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PVEM_NVA_ALIANZA,PRD_PT,PRD_PCP,PRD_MC,PRD_PVEM_PCP,PRD_PT_PCP,PRD_PCP_MC,PRD_PT_MC,PRD_PT_NVA_ALIANZA,PRD_PT_PCP_MC,PRD_PT_MC_NVA_ALIANZA,PT_MC,PVEM_MC,PVEM_NVA_ALIANZA,PCP_NVA_ALIANZA,PCP_MC_NVA_ALIANZA,MC_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,138,1,130,120,9,17,86,20,,3,,20,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0,410,5,415,652
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,139,3,402,195,18,53,223,32,,12,,19,12,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,0,973,16,989,1555
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,140,2,219,136,29,42,135,22,,7,,24,1,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,0,624,16,640,987
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,141,2,256,180,32,64,215,48,,13,,54,2,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,0,883,15,898,1431
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,142,2,195,128,27,37,118,35,,9,,53,0,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,0,608,12,620,988
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,143,3,331,166,20,48,209,83,,21,,82,6,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,2,977,17,994,1593
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,144,3,378,272,28,61,206,35,,11,,44,1,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,1,1045,13,1058,1655
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,145,1,9,19,6,8,31,6,,0,,8,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,89,2,91,159
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,147,1,30,90,3,2,109,14,,1,,4,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,255,5,260,480
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,148,1,29,37,6,1,59,17,,0,,3,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,152,6,158,380
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,149,1,7,48,2,7,36,7,,0,,1,0,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0,112,6,118,165
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,150,1,37,13,0,1,5,41,,0,,4,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,101,0,101,154
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,151,1,25,26,1,0,26,5,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,83,2,85,120
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,152,2,195,104,7,9,83,36,,4,,1,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,440,23,463,870
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,153,1,101,29,2,3,7,3,,3,,6,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,154,2,156,237
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,154,1,9,37,4,3,31,2,,2,,4,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,93,3,96,144
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,155,1,23,27,2,10,71,8,,3,,10,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,157,4,161,319
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,156,1,53,50,3,0,255,6,,0,,11,0,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,0,383,8,391,655
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,158,1,71,39,7,22,16,7,,4,,3,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,169,9,178,330
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,160,1,48,20,3,2,24,6,,3,,4,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,110,2,112,178
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,161,1,99,42,4,22,91,21,,2,,22,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,305,9,314,518
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,162,1,31,2,0,1,19,2,,2,,31,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,88,2,90,110
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,163,1,113,26,3,8,34,41,,2,,11,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,239,9,248,400
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,164,1,45,28,10,0,31,4,,2,,3,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,124,4,128,153
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,9,CERRO DE SAN PEDRO,165,1,24,86,30,,91,17,1,3,2,,,,,,,,,0,,,4,,,,0,,,,,,,,,,,,,,,,,1,259,7,266,338
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,9,CERRO DE SAN PEDRO,167,1,58,90,10,,23,13,0,4,0,,,,,,,,,1,,,9,,,,0,,,,,,,,,,,,,,,,,0,208,9,217,277
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,9,CERRO DE SAN PEDRO,169,1,29,49,1,,17,6,0,1,1,,,,,,,,,2,,,16,,,,0,,,,,,,,,,,,,,,,,0,122,6,128,151
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,9,CERRO DE SAN PEDRO,170,1,23,62,4,,26,2,0,5,1,,,,,,,,,0,,,5,,,,0,,,,,,,,,,,,,,,,,0,128,1,129,138
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,9,CERRO DE SAN PEDRO,171,4,480,597,70,,174,32,5,36,17,,,,,,,,,12,,,44,,,,3,,,,,,,,,,,,,,,,,2,1472,26,1498,1868
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,9,CERRO DE SAN PEDRO,172,1,134,157,31,,50,1,7,30,23,,,,,,,,,2,,,13,,,,0,,,,,,,,,,,,,,,,,4,452,20,472,694
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,173,5,314,445,90,89,12,19,,12,1,,,,,,,,,,,,,71,,,,,40,,,,,,,,,,,,,15,,0,1108,28,1136,2426
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,174,2,257,205,57,63,4,18,,7,11,,,,,,,,,,,,,35,,,,,25,,,,,,,,,,,,,8,,0,690,10,700,1040
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,175,3,298,294,125,145,6,25,,16,2,,,,,,,,,,,,,49,,,,,27,,,,,,,,,,,,,16,,0,1003,9,1012,1519
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,176,3,387,273,100,53,10,16,,10,3,,,,,,,,,,,,,50,,,,,30,,,,,,,,,,,,,12,,0,944,16,960,1465
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,177,2,183,183,40,33,1,10,,3,1,,,,,,,,,,,,,23,,,,,14,,,,,,,,,,,,,7,,0,498,8,506,780
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,178,1,72,112,24,31,1,5,,2,0,,,,,,,,,,,,,2,,,,,8,,,,,,,,,,,,,1,,0,258,8,266,365
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,179,2,220,196,64,60,5,23,,11,1,,,,,,,,,,,,,32,,,,,22,,,,,,,,,,,,,4,,1,639,16,655,1028
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,181,1,63,135,6,6,4,0,,0,0,,,,,,,,,,,,,21,,,,,4,,,,,,,,,,,,,0,,0,239,9,248,370
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,182,2,304,269,19,12,5,6,,5,0,,,,,,,,,,,,,50,,,,,13,,,,,,,,,,,,,43,,0,726,17,743,1194
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,183,1,78,70,2,6,3,2,,2,0,,,,,,,,,,,,,20,,,,,3,,,,,,,,,,,,,0,,0,186,4,190,326
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,184,2,167,179,12,29,4,6,,7,1,,,,,,,,,,,,,36,,,,,15,,,,,,,,,,,,,9,,0,465,15,480,830
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,185,1,111,139,33,37,6,4,,12,0,,,,,,,,,,,,,14,,,,,15,,,,,,,,,,,,,10,,0,381,9,390,708
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,196,1,87,79,6,18,3,1,,1,0,,,,,,,,,,,,,12,,,,,4,,,,,,,,,,,,,2,,0,213,2,215,263
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,197,1,116,82,65,35,3,3,,2,0,,,,,,,,,,,,,13,,,,,20,,,,,,,,,,,,,2,,0,341,3,344,572
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,198,3,280,397,15,14,5,0,,7,0,,,,,,,,,,,,,42,,,,,5,,,,,,,,,,,,,5,,0,770,17,787,1318
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,199,1,115,102,10,12,1,1,,0,0,,,,,,,,,,,,,8,,,,,2,,,,,,,,,,,,,3,,0,254,1,255,344
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,200,1,12,89,3,2,5,0,,3,0,,,,,,,,,,,,,14,,,,,0,,,,,,,,,,,,,3,,0,131,2,133,207
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,201,3,395,444,55,52,12,28,,9,0,,,,,,,,,,,,,71,,,,,47,,,,,,,,,,,,,2,,0,1115,19,1134,1792
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,202,2,275,343,21,23,1,5,,4,0,,,,,,,,,,,,,38,,,,,5,,,,,,,,,,,,,0,,0,715,10,725,1104
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,206,1,87,110,8,5,3,0,,20,0,,,,,,,,,,,,,12,,,,,4,,,,,,,,,,,,,2,,0,251,7,258,427
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,207,1,32,45,10,6,0,2,,1,0,,,,,,,,,,,,,1,,,,,3,,,,,,,,,,,,,3,,0,103,1,104,143
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,208,1,126,135,14,5,1,2,,1,0,,,,,,,,,,,,,23,,,,,3,,,,,,,,,,,,,4,,0,314,10,324,505
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,209,1,109,205,14,40,7,2,,11,0,,,,,,,,,,,,,29,,,,,11,,,,,,,,,,,,,1,,0,429,6,435,608
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,210,1,25,55,3,1,3,0,,0,0,,,,,,,,,,,,,25,,,,,4,,,,,,,,,,,,,96,,0,212,11,223,382
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,211,1,109,165,16,7,4,2,,4,1,,,,,,,,,,,,,53,,,,,5,,,,,,,,,,,,,8,,0,374,11,385,554
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,214,1,101,115,26,14,7,0,,4,1,,,,,,,,,,,,,30,,,,,2,,,,,,,,,,,,,0,,0,300,7,307,550
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,215,1,38,116,31,24,2,4,,5,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,0,,0,220,6,226,391
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,216,1,75,101,15,12,1,5,,1,1,,,,,,,,,,,,,18,,,,,6,,,,,,,,,,,,,0,,0,235,4,239,351
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,217,2,226,234,14,15,9,3,,9,0,,,,,,,,,,,,,39,,,,,3,,,,,,,,,,,,,1,,0,553,19,572,955
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,218,1,46,60,4,9,3,0,,3,0,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,0,,0,125,1,126,165
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,220,2,267,228,10,,70,141,33,9,13,9,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,0,784,17,801,1437
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,221,2,261,234,12,,53,177,65,8,17,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0,831,15,846,1439
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,222,3,234,334,11,,68,339,75,34,16,26,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,0,1141,27,1168,2126
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,223,2,147,160,11,,26,108,33,6,14,35,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,0,544,11,555,900
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,224,2,81,180,26,,50,206,98,8,17,16,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,0,691,14,705,1105
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,225,6,386,657,73,,228,486,169,89,69,47,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,1,2217,45,2262,4057
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,226,3,105,163,31,,115,254,69,17,70,24,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,4,860,9,869,1630
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,227,3,142,119,3,,297,52,35,18,17,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,685,23,708,1795
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,228,3,259,189,2,,542,50,32,39,34,14,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,2,1168,12,1180,1944
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,229,2,36,99,3,,202,47,25,23,29,4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,468,12,480,766
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,230,3,136,143,4,,507,39,42,29,27,8,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0,936,19,955,1582
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,231,2,43,93,4,,348,67,32,25,35,5,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,652,13,665,1097
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,232,2,71,137,8,,402,44,34,19,53,8,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2,779,37,816,1397
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,233,2,41,187,3,,311,28,11,23,35,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,641,15,656,1105
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,234,3,43,168,6,,445,36,53,33,63,8,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,2,883,38,921,1674
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,235,1,11,42,0,,21,7,7,0,4,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,92,10,102,175
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,236,1,38,33,2,,47,55,5,4,4,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,188,16,204,332
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,237,1,9,61,0,,21,24,3,0,5,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,124,11,135,241
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,238,1,15,55,4,,6,2,2,9,1,4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,98,5,103,203
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,239,1,9,33,0,,21,2,2,4,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,71,2,73,117
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,240,1,11,47,2,,7,12,18,1,3,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,102,5,107,186
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,241,1,62,168,4,,94,53,30,4,8,4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,427,0,427,720
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,242,1,46,108,1,,90,11,11,2,8,4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,281,9,290,508
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,243,2,282,167,7,,134,131,41,6,23,9,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,0,804,45,849,1466
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,244,1,35,84,2,,29,8,4,5,1,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0,169,7,176,300
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,245,1,21,227,2,,62,30,18,18,3,0,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,383,23,406,638
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,246,2,291,252,3,,85,85,27,4,20,11,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,0,797,33,830,1341
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,247,2,284,149,5,,66,75,25,4,6,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,621,19,640,1046
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,248,1,169,114,2,,43,42,21,2,11,5,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,0,410,11,421,747
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,249,1,50,152,2,,15,31,3,3,2,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,258,11,269,468
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,250,1,29,75,4,,41,57,7,11,5,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,229,14,243,453
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,251,2,237,256,58,,11,,,12,12,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,0,614,10,624,864
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,252,2,434,407,62,,6,,,18,22,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,0,1005,14,1019,1452
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,253,2,388,346,72,,5,,,20,13,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,0,880,26,906,1127
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,254,1,136,106,26,,1,,,1,0,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,0,276,3,279,349
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,255,1,198,140,48,,5,,,17,18,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,0,430,4,434,557
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,256,2,340,253,27,,3,,,14,10,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,0,673,24,697,849
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,257,2,403,384,107,,7,,,13,30,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,0,974,23,997,1302
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,258,1,167,188,37,,4,,,6,2,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,0,438,16,454,657
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,259,3,327,586,66,,13,,,9,13,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,0,1081,50,1131,1572
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,260,3,415,389,111,,6,,,19,8,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,0,1007,42,1049,1506
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,261,1,63,115,48,,3,,,16,3,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,0,274,10,284,414
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,262,1,144,114,22,,0,,,2,0,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,0,306,29,335,450
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,263,1,159,160,18,,0,,,4,1,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,0,371,24,395,572
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,264,2,206,271,54,,10,,,17,6,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,0,603,30,633,887
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,265,2,331,255,42,,10,,,14,0,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,0,684,30,714,1040
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,266,8,618,702,394,16,67,17,53,49,109,90,34,,,,,,,,14,,,75,,,,,,,,,,,,,,,,,,,,2,2240,72,2312,5852
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,267,4,204,261,144,8,33,10,24,16,26,23,22,,,,,,,,4,,,24,,,,,,,,,,,,,,,,,,,,1,800,33,833,2276
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,268,1,105,90,57,2,21,8,14,8,17,16,14,,,,,,,,6,,,9,,,,,,,,,,,,,,,,,,,,0,367,4,371,717
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,269,2,104,86,56,1,11,6,14,3,12,21,14,,,,,,,,1,,,5,,,,,,,,,,,,,,,,,,,,1,335,5,340,801
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,270,2,124,126,71,5,10,15,13,9,12,13,10,,,,,,,,6,,,13,,,,,,,,,,,,,,,,,,,,1,428,9,437,866
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,271,4,287,319,205,23,32,23,24,33,27,38,25,,,,,,,,2,,,32,,,,,,,,,,,,,,,,,,,,0,1070,45,1115,2956
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,272,2,151,165,23,2,13,6,6,3,20,6,13,,,,,,,,7,,,26,,,,,,,,,,,,,,,,,,,,0,441,20,461,1074
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,273,2,119,140,77,7,17,14,20,15,19,27,5,,,,,,,,1,,,19,,,,,,,,,,,,,,,,,,,,0,480,11,491,1158
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,274,5,306,339,201,12,36,17,22,25,50,41,23,,,,,,,,11,,,46,,,,,,,,,,,,,,,,,,,,0,1129,42,1171,3099
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,275,3,309,233,182,3,21,10,25,15,39,46,22,,,,,,,,11,,,23,,,,,,,,,,,,,,,,,,,,0,939,19,958,2236
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,276,2,163,195,75,6,23,3,11,7,19,23,7,,,,,,,,2,,,8,,,,,,,,,,,,,,,,,,,,0,542,13,555,1087
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,277,7,389,530,367,13,69,27,46,46,75,57,22,,,,,,,,9,,,46,,,,,,,,,,,,,,,,,,,,2,1698,44,1742,4542
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,278,3,230,162,93,7,32,22,13,21,30,36,23,,,,,,,,3,,,18,,,,,,,,,,,,,,,,,,,,0,690,20,710,1529
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,279,2,213,182,75,8,14,9,11,12,21,13,9,,,,,,,,6,,,38,,,,,,,,,,,,,,,,,,,,0,611,33,644,1463
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,280,2,184,168,52,2,20,9,16,13,21,43,20,,,,,,,,4,,,15,,,,,,,,,,,,,,,,,,,,2,569,26,595,1349
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,281,2,149,128,66,4,17,13,19,12,29,22,13,,,,,,,,1,,,9,,,,,,,,,,,,,,,,,,,,1,483,6,489,1096
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,282,3,292,277,163,2,30,21,26,44,44,45,50,,,,,,,,6,,,21,,,,,,,,,,,,,,,,,,,,0,1021,25,1046,1936
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,283,3,245,250,169,2,20,14,10,28,27,55,18,,,,,,,,3,,,22,,,,,,,,,,,,,,,,,,,,1,864,19,883,1871
