Dtto,Cve Mpio,Municipio,Seccion,Tipo    Casilla,Contigua,Contigua Ext.,PAN,PRI,PRD,PT,PVEM,CONVERGENCIA,PANAL,PSD,PRI-PANAL,PRD-PT,PT-CONVERGENCIA,Total PRI-PANAL,Total PRD-PT,Total PT-CONVERGENCIA,NULOS,No Registrados,Total
6,120,ZAPOPAN,3064,C,2,,92,126,5,7,17,7,3,4,0,,,129,,,17,1,279
6,120,ZAPOPAN,3065,B,0,,127,138,6,2,27,9,14,2,0,,,152,,,22,0,347
6,120,ZAPOPAN,3065,C,1,,122,124,12,7,21,7,11,4,1,,,136,,,12,0,321
6,120,ZAPOPAN,3065,C,2,,117,139,7,13,27,14,10,2,0,,,149,,,16,0,345
6,120,ZAPOPAN,3066,B,0,,96,115,7,9,14,5,6,3,2,,,123,,,19,0,276
6,120,ZAPOPAN,3066,C,1,,104,138,4,2,14,2,6,4,0,,,144,,,13,0,287
6,120,ZAPOPAN,3066,C,2,,103,115,5,5,16,3,9,1,1,,,125,,,19,1,278
10,120,ZAPOPAN,3067,B,0,,162,99,5,1,12,3,3,4,0,,,102,,,51,0,340
10,120,ZAPOPAN,3067,C,1,,193,86,2,1,8,6,3,0,1,,,90,,,46,0,346
10,120,ZAPOPAN,3067,C,2,,158,117,2,2,7,2,2,3,0,,,119,,,41,1,335
10,120,ZAPOPAN,3067,C,3,,181,103,3,2,15,3,2,3,0,,,105,,,39,1,352
10,120,ZAPOPAN,3067,C,4,,153,112,2,8,8,0,6,4,0,,,118,,,50,0,343
10,120,ZAPOPAN,3068,B,0,,143,123,5,6,15,0,4,3,1,,,128,,,30,0,330
10,120,ZAPOPAN,3068,C,1,,125,110,9,4,11,5,2,2,1,,,113,,,30,0,299
10,120,ZAPOPAN,3068,C,2,,133,109,0,2,18,4,3,1,0,,,112,,,24,0,294
10,120,ZAPOPAN,3068,C,3,,131,126,4,2,11,2,2,2,1,,,129,,,21,0,302
10,120,ZAPOPAN,3068,C,4,,133,133,11,4,16,2,3,2,0,,,136,,,23,2,329
10,120,ZAPOPAN,3068,C,5,,137,131,7,7,15,4,3,2,3,,,137,,,28,0,337
10,120,ZAPOPAN,3068,C,6,,127,123,3,3,24,5,2,4,0,,,125,,,29,1,321
10,120,ZAPOPAN,3069,B,0,,149,135,4,6,22,4,2,2,1,,,138,,,39,3,367
10,120,ZAPOPAN,3069,C,1,,132,175,3,0,15,2,7,2,0,,,182,,,32,2,370
10,120,ZAPOPAN,3069,C,2,,139,145,6,4,21,2,11,2,2,,,158,,,34,2,368
10,120,ZAPOPAN,3070,B,0,,65,141,1,5,10,1,5,3,1,,,147,,,7,0,239
10,120,ZAPOPAN,3070,C,1,,84,95,2,3,10,4,5,2,0,,,100,,,10,0,215
10,120,ZAPOPAN,3071,B,0,,126,223,5,16,16,5,10,5,1,,,234,,,18,0,425
10,120,ZAPOPAN,3071,C,1,,126,186,5,14,21,5,12,4,1,,,199,,,13,1,388
10,120,ZAPOPAN,3071,C,2,,121,198,5,7,22,4,2,4,2,,,202,,,15,0,380
10,120,ZAPOPAN,3072,B,0,,114,205,6,7,16,5,5,3,0,,,210,,,18,0,379
10,120,ZAPOPAN,3072,C,1,,110,199,12,8,17,5,10,4,1,,,210,,,12,0,378
10,120,ZAPOPAN,3073,B,0,,96,151,11,3,12,2,3,1,0,,,154,,,13,0,292
10,120,ZAPOPAN,3073,C,1,,92,155,2,6,13,6,0,2,3,,,158,,,12,0,291
10,120,ZAPOPAN,3073,C,2,,112,147,6,8,7,2,4,2,0,,,151,,,17,1,306
10,120,ZAPOPAN,3074,B,0,,156,163,7,16,13,4,7,4,0,,,170,,,32,1,403
10,120,ZAPOPAN,3074,C,1,,154,138,8,4,20,4,5,1,1,,,144,,,24,0,359
10,120,ZAPOPAN,3074,C,2,,125,160,4,8,13,1,5,1,0,,,165,,,31,4,352
10,120,ZAPOPAN,3075,B,0,,123,145,7,11,17,5,4,2,0,,,149,,,22,1,337
10,120,ZAPOPAN,3075,C,1,,117,138,8,7,17,5,5,5,0,,,143,,,21,0,323
10,120,ZAPOPAN,3075,C,2,,115,145,11,9,16,3,4,3,0,,,149,,,31,1,338
10,120,ZAPOPAN,3076,B,0,,126,140,7,4,9,2,6,1,0,,,146,,,40,0,335
10,120,ZAPOPAN,3076,C,1,,134,159,2,5,11,1,6,1,0,,,165,,,33,2,354
10,120,ZAPOPAN,3076,C,2,,149,131,16,7,12,4,2,2,0,,,133,,,45,0,368
10,120,ZAPOPAN,3076,C,3,,145,108,2,2,11,6,10,2,1,,,119,,,34,0,321
10,120,ZAPOPAN,3077,B,0,,148,100,6,2,13,5,4,4,0,,,104,,,39,2,323
10,120,ZAPOPAN,3077,C,1,,184,84,3,1,20,2,5,2,0,,,89,,,49,0,350
10,120,ZAPOPAN,3077,C,2,,176,82,8,4,18,1,3,2,0,,,85,,,49,2,345
10,120,ZAPOPAN,3077,C,3,,165,106,8,1,13,1,0,1,1,,,107,,,61,5,362
10,120,ZAPOPAN,3078,B,0,,195,109,9,3,15,2,2,5,0,,,111,,,32,2,374
10,120,ZAPOPAN,3078,C,1,,181,113,5,3,19,0,6,1,0,,,119,,,31,4,363
10,120,ZAPOPAN,3078,C,2,,185,116,10,6,15,2,7,3,0,,,123,,,40,0,384
10,120,ZAPOPAN,3079,B,0,,141,122,8,3,30,5,4,3,1,,,127,,,29,2,348
10,120,ZAPOPAN,3079,C,1,,171,118,3,1,20,5,4,4,1,,,123,,,22,1,350
10,120,ZAPOPAN,3079,C,2,,141,102,5,4,18,3,11,3,0,,,113,,,42,1,330
10,120,ZAPOPAN,3079,C,3,,126,137,4,3,14,5,7,3,0,,,144,,,33,0,332
10,120,ZAPOPAN,3079,C,4,,160,110,4,4,14,3,9,6,1,,,120,,,31,3,345
10,120,ZAPOPAN,3080,B,0,,150,107,6,4,17,4,6,2,0,,,113,,,25,3,324
10,120,ZAPOPAN,3080,C,1,,152,90,5,2,16,4,2,2,0,,,92,,,28,0,301
10,120,ZAPOPAN,3080,C,2,,167,82,3,9,9,4,3,3,0,,,85,,,51,0,331
10,120,ZAPOPAN,3080,C,3,,179,99,5,1,15,5,10,0,0,,,109,,,33,0,347
10,120,ZAPOPAN,3081,B,0,,160,109,9,4,18,2,3,3,0,,,112,,,33,1,342
10,120,ZAPOPAN,3081,C,1,,181,101,12,4,18,5,5,2,0,,,106,,,42,1,371
10,120,ZAPOPAN,3082,B,0,,158,87,7,3,14,4,7,4,0,,,94,,,42,1,327
10,120,ZAPOPAN,3082,C,1,,135,113,4,7,17,3,5,6,0,,,118,,,41,2,333
10,120,ZAPOPAN,3082,C,2,,144,105,3,4,20,2,6,1,0,,,111,,,40,1,326
10,120,ZAPOPAN,3082,C,3,,163,100,8,5,8,7,4,6,0,,,104,,,40,1,342
10,120,ZAPOPAN,3083,B,0,,191,95,4,3,8,3,6,0,0,,,101,,,47,3,360
10,120,ZAPOPAN,3083,C,1,,203,80,3,4,15,1,5,3,0,,,85,,,49,2,365
10,120,ZAPOPAN,3083,C,2,,206,113,4,1,17,4,4,3,0,,,117,,,35,3,390
10,120,ZAPOPAN,3084,B,0,,119,60,6,4,24,1,4,2,0,,,64,,,31,0,251
10,120,ZAPOPAN,3084,C,1,,97,120,6,1,4,4,6,1,0,,,126,,,32,0,271
10,120,ZAPOPAN,3084,C,2,,91,95,7,1,16,6,4,4,1,,,100,,,31,0,256
10,120,ZAPOPAN,3085,B,0,,97,80,3,3,22,6,4,1,0,,,84,,,20,0,236
10,120,ZAPOPAN,3085,C,1,,96,76,5,2,19,4,3,2,2,,,81,,,14,1,224
10,120,ZAPOPAN,3085,C,2,,100,70,3,2,22,9,4,1,0,,,74,,,12,0,223
10,120,ZAPOPAN,3086,B,0,,138,130,10,11,16,4,4,3,0,,,134,,,30,0,346
10,120,ZAPOPAN,3086,C,1,,157,112,9,7,18,4,2,4,0,,,114,,,29,0,342
10,120,ZAPOPAN,3086,C,2,,147,103,13,6,23,5,5,4,0,,,108,,,27,0,333
10,120,ZAPOPAN,3086,C,3,,135,116,8,4,25,3,9,1,1,,,126,,,18,1,321
10,120,ZAPOPAN,3086,C,4,,159,101,9,4,14,6,5,3,0,,,106,,,31,0,332
10,120,ZAPOPAN,3086,C,5,,144,110,7,5,28,9,6,4,0,,,116,,,39,0,352
10,120,ZAPOPAN,3086,C,6,,140,96,15,8,24,2,6,3,0,,,102,,,26,1,321
10,120,ZAPOPAN,3086,C,7,,153,100,13,3,17,2,12,1,0,,,112,,,34,3,338
10,120,ZAPOPAN,3086,C,8,,138,116,4,5,18,4,6,2,1,,,123,,,26,2,322
10,120,ZAPOPAN,3087,B,0,,142,132,6,6,18,5,3,8,0,,,135,,,33,0,353
10,120,ZAPOPAN,3087,C,1,,160,134,12,4,24,3,6,6,0,,,140,,,57,0,406
10,120,ZAPOPAN,3087,C,2,,185,106,5,5,23,2,8,7,0,,,114,,,39,4,384
10,120,ZAPOPAN,3087,C,3,,160,104,4,6,20,3,5,5,0,,,109,,,51,1,359
10,120,ZAPOPAN,3087,C,4,,161,126,4,7,27,8,11,1,0,,,137,,,38,0,383
10,120,ZAPOPAN,3087,C,5,,168,127,2,3,30,3,6,5,1,,,134,,,44,2,391
10,120,ZAPOPAN,3087,C,6,,184,130,3,4,22,0,7,3,1,,,138,,,43,2,399
10,120,ZAPOPAN,3088,B,0,,178,126,3,2,15,8,1,3,0,,,127,,,47,1,384
10,120,ZAPOPAN,3088,C,1,,173,122,7,5,23,8,4,6,1,,,127,,,50,2,401
10,120,ZAPOPAN,3089,B,0,,147,63,4,2,18,5,5,1,0,,,68,,,40,0,285
10,120,ZAPOPAN,3089,C,1,,130,76,5,1,12,0,2,3,0,,,78,,,44,3,276
10,120,ZAPOPAN,3090,B,0,,163,71,5,5,22,2,1,2,0,,,72,,,41,1,313
10,120,ZAPOPAN,3090,C,1,,156,86,3,2,20,3,2,1,0,,,88,,,28,4,305
10,120,ZAPOPAN,3090,C,2,,168,80,2,5,9,4,3,2,0,,,83,,,30,3,306
10,120,ZAPOPAN,3091,B,0,,162,115,10,3,21,6,4,2,1,,,120,,,35,2,361
10,120,ZAPOPAN,3091,C,1,,157,112,2,4,19,6,3,1,0,,,115,,,50,1,355
10,120,ZAPOPAN,3091,C,2,,178,76,4,6,20,4,9,3,1,,,86,,,47,0,348
10,120,ZAPOPAN,3092,B,0,,141,90,8,4,18,3,8,4,0,,,98,,,0,35,311
10,120,ZAPOPAN,3092,C,1,,149,95,6,10,21,6,3,3,1,,,99,,,41,1,336
10,120,ZAPOPAN,3092,C,2,,177,80,3,4,18,3,5,2,0,,,85,,,28,1,321
10,120,ZAPOPAN,3093,B,0,,148,81,5,2,18,4,6,1,1,,,88,,,36,0,302
10,120,ZAPOPAN,3093,C,1,,146,86,4,1,17,6,4,4,0,,,90,,,33,1,302
10,120,ZAPOPAN,3093,C,2,,173,65,5,1,24,12,8,1,2,,,75,,,26,1,318
10,120,ZAPOPAN,3094,B,0,,116,89,10,5,13,6,5,2,1,,,95,,,26,5,278
10,120,ZAPOPAN,3094,C,1,,124,83,8,1,13,2,7,4,0,,,90,,,33,2,277
10,120,ZAPOPAN,3094,C,2,,125,73,4,7,13,2,8,1,0,,,81,,,33,0,266
10,120,ZAPOPAN,3094,C,3,,136,86,5,5,19,7,7,0,0,,,93,,,29,0,294
10,120,ZAPOPAN,3095,B,0,,99,83,11,2,16,1,5,1,0,,,88,,,25,4,247
10,120,ZAPOPAN,3095,C,1,,98,101,9,5,23,4,4,2,1,,,106,,,21,1,269
10,120,ZAPOPAN,3095,C,2,,118,93,1,3,14,6,6,2,1,,,100,,,23,0,267
10,120,ZAPOPAN,3095,C,3,,118,81,9,9,23,3,4,4,0,,,85,,,22,2,275
10,120,ZAPOPAN,3096,B,0,,104,158,8,9,23,4,1,2,0,,,159,,,26,1,336
10,120,ZAPOPAN,3096,C,1,,143,152,5,3,24,4,10,2,0,,,162,,,20,0,363
10,120,ZAPOPAN,3097,B,0,,142,133,7,12,21,12,5,7,1,,,139,,,24,1,365
10,120,ZAPOPAN,3097,C,1,,149,107,7,4,23,4,9,0,3,,,119,,,30,0,336
10,120,ZAPOPAN,3097,C,2,,157,111,5,5,23,9,10,6,0,,,121,,,39,0,365
10,120,ZAPOPAN,3097,C,3,,172,97,8,5,35,4,10,2,2,,,109,,,41,1,377
10,120,ZAPOPAN,3098,B,0,,114,115,10,3,22,4,7,5,0,,,122,,,18,0,298
10,120,ZAPOPAN,3098,C,1,,121,96,4,1,31,11,4,3,0,,,100,,,19,0,290
10,120,ZAPOPAN,3098,C,2,,121,104,6,6,30,6,8,3,4,,,116,,,17,0,305
10,120,ZAPOPAN,3099,B,0,,120,111,6,10,29,7,8,4,1,,,120,,,36,3,335
10,120,ZAPOPAN,3099,C,1,,119,99,6,8,29,5,3,5,1,,,103,,,21,0,296
10,120,ZAPOPAN,3099,C,2,,124,116,4,6,28,3,4,6,0,,,120,,,24,3,318
10,120,ZAPOPAN,3099,E,1,,91,84,2,7,25,7,5,0,0,,,89,,,11,0,232
10,120,ZAPOPAN,3099,E,1,1,77,81,4,4,27,4,4,3,0,,,85,,,10,0,214
10,120,ZAPOPAN,3100,B,0,,123,94,4,2,24,4,9,1,1,,,104,,,34,0,296
10,120,ZAPOPAN,3100,C,1,,126,84,5,1,27,12,7,2,0,,,91,,,23,0,287
10,120,ZAPOPAN,3100,C,2,,125,81,7,3,26,6,9,1,1,,,91,,,35,1,295
10,120,ZAPOPAN,3100,C,3,,107,83,5,4,24,4,8,1,1,,,92,,,27,0,264
10,120,ZAPOPAN,3101,B,0,,157,118,11,6,19,4,7,6,0,,,125,,,38,2,368
10,120,ZAPOPAN,3101,C,1,,167,118,8,2,20,7,5,7,0,,,123,,,44,1,379
10,120,ZAPOPAN,3101,C,2,,164,138,6,2,11,3,8,3,2,,,148,,,36,2,375
10,120,ZAPOPAN,3102,B,0,,125,69,3,8,16,3,4,10,1,,,74,,,41,2,282
10,120,ZAPOPAN,3102,C,1,,113,85,8,3,14,4,4,1,0,,,89,,,53,9,294
10,120,ZAPOPAN,3102,C,2,,104,95,4,5,19,5,8,2,0,,,103,,,41,4,287
10,120,ZAPOPAN,3103,B,0,,174,129,10,7,17,7,9,3,0,,,138,,,36,0,392
10,120,ZAPOPAN,3103,C,1,,179,109,6,12,17,6,7,5,0,,,116,,,36,0,377
10,120,ZAPOPAN,3103,C,2,,159,101,8,8,26,7,15,7,2,,,118,,,35,1,369
10,120,ZAPOPAN,3103,C,3,,155,136,10,5,30,9,8,3,0,,,144,,,41,2,399
10,120,ZAPOPAN,3104,B,0,,139,86,6,8,24,2,6,4,0,,,92,,,27,3,305
10,120,ZAPOPAN,3104,C,1,,141,94,4,0,14,8,4,4,0,,,98,,,40,1,310
10,120,ZAPOPAN,3104,C,2,,143,93,9,6,9,6,0,4,0,,,93,,,47,1,318
10,120,ZAPOPAN,3104,C,3,,153,100,2,7,15,2,4,3,0,,,104,,,36,0,322
10,120,ZAPOPAN,3105,B,0,,150,117,4,6,15,2,3,1,0,,,120,,,32,1,331
10,120,ZAPOPAN,3105,C,1,,153,80,8,4,11,8,1,2,0,,,81,,,0,0,267
10,120,ZAPOPAN,3105,C,2,,143,96,11,4,21,4,3,1,0,,,99,,,33,1,317
10,120,ZAPOPAN,3105,C,3,,133,101,6,3,12,5,6,7,0,,,107,,,30,0,303
10,120,ZAPOPAN,3106,B,0,,145,116,3,0,13,5,1,1,0,,,117,,,37,2,323
10,120,ZAPOPAN,3106,C,1,,168,81,9,11,22,7,2,1,0,,,83,,,37,2,340
10,120,ZAPOPAN,3106,C,2,,168,76,7,7,17,3,4,3,0,,,80,,,39,0,324
10,120,ZAPOPAN,3106,C,3,,182,86,4,3,13,11,3,2,0,,,89,,,38,1,343
10,120,ZAPOPAN,3107,B,0,,151,90,0,2,10,1,3,3,0,,,93,,,56,0,316
10,120,ZAPOPAN,3107,C,1,,163,100,3,1,11,1,7,2,0,,,107,,,33,2,323
10,120,ZAPOPAN,3107,C,2,,155,88,4,1,12,4,1,3,0,,,89,,,42,2,312
10,120,ZAPOPAN,3108,B,0,,148,80,5,5,11,6,3,3,0,,,83,,,39,1,301
10,120,ZAPOPAN,3108,C,1,,186,91,3,6,17,2,1,3,0,,,92,,,38,5,352
10,120,ZAPOPAN,3108,C,2,,178,72,4,7,18,4,3,3,0,,,75,,,31,1,321
10,120,ZAPOPAN,3109,B,0,,150,94,5,2,15,1,3,3,0,,,97,,,24,1,298
10,120,ZAPOPAN,3109,C,1,,150,111,2,1,18,1,4,0,0,,,115,,,40,1,328
10,120,ZAPOPAN,3110,B,0,,211,115,3,5,17,6,2,5,1,,,118,,,51,3,419
10,120,ZAPOPAN,3110,C,1,,192,116,8,4,20,2,7,5,1,,,124,,,52,2,409
10,120,ZAPOPAN,3110,C,2,,186,102,7,7,12,9,6,5,1,,,109,,,45,4,384
10,120,ZAPOPAN,3111,B,0,,171,110,5,3,24,4,8,3,0,,,118,,,19,1,348
10,120,ZAPOPAN,3111,C,1,,179,101,9,9,21,8,6,3,0,,,107,,,42,3,381
10,120,ZAPOPAN,3111,C,2,,176,114,4,11,15,8,6,5,0,,,120,,,36,0,375
10,120,ZAPOPAN,3111,C,3,,148,110,7,5,15,4,5,0,1,,,116,,,34,2,331
10,120,ZAPOPAN,3111,C,4,,158,102,7,4,19,6,4,5,1,,,107,,,35,1,342
10,120,ZAPOPAN,3111,C,5,,176,109,9,3,22,0,7,3,0,,,116,,,32,2,363
10,120,ZAPOPAN,3111,C,6,,151,97,6,6,19,4,4,5,0,,,101,,,42,3,337
10,120,ZAPOPAN,3111,C,7,,164,105,5,3,24,6,3,5,1,,,109,,,25,0,341
10,120,ZAPOPAN,3112,B,0,,185,141,11,3,19,7,5,4,0,,,146,,,36,0,411
10,120,ZAPOPAN,3112,C,1,,158,126,8,4,31,8,5,4,0,,,131,,,52,1,397
10,120,ZAPOPAN,3112,C,2,,184,102,8,4,6,7,8,6,1,,,111,,,0,0,326
10,120,ZAPOPAN,3112,C,3,,188,123,9,2,21,10,6,5,1,,,130,,,40,3,408
10,120,ZAPOPAN,3112,C,4,,187,109,9,3,20,2,9,5,0,,,118,,,34,1,379
10,120,ZAPOPAN,3113,B,0,,171,119,8,2,31,4,6,3,0,,,125,,,36,0,380
10,120,ZAPOPAN,3113,C,1,,178,104,10,4,22,9,3,4,0,,,107,,,36,2,372
10,120,ZAPOPAN,3113,C,2,,156,124,9,3,19,7,4,0,1,,,129,,,27,1,351
10,120,ZAPOPAN,3113,C,3,,162,119,5,2,26,7,7,5,0,,,126,,,41,0,374
10,120,ZAPOPAN,3113,C,4,,191,105,16,4,24,7,8,4,2,,,115,,,39,1,401
10,120,ZAPOPAN,3114,B,0,,159,134,11,5,24,7,10,3,0,,,144,,,27,0,380
10,120,ZAPOPAN,3114,C,1,,173,112,6,6,33,5,10,9,0,,,122,,,25,1,380
10,120,ZAPOPAN,3114,C,2,,147,131,9,4,24,6,3,6,0,,,134,,,25,2,357
10,120,ZAPOPAN,3114,C,3,,157,118,10,10,27,8,11,5,0,,,129,,,30,1,377
10,120,ZAPOPAN,3114,C,4,,151,120,9,5,38,5,11,3,2,,,133,,,23,1,368
10,120,ZAPOPAN,3114,C,5,,156,104,13,10,30,7,9,5,2,,,115,,,25,0,361
10,120,ZAPOPAN,3114,C,6,,143,107,5,9,30,7,8,7,0,,,115,,,27,2,345
10,120,ZAPOPAN,3114,C,7,,159,126,8,9,26,5,9,5,2,,,137,,,23,0,372
10,120,ZAPOPAN,3114,C,8,,159,116,4,0,28,1,6,7,0,,,122,,,36,0,357
10,120,ZAPOPAN,3115,B,0,,104,85,15,4,19,11,9,7,1,,,95,,,25,5,285
10,120,ZAPOPAN,3115,C,1,,120,105,10,4,23,7,7,6,0,,,112,,,19,3,304
10,120,ZAPOPAN,3115,C,2,,99,90,11,5,23,2,4,1,1,,,95,,,17,2,255
6,120,ZAPOPAN,3116,B,0,,171,101,6,9,22,2,3,3,0,,,104,,,24,3,344
6,120,ZAPOPAN,3116,C,1,,136,101,5,2,25,5,8,4,0,,,109,,,31,0,317
6,120,ZAPOPAN,3116,C,2,,150,104,1,3,22,3,4,4,0,,,108,,,29,0,320
6,120,ZAPOPAN,3116,C,3,,134,124,10,4,16,7,5,6,0,,,129,,,37,2,345
6,120,ZAPOPAN,3116,C,4,,148,109,10,5,20,2,9,4,0,,,118,,,37,0,344
6,120,ZAPOPAN,3116,C,5,,104,149,6,7,19,3,5,4,0,,,154,,,22,0,319
6,120,ZAPOPAN,3116,C,6,,135,124,4,3,27,4,4,4,0,,,128,,,27,1,333
6,120,ZAPOPAN,3116,C,7,,136,122,8,3,28,4,5,6,0,,,127,,,18,0,330
6,120,ZAPOPAN,3116,C,8,,158,98,6,4,18,2,3,2,0,,,101,,,34,2,327
6,120,ZAPOPAN,3116,C,9,,119,127,8,2,18,5,5,3,0,,,132,,,25,1,313
6,120,ZAPOPAN,3116,C,10,,148,118,7,3,20,4,3,1,0,,,121,,,30,0,334
6,120,ZAPOPAN,3116,C,11,,160,97,5,2,23,3,4,0,0,,,101,,,33,0,327
6,120,ZAPOPAN,3117,B,0,,106,134,7,7,21,3,4,1,1,,,139,,,13,0,297
6,120,ZAPOPAN,3117,C,1,,90,130,11,6,35,5,5,1,3,,,138,,,9,0,295
6,120,ZAPOPAN,3117,C,2,,76,149,17,8,27,3,3,1,0,,,152,,,16,0,300
6,120,ZAPOPAN,3118,B,0,,91,134,10,4,25,7,8,0,1,,,143,,,12,0,292
6,120,ZAPOPAN,3118,C,1,,76,123,13,12,33,6,2,4,2,,,127,,,7,0,278
6,120,ZAPOPAN,3118,C,2,,86,137,8,6,23,4,6,2,0,,,143,,,12,0,284
6,120,ZAPOPAN,3118,C,3,,66,151,9,6,23,2,4,1,0,,,155,,,9,0,271
6,120,ZAPOPAN,3119,B,0,,81,111,10,2,23,4,3,1,0,,,114,,,17,0,252
6,120,ZAPOPAN,3119,C,1,,81,120,6,5,19,3,9,2,2,,,131,,,15,0,262
6,120,ZAPOPAN,3119,C,2,,50,99,6,7,31,1,5,1,1,,,105,,,7,1,209
6,120,ZAPOPAN,3119,C,3,,82,128,7,11,26,3,8,1,1,,,137,,,14,0,281
6,120,ZAPOPAN,3119,C,4,,73,129,10,8,25,2,11,0,0,,,140,,,14,1,273
6,120,ZAPOPAN,3119,C,5,,48,113,7,6,21,3,6,4,0,,,119,,,7,0,215
6,120,ZAPOPAN,3120,B,0,,74,125,19,15,23,2,3,3,2,,,130,,,9,0,275
6,120,ZAPOPAN,3120,C,1,,77,145,13,2,20,3,4,6,2,,,151,,,8,0,280
6,120,ZAPOPAN,3120,C,2,,97,141,9,12,24,3,2,1,2,,,145,,,15,1,307
6,120,ZAPOPAN,3120,C,3,,76,125,10,4,29,8,6,6,3,,,134,,,11,0,278
6,120,ZAPOPAN,3120,C,4,,69,122,10,8,24,3,3,1,1,,,126,,,11,0,252
6,120,ZAPOPAN,3121,B,0,,80,119,5,10,33,8,8,3,1,,,128,,,14,0,281
6,120,ZAPOPAN,3121,C,1,,93,95,8,5,62,2,9,7,0,,,104,,,12,1,294
6,120,ZAPOPAN,3121,C,2,,80,132,13,14,26,6,3,2,0,,,135,,,10,1,287
6,120,ZAPOPAN,3121,C,3,,79,111,15,18,26,4,5,0,1,,,117,,,12,0,271
6,120,ZAPOPAN,3121,C,4,,92,137,11,6,33,5,6,3,1,,,144,,,11,0,305
6,120,ZAPOPAN,3121,C,5,,84,120,13,11,36,5,5,2,2,,,127,,,12,0,290
6,120,ZAPOPAN,3122,B,0,,87,112,8,6,33,6,4,3,1,,,117,,,12,1,273
6,120,ZAPOPAN,3122,C,1,,68,118,10,3,30,6,6,4,1,,,125,,,12,0,258
6,120,ZAPOPAN,3122,C,2,,80,121,8,11,30,6,6,3,2,,,129,,,10,0,277
6,120,ZAPOPAN,3122,C,3,,71,96,13,8,29,6,6,3,2,,,104,,,18,0,252
6,120,ZAPOPAN,3122,C,4,,79,109,13,8,34,5,3,1,0,,,112,,,6,0,258
6,120,ZAPOPAN,3122,C,5,,60,125,8,3,21,2,11,1,2,,,138,,,10,0,243
6,120,ZAPOPAN,3122,C,6,,87,120,11,6,26,7,4,3,3,,,127,,,8,0,275
10,120,ZAPOPAN,3123,B,0,,145,109,2,7,23,7,5,5,1,,,115,,,23,2,329
10,120,ZAPOPAN,3123,C,1,,126,96,6,6,37,12,6,3,1,,,103,,,25,2,320
10,120,ZAPOPAN,3124,B,0,,94,94,10,3,29,3,7,2,1,,,102,,,15,0,258
10,120,ZAPOPAN,3124,C,1,,91,124,6,5,24,7,4,2,0,,,128,,,10,0,273
10,120,ZAPOPAN,3124,C,2,,78,139,15,7,20,5,2,3,0,,,141,,,9,0,278
10,120,ZAPOPAN,3125,B,0,,103,95,10,5,27,3,3,5,2,,,100,,,12,0,265
10,120,ZAPOPAN,3125,C,1,,106,106,10,2,26,6,5,4,2,,,113,,,18,0,285
10,120,ZAPOPAN,3125,C,2,,98,102,5,8,26,7,12,2,0,,,114,,,24,2,286
10,120,ZAPOPAN,3126,B,0,,131,109,7,9,25,7,6,2,0,,,115,,,33,2,331
10,120,ZAPOPAN,3126,C,1,,136,109,7,6,29,3,8,5,0,,,117,,,26,2,331
10,120,ZAPOPAN,3126,C,2,,142,101,16,4,23,12,9,5,0,,,110,,,23,2,337
10,120,ZAPOPAN,3126,C,3,,117,116,9,6,16,6,13,9,0,,,129,,,27,3,322
10,120,ZAPOPAN,3126,C,4,,146,120,12,5,31,9,10,4,0,,,130,,,33,1,371
10,120,ZAPOPAN,3126,C,5,,128,101,5,4,32,13,10,4,1,,,112,,,20,0,318
10,120,ZAPOPAN,3126,C,6,,131,90,11,6,35,11,8,6,0,,,98,,,26,2,326
10,120,ZAPOPAN,3127,B,0,,102,108,7,3,26,12,4,9,1,,,113,,,16,1,289
10,120,ZAPOPAN,3127,C,1,,105,132,7,4,38,16,8,7,1,,,141,,,11,0,329
10,120,ZAPOPAN,3128,B,0,,136,133,6,6,32,8,12,2,0,,,145,,,23,1,359
10,120,ZAPOPAN,3128,C,1,,106,119,16,2,40,4,9,3,1,,,129,,,18,0,318
10,120,ZAPOPAN,3129,B,0,,89,139,5,5,34,10,8,1,1,,,148,,,14,2,308
10,120,ZAPOPAN,3129,C,1,,70,126,4,4,38,13,9,1,4,,,139,,,18,0,287
10,120,ZAPOPAN,3129,C,2,,87,151,5,1,24,9,5,7,1,,,157,,,16,0,306
10,120,ZAPOPAN,3129,C,3,,97,119,5,6,34,1,7,1,0,,,126,,,14,2,286
10,120,ZAPOPAN,3129,C,4,,88,134,5,7,34,5,9,4,2,,,145,,,13,0,301
10,120,ZAPOPAN,3130,B,0,,106,116,4,4,31,10,7,1,0,,,123,,,13,1,293
10,120,ZAPOPAN,3130,C,1,,89,115,7,6,29,11,8,2,0,,,123,,,16,1,284
10,120,ZAPOPAN,3130,C,2,,84,142,9,3,29,8,4,1,0,,,146,,,4,0,284
10,120,ZAPOPAN,3130,C,3,,78,119,12,8,28,4,8,1,0,,,127,,,6,1,265
10,120,ZAPOPAN,3131,B,0,,129,94,6,2,27,7,13,2,2,,,109,,,17,0,299
10,120,ZAPOPAN,3131,C,1,,102,129,4,4,27,12,1,2,0,,,130,,,25,3,309
10,120,ZAPOPAN,3131,C,2,,137,84,4,9,32,8,6,3,2,,,92,,,16,0,301
10,120,ZAPOPAN,3132,B,0,,122,116,4,4,23,7,10,3,1,,,127,,,27,1,318
10,120,ZAPOPAN,3132,C,1,,136,125,5,3,32,12,9,4,0,,,134,,,24,2,352
10,120,ZAPOPAN,3132,C,2,,152,122,3,8,23,8,7,2,0,,,129,,,29,2,356
