ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,PAS,MORENA,ES,PAIS,PAN_PRD_MC_PAS,PAN_PRD_MC,PAN_PRD_PAS,PAN_MC_PAS,PRD_MC_PAS,PAN_PRD,PAN_MC,PAN_PAS,PRD_MC,PRD_PAS,MC_PAS,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRI_PVEM_NA,C_COMUN_PRI_PVEM,C_COMUN_PRI_NA,C_COMUN_PVEM_NA,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
25,SINALOA,4,LOS MOCHIS,1,AHOME,105,B,1,0,B,36,56,4,4,11,4,3,20,132,4,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,,6,,,292,0,4,296,428,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,106,B,1,0,B,16,37,5,1,7,4,2,2,64,1,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,3,0,0,,1,,,155,0,7,162,259,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,107,B,1,0,B,7,26,3,2,4,0,3,3,93,1,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,,0,,,148,9,0,157,276,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,108,B,1,0,B,16,39,3,1,4,2,3,10,70,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,0,,,153,0,2,155,255,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,109,B,1,0,B,16,30,2,0,2,1,2,7,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,,3,,,74,0,1,75,191,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,110,B,1,0,B,27,54,2,11,9,10,6,8,137,3,6,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,0,,1,,,280,0,12,292,549,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,111,B,1,0,B,48,73,0,2,6,3,0,7,111,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,,2,,,262,0,1,263,402,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,112,B,1,0,B,80,152,2,7,10,0,7,17,206,1,12,0,1,0,1,0,0,0,0,0,0,0,3,0,1,1,5,3,1,0,,11,,,521,0,3,524,736,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,113,B,1,0,B,22,52,6,0,1,1,2,6,76,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,,,171,2,2,175,261,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,114,B,1,0,B,74,124,3,8,6,6,11,11,196,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,1,0,,4,,,457,0,5,462,682,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,115,B,1,0,B,71,90,3,4,8,4,2,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,,6,,,205,0,0,205,660,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,116,B,1,0,B,68,115,0,0,0,0,0,0,207,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,,396,0,2,398,564,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,117,B,1,0,B,33,56,2,3,5,4,4,12,101,2,4,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,,0,,,233,0,5,238,341,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,118,B,1,0,B,28,52,13,0,12,0,0,0,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,185,0,0,185,368,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,119,B,1,0,B,54,62,6,5,22,4,5,4,137,2,3,0,0,0,0,0,0,0,0,0,0,1,7,4,0,0,1,1,0,0,,3,,,321,0,11,332,563,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,120,B,1,0,B,49,76,3,2,16,3,3,5,157,5,3,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,2,0,,5,,,338,0,19,357,574,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,121,B,1,0,B,49,68,0,6,11,3,5,11,209,6,5,1,0,0,0,0,0,1,0,0,0,0,6,7,0,1,2,1,0,0,,4,,,396,0,9,405,659,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,122,B,1,0,B,41,93,1,2,10,5,5,12,173,5,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,,5,,,361,0,5,366,554,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,123,B,1,0,B,50,85,6,1,9,6,4,17,138,2,6,1,0,0,0,0,1,0,0,0,0,0,7,3,0,3,0,0,0,0,,4,,,343,0,11,354,610,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,124,B,1,0,B,30,43,1,3,5,3,4,4,82,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,,2,,,185,0,3,188,361,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,125,B,1,0,B,19,30,1,4,2,2,6,4,75,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,0,,,149,0,11,160,290,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,126,B,1,0,B,34,64,4,0,12,5,2,13,129,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,0,,0,,,282,0,13,295,509,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,127,B,1,0,B,36,36,1,5,8,7,0,6,87,4,2,0,0,0,0,0,3,0,0,0,0,0,0,3,1,3,1,0,1,0,,2,,,206,0,0,206,302,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,128,B,1,0,B,23,38,2,2,11,3,2,6,100,4,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,,3,,,209,0,4,213,346,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,129,B,1,0,B,30,68,3,3,5,1,8,8,91,0,1,1,0,0,0,0,0,0,1,0,0,1,5,0,2,1,0,1,0,2,,3,,,235,0,4,239,382,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,130,B,1,0,B,44,36,2,1,5,2,2,5,85,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,,1,,,188,0,9,197,308,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,131,B,1,0,B,25,67,2,5,4,3,4,2,82,1,2,0,1,0,0,0,0,1,1,0,0,0,2,2,0,0,0,3,0,0,,6,,,213,2,12,227,285,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,132,B,1,0,B,43,66,1,7,2,4,1,9,109,6,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,0,,6,,,265,0,8,273,461,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,133,B,1,0,B,53,90,8,4,11,5,5,17,154,7,4,0,0,0,0,0,0,0,0,0,0,0,5,3,1,2,1,2,3,0,,2,,,377,0,6,383,591,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,134,B,1,0,B,29,31,0,1,5,2,1,1,65,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,3,,,146,0,1,147,235,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,135,B,1,0,B,28,29,2,1,8,5,1,4,62,1,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,,2,,,152,0,5,157,250,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,136,B,1,0,B,44,51,4,3,3,3,1,9,84,1,6,1,0,1,1,0,0,0,0,0,0,0,3,2,0,0,2,1,0,0,,2,,,222,0,6,228,369,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,137,B,1,0,B,38,35,7,2,12,2,5,10,84,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,,3,,,208,0,8,216,359,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,138,B,1,0,B,40,45,10,3,9,2,2,13,123,2,8,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,,3,,,264,0,11,275,453,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,139,B,1,0,B,28,85,1,0,8,2,0,8,95,2,2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,2,1,2,0,0,,2,,,242,5,3,250,453,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,140,B,1,0,B,18,36,2,2,6,3,0,4,80,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,,1,,,156,0,4,160,284,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,141,B,1,0,B,20,102,4,6,6,2,0,7,139,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,,6,,,300,0,7,307,526,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,142,B,1,0,B,42,72,77,5,2,2,17,0,187,5,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,,0,,,414,0,0,414,613,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,143,B,1,0,B,52,97,7,7,13,3,6,13,195,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,1,,,400,0,14,414,690,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,144,B,1,0,B,59,102,4,1,8,3,4,20,153,3,7,1,2,0,0,0,0,0,0,0,0,0,7,1,0,1,4,2,0,0,,4,,,386,0,7,393,543,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,145,B,1,0,B,59,85,3,9,6,2,1,8,145,0,1,1,1,1,0,0,0,0,0,0,0,0,2,1,0,0,3,4,0,0,,4,,,336,0,2,338,465,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,146,B,1,0,B,78,153,1,2,8,2,2,11,116,8,6,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,4,2,0,0,,5,,,403,0,5,408,555,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,147,B,1,0,B,77,100,3,4,8,1,8,8,161,2,3,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,0,0,,6,,,389,0,11,400,632,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,148,B,1,0,B,38,46,3,3,4,2,0,4,109,3,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,0,,1,,,222,0,5,227,360,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,149,B,1,0,B,32,29,0,5,11,1,4,5,81,2,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,3,2,1,2,0,,3,,,188,0,6,194,339,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,150,B,1,0,B,43,38,1,6,14,4,4,8,94,2,3,1,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,0,0,0,,4,,,231,0,6,237,383,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,151,B,1,0,B,67,140,1,0,3,1,3,7,82,3,2,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,4,0,0,0,,1,,,320,0,4,324,492,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,152,B,1,0,B,58,92,2,1,5,1,3,5,70,2,3,1,1,0,0,0,1,0,0,0,0,0,2,3,0,0,0,2,0,0,,2,,,254,0,4,258,355,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,153,B,1,0,B,73,173,1,2,5,0,5,5,70,4,3,0,1,0,0,0,0,1,1,0,0,0,0,2,2,0,1,2,2,0,,7,,,360,0,6,366,492,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,154,B,1,0,B,113,192,5,3,3,3,4,3,97,3,3,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,3,1,0,,6,,,445,0,4,449,619,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,155,B,1,0,B,60,119,0,1,4,2,6,4,47,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,2,,3,,,256,1,3,260,329,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,156,B,1,0,B,6,3,105,4,2,2,1,1,46,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,4,0,,2,,,191,0,2,193,313,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,157,B,1,0,B,72,199,1,5,9,2,7,7,76,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,1,0,,0,,,394,5,5,404,567,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,158,B,1,0,B,65,115,3,4,8,2,6,4,103,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5,4,1,0,,4,,,330,0,6,336,489,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,159,B,1,0,B,10,35,0,0,6,3,0,7,40,1,2,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,,0,,,109,0,0,109,187,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,160,B,1,0,B,54,99,4,5,7,4,3,17,146,4,4,0,2,0,0,0,0,0,0,0,0,0,5,0,0,3,5,10,0,0,,5,,,377,0,10,387,647,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,161,B,1,0,B,51,70,2,2,6,5,4,16,106,2,2,1,0,0,0,0,0,0,1,0,0,1,0,2,0,2,4,1,0,0,,1,,,279,0,7,286,466,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,162,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,526,PAQUETE NO ENTREGADO,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,163,B,1,0,B,35,85,3,4,11,2,4,7,103,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0,0,,3,,,267,6,6,279,405,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,164,B,1,0,B,55,84,0,8,3,6,5,8,154,5,2,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,3,1,2,1,,0,,,342,0,0,342,518,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,165,B,1,0,B,33,56,5,2,8,3,5,12,90,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,4,0,0,0,2,,0,,,226,0,13,239,354,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,166,B,1,0,B,32,75,0,4,1,5,3,19,103,5,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,,4,,,258,0,5,263,403,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,167,B,1,0,B,18,54,1,2,6,3,4,6,71,1,2,2,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,1,0,0,,2,,,180,0,5,185,255,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,168,B,1,0,B,27,53,6,3,4,4,0,5,92,2,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,2,,,205,0,8,213,299,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,169,B,1,0,B,29,56,0,4,9,3,5,16,112,6,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,3,0,0,,6,,,260,0,10,270,418,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,170,B,1,0,B,37,99,5,6,11,7,5,13,188,8,3,0,0,0,0,0,2,0,0,0,0,0,3,3,0,0,3,0,0,0,,0,,,393,4,15,412,654,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,171,B,1,0,B,66,85,2,3,6,2,7,9,146,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,,,342,0,5,347,553,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,172,B,1,0,B,19,52,2,2,3,3,3,6,100,2,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,0,0,0,0,,2,,,203,0,3,206,300,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,173,B,1,0,B,49,99,1,7,5,3,1,8,79,3,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,1,1,0,1,,5,,,276,0,6,282,390,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,174,B,1,0,B,56,123,3,5,6,2,6,3,79,1,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,2,2,3,1,0,,2,,,301,0,4,305,454,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,175,B,1,0,B,33,80,0,2,3,2,4,7,53,2,2,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,3,1,0,,1,,,198,0,5,203,290,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,176,B,1,0,B,56,102,2,5,6,0,6,7,73,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,0,,,268,0,6,274,374,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,177,B,1,0,B,49,61,0,2,1,1,2,4,37,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,,2,,,167,0,3,170,229,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,178,B,1,0,B,30,70,1,1,3,1,2,6,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,,1,,,147,0,1,148,203,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,179,B,1,0,B,67,159,4,1,5,4,1,4,62,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,4,3,1,0,,10,,,331,0,11,342,452,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,180,B,1,0,B,53,145,3,2,7,0,4,6,59,3,2,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,2,0,0,1,,3,,,297,0,4,301,431,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,181,B,1,0,B,62,120,0,1,3,3,0,3,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,,1,,,237,0,6,243,337,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,182,B,1,0,B,18,39,3,3,6,2,1,3,114,4,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,2,1,2,0,0,,2,,,205,0,10,215,365,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,183,B,1,0,B,22,43,1,1,6,0,2,10,62,6,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,3,0,0,,1,,,163,0,6,169,273,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,184,B,1,0,B,26,48,2,2,5,4,0,5,75,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,6,0,0,,2,,,184,1,2,187,296,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,185,B,1,0,B,49,97,5,4,12,1,7,18,154,7,5,0,0,0,0,0,0,0,1,0,0,0,2,5,0,0,0,2,4,1,,2,,,376,5,12,393,608,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,186,B,1,0,B,17,45,2,3,3,3,4,4,91,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,1,2,,1,,,185,0,5,190,296,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,187,B,1,0,B,27,34,0,3,4,0,5,0,83,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,,3,,,165,0,5,170,283,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,188,B,1,0,B,16,38,1,1,3,3,3,11,64,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,,0,,,146,0,4,150,242,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,189,B,1,0,B,54,157,0,1,6,3,1,7,68,1,4,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,4,2,0,0,,3,,,316,0,2,318,456,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,190,B,1,0,B,17,51,1,2,7,1,3,3,36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,,0,,,125,1,4,130,189,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,191,B,1,0,B,44,114,0,2,5,0,4,2,60,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,,6,,,244,0,1,245,372,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,192,B,1,0,B,42,63,0,1,3,1,2,5,74,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,,0,,,200,0,6,206,304,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,193,B,1,0,B,30,108,0,2,3,2,2,1,70,4,2,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,1,2,1,0,,3,,,237,0,6,243,325,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,194,B,1,0,B,35,82,2,5,2,8,3,2,45,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,,2,,,193,0,4,197,273,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,195,B,1,0,B,24,58,0,4,6,1,1,6,91,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,0,0,,0,,,202,0,3,205,283,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,196,B,1,0,B,91,229,3,6,9,8,2,7,81,3,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1,0,,4,,,454,0,6,460,641,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,197,B,1,0,B,60,101,3,3,6,1,2,3,76,3,2,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,4,4,0,0,,1,,,274,0,6,280,411,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,198,B,1,0,B,28,66,1,2,1,2,2,2,41,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,,2,,,153,0,5,158,220,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,199,B,1,0,B,23,103,3,2,12,3,5,8,157,7,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,2,1,2,0,,5,,,344,0,0,344,588,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,200,B,1,0,B,32,121,2,1,6,4,4,6,78,3,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,0,0,,2,,,269,2,6,277,371,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,201,B,1,0,B,41,97,2,2,3,0,1,4,45,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,2,,,201,0,5,206,283,ACTA CASILLA,,,
25,SINALOA,2,LOS MOCHIS,1,AHOME,202,B,1,0,B,44,113,2,3,3,6,3,9,133,6,3,0,1,2,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,,0,,,335,0,2,337,484,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,203,B,1,0,B,23,45,1,1,5,4,3,6,89,3,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,1,1,0,,4,,,195,0,5,200,320,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,204,B,1,0,B,24,87,8,7,13,8,5,8,172,3,4,0,2,0,0,0,1,0,0,0,2,0,3,0,0,1,0,0,2,0,,0,,,350,0,16,366,680,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,205,B,1,0,B,26,54,7,3,2,1,3,5,103,3,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,,2,,,218,0,4,222,434,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,206,B,1,0,B,25,38,4,1,5,5,2,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,,,98,4,16,118,396,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,207,B,1,0,B,33,74,0,0,1,2,2,4,171,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,2,2,1,1,,2,,,300,0,4,304,451,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,208,B,1,0,B,13,62,1,1,1,2,2,8,102,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,,5,,,211,0,4,215,338,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,209,B,1,0,B,75,147,2,4,15,4,3,4,193,5,4,0,0,0,0,0,0,1,0,0,0,0,3,3,0,1,3,3,0,0,,3,,,473,0,12,485,714,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,210,B,1,0,B,24,71,2,1,5,1,5,4,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,,0,,,179,0,5,184,287,ACTA CASILLA,,,
25,SINALOA,4,LOS MOCHIS,1,AHOME,211,B,1,0,B,42,58,4,3,3,1,3,4,70,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0,0,2,1,0,,0,,,199,0,3,202,280,ACTA CASILLA,,,
