CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,CAND_IND6,PRI_PVEM,CC_PRD_PT_PH_ES,CC_PRD_PT_PH,CC_PRD_PT_ES,CC_PT_PH_ES,CC_PRD_PT,CC_PRD_ES,CC_PRD_NVA_ALIANZA,CC_PT_ES,CC_PAN_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2392,C02,48,53,44,15,17,44,7,16,0,6,0,0,0,0,1,0,0,0,0,0,0,1,251,0,252,546,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2393,B,59,33,32,10,20,49,8,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,234,26,260,498,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2393,C01,61,70,45,14,14,54,3,24,0,6,0,0,0,0,0,0,0,0,0,0,0,0,291,0,291,498,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2394,B,70,43,30,20,17,50,2,41,0,6,0,0,0,0,1,0,0,0,0,0,0,0,280,25,305,547,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2394,C01,81,31,32,9,11,62,7,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,262,19,281,546,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2395,B,101,63,52,15,11,71,18,26,0,4,0,0,0,0,0,0,0,0,0,0,0,0,361,33,394,667,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2396,B,60,43,59,10,15,99,6,29,0,8,0,0,0,0,0,0,0,0,0,0,0,0,329,24,353,627,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2396,C01,54,43,56,11,27,102,3,32,0,6,0,1,0,0,1,0,0,0,0,0,0,0,336,29,365,627,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2397,B,58,32,55,7,13,58,10,18,0,3,0,6,0,0,0,0,0,0,0,0,0,1,260,19,280,481,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2397,C01,42,57,56,6,9,68,5,18,0,6,0,0,0,0,1,0,0,0,0,0,0,0,268,22,290,480,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2398,B,70,37,29,8,5,29,6,19,0,1,0,0,0,0,0,0,0,0,0,0,0,2,204,30,236,388,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2398,C01,53,47,32,4,13,48,7,17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,222,20,243,388,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2399,B,91,72,63,5,23,53,12,29,0,6,0,0,0,0,0,0,0,0,0,0,0,0,354,23,377,684,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2399,C01,115,64,55,9,13,44,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,340,26,367,684,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2399,S01,2,2,2,0,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,18,0,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2400,B,111,59,56,6,21,84,8,30,0,11,0,0,0,0,0,0,0,0,0,0,0,3,386,29,418,680,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2401,B,92,96,54,13,26,51,7,33,0,4,0,1,0,0,2,0,0,0,0,0,0,1,379,26,406,724,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2402,B,78,86,38,30,21,48,14,20,0,5,0,0,0,0,1,0,0,0,0,0,0,0,341,28,369,738,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2403,B,84,66,39,11,8,33,10,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,283,13,296,537,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2403,C01,81,57,38,12,17,37,5,23,0,6,0,1,0,0,1,0,0,0,0,0,0,0,278,24,302,536,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2404,B,95,61,44,9,20,51,6,18,0,4,0,0,0,0,1,0,0,0,0,0,0,1,309,18,328,565,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2404,C01,107,42,39,5,11,42,8,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,278,33,311,565,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2404,C02,111,47,40,16,22,42,12,39,0,6,0,1,0,0,0,0,0,0,0,0,0,1,336,29,366,565,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2405,B,58,37,24,17,12,39,12,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,224,0,224,449,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2405,C01,59,63,33,10,13,33,8,19,0,0,0,2,0,0,1,0,0,0,0,0,0,16,241,0,257,448,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2406,B,61,40,37,11,22,64,9,25,0,2,0,0,0,0,0,0,0,0,0,0,0,2,271,12,285,512,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2406,C01,67,43,44,16,18,60,9,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,273,24,297,512,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2406,C02,45,44,42,14,18,76,11,20,0,4,0,0,0,0,0,0,0,0,0,0,0,0,274,23,297,511,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2407,B,63,33,42,9,11,59,5,19,0,2,0,0,0,0,0,0,0,0,0,0,0,1,243,24,268,743,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2407,C01,77,61,66,14,17,83,5,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,347,26,373,743,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2408,B,75,70,38,7,20,43,5,31,0,5,0,0,0,0,0,0,0,0,0,0,0,0,294,29,323,571,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2408,C01,112,56,37,8,12,49,11,27,0,7,0,0,0,0,0,0,0,0,0,0,0,0,319,16,335,571,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2409,B,145,50,45,9,13,26,6,24,0,5,0,0,0,0,0,0,0,0,0,0,0,1,323,30,354,537,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2409,C01,128,54,41,14,16,39,4,20,0,4,0,0,0,0,0,0,0,0,0,0,0,0,320,29,349,536,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2410,B,68,49,79,15,18,61,6,26,0,2,0,0,0,0,4,0,0,0,0,0,0,1,328,20,349,586,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2410,C01,79,54,53,22,16,57,12,21,0,4,0,0,0,0,0,0,0,0,0,0,0,4,318,25,347,586,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2411,B,85,35,48,19,18,69,6,40,0,3,0,1,0,0,1,0,0,0,0,0,0,2,325,29,356,684,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2411,C01,83,51,56,15,36,61,11,39,0,4,0,1,0,0,2,0,0,0,0,0,0,0,359,23,382,684,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2411,C02,84,52,55,21,21,70,10,31,0,6,0,0,0,0,0,0,0,0,0,0,0,2,350,29,381,683,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2411,C03,84,59,50,8,24,56,12,43,0,4,0,1,0,0,1,0,0,0,0,0,0,0,342,27,369,683,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2412,B,64,35,32,15,25,55,8,18,0,5,0,0,0,0,0,0,0,0,0,0,0,1,257,24,282,540,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2412,C01,54,39,34,11,14,56,7,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,239,24,263,540,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2412,C02,65,30,103,16,25,106,15,14,0,3,0,1,0,0,0,0,0,0,0,0,0,0,378,15,393,539,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2413,B,34,58,71,3,14,44,2,19,0,3,0,1,0,0,1,0,0,0,0,0,0,1,250,20,271,554,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2413,C01,50,77,70,6,10,49,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,273,16,289,554,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2414,B,78,40,23,15,13,68,12,8,0,7,0,1,0,0,3,0,0,0,0,0,0,0,268,23,291,620,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2414,C01,61,53,34,12,15,61,8,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,266,24,290,620,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2415,B,94,58,66,20,12,70,22,37,0,2,0,3,0,0,0,0,0,0,0,0,0,0,384,28,412,742,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2415,C01,96,51,50,33,20,70,13,42,0,4,0,0,0,0,0,0,0,0,0,0,0,0,379,22,401,741,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2416,B,42,38,61,21,15,51,8,41,0,5,0,0,0,0,2,0,0,0,0,0,0,0,284,27,311,597,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2416,C01,54,42,84,23,17,45,6,58,0,4,0,0,0,0,0,0,0,0,0,0,0,0,333,16,349,597,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2416,E01,63,40,45,9,17,46,8,24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,255,22,277,575,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2416,E01C01,76,41,48,9,17,56,7,28,0,8,0,0,0,0,0,0,0,0,0,0,0,0,290,20,310,575,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2416,E01C02,98,35,40,7,22,46,19,23,0,0,0,1,0,0,2,0,0,0,0,0,0,0,293,19,312,574,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2416,E01C03,65,46,30,9,15,50,8,25,0,8,0,0,0,0,0,0,0,0,0,0,0,0,256,22,278,574,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2416,C02,53,68,79,13,9,36,3,46,0,1,0,1,0,0,1,0,0,0,0,0,0,0,310,18,328,597,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2417,B,40,49,110,22,27,30,3,13,0,3,0,0,0,0,3,0,0,0,0,0,0,0,300,19,319,712,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2418,B,45,50,45,20,13,29,5,15,0,3,0,0,0,0,3,0,0,0,0,0,0,0,228,8,236,528,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2418,C01,31,67,43,17,10,41,8,10,0,3,0,1,0,0,0,0,0,0,0,0,0,0,231,12,243,528,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2419,B,51,71,72,21,12,39,1,14,0,2,0,1,0,0,2,0,0,0,0,0,0,0,286,19,305,554,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2419,C01,66,87,69,22,11,34,6,15,0,3,0,1,0,0,3,0,0,0,0,0,0,0,317,18,335,553,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2420,B,43,98,82,24,8,20,7,37,0,4,0,1,0,0,2,0,0,0,0,0,0,1,326,22,349,639,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2420,C01,52,111,77,19,8,23,2,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,324,22,346,639,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2421,B,28,53,59,5,6,64,4,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,229,0,229,534,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2421,C01,23,57,40,7,14,54,3,9,0,2,0,0,0,0,1,0,0,0,0,0,0,0,210,31,241,533,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2422,B,22,80,111,7,9,35,27,29,0,2,0,1,0,0,1,0,0,0,0,0,0,0,324,21,345,620,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2422,C01,34,73,107,9,8,41,20,34,0,5,0,0,0,0,1,0,0,0,0,0,0,0,332,31,363,619,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2422,E01,13,17,76,9,7,35,11,13,0,4,0,0,0,0,1,0,0,0,0,0,0,1,186,9,196,320,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2423,B,23,80,82,18,11,33,22,24,0,7,0,1,0,0,0,0,0,0,0,0,0,1,301,33,335,587,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2423,C01,29,59,87,22,7,29,29,32,0,4,0,0,0,0,0,0,0,0,0,0,0,0,298,31,329,587,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2423,E01,23,43,101,18,5,25,11,14,0,1,0,1,0,0,5,0,0,0,0,0,0,0,247,10,257,420,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2424,B,13,83,66,5,7,48,3,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,234,22,256,459,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2425,B,14,61,76,10,3,29,4,6,0,3,0,0,0,0,0,0,0,0,0,0,0,1,206,11,218,406,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2425,C01,18,53,74,5,4,43,5,10,0,3,0,1,0,0,2,0,0,0,0,0,0,0,218,15,233,405,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2426,B,58,121,42,13,33,49,2,23,0,3,0,2,0,0,1,0,0,0,0,0,0,0,347,36,383,645,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2427,B,21,157,70,9,13,45,9,18,0,2,0,2,0,0,3,0,0,0,0,0,0,0,349,24,373,667,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2428,B,55,206,35,9,14,45,3,28,0,1,0,2,0,0,2,0,0,0,0,0,0,0,400,31,431,745,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2429,B,2,111,132,37,0,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,293,8,301,492,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2430,B,10,102,212,36,9,39,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,417,5,422,682,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2431,B,13,65,58,49,13,63,8,5,0,3,0,0,0,0,2,0,0,0,0,0,0,0,279,15,294,696,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2432,B,10,83,69,58,25,36,3,4,0,2,0,3,0,0,3,0,0,0,0,0,0,0,296,21,317,604,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2433,B,57,42,51,47,7,77,6,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,296,25,321,730,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2434,B,57,117,70,12,7,89,12,16,0,0,0,0,0,0,5,0,0,0,0,0,0,0,385,31,416,715,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,108,ZACAPU,2435,B,8,66,36,25,7,14,1,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,163,5,168,254,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2436,B,61,42,16,15,12,24,10,16,7,9,0,1,0,0,0,0,0,0,0,0,0,0,213,8,221,550,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2436,C01,47,52,14,18,10,19,11,11,7,1,0,1,0,0,0,0,0,0,0,0,0,0,191,9,200,549,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2436,C02,59,48,13,12,7,22,7,25,9,4,0,0,0,0,0,0,0,0,0,0,0,0,206,16,222,549,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2437,B,55,44,14,21,8,16,10,15,4,9,0,1,0,0,0,0,0,0,0,0,0,0,197,9,206,443,RECUENTO,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2437,C01,82,40,13,24,13,30,9,9,2,5,0,0,0,0,0,0,0,0,0,0,0,0,227,5,232,443,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2438,B,82,32,23,13,9,19,6,38,9,5,0,1,0,0,0,0,0,0,0,0,0,3,237,13,253,587,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2438,C01,70,61,27,12,20,6,8,35,0,6,0,0,0,0,0,0,0,0,0,0,0,0,245,16,261,586,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2438,C02,87,44,14,21,14,16,7,40,4,6,0,2,0,0,0,0,0,0,0,0,0,0,255,14,269,586,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2438,C03,68,47,34,19,10,19,12,23,3,13,0,0,0,0,0,0,0,0,0,0,0,0,248,15,263,586,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2439,B,46,59,15,20,13,18,4,17,6,6,0,0,0,0,0,0,0,0,0,0,0,0,204,13,217,416,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2439,C01,61,47,16,16,13,22,7,15,7,6,0,0,0,0,0,0,0,0,0,0,0,0,210,13,223,416,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2439,E01,9,52,4,0,5,7,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,83,5,88,197,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2440,B,68,57,13,43,22,12,6,17,8,5,0,2,0,0,0,0,0,0,0,0,0,0,253,14,267,549,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2440,C01,54,67,18,42,14,12,5,17,5,10,0,0,0,0,0,0,0,0,0,0,0,0,244,16,260,549,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2441,B,32,36,43,14,22,19,3,10,6,4,0,2,0,0,0,1,0,0,0,0,0,0,192,5,197,605,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2441,C01,44,31,42,16,18,11,8,15,1,10,0,1,0,0,0,0,0,0,0,0,0,0,197,9,206,605,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2441,C02,41,38,31,19,8,13,8,11,5,7,0,3,0,0,0,0,0,0,0,0,0,0,184,13,197,604,RECUENTO,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2441,C03,33,52,31,20,14,14,4,14,3,6,0,0,0,0,0,0,0,0,0,0,0,0,191,15,206,604,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2442,B,30,47,24,25,13,14,5,12,3,9,0,0,0,0,0,0,0,0,0,0,0,3,182,17,202,580,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2442,C01,28,65,25,21,9,9,6,13,5,10,0,1,0,0,0,0,0,0,0,0,0,1,192,6,199,580,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2442,C02,26,48,29,19,6,18,7,16,4,1,0,2,0,0,0,0,0,0,0,0,0,0,176,15,191,580,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2442,C03,31,72,20,22,11,0,4,17,3,5,0,0,0,0,0,0,0,0,0,0,0,0,185,0,185,580,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2443,B,51,49,45,27,14,18,5,23,9,4,0,2,0,0,0,0,0,0,0,0,0,0,247,18,265,703,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2443,C01,66,51,40,35,15,21,16,24,4,7,0,1,0,0,0,0,0,0,0,0,0,0,280,17,297,703,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2443,C02,52,53,37,50,10,23,11,31,7,9,0,6,0,0,0,0,0,0,0,0,0,1,289,15,305,703,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2444,B,29,43,49,13,18,14,5,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,178,12,190,574,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2444,C01,24,60,51,11,10,8,7,3,2,3,0,2,0,0,0,0,0,0,0,0,0,0,181,12,193,573,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2445,B,61,54,42,21,8,15,5,13,3,6,0,1,0,0,0,0,0,0,0,0,0,2,229,12,243,621,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2445,C01,58,57,33,25,12,22,7,23,4,6,0,0,0,0,0,0,0,0,0,0,0,2,247,12,261,621,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2445,C02,59,39,40,19,6,30,1,19,6,13,0,1,0,0,0,0,0,0,0,0,0,0,233,8,241,620,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2445,C03,73,36,38,23,8,23,7,24,3,9,0,1,0,0,0,0,0,0,0,0,0,0,245,11,256,620,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2445,C04,55,35,48,25,8,13,4,12,7,9,0,1,0,0,0,0,0,0,0,0,0,0,217,12,229,620,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2446,B,96,55,22,28,4,10,5,21,12,18,0,0,0,0,0,0,0,0,0,0,0,0,271,11,282,486,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2446,C01,94,47,20,21,10,17,2,20,6,14,0,0,0,0,0,3,0,0,0,0,0,1,254,10,265,486,RECUENTO,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2447,B,77,67,17,19,15,27,4,24,9,8,0,4,0,0,0,0,0,0,0,0,0,0,271,16,287,654,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2447,C01,78,69,31,20,11,25,7,9,3,3,0,1,0,0,0,0,0,0,0,0,0,2,257,17,276,653,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2447,C02,70,66,18,24,10,32,7,28,5,10,0,4,0,0,0,0,0,0,0,0,0,1,274,13,288,653,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2447,C03,86,76,27,29,15,25,2,18,4,11,0,2,0,0,0,0,0,0,0,0,0,0,295,14,309,653,RECUENTO,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2448,B,21,69,35,34,21,22,13,10,3,2,0,6,0,0,0,0,0,0,0,0,0,1,236,10,247,746,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2448,C01,41,70,26,26,20,15,5,7,3,3,0,5,0,0,0,0,0,0,0,0,0,0,221,11,232,746,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2448,C02,49,66,28,16,24,15,8,5,5,6,0,11,0,0,0,1,0,0,0,0,0,0,234,13,247,746,RECUENTO,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2448,C03,26,75,19,23,14,16,10,4,6,3,0,2,0,0,0,0,0,0,0,0,0,0,198,13,211,746,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2449,B,41,77,19,21,18,15,1,6,3,6,0,4,0,0,0,0,0,0,0,0,0,0,211,11,222,577,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2449,C01,25,65,10,31,5,4,3,4,1,3,0,5,0,0,0,0,0,0,0,0,0,0,156,11,167,577,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2449,C02,30,56,20,58,18,15,1,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,214,14,228,577,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2449,C03,25,68,20,32,13,12,2,8,3,5,0,2,0,0,0,0,0,0,0,0,0,0,190,12,202,577,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2450,B,52,47,30,22,9,24,12,19,8,3,0,3,0,0,0,0,0,0,0,0,0,2,229,14,245,624,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2450,C01,37,57,23,16,6,17,8,11,4,1,0,3,0,0,0,0,0,0,0,0,0,2,183,11,196,624,RECUENTO,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2450,C02,43,50,26,16,11,23,14,22,4,5,0,4,0,0,0,0,0,0,0,0,0,0,218,14,232,623,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2451,B,47,72,34,28,10,20,14,29,6,11,0,1,0,0,0,0,0,0,0,0,0,1,272,10,283,613,ACTA CASILLA,,,
5,16,MICHOACAN,6,ZAMORA,109,ZAMORA,2451,C01,55,73,24,27,11,23,8,23,6,3,0,3,0,0,0,0,0,0,0,0,0,0,256,9,265,613,ACTA CASILLA,,,
