CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA _ALIANZA,MORENA,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,CAND_IND36,CAND_IND37,CAND_IND38,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,13,HIDALGO,14,TULA DE ALLENDE,73,TLAXCOAPAN,1432,3,304,69,159,5,3,118,47,189,53,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,949,38,987,1555
5,13,HIDALGO,16,TULA DE ALLENDE,75,TLAXCOAPAN,1433,2,258,58,104,6,3,123,34,146,72,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,808,39,847,1460
5,13,HIDALGO,14,TULA DE ALLENDE,73,TLAXCOAPAN,1434,3,369,92,204,7,3,117,45,147,72,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1057,35,1092,1683
5,13,HIDALGO,14,TULA DE ALLENDE,73,TLAXCOAPAN,1435,2,371,93,112,4,3,49,26,109,56,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,827,15,842,1498
5,13,HIDALGO,14,TULA DE ALLENDE,73,TLAXCOAPAN,1436,3,369,147,138,14,4,67,50,131,42,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,966,30,996,1715
5,13,HIDALGO,14,TULA DE ALLENDE,73,TLAXCOAPAN,1437,3,360,104,135,17,2,76,83,93,236,1,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1110,25,1136,1769
5,13,HIDALGO,14,TULA DE ALLENDE,73,TLAXCOAPAN,1438,3,396,127,205,11,8,94,91,106,336,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1375,37,1412,2185
5,13,HIDALGO,14,TULA DE ALLENDE,73,TLAXCOAPAN,1439,2,248,52,123,3,3,44,45,71,257,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,847,27,874,1341
5,13,HIDALGO,14,TULA DE ALLENDE,73,TLAXCOAPAN,1440,2,161,114,119,2,1,50,24,59,27,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,562,9,571,765
5,13,HIDALGO,16,TIZAYUCA,74,TOLCAYUCA,1441,2,148,177,110,190,0,54,104,27,38,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,848,11,859,1284
5,13,HIDALGO,16,TIZAYUCA,74,TOLCAYUCA,1442,3,286,164,189,153,0,116,171,40,27,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1146,15,1161,1585
5,13,HIDALGO,16,TIZAYUCA,74,TOLCAYUCA,1443,1,99,74,130,83,0,34,58,12,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,510,9,519,726
5,13,HIDALGO,16,TIZAYUCA,74,TOLCAYUCA,1444,3,201,240,168,160,0,136,124,23,32,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1084,15,1099,1569
5,13,HIDALGO,16,TIZAYUCA,74,TOLCAYUCA,1445,2,109,99,289,60,0,30,109,30,33,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,759,18,777,1295
5,13,HIDALGO,16,TIZAYUCA,74,TOLCAYUCA,1446,2,70,181,45,91,0,26,152,24,25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,614,9,623,1011
5,13,HIDALGO,16,TIZAYUCA,74,TOLCAYUCA,1447,4,68,321,61,50,0,97,752,88,64,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1501,26,1528,2740
5,13,HIDALGO,16,TIZAYUCA,74,TOLCAYUCA,1448,1,10,33,9,5,0,3,146,6,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,215,1,216,354
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1449,3,131,176,179,8,9,116,12,135,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,768,18,786,1774
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1450,3,87,110,141,20,7,97,28,107,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,598,11,609,1558
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1451,2,52,82,45,4,6,39,4,78,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,310,0,310,1303
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1452,3,141,242,142,7,15,79,16,224,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,868,9,877,1927
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1453,3,149,219,200,9,7,160,16,105,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,865,11,876,1998
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1454,2,73,116,132,3,5,129,8,81,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,549,4,554,1219
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1455,2,92,71,84,6,13,122,4,52,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,446,9,456,911
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1456,5,198,244,191,12,16,130,11,160,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,962,8,970,2713
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1457,3,117,244,151,5,9,152,11,98,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,787,10,797,1737
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1458,3,101,229,202,7,9,149,23,119,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,841,15,856,1954
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1459,3,78,160,186,4,6,146,30,127,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,738,6,744,1593
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1460,3,128,212,208,4,14,183,24,140,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,913,9,922,1944
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1461,3,167,242,168,9,15,157,25,179,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,962,21,983,2250
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1462,3,114,201,156,9,8,142,28,131,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,789,22,811,1792
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1463,1,33,114,58,22,5,17,10,18,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,279,9,288,510
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1464,3,140,274,130,25,25,34,39,76,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,745,0,745,1938
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1465,1,20,30,30,0,2,2,1,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,95,0,95,232
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1466,4,427,384,278,6,59,47,22,65,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1289,12,1301,2285
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,345
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1468,2,94,153,90,4,5,28,24,52,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,450,4,454,936
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1469,1,39,81,48,0,0,16,8,38,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,230,0,230,496
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1470,1,23,58,22,3,1,13,4,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,131,4,135,302
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1472,2,154,156,105,6,5,54,11,56,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,547,2,549,1325
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1473,2,111,73,75,4,5,33,7,38,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,346,8,354,751
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1474,3,392,238,245,7,11,57,6,92,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1049,0,1049,1925
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1475,1,374,29,14,0,2,5,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,428,5,433,470
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1476,4,268,235,242,12,12,107,21,217,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1114,0,1115,2436
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1477,3,264,140,188,6,7,62,7,167,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,842,6,848,1944
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1478,4,170,234,193,8,8,100,20,166,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,899,0,899,2652
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1479,2,122,161,94,9,10,65,14,125,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,601,6,607,1392
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1480,5,123,964,244,18,9,63,21,188,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1633,15,1648,3143
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1481,2,111,154,122,7,8,123,15,131,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,671,10,681,1345
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1482,2,119,179,86,7,7,65,5,56,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,526,0,526,1184
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1483,2,72,127,69,21,6,33,10,55,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,395,0,395,1108
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1484,2,145,105,126,12,16,63,9,107,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,584,0,584,1371
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1485,6,260,285,284,15,21,154,26,280,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1325,13,1338,3834
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1486,2,123,166,105,5,4,117,6,76,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,602,0,602,1169
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1487,2,101,212,176,4,4,80,8,87,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,673,0,673,1411
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1488,3,216,212,195,14,12,135,21,93,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,899,9,909,1926
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1489,2,91,152,89,3,2,35,5,81,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,458,0,458,858
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1490,1,24,17,14,1,1,5,2,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,75,0,76,230
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1491,3,64,132,138,1,1,75,9,75,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,495,4,499,1593
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1492,4,224,223,221,10,8,67,14,117,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,885,5,891,2946
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1493,4,37,435,1403,12,6,25,8,52,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1980,19,1999,2955
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1494,3,125,281,246,14,12,44,5,93,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,820,3,823,1722
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1495,3,101,173,231,13,11,49,17,71,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,666,1,667,1718
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1496,2,58,119,122,8,5,17,9,78,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,416,3,419,906
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1497,4,152,294,311,9,17,38,12,90,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,923,0,923,2320
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1498,4,184,309,289,12,20,63,43,139,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1063,3,1066,2734
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1499,1,29,103,112,1,10,10,2,64,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,331,0,331,717
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1500,3,109,137,137,7,12,61,22,109,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,594,4,598,1580
5,13,HIDALGO,14,TULA DE ALLENDE,75,TULA DE ALLENDE,1501,1,5,35,59,1,1,2,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,106,4,110,169
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1502,12,551,1176,83,43,89,1021,93,219,351,7,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,85,84,2,3934,121,4057,8282
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1503,6,309,408,60,25,32,328,34,125,115,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,35,16,1,1558,56,1615,3920
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1504,7,374,680,47,27,49,410,55,157,118,14,13,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,64,57,3,2165,47,2215,4749
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1505,6,291,733,42,14,51,459,43,106,110,4,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,64,57,1,2086,51,2138,3818
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1506,4,190,495,28,14,25,383,34,59,72,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,62,22,1,1458,38,1497,2642
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1507,3,206,304,15,6,21,210,20,51,47,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,37,12,0,971,19,990,2003
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1508,2,107,212,17,7,17,195,17,46,40,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,16,19,2,719,16,737,1312
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1509,3,153,298,17,9,19,201,27,47,71,0,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,50,25,0,962,28,990,1923
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1510,5,271,408,36,21,35,197,32,80,92,3,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,40,71,1,1338,30,1369,3052
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1511,9,542,610,91,27,75,432,56,162,158,16,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,63,71,1,2366,102,2469,5645
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1512,4,201,291,34,12,23,144,27,66,49,7,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,24,43,0,950,46,996,2598
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1513,4,209,287,39,5,23,170,31,58,50,3,6,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,36,44,0,999,31,1030,2275
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1514,3,116,177,14,6,13,84,16,30,35,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,18,0,538,13,551,1866
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1515,3,181,242,16,19,21,137,31,39,50,5,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,43,27,0,841,31,872,1783
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1516,3,139,238,19,7,18,113,15,44,55,2,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,22,43,0,745,25,770,1619
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1517,2,86,139,9,9,8,77,17,27,33,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,7,25,0,463,8,471,1418
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1518,2,94,167,12,7,16,111,9,43,29,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,24,23,0,577,13,590,1118
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1519,2,92,220,15,3,17,117,14,36,36,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,36,8,0,621,18,639,846
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1520,3,124,288,13,11,16,153,8,40,42,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,24,15,1,769,21,791,1811
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1521,1,57,86,14,3,9,82,10,15,16,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,26,4,1,345,12,358,729
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1522,3,176,386,28,12,17,213,18,59,28,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,50,11,1,1051,34,1086,972
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1523,2,117,147,6,4,9,104,9,25,18,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,20,23,0,530,19,549,886
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1524,2,73,92,5,4,2,112,11,29,28,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,11,0,406,12,418,1301
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1525,3,128,363,23,8,24,138,17,61,54,4,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,30,19,0,910,17,927,1941
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1526,3,128,272,26,9,20,144,27,61,60,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,33,28,0,857,20,877,2182
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1526,2,79,158,7,5,5,41,10,29,27,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,30,12,0,419,17,436,1051
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1528,6,300,551,62,18,42,338,44,125,122,10,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,60,124,0,1915,65,1980,4370
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1529,4,183,378,53,9,24,209,37,74,62,5,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,64,43,2,1217,25,1244,2378
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1530,3,122,268,33,4,11,178,10,61,51,5,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,31,44,0,904,33,937,2081
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1531,2,72,136,10,6,12,84,7,29,17,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,8,19,0,418,10,428,934
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1532,2,88,157,18,8,9,79,24,39,30,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,24,14,0,517,23,540,1197
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1533,2,118,229,20,3,17,77,26,31,22,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,21,8,0,599,16,615,1009
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1534,2,98,149,17,10,16,77,15,39,28,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,24,8,0,506,9,515,1337
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1535,3,129,301,23,5,14,136,25,40,28,3,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,39,18,3,800,28,831,1721
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1536,6,340,597,36,19,36,469,39,81,77,9,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,120,15,2,1954,52,2008,4160
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1537,3,156,309,19,6,20,233,25,38,44,5,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,50,27,0,977,21,998,1861
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1538,4,269,390,46,8,21,349,93,109,90,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,83,22,1,1575,29,1605,2546
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1539,6,274,661,42,22,41,515,60,104,61,5,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,83,24,2,2056,48,2106,3986
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1540,1,44,101,6,5,5,83,7,23,13,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,17,13,0,331,8,339,606
5,13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1541,1,49,98,9,2,10,83,12,17,10,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,4,3,0,322,2,324,554
