distrito,municipio,Seccion,Tipo,PAN,PRI,PRD,PFCRN,PT,PVEM,PPS,PDM,NPP,Nulos,No Registrados,Total
15,TAMAZUNCHALE,1394,BASICA,34,159,0,1,0,0,0,0,28,23,0,245
15,TAMAZUNCHALE,1395,BASICA,48,152,0,0,0,0,0,0,117,55,0,372
15,TAMAZUNCHALE,1395,CONTIGUA 1,64,198,0,0,0,0,0,0,89,33,0,384
15,TAMAZUNCHALE,1396,BASICA,46,221,0,0,0,0,0,0,164,24,0,455
15,TAMAZUNCHALE,1397,BASICA,45,66,0,0,0,0,0,0,111,25,0,247
15,TAMAZUNCHALE,1398,BASICA,55,166,0,0,0,0,0,0,4,40,0,265
15,TAMAZUNCHALE,1398,CONTIGUA 1,66,126,0,1,0,0,0,0,12,47,0,252
15,TAMAZUNCHALE,1399,BASICA,27,134,0,0,0,0,0,0,55,47,0,263
15,TAMAZUNCHALE,1400,BASICA,8,179,0,1,0,0,0,0,26,26,0,240
15,TAMAZUNCHALE,1401,BASICA,87,80,0,3,0,0,0,0,56,19,0,245
15,TAMAZUNCHALE,1402,BASICA,54,143,0,1,0,0,0,0,139,22,0,359
15,TAMAZUNCHALE,1403,BASICA,81,85,0,5,0,0,0,0,8,6,0,185
15,TAMAZUNCHALE,1404,BASICA,29,242,0,0,0,0,0,0,149,54,0,474
15,TAMAZUNCHALE,1405,BASICA,42,148,0,0,0,0,0,0,65,50,0,305
15,TAMAZUNCHALE,1406,BASICA,27,138,0,1,0,0,0,0,83,18,0,267
15,TAMAZUNCHALE,1407,BASICA,11,77,0,3,0,0,0,0,56,0,0,147
15,TAMAZUNCHALE,1408,BASICA,47,195,0,1,0,0,0,0,0,13,0,256
15,TAMAZUNCHALE,1409,BASICA,80,135,0,0,0,0,0,0,24,24,0,263
15,TAMAZUNCHALE,1409,CONTIGUA 1,73,162,0,0,0,0,0,0,17,20,0,272
15,TAMAZUNCHALE,1410,BASICA,17,132,0,0,0,0,0,0,99,26,0,274
15,TAMAZUNCHALE,1410,CONTIGUA 1,6,125,0,2,0,0,0,0,72,29,0,234
15,TAMAZUNCHALE,1411,BASICA,91,153,0,3,0,0,0,0,14,14,0,275
15,TAMAZUNCHALE,1411,CONTIGUA 1,116,126,0,5,0,0,0,0,10,24,0,281
,,,,,,,,,,,,,,,
15,TAMPACAN,1412,BASICA,0,181,2,0,0,0,0,0,169,26,0,378
15,TAMPACAN,1413,BASICA,0,77,0,0,0,0,0,0,88,20,0,185
15,TAMPACAN,1414,BASICA,0,197,7,0,0,0,0,0,170,39,0,413
15,TAMPACAN,1415,BASICA,0,135,1,0,0,0,0,0,69,36,0,241
15,TAMPACAN,1416,BASICA,0,60,0,0,0,0,0,0,76,18,0,154
15,TAMPACAN,1417,BASICA,0,182,19,0,0,0,0,0,261,25,0,487
15,TAMPACAN,1418,BASICA,0,175,0,0,0,0,0,0,98,51,0,324
15,TAMPACAN,1418,CONTIGUA 1,0,159,6,0,0,0,0,0,117,26,0,308
15,TAMPACAN,1419,BASICA,0,86,1,0,0,0,0,0,87,23,0,197
15,TAMPACAN,1420,BASICA,0,58,1,0,0,0,0,0,48,8,0,115
15,TAMPACAN,1421,BASICA,0,121,6,0,0,0,0,0,106,19,0,252
15,TAMPACAN,1422,BASICA,0,206,9,0,0,0,0,0,144,32,0,391
15,TAMPACAN,1423,BASICA,0,200,9,0,0,0,0,0,83,35,0,327
15,TAMPACAN,1424,BASICA,0,178,9,0,0,0,0,0,153,37,0,377
15,TAMPACAN,1425,BASICA,0,208,12,0,0,0,0,0,227,45,0,492
15,TAMPACAN,1426,BASICA,0,83,13,0,0,0,0,0,145,46,0,287
15,TAMPACAN,1427,BASICA,0,122,7,0,0,0,0,0,190,35,0,354
15,TAMPACAN,1427,CONTIGUA 1,0,133,2,0,0,0,0,0,172,21,0,328
,,,,,,,,,,,,,,,
13,TAMPAMOLON CORONA,1428,CONTIGUA 1,0,145,135,0,0,0,0,0,0,4,0,284
13,TAMPAMOLON CORONA,1428,BASICA,0,135,150,0,0,0,0,0,0,4,0,289
13,TAMPAMOLON CORONA,1429,CONTIGUA 1,0,111,126,0,0,0,0,0,0,9,0,246
13,TAMPAMOLON CORONA,1429,BASICA,0,119,125,0,0,0,0,0,0,6,0,250
13,TAMPAMOLON CORONA,1430,BASICA,0,55,114,0,0,0,0,0,0,0,0,169
13,TAMPAMOLON CORONA,1431,BASICA,0,121,46,0,0,0,0,0,0,2,0,169
13,TAMPAMOLON CORONA,1432,BASICA,0,273,114,0,0,0,0,0,0,2,0,389
13,TAMPAMOLON CORONA,1433,BASICA,0,211,42,0,0,0,0,0,0,5,0,258
13,TAMPAMOLON CORONA,1434,BASICA,0,104,31,0,0,0,0,0,0,1,0,136
13,TAMPAMOLON CORONA,1435,BASICA,0,119,50,0,0,0,0,0,0,6,0,175
13,TAMPAMOLON CORONA,1436,BASICA,0,28,18,0,0,0,0,0,0,0,0,46
13,TAMPAMOLON CORONA,1437,BASICA,0,116,50,0,0,0,0,0,0,1,0,167
13,TAMPAMOLON CORONA,1438,BASICA,0,127,101,0,0,0,0,0,0,8,0,236
13,TAMPAMOLON CORONA,1439,BASICA,0,158,101,0,0,0,0,0,0,8,0,267
13,TAMPAMOLON CORONA,1440,BASICA,0,44,89,0,0,0,0,0,0,2,0,135
13,TAMPAMOLON CORONA,1441,BASICA,0,27,84,0,0,0,0,0,0,1,0,112
13,TAMPAMOLON CORONA,1442,BASICA,0,15,126,0,0,0,0,0,0,5,0,146
13,TAMPAMOLON CORONA,1443,BASICA,0,33,152,0,0,0,0,0,0,4,0,189
13,TAMPAMOLON CORONA,1444,BASICA,0,76,153,0,0,0,0,0,0,3,0,232
,,,,,,,,,,,,,,,
13,TAMUIN,1445,BASICA,99,136,0,0,0,0,0,0,0,3,0,238
13,TAMUIN,1445,CONTIGUA 1,101,135,0,0,0,0,0,0,0,0,0,236
13,TAMUIN,1446,CONTIGUA 1,73,119,0,0,0,0,0,0,0,0,0,192
13,TAMUIN,1446,BASICA,83,109,0,0,0,0,0,0,0,1,0,193
13,TAMUIN,1447,CONTIGUA 1,116,118,0,0,0,0,0,0,0,0,0,234
13,TAMUIN,1447,BASICA,118,121,0,0,0,0,0,0,0,2,0,241
13,TAMUIN,1448,BASICA,97,105,0,0,0,0,0,0,0,2,0,204
13,TAMUIN,1448,CONTIGUA 1,87,112,0,0,0,0,0,0,0,3,0,202
13,TAMUIN,1449,BASICA,175,161,0,0,0,0,0,0,0,0,0,336
13,TAMUIN,1450,BASICA,140,214,0,0,0,0,0,0,0,5,0,359
13,TAMUIN,1451,BASICA,148,195,0,0,0,0,0,0,0,6,0,349
13,TAMUIN,1452,BASICA,137,177,0,0,0,0,0,0,0,2,0,316
13,TAMUIN,1453,BASICA,123,166,0,0,0,0,0,0,0,4,0,293
13,TAMUIN,1454,CONTIGUA 1,75,98,0,0,0,0,0,0,0,0,0,173
13,TAMUIN,1454,BASICA,93,86,0,0,0,0,0,0,0,2,0,181
13,TAMUIN,1455,CONTIGUA 1,61,164,0,0,0,0,0,0,0,0,0,225
13,TAMUIN,1455,BASICA,51,179,0,0,0,0,0,0,0,2,0,232
13,TAMUIN,1456,BASICA,125,81,0,0,0,0,0,0,0,4,0,210
13,TAMUIN,1457,BASICA,133,91,0,0,0,0,0,0,0,3,0,227
13,TAMUIN,1458,BASICA,48,136,0,0,0,0,0,0,0,0,0,184
13,TAMUIN,1460,BASICA,42,85,0,0,0,0,0,0,0,0,0,127
13,TAMUIN,1461,BASICA,21,90,0,0,0,0,0,0,0,1,0,112
13,TAMUIN,1462,CONTIGUA 1,99,88,0,0,0,0,0,0,0,4,0,191
13,TAMUIN,1462,BASICA,84,84,0,0,0,0,0,0,0,0,0,168
13,TAMUIN,1463,BASICA,78,151,0,0,0,0,0,0,0,6,0,235
13,TAMUIN,1464,BASICA,179,176,0,0,0,0,0,0,0,10,0,365
13,TAMUIN,1465,CONTIGUA 1,62,102,0,0,0,0,0,0,0,0,0,164
13,TAMUIN,1465,BASICA,99,107,0,0,0,0,0,0,0,7,0,213
13,TAMUIN,1466,BASICA,23,69,0,0,0,0,0,0,0,3,0,95
13,TAMUIN,1467,BASICA,88,121,0,0,0,0,0,0,0,2,0,211
13,TAMUIN,1468,BASICA,87,174,0,0,0,0,0,0,0,0,0,261
13,TAMUIN,1469,BASICA,48,41,0,0,0,0,0,0,0,1,0,90
13,TAMUIN,1469,CONTIGUA 1,42,100,0,0,0,0,0,0,0,4,0,146
13,TAMUIN,1470,BASICA,13,149,0,0,0,0,0,0,0,2,0,164
13,TAMUIN,1471,BASICA,61,122,0,0,0,0,0,0,0,3,0,186
13,TAMUIN,1472,BASICA,151,205,0,0,0,0,0,0,0,4,0,360
13,TAMUIN,1473,BASICA,49,44,0,0,0,0,0,0,0,0,0,93
13,TAMUIN,1474,BASICA,92,163,0,0,0,0,0,0,0,4,0,259
13,TAMUIN,1475,BASICA,138,233,0,0,0,0,0,0,0,6,0,377
13,TAMUIN,1476,BASICA,104,85,0,0,0,0,0,0,0,7,0,196
13,TAMUIN,1477,CONTIGUA 1,72,125,0,0,0,0,0,0,0,3,0,200
13,TAMUIN,1477,BASICA,81,121,0,0,0,0,0,0,0,4,0,206
13,TAMUIN,1478,BASICA,58,65,0,0,0,0,0,0,0,3,0,126
13,TAMUIN,1479,BASICA,57,122,0,0,0,0,0,0,0,7,0,186
,,,,,,,,,,,,,,,
12,TANLAJAS,1480,BASICA,7,187,161,0,0,0,0,0,0,13,0,368
12,TANLAJAS,1480,CONTIGUA 1,18,175,168,0,0,0,0,0,0,14,0,375
12,TANLAJAS,1481,BASICA,0,180,137,0,0,0,0,0,0,5,0,322
12,TANLAJAS,1481,CONTIGUA 1,4,196,115,0,0,0,0,0,0,3,0,318
12,TANLAJAS,1482,BASICA,3,119,65,0,0,0,0,0,0,6,0,193
12,TANLAJAS,1483,BASICA,3,76,188,0,0,0,0,0,0,7,0,274
12,TANLAJAS,1484,BASICA,2,16,129,0,0,0,0,0,0,5,0,152
12,TANLAJAS,1485,BASICA,4,77,96,0,0,0,0,0,0,12,0,189
12,TANLAJAS,1486,BASICA,0,78,185,0,0,0,0,0,0,0,0,263
12,TANLAJAS,1487,BASICA,1,251,61,0,0,0,0,0,0,11,0,324
12,TANLAJAS,1488,BASICA,0,135,25,0,0,0,0,0,0,7,0,167
12,TANLAJAS,1489,BASICA,9,175,172,0,0,0,0,0,0,11,0,367
12,TANLAJAS,1490,BASICA,40,201,216,0,0,0,0,0,0,18,0,475
12,TANLAJAS,1491,BASICA,2,141,179,0,0,0,0,0,0,15,0,337
12,TANLAJAS,1492,BASICA,0,150,214,0,0,0,0,0,0,16,0,380
12,TANLAJAS,1492,CONTIGUA 1,2,160,201,0,0,0,0,0,0,18,0,381
12,TANLAJAS,1493,BASICA,2,81,268,0,0,0,0,0,0,13,0,364
12,TANLAJAS,1494,BASICA,6,155,109,0,0,0,0,0,0,17,0,287
12,TANLAJAS,1495,BASICA,3,221,197,0,0,0,0,0,0,10,0,431
,,,,,,,,,,,,,,,
13,TANQUIAN DE ESCOBEDO,1496,CONTIGUA 1,0,215,0,0,173,0,0,0,0,2,0,390
13,TANQUIAN DE ESCOBEDO,1496,BASICA,0,215,0,0,171,0,0,0,0,5,0,391
13,TANQUIAN DE ESCOBEDO,1497,CONTIGUA 1,0,202,0,0,153,0,0,0,0,3,0,358
13,TANQUIAN DE ESCOBEDO,1497,BASICA,0,211,0,0,127,0,0,0,0,1,0,339
13,TANQUIAN DE ESCOBEDO,1498,CONTIGUA 1,0,153,0,0,182,0,0,0,0,2,0,337
13,TANQUIAN DE ESCOBEDO,1498,BASICA,0,199,0,0,154,0,0,0,0,0,0,353
13,TANQUIAN DE ESCOBEDO,1499,BASICA,0,161,0,0,119,0,0,0,0,2,0,282
13,TANQUIAN DE ESCOBEDO,1499,CONTIGUA 1,0,121,0,0,153,0,0,0,0,8,0,282
13,TANQUIAN DE ESCOBEDO,1500,CONTIGUA 1,0,189,0,0,121,0,0,0,0,2,0,312
13,TANQUIAN DE ESCOBEDO,1500,BASICA,0,229,0,0,110,0,0,0,0,1,0,340
13,TANQUIAN DE ESCOBEDO,1501,BASICA,0,92,0,0,182,0,0,0,0,3,0,277
13,TANQUIAN DE ESCOBEDO,1501,CONTIGUA 1,0,102,0,0,166,0,0,0,0,7,0,275
13,TANQUIAN DE ESCOBEDO,1502,BASICA,0,136,0,0,168,0,0,0,0,9,0,313
13,TANQUIAN DE ESCOBEDO,1503,BASICA,0,122,0,0,45,0,0,0,0,4,0,171
13,TANQUIAN DE ESCOBEDO,1504,BASICA,0,155,0,0,106,0,0,0,0,3,0,264
13,TANQUIAN DE ESCOBEDO,1505,BASICA,0,65,0,0,18,0,0,0,0,0,0,83
13,TANQUIAN DE ESCOBEDO,1506,BASICA,0,36,0,0,38,0,0,0,0,2,0,76
,,,,,,,,,,,,,,,
3,TIERRA NUEVA,1507,BASICA,120,132,0,0,13,0,0,1,0,12,0,278
3,TIERRA NUEVA,1508,BASICA,153,54,0,0,7,0,0,5,0,8,0,227
3,TIERRA NUEVA,1508,CONTIGUA 1,163,63,0,0,7,0,0,5,0,12,0,250
3,TIERRA NUEVA,1509,BASICA,135,98,1,0,26,1,0,9,0,8,0,278
3,TIERRA NUEVA,1509,CONTIGUA 1,136,76,0,0,18,0,0,6,0,8,0,244
3,TIERRA NUEVA,1510,BASICA,120,136,4,0,5,1,0,5,0,15,0,286
3,TIERRA NUEVA,1511,BASICA,129,95,1,0,7,0,1,3,0,11,0,247
3,TIERRA NUEVA,1511,CONTIGUA 1,138,80,1,0,5,0,0,5,0,7,0,236
3,TIERRA NUEVA,1512,BASICA,192,152,2,0,4,0,0,3,0,10,0,363
3,TIERRA NUEVA,1513,BASICA,133,40,0,0,7,0,0,1,0,11,0,192
3,TIERRA NUEVA,1514,BASICA,93,79,0,0,9,0,0,2,0,6,0,189
3,TIERRA NUEVA,1515,BASICA,73,58,2,0,0,0,1,1,0,4,0,139
3,TIERRA NUEVA,1516,BASICA,100,29,0,0,7,0,0,1,0,13,0,150
3,TIERRA NUEVA,1517,BASICA,34,46,0,0,2,0,0,0,0,0,0,82
3,TIERRA NUEVA,1518,BASICA,13,31,0,0,2,0,0,0,0,5,0,51
3,TIERRA NUEVA,1519,BASICA,9,25,0,0,0,0,0,1,0,1,0,36
,,,,,,,,,,,,,,,
1,VANEGAS,1520,BASICA,172,147,0,0,0,0,0,0,0,11,0,330
1,VANEGAS,1521,BASICA,83,124,0,0,0,0,0,0,0,0,0,207
1,VANEGAS,1522,BASICA,242,106,0,0,0,0,0,0,0,0,0,348
1,VANEGAS,1523,BASICA,5,61,0,0,0,0,0,0,0,0,0,66
1,VANEGAS,1524,BASICA,12,84,0,0,0,0,0,0,0,7,0,103
1,VANEGAS,1525,BASICA,23,166,0,0,0,0,0,0,0,6,0,195
1,VANEGAS,1526,BASICA,25,98,0,0,0,0,0,0,0,0,0,123
1,VANEGAS,1527,BASICA,38,165,0,0,0,0,0,0,0,8,0,211
1,VANEGAS,1528,BASICA,36,69,0,0,0,0,0,0,0,0,0,105
1,VANEGAS,1529,BASICA,7,48,0,0,0,0,0,0,0,0,0,55
1,VANEGAS,1530,BASICA,48,49,0,0,0,0,0,0,0,0,0,97
1,VANEGAS,1531,BASICA,42,85,0,0,0,0,0,0,0,10,0,137
1,VANEGAS,1532,BASICA,19,96,0,0,0,0,0,0,0,6,0,121
1,VANEGAS,1533,BASICA,9,58,0,0,0,0,0,0,0,2,0,69
1,VANEGAS,1534,BASICA,23,97,0,0,0,0,0,0,0,20,0,140
1,VANEGAS,1535,BASICA,17,24,0,0,0,0,0,0,0,2,0,43
,,,,,,,,,,,,,,,
4,VENADO,1536,BASICA,280,139,0,0,0,0,0,0,0,11,0,430
4,VENADO,1537,BASICA,237,101,0,0,0,0,0,0,0,5,0,343
4,VENADO,1538,CONTIGUA 1,127,117,0,0,0,0,0,0,0,5,0,249
4,VENADO,1538,BASICA,125,125,0,0,0,0,0,0,0,4,0,254
4,VENADO,1539,CONTIGUA 1,169,107,0,0,0,0,0,0,0,5,0,281
4,VENADO,1539,BASICA,137,128,0,0,0,0,0,0,0,5,0,270
4,VENADO,1540,BASICA,158,88,0,0,0,0,0,0,0,3,0,249
4,VENADO,1541,BASICA,134,112,0,0,0,0,0,0,0,6,0,252
4,VENADO,1542,BASICA,22,125,0,0,0,0,0,0,0,1,0,148
4,VENADO,1543,BASICA,28,128,0,0,0,0,0,0,0,1,0,157
4,VENADO,1544,BASICA,170,123,0,0,0,0,0,0,0,7,0,300
4,VENADO,1544,CONTIGUA 1,164,120,0,0,0,0,0,0,0,16,0,300
4,VENADO,1545,BASICA,204,252,0,0,0,0,0,0,0,9,0,465
4,VENADO,1546,BASICA,164,87,0,0,0,0,0,0,0,4,0,255
4,VENADO,1547,BASICA,56,131,0,0,0,0,0,0,0,5,0,192
4,VENADO,1548,BASICA,24,66,0,0,0,0,0,0,0,0,0,90
4,VENADO,1549,BASICA,44,80,0,0,0,0,0,0,0,2,0,126
4,VENADO,1550,BASICA,59,175,0,0,0,0,0,0,0,1,0,235
4,VENADO,1551,BASICA,93,129,0,0,0,0,0,0,0,2,0,224
4,VENADO,1552,BASICA,56,92,0,0,0,0,0,0,0,1,0,149
4,VENADO,1553,BASICA,87,95,0,0,0,0,0,0,0,6,0,188
4,VENADO,1554,BASICA,65,141,0,0,0,0,0,0,0,0,0,206
4,VENADO,1555,BASICA,37,155,0,0,0,0,0,0,0,3,0,195
,,,,,,,,,,,,,,,
2,VILLA DE ARISTA,1556,BASICA,237,198,0,0,0,0,0,0,0,5,0,440
2,VILLA DE ARISTA,1556,CONTIGUA 1,226,200,0,0,0,0,0,0,0,1,0,427
2,VILLA DE ARISTA,1557,BASICA,181,214,0,0,0,0,0,0,0,2,0,397
2,VILLA DE ARISTA,1557,CONTIGUA 1,213,232,0,0,0,0,0,0,0,2,0,447
2,VILLA DE ARISTA,1558,BASICA,148,109,0,0,0,0,0,0,0,2,0,259
2,VILLA DE ARISTA,1558,CONTIGUA 1,154,106,0,0,0,0,0,0,0,3,0,263
2,VILLA DE ARISTA,1559,BASICA,46,50,0,0,0,0,0,0,0,1,0,97
2,VILLA DE ARISTA,1560,BASICA,78,43,0,0,0,0,0,0,0,1,0,122
2,VILLA DE ARISTA,1561,BASICA,243,178,0,0,0,0,0,0,0,4,0,425
2,VILLA DE ARISTA,1562,BASICA,130,129,0,0,0,0,0,0,0,4,0,263
2,VILLA DE ARISTA,1563,BASICA,53,112,0,0,0,0,0,0,0,1,0,166
2,VILLA DE ARISTA,1564,BASICA,95,146,0,0,0,0,0,0,0,4,0,245
2,VILLA DE ARISTA,1565,CONTIGUA 1,174,143,0,0,0,0,0,0,0,2,0,319
2,VILLA DE ARISTA,1565,BASICA,122,204,0,0,0,0,0,0,0,1,0,327
2,VILLA DE ARISTA,1566,BASICA,80,67,0,0,0,0,0,0,0,2,0,149
2,VILLA DE ARISTA,1567,BASICA,285,189,0,0,0,0,0,0,0,2,0,476
2,VILLA DE ARISTA,1568,BASICA,106,71,0,0,0,0,0,0,0,0,0,177
,,,,,,,,,,,,,,,
3,VILLA DE ARRIAGA,1569,BASICA,92,113,16,0,0,1,0,0,0,0,0,222
3,VILLA DE ARRIAGA,1569,CONTIGUA 1,113,146,19,0,0,0,0,0,0,0,0,278
3,VILLA DE ARRIAGA,1570,BASICA,71,141,24,0,1,1,0,2,0,0,0,240
3,VILLA DE ARRIAGA,1570,CONTIGUA 1,88,120,42,0,0,0,0,0,0,0,0,250
3,VILLA DE ARRIAGA,1571,BASICA,187,196,48,0,0,0,0,0,0,0,0,431
3,VILLA DE ARRIAGA,1572,BASICA,32,99,3,0,0,0,0,0,0,0,0,134
3,VILLA DE ARRIAGA,1573,BASICA,11,57,4,0,0,0,0,0,0,0,0,72
3,VILLA DE ARRIAGA,1574,BASICA,56,146,11,0,0,0,0,0,0,0,0,213
3,VILLA DE ARRIAGA,1575,BASICA,51,315,17,1,1,1,0,1,0,0,0,387
3,VILLA DE ARRIAGA,1576,BASICA,121,237,21,0,2,3,1,2,0,0,0,387
3,VILLA DE ARRIAGA,1577,BASICA,54,57,10,0,1,0,0,1,0,3,0,126
3,VILLA DE ARRIAGA,1578,BASICA,48,40,7,0,0,0,0,0,0,8,0,103
3,VILLA DE ARRIAGA,1579,BASICA,41,344,15,0,0,0,0,0,0,19,0,419
3,VILLA DE ARRIAGA,1580,BASICA,34,56,25,0,0,0,0,0,0,0,0,115
3,VILLA DE ARRIAGA,1581,BASICA,86,204,18,0,0,2,1,0,0,0,0,311
3,VILLA DE ARRIAGA,1582,BASICA,56,42,4,0,0,0,0,0,0,0,0,102
3,VILLA DE ARRIAGA,1583,BASICA,23,81,4,1,1,0,0,0,0,0,0,110
3,VILLA DE ARRIAGA,1584,BASICA,94,99,21,0,0,0,0,0,0,0,0,214
3,VILLA DE ARRIAGA,1585,BASICA,29,62,11,0,0,0,0,0,0,0,0,102
3,VILLA DE ARRIAGA,1586,BASICA,65,51,3,0,0,0,0,0,0,0,0,119
,,,,,,,,,,,,,,,
1,VILLA DE GUADALUPE,1587,BASICA,265,177,0,0,0,0,0,0,0,4,0,446
1,VILLA DE GUADALUPE,1588,BASICA,210,61,0,0,0,0,0,0,0,2,0,273
1,VILLA DE GUADALUPE,1589,BASICA,22,61,0,0,0,0,0,0,0,0,0,83
1,VILLA DE GUADALUPE,1590,BASICA,77,200,0,0,0,0,0,0,0,2,0,279
1,VILLA DE GUADALUPE,1591,BASICA,46,89,0,0,0,0,0,0,0,3,0,138
1,VILLA DE GUADALUPE,1592,BASICA,13,34,0,0,0,0,0,0,0,0,0,47
1,VILLA DE GUADALUPE,1593,BASICA,129,68,0,0,0,0,0,0,0,2,0,199
1,VILLA DE GUADALUPE,1594,BASICA,24,25,0,0,0,0,0,0,0,0,0,49
1,VILLA DE GUADALUPE,1595,BASICA,42,20,0,0,0,0,0,0,0,28,0,90
1,VILLA DE GUADALUPE,1596,BASICA,96,85,0,0,0,0,0,0,0,2,0,183
1,VILLA DE GUADALUPE,1597,BASICA,203,31,0,0,0,0,0,0,0,2,0,236
1,VILLA DE GUADALUPE,1598,BASICA,124,124,0,0,0,0,0,0,0,3,0,251
1,VILLA DE GUADALUPE,1598,CONTIGUA 1,149,106,0,0,0,0,0,0,0,2,0,257
1,VILLA DE GUADALUPE,1599,BASICA,166,98,0,0,0,0,0,0,0,8,0,272
1,VILLA DE GUADALUPE,1600,BASICA,89,43,0,0,0,0,0,0,0,0,0,132
1,VILLA DE GUADALUPE,1601,BASICA,211,157,0,0,0,0,0,0,0,0,0,368
1,VILLA DE GUADALUPE,1602,BASICA,56,83,0,0,0,0,0,0,0,4,0,143
1,VILLA DE GUADALUPE,1603,BASICA,29,126,0,0,0,0,0,0,0,0,0,155
,,,,,,,,,,,,,,,
1,VILLA DE LA PAZ,1604,BASICA,67,31,7,0,48,0,0,0,0,0,0,153
1,VILLA DE LA PAZ,1605,BASICA,127,122,26,0,31,0,0,0,0,4,0,310
1,VILLA DE LA PAZ,1605,CONTIGUA 1,175,79,20,0,26,0,0,0,0,0,0,300
1,VILLA DE LA PAZ,1606,BASICA,184,101,13,0,32,0,0,0,0,1,0,331
1,VILLA DE LA PAZ,1607,BASICA,158,75,34,0,18,0,0,0,0,7,0,292
1,VILLA DE LA PAZ,1608,BASICA,146,50,40,0,39,0,0,0,0,5,0,280
1,VILLA DE LA PAZ,1609,BASICA,70,78,2,0,24,0,0,0,0,1,0,175
1,VILLA DE LA PAZ,1610,BASICA,108,59,19,0,31,0,0,0,0,11,0,228
1,VILLA DE LA PAZ,1611,BASICA,99,63,8,0,23,0,0,0,0,6,0,199
,,,,,,,,,,,,,,,
4,VILLA DE RAMOS,1612,BASICA,0,58,0,0,220,0,0,0,0,7,0,285
4,VILLA DE RAMOS,1612,CONTIGUA 1,0,37,0,0,248,0,0,0,0,5,0,290
4,VILLA DE RAMOS,1613,CONTIGUA 1,0,96,0,0,267,0,0,0,0,4,0,367
4,VILLA DE RAMOS,1613,BASICA,0,108,0,0,216,0,0,0,0,5,0,329
4,VILLA DE RAMOS,1614,BASICA,0,69,0,0,60,0,0,0,0,1,0,130
4,VILLA DE RAMOS,1615,CONTIGUA 1,0,119,0,0,199,0,0,0,0,4,0,322
4,VILLA DE RAMOS,1615,BASICA,0,127,0,0,180,0,0,0,0,0,0,307
4,VILLA DE RAMOS,1616,BASICA,0,83,0,0,133,0,0,0,0,0,0,216
4,VILLA DE RAMOS,1616,CONTIGUA 1,0,98,0,0,140,0,0,0,0,1,0,239
4,VILLA DE RAMOS,1617,BASICA,0,89,0,0,239,0,0,0,0,4,0,332
4,VILLA DE RAMOS,1618,BASICA,0,87,0,0,246,0,0,0,0,6,0,339
4,VILLA DE RAMOS,1619,CONTIGUA 1,0,142,0,0,71,0,0,0,0,1,0,214
4,VILLA DE RAMOS,1619,BASICA,0,142,0,0,65,0,0,0,0,4,0,211
4,VILLA DE RAMOS,1620,CONTIGUA 1,0,50,0,0,150,0,0,0,0,10,0,210
4,VILLA DE RAMOS,1620,BASICA,0,73,0,0,156,0,0,0,0,5,0,234
4,VILLA DE RAMOS,1621,BASICA,0,19,0,0,122,0,0,0,0,0,0,141
4,VILLA DE RAMOS,1622,CONTIGUA 1,0,81,0,0,263,0,0,0,0,3,0,347
4,VILLA DE RAMOS,1622,BASICA,0,113,0,0,225,0,0,0,0,2,0,340
4,VILLA DE RAMOS,1623,CONTIGUA 1,0,105,0,0,198,0,0,0,0,0,0,303
4,VILLA DE RAMOS,1623,BASICA,0,111,0,0,200,0,0,0,0,2,0,313
4,VILLA DE RAMOS,1624,BASICA,0,42,0,0,107,0,0,0,0,2,0,151
4,VILLA DE RAMOS,1625,BASICA,0,67,0,0,64,0,0,0,0,0,0,131
4,VILLA DE RAMOS,1626,BASICA,0,47,0,0,14,0,0,0,0,0,0,61
4,VILLA DE RAMOS,1627,BASICA,0,100,0,0,156,0,0,0,0,2,0,258
4,VILLA DE RAMOS,1628,BASICA,0,185,0,0,234,0,0,0,0,1,0,420
4,VILLA DE RAMOS,1629,BASICA,0,267,0,0,118,0,0,0,0,1,0,386
4,VILLA DE RAMOS,1629,CONTIGUA 1,0,255,0,0,116,0,0,0,0,4,0,375
4,VILLA DE RAMOS,1630,BASICA,0,213,0,0,65,0,0,0,0,4,0,282
4,VILLA DE RAMOS,1631,CONTIGUA 1,0,108,0,0,175,0,0,0,0,4,0,287
4,VILLA DE RAMOS,1631,BASICA,0,62,0,0,220,0,0,0,0,0,0,282
4,VILLA DE RAMOS,1632,BASICA,0,24,0,0,183,0,0,0,0,0,0,207
4,VILLA DE RAMOS,1632,CONTIGUA 1,0,28,0,0,148,0,0,0,0,8,0,184
4,VILLA DE RAMOS,1633,BASICA,0,37,0,0,206,0,0,0,0,12,0,255
4,VILLA DE RAMOS,1634,BASICA,0,52,0,0,50,0,0,0,0,28,0,130
4,VILLA DE RAMOS,1635,BASICA,0,77,0,0,45,0,0,0,0,0,0,122
4,VILLA DE RAMOS,1636,BASICA,0,0,0,0,0,0,0,0,0,0,0,0
4,VILLA DE RAMOS,1637,BASICA,0,56,0,0,39,0,0,0,0,3,0,98
,,,,,,,,,,,,,,,
3,VILLA DE REYES,1638,BASICA,101,236,0,0,0,0,0,5,0,33,0,375
3,VILLA DE REYES,1639,BASICA,0,0,0,0,0,0,0,0,0,0,0,0
3,VILLA DE REYES,1641,BASICA,169,305,0,0,0,0,0,7,0,8,0,489
3,VILLA DE REYES,1642,BASICA,203,227,0,0,0,0,0,1,0,7,0,438
3,VILLA DE REYES,1643,BASICA,0,0,0,0,0,0,0,0,0,0,0,0
