CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PD,CC,MORENA,PH,ES,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,19,NUEVO LEON,22,China,32,Juárez,2679,B,76,96,1,2,14,14,16,1,2,3,9,26,,,,,,,,,,,,,260,5,265,487,Acta Casilla,,,
2,19,NUEVO LEON,22,China,32,Juárez,2679,C01,60,90,4,4,24,19,12,0,4,5,6,32,,,,,,,,,,,,,260,1,261,486,Acta Casilla,,,
2,19,NUEVO LEON,22,China,32,Juárez,2680,B,53,47,2,2,31,12,7,1,3,6,4,56,,,,,,,,,,,,,224,5,229,527,Acta Casilla,,,
2,19,NUEVO LEON,22,China,32,Juárez,2680,C01,48,68,1,7,34,14,17,0,3,5,3,46,,,,,,,,,,,,,246,4,250,526,Grupo de Recuento,,,
2,19,NUEVO LEON,22,China,32,Juárez,2681,B,45,83,1,1,14,13,4,1,3,1,1,44,,,,,,,,,,,,,211,4,215,453,Acta Casilla,,,
2,19,NUEVO LEON,22,China,32,Juárez,2681,C01,38,67,2,1,20,5,6,1,0,5,3,38,,,,,,,,,,,,,186,3,189,452,Acta Casilla,,,
2,19,NUEVO LEON,22,China,32,Juárez,2682,B,49,64,1,1,15,15,7,2,2,2,3,46,,,,,,,,,,,,,207,8,215,396,Acta Casilla,,,
2,19,NUEVO LEON,22,China,32,Juárez,2682,C01,57,63,1,4,10,14,5,0,0,0,2,43,,,,,,,,,,,,,199,7,206,396,Acta Casilla,,,
2,19,NUEVO LEON,22,China,32,Juárez,2683,B,70,79,2,3,19,3,14,0,1,6,3,25,,,,,,,,,,,,,225,6,231,464,Acta Casilla,,,
2,19,NUEVO LEON,22,China,32,Juárez,2684,B,71,100,5,6,22,19,13,0,2,4,6,50,,,,,,,,,,,,,298,6,304,656,Acta Casilla,,,
2,19,NUEVO LEON,22,China,32,Juárez,2685,B,97,122,4,6,31,14,19,0,1,4,6,54,,,,,,,,,,,,,358,4,362,719,Acta Casilla,,,
2,19,NUEVO LEON,22,China,32,Juárez,2686,B,101,77,3,6,9,24,11,0,2,14,4,50,,,,,,,,,,,,,301,6,307,505,Acta Casilla,,,
2,19,NUEVO LEON,22,China,32,Juárez,2687,B,78,68,0,3,17,27,8,0,0,4,5,51,,,,,,,,,,,,,261,6,267,467,Acta Casilla,,,
2,19,NUEVO LEON,22,China,32,Juárez,2687,C01,79,84,1,3,14,30,6,1,0,7,10,63,,,,,,,,,,,,,298,3,301,467,Acta Casilla,,,
2,19,NUEVO LEON,22,China,32,Juárez,2688,B,54,67,3,3,14,16,6,0,2,2,1,60,,,,,,,,,,,,,228,3,231,382,Acta Casilla,,,
2,19,NUEVO LEON,22,China,32,Juárez,2689,B,85,41,1,6,19,8,3,0,0,7,4,87,,,,,,,,,,,,,261,5,266,450,Acta Casilla,,,
2,19,NUEVO LEON,22,China,32,Juárez,2689,C01,84,54,2,2,26,20,4,0,4,3,1,79,,,,,,,,,,,,,279,3,282,449,Acta Casilla,,,
2,19,NUEVO LEON,22,China,32,Juárez,2690,B,109,84,2,3,24,23,9,2,3,7,7,101,,,,,,,,,,,,,374,10,384,641,Acta Casilla,,,
2,19,NUEVO LEON,22,China,32,Juárez,2691,B,81,49,2,2,17,16,2,0,1,4,6,82,,,,,,,,,,,,,262,14,276,438,Acta Casilla,,,
2,19,NUEVO LEON,22,China,32,Juárez,2691,C01,80,44,1,3,17,16,8,0,0,3,4,68,,,,,,,,,,,,,244,1,245,437,Acta Casilla,,,
2,19,NUEVO LEON,22,China,32,Juárez,2692,B,85,43,3,3,23,32,10,0,4,6,3,76,,,,,,,,,,,,,288,5,293,518,Acta Casilla,,,
2,19,NUEVO LEON,22,China,32,Juárez,2693,B,82,40,2,3,16,16,4,0,1,3,7,65,,,,,,,,,,,,,239,1,240,417,Acta Casilla,,,
2,19,NUEVO LEON,22,China,32,Juárez,2693,C01,76,62,1,0,20,20,10,0,1,4,1,55,,,,,,,,,,,,,250,2,252,416,Acta Casilla,,,
2,19,NUEVO LEON,22,China,32,Juárez,2694,B,114,44,1,1,29,22,19,0,1,8,4,81,,,,,,,,,,,,,324,7,331,529,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,172,B,118,62,2,2,107,11,3,0,5,3,19,4,,,,,,,,,,,,,336,12,348,536,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,172,C01,108,70,1,6,114,9,1,0,1,3,15,6,,,,,,,,,,,,,334,8,342,536,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,172,C02,124,122,4,5,122,10,4,0,1,3,10,2,,,,,,,,,,,,,407,12,419,536,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,172,S01,6,10,1,1,22,0,2,0,2,0,3,2,,,,,,,,,,,,,49,0,49,0,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,173,B,67,68,4,2,109,4,5,1,0,3,20,8,,,,,,,,,,,,,291,14,305,573,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,173,C01,72,85,4,1,104,6,4,0,0,6,15,3,,,,,,,,,,,,,300,14,314,572,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,174,B,82,96,2,1,113,5,0,1,0,21,17,14,,,,,,,,,,,,,352,6,358,727,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,174,C01,74,77,1,8,145,11,7,0,2,14,19,10,,,,,,,,,,,,,368,20,388,727,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,174,C02,87,112,3,5,125,12,4,2,1,11,18,11,,,,,,,,,,,,,391,12,403,727,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,174,C03,77,87,2,4,141,2,4,3,1,17,17,8,,,,,,,,,,,,,363,11,374,726,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,175,B,90,87,2,5,102,9,6,5,0,17,9,10,,,,,,,,,,,,,342,15,357,632,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,175,C01,80,68,2,5,94,8,2,5,1,16,16,9,,,,,,,,,,,,,306,10,316,632,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,175,C02,78,95,1,6,92,4,3,8,0,19,11,5,,,,,,,,,,,,,322,14,336,631,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,176,B,95,79,5,4,95,9,6,6,1,9,17,31,,,,,,,,,,,,,357,15,372,693,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,176,C01,99,79,2,6,109,7,2,1,2,14,28,17,,,,,,,,,,,,,366,17,383,692,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,176,C02,92,70,1,8,98,9,2,2,3,3,17,39,,,,,,,,,,,,,344,8,352,692,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,177,B,136,81,4,1,88,7,8,0,9,14,13,9,,,,,,,,,,,,,370,0,370,684,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,177,C01,111,93,2,9,103,13,8,10,1,7,12,14,,,,,,,,,,,,,383,19,402,683,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,178,B,72,83,0,4,98,5,9,8,0,2,14,6,,,,,,,,,,,,,301,11,312,617,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,178,C01,95,76,5,4,91,9,6,10,0,4,14,7,,,,,,,,,,,,,321,5,326,617,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,179,B,95,113,1,2,109,5,4,2,0,9,7,3,,,,,,,,,,,,,350,8,358,712,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,179,C01,102,104,1,2,116,10,1,5,2,3,14,9,,,,,,,,,,,,,369,10,379,711,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,180,B,98,78,2,3,95,9,6,6,0,3,13,10,,,,,,,,,,,,,323,12,335,646,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,180,C01,77,103,2,5,97,5,4,2,0,6,10,7,,,,,,,,,,,,,318,9,327,645,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,181,B,60,54,3,4,94,5,3,3,0,9,7,7,,,,,,,,,,,,,249,12,261,508,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,181,C01,68,74,0,3,79,3,1,12,0,6,7,7,,,,,,,,,,,,,260,7,267,507,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,181,C02,59,61,1,0,95,6,1,16,0,2,11,4,,,,,,,,,,,,,256,10,266,507,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,182,B,82,84,0,0,125,14,11,4,0,9,16,17,,,,,,,,,,,,,362,15,377,693,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,182,C01,84,74,3,6,116,10,8,3,0,3,12,8,,,,,,,,,,,,,327,9,336,693,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,182,C02,89,79,3,5,95,6,5,7,0,1,15,12,,,,,,,,,,,,,317,10,327,692,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,183,B,110,75,4,4,114,12,4,6,1,3,18,7,,,,,,,,,,,,,358,4,362,614,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,183,C01,99,78,6,5,136,10,5,0,3,14,23,6,,,,,,,,,,,,,385,3,388,614,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,183,C02,76,72,1,6,114,14,6,1,1,3,23,7,,,,,,,,,,,,,324,5,329,614,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,183,C03,92,87,2,3,117,14,8,3,2,5,18,6,,,,,,,,,,,,,357,0,357,613,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,183,C04,85,81,3,7,106,13,4,2,1,6,20,6,,,,,,,,,,,,,334,6,340,613,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,183,E01,116,76,4,5,116,9,6,1,0,6,23,12,,,,,,,,,,,,,374,2,376,738,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,183,E01C01,121,85,3,6,120,12,9,1,0,3,20,9,,,,,,,,,,,,,389,3,392,738,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,183,E01C02,114,69,3,4,118,9,6,2,0,9,18,13,,,,,,,,,,,,,365,7,372,738,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,183,E01C03,107,77,3,7,113,12,8,2,2,10,20,14,,,,,,,,,,,,,375,6,381,738,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,183,E01C04,100,79,3,4,116,7,13,3,1,9,20,14,,,,,,,,,,,,,369,4,373,738,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,184,B,90,74,2,5,107,6,6,0,2,2,22,8,,,,,,,,,,,,,324,6,330,512,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,184,C01,94,76,2,3,90,15,2,2,2,9,18,5,,,,,,,,,,,,,318,7,325,512,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,184,C02,85,65,1,5,110,9,4,2,0,4,16,5,,,,,,,,,,,,,306,6,312,511,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,185,B,81,56,0,5,86,10,4,0,1,2,18,6,,,,,,,,,,,,,269,8,277,449,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,185,C01,68,49,4,6,90,12,5,0,0,3,16,6,,,,,,,,,,,,,259,8,267,448,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,186,B,102,84,1,8,113,12,13,2,1,5,14,10,,,,,,,,,,,,,365,10,375,595,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,186,C01,107,91,1,7,107,10,9,1,2,5,24,5,,,,,,,,,,,,,369,6,375,594,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,187,B,88,81,1,4,125,10,7,1,1,5,21,11,,,,,,,,,,,,,355,5,360,523,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,187,C01,88,92,2,8,114,9,5,0,2,5,14,2,,,,,,,,,,,,,341,9,350,523,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,187,C02,94,61,2,8,105,9,7,0,1,9,19,4,,,,,,,,,,,,,319,9,328,522,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,188,B,98,87,1,6,149,11,6,1,1,11,22,7,,,,,,,,,,,,,400,7,407,635,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,188,C01,100,110,6,6,145,10,4,2,0,14,12,4,,,,,,,,,,,,,413,3,416,634,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,189,B,99,91,1,15,147,12,7,0,3,13,28,2,,,,,,,,,,,,,418,7,425,714,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,189,C01,101,97,2,9,146,7,7,1,2,4,25,9,,,,,,,,,,,,,410,6,416,713,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,189,C02,79,97,0,10,138,9,8,0,1,7,26,5,,,,,,,,,,,,,380,17,397,713,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,190,B,99,107,4,12,79,17,15,3,1,21,16,4,,,,,,,,,,,,,378,7,385,549,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,190,C01,134,98,3,11,50,12,9,1,0,23,23,5,,,,,,,,,,,,,369,3,372,548,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,190,C02,110,119,4,6,79,12,15,0,2,18,13,11,,,,,,,,,,,,,389,5,394,548,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,191,B,94,76,4,6,86,11,9,3,0,10,14,7,,,,,,,,,,,,,320,12,332,709,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,191,C01,103,70,4,6,83,8,8,1,1,5,16,8,,,,,,,,,,,,,313,10,323,708,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,191,C02,78,79,5,5,90,12,15,2,1,12,10,12,,,,,,,,,,,,,321,4,325,708,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,191,C03,84,85,4,6,90,12,9,3,1,9,15,9,,,,,,,,,,,,,327,4,331,708,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,191,C04,79,82,2,3,94,10,6,3,0,6,17,15,,,,,,,,,,,,,317,2,319,708,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,191,E01,92,84,1,7,112,5,1,2,1,12,16,12,,,,,,,,,,,,,345,10,355,740,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,191,E01C01,88,95,4,7,93,12,4,2,0,9,11,8,,,,,,,,,,,,,333,9,342,740,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,191,E01C02,99,69,1,4,106,5,4,1,1,4,13,15,,,,,,,,,,,,,322,5,327,740,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,191,E01C03,84,103,6,0,111,7,5,5,0,0,14,9,,,,,,,,,,,,,344,0,344,740,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,191,E01C04,87,82,3,3,112,5,3,1,3,9,18,11,,,,,,,,,,,,,337,6,343,739,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,191,E02,114,95,1,11,76,11,7,2,0,20,21,9,,,,,,,,,,,,,367,9,376,583,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,191,E02C01,111,77,3,18,74,10,10,2,1,14,19,8,,,,,,,,,,,,,347,2,349,583,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,191,E02C02,108,75,2,0,64,11,5,1,2,25,21,9,,,,,,,,,,,,,323,5,328,583,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,191,E02C03,104,90,2,15,81,23,10,2,2,14,22,5,,,,,,,,,,,,,370,6,376,582,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,191,E03,116,113,5,14,78,15,7,0,2,21,26,13,,,,,,,,,,,,,410,3,413,679,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,191,E03C01,120,105,4,7,87,17,6,1,1,20,20,11,,,,,,,,,,,,,399,7,406,679,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,191,E03C02,134,106,0,17,71,19,6,1,1,19,20,7,,,,,,,,,,,,,401,12,413,679,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,191,E03C03,117,115,6,11,86,20,8,3,1,20,20,8,,,,,,,,,,,,,415,6,421,678,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,191,E03C04,123,101,3,12,89,17,6,1,1,21,18,14,,,,,,,,,,,,,406,3,409,678,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,191,E04,50,98,3,4,90,7,6,0,0,0,7,10,,,,,,,,,,,,,275,10,285,682,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,191,E04C01,59,101,1,4,103,7,3,3,0,2,1,13,,,,,,,,,,,,,297,13,310,682,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,192,B,52,125,1,2,98,10,6,10,0,4,19,2,,,,,,,,,,,,,329,11,340,677,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,193,B,64,73,1,10,84,5,8,3,1,0,11,0,,,,,,,,,,,,,260,6,266,464,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,193,C01,57,106,4,5,67,3,4,2,0,0,8,6,,,,,,,,,,,,,262,12,274,463,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,194,B,62,73,1,1,85,6,2,2,0,4,10,3,,,,,,,,,,,,,249,8,257,437,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,194,C01,50,93,1,5,89,2,4,2,1,2,1,1,,,,,,,,,,,,,251,6,257,437,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,195,B,14,33,0,2,61,1,2,0,0,0,2,0,,,,,,,,,,,,,115,4,119,220,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,196,B,26,38,1,0,77,0,1,1,0,1,1,2,,,,,,,,,,,,,148,7,155,310,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,196,E01,57,45,2,5,68,8,4,3,0,9,16,8,,,,,,,,,,,,,225,1,226,477,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,196,E01C01,70,56,2,2,66,9,4,8,1,8,13,7,,,,,,,,,,,,,246,2,248,476,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,197,B,16,78,0,2,99,1,3,1,0,1,4,1,,,,,,,,,,,,,206,5,211,445,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,197,C01,16,75,0,2,98,1,3,1,0,1,4,1,,,,,,,,,,,,,202,9,211,445,Grupo de Recuento,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,198,B,39,60,2,2,64,5,3,1,1,0,10,1,,,,,,,,,,,,,188,8,196,382,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,199,B,43,105,0,2,148,2,5,1,2,0,9,3,,,,,,,,,,,,,320,16,336,614,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,200,B,49,103,1,1,100,2,8,1,0,1,5,5,,,,,,,,,,,,,276,11,287,482,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,200,C01,32,92,0,1,116,5,3,1,0,0,2,1,,,,,,,,,,,,,253,16,269,481,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,201,B,61,86,0,2,88,1,0,0,0,0,4,2,,,,,,,,,,,,,244,6,250,436,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,201,C01,43,64,2,1,92,1,1,0,1,0,3,0,,,,,,,,,,,,,208,18,226,435,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,202,B,47,147,0,1,35,1,1,0,0,0,2,0,,,,,,,,,,,,,234,10,244,404,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,203,B,97,116,0,8,82,5,3,0,2,0,8,2,,,,,,,,,,,,,323,27,350,644,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,204,B,35,78,1,3,99,3,1,0,1,0,3,2,,,,,,,,,,,,,226,13,239,462,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,205,B,33,77,0,1,78,4,2,0,1,1,2,2,,,,,,,,,,,,,201,11,212,423,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,205,C01,40,85,0,0,61,1,8,1,1,1,3,0,,,,,,,,,,,,,201,11,212,422,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,206,B,20,86,0,4,94,1,2,0,0,2,4,1,,,,,,,,,,,,,214,10,224,437,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,207,B,27,66,1,1,36,4,6,0,1,0,3,3,,,,,,,,,,,,,148,6,154,304,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,208,B,18,37,1,2,34,1,1,0,0,0,0,0,,,,,,,,,,,,,94,0,94,205,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,209,B,47,57,0,0,71,5,5,1,0,1,5,1,,,,,,,,,,,,,193,19,212,395,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,210,B,48,121,0,2,63,43,3,1,1,0,11,0,,,,,,,,,,,,,293,0,293,477,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,210,C01,35,112,1,6,54,38,1,0,2,0,13,0,,,,,,,,,,,,,262,13,275,477,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,211,B,51,146,0,12,68,1,2,0,0,1,11,1,,,,,,,,,,,,,293,4,297,459,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,212,B,51,105,0,13,68,6,2,0,0,0,8,2,,,,,,,,,,,,,255,15,270,437,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,212,C01,41,134,1,27,56,6,6,0,0,1,5,0,,,,,,,,,,,,,277,12,289,437,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,213,B,31,69,4,14,81,0,4,1,4,2,7,1,,,,,,,,,,,,,218,14,232,466,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,214,B,60,87,0,10,100,4,4,0,0,0,14,2,,,,,,,,,,,,,281,14,295,509,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,215,B,15,23,0,16,33,1,1,0,0,0,4,7,,,,,,,,,,,,,100,5,105,212,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,216,B,50,88,0,16,66,5,5,0,0,2,6,0,,,,,,,,,,,,,238,13,251,494,Acta Casilla,,,
2,19,NUEVO LEON,23,Cadereyta Jiménez,9,Cadereyta Jiménez,217,B,80,132,0,9,34,13,4,1,1,2,15,3,,,,,,,,,,,,,294,10,304,562,Acta Casilla,,,
