CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,CI_1,CI_2,CI_3,CI_4,CI_5,CI_6,CI_7,CI_8,CI_9,CI_10,CI_11,CI_12,CI_13,CI_14,CI_15,CI_16,CI_17,CI_18,CI_19,CI_20,CI_21,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,9,CIUDAD DE MEXICO,21,XOCHIMILCO,13,XOCHIMILCO,4261,4,10,2,0,1,1,0,4,6,0,0,0,6,3,0,1,1,0,1,2,1,0,35,47,149,10,17,13,25,258,9,36,638,2686
4,9,CIUDAD DE MEXICO,21,XOCHIMILCO,13,XOCHIMILCO,4262,4,9,1,1,1,0,1,2,6,1,0,0,4,0,0,1,0,1,0,0,1,1,23,54,88,10,10,13,28,261,11,49,577,2658
4,9,CIUDAD DE MEXICO,21,XOCHIMILCO,13,XOCHIMILCO,4263,4,5,0,3,0,5,0,4,2,0,2,1,7,2,0,1,0,0,1,6,1,3,62,32,62,9,7,9,19,162,18,42,465,2381
4,9,CIUDAD DE MEXICO,21,XOCHIMILCO,13,XOCHIMILCO,4264,5,12,4,2,1,3,0,3,3,2,1,0,6,1,2,0,1,0,0,3,1,0,27,32,101,5,7,15,12,221,18,38,521,3140
4,9,CIUDAD DE MEXICO,21,XOCHIMILCO,13,XOCHIMILCO,4265,4,7,2,1,2,0,2,2,0,0,0,1,17,0,0,1,1,0,0,0,0,1,20,42,114,15,7,10,16,240,19,70,590,2917
4,9,CIUDAD DE MEXICO,21,XOCHIMILCO,13,XOCHIMILCO,4266,3,4,1,1,2,2,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,14,25,111,5,3,10,8,171,21,40,424,2234
4,9,CIUDAD DE MEXICO,21,XOCHIMILCO,13,XOCHIMILCO,4267,2,5,3,0,1,3,1,0,4,0,0,0,0,0,2,1,0,1,1,1,1,4,26,14,12,4,1,3,6,107,8,14,223,975
4,9,CIUDAD DE MEXICO,21,XOCHIMILCO,13,XOCHIMILCO,4268,1,4,2,0,0,0,0,1,4,1,2,1,3,0,6,2,1,0,1,2,0,3,28,16,14,5,1,7,7,79,12,17,219,638
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2560,3,3,3,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,4,1,1,19,21,104,9,4,11,23,132,17,27,385,1613
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2561,2,4,0,1,0,2,1,1,0,1,0,0,2,0,0,0,0,0,0,1,3,1,20,38,101,4,2,8,15,125,17,46,393,1256
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2562,5,11,2,4,2,0,4,1,0,1,1,0,3,6,4,1,1,2,2,9,2,2,47,33,262,15,6,16,30,281,44,88,880,3104
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2563,3,8,3,2,0,3,2,3,1,1,0,2,0,2,0,0,0,0,1,1,0,2,26,30,99,9,1,7,18,164,39,29,453,1895
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2564,2,4,1,0,0,1,0,0,2,0,1,0,2,2,1,0,0,0,0,1,1,0,18,15,41,3,1,3,8,124,5,24,258,1075
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2565,3,1,2,1,1,3,1,2,0,1,1,0,3,0,1,0,0,2,0,0,1,0,38,24,238,9,6,14,14,109,39,44,555,1684
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2566,3,1,2,1,0,0,0,0,3,2,2,1,1,2,1,0,1,1,0,1,0,0,12,18,115,9,6,10,10,122,18,44,383,1574
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2567,3,4,3,4,0,2,1,0,0,0,1,1,2,6,0,0,1,0,0,0,4,1,21,27,172,9,3,11,13,185,20,46,537,1674
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2568,2,4,1,2,1,0,0,2,1,7,0,1,5,0,0,0,1,0,0,1,0,1,8,12,96,4,2,9,9,129,21,32,349,1204
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2569,2,7,0,0,0,4,1,0,0,1,2,2,0,1,0,1,3,0,0,7,1,1,13,14,137,1,3,25,12,100,10,25,371,1054
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2570,3,3,1,1,2,1,0,0,2,0,0,6,10,0,0,1,1,1,2,10,0,1,32,26,258,8,5,30,10,153,25,61,650,1856
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2571,4,4,5,2,0,3,3,4,1,1,0,7,6,3,0,0,2,1,3,2,1,2,43,29,210,6,5,16,21,182,14,61,637,2251
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2572,3,11,0,2,4,7,1,1,0,1,1,0,0,2,0,0,5,0,1,5,1,0,40,36,159,9,6,15,18,150,20,52,547,1582
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2573,2,1,1,1,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,22,2,0,25,21,100,4,3,13,4,142,6,29,379,1338
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2574,3,5,3,1,0,1,1,3,0,1,1,0,1,4,0,0,1,4,1,62,0,0,28,20,142,7,6,8,8,154,11,50,523,1589
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2575,3,8,4,1,1,0,2,0,1,1,0,0,1,1,0,0,1,0,0,27,0,0,39,19,177,9,7,11,18,194,23,55,600,1748
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2576,2,1,5,1,0,1,0,2,1,0,1,0,1,0,0,0,0,0,1,18,1,0,14,12,214,0,11,6,7,122,10,64,493,1231
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2577,3,0,3,0,0,0,1,1,1,1,0,2,0,0,0,1,1,0,0,35,0,0,38,21,178,8,6,6,7,140,8,52,510,1532
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2578,2,0,2,0,0,1,0,1,5,1,0,1,0,0,1,0,0,0,0,20,0,0,33,17,174,5,4,8,10,139,23,39,484,1448
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2579,2,4,1,3,0,2,1,1,1,0,2,0,3,3,0,0,0,0,2,7,0,1,30,18,174,3,4,8,7,149,9,32,465,1254
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2580,3,3,4,1,2,2,0,2,0,2,0,1,1,3,1,0,0,1,1,1,0,1,41,17,315,12,10,35,13,180,21,47,717,2058
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2581,3,2,1,1,0,3,1,0,2,0,1,4,4,1,0,0,1,0,0,2,1,0,29,35,272,11,9,11,22,227,20,61,721,2131
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2582,2,1,1,1,0,2,0,0,0,0,1,0,2,1,1,2,0,0,0,2,0,0,30,26,226,4,2,20,12,167,14,39,554,1317
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2583,3,8,0,3,0,2,0,1,0,0,0,1,2,0,2,1,2,0,0,11,0,2,25,26,246,7,10,8,5,196,14,57,629,1599
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2584,2,1,1,1,0,1,0,0,1,0,0,0,1,3,0,0,0,1,0,2,0,1,39,24,167,3,6,30,10,133,23,51,499,1353
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2585,2,2,4,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,4,2,1,14,17,94,4,2,35,15,96,31,29,356,1181
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2586,5,8,3,2,1,1,3,2,1,0,1,3,5,0,2,0,2,1,0,3,0,1,33,40,374,15,11,16,28,253,17,104,930,3018
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2587,3,6,2,1,1,3,0,1,2,1,1,1,0,1,1,0,0,2,0,4,3,0,19,21,234,9,5,11,13,186,16,51,595,1742
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2588,3,5,2,0,0,2,0,1,0,0,0,1,1,0,3,1,1,2,1,0,1,3,19,29,141,10,9,23,20,177,23,40,515,1605
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2589,2,4,2,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,22,18,79,2,3,11,9,128,12,29,328,1235
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2590,3,3,2,5,0,6,0,0,0,0,0,0,3,1,0,1,0,0,0,3,0,0,15,25,194,8,5,15,12,186,27,54,565,2053
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2591,4,4,1,1,3,3,1,5,0,0,1,0,2,1,0,2,1,0,0,19,0,1,36,33,412,11,12,189,28,215,10,121,1112,2789
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2592,2,9,1,0,0,0,0,0,0,3,0,4,0,1,0,0,0,1,0,3,1,0,12,23,246,10,9,7,11,140,17,64,562,1274
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2593,2,4,3,1,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,1,1,14,13,220,3,7,12,14,110,7,43,461,1351
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2594,3,9,2,1,0,1,0,0,4,0,0,2,2,2,1,0,1,0,1,14,2,1,19,22,214,5,6,10,11,175,13,43,561,1708
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2595,2,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,9,0,0,17,19,200,7,3,12,14,150,13,50,501,1485
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2596,2,1,1,0,0,3,1,0,1,0,0,1,1,1,0,0,0,0,1,10,1,0,26,10,216,2,11,8,13,167,21,30,526,1456
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2597,3,0,2,2,0,1,0,4,6,0,0,0,2,1,0,0,0,0,0,0,0,0,28,14,199,6,10,18,5,189,10,57,554,1625
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2598,2,0,0,1,1,0,0,1,7,0,0,0,0,0,1,0,0,1,0,3,1,1,32,16,156,6,8,5,10,154,12,47,463,1434
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2599,3,2,0,2,1,2,1,2,0,1,0,0,2,0,0,0,2,0,0,0,1,0,9,15,234,2,14,14,4,148,9,51,516,1550
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2600,2,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,2,2,0,13,18,259,6,11,24,7,154,7,34,545,1495
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2601,3,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,16,24,279,10,11,15,7,238,16,47,671,1540
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2602,2,0,0,0,0,0,0,1,1,0,0,1,0,3,1,0,0,1,1,5,0,1,21,11,195,6,6,5,7,158,11,31,466,1355
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2603,2,2,0,2,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,17,0,1,6,18,226,5,4,13,7,100,14,34,455,1175
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2604,3,4,2,2,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,10,1,1,10,15,222,2,6,13,12,138,16,58,519,1507
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2605,3,0,2,3,1,0,0,0,0,0,0,0,3,1,1,0,2,0,0,1,0,1,6,15,257,9,3,39,18,158,13,61,594,1555
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2606,2,2,2,0,0,1,0,1,1,0,1,2,0,1,0,2,1,0,0,3,0,2,9,18,253,3,11,30,12,137,18,67,577,1349
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2607,2,7,1,1,1,3,1,0,0,0,0,1,3,0,2,0,0,1,0,4,2,1,11,17,234,9,2,36,10,126,13,49,535,1497
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2608,3,3,2,4,0,1,1,1,1,1,0,8,1,0,0,2,0,0,1,1,1,1,21,26,144,9,5,11,10,156,9,40,460,1705
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2609,2,4,1,2,0,3,1,1,0,0,0,0,1,1,1,0,1,2,0,5,2,0,13,13,79,3,4,9,7,157,14,24,348,1425
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2610,3,7,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,15,18,133,1,8,8,7,174,9,39,424,1536
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2611,3,6,3,0,0,0,2,1,0,0,0,1,2,0,0,0,0,0,3,1,1,0,11,31,125,6,7,12,17,104,14,55,402,1574
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2612,3,1,1,3,1,1,0,2,0,0,1,5,3,1,1,0,1,0,0,0,0,1,9,19,202,11,13,26,16,200,20,70,608,2072
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2613,3,2,1,0,0,5,0,2,0,0,0,1,1,0,0,0,0,0,0,2,0,0,29,20,213,5,13,26,15,174,23,39,571,1602
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2614,2,3,0,2,0,0,1,0,2,2,0,1,4,1,0,0,0,0,3,0,0,2,28,19,127,5,3,14,12,124,20,33,406,1125
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2615,2,2,1,4,2,2,1,2,1,0,1,0,0,1,1,0,0,0,0,2,0,0,22,24,77,10,7,13,12,146,19,43,393,1276
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2616,5,9,3,4,1,3,1,3,4,0,1,0,1,2,3,0,0,0,2,9,1,1,70,69,249,20,7,14,23,233,40,57,830,3102
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2617,3,6,0,2,2,3,1,3,0,0,1,1,2,3,0,2,1,0,0,0,6,1,26,21,70,9,9,11,17,162,20,46,425,1711
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2618,2,6,3,3,2,0,0,1,1,4,1,2,0,0,1,1,0,0,0,0,1,2,8,12,76,10,3,6,4,120,5,32,304,1126
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2619,3,1,2,0,2,1,2,1,0,1,0,2,0,4,1,0,0,0,0,1,0,0,17,19,118,9,3,5,12,155,31,32,419,1593
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2620,3,5,6,0,1,1,1,2,2,0,0,0,2,1,1,1,0,0,1,1,6,2,28,25,160,16,9,10,10,203,26,58,578,2036
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2682,3,0,0,3,1,3,3,1,0,0,0,0,0,2,0,1,0,1,0,1,1,0,34,17,167,9,7,8,7,163,17,64,510,1783
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2683,3,1,2,1,0,0,1,0,2,0,0,2,2,2,2,0,1,2,0,2,1,1,28,27,144,11,4,8,18,196,12,46,516,1668
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2684,3,2,1,2,0,1,3,2,2,0,0,0,2,0,0,0,1,1,0,0,1,1,9,45,107,3,6,6,14,177,41,41,468,1773
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2685,3,4,2,0,0,3,0,1,0,1,0,0,0,0,4,0,0,0,0,1,2,0,14,30,112,5,3,13,11,177,16,30,429,1961
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2686,2,3,3,0,1,1,0,2,0,0,0,0,1,0,0,1,2,1,0,3,2,0,20,11,71,10,7,9,13,129,10,36,336,1157
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2687,2,8,0,0,0,7,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,21,27,147,16,5,7,13,130,8,35,430,1457
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2688,3,5,1,2,0,1,1,4,1,2,0,1,2,1,0,0,0,1,0,1,0,0,46,28,185,6,9,16,18,146,10,53,540,1575
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2689,2,1,1,3,0,2,0,1,1,1,1,1,1,1,0,0,1,0,1,2,0,0,37,26,174,4,3,22,11,122,18,63,498,1285
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2690,3,6,0,3,0,2,1,0,2,0,0,0,0,1,0,0,0,0,2,1,0,0,58,28,138,7,7,17,10,152,22,45,502,1692
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2691,3,5,11,0,0,2,1,0,2,0,1,1,3,0,0,0,2,1,3,4,2,1,7,31,228,10,8,15,11,180,34,59,622,1957
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2692,3,0,11,2,0,1,2,0,4,3,1,0,1,0,0,0,1,0,1,0,3,1,17,28,153,9,9,22,16,180,20,53,538,1903
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2693,3,3,6,2,2,0,2,0,0,0,0,1,2,1,0,1,2,0,1,1,1,0,6,12,190,7,4,19,11,164,14,49,501,1712
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2694,2,5,2,1,1,0,0,0,6,0,0,2,0,0,0,0,1,0,0,2,0,0,14,9,165,9,5,12,8,123,13,37,415,1222
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2695,2,1,0,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,17,162,3,4,35,5,78,12,16,345,1126
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2696,2,2,2,0,0,2,0,2,0,3,2,0,0,1,0,0,0,0,1,3,0,0,5,20,192,4,10,47,8,158,11,48,521,1397
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2697,2,1,0,1,0,4,0,1,2,0,0,0,2,0,0,0,0,0,0,0,2,0,16,17,235,6,5,6,6,97,15,42,458,1328
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2698,2,2,0,2,2,0,1,0,2,1,2,0,0,0,2,0,1,0,0,10,2,0,8,7,183,6,6,15,11,104,18,35,420,1229
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2699,3,4,2,0,0,2,0,2,0,0,1,0,0,2,0,0,0,0,1,1,1,0,17,35,213,6,5,42,7,154,12,46,553,1512
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2700,3,5,1,1,1,0,1,1,2,1,0,0,1,0,2,1,1,0,0,1,0,0,11,32,232,4,9,26,8,200,16,65,622,1550
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2701,2,0,1,0,1,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0,1,0,19,20,190,4,9,8,6,164,14,63,507,1336
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2702,3,3,2,3,0,0,2,0,1,0,1,1,0,0,1,0,1,2,0,0,1,2,16,24,289,9,13,11,10,202,26,79,699,1700
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2703,3,4,2,3,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,2,8,19,217,5,4,24,15,164,9,63,544,1815
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2704,2,1,1,0,0,2,0,1,0,1,0,0,2,1,1,1,2,0,0,0,0,1,1,14,223,6,10,41,10,129,10,76,534,1432
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2705,2,3,1,1,0,3,0,0,0,0,0,0,1,2,0,0,4,1,0,2,1,0,12,23,213,5,21,11,10,141,5,54,514,1416
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2706,3,1,0,2,1,1,1,0,1,0,0,0,0,4,2,1,0,0,0,0,0,0,29,24,238,8,12,12,16,150,8,45,556,1503
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2707,3,3,7,1,0,0,0,2,2,0,1,7,2,2,1,0,0,0,1,4,0,0,10,26,201,9,17,16,12,170,20,83,597,1659
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2708,2,2,4,1,1,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,15,14,176,8,10,17,12,179,11,35,491,1356
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2709,3,0,1,0,1,1,2,0,1,0,0,0,0,1,0,0,1,0,0,4,0,0,7,12,256,10,8,19,19,147,16,37,543,1514
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2710,3,7,6,0,0,3,0,0,2,1,0,1,2,0,0,0,0,0,0,0,1,0,6,10,254,6,14,96,14,160,11,51,645,1680
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2711,2,2,0,1,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,6,0,0,12,16,235,3,8,46,10,133,15,55,548,1458
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2712,2,2,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,16,21,191,4,3,12,11,132,14,25,441,1488
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2713,3,1,10,2,1,1,0,2,0,0,1,1,0,1,0,1,1,0,1,0,1,2,8,32,236,9,12,28,11,203,17,57,639,1788
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2714,3,4,0,2,0,1,0,0,0,0,0,0,2,0,1,2,0,0,3,1,1,0,27,30,264,9,6,33,12,141,33,58,630,1833
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2715,2,1,6,1,3,1,0,1,3,0,2,0,1,0,0,0,0,0,1,0,1,0,11,23,212,7,3,51,10,147,15,44,544,1355
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2716,2,11,0,0,2,5,0,0,2,0,0,0,2,0,2,0,1,0,1,2,0,2,16,30,207,9,5,12,12,117,20,59,517,1356
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2717,3,6,1,3,1,2,0,0,0,0,0,0,3,1,0,1,0,1,0,0,3,3,29,19,199,12,8,9,20,154,18,52,545,1540
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2718,2,3,3,0,0,0,0,0,0,1,1,1,1,2,1,0,0,0,1,1,1,1,18,33,160,8,3,18,20,155,14,35,481,1430
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2719,4,9,4,1,0,4,2,0,2,1,1,0,1,1,0,2,0,0,1,0,4,0,24,31,183,11,3,10,19,230,31,75,650,2759
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2720,4,0,4,0,0,1,2,0,1,0,1,0,1,1,0,0,0,0,0,2,2,0,22,23,174,9,9,7,10,198,18,48,533,2325
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2721,3,3,2,1,1,1,1,7,0,2,3,1,2,2,0,0,1,0,0,1,4,1,15,15,150,6,4,16,12,168,13,59,491,1681
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2722,2,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,20,11,122,3,5,17,11,150,10,28,394,1381
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2777,3,2,4,1,2,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,9,21,107,6,3,8,5,164,8,24,371,1553
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2778,2,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,2,17,27,131,9,6,9,12,134,6,52,413,1484
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2779,4,8,1,1,3,0,0,0,0,0,2,1,1,3,0,1,0,0,1,2,2,0,23,18,297,7,9,11,14,246,23,78,752,2837
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2780,3,5,2,1,2,2,1,3,1,0,1,0,2,2,0,0,2,1,0,2,1,0,12,23,225,6,8,10,8,176,6,51,553,1852
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2781,3,5,2,0,2,2,0,0,0,0,2,5,3,1,0,0,2,0,2,1,1,0,8,21,163,6,6,9,9,212,23,53,538,2120
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2782,3,13,4,0,0,0,1,0,2,1,0,0,1,1,0,0,0,0,2,3,0,0,9,22,109,11,7,52,16,191,19,47,511,1764
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2783,3,6,1,5,0,1,0,0,0,0,1,0,0,3,0,1,2,0,4,0,3,5,14,19,146,11,6,4,13,180,21,46,492,1541
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2784,3,3,7,0,0,2,2,2,2,0,0,0,0,2,0,0,1,1,10,2,1,2,24,22,162,6,4,10,20,140,14,49,488,1514
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2785,4,7,5,1,0,0,0,0,0,0,1,0,2,2,0,0,1,0,3,4,2,0,21,22,238,6,9,23,20,211,10,75,663,2309
4,9,CIUDAD DE MEXICO,22,IZTAPALAPA,7,IZTAPALAPA,2786,7,3,77,4,0,4,1,4,1,2,1,4,2,2,0,0,3,0,2,1,1,1,22,59,439,12,9,55,43,373,43,146,1314,4536
