CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,RED,PRI_PVEM ,PT_MORENA_ES ,PT_MORENA ,PT_ES ,MORENA_ES , CAND_IND41, CAND_IND42, CAND_IND43, CAND_IND44, CAND_IND45, CAND_IND46, CAND_IND47, CAND_IND48, CAND_IND49, CAND_IND50, CAND_IND51, CAND_IND52, CAND_IND53, CAND_IND54, CAND_IND55, CAND_IND56, CAND_IND57, CAND_IND58, CAND_IND59, CAND_IND60, CAND_IND61, CAND_IND62, CAND_IND63, CAND_IND64, CAND_IND65, CAND_IND66, CAND_IND67, CAND_IND68, CAND_IND69, CAND_IND70, CAND_IND71, CAND_IND72, CAND_IND73, CAND_IND74, CAND_IND75, CAND_IND76, CAND_IND77, CAND_IND78, CAND_IND79, CAND_IND80, CAND_IND81, CAND_IND82, CAND_IND83, CAND_IND84, CAND_IND85, CAND_IND86, CAND_IND87, CAND_IND88, CAND_IND89, CAND_IND90, CAND_IND91, CAND_IND92, CAND_IND93, NUM_VOTOS_VALIDOS, NUM_VOTOS_CAN_NREG, NUM_VOTOS_NULOS, TOTAL_VOTOS, LISTA_NOMINAL
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2517,2,88,121,1,21,11,22,1,71,3,4,0,2,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,0,36,384,752
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2518,1,53,51,2,14,9,16,1,32,1,2,0,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,0,12,197,528
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2519,2,69,79,4,18,10,14,3,65,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,0,33,299,1111
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2520,1,71,60,2,12,23,4,1,48,3,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,0,24,250,668
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2521,1,73,81,5,15,22,13,2,55,1,0,0,1,3,0,0,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,0,8,283,643
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2522,1,62,77,1,14,20,5,1,36,3,0,0,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,0,17,241,627
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2523,1,86,101,4,11,13,17,3,40,1,0,0,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,0,17,298,745
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2524,1,73,69,1,18,10,7,2,50,4,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,0,11,252,689
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2525,1,101,49,1,10,20,8,4,53,4,1,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,0,14,270,712
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2526,1,75,74,3,10,7,10,0,27,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,0,11,218,498
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2527,1,62,52,4,14,3,2,1,46,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,0,16,207,578
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2528,1,53,46,1,18,4,7,5,24,2,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,0,10,171,443
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2529,1,38,32,3,11,7,3,1,16,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,0,15,128,416
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2530,1,75,55,1,12,6,7,1,25,1,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,0,15,201,481
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2531,1,82,54,1,16,10,10,1,44,0,1,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,0,10,232,631
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2532,4,540,953,6,29,15,64,13,146,10,6,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1827,0,22,1849,2336
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2533,2,157,384,6,9,7,21,4,81,1,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673,0,33,706,948
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2534,1,177,262,1,15,0,24,4,49,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548,0,3,551,741
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2535,2,273,493,4,21,8,37,16,88,7,2,0,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,952,0,41,993,1249
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2536,1,157,186,2,6,2,16,6,39,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436,1,3,440,561
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2537,1,193,246,0,10,6,25,2,39,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522,1,23,546,711
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2538,2,299,449,3,20,8,56,10,70,7,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940,1,25,966,1277
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2539,1,165,238,2,10,2,23,6,41,2,3,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513,0,3,516,745
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2540,2,178,288,3,17,2,36,10,52,6,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,0,26,620,857
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2541,1,172,222,1,8,4,19,1,29,2,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460,0,16,476,637
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2542,2,170,275,1,12,5,35,3,67,4,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574,0,19,593,761
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2543,2,194,383,1,12,6,35,3,68,1,1,0,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708,0,31,739,957
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2544,1,164,210,0,8,5,21,2,50,4,2,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,0,7,486,626
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2545,1,122,231,1,36,5,24,0,27,2,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467,0,4,471,631
2,19,NUEVO LEON,25,ESCOBEDO,21,GRAL. ESCOBEDO,2546,2,207,283,1,13,7,30,2,55,1,2,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625,0,5,630,795
2,19,NUEVO LEON,26,SANTIAGO,4,ALLENDE,20,7,648,801,0,17,111,437,203,198,19,0,0,2,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2443,0,78,2521,5172
2,19,NUEVO LEON,26,SANTIAGO,4,ALLENDE,21,4,487,398,0,5,33,144,88,76,4,0,0,9,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246,0,41,1287,2542
2,19,NUEVO LEON,26,SANTIAGO,4,ALLENDE,22,3,239,270,0,7,36,98,76,55,5,0,0,10,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799,0,25,824,1555
2,19,NUEVO LEON,26,SANTIAGO,4,ALLENDE,23,2,192,228,0,3,12,149,68,37,3,0,0,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697,0,19,716,1344
2,19,NUEVO LEON,26,SANTIAGO,4,ALLENDE,24,1,177,129,0,1,4,96,18,13,2,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443,0,3,446,713
2,19,NUEVO LEON,26,SANTIAGO,4,ALLENDE,25,3,414,312,0,2,13,137,76,14,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970,0,14,984,1534
2,19,NUEVO LEON,26,SANTIAGO,4,ALLENDE,26,3,488,314,0,1,4,146,59,29,4,0,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048,0,12,1060,1578
2,19,NUEVO LEON,26,SANTIAGO,4,ALLENDE,27,2,189,213,0,1,1,112,33,14,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,0,9,573,889
2,19,NUEVO LEON,26,SANTIAGO,4,ALLENDE,28,4,398,463,0,9,37,170,104,74,5,0,0,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264,0,17,1281,2318
2,19,NUEVO LEON,26,SANTIAGO,4,ALLENDE,29,3,256,327,0,8,42,115,62,95,10,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917,0,14,931,2060
2,19,NUEVO LEON,26,SANTIAGO,4,ALLENDE,30,3,242,297,0,9,33,97,52,62,6,0,0,9,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809,0,22,831,1735
2,19,NUEVO LEON,26,SANTIAGO,4,ALLENDE,31,1,152,127,0,0,0,38,19,21,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357,0,10,367,695
2,19,NUEVO LEON,26,SANTIAGO,4,ALLENDE,32,2,168,182,0,8,21,69,35,35,9,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528,0,29,557,1270
2,19,NUEVO LEON,26,SANTIAGO,4,ALLENDE,33,2,196,197,0,5,19,49,29,29,3,0,0,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532,0,24,556,1170
2,19,NUEVO LEON,26,SANTIAGO,4,ALLENDE,34,2,128,155,0,7,29,43,52,24,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,0,21,460,772
2,19,NUEVO LEON,26,SANTIAGO,4,ALLENDE,35,1,42,46,0,3,3,20,17,10,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,0,4,145,305
2,19,NUEVO LEON,26,SANTIAGO,4,ALLENDE,36,1,39,83,0,3,7,16,12,12,3,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,1,7,184,347
2,19,NUEVO LEON,26,SANTIAGO,4,ALLENDE,37,1,84,92,0,1,18,63,24,20,2,0,0,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308,0,16,324,651
2,19,NUEVO LEON,26,SANTIAGO,4,ALLENDE,38,1,94,130,0,0,8,40,11,15,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,0,11,311,634
2,19,NUEVO LEON,26,SANTIAGO,7,ARAMBERRI,151,3,529,700,0,6,3,0,3,6,0,0,0,0,0,0,0,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286,0,34,1320,1622
2,19,NUEVO LEON,26,SANTIAGO,7,ARAMBERRI,152,3,485,587,0,10,4,0,3,3,1,0,0,0,0,0,0,,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216,0,42,1258,1583
2,19,NUEVO LEON,26,SANTIAGO,7,ARAMBERRI,153,1,92,146,0,1,20,2,2,14,5,0,0,2,0,0,0,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,1,20,345,428
2,19,NUEVO LEON,26,SANTIAGO,7,ARAMBERRI,154,2,81,127,0,1,1,0,0,1,0,0,0,0,0,0,0,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,0,6,235,294
2,19,NUEVO LEON,26,SANTIAGO,7,ARAMBERRI,155,1,148,206,0,2,2,1,0,6,1,0,0,0,0,0,0,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,0,18,412,497
2,19,NUEVO LEON,26,SANTIAGO,7,ARAMBERRI,156,2,224,238,0,1,3,1,0,4,0,0,0,0,1,0,0,,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586,4,17,607,762
2,19,NUEVO LEON,26,SANTIAGO,7,ARAMBERRI,157,1,151,175,0,0,2,1,3,6,1,0,0,0,0,0,0,,,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456,0,19,475,622
2,19,NUEVO LEON,26,SANTIAGO,7,ARAMBERRI,158,2,283,245,0,6,10,1,3,17,0,0,0,1,1,0,2,,,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697,0,20,717,893
2,19,NUEVO LEON,26,SANTIAGO,7,ARAMBERRI,159,1,42,62,0,0,6,0,0,4,1,0,0,0,0,0,0,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,0,8,162,194
2,19,NUEVO LEON,26,SANTIAGO,7,ARAMBERRI,160,1,241,276,0,2,3,1,1,3,1,0,0,0,1,0,0,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,0,14,574,730
2,19,NUEVO LEON,26,SANTIAGO,7,ARAMBERRI,161,2,306,365,0,4,1,3,0,7,0,0,0,0,0,0,1,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765,0,22,787,1003
2,19,NUEVO LEON,26,SANTIAGO,7,ARAMBERRI,162,2,196,298,0,4,5,0,5,13,2,0,0,1,0,0,1,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575,0,36,611,772
2,19,NUEVO LEON,26,SANTIAGO,7,ARAMBERRI,163,1,138,262,,2,0,0,0,0,0,0,,0,0,0,0,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,0,9,416,478
2,19,NUEVO LEON,26,SANTIAGO,7,ARAMBERRI,164,2,120,174,,0,0,0,1,0,0,0,,0,0,0,0,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,0,14,343,394
2,19,NUEVO LEON,26,SANTIAGO,7,ARAMBERRI,165,2,302,298,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,0,25,675,845
2,19,NUEVO LEON,26,SANTIAGO,7,ARAMBERRI,166,1,157,239,0,0,3,1,1,4,1,0,0,0,0,0,0,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424,0,19,443,504
2,19,NUEVO LEON,26,SANTIAGO,7,ARAMBERRI,167,1,116,125,0,3,0,1,0,4,0,0,0,0,0,0,0,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,0,11,316,389
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,257,2,283,363,2,0,2,4,4,14,0,0,0,0,0,0,0,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690,0,23,713,892
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,258,4,654,936,16,1,6,0,8,18,3,0,0,1,0,0,0,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1737,0,42,1779,2285
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,259,2,297,503,21,1,3,0,9,11,0,0,0,0,1,0,0,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905,0,17,922,1197
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,260,2,307,412,23,0,9,0,5,5,0,0,0,0,3,0,0,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810,14,22,846,1151
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,261,2,409,446,15,1,4,1,3,2,0,0,0,0,0,0,0,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939,0,36,975,1328
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,262,3,667,646,6,0,4,2,3,6,1,0,0,0,0,0,0,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1362,0,37,1399,1851
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,263,3,418,609,18,1,21,1,5,7,1,0,0,2,2,0,1,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129,0,41,1170,1550
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,264,1,35,34,0,0,5,0,0,2,0,0,0,0,2,0,0,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,0,5,88,147
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,265,1,132,179,0,0,2,0,0,2,3,0,0,1,0,0,0,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,0,20,383,536
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,266,1,152,148,1,0,8,1,1,7,0,0,0,1,0,0,0,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374,0,23,397,528
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,267,1,87,147,1,0,2,1,1,17,0,0,0,3,1,1,1,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,0,16,302,387
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,268,3,279,593,2,2,3,2,5,12,3,0,0,0,0,1,0,,,,,,,,,,,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120,0,45,1165,1447
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,269,1,126,172,1,1,1,1,4,2,0,0,0,0,0,0,0,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347,0,19,366,485
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,270,1,184,290,2,0,2,1,0,1,0,0,0,2,0,0,0,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,0,11,561,675
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,271,3,349,681,1,2,6,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099,0,86,1185,1443
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,272,1,123,265,4,2,2,1,3,4,1,0,0,0,0,0,0,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456,0,38,494,612
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,273,1,143,210,1,1,0,0,1,6,0,0,0,0,0,0,0,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385,0,30,415,507
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,274,1,138,270,1,2,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,0,11,443,531
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,275,2,169,437,0,0,1,0,1,1,0,0,0,0,1,0,0,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631,0,14,645,802
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,276,2,268,441,3,2,3,0,0,2,1,0,0,0,0,0,0,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732,0,35,767,984
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,277,2,222,404,1,1,6,2,2,5,0,0,0,2,0,0,1,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667,0,28,695,914
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,278,1,110,135,0,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,0,4,255,304
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,279,1,170,221,0,0,1,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,0,11,411,488
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,280,1,119,235,2,0,3,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366,0,19,385,483
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,281,1,118,197,1,0,12,0,1,2,0,0,0,0,0,0,0,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343,0,5,348,434
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,282,1,196,295,4,0,1,1,0,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504,0,0,504,635
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,283,1,144,310,5,1,3,1,3,16,0,0,0,0,0,0,0,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529,0,31,560,699
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,284,1,56,168,0,0,4,0,2,3,0,0,0,0,0,0,0,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,0,15,255,336
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,285,1,52,78,1,0,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,0,15,153,222
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,286,1,84,158,0,1,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,0,14,286,393
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,287,1,114,210,0,0,2,0,0,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,0,10,343,448
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,288,1,179,196,0,0,0,0,2,3,0,0,0,0,0,0,0,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391,0,18,409,655
2,19,NUEVO LEON,26,SANTIAGO,14,DR. ARROYO,289,1,145,203,2,2,13,0,1,6,0,0,0,0,0,0,0,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391,0,17,408,566
