DTTO. LOCAL,CVE,MUNICIPIO,Sección,Casillas,PAN,PRI,PRD,PT,PVEM,CD,PSN,PAS,PAC,COALICION,Nulos,No Registrados,TOTAL
1,102,Tuxtla Gutierrez,1630,B,81,19,0,0,0,0,0,9,0,85,6,1,201
1,102,Tuxtla Gutierrez,1630,CA,91,18,0,0,0,0,0,8,0,75,3,0,195
1,102,Tuxtla Gutierrez,1630,CB,81,28,0,0,0,0,0,5,0,87,4,0,205
1,102,Tuxtla Gutierrez,1631,B,86,20,0,0,0,0,0,16,0,97,9,0,228
1,102,Tuxtla Gutierrez,1631,CA,68,23,0,0,0,0,0,6,0,92,10,0,199
1,102,Tuxtla Gutierrez,1631,CB,76,26,0,0,0,0,0,10,0,103,3,0,218
1,102,Tuxtla Gutierrez,1632,B,42,24,0,0,0,0,0,14,0,47,0,0,127
1,102,Tuxtla Gutierrez,1632,CA,49,26,0,0,0,0,0,10,0,41,4,0,130
2,102,Tuxtla Gutierrez,1633,B,106,21,0,0,0,0,0,14,0,97,0,0,238
2,102,Tuxtla Gutierrez,1633,CA,85,17,0,0,0,0,0,4,0,82,9,0,197
2,102,Tuxtla Gutierrez,1633,CB,113,27,0,0,0,0,0,11,0,78,9,0,238
2,102,Tuxtla Gutierrez,1634,B,83,19,0,0,0,0,0,9,0,94,3,1,209
2,102,Tuxtla Gutierrez,1634,CA,92,18,0,0,0,0,0,11,0,106,6,1,234
2,102,Tuxtla Gutierrez,1635,B,131,40,0,0,0,0,0,10,0,96,6,0,283
2,102,Tuxtla Gutierrez,1636,B,100,29,0,0,0,0,0,4,0,62,3,0,198
2,102,Tuxtla Gutierrez,1636,CA,92,15,0,0,0,0,0,4,0,64,2,0,177
2,102,Tuxtla Gutierrez,1636,CB,85,19,0,0,0,0,0,3,0,75,5,0,187
2,102,Tuxtla Gutierrez,1637,B,108,15,0,0,0,0,0,3,0,82,4,0,212
2,102,Tuxtla Gutierrez,1637,CA,112,13,0,0,0,0,0,4,0,97,1,1,228
2,102,Tuxtla Gutierrez,1637,CB,115,13,0,0,0,0,0,4,0,82,0,0,214
2,102,Tuxtla Gutierrez,1638,B,87,17,0,0,0,0,0,4,0,81,9,1,199
2,102,Tuxtla Gutierrez,1638,CA,66,16,0,0,0,0,0,2,0,76,6,0,166
2,102,Tuxtla Gutierrez,1638,CB,96,20,0,0,0,0,0,7,0,73,7,0,203
2,102,Tuxtla Gutierrez,1639,B,64,19,0,0,0,0,0,3,0,76,2,0,164
2,102,Tuxtla Gutierrez,1639,CA,71,6,0,0,0,0,0,8,0,66,2,0,153
2,102,Tuxtla Gutierrez,1639,CB,59,20,0,0,0,0,0,2,0,73,4,0,158
2,102,Tuxtla Gutierrez,1640,B,114,29,0,0,0,0,0,9,0,101,4,0,257
2,102,Tuxtla Gutierrez,1640,CA,107,21,0,0,0,0,0,10,0,41,4,1,184
2,102,Tuxtla Gutierrez,1640,CB,86,17,0,0,0,0,0,9,0,114,2,0,228
2,102,Tuxtla Gutierrez,1640,CC,120,18,0,0,0,0,0,11,0,105,5,0,259
2,102,Tuxtla Gutierrez,1640,CD,115,14,0,0,0,0,0,7,0,103,2,0,241
2,102,Tuxtla Gutierrez,1641,B,127,11,0,0,0,0,0,13,0,90,2,0,243
2,102,Tuxtla Gutierrez,1641,CA,121,23,0,0,0,0,0,12,0,110,2,0,268
2,102,Tuxtla Gutierrez,1641,CB,117,14,0,0,0,0,0,5,0,93,3,0,232
2,102,Tuxtla Gutierrez,1642,B,96,14,0,0,0,0,0,14,0,90,5,0,219
2,102,Tuxtla Gutierrez,1642,CA,105,7,0,0,0,0,0,11,0,111,1,0,235
2,102,Tuxtla Gutierrez,1643,B,125,21,0,0,0,0,0,13,0,69,6,0,234
2,102,Tuxtla Gutierrez,1643,CA,126,9,0,0,0,0,0,11,0,105,5,0,256
2,102,Tuxtla Gutierrez,1644,B,127,14,0,0,0,0,0,13,0,94,4,0,252
2,102,Tuxtla Gutierrez,1644,CA,122,13,0,0,0,0,0,6,0,83,3,0,227
2,102,Tuxtla Gutierrez,1645,B,140,13,0,0,0,0,0,11,0,85,3,0,252
2,102,Tuxtla Gutierrez,1645,CA,129,4,0,0,0,0,0,17,0,79,6,0,235
2,102,Tuxtla Gutierrez,1645,CB,124,6,0,0,0,0,0,12,0,93,7,0,242
2,102,Tuxtla Gutierrez,1646,B,99,20,0,0,0,0,0,8,0,108,1,0,236
2,102,Tuxtla Gutierrez,1646,CA,131,15,0,0,0,0,0,14,0,103,2,0,265
2,102,Tuxtla Gutierrez,1646,CB,130,18,0,0,0,0,0,7,0,91,3,0,249
2,102,Tuxtla Gutierrez,1647,B,108,19,0,0,0,0,0,5,0,77,8,0,217
2,102,Tuxtla Gutierrez,1647,CA,101,20,0,0,0,0,0,9,0,99,7,0,236
2,102,Tuxtla Gutierrez,1647,CB,109,23,0,0,0,0,0,11,0,88,10,0,241
2,102,Tuxtla Gutierrez,1648,B,110,32,0,0,0,0,0,16,0,118,6,0,282
2,102,Tuxtla Gutierrez,1648,CA,135,25,0,0,0,0,0,19,0,112,4,0,295
2,102,Tuxtla Gutierrez,1649,B,128,16,0,0,0,0,0,17,0,92,10,0,263
2,102,Tuxtla Gutierrez,1649,CA,121,20,0,0,0,0,0,0,0,89,0,0,230
2,102,Tuxtla Gutierrez,1649,CB,123,14,0,0,0,0,0,8,0,99,6,0,250
2,102,Tuxtla Gutierrez,1650,B,114,22,0,0,0,0,0,1,0,49,4,0,190
2,102,Tuxtla Gutierrez,1650,CA,91,21,0,0,0,0,0,7,0,53,8,0,180
2,102,Tuxtla Gutierrez,1651,B,108,27,0,0,0,0,0,12,0,64,5,0,216
2,102,Tuxtla Gutierrez,1651,CA,102,24,0,0,0,0,0,9,0,78,5,0,218
2,102,Tuxtla Gutierrez,1651,CB,99,26,0,0,0,0,0,4,0,87,10,0,226
2,102,Tuxtla Gutierrez,1652,B,121,26,0,0,0,0,0,12,0,102,4,0,265
2,102,Tuxtla Gutierrez,1652,CA,137,27,0,0,0,0,0,9,0,85,8,0,266
1,102,Tuxtla Gutierrez,1653,B,85,18,0,0,0,0,0,12,0,105,7,0,227
1,102,Tuxtla Gutierrez,1653,CA,83,15,0,0,0,0,0,12,0,93,4,0,207
1,102,Tuxtla Gutierrez,1653,CB,108,30,0,0,0,0,0,5,0,88,6,0,237
1,102,Tuxtla Gutierrez,1654,B,127,28,0,0,0,0,0,14,0,102,7,0,278
1,102,Tuxtla Gutierrez,1654,CA,116,31,0,0,0,0,0,5,0,93,10,0,255
1,102,Tuxtla Gutierrez,1655,B,101,22,0,0,0,0,0,8,0,105,5,0,241
1,102,Tuxtla Gutierrez,1655,CA,123,24,0,0,0,0,0,6,0,101,6,0,260
1,102,Tuxtla Gutierrez,1655,CB,114,19,0,0,0,0,0,3,0,106,7,0,249
1,102,Tuxtla Gutierrez,1656,B,131,34,0,0,0,0,0,3,0,117,10,0,295
1,102,Tuxtla Gutierrez,1656,CA,107,35,0,0,0,0,0,15,0,112,4,0,273
1,102,Tuxtla Gutierrez,1657,B,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102,Tuxtla Gutierrez,1657,CA,123,26,0,0,0,0,0,10,0,121,4,0,284
1,102,Tuxtla Gutierrez,1657,CB,134,32,0,0,0,0,0,4,0,100,0,0,270
1,102,Tuxtla Gutierrez,1658,B,107,32,0,0,0,0,0,9,0,95,1,0,244
1,102,Tuxtla Gutierrez,1658,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102,Tuxtla Gutierrez,1658,CB,114,23,0,0,0,0,0,5,0,103,0,0,245
1,102,Tuxtla Gutierrez,1658,CC,139,27,0,0,0,0,0,8,0,100,4,0,278
1,102,Tuxtla Gutierrez,1659,B,68,46,0,0,0,0,0,3,0,83,7,0,207
1,102,Tuxtla Gutierrez,1659,CA,76,41,0,0,0,0,0,0,0,86,3,0,206
1,102,Tuxtla Gutierrez,1659,CB,79,42,0,0,0,0,0,5,0,84,8,0,218
1,102,Tuxtla Gutierrez,1660,B,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102,Tuxtla Gutierrez,1660,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102,Tuxtla Gutierrez,1660,CB,55,58,0,0,0,0,0,1,0,77,6,0,197
1,102,Tuxtla Gutierrez,1661,B,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102,Tuxtla Gutierrez,1661,CA,52,73,0,0,0,0,0,2,0,65,7,1,200
1,102,Tuxtla Gutierrez,1661,CB,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102,Tuxtla Gutierrez,1662,B,118,11,0,0,0,0,0,10,0,112,7,0,258
1,102,Tuxtla Gutierrez,1662,CA,119,21,0,0,0,0,0,6,0,95,6,0,247
1,102,Tuxtla Gutierrez,1662,CB,131,15,0,0,0,0,0,7,0,112,0,0,265
1,102,Tuxtla Gutierrez,1663,B,122,38,0,0,0,0,0,9,0,138,4,0,311
1,102,Tuxtla Gutierrez,1663,CA,113,25,0,0,0,0,0,13,0,115,7,0,273
1,102,Tuxtla Gutierrez,1663,CB,132,27,0,0,0,0,0,11,0,115,3,0,288
1,102,Tuxtla Gutierrez,1664,B,90,16,0,0,0,0,0,13,0,111,1,0,231
1,102,Tuxtla Gutierrez,1664,CA,90,13,0,0,0,0,0,4,0,86,7,0,200
1,102,Tuxtla Gutierrez,1664,CB,68,20,0,0,0,0,0,9,0,83,2,0,182
1,102,Tuxtla Gutierrez,1665,B,126,17,0,0,0,0,0,18,0,81,3,2,247
1,102,Tuxtla Gutierrez,1665,CA,123,17,0,0,0,0,0,10,0,81,5,0,236
1,102,Tuxtla Gutierrez,1666,B,99,9,0,0,0,0,0,7,0,84,3,2,204
1,102,Tuxtla Gutierrez,1666,CA,91,22,0,0,0,0,0,11,0,90,2,0,216
1,102,Tuxtla Gutierrez,1666,CB,107,15,0,0,0,0,0,9,0,94,0,0,225
1,102,Tuxtla Gutierrez,1667,B,78,19,0,0,0,0,0,7,0,87,7,0,198
1,102,Tuxtla Gutierrez,1667,CA,96,10,0,0,0,0,0,6,0,79,2,0,193
2,102,Tuxtla Gutierrez,1668,B,123,10,0,0,0,0,0,14,0,93,1,0,241
2,102,Tuxtla Gutierrez,1668,CA,113,18,0,0,0,0,0,5,0,88,6,0,230
2,102,Tuxtla Gutierrez,1668,CB,104,15,0,0,0,0,0,11,0,88,7,0,225
2,102,Tuxtla Gutierrez,1669,B,127,22,0,0,0,0,0,10,0,63,8,0,230
2,102,Tuxtla Gutierrez,1669,CA,120,38,0,0,0,0,0,14,0,73,6,0,251
2,102,Tuxtla Gutierrez,1669,CB,122,29,0,0,0,0,0,13,0,86,3,0,253
2,102,Tuxtla Gutierrez,1670,B,110,31,0,0,0,0,0,14,0,80,0,0,235
2,102,Tuxtla Gutierrez,1670,CA,117,24,0,0,0,0,0,16,0,91,2,0,250
2,102,Tuxtla Gutierrez,1671,B,144,32,0,0,0,0,0,17,0,95,9,0,297
2,102,Tuxtla Gutierrez,1671,CA,125,31,0,0,0,0,0,8,0,89,7,0,260
2,102,Tuxtla Gutierrez,1672,B,131,21,0,0,0,0,0,17,0,114,3,0,286
2,102,Tuxtla Gutierrez,1672,CA,142,26,0,0,0,0,0,20,0,148,6,1,343
2,102,Tuxtla Gutierrez,1673,B,137,17,0,0,0,0,0,12,0,98,4,0,268
2,102,Tuxtla Gutierrez,1673,CA,141,24,0,0,0,0,0,21,0,77,4,0,267
2,102,Tuxtla Gutierrez,1673,CB,129,24,0,0,0,0,0,16,0,100,3,0,272
2,102,Tuxtla Gutierrez,1674,B,95,16,0,0,0,0,0,6,0,115,4,0,236
2,102,Tuxtla Gutierrez,1674,CA,111,18,0,0,0,0,0,6,0,103,8,0,246
2,102,Tuxtla Gutierrez,1675,B,118,13,0,0,0,0,0,11,0,97,6,0,245
2,102,Tuxtla Gutierrez,1675,CA,127,11,0,0,0,0,0,8,0,86,3,0,235
2,102,Tuxtla Gutierrez,1676,B,154,17,0,0,0,0,0,7,0,84,5,0,267
2,102,Tuxtla Gutierrez,1676,CA,136,15,0,0,0,0,0,10,0,88,4,0,253
2,102,Tuxtla Gutierrez,1677,B,79,13,0,0,0,0,0,21,0,53,5,0,171
2,102,Tuxtla Gutierrez,1677,CA,69,10,0,0,0,0,0,19,0,54,1,0,153
2,102,Tuxtla Gutierrez,1678,B,83,14,0,0,0,0,0,21,0,80,1,0,199
2,102,Tuxtla Gutierrez,1678,CA,89,16,0,0,0,0,0,8,0,81,2,0,196
2,102,Tuxtla Gutierrez,1679,B,96,30,0,0,0,0,0,14,0,99,5,0,244
2,102,Tuxtla Gutierrez,1679,CA,113,26,0,0,0,0,0,18,0,75,3,0,235
2,102,Tuxtla Gutierrez,1680,B,132,24,0,0,0,0,0,19,0,99,5,0,279
2,102,Tuxtla Gutierrez,1680,CA,127,23,0,0,0,0,0,9,0,118,3,1,281
1,102,Tuxtla Gutierrez,1681,B,148,13,0,0,0,0,0,17,0,112,4,0,294
1,102,Tuxtla Gutierrez,1681,CA,120,18,0,0,0,0,0,19,0,112,6,0,275
1,102,Tuxtla Gutierrez,1682,B,101,27,0,0,0,0,0,5,0,119,2,0,254
1,102,Tuxtla Gutierrez,1682,CA,100,16,0,0,0,0,0,9,0,98,7,0,230
1,102,Tuxtla Gutierrez,1682,CB,86,21,0,0,0,0,0,11,0,88,4,0,210
1,102,Tuxtla Gutierrez,1683,B,85,20,0,0,0,0,0,6,0,90,9,0,210
1,102,Tuxtla Gutierrez,1683,CA,81,10,0,0,0,0,0,4,0,100,0,0,195
1,102,Tuxtla Gutierrez,1683,CB,98,18,0,0,0,0,0,6,0,105,4,0,231
1,102,Tuxtla Gutierrez,1684,B,122,46,0,0,0,0,0,7,0,105,8,0,288
1,102,Tuxtla Gutierrez,1684,CA,128,58,0,0,0,0,0,5,0,117,6,0,314
1,102,Tuxtla Gutierrez,1685,B,173,24,0,0,0,0,0,9,0,134,1,0,341
1,102,Tuxtla Gutierrez,1685,CA,151,30,0,0,0,0,0,10,0,125,7,1,324
1,102,Tuxtla Gutierrez,1685,CB,157,20,0,0,0,0,0,15,0,147,5,0,344
1,102,Tuxtla Gutierrez,1686,B,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102,Tuxtla Gutierrez,1686,CA,103,51,0,0,0,0,0,5,0,69,4,0,232
1,102,Tuxtla Gutierrez,1686,CB,95,46,0,0,0,0,0,5,0,94,8,0,248
1,102,Tuxtla Gutierrez,1687,B,70,32,0,0,0,0,0,3,0,71,10,0,186
1,102,Tuxtla Gutierrez,1687,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102,Tuxtla Gutierrez,1688,B,101,31,0,0,0,0,0,6,0,107,2,0,247
1,102,Tuxtla Gutierrez,1688,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102,Tuxtla Gutierrez,1689,B,116,20,0,0,0,0,0,11,0,93,2,0,242
1,102,Tuxtla Gutierrez,1689,CA,93,21,0,0,0,0,0,4,0,101,4,0,223
1,102,Tuxtla Gutierrez,1689,CB,103,11,0,0,0,0,0,8,0,77,6,0,205
1,102,Tuxtla Gutierrez,1690,B,94,22,0,0,0,0,0,12,0,113,5,0,246
1,102,Tuxtla Gutierrez,1690,CA,60,21,0,0,0,0,0,4,0,98,24,0,207
1,102,Tuxtla Gutierrez,1690,CB,67,24,0,0,0,0,0,6,0,72,4,0,173
1,102,Tuxtla Gutierrez,1691,B,144,23,0,0,0,0,0,9,0,122,6,0,304
1,102,Tuxtla Gutierrez,1691,CA,139,16,0,0,0,0,0,11,0,125,14,0,305
1,102,Tuxtla Gutierrez,1692,B,82,12,0,0,0,0,0,3,0,120,3,0,220
1,102,Tuxtla Gutierrez,1692,CA,105,22,0,0,0,0,0,11,0,83,4,0,225
1,102,Tuxtla Gutierrez,1693,B,112,21,0,0,0,0,0,17,0,99,9,0,258
1,102,Tuxtla Gutierrez,1693,CA,102,24,0,0,0,0,0,15,0,117,3,0,261
2,102,Tuxtla Gutierrez,1694,B,98,15,0,0,0,0,0,23,0,90,4,0,230
2,102,Tuxtla Gutierrez,1694,CA,107,28,0,0,0,0,0,8,0,74,5,0,222
2,102,Tuxtla Gutierrez,1695,B,117,15,0,0,0,0,0,17,0,101,6,0,256
2,102,Tuxtla Gutierrez,1695,CA,129,20,0,0,0,0,0,12,0,90,1,0,252
2,102,Tuxtla Gutierrez,1696,B,105,9,0,0,0,0,0,15,0,74,6,0,209
2,102,Tuxtla Gutierrez,1696,CA,118,17,0,0,0,0,0,19,0,80,9,0,243
2,102,Tuxtla Gutierrez,1697,B,103,13,0,0,0,0,0,7,0,68,2,0,193
2,102,Tuxtla Gutierrez,1697,CA,85,14,0,0,0,0,0,6,0,81,5,0,191
2,102,Tuxtla Gutierrez,1698,B,127,15,0,0,0,0,0,8,0,116,0,266,532
2,102,Tuxtla Gutierrez,1698,CA,130,19,0,0,0,0,0,11,0,136,1,1,298
2,102,Tuxtla Gutierrez,1698,CB,141,12,0,0,0,0,0,18,0,131,5,0,307
2,102,Tuxtla Gutierrez,1699,B,152,24,0,0,0,0,0,15,0,117,13,0,321
2,102,Tuxtla Gutierrez,1699,CA,164,21,0,0,0,0,0,14,0,124,10,0,333
2,102,Tuxtla Gutierrez,1700,B,131,21,0,0,0,0,0,5,0,123,2,0,282
2,102,Tuxtla Gutierrez,1700,CA,122,12,0,0,0,0,0,7,0,123,5,0,269
2,102,Tuxtla Gutierrez,1700,CB,0,0,0,0,0,0,0,0,0,0,0,0,0
2,102,Tuxtla Gutierrez,1701,B,57,25,0,0,0,0,0,7,0,94,8,0,191
2,102,Tuxtla Gutierrez,1701,CA,67,29,0,0,0,0,0,2,0,89,5,0,192
2,102,Tuxtla Gutierrez,1702,B,0,0,0,0,0,0,0,0,0,0,0,0,0
2,102,Tuxtla Gutierrez,1702,CA,116,22,0,0,0,0,0,8,0,141,6,0,293
2,102,Tuxtla Gutierrez,1703,B,0,0,0,0,0,0,0,0,0,0,0,0,0
2,102,Tuxtla Gutierrez,1703,CA,41,32,0,0,0,0,0,3,0,39,8,0,123
2,102,Tuxtla Gutierrez,1703,CB,74,26,0,0,0,0,0,0,0,52,4,0,156
2,102,Tuxtla Gutierrez,1703,CC,56,26,0,0,0,0,0,5,0,57,5,0,149
2,102,Tuxtla Gutierrez,1704,B,77,14,0,0,0,0,0,1,0,71,2,0,165
2,102,Tuxtla Gutierrez,1704,CA,71,11,0,0,0,0,0,5,0,90,2,0,179
2,102,Tuxtla Gutierrez,1704,CB,67,14,0,0,0,0,0,4,0,81,3,0,169
2,102,Tuxtla Gutierrez,1705,B,65,26,0,0,0,0,0,5,0,65,7,0,168
2,102,Tuxtla Gutierrez,1705,CA,42,26,0,0,0,0,0,6,0,78,5,0,157
2,102,Tuxtla Gutierrez,1705,CB,77,21,0,0,0,0,0,7,0,66,6,0,177
2,102,Tuxtla Gutierrez,1706,B,103,25,0,0,0,0,0,9,0,91,3,0,231
2,102,Tuxtla Gutierrez,1706,CA,86,43,0,0,0,0,0,3,0,62,5,0,199
2,102,Tuxtla Gutierrez,1706,CB,87,20,0,0,0,0,0,6,0,75,7,0,195
2,102,Tuxtla Gutierrez,1707,B,119,9,0,0,0,0,0,5,0,81,3,0,217
2,102,Tuxtla Gutierrez,1707,CA,110,15,0,0,0,0,0,14,0,81,5,0,225
2,102,Tuxtla Gutierrez,1707,CB,138,13,0,0,0,0,0,8,0,69,10,0,238
2,102,Tuxtla Gutierrez,1707,CC,130,29,0,0,0,0,0,10,0,77,1,0,247
2,102,Tuxtla Gutierrez,1708,B,119,15,0,0,0,0,0,13,0,104,2,0,253
2,102,Tuxtla Gutierrez,1708,CA,111,9,0,0,0,0,0,8,0,110,6,0,244
2,102,Tuxtla Gutierrez,1708,CB,128,18,0,0,0,0,0,10,0,96,4,0,256
2,102,Tuxtla Gutierrez,1709,B,129,18,0,0,0,0,0,3,0,82,2,0,234
2,102,Tuxtla Gutierrez,1709,CA,104,16,0,0,0,0,0,10,0,79,6,0,215
2,102,Tuxtla Gutierrez,1709,CB,100,18,0,0,0,0,0,5,0,76,4,0,203
2,102,Tuxtla Gutierrez,1710,B,88,23,0,0,0,0,0,5,0,55,7,0,178
2,102,Tuxtla Gutierrez,1710,CA,86,12,0,0,0,0,0,7,0,54,6,0,165
2,102,Tuxtla Gutierrez,1711,B,107,12,0,0,0,0,0,4,0,95,5,0,223
2,102,Tuxtla Gutierrez,1711,CA,76,10,0,0,0,0,0,12,0,96,4,0,198
2,102,Tuxtla Gutierrez,1712,B,89,28,0,0,0,0,0,11,0,82,8,0,218
1,102,Tuxtla Gutierrez,1712,CA,112,30,0,0,0,0,0,9,0,97,5,0,253
1,102,Tuxtla Gutierrez,1713,B,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102,Tuxtla Gutierrez,1713,CA,58,17,0,0,0,0,0,3,0,91,3,0,172
1,102,Tuxtla Gutierrez,1713,CB,49,26,0,0,0,0,0,4,0,66,2,0,147
1,102,Tuxtla Gutierrez,1714,B,110,25,0,0,0,0,0,6,0,101,10,0,252
1,102,Tuxtla Gutierrez,1714,CA,93,29,0,0,0,0,0,6,0,113,7,0,248
1,102,Tuxtla Gutierrez,1714,CB,107,23,0,0,0,0,0,4,0,102,12,0,248
1,102,Tuxtla Gutierrez,1715,B,97,34,0,0,0,0,0,12,0,115,4,0,262
1,102,Tuxtla Gutierrez,1715,CA,115,32,0,0,0,0,0,8,0,112,5,0,272
1,102,Tuxtla Gutierrez,1716,B,76,45,0,0,0,0,0,12,0,77,5,0,215
1,102,Tuxtla Gutierrez,1716,CA,92,46,0,0,0,0,0,7,0,80,7,0,232
1,102,Tuxtla Gutierrez,1716,CB,74,39,0,0,0,0,0,3,0,108,7,0,231
1,102,Tuxtla Gutierrez,1717,B,104,58,0,0,0,0,0,3,0,77,4,0,246
1,102,Tuxtla Gutierrez,1717,CA,83,44,0,0,0,0,0,4,0,94,7,0,232
1,102,Tuxtla Gutierrez,1717,CB,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102,Tuxtla Gutierrez,1718,B,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102,Tuxtla Gutierrez,1718,CA,88,43,0,0,0,0,0,13,0,80,5,0,229
1,102,Tuxtla Gutierrez,1719,B,85,21,0,0,0,0,0,13,0,100,3,0,222
1,102,Tuxtla Gutierrez,1719,CA,86,22,0,0,0,0,0,5,0,62,4,0,179
1,102,Tuxtla Gutierrez,1720,B,87,18,0,0,0,0,0,9,0,83,5,0,202
1,102,Tuxtla Gutierrez,1720,CA,76,25,0,0,0,0,0,10,0,80,5,0,196
1,102,Tuxtla Gutierrez,1720,CB,74,19,0,0,0,0,0,3,0,77,7,0,180
1,102,Tuxtla Gutierrez,1721,B,94,10,0,0,0,0,0,8,0,81,2,0,195
1,102,Tuxtla Gutierrez,1721,CA,77,16,0,0,0,0,0,2,0,65,3,0,163
1,102,Tuxtla Gutierrez,1721,CB,81,13,0,0,0,0,0,6,0,67,3,0,164
2,102,Tuxtla Gutierrez,1722,B,94,27,0,0,0,0,0,11,0,76,2,0,210
2,102,Tuxtla Gutierrez,1722,CA,70,34,0,0,0,0,0,10,0,93,5,2,214
2,102,Tuxtla Gutierrez,1723,B,0,0,0,0,0,0,0,0,0,0,0,0,0
2,102,Tuxtla Gutierrez,1723,CA,101,14,0,0,0,0,0,6,0,78,8,0,207
2,102,Tuxtla Gutierrez,1723,CB,90,17,0,0,0,0,0,9,0,104,9,0,229
2,102,Tuxtla Gutierrez,1724,B,0,0,0,0,0,0,0,0,0,0,0,0,0
2,102,Tuxtla Gutierrez,1724,CA,83,21,0,0,0,0,0,15,0,58,6,0,183
2,102,Tuxtla Gutierrez,1724,CB,67,15,0,0,0,0,0,8,0,99,5,0,194
2,102,Tuxtla Gutierrez,1725,B,95,21,0,0,0,0,0,12,0,56,2,0,186
2,102,Tuxtla Gutierrez,1725,CA,89,17,0,0,0,0,0,5,0,71,10,0,192
2,102,Tuxtla Gutierrez,1725,CB,92,18,0,0,0,0,0,10,0,69,0,0,189
2,102,Tuxtla Gutierrez,1726,B,94,23,0,0,0,0,0,7,0,77,5,0,206
2,102,Tuxtla Gutierrez,1726,CA,81,20,0,0,0,0,0,5,0,75,7,0,188
2,102,Tuxtla Gutierrez,1726,CB,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102,Tuxtla Gutierrez,1727,B,88,29,0,0,0,0,0,6,0,111,6,0,240
1,102,Tuxtla Gutierrez,1727,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102,Tuxtla Gutierrez,1728,B,77,39,0,0,0,0,0,4,0,60,1,0,181
1,102,Tuxtla Gutierrez,1728,CA,79,44,0,0,0,0,0,8,0,65,9,0,205
1,102,Tuxtla Gutierrez,1729,B,89,29,0,0,0,0,0,5,0,82,7,0,212
1,102,Tuxtla Gutierrez,1729,CA,74,22,0,0,0,0,0,7,0,79,7,0,189
1,102,Tuxtla Gutierrez,1729,CB,75,27,0,0,0,0,0,4,0,88,6,0,200
1,102,Tuxtla Gutierrez,1729,CC,66,23,0,0,0,0,0,8,0,86,9,0,192
1,102,Tuxtla Gutierrez,1730,B,76,36,0,0,0,0,0,9,0,66,10,0,197
1,102,Tuxtla Gutierrez,1730,CA,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102,Tuxtla Gutierrez,1730,CB,74,30,0,0,0,0,0,4,0,78,10,0,196
1,102,Tuxtla Gutierrez,1730,CC,72,34,0,0,0,0,0,2,0,79,10,0,197
1,102,Tuxtla Gutierrez,1731,B,71,47,0,0,0,0,0,6,0,95,1,0,220
1,102,Tuxtla Gutierrez,1731,CA,58,62,0,0,0,0,0,6,0,95,6,0,227
1,102,Tuxtla Gutierrez,1731,CB,82,38,0,0,0,0,0,6,0,107,9,0,242
1,102,Tuxtla Gutierrez,1732,B,64,38,0,0,0,0,0,2,0,86,2,0,192
1,102,Tuxtla Gutierrez,1732,CA,67,48,0,0,0,0,0,6,0,79,6,0,206
1,102,Tuxtla Gutierrez,1732,CB,57,33,0,0,0,0,0,5,0,87,4,0,186
2,102,Tuxtla Gutierrez,1733,B,66,26,0,0,0,0,0,6,0,84,10,1,193
2,102,Tuxtla Gutierrez,1733,CA,81,35,0,0,0,0,0,13,0,93,7,0,229
2,102,Tuxtla Gutierrez,1733,CB,80,23,0,0,0,0,0,6,0,105,4,0,218
2,102,Tuxtla Gutierrez,1734,B,79,16,0,0,0,0,0,6,0,54,10,0,165
2,102,Tuxtla Gutierrez,1734,CA,86,20,0,0,0,0,0,4,0,50,4,0,164
2,102,Tuxtla Gutierrez,1734,CB,63,15,0,0,0,0,0,1,0,54,4,0,137
2,102,Tuxtla Gutierrez,1735,B,107,20,0,0,0,0,0,7,0,77,1,0,212
2,102,Tuxtla Gutierrez,1735,CA,87,28,0,0,0,0,0,1,0,82,9,0,207
2,102,Tuxtla Gutierrez,1735,CB,100,15,0,0,0,0,0,8,0,68,10,0,201
2,102,Tuxtla Gutierrez,1735,CC,87,21,0,0,0,0,0,0,0,75,5,0,188
2,102,Tuxtla Gutierrez,1735,CD,90,27,0,0,0,0,0,6,0,71,12,0,206
2,102,Tuxtla Gutierrez,1736,B,118,38,0,0,0,0,0,5,0,88,4,0,253
2,102,Tuxtla Gutierrez,1736,CA,93,26,0,0,0,0,0,8,0,87,5,0,219
2,102,Tuxtla Gutierrez,1736,CB,88,42,0,0,0,0,0,6,0,50,0,0,186
2,102,Tuxtla Gutierrez,1736,CC,105,30,0,0,0,0,0,3,0,75,7,0,220
2,102,Tuxtla Gutierrez,1736,CD,109,28,0,0,0,0,0,2,0,88,7,0,234
2,102,Tuxtla Gutierrez,1736,CE,122,38,0,0,0,0,0,8,0,95,6,0,269
