CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1487,4,350,120,43,29,32,18,61,783,24,3,3,4,0,3,11,5,0,5,0,1494,6,53,1553,2354,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1488,3,249,205,21,41,23,9,38,473,15,1,0,0,0,4,5,3,0,1,0,1088,1,31,1120,1591,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1489,1,35,24,23,5,1,1,4,32,3,2,3,0,0,0,1,1,0,1,0,136,0,4,140,193,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1490,1,96,62,20,19,13,6,13,172,5,0,1,2,0,1,0,3,0,3,0,416,0,12,428,592,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1491,3,210,108,27,35,35,10,26,363,14,5,4,1,0,1,5,0,0,1,0,845,0,25,870,1272,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1493,2,153,66,31,20,16,4,10,312,4,1,2,1,0,2,0,3,0,1,0,626,0,20,646,1058,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1494,1,47,75,23,19,13,8,12,98,1,0,0,0,0,6,2,2,0,0,0,306,0,11,317,495,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1495,3,131,78,43,31,16,11,21,766,8,2,6,0,0,0,9,4,0,0,0,1126,1,27,1154,1588,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1496,1,104,97,14,15,14,8,12,146,2,1,4,2,0,5,7,0,0,0,0,431,0,22,453,652,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1497,2,114,75,31,10,13,7,4,330,5,10,4,0,0,1,5,1,0,1,0,611,1,12,624,978,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1498,2,54,137,13,72,10,9,6,266,5,1,0,2,1,5,2,4,0,5,0,592,0,10,602,789,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1499,2,206,57,32,15,10,7,9,262,3,3,3,0,0,0,4,2,0,2,0,615,0,19,634,1010,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1500,1,81,63,13,15,12,10,5,121,3,1,1,0,0,1,1,3,0,1,0,331,0,6,337,470,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1501,1,54,19,30,9,2,1,5,67,1,1,2,1,0,1,0,1,0,0,0,194,0,3,197,340,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1502,2,138,89,44,29,7,10,4,265,4,1,10,2,0,4,3,1,0,1,0,612,0,26,638,891,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1503,2,113,54,49,32,2,6,5,235,4,13,4,2,0,1,5,0,0,2,0,527,0,11,538,840,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1504,2,165,105,68,40,6,7,8,278,5,8,9,0,0,3,2,1,0,1,0,706,2,14,722,1201,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1505,2,175,109,48,41,6,7,7,273,9,6,8,0,0,6,3,1,0,0,0,699,0,24,723,1144,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1506,3,184,180,24,48,14,15,13,417,7,3,5,1,0,4,9,2,0,1,0,927,0,23,950,1689,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1507,2,64,121,10,19,4,6,7,209,3,0,2,1,0,2,1,0,0,0,0,449,0,14,463,752,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1508,2,182,139,26,41,10,9,4,366,8,4,2,0,0,6,9,2,0,2,0,810,0,16,826,1368,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1509,3,247,108,13,31,25,14,10,450,9,5,8,3,0,5,6,6,0,2,0,942,1,23,966,1736,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,90,JALCOMULCO,2101,2,129,64,90,10,9,159,2,268,9,10,2,3,0,1,5,2,0,3,0,766,0,20,786,1215,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,90,JALCOMULCO,2102,2,106,57,95,9,14,89,5,382,10,6,5,1,0,2,1,1,2,0,0,785,0,21,806,1217,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,90,JALCOMULCO,2103,1,8,25,18,5,0,17,3,9,0,2,2,0,0,2,1,0,0,0,0,92,0,5,97,134,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,90,JALCOMULCO,2104,2,91,173,97,5,20,203,0,234,0,1,2,3,0,0,0,0,0,0,0,829,1,36,866,1454,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,363,2,130,79,11,14,14,8,3,251,5,1,0,2,0,3,3,1,0,1,0,526,1,16,543,844,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,364,2,158,82,13,21,16,10,8,309,10,3,3,0,0,4,4,2,0,0,0,643,1,23,667,1147,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,365,2,117,89,4,11,7,6,3,246,10,4,1,0,0,3,11,0,0,0,0,512,0,21,533,908,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,366,2,99,95,8,10,9,5,5,171,6,2,0,0,0,1,1,0,0,0,0,412,0,19,431,681,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,367,2,190,116,24,16,16,8,3,269,2,2,0,0,0,1,2,0,0,2,0,651,0,14,665,1012,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,368,2,175,70,16,20,19,9,11,338,12,4,3,0,0,3,9,3,1,2,0,695,0,17,712,1267,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,369,3,313,129,18,18,28,22,14,528,15,7,3,0,0,4,9,1,0,1,0,1110,2,46,1158,1961,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,370,1,78,53,7,6,7,7,2,165,3,0,0,0,0,0,0,0,0,0,0,328,0,0,328,545,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,371,1,73,84,1,9,9,5,5,175,3,3,3,0,0,0,2,2,0,1,0,375,0,16,391,671,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,372,1,101,70,3,6,3,8,1,103,4,3,1,0,0,2,0,1,1,1,0,308,0,7,315,491,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,373,1,134,80,9,17,11,8,5,170,2,2,0,0,0,1,4,2,0,1,0,446,0,7,453,724,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,374,2,240,144,13,27,13,17,3,298,9,0,5,1,1,4,4,4,1,1,0,785,1,35,821,1352,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,375,4,399,152,23,32,33,24,13,621,14,6,4,2,1,12,6,6,0,2,0,1350,0,44,1394,2344,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,376,4,537,166,30,42,32,25,14,654,21,12,3,0,0,3,11,6,0,2,0,1558,0,42,1600,2945,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,377,2,189,127,11,35,14,11,8,325,3,2,0,0,0,2,2,5,0,2,0,736,2,34,772,1247,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,378,1,104,110,5,9,9,6,2,190,3,6,0,0,0,2,0,0,0,1,0,447,0,9,456,663,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,379,2,166,79,10,14,8,4,5,217,10,4,1,1,0,4,10,1,0,0,0,534,0,42,576,939,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,380,1,146,36,5,4,8,4,4,107,1,3,0,2,0,1,0,0,0,0,0,321,0,16,337,559,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,381,2,259,137,11,27,18,9,9,194,12,2,7,0,0,5,1,2,0,3,0,696,0,25,721,1346,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,382,1,240,62,3,5,9,7,5,126,5,1,3,0,0,1,3,3,0,0,0,473,0,5,478,734,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,383,1,198,94,3,18,4,3,2,80,4,4,2,1,0,1,0,0,0,1,0,415,0,6,421,721,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3004,2,206,63,5,20,9,65,12,155,4,4,1,0,0,1,2,1,0,0,0,548,0,16,564,826,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3005,2,250,79,20,28,10,8,13,351,10,2,0,2,0,5,5,1,0,1,0,785,0,20,805,1428,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3006,2,177,62,8,21,9,7,26,311,9,1,0,0,0,0,3,3,0,0,0,637,1,16,654,1079,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3007,1,153,88,10,14,6,5,10,161,4,1,0,0,0,0,0,2,0,1,0,455,0,8,463,684,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3008,1,143,75,7,7,12,6,18,175,5,1,1,1,0,2,2,0,0,0,0,455,0,13,468,732,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3009,2,223,90,37,58,9,12,15,291,11,1,1,1,1,5,2,1,0,0,0,758,1,20,779,1323,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3010,1,253,102,3,5,2,2,5,47,0,0,0,0,0,2,0,0,0,0,0,421,11,0,432,592,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3011,4,454,187,22,32,9,15,16,277,9,7,7,1,4,9,2,3,0,2,0,1056,0,30,1086,1731,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3012,3,362,115,11,12,16,14,5,275,2,8,4,3,0,0,3,0,0,0,0,830,1,43,874,1338,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3013,1,104,32,3,3,2,3,3,112,2,1,0,0,0,0,2,1,0,0,0,268,0,10,278,372,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3014,2,286,56,4,6,7,8,22,246,11,6,0,0,0,2,0,0,0,0,0,654,0,16,670,1040,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3015,3,402,89,15,10,27,17,31,425,9,5,0,0,1,1,3,6,0,0,0,1041,1,36,1078,1801,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3016,2,322,64,12,14,18,11,13,270,12,3,1,1,0,0,1,0,1,2,0,745,0,13,758,1359,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3017,1,71,18,1,3,6,2,3,49,1,1,2,0,0,0,3,0,2,3,0,165,0,7,172,251,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3018,2,185,73,14,12,14,26,8,363,9,1,2,3,0,1,3,4,0,0,0,718,0,13,731,1192,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3019,2,195,44,9,7,10,8,5,225,9,8,4,1,0,1,2,2,0,2,0,532,0,14,546,956,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3020,2,162,72,10,8,8,5,6,204,6,3,0,0,0,0,5,2,0,1,0,492,0,11,503,855,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3021,2,290,102,12,6,8,10,6,244,13,5,7,3,0,3,4,2,0,3,0,718,0,26,744,1146,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3022,3,306,125,25,34,16,10,13,153,8,5,1,0,1,7,3,0,1,1,0,709,0,37,746,1387,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3023,2,180,119,12,20,11,6,5,107,4,1,5,1,0,1,3,1,0,1,0,477,2,21,500,800,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3024,2,271,53,13,9,8,11,9,291,7,0,5,0,0,1,5,3,0,0,0,686,0,16,702,1045,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3025,2,243,43,11,5,10,6,1,263,14,2,4,0,0,0,2,5,2,1,0,612,0,18,630,1030,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3026,2,256,48,7,2,2,9,6,118,1,0,0,0,0,0,0,0,0,0,0,449,0,9,458,764,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3027,2,319,140,19,3,8,8,5,118,5,4,5,1,0,1,0,2,0,0,0,638,0,14,652,1024,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3259,2,148,156,11,43,8,77,4,155,3,3,3,5,0,14,1,0,0,0,0,631,0,19,650,996,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3260,1,29,88,4,33,0,2,0,26,0,0,0,1,0,7,1,0,0,0,0,191,0,4,195,217,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3261,4,388,290,25,66,35,32,11,847,16,5,0,0,0,13,9,5,0,1,0,1743,0,45,1788,2758,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3262,2,130,105,22,46,8,11,11,206,3,0,3,0,0,6,1,0,0,1,0,553,0,9,562,940,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3263,3,216,228,23,236,19,14,8,322,13,10,0,0,0,23,4,3,0,0,0,1119,0,42,1161,1720,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3264,3,242,296,53,48,13,13,15,237,6,2,5,2,0,13,1,3,0,1,0,950,0,33,983,1371,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3265,2,279,88,26,27,11,25,4,288,5,3,1,0,0,7,6,2,0,0,0,772,0,16,788,1332,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3266,2,185,136,17,33,14,22,5,117,1,6,6,1,0,6,2,2,0,1,0,554,0,12,566,823,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3267,3,276,176,26,59,15,24,13,358,3,7,2,3,0,15,6,1,0,3,0,987,1,21,1009,1534,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3268,1,117,132,13,15,4,6,1,61,2,0,5,0,0,4,3,0,0,0,0,363,0,7,370,491,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3269,2,263,206,61,51,3,8,2,105,2,11,5,1,0,9,1,0,0,1,0,729,0,13,742,1021,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3270,2,229,98,34,25,9,11,6,101,9,6,4,3,0,8,2,1,1,0,0,547,0,18,565,871,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3271,1,129,67,13,12,3,12,4,55,2,4,0,0,0,0,0,0,0,0,0,301,0,15,316,545,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3272,3,367,140,40,63,10,9,10,118,5,16,10,1,1,1,4,1,1,0,0,797,1,27,825,1291,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3273,2,190,164,16,51,11,15,12,147,2,2,4,2,0,4,0,0,0,0,0,620,1,27,648,966,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,25,TLALTETELA,459,3,371,279,32,22,27,25,18,415,10,7,3,2,0,13,10,1,0,2,0,1237,0,55,1292,1837,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,25,TLALTETELA,460,4,520,423,43,13,15,24,14,472,8,12,8,3,1,15,8,5,0,2,0,1586,0,65,1651,2295,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,25,TLALTETELA,461,2,246,303,45,31,9,7,5,255,9,4,1,1,1,11,5,2,0,4,0,939,1,43,983,1452,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,25,TLALTETELA,462,3,228,281,44,22,5,8,4,133,2,12,16,0,0,4,1,0,0,0,0,760,0,20,780,998,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,25,TLALTETELA,463,4,348,405,71,26,15,14,13,175,12,5,6,1,3,12,5,0,1,2,0,1114,1,52,1167,1729,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,25,TLALTETELA,464,5,666,625,95,25,28,21,16,194,12,19,15,5,1,29,12,1,1,0,0,1765,1,81,1847,2714,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4173,3,281,119,7,21,28,9,19,452,13,4,4,0,0,3,11,7,0,5,0,983,1,30,1014,1649,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4174,3,223,98,12,24,11,18,5,469,14,2,0,2,0,3,5,4,0,5,0,895,0,19,914,1607,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4175,2,177,76,17,13,8,13,12,353,3,7,3,0,0,0,0,1,1,0,0,684,0,14,698,1180,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4176,2,176,92,18,11,9,8,10,344,5,3,4,1,0,3,6,1,4,0,0,695,1,10,706,918,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4177,2,282,94,10,14,13,16,6,193,4,5,3,4,1,1,1,3,0,1,0,651,0,28,679,1045,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4178,2,139,75,6,15,11,13,14,299,1,2,0,1,0,1,6,1,0,2,0,586,0,11,597,920,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4179,2,213,93,10,22,11,9,9,330,8,3,1,0,0,2,8,2,0,2,0,723,0,21,744,1195,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4180,1,112,45,11,9,12,6,7,225,7,1,1,0,0,0,1,2,0,0,0,439,0,13,452,712,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4181,2,139,59,19,8,14,6,5,251,1,4,3,0,0,3,5,0,0,1,0,518,0,17,535,770,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4182,1,87,68,4,8,1,7,6,191,3,4,1,1,0,1,1,0,0,0,0,383,0,7,390,589,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4183,1,144,67,8,14,5,5,6,204,0,1,0,0,0,0,4,3,0,0,0,461,0,8,469,741,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4184,2,124,83,7,17,7,5,2,262,4,1,1,0,0,4,2,3,0,0,0,522,0,12,534,829,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4185,2,207,91,24,13,13,15,33,369,5,4,6,0,0,1,4,0,0,1,0,786,0,23,809,1356,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4186,2,120,83,11,18,7,14,14,297,4,2,0,2,0,2,4,1,1,0,0,580,1,8,589,882,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4187,1,123,51,5,8,11,5,2,167,2,4,0,4,0,3,3,1,0,0,0,389,0,14,403,545,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4188,2,122,59,16,13,5,4,10,247,6,0,3,0,2,1,4,0,0,1,0,493,0,13,506,772,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4189,2,197,118,11,21,10,8,7,173,9,5,0,0,0,2,2,0,1,0,0,564,0,21,585,895,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4190,4,394,269,21,23,22,17,14,480,9,15,1,1,0,7,10,5,0,1,0,1289,1,38,1328,1458,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4191,2,133,144,11,28,11,15,11,305,8,9,1,1,0,1,2,1,0,1,0,682,1,14,697,1008,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4192,2,93,115,3,13,11,10,4,301,7,4,2,0,0,1,9,3,0,4,0,580,0,13,593,853,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4193,3,270,227,24,19,13,12,9,473,13,17,2,0,0,3,2,3,0,1,0,1088,0,29,1117,1671,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4194,2,89,75,6,11,8,8,2,284,7,0,0,0,0,2,2,0,0,5,0,499,0,15,514,772,,,,,
3,30,VERACRUZ,13,EMILIANO ZAPATA,190,URSULO GALVAN,4195,2,291,82,12,34,11,10,5,195,12,9,2,1,0,3,5,2,0,2,0,676,0,29,705,1178,,,,,
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4217,5,932,139,43,48,34,49,36,872,31,22,9,3,0,6,17,7,1,2,0,2251,1,52,2304,3743,,,,,
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4218,6,939,148,40,46,38,34,36,1008,27,12,13,1,0,6,12,8,1,5,0,2374,4,58,2436,4054,,,,,
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4219,2,232,43,12,11,8,9,9,233,4,3,6,0,0,1,5,2,1,1,0,580,0,18,598,1055,,,,,
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4220,2,285,65,16,9,6,12,9,227,7,2,2,0,0,1,2,2,0,1,0,646,0,13,659,942,,,,,
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4221,2,288,51,11,12,10,10,19,232,6,4,1,0,1,4,5,1,0,1,0,656,1,15,672,975,,,,,
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4222,1,175,30,5,7,3,11,5,158,1,5,4,1,0,2,2,0,0,0,0,409,1,14,424,689,,,,,
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4223,1,142,14,6,9,4,7,5,139,7,0,3,2,0,1,3,3,0,0,0,345,0,12,357,619,,,,,
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4224,1,145,45,4,11,8,9,8,120,7,2,0,2,0,0,2,3,0,0,0,366,0,16,382,616,,,,,
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4225,3,290,56,10,16,8,19,9,282,6,5,3,0,0,2,5,1,0,3,0,715,0,19,734,1203,,,,,
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4226,2,308,35,13,14,13,10,13,264,8,5,8,0,0,1,7,1,0,1,0,701,0,22,723,1142,,,,,
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4227,3,502,85,15,16,16,21,20,431,11,10,7,1,2,1,8,3,0,3,0,1152,2,27,1181,1788,,,,,
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4228,9,1437,298,43,92,47,75,61,1410,55,32,6,3,1,13,30,6,0,5,0,3614,5,98,3717,6461,,,,,
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4230,11,1968,342,52,129,79,87,138,1681,50,43,16,3,0,11,24,4,1,4,0,4632,3,121,4756,7675,,,,,
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4231,7,1394,219,43,107,38,59,67,972,32,34,17,6,0,9,11,7,0,6,0,3021,6,96,3123,5043,,,,,
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4232,2,230,46,16,14,7,5,5,180,5,8,5,1,0,3,1,1,0,0,0,527,0,17,544,787,,,,,
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4233,2,252,62,4,14,6,11,12,161,5,4,7,0,0,1,8,1,0,0,0,548,0,11,559,772,,,,,
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4234,2,233,49,11,14,5,10,9,155,3,5,2,1,0,0,1,2,0,0,0,500,0,11,511,780,,,,,
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4235,1,198,43,7,6,5,5,4,137,8,2,1,0,0,1,1,1,0,0,0,419,0,13,432,661,,,,,
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4236,2,372,62,9,19,15,13,8,304,13,7,2,1,0,2,7,3,0,7,0,844,0,20,864,1284,,,,,
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4237,2,311,47,8,7,7,12,10,219,8,1,3,3,0,3,3,2,0,0,0,644,0,16,660,1087,,,,,
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4238,2,307,43,10,5,10,14,8,275,14,10,3,3,0,2,7,5,1,2,0,719,0,28,747,1216,,,,,
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4239,2,277,39,10,11,16,12,9,176,2,5,1,2,0,2,5,1,1,0,0,569,0,21,590,1028,,,,,
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4240,2,218,36,6,7,10,16,5,171,3,4,0,2,0,0,5,3,0,1,0,487,0,14,501,839,,,,,
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4241,1,160,26,6,8,6,4,9,119,3,1,3,0,0,5,0,1,0,1,0,352,0,5,357,492,,,,,
3,30,VERACRUZ,14,VERACRUZ,192,VERACRUZ,4242,1,247,42,4,11,4,8,7,184,4,6,3,1,0,0,3,1,0,0,0,525,0,11,536,733,,,,,
