CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,CAND_IND38,CAND_IND39,CAND_IND40,CAND_IND41,CAND_IND42,CAND_IND43,CAND_IND44,CAND_IND45,CAND_IND46,CAND_IND47,CAND_IND48,CAND_IND49,CAND_IND50,CAND_IND51,CAND_IND52,CAND_IND53,CAND_IND54,CAND_IND55,CAND_IND56,CAND_IND57,CAND_IND58,CAND_IND59,CAND_IND60,CAND_IND61,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,18,NAYARIT,8,TEPIC,17,TEPIC,902,B,66,62,24,10,7,0,19,5,51,1,3,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,60,5,86,,,,,,,0,401,7,408,686,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,903,B,32,41,18,2,5,0,3,4,18,2,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,27,2,44,,,,,,,0,200,8,208,400,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,903,C01,29,39,21,6,2,0,8,4,29,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,38,2,44,,,,,,,0,224,4,228,400,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,904,B,79,65,41,12,3,3,10,6,43,4,4,1,2,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,74,3,69,,,,,,,0,421,8,429,724,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,904,C01,77,63,47,5,9,4,12,4,45,3,3,0,0,1,0,5,1,0,1,0,0,,,,,,,,,,,,,,,,84,4,66,,,,,,,0,434,4,438,723,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,905,B,59,71,29,8,12,3,7,6,23,0,0,4,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,52,6,47,,,,,,,0,328,8,336,620,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,905,C01,49,71,12,9,11,1,2,7,7,4,0,0,0,0,0,2,0,0,1,0,0,,,,,,,,,,,,,,,,45,5,68,,,,,,,0,294,9,303,619,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,906,B,36,40,14,4,7,0,11,7,21,0,1,1,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,52,4,34,,,,,,,0,235,27,262,402,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,906,C01,36,40,14,4,7,0,11,7,21,0,1,1,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,52,4,34,,,,,,,0,235,21,256,402,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,907,B,68,58,22,16,5,7,5,3,32,0,5,2,0,0,0,3,1,0,0,0,0,,,,,,,,,,,,,,,,43,4,67,,,,,,,0,341,8,349,633,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,908,B,46,36,10,5,2,1,2,2,21,1,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,44,0,40,,,,,,,0,212,10,222,457,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,908,C01,46,55,19,6,3,0,7,2,20,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,37,1,50,,,,,,,0,248,6,254,457,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,909,B,70,38,14,13,7,1,11,5,41,7,4,1,0,0,0,2,1,0,0,0,0,,,,,,,,,,,,,,,,52,5,60,,,,,,,0,332,8,340,700,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,909,C01,84,57,21,16,9,0,8,4,40,5,0,1,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,52,4,63,,,,,,,0,366,10,376,699,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,910,B,59,56,16,12,9,1,5,3,22,1,2,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,53,2,32,,,,,,,0,274,14,288,539,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,910,C01,61,59,20,5,6,0,7,5,29,3,3,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,44,4,33,,,,,,,0,281,9,290,539,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,911,B,53,70,22,12,10,0,8,4,41,5,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,79,7,107,,,,,,,0,420,7,427,706,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,912,B,42,46,19,5,4,1,2,2,8,2,1,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,33,0,46,,,,,,,0,213,7,220,450,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,913,B,72,49,28,3,6,1,11,2,43,5,1,2,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,64,4,62,,,,,,,0,354,2,356,663,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,914,B,54,34,17,2,3,0,8,7,23,3,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,39,4,62,,,,,,,0,258,8,266,434,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,914,C01,49,58,17,5,2,0,8,1,4,24,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,38,3,74,,,,,,,0,284,3,287,434,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,915,B,52,28,18,3,2,0,8,5,20,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,108,7,47,,,,,,,0,302,12,314,509,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,916,B,80,67,34,10,4,2,13,7,27,1,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,119,3,61,,,,,,,0,430,7,437,725,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,917,B,74,65,23,5,11,2,7,3,30,1,5,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,120,2,69,,,,,,,0,418,6,424,736,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,918,B,51,57,23,9,4,1,3,2,23,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,50,2,77,,,,,,,0,304,1,305,444,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,918,C01,70,36,18,4,2,2,4,3,14,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,69,4,77,,,,,,,0,305,6,311,443,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,919,B,97,27,34,6,1,0,6,4,28,2,2,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,49,11,79,,,,,,,1,348,0,349,510,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,920,B,46,48,22,2,4,1,4,5,36,2,2,0,0,0,3,0,0,1,0,0,0,,,,,,,,,,,,,,,,51,4,64,,,,,,,0,295,1,296,441,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,920,C01,53,35,28,2,10,1,12,10,32,4,2,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,38,1,92,,,,,,,0,322,3,325,440,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,921,B,64,72,43,3,7,2,9,6,45,2,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,49,5,100,,,,,,,0,411,13,424,560,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,922,B,88,36,50,3,5,0,8,9,22,2,3,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,59,6,121,,,,,,,0,413,1,414,559,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,923,B,100,67,32,10,6,0,17,2,49,4,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,82,1,113,,,,,,,3,485,6,494,720,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,924,B,76,59,26,10,7,3,12,2,53,6,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,59,8,127,,,,,,,0,449,5,454,691,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,925,B,42,38,3,0,1,10,1,27,2,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,19,6,55,,,,,,,0,207,3,210,401,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,925,C01,60,29,17,3,1,0,4,1,29,3,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,26,2,60,,,,,,,0,236,7,243,401,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,926,B,50,65,20,6,5,2,3,2,33,0,1,1,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,47,3,51,,,,,,,0,291,9,300,489,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,926,C01,38,55,23,10,5,1,6,2,26,1,1,1,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,51,2,69,,,,,,,0,293,7,300,488,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,927,B,62,75,23,3,11,1,10,14,46,0,5,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,46,5,113,,,,,,,0,416,4,420,748,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,928,B,49,45,17,6,16,0,8,2,31,3,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,30,4,82,,,,,,,0,295,8,303,589,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,929,B,61,45,23,6,3,1,16,1,49,2,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,42,2,63,,,,,,,0,317,5,322,518,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,929,C01,57,59,18,14,7,1,11,3,35,1,3,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,35,6,77,,,,,,,0,329,13,342,518,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,930,B,52,66,23,7,6,0,12,2,35,2,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,28,4,63,,,,,,,0,303,1,304,488,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,930,C01,56,44,25,3,6,0,6,1,32,2,2,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,27,2,65,,,,,,,1,272,3,276,487,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,931,B,52,49,34,7,7,1,11,1,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,48,3,63,,,,,,,0,302,3,305,512,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,931,C01,61,57,28,4,6,1,5,2,29,29,1,1,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,4,89,39,,,,,,,0,359,7,366,512,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,932,B,77,40,31,3,3,2,17,4,32,0,4,1,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,53,6,110,,,,,,,0,385,6,391,603,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,932,C01,70,58,30,7,16,1,9,8,30,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,68,8,94,,,,,,,0,403,3,406,603,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,933,B,67,43,23,4,2,0,6,0,33,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,36,2,68,,,,,,,0,288,1,289,444,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,933,C01,57,34,22,2,5,0,9,29,2,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,43,3,66,,,,,,,3,275,0,278,444,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,934,B,44,51,33,1,5,1,4,1,31,1,3,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,42,7,48,,,,,,,0,274,0,274,417,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,934,C01,40,51,17,4,3,1,6,2,30,1,5,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,51,6,73,,,,,,,0,291,2,293,416,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,935,B,51,36,18,3,2,1,4,2,35,2,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,27,6,71,,,,,,,0,259,2,261,396,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,935,C01,37,54,24,5,5,1,4,0,29,1,4,1,0,0,0,1,0,0,0,0,38,,,,,,,,,,,,,,,,2,0,69,,,,,,,0,275,1,276,396,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,936,B,63,35,17,3,5,0,12,3,40,4,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,29,1,51,,,,,,,0,266,4,270,442,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,936,C01,44,31,19,4,6,0,1,5,23,4,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,49,1,58,,,,,,,0,248,7,255,441,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,937,B,56,25,30,4,7,0,9,5,40,2,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,25,1,67,,,,,,,0,272,4,276,418,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,937,C01,62,24,33,4,7,1,10,2,31,0,3,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,41,1,68,,,,,,,0,289,2,291,417,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,938,B,53,33,22,8,5,3,6,5,44,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,54,1,57,,,,,,,0,294,2,296,498,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,939,B,89,44,32,6,5,4,4,26,3,5,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,85,8,84,,,,,,,1,397,4,402,602,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,939,C01,87,44,34,10,3,0,15,4,37,4,5,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,70,3,76,,,,,,,0,393,6,399,602,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,940,B,84,31,20,5,4,1,10,1,13,1,4,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,42,3,79,,,,,,,0,300,1,301,436,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,940,C01,73,31,24,2,4,1,8,3,27,1,2,1,0,0,0,2,0,0,1,0,0,,,,,,,,,,,,,,,,39,4,80,,,,,,,0,303,0,303,436,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,941,B,76,37,33,4,9,0,5,2,23,5,4,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,50,3,82,,,,,,,0,335,3,338,475,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,941,C01,80,42,26,5,7,0,7,1,35,2,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,57,3,76,,,,,,,0,343,2,345,475,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,942,B,79,49,48,4,6,0,9,2,40,1,1,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,50,3,95,,,,,,,0,389,2,391,584,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,942,C01,79,48,49,4,6,1,9,5,34,3,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,50,6,92,,,,,,,0,387,6,393,584,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,943,B,45,65,61,11,11,3,10,3,37,1,3,3,0,0,0,5,0,0,2,0,0,,,,,,,,,,,,,,,,43,3,43,,,,,,,0,349,17,366,631,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,944,B,44,82,65,5,10,4,10,5,46,1,1,1,0,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,38,2,59,,,,,,,0,377,14,391,695,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,945,B,37,36,13,2,4,1,8,4,20,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,36,2,36,,,,,,,0,200,6,206,442,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,945,C01,28,28,18,3,6,2,0,2,5,2,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,39,3,42,,,,,,,0,180,7,187,441,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,946,B,41,35,29,6,3,0,5,0,11,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,48,1,50,,,,,,,0,233,1,234,406,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,946,C01,43,31,20,5,11,0,5,1,24,3,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,34,3,41,,,,,,,0,224,3,227,406,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,947,B,49,32,24,5,6,1,8,3,21,1,3,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,64,3,60,,,,,,,0,283,12,295,549,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,948,B,61,77,25,7,8,1,7,3,26,4,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,82,1,72,,,,,,,0,377,8,385,662,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,949,B,44,28,18,4,5,2,5,1,40,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,49,2,63,,,,,,,0,262,2,264,423,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,950,B,70,30,39,6,5,1,11,3,31,0,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,49,2,82,,,,,,,0,332,3,335,567,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,951,B,54,42,28,5,4,0,5,2,24,2,1,1,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,41,4,36,,,,,,,0,251,5,256,399,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,952,B,25,42,13,7,5,1,2,3,22,7,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,38,3,31,,,,,,,0,201,3,204,376,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,952,C01,25,32,15,2,9,0,6,5,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,39,2,26,,,,,,,0,164,1,165,376,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,953,B,49,61,32,5,9,0,15,4,36,1,2,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,84,7,67,,,,,,,0,374,10,384,693,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,954,B,36,26,13,6,5,0,4,0,16,0,2,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,44,2,44,,,,,,,0,201,5,206,409,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,954,C01,26,23,24,5,3,0,8,3,24,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,47,2,45,,,,,,,0,211,3,214,409,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,955,B,51,49,17,2,5,3,7,4,25,7,6,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,127,6,38,,,,,,,0,349,12,361,665,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,956,B,61,36,30,4,4,0,11,2,30,1,3,0,0,1,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,71,1,59,,,,,,,0,316,4,320,576,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,957,B,43,33,12,3,1,1,5,1,11,4,2,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,40,4,34,,,,,,,0,196,5,201,402,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,957,C01,31,28,16,7,8,0,2,2,18,3,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,46,2,36,,,,,,,0,202,5,207,401,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,958,B,34,24,24,3,1,1,4,4,23,0,3,1,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,33,4,32,,,,,,,0,193,4,197,393,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,958,C01,33,22,30,4,3,0,4,0,15,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,37,4,37,,,,,,,0,191,5,196,393,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,959,B,60,46,31,1,14,2,7,2,20,14,4,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,83,4,90,,,,,,,0,380,15,395,663,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,960,B,43,28,14,2,7,0,4,1,17,5,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,23,3,41,,,,,,,0,190,2,192,413,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,960,C01,37,30,11,2,2,0,2,0,15,3,1,1,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,93,1,30,,,,,,,0,230,6,236,412,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,961,B,32,36,12,4,4,0,8,0,16,5,2,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,36,6,50,,,,,,,0,212,6,218,458,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,961,C01,32,28,7,3,5,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,40,5,51,,,,,,,0,192,4,196,458,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,962,B,52,46,25,9,6,1,10,2,31,3,2,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,62,0,46,,,,,,,0,296,4,300,576,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,963,B,46,31,14,6,5,1,4,4,24,1,0,0,0,0,0,3,1,0,0,0,0,,,,,,,,,,,,,,,,38,2,37,,,,,,,0,217,5,222,447,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,963,C01,35,32,9,2,3,0,5,1,27,2,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,40,0,33,,,,,,,0,192,2,194,446,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,964,B,63,44,34,3,10,1,7,8,29,0,0,0,0,0,0,2,0,0,1,0,0,,,,,,,,,,,,,,,,55,6,55,,,,,,,0,318,7,325,574,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,965,B,41,42,23,1,5,0,8,2,13,0,2,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,32,3,55,,,,,,,0,228,8,236,441,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,965,C01,42,47,9,6,7,0,7,3,14,1,3,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,31,4,56,,,,,,,0,232,6,238,440,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,966,B,45,36,19,4,4,1,7,3,20,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,33,3,41,,,,,,,0,219,6,225,397,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,967,B,53,36,31,8,2,0,9,2,17,0,2,0,0,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,36,8,56,,,,,,,0,264,2,266,411,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,967,C01,50,31,27,2,4,0,13,2,27,3,1,1,0,0,0,4,0,0,1,0,0,,,,,,,,,,,,,,,,30,1,54,,,,,,,0,251,3,254,411,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,968,B,50,41,24,3,5,1,5,1,20,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,50,3,29,,,,,,,0,236,6,242,452,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,969,B,35,38,13,9,3,0,4,4,38,2,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,43,4,55,,,,,,,0,249,5,254,472,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,970,B,52,51,21,3,3,3,7,7,25,4,1,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,42,4,55,,,,,,,1,280,6,287,465,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,971,B,36,40,14,8,9,1,8,4,31,1,0,1,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,26,1,48,,,,,,,0,230,5,235,436,,,,
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,810,B,100,69,21,14,0,3,4,10,13,3,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,10,3,,,,,0,252,9,261,384,,,,
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,810,C01,78,65,23,21,3,1,5,11,10,6,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,4,4,,,,,0,233,13,246,384,,,,
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,811,B,181,80,13,34,3,0,9,17,19,2,2,0,0,0,0,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,3,6,,,,,0,373,9,382,551,,,,
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,812,B,97,90,17,9,0,1,5,12,14,8,2,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,6,3,,,,,0,265,8,273,376,,,,
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,812,C01,105,72,21,6,0,0,3,17,7,4,1,1,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,2,10,,,,,0,251,2,253,376,,,,
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,813,B,136,92,23,22,0,0,14,19,9,5,1,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,6,13,,,,,0,342,6,348,505,,,,
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,814,B,147,112,45,10,2,0,8,34,8,4,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,7,5,,,,,0,384,10,394,572,,,,
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,815,B,106,83,18,9,0,0,5,9,12,12,1,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,7,1,,,,,1,265,7,273,389,,,,
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,815,C01,99,83,13,3,0,2,9,13,18,9,5,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,7,3,,,,,0,266,9,275,388,,,,
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,816,B,83,149,19,12,2,0,4,19,17,1,0,0,0,0,0,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,,3,3,,,,,0,315,12,327,501,,,,
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,816,C01,90,126,18,13,3,1,2,7,26,5,1,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,8,6,,,,,0,308,6,314,500,,,,
