CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PAC,PS,MORENA,ES,PRI_PVEM_NVA_ALIANZA_PS,PRI_PVEM_NVA_ALIANZA,PRI_NVA_ALIANZA_PS,PRI_NVA_ALIANZA,PRI_PS,PRI_PVEM,PRD_PT,PVEM_PS,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,366,C02,93,99,8,18,58,15,,11,15,5,10,,,,,,,,,,,,,,,,,,,,,,,,,133,6,,,,,,,2,473,11,484,680,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Santa%20Cruz%20Tlaxcala.pdf
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,367,B,67,34,22,1,28,96,,11,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,178,2,,,,,,,0,452,11,463,655,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Santa%20Cruz%20Tlaxcala.pdf
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,367,C01,69,46,20,4,34,94,,9,4,17,1,,,,,,,,,,,,,,,,,,,,,,,,,156,0,,,,,,,0,454,24,478,654,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Santa%20Cruz%20Tlaxcala.pdf
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,367,C02,69,28,8,4,19,97,,5,2,16,7,,,,,,,,,,,,,,,,,,,,,,,,,174,4,,,,,,,0,433,18,451,654,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Santa%20Cruz%20Tlaxcala.pdf
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,368,B,38,37,25,7,32,101,,8,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,126,1,,,,,,,0,384,11,395,585,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Santa%20Cruz%20Tlaxcala.pdf
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,368,C01,38,50,17,2,45,78,,11,1,11,1,,,,,,,,,,,,,,,,,,,,,,,,,170,6,,,,,,,0,430,6,436,585,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Santa%20Cruz%20Tlaxcala.pdf
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,368,C02,35,37,21,8,44,78,,2,1,7,3,,,,,,,,,,,,,,,,,,,,,,,,,169,2,,,,,,,0,407,10,417,584,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Santa%20Cruz%20Tlaxcala.pdf
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,369,B,60,67,26,27,105,42,,18,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,93,4,,,,,,,0,451,19,470,686,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Santa%20Cruz%20Tlaxcala.pdf
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,369,C01,75,82,24,14,91,47,,19,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,114,4,,,,,,,0,478,15,493,686,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Santa%20Cruz%20Tlaxcala.pdf
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,369,C02,78,62,14,9,89,40,,12,3,8,2,,,,,,,,,,,,,,,,,,,,,,,,,103,13,,,,,,,0,433,17,450,685,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Santa%20Cruz%20Tlaxcala.pdf
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,370,B,67,87,10,15,93,9,,4,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,56,3,,,,,,,0,350,6,356,460,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Santa%20Cruz%20Tlaxcala.pdf
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,370,C01,51,67,17,14,117,21,,5,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,62,4,,,,,,,0,367,9,376,459,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Santa%20Cruz%20Tlaxcala.pdf
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,371,B,54,132,4,23,104,3,,41,0,4,6,,,,,,,,,,,,,,,,,,,,,,,,,5,23,,,,,,,0,399,5,404,619,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Santa%20Cruz%20Tlaxcala.pdf
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,371,C01,49,188,6,39,90,0,,21,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,4,14,,,,,,,1,423,13,436,619,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Santa%20Cruz%20Tlaxcala.pdf
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,371,C02,61,156,10,36,90,8,,39,1,4,3,,,,,,,,,,,,,,,,,,,,,,,,,3,16,,,,,,,0,427,10,437,618,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Santa%20Cruz%20Tlaxcala.pdf
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,26,SANTA CRUZ TLAXCALA,371,C03,96,139,12,31,81,4,,18,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,14,21,,,,,,,0,422,10,432,618,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Santa%20Cruz%20Tlaxcala.pdf
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,49,SANTA ISABEL XILOXOXTLA,391,B,27,159,,,,67,1,65,1,8,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,0,416,23,439,584,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Santa%20Isabel%20Xilixoxtla.pdf
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,49,SANTA ISABEL XILOXOXTLA,391,C01,26,180,,,,44,2,61,2,6,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,0,403,17,420,584,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Santa%20Isabel%20Xilixoxtla.pdf
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,49,SANTA ISABEL XILOXOXTLA,391,C02,19,182,,,,65,0,41,3,3,,,,,,,,115,,,,,,,,,,,,,,,,,,,,,,,,,,0,428,13,441,583,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Santa%20Isabel%20Xilixoxtla.pdf
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,49,SANTA ISABEL XILOXOXTLA,392,B,21,186,,,,76,1,37,0,10,,,,,,,,134,,,,,,,,,,,,,,,,,,,,,,,,,,0,465,9,474,674,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Santa%20Isabel%20Xilixoxtla.pdf
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,49,SANTA ISABEL XILOXOXTLA,392,C01,18,174,,,,59,2,46,1,12,,,,,,,,184,,,,,,,,,,,,,,,,,,,,,,,,,,0,496,17,513,673,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Santa%20Isabel%20Xilixoxtla.pdf
4,29,TLAXCALA,15,VICENTE GUERRERO,27,TENANCINGO,372,B,143,,8,5,3,33,,78,,18,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,386,17,403,639,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tenancingo.pdf
4,29,TLAXCALA,15,VICENTE GUERRERO,27,TENANCINGO,372,C01,144,,12,4,1,32,,103,,13,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,392,9,401,638,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Tenancingo.pdf
4,29,TLAXCALA,15,VICENTE GUERRERO,27,TENANCINGO,373,B,104,,8,5,2,72,,53,,7,,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,360,16,376,574,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Tenancingo.pdf
4,29,TLAXCALA,15,VICENTE GUERRERO,27,TENANCINGO,373,C01,98,,8,2,2,80,,46,,11,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,355,12,367,573,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Tenancingo.pdf
4,29,TLAXCALA,15,VICENTE GUERRERO,27,TENANCINGO,374,B,93,,7,2,1,19,,59,,26,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,252,8,260,456,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tenancingo.pdf
4,29,TLAXCALA,15,VICENTE GUERRERO,27,TENANCINGO,374,C01,82,,19,1,1,20,,55,,20,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,257,5,262,455,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Tenancingo.pdf
4,29,TLAXCALA,15,VICENTE GUERRERO,27,TENANCINGO,375,B,111,,16,5,2,40,,76,,39,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,343,8,351,654,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tenancingo.pdf
4,29,TLAXCALA,15,VICENTE GUERRERO,27,TENANCINGO,375,C01,101,,8,4,0,29,,100,,30,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,351,15,366,653,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Tenancingo.pdf
4,29,TLAXCALA,15,VICENTE GUERRERO,27,TENANCINGO,375,C02,97,,19,2,0,34,,111,,41,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,370,9,379,653,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Tenancingo.pdf
4,29,TLAXCALA,15,VICENTE GUERRERO,27,TENANCINGO,376,B,77,,16,7,1,67,,75,,91,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,453,7,460,715,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Tenancingo.pdf
4,29,TLAXCALA,15,VICENTE GUERRERO,27,TENANCINGO,376,C01,87,,10,5,2,53,,73,,68,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,410,12,422,715,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tenancingo.pdf
4,29,TLAXCALA,15,VICENTE GUERRERO,27,TENANCINGO,377,B,99,,15,6,0,31,,61,,48,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,314,13,327,602,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tenancingo.pdf
4,29,TLAXCALA,15,VICENTE GUERRERO,27,TENANCINGO,377,C01,119,,21,0,1,35,,69,,41,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,350,11,361,602,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Tenancingo.pdf
4,29,TLAXCALA,15,VICENTE GUERRERO,27,TENANCINGO,377,C02,128,,10,2,1,29,,80,,37,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,347,6,353,602,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tenancingo.pdf
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,SAN LUIS TEOLOCHOLCO,378,B,69,,71,44,,14,2,10,3,80,8,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,0,381,13,394,532,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco.pdf
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,SAN LUIS TEOLOCHOLCO,378,C01,83,,95,58,,19,3,13,3,56,11,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,1,393,13,406,531,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco.pdf
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,SAN LUIS TEOLOCHOLCO,378,C02,77,,78,61,,28,0,15,0,43,12,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,0,396,11,407,531,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco.pdf
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,SAN LUIS TEOLOCHOLCO,379,B,74,,84,77,,23,0,32,4,65,11,,,,,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,0,489,17,506,736,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco.pdf
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,SAN LUIS TEOLOCHOLCO,379,C01,44,,62,78,,25,2,48,4,53,14,,,,,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,0,482,16,498,735,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco.pdf
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,SAN LUIS TEOLOCHOLCO,379,C02,55,,84,81,,35,4,31,2,71,27,,,,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,1,528,15,543,735,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco.pdf
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,SAN LUIS TEOLOCHOLCO,379,S01,0,,0,0,,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,No instalada,,,
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,SAN LUIS TEOLOCHOLCO,380,B,83,,55,85,,52,1,5,3,59,26,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,0,463,17,480,743,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco.pdf
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,SAN LUIS TEOLOCHOLCO,380,C01,85,,61,109,,56,1,15,1,59,21,,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,0,524,18,542,743,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco.pdf
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,SAN LUIS TEOLOCHOLCO,380,C02,106,,70,75,,49,0,12,2,60,29,,,,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,0,510,13,523,742,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco.pdf
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,SAN LUIS TEOLOCHOLCO,380,C03,104,,65,76,,42,1,7,0,53,37,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,0,482,21,503,742,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco.pdf
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,SAN LUIS TEOLOCHOLCO,380,C04,88,,70,92,,51,1,10,1,65,26,,,,,,121,,,,,,,,,,,,,,,,,,,,,,,,,,,0,525,16,541,742,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco.pdf
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,SAN LUIS TEOLOCHOLCO,381,B,19,,42,65,,41,1,26,1,42,24,,,,,,121,,,,,,,,,,,,,,,,,,,,,,,,,,,0,382,25,407,635,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco.pdf
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,SAN LUIS TEOLOCHOLCO,381,C01,27,,57,85,,43,6,40,0,42,7,,,,,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,0,426,30,456,635,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco.pdf
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,SAN LUIS TEOLOCHOLCO,381,C02,31,,32,71,,59,4,36,1,51,24,,,,,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,0,428,12,440,635,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco.pdf
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,SAN LUIS TEOLOCHOLCO,382,B,61,,119,141,,14,0,13,1,34,13,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,0,485,16,501,718,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco.pdf
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,SAN LUIS TEOLOCHOLCO,382,C01,69,,65,170,,28,3,18,2,39,11,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,0,499,18,517,718,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco.pdf
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,SAN LUIS TEOLOCHOLCO,383,B,113,,157,91,,22,8,9,3,89,5,,,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,0,599,7,606,748,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco.pdf
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,SAN LUIS TEOLOCHOLCO,383,C01,107,,154,79,,19,6,13,2,95,6,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,0,569,11,580,747,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco.pdf
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,SAN LUIS TEOLOCHOLCO,384,B,49,,81,53,,15,1,12,0,55,2,,,,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,0,382,7,389,522,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco.pdf
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,SAN LUIS TEOLOCHOLCO,384,C01,69,,84,44,,18,1,8,1,73,6,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,0,391,9,400,522,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco.pdf
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,28,SAN LUIS TEOLOCHOLCO,384,C02,62,,96,47,,15,1,9,2,36,3,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,0,384,12,396,522,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco.pdf
