CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,ES,PRI_PT_NVA_ALIANZA,PRI_PT,PRI_NVA_ALIANZA,PT_NVA_ALIANZA,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,315,C04,203,137,1,2,3,4,0,5,4,1,2,0,0,,,35,,,,,,0,397,15,412,703,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,316,B,110,126,3,2,2,8,18,7,3,0,0,1,0,,,34,,,,,,0,314,11,325,610,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,316,C01,104,130,5,2,5,5,13,7,1,0,0,0,0,,,40,,,,,,0,312,2,314,610,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,316,C02,83,156,3,3,4,0,10,14,3,1,0,0,0,,,50,,,,,,0,327,10,337,610,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,316,C03,128,136,6,1,5,6,4,7,5,0,0,2,0,,,40,,,,,,0,340,14,354,609,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,317,B,187,104,4,8,7,0,13,5,4,0,0,0,0,,,12,,,,,,1,344,3,348,612,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,317,C01,162,113,3,4,4,4,16,1,1,0,1,0,0,,,7,,,,,,0,316,3,319,612,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,317,C02,178,106,2,6,8,2,10,4,5,0,0,0,0,,,14,,,,,,0,335,15,350,612,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,317,C03,144,163,2,5,2,3,19,5,7,0,0,0,0,,,16,,,,,,0,366,10,376,611,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,318,B,100,159,4,5,9,2,5,2,8,0,0,0,0,,,21,,,,,,0,315,11,326,605,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,318,C01,142,104,3,10,4,8,8,3,1,1,0,0,0,,,12,,,,,,0,296,11,307,605,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,318,C02,76,73,17,3,5,2,5,5,3,0,0,0,0,,,27,,,,,,0,217,6,223,605,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,318,E01,75,99,15,2,3,8,5,9,5,0,0,0,0,,,24,,,,,,0,245,13,258,736,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,318,E01,79,69,20,3,7,3,4,3,5,0,0,0,0,,,28,,,,,,0,224,6,230,735,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,318,E01,72,73,20,0,3,4,5,8,4,1,0,0,0,,,29,,,,,,0,218,4,222,735,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,318,E01,52,64,26,2,7,4,0,9,8,0,1,0,0,,,28,,,,,,0,204,7,211,735,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,318,E01,64,66,23,2,5,5,2,7,5,0,0,0,0,,,32,,,,,,0,211,2,213,735,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,318,E01,71,68,17,0,3,1,2,7,2,0,0,1,0,,,20,,,,,,0,191,9,200,736,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,318,E01,88,77,26,3,7,5,5,11,3,1,0,0,0,,,22,,,,,,0,248,9,257,735,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,318,E01,70,73,13,2,8,1,4,9,7,0,4,0,0,,,28,,,,,,1,215,3,219,735,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,318,E01,82,73,15,0,6,6,3,7,3,0,0,0,0,,,27,,,,,,0,223,4,227,735,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,318,E01,109,109,23,3,4,8,7,7,5,0,1,0,0,,,23,,,,,,0,299,8,307,736,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,318,E01,129,115,9,4,10,6,6,3,8,0,0,0,0,,,16,,,,,,0,306,0,306,736,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,318,E01,81,62,19,1,4,1,3,6,5,0,1,0,0,,,23,,,,,,0,205,2,207,735,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,318,E01,72,95,17,2,1,2,3,8,7,0,0,0,0,,,22,,,,,,0,230,8,238,735,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,318,E01,77,87,16,3,5,4,2,7,4,2,0,1,0,,,26,,,,,,0,232,8,240,735,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,318,E01,71,70,18,5,4,2,3,4,4,0,0,1,0,,,27,,,,,,0,209,9,218,735,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,318,E02,67,39,10,2,3,2,4,6,9,0,0,0,0,,,32,,,,,,0,176,7,183,547,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,318,E02,83,46,10,5,1,3,4,6,3,1,1,0,0,,,43,,,,,,2,204,5,211,547,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,318,E02,81,61,9,4,1,9,5,9,7,0,0,0,0,,,30,,,,,,0,216,7,223,548,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,32,B,124,88,6,0,2,16,9,8,1,0,0,3,0,,,27,,,,,,0,284,12,296,581,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,32,C01,105,91,8,1,4,16,5,8,2,2,0,0,0,,,20,,,,,,0,262,4,266,580,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,320,B,118,112,3,1,16,24,6,7,0,0,0,2,0,,,3,,,,,,0,292,11,303,655,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,320,C01,133,100,10,0,7,9,5,4,1,0,0,0,0,,,38,,,,,,1,307,7,315,654,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,320,C02,156,89,2,1,7,15,5,4,1,0,0,0,0,,,68,,,,,,0,348,7,355,654,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,320,C03,126,106,5,1,10,17,5,9,2,0,0,0,0,,,43,,,,,,0,324,13,337,654,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,320,C04,119,118,5,0,1,7,3,4,4,0,0,0,0,,,56,,,,,,0,317,13,330,654,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,320,C05,125,114,5,0,0,15,6,5,1,0,1,0,0,,,48,,,,,,0,320,13,333,654,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,321,B,183,122,5,1,5,4,15,2,4,0,0,1,0,,,19,,,,,,0,361,10,371,644,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,321,C01,162,128,9,0,2,4,18,3,1,0,0,2,0,,,23,,,,,,0,352,9,361,644,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,322,B,137,82,7,2,8,4,14,13,7,0,0,1,0,,,51,,,,,,0,326,7,333,673,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,322,C01,163,65,13,1,2,11,14,13,5,0,0,1,0,,,44,,,,,,0,332,9,341,673,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,322,C02,139,68,11,3,3,3,15,3,6,1,0,0,0,,,39,,,,,,0,291,10,301,673,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,322,C03,128,66,11,5,7,5,18,13,5,0,0,0,0,,,50,,,,,,0,308,9,317,672,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,322,C04,139,86,15,0,5,3,19,3,9,0,0,0,0,,,55,,,,,,0,334,15,349,672,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,322,C05,170,62,9,3,3,6,18,14,6,1,0,1,0,,,46,,,,,,0,339,11,350,672,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,322,C06,157,54,8,2,3,6,21,11,4,0,0,0,0,,,49,,,,,,1,315,8,324,672,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,322,C07,149,87,12,1,5,7,18,10,8,0,0,1,0,,,45,,,,,,0,343,6,349,672,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,322,C08,173,58,18,1,3,2,14,12,9,0,0,0,0,,,37,,,,,,0,327,8,335,672,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,323,B,119,95,2,2,3,1,5,4,3,0,0,0,0,,,40,,,,,,0,274,6,280,518,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,323,E01,92,82,6,2,6,0,6,10,2,0,0,1,0,,,18,,,,,,0,225,7,232,661,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,323,E01,104,109,6,7,10,1,3,12,1,0,1,0,0,,,23,,,,,,1,277,11,289,661,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,323,E02,83,64,11,6,4,3,1,5,2,0,3,0,0,,,25,,,,,,0,207,2,209,499,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,323,E02,77,86,8,3,4,2,3,4,7,0,0,0,0,,,20,,,,,,0,214,7,221,499,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,323,E03,98,60,7,6,5,3,4,7,6,0,0,2,0,,,5,,,,,,0,201,5,206,519,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,323,E03,105,75,1,4,6,3,5,9,5,0,0,0,0,,,13,,,,,,0,231,11,242,519,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,323,E03,94,57,6,4,6,2,4,3,6,0,4,1,0,,,22,,,,,,0,206,5,211,519,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,324,B,192,78,7,3,6,6,3,4,1,0,0,0,0,,,4,,,,,,0,304,9,313,631,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,324,C01,196,86,4,3,8,8,1,4,2,0,0,0,0,,,5,,,,,,0,317,0,317,631,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,324,C02,178,93,9,6,2,8,8,5,1,0,1,0,0,,,8,,,,,,0,319,21,340,631,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,325,B,108,60,11,6,1,6,6,5,0,0,1,0,0,,,39,,,,,,1,243,14,258,701,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,325,C01,108,97,4,10,5,4,5,10,1,0,0,0,0,,,34,,,,,,0,278,9,287,701,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,325,C02,111,79,11,3,3,5,8,21,7,0,1,0,0,,,72,,,,,,0,322,6,328,701,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,325,C03,117,64,14,5,3,8,8,12,7,0,2,0,0,,,87,,,,,,0,326,5,331,700,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,325,C04,129,73,21,6,2,5,4,15,9,0,1,0,0,,,84,,,,,,0,348,5,353,700,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,325,C05,108,73,11,3,7,11,4,17,7,0,0,0,0,,,73,,,,,,0,314,9,323,700,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,325,C06,111,69,13,5,3,7,5,22,4,1,0,0,0,,,82,,,,,,1,321,8,330,700,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,325,E01,146,80,6,6,4,5,5,10,4,0,0,0,0,,,20,,,,,,1,286,8,295,750,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,325,E01,104,78,11,3,3,12,6,20,4,0,1,0,0,,,69,,,,,,0,310,11,321,750,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,325,E01,109,95,6,2,6,4,4,13,14,0,0,0,0,,,41,,,,,,0,295,8,303,750,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,325,E01,122,81,10,8,4,8,7,19,3,1,1,0,0,,,65,,,,,,0,328,13,341,750,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,325,E01,135,67,2,8,3,3,5,5,3,0,0,0,0,,,24,,,,,,0,257,10,267,750,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,325,E01,124,92,14,3,7,10,8,11,3,0,1,2,0,,,60,,,,,,1,332,14,347,750,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,325,E01,115,65,5,3,3,9,1,10,6,0,0,1,0,,,24,,,,,,0,242,8,250,750,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,325,E01,140,64,5,6,4,8,4,8,6,0,0,0,,,,30,,,,,,0,276,14,290,750,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,325,E02,93,89,21,5,11,6,10,13,8,0,0,0,0,,,59,,,,,,1,316,14,331,697,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,325,E02,111,106,14,6,4,8,9,12,3,1,0,0,0,,,54,,,,,,0,327,15,342,696,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,325,E02,128,73,10,5,9,6,6,11,6,0,0,0,0,,,60,,,,,,0,314,10,324,697,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,325,E02,131,95,9,7,3,5,4,11,4,0,0,0,0,,,71,,,,,,0,340,10,350,696,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,325,E02,109,78,9,5,8,10,5,16,6,0,0,0,0,,,49,,,,,,1,298,10,309,697,,,,
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,326,B,147,59,20,2,3,13,3,21,4,0,89,0,1,,,0,,,,,,0,362,7,369,665,,,,
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,326,C01,123,78,22,2,3,23,4,13,7,0,94,0,0,,,0,,,,,,1,369,6,376,665,,,,
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,326,C02,123,68,21,0,5,9,11,25,4,0,103,0,0,,,0,,,,,,1,356,5,362,665,,,,
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,326,C03,120,85,16,1,4,16,6,14,7,0,90,0,0,,,0,,,,,,1,351,10,362,664,,,,
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,326,C04,135,47,12,3,6,8,3,7,9,1,81,0,0,,,41,,,,,,0,271,9,280,664,,,,
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,326,E01,118,73,16,2,4,11,4,32,5,0,0,0,0,,,0,,,,,,0,368,8,376,618,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,327,B,140,67,19,1,4,10,4,12,2,0,0,0,0,,,116,,,,,,1,375,8,384,626,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,327,C01,177,77,12,0,2,7,3,15,1,0,0,0,0,,,86,,,,,,0,380,3,383,626,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,327,C02,147,135,7,8,2,1,9,7,4,0,0,0,0,,,20,,,,,,0,341,14,355,625,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,327,C03,154,126,8,7,5,3,12,5,3,0,0,0,0,,,26,,,,,,0,350,7,357,625,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,327,E01,148,78,18,2,2,16,10,5,1,0,0,1,0,,,95,,,,,,0,375,7,382,737,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,327,E01,162,92,10,2,4,10,5,12,0,0,1,0,0,,,90,,,,,,0,387,6,393,738,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,328,B,141,115,11,2,3,2,6,6,4,0,1,1,0,,,46,,,,,,0,338,11,349,688,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,328,C01,147,98,8,1,3,4,12,5,6,0,1,2,0,,,55,,,,,,0,342,13,355,687,,,,
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,329,B,77,138,2,2,3,0,0,4,2,1,7,0,1,,,1,,,,,,0,238,0,238,481,,,,
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,329,C01,76,113,0,2,12,1,3,3,1,0,0,0,0,,,0,,,,,,0,211,7,218,481,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,33,B,88,61,5,1,2,3,0,6,2,0,0,1,0,,,23,,,,,,0,192,7,199,411,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,33,C01,101,45,8,0,2,5,5,4,4,0,0,0,0,,,19,,,,,,0,193,6,199,411,,,,
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,330,B,164,100,11,5,1,1,3,2,4,0,0,0,0,,,0,,,,,,0,291,0,291,607,,,,
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,330,C01,158,95,8,4,4,0,1,4,2,1,15,0,0,,,0,,,,,,0,292,12,304,607,,,,
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,330,C02,160,100,8,3,4,2,3,3,0,0,18,0,0,,,0,,,,,,0,301,17,318,607,,,,
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,330,C03,144,90,14,4,1,1,5,6,3,1,0,0,0,,,16,,,,,,0,285,0,285,606,,,,
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,331,B,108,95,13,5,7,5,6,5,6,0,0,0,0,,,49,,,,,,0,299,15,314,687,,,,
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,331,C01,96,103,4,2,5,2,1,11,3,0,0,0,0,,,35,,,,,,0,262,9,271,687,,,,
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,331,C02,105,121,10,1,10,5,3,8,6,0,31,0,1,,,1,,,,,,0,302,12,314,686,,,,
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,331,C03,77,94,10,2,2,3,1,7,4,0,0,0,0,,,42,,,,,,0,242,11,253,686,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,332,B,112,64,8,4,7,4,4,9,1,0,1,0,0,,,12,,,,,,0,226,10,236,578,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,332,C01,102,96,3,4,4,7,4,9,1,0,1,0,0,,,18,,,,,,0,249,10,259,578,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,332,C02,114,74,11,5,6,6,5,10,3,0,0,0,0,,,16,,,,,,0,250,12,262,578,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,332,C03,110,96,4,8,2,5,4,10,1,0,0,0,0,,,18,,,,,,0,258,9,267,577,,,,
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,333,B,109,96,7,7,6,2,1,14,6,0,1,0,0,,,16,,,,,,0,265,13,278,681,,,,
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,333,C01,95,129,11,2,6,4,7,10,2,0,20,0,2,,,1,,,,,,0,289,14,303,681,,,,
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,333,C02,99,115,4,4,8,1,4,10,4,1,1,0,0,,,10,,,,,,0,261,9,270,681,,,,
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,334,B,125,110,3,5,2,3,2,6,3,2,6,0,0,,,0,,,,,,0,267,16,283,590,,,,
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,334,C01,108,152,4,3,7,1,2,7,4,1,8,0,0,,,0,,,,,,0,297,8,305,589,,,,
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,334,C02,113,111,11,3,5,1,3,8,1,0,10,0,0,,,0,,,,,,0,266,0,266,589,,,,
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,335,B,157,110,4,3,4,1,6,8,3,0,16,0,1,,,0,,,,,,0,313,14,327,695,,,,
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,336,B,99,113,25,7,7,0,3,8,1,1,3,2,0,,,5,,,,,,0,274,8,282,578,,,,
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,336,C01,85,128,19,1,6,0,4,11,1,0,7,0,0,,,0,,,,,,0,262,11,273,577,,,,
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,337,B,118,143,11,3,12,3,5,4,2,1,4,0,0,,,1,,,,,,0,307,7,314,589,,,,
,1,AGUASCALIENTES,9,AGUASCALIENTES,1,AGUASCALIENTES,337,C01,135,100,10,2,10,3,9,7,1,0,0,0,0,,,8,,,,,,0,285,17,302,588,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,34,B,104,28,4,0,2,3,6,4,1,0,0,0,0,,,21,,,,,,1,173,11,185,406,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,34,C01,99,34,4,1,3,1,6,1,2,0,0,0,0,,,26,,,,,,0,177,4,181,406,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,35,B,144,66,15,2,4,10,11,13,2,0,0,0,0,,,103,,,,,,0,370,6,376,688,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,35,C01,147,90,12,4,5,13,15,5,1,0,0,0,0,,,82,,,,,,0,374,10,384,687,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,35,C02,135,93,10,3,3,12,7,13,2,0,0,1,0,,,73,,,,,,0,352,8,360,687,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,36,B,105,61,6,1,3,3,7,12,2,0,0,1,0,,,51,,,,,,0,252,8,260,443,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,36,C01,117,79,7,0,2,4,12,6,3,0,1,0,0,,,48,,,,,,0,279,7,286,442,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,37,B,136,78,8,2,6,8,5,8,0,0,0,0,0,,,87,,,,,,0,338,7,345,580,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,37,C01,151,71,13,2,3,8,8,10,2,0,0,0,0,,,48,,,,,,4,316,6,326,579,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,38,B,181,91,11,0,6,10,9,4,2,0,0,2,0,,,57,,,,,,0,373,11,384,676,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,38,C01,175,96,10,1,3,7,10,9,5,0,0,0,0,,,69,,,,,,0,385,6,391,675,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,39,B,99,56,1,1,1,2,8,7,1,1,0,1,0,,,38,,,,,,0,216,7,223,418,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,39,C01,86,52,8,2,7,5,13,4,2,0,0,0,0,,,31,,,,,,0,210,6,216,417,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,4,B,132,94,17,5,2,13,15,21,3,1,0,1,0,,,85,,,,,,0,389,15,404,682,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,4,C01,142,79,14,4,3,9,14,20,1,0,0,1,0,,,99,,,,,,0,386,10,396,681,,,,
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,40,B,178,71,12,0,5,2,8,6,4,0,0,2,0,,,0,,,,,,0,288,0,288,642,,,,
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,40,C01,161,79,13,0,13,6,4,9,1,1,0,0,0,,,44,,,,,,1,331,7,339,641,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,41,B,124,82,8,0,4,10,4,2,3,0,0,0,0,,,103,,,,,,0,340,9,349,626,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,41,C01,121,64,6,3,0,11,6,10,1,1,0,0,0,,,68,,,,,,0,291,4,295,626,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,41,C02,130,71,7,3,1,13,3,11,1,0,0,0,0,,,101,,,,,,0,341,2,343,626,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,41,C03,134,75,9,1,6,19,3,3,7,0,1,1,0,,,83,,,,,,0,342,8,350,626,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,41,C04,127,71,6,2,5,13,5,5,4,0,0,0,0,,,60,,,,,,0,298,11,309,626,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,41,C05,126,86,3,1,3,14,7,6,3,0,0,0,0,,,78,,,,,,1,327,11,339,626,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,42,B,98,76,4,3,6,5,7,11,4,0,1,0,0,,,34,,,,,,0,249,13,262,543,,,,
