CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,PCP,MC,NVA_ALIANZA,MORENA,PH,ES,PAN_PT,PRI_PVEM,PRI_PVEM_NVA_ALIANZA,PRD_PT,PRD_PT_PCP,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,24,SAN LUIS POTOSI,2,CERRITOS,46,VILLA DE ARISTA,1557,3,370,400,91,10,18,21,238,1,38,,5,,,2,1,,0,1195,55,1250,1711
2,24,SAN LUIS POTOSI,2,CERRITOS,46,VILLA DE ARISTA,1558,3,364,319,117,7,22,22,237,3,35,,7,,,7,3,,1,1144,47,1191,1623
2,24,SAN LUIS POTOSI,2,CERRITOS,46,VILLA DE ARISTA,1559,1,38,26,1,1,7,4,8,1,3,,2,,,0,0,,0,91,6,97,125
2,24,SAN LUIS POTOSI,2,CERRITOS,46,VILLA DE ARISTA,1560,1,70,41,9,3,4,3,25,1,6,,1,,,2,0,,0,165,7,172,224
2,24,SAN LUIS POTOSI,2,CERRITOS,46,VILLA DE ARISTA,1561,2,168,177,33,4,19,2,123,2,11,,2,,,1,0,,0,542,52,594,884
2,24,SAN LUIS POTOSI,2,CERRITOS,46,VILLA DE ARISTA,1562,1,84,142,90,0,0,6,67,0,10,,3,,,0,0,,0,402,20,422,550
2,24,SAN LUIS POTOSI,2,CERRITOS,46,VILLA DE ARISTA,1563,1,56,92,5,0,6,8,23,0,1,,0,,,6,0,,0,197,5,202,244
2,24,SAN LUIS POTOSI,2,CERRITOS,46,VILLA DE ARISTA,1564,1,117,90,42,4,20,7,42,1,5,,6,,,5,1,,0,340,22,362,527
2,24,SAN LUIS POTOSI,2,CERRITOS,46,VILLA DE ARISTA,1565,2,188,255,33,3,18,4,158,5,9,,0,,,3,1,,0,677,25,702,1030
2,24,SAN LUIS POTOSI,2,CERRITOS,46,VILLA DE ARISTA,1566,1,36,42,22,0,0,15,39,0,0,,2,,,0,0,,0,156,4,160,276
2,24,SAN LUIS POTOSI,2,CERRITOS,46,VILLA DE ARISTA,1567,2,222,96,21,2,20,20,174,5,3,,5,,,0,0,,0,568,44,612,1018
2,24,SAN LUIS POTOSI,2,CERRITOS,46,VILLA DE ARISTA,1568,1,22,72,3,1,10,1,92,1,1,,0,,,0,0,,0,203,19,222,382
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,47,VILLA DE ARRIAGA,1569,2,287,511,62,71,26,19,3,27,27,4,3,,8,,,,0,1048,43,1091,1385
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,47,VILLA DE ARRIAGA,1570,3,338,551,58,73,29,21,7,67,59,6,3,,6,,,,0,1218,72,1290,1601
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,47,VILLA DE ARRIAGA,1571,2,214,224,20,95,21,10,8,40,25,2,3,,4,,,,0,666,53,719,911
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,47,VILLA DE ARRIAGA,1572,1,47,88,86,25,11,41,4,1,6,0,1,,0,,,,0,310,24,334,444
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,47,VILLA DE ARRIAGA,1573,1,11,79,12,5,7,41,1,0,3,0,1,,0,,,,0,160,12,172,221
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,47,VILLA DE ARRIAGA,1574,1,108,216,36,11,12,11,2,31,3,1,1,,0,,,,0,432,24,456,598
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,47,VILLA DE ARRIAGA,1575,2,208,387,65,6,25,7,23,13,8,2,1,,7,,,,0,752,62,814,1064
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,47,VILLA DE ARRIAGA,1576,2,225,345,47,25,53,5,5,9,3,3,6,,2,,,,0,728,65,793,1001
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,47,VILLA DE ARRIAGA,1577,1,63,47,21,5,16,3,0,7,8,1,0,,1,,,,0,172,16,188,251
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,47,VILLA DE ARRIAGA,1578,1,62,67,8,0,10,9,1,1,1,2,1,,0,,,,0,162,8,170,237
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,47,VILLA DE ARRIAGA,1579,2,115,414,85,33,16,41,5,65,10,2,0,,1,,,,12,799,30,829,1045
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,47,VILLA DE ARRIAGA,1580,1,72,155,22,5,11,15,2,12,0,5,1,,0,,,,0,300,19,319,380
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,47,VILLA DE ARRIAGA,1581,2,163,218,22,25,16,162,7,27,13,5,8,,3,,,,0,669,50,719,902
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,47,VILLA DE ARRIAGA,1582,1,35,43,8,14,1,9,1,19,1,0,2,,1,,,,0,134,10,144,172
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,47,VILLA DE ARRIAGA,1583,1,25,146,5,11,8,1,1,59,3,0,0,,0,,,,0,259,7,266,314
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,47,VILLA DE ARRIAGA,1584,1,99,196,18,11,18,0,1,37,7,5,0,,0,,,,0,392,27,419,541
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,47,VILLA DE ARRIAGA,1585,1,32,107,12,2,6,1,3,8,2,0,1,,3,,,,0,177,9,186,243
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,47,VILLA DE ARRIAGA,1586,1,46,80,20,16,4,1,0,4,4,0,1,,0,,,,0,176,13,189,259
2,24,SAN LUIS POTOSI,1,MATEHUALA,48,VILLA DE GUADALUPE,1587,2,150,244,,28,12,2,79,7,28,,2,,10,,,,0,562,46,608,927
2,24,SAN LUIS POTOSI,1,MATEHUALA,48,VILLA DE GUADALUPE,1588,1,81,119,,12,4,2,41,5,51,,2,,11,,,,0,328,27,355,604
2,24,SAN LUIS POTOSI,1,MATEHUALA,48,VILLA DE GUADALUPE,1589,1,24,43,,24,4,1,15,29,2,,1,,0,,,,0,143,15,158,222
2,24,SAN LUIS POTOSI,1,MATEHUALA,48,VILLA DE GUADALUPE,1590,1,49,249,,21,11,1,61,6,10,,2,,6,,,,0,416,24,440,667
2,24,SAN LUIS POTOSI,1,MATEHUALA,48,VILLA DE GUADALUPE,1591,1,43,90,,12,3,0,13,7,5,,0,,4,,,,0,177,12,189,318
2,24,SAN LUIS POTOSI,1,MATEHUALA,48,VILLA DE GUADALUPE,1593,1,58,132,,2,4,0,21,0,4,,1,,11,,,,0,233,30,263,439
2,24,SAN LUIS POTOSI,1,MATEHUALA,48,VILLA DE GUADALUPE,1595,1,15,84,,6,4,1,12,3,6,,0,,0,,,,0,131,11,142,218
2,24,SAN LUIS POTOSI,1,MATEHUALA,48,VILLA DE GUADALUPE,1596,1,53,91,,4,5,1,37,5,5,,1,,2,,,,0,204,31,235,419
2,24,SAN LUIS POTOSI,1,MATEHUALA,48,VILLA DE GUADALUPE,1597,1,78,100,,0,2,1,44,4,16,,1,,4,,,,0,250,21,271,402
2,24,SAN LUIS POTOSI,1,MATEHUALA,48,VILLA DE GUADALUPE,1598,2,127,263,,8,8,3,139,7,11,,0,,8,,,,0,574,60,634,908
2,24,SAN LUIS POTOSI,1,MATEHUALA,48,VILLA DE GUADALUPE,1599,1,50,153,,4,2,0,69,15,1,,0,,9,,,,0,303,19,322,444
2,24,SAN LUIS POTOSI,1,MATEHUALA,48,VILLA DE GUADALUPE,1600,1,18,57,,0,5,0,31,0,1,,0,,0,,,,0,112,8,120,168
2,24,SAN LUIS POTOSI,1,MATEHUALA,48,VILLA DE GUADALUPE,1601,2,156,295,,4,14,0,49,64,8,,0,,10,,,,0,600,46,646,994
2,24,SAN LUIS POTOSI,1,MATEHUALA,48,VILLA DE GUADALUPE,1602,1,29,96,,3,9,1,71,4,4,,0,,3,,,,0,220,20,240,305
2,24,SAN LUIS POTOSI,1,MATEHUALA,48,VILLA DE GUADALUPE,1603,1,36,90,,0,2,0,32,19,2,,1,,1,,,,0,183,34,217,331
2,24,SAN LUIS POTOSI,1,MATEHUALA,49,VILLA DE LA PAZ,1604,1,62,57,,4,2,2,6,1,3,,2,,1,,,,0,140,2,142,177
2,24,SAN LUIS POTOSI,1,MATEHUALA,49,VILLA DE LA PAZ,1605,2,123,269,,33,20,12,33,22,15,,12,,7,,,,0,546,21,567,895
2,24,SAN LUIS POTOSI,1,MATEHUALA,49,VILLA DE LA PAZ,1606,1,87,198,,42,22,5,35,24,11,,6,,5,,,,1,436,20,456,687
2,24,SAN LUIS POTOSI,1,MATEHUALA,49,VILLA DE LA PAZ,1607,1,89,146,,24,16,7,10,4,9,,7,,2,,,,1,315,19,334,500
2,24,SAN LUIS POTOSI,1,MATEHUALA,49,VILLA DE LA PAZ,1608,1,77,107,,11,5,13,11,6,13,,2,,7,,,,0,252,15,267,376
2,24,SAN LUIS POTOSI,1,MATEHUALA,49,VILLA DE LA PAZ,1609,1,24,85,,54,2,4,6,6,1,,1,,7,,,,0,190,6,196,344
2,24,SAN LUIS POTOSI,1,MATEHUALA,49,VILLA DE LA PAZ,1610,1,52,97,,23,19,28,7,8,5,,2,,0,,,,0,241,30,271,436
2,24,SAN LUIS POTOSI,1,MATEHUALA,49,VILLA DE LA PAZ,1611,1,32,131,,31,3,2,5,7,5,,6,,0,,,,0,222,14,236,389
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1612,3,197,268,86,184,16,54,2,32,4,,5,,4,,34,,0,886,75,961,1366
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1613,3,207,277,98,273,38,16,8,31,3,,7,,1,,57,,0,1016,73,1089,1599
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1614,1,22,67,5,56,0,0,1,10,0,,10,,2,,5,,0,178,7,185,241
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1615,3,79,595,29,114,59,2,3,24,4,,93,,11,,22,,0,1035,48,1083,1562
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1616,3,79,724,22,107,58,3,4,18,0,,50,,15,,5,,0,1085,55,1140,1607
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1617,3,143,145,35,133,20,5,5,45,3,,66,,0,,19,,0,619,38,657,1004
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1618,2,151,216,17,136,16,3,6,30,4,,101,,1,,16,,0,697,20,717,1019
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1619,3,104,404,131,105,17,50,3,36,10,,26,,7,,44,,0,937,54,991,1510
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1620,2,109,526,40,157,21,5,5,24,3,,11,,0,,16,,0,917,50,967,1361
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1621,1,45,65,6,49,8,3,1,5,1,,15,,2,,5,,0,205,8,213,259
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1622,3,562,666,89,95,19,3,1,21,5,,196,,2,,14,,0,1673,44,1717,2145
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1623,3,345,410,75,65,14,0,9,39,6,,321,,2,,17,,1,1304,46,1350,1770
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1624,1,57,36,6,60,0,0,2,2,2,,4,,8,,4,,0,181,10,191,298
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1625,1,65,74,12,27,14,11,0,8,1,,9,,0,,0,,0,221,6,227,322
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1626,1,13,34,2,11,15,1,3,4,1,,4,,1,,1,,0,90,1,91,156
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1627,1,57,139,21,126,9,0,0,20,0,,4,,1,,29,,0,406,61,467,681
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1628,2,152,151,22,204,19,1,38,19,2,,25,,1,,20,,0,654,38,692,1052
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1629,3,195,275,45,310,16,7,29,42,1,,31,,5,,31,,0,987,82,1069,1752
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1630,2,77,294,16,82,8,4,1,7,21,,8,,1,,8,,0,527,36,563,762
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1631,3,240,226,21,228,68,28,11,54,11,,85,,3,,37,,1,1013,65,1078,1838
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1632,2,205,128,19,85,93,24,3,32,8,,62,,0,,12,,1,672,39,711,1089
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1633,2,130,145,16,114,135,45,3,27,4,,40,,0,,8,,0,667,42,709,1217
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1634,1,54,66,21,53,8,1,1,17,1,,2,,0,,12,,0,236,17,253,437
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1635,1,32,72,34,55,10,5,0,3,0,,3,,0,,0,,0,214,8,222,329
2,24,SAN LUIS POTOSI,4,SALINAS,50,VILLA DE RAMOS,1637,1,19,67,6,22,4,33,0,1,2,,0,,1,,0,,0,155,5,160,211
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1638,2,111,228,17,10,26,210,18,17,16,11,3,,23,,,,0,690,17,707,1073
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1639,2,159,296,20,9,58,286,21,21,2,3,1,,11,,,,0,887,33,920,1326
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1640,2,132,244,27,2,14,194,12,17,9,7,3,,9,,,,0,670,21,691,935
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1641,2,106,259,15,8,26,171,20,18,3,6,2,,17,,,,2,653,41,694,1000
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1642,3,223,484,35,7,25,330,24,51,20,8,2,,38,,,,0,1247,44,1291,1812
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1643,2,102,179,9,6,15,104,7,11,14,10,3,,172,,,,0,632,20,652,1076
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1644,1,44,88,5,3,7,3,2,3,1,0,1,,5,,,,0,162,11,173,316
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1645,3,297,375,35,22,72,285,42,53,17,9,8,,29,,,,0,1244,106,1350,2222
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1646,3,120,433,44,4,51,229,4,27,9,8,7,,33,,,,0,969,63,1032,1583
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1647,2,89,252,20,4,41,119,4,17,3,4,2,,13,,,,0,568,36,604,915
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1648,2,77,190,32,7,39,113,5,4,3,3,4,,30,,,,0,507,48,555,917
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1649,1,36,195,5,0,11,41,0,1,3,1,0,,7,,,,0,300,36,336,532
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1650,1,14,49,5,0,0,17,1,0,0,0,0,,0,,,,0,86,10,96,159
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1651,1,57,128,4,3,31,51,25,5,3,2,0,,7,,,,0,316,18,334,517
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1652,3,190,310,39,6,37,139,16,10,2,1,1,,25,,,,0,776,68,844,1521
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1653,3,154,556,10,10,61,578,21,11,20,2,4,,27,,,,0,1454,77,1531,2125
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1654,1,106,161,11,8,9,14,6,3,1,0,1,,0,,,,0,320,26,346,523
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1655,2,158,284,52,19,37,150,14,13,11,6,1,,31,,,,0,776,63,839,1248
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1656,2,140,318,11,4,40,87,4,50,7,7,28,,26,,,,10,732,42,774,1039
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1657,1,70,110,1,12,18,65,3,18,1,3,4,,12,,,,0,317,18,335,481
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1658,2,183,278,17,3,132,123,8,14,5,5,11,,22,,,,0,801,44,845,1251
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1659,2,112,245,36,14,26,170,5,23,3,7,36,,0,,,,0,677,19,696,1301
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1660,1,90,210,6,2,16,61,4,5,6,2,14,,23,,,,0,439,28,467,704
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1661,2,82,300,14,11,37,95,3,2,12,0,3,,22,,,,1,582,22,604,885
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1662,1,46,98,8,0,16,36,1,4,1,2,0,,11,,,,0,223,10,233,308
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1663,1,47,125,5,0,11,57,3,2,1,6,0,,10,,,,0,267,0,267,396
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1664,1,50,104,2,7,9,18,2,1,1,1,0,,4,,,,0,199,14,213,260
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1665,2,71,220,19,6,22,71,53,8,1,3,1,,12,,,,0,487,24,511,756
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1666,2,151,349,33,6,84,144,8,13,3,8,5,,0,,,,0,804,38,842,1328
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1667,3,102,295,28,37,30,193,10,12,7,8,2,,5,,,,1,730,26,756,1749
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1668,3,257,568,35,13,51,490,9,17,12,2,3,,35,,,,0,1492,105,1597,2157
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,51,VILLA DE REYES,1669,1,39,159,7,0,8,35,0,0,0,0,0,,8,,,,0,256,19,275,425
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1670,2,285,317,40,15,12,11,14,18,3,,5,,,34,3,,0,757,35,792,1093
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1671,2,246,319,19,8,8,10,4,11,2,,4,,,22,0,,0,653,33,686,914
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1672,2,222,210,12,8,8,11,5,22,7,,6,,,15,0,,0,526,19,545,769
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1673,2,160,171,36,16,7,0,1,3,2,,2,,,11,5,,0,414,33,447,547
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1674,2,177,364,10,4,3,2,1,5,1,,0,,,40,0,,0,607,25,632,769
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1675,1,158,188,6,9,14,0,0,4,1,,3,,,21,0,,0,404,15,419,633
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1676,1,61,225,4,2,6,4,3,13,1,,1,,,21,0,,0,341,26,367,559
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1677,1,222,225,16,8,6,4,0,3,0,,1,,,9,0,,0,494,26,520,732
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1678,1,38,67,0,1,0,0,0,0,0,,0,,,0,0,,0,106,2,108,154
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1679,1,100,144,7,5,6,2,1,5,4,,0,,,0,0,,0,274,15,289,432
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1680,2,284,288,18,6,5,8,7,2,9,,2,,,28,0,,0,657,25,682,1049
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1681,1,41,89,6,0,4,3,4,5,0,,0,,,7,2,,0,161,8,169,268
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1682,1,80,109,4,0,1,0,1,2,1,,0,,,4,0,,0,202,4,206,269
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1683,1,158,220,2,0,6,1,2,5,1,,2,,,36,1,,0,434,9,443,539
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1684,1,81,134,1,2,2,1,4,1,2,,0,,,5,0,,0,233,11,244,286
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1685,3,294,521,21,8,32,9,5,5,0,,10,,,49,0,,0,954,39,993,1353
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1686,1,147,155,7,3,4,1,0,1,0,,3,,,19,0,,0,340,16,356,451
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1687,1,82,130,3,2,2,1,1,1,0,,1,,,20,0,,0,243,6,249,378
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1688,1,34,93,5,0,6,1,0,2,0,,1,,,14,0,,0,156,13,169,251
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1689,2,190,143,28,64,23,16,11,10,3,,3,,,5,11,,0,507,16,523,838
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1690,1,124,74,13,35,12,10,2,1,3,,2,,,2,6,,0,284,14,298,570
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1691,1,94,109,20,52,12,8,6,5,1,,3,,,3,12,,0,325,17,342,693
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1692,1,59,189,31,81,15,6,1,4,1,,1,,,6,7,,0,401,23,424,697
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1693,1,98,73,10,30,10,5,4,3,0,,1,,,4,6,,1,245,13,258,438
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1694,1,18,35,9,26,1,2,0,1,4,,0,,,0,0,,0,96,3,99,173
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1695,2,235,272,14,64,15,5,1,1,2,,0,,,3,6,,0,618,24,642,987
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1696,1,59,68,4,39,9,0,0,0,0,,0,,,5,0,,0,184,5,189,289
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1697,2,276,199,23,225,23,7,3,5,2,,1,,,8,23,,0,795,36,831,1291
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1698,2,228,197,20,75,86,9,1,4,0,,2,,,19,7,,0,648,23,671,883
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1699,1,45,71,17,56,12,3,5,2,0,,0,,,4,4,,0,219,30,249,430
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1700,1,98,156,10,52,8,2,2,5,0,,0,,,8,9,,0,350,17,367,552
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1701,1,25,27,1,7,1,0,0,0,0,,0,,,0,1,,0,62,7,69,107
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1702,1,22,29,18,15,2,0,1,1,0,,0,,,2,2,,0,92,10,102,177
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1703,1,28,16,1,4,9,1,1,0,1,,0,,,1,0,,0,62,4,66,106
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1704,1,88,103,14,66,17,1,3,0,1,,1,,,4,5,,0,303,15,318,525
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERRAZAS,1705,2,222,293,,48,45,38,59,101,30,35,11,,,23,,,0,905,103,1008,1457
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERRAZAS,1706,2,207,262,,36,25,12,40,82,26,21,6,,,23,,,0,740,56,796,1105
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERRAZAS,1707,3,246,310,,39,45,31,66,84,40,37,3,,,30,,,1,932,74,1006,1534
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERRAZAS,1708,2,181,441,,14,10,8,24,32,45,20,9,,,6,,,0,790,59,849,1268
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERRAZAS,1709,2,96,152,,21,12,26,149,13,12,42,2,,,86,,,0,611,47,658,826
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERRAZAS,1710,1,92,165,,39,25,26,34,15,3,22,1,,,10,,,0,432,38,470,688
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERRAZAS,1711,2,199,356,,47,62,57,106,37,20,26,6,,,0,,,0,916,120,1036,1459
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERRAZAS,1712,1,59,103,,10,32,11,82,12,7,13,1,,,13,,,0,343,40,383,531
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERRAZAS,1713,2,50,66,,46,11,14,43,6,5,15,0,,,3,,,0,259,39,298,375
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERRAZAS,1714,2,179,272,,31,35,22,114,30,26,33,2,,,28,,,1,773,66,839,1185
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERRAZAS,1715,1,98,115,,29,15,25,24,16,15,28,2,,,6,,,2,375,44,419,586
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERRAZAS,1716,2,124,302,,36,42,15,135,33,22,18,6,,,7,,,0,740,66,806,1195
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERRAZAS,1717,2,60,173,,19,29,30,68,18,16,30,0,,,17,,,0,460,42,502,805
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERRAZAS,1718,2,91,186,,26,60,38,31,38,12,81,8,,,26,,,0,597,51,648,936
