CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND47,CAND_IND48,CAND_IND49,CAND_IND50,CAND_IND51,CAND_IND52,CAND_IND53,CAND_IND54,CAND_IND55,CAND_IND56,CAND_IND57,CAND_IND58,CAND_IND59,CAND_IND60,CAND_IND61,CAND_IND62,CAND_IND63,CAND_IND64,CAND_IND65,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2594,6,148,493,22,100,54,390,23,519,23,0,0,5,0,13,8,2,4,,,,,,,,,,,,,,16,158,,,,,1978,0,77,2055,4018
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2595,5,115,439,13,55,47,373,14,455,22,2,0,3,0,15,4,0,4,,,,,,,,,,,,,,12,82,,,,,1655,0,75,1730,3745
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2596,6,157,400,21,64,48,351,19,503,31,4,0,8,0,16,10,0,7,,,,,,,,,,,,,,9,145,,,,,1793,1,66,1860,4083
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2597,4,107,247,21,53,40,238,22,320,27,5,0,0,1,12,3,0,0,,,,,,,,,,,,,,7,82,,,,,1185,1,86,1272,2633
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2598,3,99,272,17,27,30,168,14,223,67,2,1,1,0,7,1,1,2,,,,,,,,,,,,,,4,67,,,,,1003,0,26,1029,2090
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2601,3,87,196,8,31,22,168,12,244,10,0,0,1,0,9,4,0,0,,,,,,,,,,,,,,5,69,,,,,866,35,29,930,1650
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2602,4,123,270,19,52,32,270,24,382,24,0,0,0,0,9,1,0,0,,,,,,,,,,,,,,2,97,,,,,1305,0,53,1358,2920
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2603,4,83,285,13,42,32,293,12,351,28,2,3,1,0,12,5,1,4,,,,,,,,,,,,,,11,173,,,,,1351,0,83,1434,2911
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2605,6,144,287,13,90,49,474,29,511,31,8,0,5,2,22,1,1,0,,,,,,,,,,,,,,16,185,,,,,1868,1,69,1938,4354
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2606,7,163,249,20,81,47,459,19,551,33,119,0,12,1,136,8,0,3,,,,,,,,,,,,,,13,200,,,,,2114,0,85,2199,4696
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2614,9,405,276,19,125,55,990,38,737,44,5,1,8,1,14,6,0,2,,,,,,,,,,,,,,85,615,,,,,3426,0,78,3504,6303
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2615,6,292,191,10,70,27,599,27,447,26,2,1,1,0,3,6,5,2,,,,,,,,,,,,,,23,535,,,,,2267,1,52,2320,3790
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2616,14,584,632,36,267,105,1332,77,1390,74,9,0,3,0,40,4,3,7,,,,,,,,,,,,,,60,1007,,,,,5630,3,141,5774,10517
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2617,6,329,324,10,101,25,571,29,268,13,5,0,2,0,5,2,1,8,,,,,,,,,,,,,,26,472,,,,,2191,0,60,2251,3916
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2618,5,238,290,12,63,18,469,29,453,25,3,0,1,1,6,2,1,3,,,,,,,,,,,,,,42,299,,,,,1955,1,55,2011,3412
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2619,16,928,653,38,154,66,1405,62,1136,65,21,2,9,0,22,3,0,4,,,,,,,,,,,,,,266,1736,,,,,6570,7,140,6717,10819
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2620,5,230,194,17,63,32,623,13,384,29,6,1,1,2,5,4,0,6,,,,,,,,,,,,,,27,340,,,,,1977,1,73,2051,3572
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2621,6,397,251,26,72,29,684,25,391,29,6,1,3,1,7,0,0,0,,,,,,,,,,,,,,54,567,,,,,2543,2,61,2606,4302
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2622,2,118,105,4,31,8,226,10,111,6,3,1,5,0,2,0,0,1,,,,,,,,,,,,,,14,74,,,,,719,1,24,744,1421
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2623,3,174,145,9,37,19,396,23,200,15,3,3,4,0,3,0,0,2,,,,,,,,,,,,,,10,179,,,,,1222,3,39,1264,2086
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,2624,7,267,303,13,103,28,839,34,490,26,14,0,10,0,17,4,0,11,,,,,,,,,,,,,,38,431,,,,,2628,0,77,2705,5033
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3144,3,308,130,3,25,8,243,11,127,9,0,0,5,0,5,0,0,0,,,,,,,,,,,,,,32,438,,,,,1344,2,33,1379,1964
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3145,3,358,110,7,19,14,302,21,133,2,2,0,0,0,2,1,0,0,,,,,,,,,,,,,,24,557,,,,,1552,0,35,1587,2254
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3146,2,268,88,5,12,4,169,4,108,7,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,18,364,,,,,1050,0,22,1072,1497
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3166,3,189,87,2,20,5,226,10,135,10,0,0,4,0,5,1,0,2,,,,,,,,,,,,,,20,381,,,,,1097,0,22,1119,1560
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3167,3,342,107,10,23,5,196,10,127,4,10,0,2,0,4,0,0,80,,,,,,,,,,,,,,99,563,,,,,1582,0,22,1604,2114
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3168,5,386,140,10,48,17,457,21,215,16,7,1,3,1,6,1,0,1,,,,,,,,,,,,,,31,664,,,,,2025,1,33,2059,3081
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3169,2,180,60,1,12,7,166,6,80,9,3,0,1,0,3,1,3,1,,,,,,,,,,,,,,17,337,,,,,887,1,16,904,1212
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3170,3,358,127,1,41,8,314,12,142,9,3,0,2,0,2,1,0,0,,,,,,,,,,,,,,55,469,,,,,1544,1,21,1566,2142
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3171,2,262,74,4,20,6,182,7,95,3,2,1,1,0,5,2,0,0,,,,,,,,,,,,,,36,297,,,,,997,3,21,1021,1408
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3172,3,164,84,6,31,11,211,13,187,11,2,1,0,0,3,0,0,2,,,,,,,,,,,,,,18,282,,,,,1026,1,40,1067,1668
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3173,4,242,139,12,43,20,326,18,258,16,6,1,3,1,8,6,0,1,,,,,,,,,,,,,,23,458,,,,,1581,1,56,1638,2443
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3174,3,132,70,3,30,20,149,11,137,11,0,0,3,0,8,1,0,1,,,,,,,,,,,,,,11,157,,,,,744,0,42,786,1789
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3175,3,112,112,11,37,20,255,15,247,18,0,1,1,0,7,2,0,2,,,,,,,,,,,,,,7,148,,,,,995,0,35,1030,1793
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3176,3,148,110,6,35,13,141,13,165,14,2,0,1,1,9,2,0,1,,,,,,,,,,,,,,23,332,,,,,1016,0,42,1058,1783
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3177,3,197,62,2,21,5,224,17,165,10,5,1,0,0,3,0,1,2,,,,,,,,,,,,,,24,399,,,,,1138,1,29,1168,1636
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3178,2,218,71,3,20,3,221,11,122,3,1,0,0,0,2,1,0,0,,,,,,,,,,,,,,26,351,,,,,1053,0,20,1073,1500
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3179,3,217,123,2,33,5,240,10,119,17,3,0,1,0,2,1,0,3,,,,,,,,,,,,,,21,391,,,,,1188,1,25,1214,1635
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3180,3,206,82,3,27,5,211,11,145,6,8,1,0,0,1,3,0,0,,,,,,,,,,,,,,18,435,,,,,1162,1,35,1198,1608
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3181,2,173,59,5,17,6,179,8,131,7,2,1,2,0,4,1,0,0,,,,,,,,,,,,,,29,347,,,,,971,3,23,997,1371
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3182,2,231,58,3,22,3,177,8,71,6,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,17,353,,,,,950,0,14,964,1288
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3183,3,215,67,4,24,6,153,7,81,0,3,1,2,0,0,0,0,0,,,,,,,,,,,,,,18,317,,,,,898,12,41,951,1244
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3184,2,172,62,3,10,4,158,3,85,3,3,0,0,1,2,0,0,0,,,,,,,,,,,,,,6,308,,,,,820,0,18,838,1153
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3185,2,218,63,7,18,4,196,9,113,4,2,2,3,0,3,1,1,1,,,,,,,,,,,,,,15,368,,,,,1028,3,21,1052,1376
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3186,3,250,85,5,24,6,260,10,133,8,4,0,0,0,2,1,0,0,,,,,,,,,,,,,,19,429,,,,,1236,0,34,1270,1745
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3187,4,292,121,11,46,24,297,20,191,16,1,0,3,1,0,0,1,0,,,,,,,,,,,,,,37,548,,,,,1609,3,39,1651,2466
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3188,3,315,75,6,21,6,263,8,149,11,1,1,1,0,3,1,0,1,,,,,,,,,,,,,,37,519,,,,,1418,1,31,1450,2074
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3189,3,251,68,4,24,4,197,7,111,3,2,0,1,0,2,0,0,0,,,,,,,,,,,,,,14,432,,,,,1120,0,28,1148,1688
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3190,2,165,58,4,26,8,196,14,139,5,3,0,0,0,4,0,0,1,,,,,,,,,,,,,,35,341,,,,,999,3,21,1023,1486
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3191,2,143,60,4,14,8,171,4,145,8,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,15,204,,,,,779,0,15,794,1092
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3192,2,72,61,3,17,7,220,10,139,11,1,0,1,0,2,2,0,0,,,,,,,,,,,,,,6,181,,,,,733,4,24,761,1241
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3193,2,89,46,2,19,5,177,7,124,7,0,0,0,0,1,3,0,0,,,,,,,,,,,,,,13,179,,,,,672,0,14,686,1013
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3194,3,223,103,7,17,4,159,11,77,12,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,27,245,,,,,889,0,24,913,1572
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3195,3,203,71,3,21,10,207,10,136,11,1,0,1,0,4,0,0,0,,,,,,,,,,,,,,52,383,,,,,1113,2,27,1142,1551
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3196,3,248,89,7,25,7,216,13,136,6,2,1,1,0,0,0,0,1,,,,,,,,,,,,,,22,271,,,,,1045,0,22,1067,1544
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3197,3,221,105,2,21,4,240,13,176,4,2,0,1,0,1,2,0,2,,,,,,,,,,,,,,18,385,,,,,1197,0,24,1221,1744
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3198,3,147,91,9,38,23,262,11,294,18,0,0,0,0,8,3,0,6,,,,,,,,,,,,,,120,274,,,,,1304,4,36,1344,2044
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3199,4,169,145,14,40,36,325,30,418,24,2,0,6,0,7,2,0,1,,,,,,,,,,,,,,23,175,,,,,1417,0,46,1463,2630
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3200,2,78,52,6,20,11,103,15,117,10,2,0,3,0,2,2,0,2,,,,,,,,,,,,,,12,126,,,,,561,1,23,585,946
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3201,5,166,233,13,80,38,558,33,547,30,1,1,4,1,11,2,0,0,,,,,,,,,,,,,,29,384,,,,,2131,1,69,2201,3690
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3202,3,95,97,9,34,25,248,15,274,22,4,0,2,0,6,3,2,2,,,,,,,,,,,,,,10,144,,,,,992,1,23,1016,1642
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3203,2,53,40,2,19,11,116,14,144,9,0,0,0,0,2,2,0,2,,,,,,,,,,,,,,6,115,,,,,535,0,20,555,944
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3204,4,157,119,6,42,21,392,18,373,23,0,0,0,0,9,0,0,0,,,,,,,,,,,,,,20,342,,,,,1522,0,43,1565,2302
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3205,2,156,76,6,17,9,173,3,143,3,1,1,0,0,1,2,0,0,,,,,,,,,,,,,,36,323,,,,,950,0,25,975,1379
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3206,5,252,214,16,67,46,432,32,449,38,3,1,3,0,7,2,1,1,,,,,,,,,,,,,,16,415,,,,,1995,1,66,2062,3674
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3207,2,71,124,7,21,12,138,5,143,11,1,0,1,0,2,2,0,0,,,,,,,,,,,,,,7,94,,,,,639,0,17,656,1338
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3208,4,141,106,11,44,30,305,19,907,20,5,0,3,0,5,4,0,0,,,,,,,,,,,,,,15,267,,,,,1882,0,53,1935,2677
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3209,3,76,120,12,29,23,183,15,189,11,3,1,2,0,7,7,0,1,,,,,,,,,,,,,,5,145,,,,,829,1,28,858,1609
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3210,4,219,137,25,55,35,305,28,361,27,5,0,4,0,16,2,0,4,,,,,,,,,,,,,,23,265,,,,,1511,0,55,1566,2965
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3211,5,188,171,16,57,46,325,27,483,25,2,2,4,1,10,6,1,4,,,,,,,,,,,,,,30,361,,,,,1759,2,76,1837,3266
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3212,5,220,125,19,74,32,397,23,450,25,4,1,3,0,18,4,1,5,,,,,,,,,,,,,,27,310,,,,,1738,28,50,1816,3346
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3216,6,315,377,32,73,37,364,36,429,28,7,0,13,1,10,4,3,2,,,,,,,,,,,,,,23,260,,,,,2014,0,84,2098,4141
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3217,6,305,152,26,60,40,542,31,385,39,4,0,7,1,12,6,0,2,,,,,,,,,,,,,,30,638,,,,,2280,2,54,2336,3855
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3218,3,208,80,5,20,14,189,15,128,11,3,0,1,0,2,1,0,5,,,,,,,,,,,,,,12,266,,,,,960,0,22,982,1612
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3219,9,1423,302,14,66,16,926,22,303,19,16,1,5,1,4,2,0,5,,,,,,,,,,,,,,41,1327,,,,,4493,0,73,4566,6275
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3220,2,334,81,3,26,2,238,5,79,10,4,0,2,1,2,1,0,0,,,,,,,,,,,,,,17,307,,,,,1112,1,17,1130,1503
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3221,2,91,95,9,30,19,164,13,192,14,0,0,1,0,3,2,0,1,,,,,,,,,,,,,,9,178,,,,,821,0,37,858,1467
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3222,3,148,86,10,34,27,272,13,235,34,1,0,2,0,11,1,0,1,,,,,,,,,,,,,,5,210,,,,,1090,1,33,1124,2109
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3223,6,216,188,17,74,51,536,17,448,37,8,0,3,2,9,6,1,4,,,,,,,,,,,,,,20,305,,,,,1942,1,92,2035,4319
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3224,3,167,85,11,50,20,267,16,246,18,3,1,2,0,2,3,0,0,,,,,,,,,,,,,,14,188,,,,,1093,1,31,1125,1993
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,120,ZAPOPAN,3225,9,320,250,34,106,79,755,46,836,53,8,8,6,0,32,11,1,9,,,,,,,,,,,,,,54,469,,,,,3077,18,114,3209,6545
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3312,3,76,149,12,43,23,170,18,302,10,2,0,0,1,14,2,0,2,,,,,,,,,,,,,,15,160,,,,,999,1,35,1035,2033
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3313,3,108,158,8,38,28,219,14,369,23,6,2,0,1,15,2,0,2,,,,,,,,,,,,,,19,126,,,,,1138,0,33,1171,2192
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3314,2,39,79,9,14,10,139,7,145,10,2,0,1,0,3,4,0,0,,,,,,,,,,,,,,5,81,,,,,548,12,19,579,1005
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3316,1,18,10,1,6,4,33,1,34,3,2,0,2,0,0,1,0,0,,,,,,,,,,,,,,3,55,,,,,173,0,2,175,293
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3317,9,469,329,22,110,42,901,46,871,60,4,0,3,0,18,5,0,4,,,,,,,,,,,,,,95,1015,,,,,3994,10,91,4095,6264
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3318,2,73,104,8,42,10,170,11,200,9,1,0,3,0,4,2,0,1,,,,,,,,,,,,,,6,109,,,,,753,0,36,789,1408
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3319,1,12,5,0,1,1,22,1,20,2,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,0,15,,,,,81,0,3,84,116
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3320,1,30,28,4,8,1,46,3,49,1,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,3,34,,,,,209,1,5,215,354
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3321,2,84,87,8,33,23,215,8,199,12,3,1,2,0,6,1,1,1,,,,,,,,,,,,,,16,82,,,,,782,63,18,863,1363
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3322,3,60,110,16,29,21,207,20,228,17,0,0,0,0,4,3,0,0,,,,,,,,,,,,,,10,77,,,,,802,90,19,911,1585
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3323,1,25,29,4,12,10,57,5,101,4,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,3,77,,,,,329,0,5,334,533
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3324,4,315,122,9,34,13,437,33,313,17,4,2,1,0,7,1,0,1,,,,,,,,,,,,,,44,589,,,,,1942,0,39,1981,2727
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3325,1,41,19,3,8,1,60,1,34,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,4,62,,,,,235,1,1,237,341
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3326,1,5,28,0,2,3,18,0,25,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0,13,,,,,96,0,17,113,200
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3327,1,44,30,5,12,1,84,9,78,7,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,8,115,,,,,394,1,3,398,556
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3328,2,46,77,1,15,9,116,7,107,1,0,0,4,0,2,0,0,0,,,,,,,,,,,,,,14,82,,,,,481,0,18,499,772
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3329,2,44,59,5,15,5,117,8,114,5,2,0,0,0,4,1,0,0,,,,,,,,,,,,,,12,122,,,,,513,1,13,527,785
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3330,1,55,26,4,15,6,119,9,104,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,12,90,,,,,445,0,7,452,701
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3331,1,40,50,5,13,6,89,6,123,10,0,0,0,1,3,0,0,1,,,,,,,,,,,,,,12,104,,,,,463,0,13,476,701
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3332,2,45,45,3,16,12,119,8,119,7,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,6,80,,,,,462,0,8,470,765
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3333,1,48,29,2,14,5,94,6,112,9,0,0,0,0,6,0,0,1,,,,,,,,,,,,,,13,89,,,,,428,0,0,428,735
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3334,2,48,96,7,21,12,111,10,152,15,0,0,0,0,4,1,0,1,,,,,,,,,,,,,,14,104,,,,,596,21,1,618,993
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3335,2,41,94,2,10,14,86,7,159,3,0,1,0,1,5,1,0,2,,,,,,,,,,,,,,6,58,,,,,490,0,15,505,984
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3336,2,15,104,1,19,7,35,7,64,2,68,0,0,0,92,0,0,0,,,,,,,,,,,,,,6,43,,,,,463,0,17,480,1027
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3337,2,33,105,9,12,13,113,8,166,16,0,0,1,1,5,1,0,4,,,,,,,,,,,,,,3,52,,,,,542,0,17,559,998
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3338,2,37,74,3,22,19,124,2,129,9,4,0,1,0,3,1,0,0,,,,,,,,,,,,,,4,59,,,,,491,1,8,500,925
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3339,2,29,100,5,19,13,150,8,125,4,1,0,2,0,5,5,0,0,,,,,,,,,,,,,,1,65,,,,,532,2,274,808,1090
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3340,2,22,79,3,21,9,93,0,88,7,0,0,0,0,7,0,0,0,,,,,,,,,,,,,,2,25,,,,,356,0,22,378,821
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3341,2,35,144,3,17,25,51,5,126,5,0,0,0,1,6,2,0,0,,,,,,,,,,,,,,1,38,,,,,459,1,14,474,1023
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3342,2,37,140,5,25,17,64,8,175,9,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,8,65,,,,,554,0,16,570,1145
1,14,JALISCO,13,SAN PEDRO TLAQUEPAQUE,99,SAN PEDRO TLAQUEPAQUE,3343,2,30,102,1,14,10,53,7,113,5,2,0,0,0,1,5,3,1,,,,,,,,,,,,,,7,35,,,,,389,0,19,408,800
