CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM,PRD_PT_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2239,2,252,119,116,15,8,13,11,20,11,0,1,4,0,570,25,595,1138
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2240,1,212,67,80,2,7,6,7,12,5,0,0,1,0,399,13,412,642
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2241,2,217,74,87,6,6,12,5,11,15,0,2,0,0,435,16,451,751
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2242,1,199,44,57,5,4,4,3,6,5,0,0,4,0,331,13,344,577
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2243,3,163,384,242,14,13,16,10,42,21,0,4,9,0,918,34,952,1967
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2244,3,181,159,235,17,15,16,14,28,13,0,3,11,1,692,35,728,1700
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2245,2,111,152,120,10,14,9,10,23,14,0,1,7,0,471,19,490,1135
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2246,2,74,137,82,4,15,9,10,32,5,0,3,5,0,376,22,398,1055
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2247,2,208,98,134,3,11,21,12,24,10,0,4,3,0,528,27,555,1485
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2248,7,345,344,418,35,49,31,20,58,18,0,11,18,0,1347,60,1407,4569
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2249,4,212,228,245,20,34,31,13,46,23,0,7,9,1,868,48,917,2470
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2250,5,233,218,317,13,35,26,28,50,29,0,0,14,2,963,39,1004,3181
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2251,4,267,207,261,23,33,19,28,28,31,0,5,9,1,911,46,958,2473
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2252,2,236,110,169,10,20,12,10,35,29,0,0,1,0,632,31,663,1341
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2253,3,363,156,226,18,26,25,17,38,54,0,112,242,0,1277,33,1310,1795
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2254,4,333,204,314,30,32,28,20,55,36,0,4,13,2,1069,52,1123,2592
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2255,2,283,92,116,17,8,16,4,20,18,0,1,0,0,575,20,595,1082
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2256,3,269,144,219,10,15,12,8,27,18,0,4,7,1,733,40,774,1649
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2257,2,195,54,111,10,8,9,4,18,17,0,0,3,0,429,12,441,831
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2258,1,157,66,124,8,7,9,4,7,12,0,3,2,0,399,12,411,691
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2259,2,252,105,209,10,15,11,10,33,14,0,0,7,0,666,29,695,1329
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2260,3,242,147,311,18,24,17,10,50,51,0,1,3,1,874,47,922,2154
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2261,6,422,381,520,34,47,24,24,72,60,0,8,14,1,1606,74,1681,4461
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2262,3,146,130,273,14,16,10,5,25,23,0,0,10,0,652,44,696,1625
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2263,3,326,120,264,18,27,21,9,26,30,0,0,2,1,843,23,867,1691
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2264,3,196,132,245,9,15,13,6,26,36,0,0,7,0,685,22,707,1528
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2265,2,226,90,101,18,13,9,7,10,8,0,0,3,0,485,22,507,949
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2266,2,171,102,143,12,15,9,14,16,7,0,1,0,2,490,26,518,1141
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2267,3,393,163,213,19,14,43,14,59,35,0,4,4,0,961,48,1009,2023
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2268,4,172,288,272,8,35,19,19,20,22,0,0,8,0,863,46,909,2863
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2269,9,522,536,600,54,71,55,25,74,52,0,9,11,8,2009,126,2143,6725
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2270,2,128,80,132,15,22,12,12,26,16,0,0,8,0,451,18,469,1218
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2271,3,504,132,167,11,7,23,3,34,15,0,0,0,3,896,35,934,1632
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2272,2,318,85,97,7,6,11,4,16,5,0,0,1,0,550,16,566,1028
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2273,2,360,120,158,6,14,17,10,20,16,0,2,4,0,727,27,754,1374
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2274,2,176,95,243,8,30,17,10,37,19,0,1,8,1,644,28,673,1341
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2275,2,160,108,228,8,22,13,11,21,19,0,2,6,0,598,35,633,1424
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2276,2,155,105,170,7,15,11,4,16,8,0,4,285,0,780,23,803,1320
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2277,4,282,190,312,21,23,17,14,51,31,0,3,11,1,955,39,995,2348
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2278,2,119,115,176,1,17,9,6,26,18,0,0,3,1,490,35,526,1255
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2279,3,125,190,256,8,14,7,8,8,7,0,2,2,0,627,30,657,1658
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2280,2,262,72,101,5,14,14,4,27,10,0,0,1,1,510,29,540,979
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2281,1,172,74,89,8,5,16,4,20,12,0,1,2,3,403,21,427,738
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2282,2,234,132,167,9,6,22,14,52,19,0,0,0,3,655,40,698,1196
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2283,3,324,175,298,16,24,30,15,49,34,0,0,5,2,970,51,1023,1897
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2284,2,192,113,184,17,24,25,19,28,23,0,2,5,1,632,11,644,1194
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2285,2,237,112,176,7,13,13,4,18,13,0,2,7,0,602,19,621,1212
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2286,2,190,112,171,10,20,26,5,20,14,0,8,6,1,582,23,606,1065
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2287,2,179,115,192,8,18,16,8,14,10,0,0,8,0,568,17,585,1394
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2288,2,182,130,150,3,16,18,7,26,15,0,3,7,0,557,29,586,1101
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2289,3,269,115,234,11,19,21,9,28,17,0,2,2,0,727,35,762,1584
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2290,3,161,151,195,7,20,11,15,17,14,0,5,8,2,604,37,643,1525
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2291,4,316,262,338,18,16,17,16,16,34,0,7,21,0,1061,45,1106,2386
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2292,3,293,122,157,10,20,16,5,23,14,0,1,8,1,669,28,698,1757
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2293,19,1390,883,1424,106,128,137,50,184,125,0,274,58,8,4759,183,4950,12282
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2294,2,82,95,105,11,12,3,7,6,9,0,4,2,0,336,20,356,861
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2311,3,143,231,275,11,25,12,7,14,19,0,3,7,0,747,35,782,1552
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2312,5,269,318,331,21,59,18,25,43,23,0,6,15,4,1128,33,1165,3163
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2313,1,119,94,47,0,15,3,2,0,4,0,0,0,0,284,0,284,551
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2314,2,58,130,135,8,14,0,3,3,7,0,1,1,0,360,15,375,975
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2315,1,90,23,38,1,0,1,1,0,1,0,0,0,0,155,5,160,290
5,16,MICHOACAN,20,URUAPAN SUR,103,URUAPAN,2316,2,162,171,142,2,20,2,10,5,3,0,0,2,0,519,25,544,873
5,16,MICHOACAN,20,URUAPAN SUR,112,ZIRACUARETIRO,2570,3,259,409,406,6,13,5,11,33,12,0,1,9,0,1164,32,1196,1736
5,16,MICHOACAN,20,URUAPAN SUR,112,ZIRACUARETIRO,2571,2,190,266,383,8,9,4,9,18,10,0,0,10,1,907,6,914,1283
5,16,MICHOACAN,20,URUAPAN SUR,112,ZIRACUARETIRO,2572,4,374,557,927,9,8,9,43,140,7,0,3,27,0,2104,43,2147,2923
5,16,MICHOACAN,20,URUAPAN SUR,112,ZIRACUARETIRO,2573,3,169,355,668,6,4,3,12,28,4,0,3,12,0,1264,27,1291,1683
5,16,MICHOACAN,20,URUAPAN SUR,112,ZIRACUARETIRO,2574,2,104,248,330,5,9,4,7,20,3,0,1,10,0,741,26,767,1213
5,16,MICHOACAN,20,URUAPAN SUR,112,ZIRACUARETIRO,2575,2,68,334,176,1,9,2,5,12,1,0,2,5,2,615,17,634,961
5,16,MICHOACAN,20,URUAPAN SUR,112,ZIRACUARETIRO,2576,2,46,147,402,2,1,4,0,60,6,0,2,11,0,681,23,704,1016
5,16,MICHOACAN,20,URUAPAN SUR,112,ZIRACUARETIRO,2577,1,60,47,44,0,2,2,0,32,4,0,0,0,0,191,0,191,280
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,2,AGUILILLA,11,3,152,460,479,5,6,12,1,21,1,0,1,9,0,1147,34,1181,2120
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,2,AGUILILLA,12,2,81,194,427,2,3,4,1,13,1,0,1,3,1,730,12,743,1358
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,2,AGUILILLA,13,3,142,341,459,7,7,6,3,14,2,0,0,8,0,989,26,1015,1954
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,2,AGUILILLA,14,3,127,357,459,9,7,6,3,10,1,0,3,1,0,983,23,1006,1663
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,2,AGUILILLA,15,1,58,93,108,4,0,4,1,2,0,0,0,0,0,270,0,270,491
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,2,AGUILILLA,16,3,74,374,521,17,3,10,2,69,1,0,2,3,0,1076,37,1113,2206
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,2,AGUILILLA,17,1,3,21,233,3,1,0,1,4,0,0,0,4,0,270,0,270,641
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,2,AGUILILLA,18,2,22,74,260,4,3,3,2,13,0,0,1,3,0,385,11,396,761
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,2,AGUILILLA,19,1,76,184,63,3,0,0,0,0,1,0,2,2,0,331,12,343,512
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,2,AGUILILLA,20,1,2,24,60,4,0,1,0,0,0,0,0,1,0,92,0,92,211
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,2,AGUILILLA,22,1,2,36,36,0,0,0,0,0,0,0,0,0,0,74,3,77,191
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,2,AGUILILLA,23,1,7,29,63,0,0,0,0,0,0,0,0,0,0,99,3,102,171
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,2,AGUILILLA,25,1,2,29,32,4,0,0,1,0,0,0,4,0,0,72,0,72,117
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,8,AQUILA,136,2,0,0,0,0,0,0,0,0,0,0,0,13,0,13,23,36,1019
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,8,AQUILA,137,3,95,139,443,41,560,13,6,5,3,0,1,31,0,1337,45,1382,1925
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,8,AQUILA,138,2,22,37,173,38,169,1,4,1,0,0,16,37,0,498,9,507,853
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,8,AQUILA,139,3,433,138,293,15,396,7,4,18,2,0,6,22,2,1334,39,1375,1901
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,8,AQUILA,140,3,21,28,522,499,93,2,6,5,0,0,1,38,0,1215,22,1237,1572
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,8,AQUILA,141,2,308,107,158,28,362,1,9,0,1,0,0,11,0,985,29,1014,1185
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,8,AQUILA,142,4,163,85,473,60,1115,4,14,13,1,0,3,156,0,2087,25,2112,2280
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,8,AQUILA,143,2,15,7,187,14,154,0,1,0,1,0,1,18,0,398,9,407,1030
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,8,AQUILA,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,8,AQUILA,145,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,8,AQUILA,146,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,8,AQUILA,147,3,119,44,921,176,185,6,9,7,4,0,3,46,0,1520,25,1545,1925
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,8,AQUILA,148,2,370,48,120,3,315,0,2,8,2,0,131,48,0,1047,38,1085,1081
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,190,4,535,399,270,34,9,7,7,110,63,0,4,10,0,1448,58,1506,2677
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,191,5,738,409,253,41,13,15,18,151,96,0,15,4,0,1753,74,1827,3310
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,192,2,291,194,106,3,5,9,5,33,12,0,3,0,0,661,20,681,1048
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,193,1,105,134,54,6,4,7,2,31,25,0,2,0,0,370,12,382,664
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,194,1,55,73,79,3,5,1,0,34,10,0,1,0,0,261,0,261,508
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,195,1,62,70,86,9,3,7,4,30,30,0,2,1,0,304,29,333,640
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,196,1,7,16,19,2,1,0,0,8,3,0,0,1,0,57,4,61,100
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,197,1,49,99,24,10,9,12,1,2,15,0,1,2,0,224,5,229,406
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,198,2,224,107,230,31,6,20,3,32,72,0,0,0,0,725,27,752,1445
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,199,2,197,149,183,15,5,10,7,42,18,0,1,2,0,629,13,642,1442
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,200,3,257,169,270,9,16,5,0,61,10,0,0,7,0,804,27,831,1853
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,201,3,304,228,233,24,2,50,2,22,57,0,2,8,0,932,71,1003,1726
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,202,3,303,122,280,24,12,75,3,22,51,0,4,7,0,903,61,964,1683
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,203,3,385,111,188,48,2,85,4,25,46,0,0,9,0,903,66,969,1556
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,204,3,413,178,226,28,4,54,3,23,28,0,2,3,0,962,46,1008,1646
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,205,3,127,229,292,17,5,15,2,69,34,0,2,6,0,798,34,832,1737
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,206,1,36,70,155,26,2,3,2,5,64,0,0,1,0,364,16,380,731
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,207,2,53,208,83,6,8,1,3,41,21,0,0,3,0,427,12,439,814
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,208,2,65,116,355,30,4,12,6,72,98,0,2,3,0,763,44,807,1471
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,209,3,134,299,504,78,6,15,7,31,20,0,2,3,0,1099,24,1123,2030
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,210,1,33,96,128,21,4,3,2,18,5,0,2,3,0,315,6,321,565
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,211,2,55,58,186,16,0,34,7,27,10,0,2,3,0,398,17,415,833
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,12,BUENAVISTA,212,1,44,104,42,7,0,1,3,16,25,0,0,0,0,242,14,256,406
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,14,COAHUAYANA,225,2,121,166,320,6,2,15,59,22,3,0,0,3,0,717,23,740,1127
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,14,COAHUAYANA,226,3,176,188,537,8,6,9,167,27,0,0,2,10,0,1130,43,1173,1854
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,14,COAHUAYANA,227,1,14,54,56,0,3,0,30,2,0,0,0,0,0,159,2,161,301
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,14,COAHUAYANA,228,1,159,100,43,4,4,3,120,8,1,0,1,1,0,444,6,450,718
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,14,COAHUAYANA,229,2,247,182,198,6,9,6,177,21,1,0,1,4,1,852,21,874,1474
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,14,COAHUAYANA,230,1,10,32,32,1,2,1,20,1,1,0,1,0,0,101,4,105,161
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,14,COAHUAYANA,231,1,40,105,156,4,10,4,169,3,4,0,0,2,0,497,12,509,740
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,14,COAHUAYANA,232,2,110,145,414,3,2,9,95,5,2,0,1,3,0,789,23,812,1246
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,14,COAHUAYANA,233,2,114,107,194,3,3,12,111,12,2,0,0,2,0,560,12,572,868
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,14,COAHUAYANA,234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,14,COAHUAYANA,235,1,55,109,73,0,2,1,59,1,3,0,0,0,0,303,6,309,492
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,14,COAHUAYANA,236,1,12,34,13,0,1,1,16,1,0,0,1,0,0,79,2,81,130
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,237,4,364,544,543,11,10,6,7,23,1,0,14,14,0,1537,46,1583,2441
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,238,2,202,252,289,5,7,6,9,5,3,0,7,9,0,794,25,819,1269
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,239,2,341,177,257,4,3,4,17,14,2,0,1,5,0,825,14,839,1136
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,240,4,320,298,429,8,12,9,13,21,2,0,5,13,3,1130,48,1181,1634
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,241,2,159,130,198,0,3,4,0,7,0,0,5,8,0,514,21,535,883
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,242,4,472,573,591,6,17,12,32,28,2,0,16,9,0,1758,52,1810,2873
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,244,1,11,37,55,0,1,0,1,2,0,0,0,0,0,107,3,110,136
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,245,1,5,73,269,3,4,0,3,23,1,0,2,2,0,385,4,389,582
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,246,1,48,136,153,1,5,3,3,16,0,0,7,2,0,374,10,384,518
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,248,1,32,21,14,0,0,0,1,2,0,0,1,0,0,71,0,71,112
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,249,1,23,38,282,0,1,0,6,2,0,0,0,0,0,352,0,352,626
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,250,1,57,19,46,2,1,4,3,1,0,0,0,0,0,133,6,139,278
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,251,1,35,35,77,1,6,0,2,3,0,0,1,0,0,160,4,164,252
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,252,1,17,17,87,0,0,0,2,3,0,0,0,0,0,126,2,128,195
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,254,1,10,27,74,1,1,0,1,2,0,0,0,3,0,119,1,120,164
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,255,1,63,30,27,2,1,0,1,0,0,0,0,1,0,125,6,131,216
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,15,COALCOMÁN DE VÁZQUEZ PALLARES,256,1,34,59,217,2,3,0,2,18,0,0,1,2,0,338,14,352,482
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,26,CHINICUILA,397,2,40,342,384,1,4,10,3,2,0,0,17,3,0,806,16,822,1150
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,26,CHINICUILA,398,1,12,71,179,1,0,3,0,1,1,0,2,4,0,274,7,281,389
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,26,CHINICUILA,399,1,7,45,141,0,2,0,0,0,0,0,0,2,0,197,3,200,268
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,26,CHINICUILA,400,1,0,73,68,1,2,1,0,0,0,0,1,0,0,146,0,146,209
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,26,CHINICUILA,401,1,4,21,51,2,0,1,0,1,0,0,0,0,0,80,0,80,114
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,26,CHINICUILA,402,1,25,127,158,2,2,3,0,1,1,0,2,3,1,324,7,332,580
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,26,CHINICUILA,403,2,15,105,292,2,5,7,0,5,0,0,3,11,0,445,15,460,605
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,26,CHINICUILA,404,2,37,135,225,2,0,1,0,1,0,0,2,5,0,408,22,430,583
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,90,TEPALCATEPEC,1979,2,454,206,133,2,2,6,2,15,1,0,2,0,0,823,30,853,1415
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,90,TEPALCATEPEC,1980,1,152,73,83,3,2,1,0,7,0,0,1,3,0,325,11,336,543
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,90,TEPALCATEPEC,1981,2,423,145,255,6,2,4,2,16,4,0,0,5,0,862,32,894,1481
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,90,TEPALCATEPEC,1982,2,382,194,155,5,4,12,10,11,3,0,2,5,1,783,36,820,1405
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,90,TEPALCATEPEC,1983,2,317,158,230,11,4,4,4,6,1,0,5,17,0,757,12,769,1268
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,90,TEPALCATEPEC,1984,2,248,101,234,13,4,1,2,5,2,0,7,17,0,634,24,658,1226
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,90,TEPALCATEPEC,1985,2,390,182,142,14,3,6,1,7,1,0,3,8,1,757,29,787,1381
5,16,MICHOACAN,21,COALCOMÁN DE VÁZQUEZ PALLARES,90,TEPALCATEPEC,1986,3,391,146,415,3,5,2,2,20,2,0,1,18,0,1005,33,1038,1793
