CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PSD,HUMANISTA,C_COMUN_PAN_MC,PRD_PSD,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRD_PVEM_PSD,PRD_PVEM,PRD_PSD,PVEM_PSD,C_COMUN_PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,889,2,37,121,32,6,10,6,249,71,12,25,3,,0,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,19,,604,0,12,616,810
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,890,3,63,87,42,12,19,12,333,145,34,85,7,,6,20,2,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,74,,993,0,35,1028,1510
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,891,2,84,48,26,19,17,18,113,171,23,32,12,,8,27,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,45,,712,0,20,732,1157
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,892,2,62,74,22,14,19,30,163,133,25,16,16,,2,10,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,38,,667,0,18,685,1021
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,893,2,70,72,28,9,21,18,371,185,32,22,7,,3,10,0,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,23,,912,0,12,924,1309
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,894,2,84,58,49,20,17,26,137,213,23,51,8,,3,5,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,40,,780,0,21,801,1182
4,17,MORELOS,10,AYALA,4,AYALA,44,3,45,146,74,11,33,62,260,151,25,19,3,9,18,18,2,0,5,,,,,,,,,,,,,241,,,,,,,,,,,,,,,,,,,,,,,,,1122,0,62,1184,1910
4,17,MORELOS,10,AYALA,4,AYALA,45,4,44,239,102,11,45,20,428,201,27,12,12,3,15,16,3,1,6,,,,,,,,,,,,,398,,,,,,,,,,,,,,,,,,,,,,,,,1583,0,37,1620,2254
4,17,MORELOS,10,AYALA,4,AYALA,46,2,21,206,20,7,17,35,232,75,12,5,5,4,7,8,1,1,0,,,,,,,,,,,,,153,,,,,,,,,,,,,,,,,,,,,,,,,809,0,18,827,1158
4,17,MORELOS,10,AYALA,4,AYALA,47,3,32,135,49,12,28,60,285,128,16,9,8,8,9,16,0,3,6,,,,,,,,,,,,,165,,,,,,,,,,,,,,,,,,,,,,,,,969,0,40,1009,1565
4,17,MORELOS,10,AYALA,4,AYALA,48,3,12,145,39,11,24,26,303,113,18,11,4,6,8,10,0,2,0,,,,,,,,,,,,,143,,,,,,,,,,,,,,,,,,,,,,,,,875,0,40,915,1667
4,17,MORELOS,10,AYALA,4,AYALA,49,2,19,347,32,3,24,6,262,135,12,10,18,1,9,8,0,0,4,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,1090,1,13,1104,1476
4,17,MORELOS,10,AYALA,4,AYALA,50,2,10,227,32,10,19,12,230,141,21,5,5,3,4,10,2,0,6,,,,,,,,,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,924,0,30,954,1392
4,17,MORELOS,10,AYALA,4,AYALA,51,2,7,226,34,5,21,9,134,93,10,20,3,0,5,7,0,0,2,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,749,0,12,761,986
4,17,MORELOS,10,AYALA,4,AYALA,52,3,15,216,73,9,20,14,275,108,19,20,9,1,25,12,4,2,6,,,,,,,,,,,,,206,,,,,,,,,,,,,,,,,,,,,,,,,1034,0,49,1083,1634
4,17,MORELOS,10,AYALA,4,AYALA,53,1,11,49,13,3,11,4,91,19,2,7,0,0,0,2,1,0,1,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,273,0,12,285,417
4,17,MORELOS,10,AYALA,4,AYALA,54,2,29,100,103,16,18,20,78,211,12,29,35,1,14,16,3,1,6,,,,,,,,,,,,,141,,,,,,,,,,,,,,,,,,,,,,,,,833,2,30,865,1386
4,17,MORELOS,10,AYALA,4,AYALA,55,5,25,239,172,28,50,52,206,305,43,47,17,5,34,25,3,6,14,,,,,,,,,,,,,167,,,,,,,,,,,,,,,,,,,,,,,,,1438,1,71,1510,2711
4,17,MORELOS,10,AYALA,4,AYALA,56,2,14,138,100,30,24,14,104,202,16,28,32,2,12,14,4,0,2,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,834,0,38,872,1391
4,17,MORELOS,10,AYALA,4,AYALA,57,2,16,143,154,10,28,15,118,136,17,32,26,3,38,7,1,2,6,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,826,0,29,855,1338
4,17,MORELOS,10,AYALA,4,AYALA,58,2,14,162,115,3,25,11,150,105,16,40,45,1,23,5,2,1,4,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,800,0,42,842,1356
4,17,MORELOS,10,AYALA,4,AYALA,59,4,36,371,218,11,36,42,229,275,28,48,85,3,48,18,0,2,6,,,,,,,,,,,,,145,,,,,,,,,,,,,,,,,,,,,,,,,1601,1,69,1671,2779
4,17,MORELOS,10,AYALA,4,AYALA,60,2,14,128,29,4,17,20,42,84,7,8,4,2,3,4,0,2,1,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,416,0,16,432,755
4,17,MORELOS,10,AYALA,4,AYALA,61,3,32,208,71,19,24,33,150,258,19,10,12,2,6,13,1,0,2,,,,,,,,,,,,,208,,,,,,,,,,,,,,,,,,,,,,,,,1068,0,41,1109,2191
4,17,MORELOS,10,AYALA,4,AYALA,62,4,94,199,74,12,104,58,327,259,25,13,14,7,10,26,6,0,7,,,,,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,1366,0,63,1429,2360
4,17,MORELOS,10,AYALA,4,AYALA,63,2,41,40,21,8,17,10,58,128,8,3,19,0,3,7,1,0,1,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,409,0,18,427,784
4,17,MORELOS,10,AYALA,4,AYALA,64,1,28,98,20,8,11,14,54,118,6,8,7,3,2,5,2,0,0,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,425,0,13,438,734
4,17,MORELOS,10,AYALA,4,AYALA,65,3,25,106,66,7,32,16,165,167,17,22,2,0,12,26,4,0,12,,,,,,,,,,,,,109,,,,,,,,,,,,,,,,,,,,,,,,,788,0,54,842,1506
4,17,MORELOS,10,AYALA,4,AYALA,66,3,23,185,56,3,47,16,369,154,16,11,6,1,11,13,0,1,6,,,,,,,,,,,,,217,,,,,,,,,,,,,,,,,,,,,,,,,1135,0,40,1175,2067
4,17,MORELOS,10,AYALA,4,AYALA,67,3,31,136,92,8,94,8,355,160,19,12,4,7,18,10,6,7,2,,,,,,,,,,,,,185,,,,,,,,,,,,,,,,,,,,,,,,,1154,2,36,1192,1865
4,17,MORELOS,10,AYALA,4,AYALA,68,3,25,155,86,10,56,17,433,221,30,11,4,8,13,33,4,2,6,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,1202,1,50,1253,2096
4,17,MORELOS,10,AYALA,4,AYALA,69,2,12,55,52,4,59,15,206,265,31,3,5,2,7,16,2,6,8,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,813,0,19,832,1187
4,17,MORELOS,10,AYALA,4,AYALA,70,3,22,213,63,3,33,14,239,142,6,12,3,3,8,8,1,0,9,,,,,,,,,,,,,270,,,,,,,,,,,,,,,,,,,,,,,,,1049,0,39,1088,1656
4,17,MORELOS,10,AYALA,4,AYALA,71,2,10,124,32,3,27,11,279,136,16,9,6,1,10,4,2,2,0,,,,,,,,,,,,,204,,,,,,,,,,,,,,,,,,,,,,,,,876,0,31,907,1227
4,17,MORELOS,10,AYALA,4,AYALA,72,3,13,241,63,5,36,9,453,153,16,9,5,1,12,4,1,0,2,,,,,,,,,,,,,282,,,,,,,,,,,,,,,,,,,,,,,,,1305,0,36,1341,1881
4,17,MORELOS,10,AYALA,4,AYALA,73,4,32,244,89,5,82,19,512,217,26,16,9,1,22,18,2,3,8,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,1505,0,108,1613,2822
4,17,MORELOS,10,AYALA,4,AYALA,74,3,55,121,30,4,42,41,315,328,30,10,5,3,2,22,3,5,6,,,,,,,,,,,,,291,,,,,,,,,,,,,,,,,,,,,,,,,1313,0,42,1355,1921
4,17,MORELOS,10,AYALA,4,AYALA,75,3,231,165,33,10,29,119,217,80,10,14,11,56,5,6,2,0,2,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,1052,0,59,1111,1688
4,17,MORELOS,10,AYALA,4,AYALA,76,2,159,103,5,9,12,89,196,93,10,10,4,33,1,10,2,1,10,,,,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,838,0,36,874,1311
4,17,MORELOS,10,AYALA,4,AYALA,77,3,109,294,32,21,37,65,300,95,19,13,17,33,8,15,0,2,3,,,,,,,,,,,,,129,,,,,,,,,,,,,,,,,,,,,,,,,1192,0,55,1247,1899
4,17,MORELOS,10,AYALA,4,AYALA,78,1,16,30,10,2,4,6,43,15,0,8,1,5,2,0,0,0,0,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,162,0,8,170,229
4,17,MORELOS,10,AYALA,4,AYALA,79,2,14,121,28,2,15,27,152,116,8,4,3,7,9,14,1,2,1,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,579,0,22,601,850
4,17,MORELOS,10,AYALA,4,AYALA,80,3,52,76,32,8,68,150,206,193,45,11,0,12,3,29,4,4,9,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,975,0,45,1020,1555
4,17,MORELOS,10,AYALA,4,AYALA,81,1,42,46,16,1,11,11,36,21,3,9,1,1,2,3,0,0,1,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,220,0,13,233,338
4,17,MORELOS,10,AYALA,4,AYALA,82,1,6,42,15,1,16,10,41,78,5,0,0,1,3,2,0,0,2,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,230,0,5,235,364
4,17,MORELOS,10,AYALA,4,AYALA,83,2,19,184,43,7,12,17,181,86,9,16,0,0,6,11,0,1,2,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,678,0,29,707,1041
4,17,MORELOS,10,AYALA,4,AYALA,84,2,35,243,51,9,31,21,174,119,11,11,2,11,11,9,1,0,2,,,,,,,,,,,,,151,,,,,,,,,,,,,,,,,,,,,,,,,892,0,36,928,1351
4,17,MORELOS,10,AYALA,4,AYALA,85,1,29,115,9,1,10,8,202,23,4,2,7,2,0,3,0,0,2,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,445,0,23,468,676
4,17,MORELOS,10,AYALA,10,JANTETELCO,423,2,2,375,36,7,4,1,32,11,3,4,423,0,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,66,82,,,,,,,,,,,,,,,,1050,0,27,1077,1420
4,17,MORELOS,10,AYALA,10,JANTETELCO,424,2,1,355,14,0,1,1,18,4,0,2,406,0,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,59,21,,,,,,,,,,,,,,,,886,0,14,900,1155
4,17,MORELOS,10,AYALA,10,JANTETELCO,425,2,0,374,11,7,0,2,23,15,0,1,400,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,74,33,,,,,,,,,,,,,,,,940,0,23,963,1212
4,17,MORELOS,10,AYALA,10,JANTETELCO,426,3,6,158,14,19,8,2,243,16,2,1,259,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,603,249,,,,,,,,,,,,,,,,1582,0,57,1639,2202
4,17,MORELOS,10,AYALA,10,JANTETELCO,427,2,1,84,12,25,7,1,190,18,0,1,172,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,466,162,,,,,,,,,,,,,,,,1140,0,18,1158,1500
4,17,MORELOS,10,AYALA,10,JANTETELCO,428,3,2,148,14,17,3,4,217,16,1,5,141,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,404,182,,,,,,,,,,,,,,,,1156,0,23,1179,1544
4,17,MORELOS,10,AYALA,10,JANTETELCO,429,3,1,237,6,4,0,1,164,17,2,2,328,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,423,312,,,,,,,,,,,,,,,,1498,0,33,1531,1951
4,17,MORELOS,10,AYALA,10,JANTETELCO,430,3,4,407,17,16,7,1,115,21,3,6,276,0,5,1,0,0,0,,,,,,,,,,,,,,,,,,,,,160,252,,,,,,,,,,,,,,,,1291,0,35,1326,1701
4,17,MORELOS,10,AYALA,13,JONACATEPEC,537,2,25,20,125,13,56,60,20,49,22,38,130,4,20,8,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,673,0,5,678,957
4,17,MORELOS,10,AYALA,13,JONACATEPEC,538,3,25,20,219,20,105,157,45,93,47,62,283,9,28,9,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,102,,,,,,,,,,,,,1232,0,32,1264,1658
4,17,MORELOS,10,AYALA,13,JONACATEPEC,539,2,6,3,148,17,111,51,14,69,14,56,163,4,18,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,716,0,16,732,910
4,17,MORELOS,10,AYALA,13,JONACATEPEC,540,2,16,12,180,21,91,110,35,84,19,52,179,3,20,7,5,0,3,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,921,0,20,941,1231
4,17,MORELOS,10,AYALA,13,JONACATEPEC,541,2,13,2,244,27,64,85,21,71,20,55,155,2,17,8,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,860,0,23,883,1158
4,17,MORELOS,10,AYALA,13,JONACATEPEC,542,2,12,7,155,3,104,119,21,118,38,44,148,4,15,13,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,905,0,19,924,1156
4,17,MORELOS,10,AYALA,13,JONACATEPEC,543,1,5,1,59,5,15,38,30,20,6,8,67,1,6,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,337,0,3,340,415
4,17,MORELOS,10,AYALA,13,JONACATEPEC,544,3,12,17,214,12,125,161,299,61,19,35,89,3,32,15,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,,1249,0,58,1307,1871
4,17,MORELOS,10,AYALA,13,JONACATEPEC,545,2,2,12,90,19,52,101,79,29,8,13,60,2,11,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,557,0,18,575,772
4,17,MORELOS,10,AYALA,13,JONACATEPEC,546,1,6,14,59,17,44,116,47,44,10,7,45,5,2,5,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,488,0,15,503,683
4,17,MORELOS,10,AYALA,13,JONACATEPEC,547,2,7,19,114,15,69,170,61,69,6,26,92,7,13,11,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,781,0,18,799,1068
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,707,3,34,349,147,12,19,120,7,108,7,30,205,6,10,13,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,1073,0,45,1118,1818
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,708,4,51,405,254,10,11,158,6,124,24,36,368,11,20,12,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,1503,1,64,1568,2310
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,709,3,33,371,160,7,6,90,6,100,4,30,237,5,8,8,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,1069,1,21,1091,1537
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,710,4,54,515,164,15,29,215,12,209,11,47,351,4,18,9,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,1664,0,60,1724,2627
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,711,2,14,317,116,6,6,101,0,53,5,19,105,8,4,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,759,0,20,779,1079
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,712,1,20,95,65,17,6,22,5,52,6,7,86,2,6,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,393,0,13,406,699
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,713,2,7,220,119,19,8,82,0,63,11,26,156,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,729,0,27,756,1095
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,714,3,46,269,170,63,22,136,5,101,57,37,231,3,8,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,1154,0,27,1181,1638
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,715,1,19,53,91,11,5,41,6,41,3,20,41,2,4,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,342,0,1,343,565
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,716,2,15,57,131,9,7,99,2,70,13,36,320,1,6,4,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,776,0,27,803,1158
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,717,3,38,88,220,14,13,198,2,138,16,61,183,3,20,11,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,1021,0,31,1052,1564
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,718,2,45,173,90,4,6,98,2,35,8,21,49,5,5,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,545,0,14,559,808
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,719,2,71,181,113,7,3,133,2,40,1,31,41,21,17,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,665,0,8,673,881
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,720,2,19,75,88,4,6,74,0,28,2,35,70,7,6,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,421,0,17,438,573
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,721,1,18,142,44,6,4,98,3,25,5,19,68,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,446,0,15,461,687
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,722,2,12,90,178,8,14,62,5,92,17,39,156,0,16,8,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,702,0,20,722,1060
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,723,3,19,159,642,13,16,82,3,166,21,103,67,0,63,10,1,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,1386,0,17,1403,1985
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,724,3,29,87,395,20,23,57,1,169,27,77,73,5,27,9,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,1019,0,37,1056,1748
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,725,4,50,143,441,22,32,171,4,320,82,94,58,10,40,35,4,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,1533,0,39,1572,2344
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,726,2,15,67,250,6,13,62,2,146,67,52,50,1,14,18,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,778,0,14,792,1118
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,727,3,30,179,255,14,27,143,7,269,23,54,104,4,9,22,13,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,1180,0,48,1228,2062
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,728,2,22,97,207,17,27,65,1,229,32,32,104,5,17,21,2,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,894,0,38,932,1446
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,729,2,10,62,98,26,14,39,0,110,9,18,63,1,12,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,473,2,12,487,787
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,730,3,34,92,221,14,19,67,3,210,25,63,106,2,19,24,4,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,930,0,40,970,1527
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,731,5,28,208,185,17,22,108,5,220,26,68,869,7,18,8,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,1812,0,45,1857,3173
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,732,2,11,141,127,2,21,39,5,93,10,18,60,2,8,8,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,564,0,33,597,956
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,733,1,23,86,24,5,4,14,2,27,5,7,37,0,3,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,241,0,18,259,449
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,24,3,237,106,232,16,82,95,58,90,19,82,20,,39,12,5,2,1,,,,,,,,,,,,117,,,,,,,,,,,,,,,,,,,,,,,,,,1213,0,38,1251,1811
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,25,2,146,97,86,6,37,87,19,64,4,26,11,,5,4,1,0,1,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,714,1,23,738,1027
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,26,4,278,309,195,9,81,209,80,144,35,51,31,,32,8,2,3,5,,,,,,,,,,,,244,,,,,,,,,,,,,,,,,,,,,,,,,,1716,0,55,1771,2691
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,27,2,132,193,73,4,52,164,35,43,22,28,13,,9,3,1,0,0,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,857,0,25,882,1189
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,28,2,146,127,121,15,39,84,21,80,28,22,11,,18,5,1,1,3,,,,,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,811,0,23,834,1165
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,29,3,186,194,162,21,114,227,37,82,27,29,30,,26,4,1,2,2,,,,,,,,,,,,298,,,,,,,,,,,,,,,,,,,,,,,,,,1442,0,34,1476,2210
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,30,2,155,192,73,7,45,217,27,77,24,30,4,,9,4,1,0,6,,,,,,,,,,,,119,,,,,,,,,,,,,,,,,,,,,,,,,,990,0,10,1000,1464
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,31,3,242,231,160,15,65,167,48,103,40,37,16,,19,8,1,2,4,,,,,,,,,,,,188,,,,,,,,,,,,,,,,,,,,,,,,,,1346,0,41,1387,2032
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,32,2,121,89,83,2,73,108,23,81,12,19,6,,12,10,5,3,2,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,722,0,25,747,1157
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,33,3,91,196,101,5,91,165,72,74,24,24,152,,26,5,2,1,1,,,,,,,,,,,,121,,,,,,,,,,,,,,,,,,,,,,,,,,1151,0,26,1177,1631
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,34,1,11,38,9,0,11,15,17,4,7,5,19,,5,1,0,0,1,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,178,0,2,180,246
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,35,2,80,49,55,6,7,15,22,12,11,3,641,,14,2,1,0,1,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,940,0,21,961,1253
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,36,2,59,48,42,2,5,24,15,22,8,13,504,,1,0,0,0,0,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,774,0,23,797,1082
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,37,2,47,36,24,6,7,17,25,13,3,10,579,,7,0,0,0,0,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,795,0,26,821,1079
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,38,3,121,193,105,12,66,120,74,68,12,19,153,,11,3,1,2,1,,,,,,,,,,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,1093,0,37,1130,1774
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,39,2,125,86,90,19,68,49,38,49,13,19,67,,5,1,0,0,1,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,708,0,15,723,1133
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,40,2,51,30,39,5,37,145,167,45,7,7,31,,4,8,0,0,0,,,,,,,,,,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,683,0,14,697,944
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,41,2,88,31,35,3,25,229,101,47,9,7,12,,2,3,0,0,0,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,679,0,28,707,939
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,42,1,28,16,25,0,62,25,12,39,7,9,6,,2,4,1,0,0,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,245,0,4,249,333
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,43,2,23,65,51,3,57,87,2,52,6,9,6,,5,7,2,1,5,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,469,0,9,478,752
