CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NA,PCPP,PSI,MORENA,ES,PAN_PRD_MC_PCPP_PSI,PAN_PRD_MC_PCPP,PAN_PRD_MC_PSI,PAN_PRD_PCPP_PSI,PAN_MC_PCPP_PSI,PRD_MC_PCPP_PSI,PAN_PRD_MC,PAN_PRD_PCPP,PAN_PRD_PSI,PAN_MC_PCPP,PAN_MC_PSI,PAN_PCPP_PSI,PRD_MC_PCPP,PRD_MC_PSI,PRD_PCPP_PSI,MC_PCPP_PSI,PAN_PRD,PAN_MC,PAN_PCPP,PAN_PSI,PRD_MC,PRD_PCPP,PRD_PSI,MC_PCPP,MC_PSI,PCPP_PSI,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PAN_PRD_MC_NA_PCPP_PSI,PAN_PRD_MC_NA_PCPP,PAN_PRD_MC_NA_PSI,PAN_PRD_MC_PCPP_PSI,PAN_PRD_NA_PCPP_PSI,PAN_MC_NA_PCPP_PSI,PRD_MC_NA_PCPP_PSI,PAN_PRD_MC_NA,PAN_PRD_MC_PCPP,PAN_PRD_MC_PSI,PAN_PRD_NA_PCPP,PAN_PRD_NA_PSI,PAN_PRD_PCPP_PSI,PAN_MC_NA_PCPP,PAN_MC_NA_PSI,PAN_MC_PCPP_PSI,PAN_NA_PCPP_PSI,PRD_MC_NA_PCPP,PRD_MC_NA_PSI,PRD_MC_PCPP_PSI,PRD_NA_PCPP_PSI,MC_NA_PCPP_PSI,PAN_PRD_MC,PAN_PRD_NA,PAN_PRD_PCPP,PAN_PRD_PSI,PAN_MC_NA,PAN_MC_PCPP,PAN_MC_PSI,PAN_NA_PCPP,PAN_NA_PSI,PAN_PCPP_PSI,PRD_MC_NA,PRD_MC_PCPP,PRD_MC_PSI,PRD_NA_PCPP,PRD_NA_PSI,PRD_PCPP_PSI,MC_NA_PCPP,MC_NA_PSI,MC_PCPP_PSI,NA_PCPP_PSI,PAN_PRD,PAN_MC,PAN_NA,PAN_PCPP,PAN_PSI,PRD_MC,PRD_NA,PRD_PCPP,PRD_PSI,MC_NA,MC_PCPP,MC_PSI,NA_PCPP,NA_PSI,PCPP_PSI,C_COMUN_PAN_PRD_MC_PCPP,PAN_PRD_MC,PAN_PRD_PCPP,PAN_MC_PCPP,PRD_MC_PCPP,PAN_PRD,PAN_MC,PAN_PCPP,PRD_MC,PRD_PCPP,MC_PCPP,C_COMUN_PAN_PRD_MC_PSI,PAN_PRD_MC,PAN_PRD_PSI_,PAN_MC_PSI,PRD_MC_PSI,PAN_PRD,PAN_MC,PAN_PSI,PRD_MC,PRD_PSI,MC_PSI,C_COMUN_PAN_PRD_PCPP_PSI,PAN_PRD_PCPP,PAN_PRD_PSI,PAN_PCPP_PSI,PRD_PCPP_PSI,PAN_PRD,PAN_PCPP,PAN_PSI,PRD_PCPP,PRD_PSI,PCPP_PSI,C_COMUN_PAN_MC_PCPP_PSI,PAN_MC_PCPP,PAN_MC_PSI,PAN_PCPP_PSI,MC_PCPP_PSI,PAN_MC,PAN_PCPP,PAN_PSI,MC_PCPP,MC_PSI,PCPP_PSI,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,112,PANTEPEC,918,2,213,146,118,15,17,12,35,145,5,350,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,7,0,1,0,1,7,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082,0,46,1128,1490
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,112,PANTEPEC,919,3,366,141,155,15,15,4,41,210,5,321,9,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,3,1,2,1,0,6,1,0,0,2,8,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316,0,56,1372,1717
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,112,PANTEPEC,920,3,529,40,58,16,6,3,4,227,7,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,2,6,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981,0,73,1054,1355
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,112,PANTEPEC,921,3,431,91,33,15,2,6,16,190,11,170,3,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,4,2,2,0,0,5,0,1,0,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993,0,91,1084,1330
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,178,TLACUILOTEPEC,2209,3,525,594,11,17,9,28,8,3,6,177,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,1,1,0,0,0,0,0,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399,0,83,1482,1837
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,178,TLACUILOTEPEC,2210,3,44,328,32,26,11,104,12,5,1,124,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,8,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701,1,32,734,1068
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,178,TLACUILOTEPEC,2211,2,97,237,20,33,4,278,7,2,2,168,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865,0,53,918,1251
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,178,TLACUILOTEPEC,2212,4,160,674,36,10,18,102,6,1,4,114,2,1,1,0,0,0,0,7,0,1,0,0,0,0,1,0,1,4,1,0,0,18,0,0,0,0,0,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165,0,96,1261,1527
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,178,TLACUILOTEPEC,2213,2,40,221,58,19,11,270,6,6,3,109,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,5,0,0,0,0,0,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773,0,48,821,1092
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,178,TLACUILOTEPEC,2214,1,21,308,19,15,6,66,2,0,1,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513,0,13,526,668
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,178,TLACUILOTEPEC,2215,2,57,443,39,47,9,83,7,1,0,235,8,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,2,0,0,5,0,0,0,0,0,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945,0,41,986,1329
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,178,TLACUILOTEPEC,2216,2,82,387,2,10,2,8,4,1,22,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548,0,24,572,705
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,178,TLACUILOTEPEC,2217,2,117,277,36,23,7,106,2,1,4,131,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725,0,66,791,1020
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,178,TLACUILOTEPEC,2218,3,112,369,47,20,10,138,10,5,5,102,6,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,3,5,1,0,11,0,0,0,0,0,6,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856,0,70,926,1222
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,187,TLAXCO,2295,2,96,71,11,8,117,149,15,29,94,218,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,23,0,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851,0,39,890,1053
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,187,TLAXCO,2296,2,370,47,22,4,133,38,3,69,22,109,3,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843,0,51,894,993
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,187,TLAXCO,2297,3,215,60,16,6,232,105,5,32,48,77,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,1,0,0,0,0,15,1,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842,0,44,886,1006
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,187,TLAXCO,2298,2,74,100,10,7,185,68,2,30,41,70,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,5,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604,0,33,637,762
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2333,3,354,39,10,29,8,10,56,8,1,402,6,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942,1,26,969,1629
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2334,2,211,33,13,17,16,2,55,0,0,418,2,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,4,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794,0,14,808,1054
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2335,2,254,28,6,22,13,9,52,0,1,415,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822,0,14,836,1143
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2336,2,243,36,11,28,10,3,45,1,0,379,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,6,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778,0,22,800,1092
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2337,1,88,4,2,6,3,1,3,1,0,51,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,0,6,171,198
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2338,2,334,24,20,33,8,5,36,2,1,279,6,4,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,15,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789,0,46,835,1078
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2339,2,196,23,14,5,2,3,1,2,2,128,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,0,6,388,547
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2340,2,225,23,10,10,5,5,21,1,3,163,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472,0,11,483,621
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2341,1,137,7,4,4,0,0,6,0,1,55,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,0,9,226,273
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2342,5,845,47,16,27,25,12,43,4,3,772,8,3,2,2,0,0,0,5,0,2,1,0,1,0,0,0,0,5,1,1,0,0,0,0,0,0,0,7,3,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844,0,48,1892,2486
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2343,3,794,41,11,17,63,4,35,1,0,523,6,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,1,0,0,4,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516,0,47,1563,2111
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2344,4,764,85,26,31,45,10,40,0,3,658,8,2,0,2,0,0,0,5,0,0,0,1,0,0,0,0,0,11,1,0,0,1,0,1,0,0,0,7,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1707,0,61,1768,1859
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2345,5,1265,58,21,42,40,11,56,3,5,713,11,7,2,1,0,0,0,6,0,0,0,0,0,0,0,0,0,14,0,0,0,2,0,0,1,0,0,14,7,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2284,0,90,2374,3282
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2346,3,663,45,15,19,28,5,22,0,0,450,5,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,7,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1268,0,25,1293,1721
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2347,2,291,7,9,14,64,12,2,0,3,243,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669,1,26,696,915
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2348,2,242,21,6,6,70,3,8,1,0,259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624,0,28,652,872
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2362,3,419,254,22,53,89,9,19,2,4,417,9,4,2,1,0,2,0,3,0,2,0,0,0,0,0,0,0,11,3,3,0,3,0,0,0,0,0,23,2,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361,1,88,1450,2143
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2363,4,444,382,25,56,138,16,35,6,11,436,12,14,2,1,1,0,0,0,1,1,1,0,1,0,0,0,1,7,1,2,0,1,0,0,0,0,0,11,8,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616,0,117,1733,2597
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2364,3,335,366,24,31,107,15,78,8,6,370,13,5,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,6,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387,0,105,1492,2227
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2365,3,322,271,10,20,96,12,34,1,3,269,9,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,9,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076,0,36,1112,1584
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2366,4,467,449,41,60,158,15,64,6,14,566,14,10,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,1,0,1,1,0,0,0,0,0,15,2,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1908,1,87,1996,2959
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2367,4,446,363,29,46,137,17,106,13,8,496,6,11,0,1,2,0,0,3,0,1,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,20,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1720,0,76,1796,2648
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2368,2,161,144,4,6,59,4,25,3,2,153,6,4,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586,0,23,609,865
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2369,2,236,212,11,28,111,14,43,5,7,264,4,5,1,2,0,2,0,1,0,1,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,10,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972,0,49,1021,1475
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2370,3,305,283,21,38,105,8,26,4,6,242,8,7,2,2,0,0,0,1,0,0,0,4,0,0,0,0,0,3,2,1,0,0,0,0,1,0,0,10,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1085,0,53,1138,1726
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2371,3,327,259,15,14,96,10,28,4,6,273,7,8,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059,0,35,1094,1542
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2372,6,697,444,41,52,170,18,82,18,7,604,16,7,6,3,0,3,0,5,1,1,1,2,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,18,5,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2211,0,94,2305,3061
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2373,5,521,501,46,61,223,17,100,32,9,529,18,6,4,3,0,0,0,5,0,1,0,0,2,0,0,0,0,11,2,1,1,1,0,1,0,0,0,5,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106,1,104,2211,3269
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2374,2,229,140,19,18,77,10,73,3,2,161,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749,2,37,788,1141
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2375,3,339,258,17,22,139,17,33,6,4,291,9,6,0,1,1,0,1,0,0,3,0,0,0,0,1,0,0,3,0,2,1,0,0,0,0,0,0,7,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169,0,49,1218,1790
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2376,5,567,588,37,35,240,26,95,13,5,589,13,5,1,2,2,0,0,7,0,3,0,2,0,0,0,0,0,6,1,2,0,0,0,0,0,0,1,15,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2264,0,95,2359,3413
1,21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2377,4,323,306,32,41,72,26,24,2,4,438,11,6,3,0,0,0,1,4,0,1,0,0,0,0,1,0,0,3,3,0,0,1,1,0,0,0,0,14,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325,0,75,1400,1991
