CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,MAS,PAN_PRD,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRI_PVEM_NA,CAND_IND14,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,468,B,1,0,B,64,89,7,7,5,32,10,114,6,10,1,1,3,0,1,1,2,0,3,,,,,,,,356,1,16,373,603,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,468,C,1,0,C01,38,97,3,10,3,31,14,119,1,12,1,4,6,1,2,2,3,1,1,,,,,,,,349,0,17,366,603,Grupo de Recuento,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,469,B,1,0,B,59,68,1,6,2,20,2,68,3,2,2,1,1,0,0,1,1,0,0,,,,,,,,237,2,7,246,430,Grupo de Recuento,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,471,B,1,0,B,104,105,1,9,7,32,12,104,5,7,0,2,3,1,0,4,0,0,0,,,,,,,,396,0,9,405,616,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,471,C,1,0,C01,91,112,4,6,5,37,3,118,7,6,2,3,0,1,2,4,0,0,2,,,,,,,,403,0,12,415,616,Grupo de Recuento,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,472,B,1,0,B,119,137,3,7,2,23,3,85,1,11,3,4,0,0,0,1,0,0,0,,,,,,,,399,0,6,405,549,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,472,C,1,0,C01,128,126,0,5,2,19,2,71,0,7,4,3,1,0,0,1,1,0,0,,,,,,,,370,0,14,384,549,Grupo de Recuento,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,473,B,1,0,B,168,144,3,10,5,33,5,78,3,4,4,2,2,0,0,0,0,0,0,,,,,,,,461,1,7,469,685,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,473,C,1,0,C01,147,144,0,10,11,31,5,81,1,7,4,9,1,1,0,1,1,0,0,,,,,,,,454,0,11,465,685,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,474,B,1,0,B,110,127,3,8,7,53,7,123,6,10,5,4,1,1,0,1,0,0,0,,,,,,,,466,2,14,482,669,Grupo de Recuento,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,474,C,1,0,C01,115,145,1,7,3,44,9,99,2,11,1,6,1,0,1,0,0,0,1,,,,,,,,446,0,9,455,669,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,474,C,2,0,C02,98,148,2,13,3,34,4,111,6,8,5,4,3,0,0,0,0,0,1,,,,,,,,440,0,12,452,669,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,474,C,3,0,C03,84,124,5,11,6,42,6,133,10,10,1,2,1,0,0,3,0,0,0,,,,,,,,438,0,15,453,669,Grupo de Recuento,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,474,C,4,0,C04,104,130,3,8,3,47,8,116,3,7,4,4,3,0,0,3,0,0,0,,,,,,,,443,0,18,461,668,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,474,C,5,0,C05,113,129,4,8,3,45,4,99,4,8,4,3,2,0,0,0,0,0,0,,,,,,,,426,1,15,442,668,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,475,B,1,0,B,174,109,4,5,4,27,10,59,3,5,4,1,1,0,0,0,1,0,0,,,,,,,,407,0,17,424,512,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,475,C,1,0,C01,150,117,0,7,3,29,5,52,5,4,4,3,0,0,0,2,0,0,0,,,,,,,,381,0,17,398,511,Grupo de Recuento,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,476,B,1,0,B,113,115,3,8,3,33,5,60,3,8,1,0,1,0,1,1,0,0,1,,,,,,,,356,0,8,364,525,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,476,C,1,0,C01,107,121,3,12,5,44,2,60,4,7,1,3,1,2,0,1,0,0,0,,,,,,,,373,0,8,381,524,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,477,B,1,0,B,70,94,2,12,4,29,5,59,4,5,3,1,2,0,0,1,1,0,0,,,,,,,,292,0,8,300,458,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,477,C,1,0,C01,89,88,2,11,2,35,7,74,2,3,1,4,1,0,0,2,0,0,0,,,,,,,,321,0,4,325,457,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,478,B,1,0,B,45,119,2,13,7,29,5,116,3,8,4,6,0,1,0,5,1,0,1,,,,,,,,365,0,14,379,659,Grupo de Recuento,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,479,B,1,0,B,64,113,2,5,3,24,2,78,3,4,2,4,0,0,0,1,0,0,0,,,,,,,,305,0,2,307,500,Grupo de Recuento,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,480,B,1,0,B,37,85,0,9,4,31,6,93,4,9,2,3,3,2,0,1,1,0,0,,,,,,,,290,0,15,305,512,Grupo de Recuento,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,493,B,1,0,B,49,99,1,9,7,34,8,138,6,9,0,4,3,0,0,2,0,0,2,,,,,,,,371,0,18,389,653,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,1361,B,1,0,B,45,61,2,10,8,23,13,139,6,12,1,1,0,0,0,0,1,0,1,,,,,,,,323,0,15,338,501,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,1361,C,1,0,C01,29,73,3,5,8,16,9,116,3,20,0,1,0,1,0,4,0,0,0,,,,,,,,288,0,13,301,501,Grupo de Recuento,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,1507,B,1,0,B,82,145,6,7,2,43,3,97,3,10,2,3,1,0,0,4,1,0,0,,,,,,,,409,0,11,420,549,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,1510,B,1,0,B,103,104,1,8,2,16,8,75,3,3,3,1,0,0,0,1,1,0,0,,,,,,,,329,0,5,334,467,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,1510,C,1,0,C01,99,119,4,10,1,34,7,53,2,3,0,3,2,0,0,1,0,0,0,,,,,,,,338,0,10,348,467,Acta Casilla,,,
1,26,Sonora,9,HERMOSILLO,49,HERMOSILLO,1511,B,1,0,B,115,124,2,10,3,36,8,77,2,2,2,1,0,0,0,2,1,0,0,,,,,,,,385,0,19,404,556,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,337,B,1,0,B,38,52,2,6,7,14,6,169,6,12,1,0,1,0,0,4,3,1,0,,,,,,,,322,0,8,330,731,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,337,C,1,0,C01,53,54,10,12,9,19,16,151,6,8,2,1,2,0,0,0,3,0,0,,,,,,,,346,0,6,352,731,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,337,C,2,0,C02,31,61,4,3,10,16,4,146,3,5,0,1,0,0,0,0,0,0,0,,,,,,,,284,0,10,294,731,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,337,C,3,0,C03,32,60,0,9,17,13,4,133,7,5,0,0,3,0,0,2,3,0,1,,,,,,,,289,0,17,306,731,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,337,C,4,0,C04,27,54,4,11,13,19,4,129,2,5,1,4,1,0,0,4,4,0,0,,,,,,,,282,0,8,290,731,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,338,B,1,0,B,33,63,3,5,6,11,11,133,4,6,1,2,0,1,0,1,0,0,0,,,,,,,,280,0,9,289,664,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,338,C,1,0,C01,25,52,5,5,12,12,11,124,6,11,1,3,2,1,0,4,0,0,1,,,,,,,,275,0,11,286,664,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,338,C,2,0,C02,37,73,4,7,6,10,11,136,4,8,2,1,3,0,0,3,1,0,1,,,,,,,,307,0,10,317,664,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,338,C,3,0,C03,36,74,7,4,6,14,12,119,5,7,0,2,1,0,0,2,1,0,0,,,,,,,,290,0,14,304,664,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,338,C,4,0,C04,35,71,6,12,4,17,11,148,3,7,0,2,1,2,0,1,1,0,0,,,,,,,,321,0,10,331,664,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,338,C,5,0,C05,41,71,2,7,7,15,11,114,3,3,1,0,0,0,0,2,0,0,0,,,,,,,,277,0,6,283,664,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,338,C,6,0,C06,34,65,1,2,7,20,2,130,2,3,0,0,4,2,0,1,2,0,1,,,,,,,,276,0,15,291,664,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,338,C,7,0,C07,26,61,2,9,13,18,8,117,6,6,1,3,2,0,0,0,2,2,1,,,,,,,,277,0,5,282,663,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,339,B,1,0,B,32,73,3,10,8,21,7,131,4,6,0,4,1,0,0,1,0,0,0,,,,,,,,301,3,13,317,635,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,339,C,1,0,C01,43,74,0,6,4,15,4,127,6,7,1,1,3,1,0,0,0,0,0,,,,,,,,292,0,11,303,635,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,339,C,2,0,C02,23,75,3,7,10,23,6,127,3,14,1,2,1,0,0,2,1,0,1,,,,,,,,299,0,14,313,634,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,339,C,3,0,C03,38,79,6,8,11,24,8,125,1,5,0,0,0,0,0,2,0,0,0,,,,,,,,307,0,7,314,634,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,339,C,4,0,C04,50,76,6,10,6,19,5,109,3,7,0,0,0,0,0,3,0,0,0,,,,,,,,294,1,15,310,634,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,340,B,1,0,B,25,91,6,6,16,18,8,141,4,7,0,2,0,0,0,3,0,0,3,,,,,,,,330,0,9,339,738,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,340,C,1,0,C01,68,63,7,8,9,7,12,134,2,8,0,1,0,1,0,2,0,0,2,,,,,,,,324,0,14,338,738,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,340,C,2,0,C02,42,81,3,9,9,13,6,154,7,7,0,5,3,0,0,3,2,0,0,,,,,,,,344,0,5,349,738,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,340,C,3,0,C03,40,91,5,13,18,22,11,138,2,11,1,0,4,0,0,3,2,0,1,,,,,,,,362,0,9,371,738,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,340,C,4,0,C04,44,70,4,5,13,12,7,143,4,9,1,1,3,0,0,1,1,0,0,,,,,,,,318,0,13,331,738,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,340,C,5,0,C05,43,90,3,8,9,19,9,146,6,9,0,3,1,0,0,3,0,0,0,,,,,,,,349,0,6,355,738,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,340,C,6,0,C06,59,77,4,7,8,25,8,139,3,9,2,6,3,1,0,4,1,0,0,,,,,,,,356,0,8,364,737,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,340,E,1,0,E01,33,75,5,4,8,20,9,134,5,8,4,1,1,1,1,2,1,0,0,,,,,,,,312,0,12,324,635,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,340,E,1,1,E01C01,40,55,4,6,11,10,10,108,1,6,0,0,2,0,0,5,1,1,0,,,,,,,,260,0,17,277,635,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,340,E,1,2,E01C02,35,66,6,5,7,16,2,128,4,7,0,2,1,0,0,3,2,0,0,,,,,,,,284,0,14,298,635,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,340,E,1,3,E01C03,27,65,1,10,10,11,5,107,2,8,2,0,2,0,0,3,0,0,0,,,,,,,,253,2,13,268,634,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,340,E,1,4,E01C04,32,55,4,7,4,18,4,140,5,6,0,4,2,0,1,1,0,0,0,,,,,,,,283,0,8,291,633,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,341,B,1,0,B,64,80,4,5,12,21,5,173,5,12,2,6,1,0,0,4,2,0,0,,,,,,,,396,0,14,410,748,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,341,C,1,0,C01,49,102,4,8,2,35,8,143,3,8,1,2,2,1,0,2,0,0,0,,,,,,,,370,0,7,377,748,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,341,C,2,0,C02,35,89,4,7,11,44,5,45,6,9,1,1,2,0,0,2,0,1,1,,,,,,,,263,0,10,273,748,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,341,C,3,0,C03,60,92,4,1,9,28,5,136,4,14,0,1,0,0,0,4,1,0,1,,,,,,,,360,1,5,366,748,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,341,C,4,0,C04,60,90,1,4,9,45,8,123,5,2,2,0,0,0,0,4,1,0,0,,,,,,,,354,0,5,359,747,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,341,C,5,0,C05,53,95,4,8,1,43,2,125,2,10,0,0,1,0,0,4,1,0,0,,,,,,,,349,0,15,364,747,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,341,C,6,0,C06,56,85,5,7,3,35,5,145,6,4,1,2,1,1,1,1,2,0,1,,,,,,,,361,0,18,379,747,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,341,C,7,0,C07,36,94,3,6,10,37,6,155,12,9,1,2,3,1,0,0,2,0,0,,,,,,,,377,0,11,388,747,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,341,C,8,0,C08,54,105,7,7,8,29,8,170,1,10,3,4,4,0,1,1,1,0,0,,,,,,,,413,1,10,424,747,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,341,C,9,0,C09,54,99,2,8,6,27,10,157,10,15,0,1,2,0,0,2,1,0,0,,,,,,,,394,0,8,402,747,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,341,C,10,0,C10,57,96,5,5,5,22,8,145,3,9,1,1,2,0,0,2,0,0,1,,,,,,,,362,0,12,374,747,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,341,C,11,0,C11,54,111,6,6,9,30,10,140,0,9,0,2,0,0,0,2,1,0,1,,,,,,,,381,1,10,392,747,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,341,C,12,0,C12,49,94,4,5,4,41,8,130,2,16,0,0,0,0,0,3,4,0,1,,,,,,,,361,0,15,376,747,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,341,E,1,0,E01,40,101,6,9,7,16,9,149,4,8,0,2,7,0,0,7,0,0,1,,,,,,,,366,0,5,371,716,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,341,E,1,1,E01C01,41,91,7,13,11,27,10,124,3,10,3,8,1,0,0,0,1,0,1,,,,,,,,351,2,13,366,716,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,341,E,1,2,E01C02,35,91,4,17,6,17,5,136,7,17,0,4,0,0,0,1,2,0,0,,,,,,,,342,0,10,352,716,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,341,E,1,3,E01C03,25,86,6,11,8,29,10,149,3,7,1,2,0,0,0,2,0,0,0,,,,,,,,339,0,8,347,716,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,341,E,1,4,E01C04,39,101,3,10,6,29,13,138,6,8,0,3,2,0,1,3,2,0,1,,,,,,,,365,0,12,377,715,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,341,E,1,5,E01C05,33,80,3,9,10,30,9,141,9,7,2,5,2,0,0,3,2,0,1,,,,,,,,346,0,8,354,715,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,341,E,1,6,E01C06,43,81,0,8,11,27,8,138,4,8,0,3,0,0,0,5,0,0,0,,,,,,,,336,0,14,350,715,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,341,E,1,7,E01C07,36,89,1,12,6,38,8,150,7,12,0,3,1,0,0,1,2,0,1,,,,,,,,367,0,8,375,715,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,342,B,1,0,B,33,96,3,6,10,23,11,147,5,6,2,3,2,0,0,5,2,0,0,,,,,,,,354,0,8,362,678,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,342,C,1,0,C01,43,116,3,7,9,26,9,113,3,6,1,3,3,1,0,0,0,0,0,,,,,,,,343,0,18,361,678,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,342,C,2,0,C02,35,81,4,6,10,23,10,154,7,11,1,2,3,1,1,2,1,0,1,,,,,,,,353,0,14,367,678,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,342,C,3,0,C03,29,98,4,8,12,20,15,131,0,6,3,2,1,0,0,3,3,0,2,,,,,,,,337,0,10,347,678,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,342,C,4,0,C04,39,78,7,10,9,26,10,132,9,10,0,2,2,0,0,0,2,0,0,,,,,,,,336,0,10,346,678,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,342,C,5,0,C05,75,86,4,6,4,19,8,137,4,7,0,1,0,0,0,2,0,0,0,,,,,,,,353,0,13,366,678,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,342,C,6,0,C06,39,66,0,11,13,21,10,139,9,7,0,0,1,0,0,5,1,0,1,,,,,,,,323,1,12,336,677,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,343,B,1,0,B,65,88,2,3,8,18,7,144,4,8,1,0,4,0,0,1,1,0,1,,,,,,,,355,0,8,363,709,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,343,C,1,0,C01,52,83,6,6,6,31,12,135,0,9,0,0,3,0,0,2,4,0,0,,,,,,,,349,0,12,361,709,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,343,C,2,0,C02,58,89,5,11,6,27,4,123,7,6,2,5,3,0,0,3,1,0,0,,,,,,,,350,0,6,356,709,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,343,C,3,0,C03,71,98,4,6,12,12,9,146,3,9,0,3,4,0,0,2,1,0,0,,,,,,,,380,0,7,387,709,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,343,C,4,0,C04,51,94,5,6,10,21,8,129,3,14,0,2,2,0,0,3,1,0,0,,,,,,,,349,0,10,359,709,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,343,C,5,0,C05,52,96,5,6,12,25,5,141,2,6,1,1,5,1,0,1,0,0,0,,,,,,,,359,0,11,370,708,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,343,C,6,0,C06,53,83,4,6,10,30,6,98,3,11,1,5,0,1,1,3,0,0,1,,,,,,,,316,0,16,332,708,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,344,B,1,0,B,123,149,1,12,2,40,4,84,3,13,0,3,2,0,0,1,0,0,0,,,,,,,,437,1,12,450,711,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,344,C,1,0,C01,132,155,4,17,7,45,9,83,1,7,0,2,1,1,0,2,0,0,0,,,,,,,,466,1,8,475,711,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,344,C,2,0,C02,104,163,2,9,5,56,5,86,5,18,2,3,2,0,0,2,1,0,0,,,,,,,,463,0,12,475,711,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,344,C,3,0,C03,126,142,4,16,4,49,5,82,7,11,2,2,3,0,0,0,0,0,0,,,,,,,,453,0,16,469,711,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,344,C,4,0,C04,136,135,5,5,6,62,6,85,3,17,2,0,1,0,0,3,1,0,0,,,,,,,,467,0,10,477,711,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,344,C,5,0,C05,137,144,4,10,0,55,7,104,8,12,5,7,2,0,0,0,0,0,0,,,,,,,,495,1,12,508,711,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,344,C,6,0,C06,115,157,2,7,4,46,5,94,7,15,2,4,2,0,0,2,0,0,0,,,,,,,,462,0,13,475,710,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,344,C,7,0,C07,114,148,7,6,5,54,8,91,4,9,1,5,1,0,0,2,1,0,0,,,,,,,,456,0,9,465,710,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,344,C,8,0,C08,100,171,5,6,7,60,12,93,0,12,0,4,3,1,0,0,0,0,0,,,,,,,,474,1,16,491,710,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,345,B,1,0,B,37,81,2,8,8,29,10,128,1,9,2,7,4,0,0,3,2,0,1,,,,,,,,332,0,11,343,627,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,345,C,1,0,C01,36,74,3,12,6,21,10,153,2,7,3,1,2,2,0,1,1,0,0,,,,,,,,334,0,14,348,626,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,345,C,2,0,C02,42,76,4,13,5,20,4,132,4,5,0,3,4,0,0,1,1,0,0,,,,,,,,314,0,12,326,626,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,345,C,3,0,C03,56,84,3,7,8,25,4,129,3,8,1,1,7,0,0,1,0,0,0,,,,,,,,337,0,8,345,626,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,345,C,4,0,C04,44,73,1,4,6,27,7,134,4,8,1,4,2,1,0,5,3,1,1,,,,,,,,326,0,11,337,626,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,346,B,1,0,B,34,58,2,5,10,15,2,124,5,3,0,0,4,0,0,2,2,0,0,,,,,,,,266,0,6,272,518,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,346,C,1,0,C01,22,43,3,6,6,10,6,91,0,8,0,1,4,0,0,1,1,0,0,,,,,,,,202,1,9,212,518,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,347,B,1,0,B,63,66,2,8,8,16,7,126,3,7,0,2,2,0,0,4,1,0,1,,,,,,,,316,0,17,333,728,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,347,C,1,0,C01,55,72,6,12,6,20,5,167,3,7,1,4,3,1,0,2,2,0,0,,,,,,,,366,0,12,378,727,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,347,C,2,0,C02,44,41,2,3,28,2,2,186,6,23,0,0,4,1,1,1,5,0,4,,,,,,,,353,0,7,360,727,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,348,B,1,0,B,42,80,2,7,21,10,7,125,3,12,0,6,0,0,0,5,0,0,0,,,,,,,,320,0,7,327,618,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,348,C,1,0,C01,33,65,4,8,4,10,7,89,3,5,2,2,0,0,0,3,2,0,1,,,,,,,,238,1,11,250,617,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,349,B,1,0,B,29,38,6,8,6,10,1,9,3,5,1,1,3,2,0,1,2,0,1,,,,,,,,126,0,16,142,484,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,349,C,1,0,C01,18,37,2,3,7,8,2,100,7,3,0,0,1,0,0,0,1,0,0,,,,,,,,189,0,6,195,484,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,350,B,1,0,B,34,49,2,19,14,14,8,138,5,13,0,0,3,1,1,4,4,0,0,,,,,,,,309,0,11,320,742,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,350,C,1,0,C01,42,60,4,12,10,15,9,172,2,5,0,1,2,1,0,1,3,0,2,,,,,,,,341,0,14,355,742,Acta Casilla,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,350,C,2,0,C02,50,69,6,10,12,20,4,146,0,1,3,4,1,0,0,1,2,0,0,,,,,,,,329,0,15,344,741,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,354,B,1,0,B,29,54,4,3,13,9,6,110,6,5,0,1,1,0,0,5,0,0,0,,,,,,,,246,0,8,254,613,Grupo de Recuento,,,
1,26,Sonora,10,HERMOSILLO,49,HERMOSILLO,354,C,1,0,C01,39,77,0,4,6,7,3,141,1,5,0,2,1,0,0,1,1,0,0,,,,,,,,288,0,8,296,612,Acta Casilla,,,
