id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,cabecera,clave_circunscripcion,id_municipio,nombre_municipio,lista nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN ,PRI ,PRD ,PT ,PVEM ,PC ,PSN ,PAS ,ADC ,Mexico Posible,Fuerza Ciudadana,Nulos,total
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,503,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,38,110,64,33,2,7,0,0,0,19,0,4,9,248
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,479,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,46,127,120,26,4,1,0,0,0,10,1,2,0,291
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,530,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,58,156,111,16,3,0,0,1,0,6,4,4,2,303
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,686,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,64,186,107,25,6,6,0,0,0,17,5,1,6,359
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,623,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,66,153,155,32,2,3,0,0,1,11,1,2,8,368
6,6/7/2003,12,Ayuntamientos,6,0,3,C,Contigua,0,MANZANILLO,,7,MANZANILLO,692,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,250,192,146,13,1,0,0,0,7,3,2,1,5,370
6,6/7/2003,12,Ayuntamientos,6,0,6,C,Contigua,0,MANZANILLO,,7,MANZANILLO,693,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,250,223,145,13,3,0,0,0,3,8,0,2,5,402
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,623,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,251,218,155,9,3,0,0,1,5,5,4,2,7,409
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,652,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,258,162,125,8,2,0,0,0,1,4,1,5,5,313
6,6/7/2003,12,Ayuntamientos,6,0,3,C,Contigua,0,MANZANILLO,,7,MANZANILLO,652,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,258,152,136,7,3,0,0,0,0,3,1,0,3,305
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,708,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,260,156,137,24,7,0,0,1,0,2,2,0,20,349
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MINATITLAN,,8,MINATITLAN,450,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,272,81,147,12,5,0,0,1,4,0,0,0,16,266
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,405,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,263,112,64,12,2,0,0,1,3,5,1,2,2,204
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,702,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,269,162,172,10,2,0,0,0,2,5,2,1,0,356
