CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,18,NAYARIT,2,TECUALA,16,TECUALA,564,B,58,71,45,5,5,0,12,0,15,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,28,0,248,8,256,398,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,564,C01,53,70,39,1,2,3,13,0,27,6,2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,35,0,257,7,264,397,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,565,B,10,46,3,4,1,0,7,2,4,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,41,0,121,3,124,164,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,566,B,4,42,41,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,121,2,123,147,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,567,B,53,224,34,4,0,2,0,0,8,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,1,1,0,121,0,453,9,462,639,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,567,E01,6,30,9,0,1,0,3,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,22,0,81,4,85,100,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,568,B,44,140,34,3,4,2,92,4,11,1,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,3,0,73,0,417,9,426,663,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,569,B,75,54,6,1,1,3,7,1,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,71,0,232,6,238,321,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,570,B,58,105,52,5,12,3,9,4,12,10,2,0,0,0,0,0,0,0,0,0,1,0,7,0,0,3,1,33,0,317,19,336,494,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,570,C01,63,83,45,4,8,0,15,3,14,5,0,0,0,0,0,1,0,0,1,0,1,0,6,1,0,4,0,34,0,288,32,320,493,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,571,B,29,83,48,0,1,1,8,3,31,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,46,0,257,19,276,389,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,571,C01,38,68,52,3,2,0,5,2,22,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,2,1,66,0,266,13,279,388,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,572,B,56,115,65,6,5,5,5,11,44,0,0,0,0,1,0,0,0,0,1,0,0,1,5,1,3,1,1,62,0,388,17,405,606,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,573,B,92,123,86,3,6,2,8,14,34,1,0,1,0,0,0,1,1,1,0,0,0,2,0,0,0,1,2,75,0,453,16,469,749,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,574,B,74,110,72,0,3,1,4,11,27,1,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,4,2,56,0,370,14,384,541,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,575,B,43,53,42,1,3,0,2,11,27,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,58,0,246,10,256,395,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,575,C01,46,54,47,0,2,2,7,5,25,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,47,0,242,11,253,394,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,576,B,112,115,40,1,7,4,6,16,47,0,2,0,0,0,0,4,0,0,0,0,0,4,6,0,0,4,1,27,0,396,18,414,717,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,577,B,62,106,22,3,1,1,9,2,35,1,1,1,0,0,0,2,0,0,0,0,0,1,0,1,0,2,0,77,0,327,8,335,499,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,578,B,25,76,23,2,0,0,4,5,33,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,3,0,49,0,223,9,232,413,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,578,C01,38,55,26,5,0,0,8,3,28,1,2,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,59,0,230,15,245,413,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,579,B,28,140,34,2,2,0,9,1,26,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,168,0,415,11,426,613,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,580,B,27,53,10,2,4,0,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,141,0,263,12,275,381,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,580,C01,33,62,14,1,5,1,2,4,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,107,0,246,5,251,381,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,581,B,31,143,14,6,3,2,19,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,332,15,347,484,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,582,B,33,74,59,3,8,3,2,3,10,0,0,2,1,0,0,3,0,0,0,0,0,0,1,0,0,1,1,69,0,273,10,283,485,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,582,C01,35,76,44,5,4,0,6,4,14,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,1,2,91,0,287,20,307,484,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,583,B,34,66,41,2,2,1,6,2,34,2,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,3,0,45,0,244,10,254,395,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,583,C01,44,54,40,1,2,3,6,2,45,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,47,0,251,12,263,395,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,584,B,57,106,67,2,5,6,12,4,65,1,0,0,0,0,0,3,0,0,1,0,0,1,1,0,0,2,0,83,0,416,20,436,704,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,585,B,36,69,20,2,2,10,9,0,38,1,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,3,1,83,0,282,21,303,463,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,586,B,30,119,50,3,3,8,8,0,15,0,2,0,0,0,0,2,0,0,2,3,1,0,0,0,0,0,0,110,0,356,29,385,577,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,587,B,54,189,79,3,6,1,7,8,13,1,6,1,0,0,1,2,0,0,1,0,0,1,1,3,1,0,1,52,0,431,30,461,678,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,588,B,30,117,30,2,4,2,3,7,32,0,1,0,0,0,0,2,0,0,3,0,0,1,0,1,0,1,0,17,0,253,13,266,447,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,588,C01,49,99,44,0,3,3,7,7,37,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,20,0,274,19,293,447,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,589,B,17,42,5,1,0,0,4,1,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,0,125,4,129,250,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,590,B,10,29,6,0,0,0,1,3,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,5,0,67,6,73,101,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,590,E01,10,20,32,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,87,1,88,101,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,591,B,62,92,20,4,5,1,6,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,215,8,223,383,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,591,C01,55,60,28,6,2,2,6,3,11,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,32,0,210,15,225,383,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,592,B,24,34,19,1,3,2,1,2,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,122,3,125,186,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,593,B,29,128,20,3,4,4,4,4,37,2,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,3,1,20,0,263,13,276,407,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,594,B,47,70,15,4,2,8,15,1,26,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,26,0,219,9,228,325,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,595,B,67,99,26,4,3,2,4,2,16,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,0,26,0,256,4,260,367,,,,
1,18,NAYARIT,2,TECUALA,16,TECUALA,596,B,11,88,11,2,6,0,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,37,0,174,7,181,286,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,597,B,107,56,10,14,1,1,8,3,48,6,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,7,1,23,0,289,6,295,502,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,597,C01,91,47,21,14,2,2,20,3,56,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,24,0,303,1,304,501,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,598,B,108,81,26,18,4,1,18,4,81,4,6,2,0,0,0,3,0,0,0,0,0,0,0,1,0,15,0,40,0,412,7,419,716,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,598,C01,113,83,22,12,2,0,10,4,70,5,4,4,0,0,0,6,0,0,0,0,0,0,1,0,1,9,2,31,0,379,8,387,715,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,598,C02,116,70,23,15,2,0,15,5,60,5,4,2,0,0,1,2,2,0,1,0,0,0,0,0,0,16,8,32,0,379,7,386,715,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,598,C03,129,58,25,11,4,0,16,3,66,5,2,1,0,0,0,3,2,0,0,0,0,0,0,1,0,11,3,45,0,385,10,395,715,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,598,C04,114,75,18,17,2,2,12,6,50,7,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,3,49,0,370,7,377,715,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,599,B,114,112,9,12,3,0,21,3,80,7,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,11,2,47,0,426,10,436,728,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,600,B,95,44,10,10,3,14,3,3,59,5,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,19,4,55,0,333,17,350,629,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,600,C01,106,53,10,7,3,0,16,3,64,2,1,0,0,1,3,0,0,0,0,0,0,0,3,0,0,17,0,55,1,344,3,348,628,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,601,B,104,41,9,12,7,0,19,4,65,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,44,0,320,6,326,574,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,601,C01,103,50,11,9,4,0,7,2,61,1,6,2,1,0,1,2,1,0,0,0,0,0,0,1,0,12,1,34,0,309,9,318,573,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,601,C02,106,50,11,7,0,0,12,3,47,3,8,1,0,1,0,6,0,0,1,0,0,2,1,0,0,10,4,40,0,313,11,324,573,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,601,C03,100,54,7,11,2,1,14,1,57,3,2,0,0,0,0,1,0,0,0,0,0,2,1,0,0,13,0,46,0,315,10,325,573,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,602,B,136,74,21,13,1,1,12,4,100,6,11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,17,3,31,0,432,7,439,640,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,602,C01,167,88,18,12,1,1,12,2,84,2,3,0,0,0,0,2,1,1,0,0,0,1,0,1,0,16,2,27,0,441,5,446,640,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,603,B,97,56,10,11,2,4,11,9,60,1,2,0,0,0,0,1,2,0,0,0,0,0,2,0,0,25,1,31,0,325,12,337,557,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,603,C01,99,65,13,6,0,1,13,1,80,2,3,1,0,0,0,1,1,0,1,0,0,0,0,2,0,14,1,21,0,325,4,329,556,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,604,B,111,53,13,6,3,1,13,1,97,3,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,32,0,350,7,357,639,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,604,C01,102,71,14,9,1,1,14,1,89,4,3,2,0,0,0,4,2,1,0,0,0,0,0,0,0,13,0,27,0,358,3,361,639,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,605,B,106,79,8,6,2,2,26,1,58,5,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,23,1,36,1,358,9,368,665,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,605,C01,88,79,10,6,2,0,13,6,57,5,2,1,0,0,0,3,0,0,0,0,0,0,0,1,0,20,0,1,51,294,10,355,665,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,606,B,100,76,15,10,4,0,19,2,62,6,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,32,2,28,0,362,12,374,646,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,606,C01,101,109,11,6,1,2,17,2,65,9,2,0,0,0,0,4,0,0,2,0,0,2,1,1,0,25,2,26,0,388,8,396,645,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,607,B,113,63,12,8,0,0,15,5,54,2,1,1,0,0,0,2,1,0,0,0,0,1,0,0,0,15,3,33,0,329,15,344,624,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,607,C01,95,53,11,3,2,1,20,5,42,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,19,3,39,1,301,9,311,624,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,607,C02,105,59,10,14,3,1,20,6,59,4,2,0,0,1,1,2,0,0,0,0,0,1,0,1,0,24,0,40,0,353,17,370,623,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,607,C03,111,72,11,10,3,0,19,3,56,3,2,0,0,0,0,1,1,0,1,0,0,0,0,1,0,15,0,41,0,350,8,358,623,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,607,C04,99,59,15,6,0,2,19,5,53,4,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,16,0,44,0,328,8,336,623,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,610,B,148,86,20,14,1,2,15,5,40,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,2,25,0,377,3,380,543,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,610,C01,147,72,9,11,3,2,17,5,42,2,11,1,0,0,0,5,0,0,1,0,0,0,0,0,0,16,1,28,0,373,4,377,543,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,610,C02,161,56,13,16,1,2,12,3,54,4,7,2,0,1,1,3,0,0,0,0,0,0,0,0,0,16,3,16,0,371,2,373,543,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,612,B,175,94,15,9,0,3,16,2,76,1,2,2,1,1,0,2,0,0,1,0,0,0,0,0,0,14,4,13,0,431,6,437,629,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,612,C01,156,80,20,14,2,1,20,3,70,2,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,13,2,19,0,408,5,413,629,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,612,C02,176,89,9,16,1,0,12,1,83,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13,2,17,0,424,7,431,629,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,613,B,145,74,15,9,1,0,9,3,71,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,18,2,24,0,378,8,386,557,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,613,C01,140,76,12,10,2,1,8,4,73,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,14,0,362,11,373,557,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,613,C02,152,68,5,15,2,0,7,2,69,4,3,3,0,0,0,0,1,0,0,0,0,2,0,0,0,17,4,15,0,369,6,375,556,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,614,B,122,57,8,6,0,2,8,2,52,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,12,0,289,6,295,382,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,614,C01,117,73,12,5,1,2,10,1,35,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11,1,9,0,283,2,285,382,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,615,B,95,62,13,9,1,1,11,1,60,6,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,19,0,286,7,293,408,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,615,C01,92,68,9,11,0,1,8,2,41,5,3,2,1,0,0,1,0,0,1,0,0,0,1,0,0,5,0,22,0,273,2,275,407,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,616,B,117,80,25,11,1,0,10,0,67,1,7,0,0,0,3,0,0,2,0,0,0,0,0,0,0,6,0,17,0,347,7,354,577,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,616,C01,113,67,42,10,2,2,12,1,59,3,5,3,0,1,1,1,0,0,0,0,0,0,0,0,0,8,1,23,0,354,6,360,577,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,617,B,148,74,21,6,4,1,11,5,44,3,3,1,1,0,0,4,1,1,1,0,0,1,0,1,0,12,1,0,8,344,0,352,540,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,617,C01,130,85,16,11,3,1,21,3,53,9,11,0,0,0,0,3,0,0,0,0,0,0,0,1,0,15,2,9,0,373,6,379,540,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,618,B,117,79,26,8,3,2,7,5,50,7,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,12,2,17,0,342,9,351,513,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,619,B,120,70,28,9,3,6,30,2,93,2,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,14,0,35,1,420,8,429,747,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,620,B,172,91,15,9,7,0,21,6,76,4,6,2,0,1,0,0,1,1,0,0,0,0,0,0,0,18,1,17,0,448,4,452,717,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,621,B,92,60,14,10,1,1,11,6,54,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,19,0,290,8,298,533,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,621,C01,89,74,13,8,1,2,9,3,78,4,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,6,0,16,0,309,5,314,532,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,622,B,150,83,26,24,3,0,29,2,63,6,6,3,0,0,0,1,2,0,2,0,0,2,0,0,0,23,0,27,0,452,10,462,739,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,623,B,89,88,0,4,3,0,22,4,66,6,4,0,0,1,0,0,0,0,1,0,0,1,1,0,0,23,3,39,0,355,4,359,559,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,623,C01,91,78,3,8,2,2,7,4,65,4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,18,2,20,1,308,12,321,559,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,624,B,74,54,11,9,2,0,9,2,41,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,21,2,19,0,251,3,254,405,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,624,C01,55,51,14,9,0,2,9,4,46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,14,0,229,8,237,405,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,625,B,110,85,17,15,2,1,17,2,55,1,5,0,0,0,0,1,0,1,1,0,0,0,3,0,0,19,1,25,0,361,7,368,573,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,626,B,127,63,8,14,3,1,20,2,85,5,4,2,0,0,0,1,0,0,0,0,1,0,0,0,0,19,0,48,0,403,9,412,692,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,626,C01,113,75,22,11,2,3,13,1,93,11,3,1,0,0,1,0,0,0,0,0,0,1,0,1,0,35,3,31,1,420,6,427,691,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,627,B,118,58,11,15,1,1,19,4,68,0,3,1,0,0,0,2,0,0,0,0,0,1,0,0,0,19,1,32,0,354,10,364,571,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,627,C01,123,41,14,19,2,1,17,7,64,4,5,2,1,0,0,3,0,0,0,0,0,0,0,2,0,18,0,34,0,357,8,365,571,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,628,B,97,33,12,3,0,0,11,1,43,3,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,38,0,21,0,266,3,269,455,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,628,C01,89,42,11,5,1,1,11,2,33,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38,1,17,1,257,10,268,454,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,629,B,90,43,14,6,3,0,9,3,48,2,2,0,1,0,0,4,0,0,1,0,0,0,0,0,0,9,3,43,0,281,10,291,510,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,629,C01,87,41,13,7,3,0,11,1,58,2,2,1,0,0,0,5,0,0,0,0,0,1,1,0,0,10,1,34,0,278,4,282,509,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,630,B,97,61,23,4,2,2,11,3,44,5,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,8,1,26,0,294,9,303,548,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,630,C01,85,62,19,8,0,0,9,6,60,5,5,0,0,0,0,2,0,0,1,0,0,1,2,0,0,5,2,27,0,299,7,306,547,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,630,C02,70,76,13,9,1,2,11,0,36,5,6,1,0,0,0,3,1,0,0,0,0,0,0,0,0,25,1,21,0,281,7,288,547,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,631,B,130,95,15,8,4,0,13,1,53,7,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,9,4,20,0,364,3,367,557,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,631,C01,112,100,11,10,4,1,17,3,47,5,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0,9,2,16,0,346,10,356,557,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,631,C02,111,88,19,8,2,1,11,5,71,3,6,0,0,0,1,5,0,0,0,0,0,1,1,0,0,14,2,15,0,364,7,371,556,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,632,B,146,57,13,26,1,2,16,2,71,8,10,0,0,0,0,2,0,0,1,0,1,1,0,1,0,16,3,25,0,402,8,410,710,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,632,C01,134,52,21,24,1,2,11,2,76,9,5,4,0,0,0,4,1,0,1,0,0,0,0,0,0,10,2,17,0,376,4,380,710,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,635,B,150,73,16,6,2,0,12,1,80,3,5,1,0,0,0,4,1,0,0,0,0,1,1,1,0,8,0,13,0,378,8,386,624,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,635,C01,132,96,13,3,3,1,9,2,83,5,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,13,0,378,4,382,624,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,635,C02,122,76,21,8,2,2,11,6,77,7,4,0,0,0,0,2,0,0,0,0,0,0,1,0,0,8,2,22,0,371,9,380,624,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,636,B,107,61,30,14,2,3,16,4,65,5,5,2,0,0,0,6,0,0,1,0,0,1,0,0,0,12,1,19,0,354,13,367,611,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,637,B,121,90,18,11,2,0,18,2,98,11,2,1,0,1,0,4,0,0,0,0,1,0,0,0,1,20,3,30,0,434,13,447,738,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,638,B,124,84,28,17,0,1,8,1,53,3,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,21,0,360,7,367,552,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,639,B,74,59,9,5,2,3,7,4,42,2,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,11,2,14,0,243,4,247,394,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,639,C01,93,43,15,12,1,1,12,2,41,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,0,248,5,253,393,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,640,B,102,54,7,4,2,1,11,1,39,3,2,2,0,0,0,4,1,0,0,0,0,0,2,1,0,39,2,21,0,298,5,303,481,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,640,C01,120,64,12,11,0,1,14,5,28,3,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,19,3,23,0,309,8,317,480,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,641,B,98,62,12,14,4,2,14,2,53,4,6,1,0,0,0,6,0,0,0,0,0,0,0,0,0,12,0,20,0,310,14,324,498,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,642,B,75,52,6,10,0,0,10,2,52,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,11,2,19,0,245,8,253,386,,,,
1,18,NAYARIT,9,TEPIC,17,TEPIC,642,C01,92,56,8,6,1,3,8,1,37,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,26,0,251,5,256,386,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,643,B,89,70,7,8,1,0,18,1,44,6,5,1,0,0,0,4,0,0,1,0,0,1,0,0,0,6,1,14,0,277,9,286,445,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,643,C01,98,65,11,4,1,1,11,0,62,3,4,0,1,0,0,1,0,0,1,0,0,1,1,0,0,5,2,17,1,289,2,292,445,,,,
