CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,18,NAYARIT,12,TEPIC,17,TEPIC,935,2,183,134,19,11,1,1,16,0,117,9,4,1,0,0,0,0,0,0,0,0,0,3,0,0,0,8,1,27,0,535,4,539,792
1,18,NAYARIT,12,TEPIC,17,TEPIC,936,2,202,85,16,13,2,1,20,6,101,2,7,0,0,0,0,1,1,0,0,0,0,1,0,0,0,22,2,38,0,520,7,527,883
1,18,NAYARIT,12,TEPIC,17,TEPIC,937,2,223,89,27,15,3,1,26,3,117,7,4,1,0,0,0,2,0,1,0,0,0,0,1,0,0,17,1,24,0,562,7,569,835
1,18,NAYARIT,7,TEPIC,17,TEPIC,938,1,104,60,11,14,1,1,16,1,56,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,15,0,294,2,296,498
1,18,NAYARIT,12,TEPIC,17,TEPIC,939,2,358,130,27,31,0,0,30,1,116,9,18,1,0,0,0,3,0,0,0,0,1,1,1,0,0,28,4,38,1,797,7,805,1204
1,18,NAYARIT,12,TEPIC,17,TEPIC,940,2,268,104,22,14,1,1,25,1,95,2,6,1,0,0,0,3,1,0,2,0,0,0,0,0,0,18,3,30,0,597,4,601,872
1,18,NAYARIT,12,TEPIC,17,TEPIC,941,2,273,144,27,18,3,2,36,6,101,7,9,0,0,0,0,6,0,0,0,0,0,1,0,0,0,15,10,25,0,683,4,687,950
1,18,NAYARIT,12,TEPIC,17,TEPIC,942,2,292,199,33,9,1,0,30,8,142,7,5,3,2,0,0,1,0,0,0,0,0,1,0,0,0,17,4,25,2,779,5,786,1168
1,18,NAYARIT,12,TEPIC,17,TEPIC,943,1,86,75,50,11,2,1,10,4,54,5,3,5,1,0,0,4,0,0,3,0,0,0,0,0,2,7,0,43,0,366,10,376,631
1,18,NAYARIT,12,TEPIC,17,TEPIC,944,1,88,89,40,10,3,3,17,1,75,0,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,8,4,37,0,381,7,388,695
1,18,NAYARIT,7,TEPIC,17,TEPIC,945,2,123,61,21,10,5,1,25,4,67,10,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,10,2,34,0,377,17,394,883
1,18,NAYARIT,7,TEPIC,17,TEPIC,946,2,155,75,18,19,4,1,17,3,78,9,6,1,0,0,0,2,0,0,0,0,0,0,0,0,0,10,4,56,0,458,3,461,812
1,18,NAYARIT,7,TEPIC,17,TEPIC,947,1,114,43,12,7,3,1,14,0,44,2,8,0,0,0,0,1,0,0,0,0,0,0,0,3,0,11,0,26,0,289,6,295,549
1,18,NAYARIT,7,TEPIC,17,TEPIC,948,1,125,78,16,10,2,2,22,2,71,2,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,6,3,37,0,382,3,385,662
1,18,NAYARIT,7,TEPIC,17,TEPIC,949,1,96,39,15,8,0,1,15,0,50,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0,20,0,261,2,263,423
1,18,NAYARIT,7,TEPIC,17,TEPIC,950,1,117,64,15,5,2,0,14,6,63,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,3,32,0,331,4,335,567
1,18,NAYARIT,7,TEPIC,17,TEPIC,951,1,93,43,10,12,2,2,11,1,34,1,5,1,0,0,0,2,1,0,0,0,0,0,0,1,0,5,1,28,1,253,3,257,399
1,18,NAYARIT,7,TEPIC,17,TEPIC,952,2,100,79,18,9,1,2,17,3,61,9,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,6,1,75,1,386,2,389,752
1,18,NAYARIT,7,TEPIC,17,TEPIC,953,1,103,75,25,9,4,1,20,1,70,1,3,0,1,0,0,2,0,0,0,0,0,0,1,0,0,11,0,50,0,377,7,384,693
1,18,NAYARIT,7,TEPIC,17,TEPIC,954,2,135,64,16,16,1,2,16,2,67,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,16,3,66,0,415,5,420,818
1,18,NAYARIT,7,TEPIC,17,TEPIC,955,1,94,64,19,8,1,2,18,2,53,7,7,1,0,0,0,1,1,0,0,0,0,0,1,0,0,12,3,57,0,351,9,360,665
1,18,NAYARIT,7,TEPIC,17,TEPIC,956,1,117,45,18,12,3,1,10,1,48,5,8,0,1,1,0,4,0,0,0,0,0,0,0,0,0,17,1,24,0,316,4,320,576
1,18,NAYARIT,7,TEPIC,17,TEPIC,957,2,148,59,15,10,3,0,9,2,51,7,6,0,1,0,0,1,0,0,1,0,0,0,0,0,0,13,3,64,0,393,5,398,803
1,18,NAYARIT,7,TEPIC,17,TEPIC,958,2,143,59,35,14,1,1,18,3,84,2,6,0,0,0,0,3,1,0,0,0,0,0,0,0,0,6,0,43,0,419,5,424,786
1,18,NAYARIT,7,TEPIC,17,TEPIC,959,1,137,63,21,31,2,0,14,0,34,17,7,1,0,0,1,3,0,0,0,0,0,2,0,0,0,10,3,40,0,386,11,397,663
1,18,NAYARIT,7,TEPIC,17,TEPIC,960,2,129,47,8,9,2,0,15,1,62,13,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,12,1,42,0,348,12,360,825
1,18,NAYARIT,7,TEPIC,17,TEPIC,961,2,120,63,17,9,4,2,29,0,61,5,4,1,0,1,0,3,1,0,0,0,0,0,0,0,0,12,4,64,0,400,16,416,916
1,18,NAYARIT,7,TEPIC,17,TEPIC,962,1,90,48,14,12,1,1,18,1,50,3,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,44,0,298,3,301,576
1,18,NAYARIT,7,TEPIC,17,TEPIC,963,2,149,65,14,18,4,2,13,1,76,3,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3,2,52,0,409,6,415,893
1,18,NAYARIT,7,TEPIC,17,TEPIC,964,1,103,57,18,8,4,3,7,4,58,1,0,1,0,0,0,3,1,0,2,0,0,0,1,0,0,4,0,43,0,318,7,325,574
1,18,NAYARIT,7,TEPIC,17,TEPIC,965,2,176,96,18,18,3,2,15,1,61,6,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,13,1,45,0,468,7,475,881
1,18,NAYARIT,7,TEPIC,17,TEPIC,966,1,62,46,17,6,4,1,7,1,37,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,2,19,0,215,10,225,397
1,18,NAYARIT,7,TEPIC,17,TEPIC,967,2,199,110,31,10,1,1,26,2,72,7,6,0,0,1,0,7,0,0,1,0,0,1,1,0,0,5,3,28,0,512,7,519,822
1,18,NAYARIT,7,TEPIC,17,TEPIC,968,1,88,41,20,2,0,2,8,0,31,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,31,0,238,4,242,452
1,18,NAYARIT,7,TEPIC,17,TEPIC,969,1,66,46,6,14,4,0,7,2,51,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,2,35,1,248,5,254,472
1,18,NAYARIT,7,TEPIC,17,TEPIC,970,1,101,60,10,5,3,3,6,3,41,7,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,5,2,32,1,283,5,289,465
1,18,NAYARIT,7,TEPIC,17,TEPIC,971,1,84,37,5,8,4,1,8,5,39,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,36,0,236,10,246,436
