CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PVEM,NVA_ALIANZA,PRD,PT,PCP,MC,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,PRD_PT_PCP,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1449,2,197,215,27,25,13,5,2,63,9,7,0,12,0,0,575,21,596,953
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1450,2,185,166,11,33,8,3,5,42,3,8,1,21,1,0,487,15,502,845
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1451,1,91,125,10,7,6,3,2,29,2,4,2,12,2,1,296,12,308,515
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1452,1,121,127,11,13,9,4,0,48,7,6,1,6,3,0,356,15,371,590
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1453,1,111,98,7,8,6,4,1,26,3,8,0,8,0,2,282,11,293,474
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1454,2,166,160,7,14,17,5,6,51,9,44,2,17,0,2,500,18,518,882
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1455,4,429,379,28,31,34,13,15,90,18,33,9,48,7,1,1135,56,1191,2482
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1456,1,120,206,10,4,7,2,2,11,2,11,0,5,0,0,380,15,395,708
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1457,1,148,146,2,7,4,3,5,11,1,9,2,9,1,0,348,22,370,666
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1458,1,139,92,3,6,9,4,12,40,1,6,0,10,2,0,324,16,340,485
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1459,1,49,37,1,2,2,3,0,7,1,10,1,4,0,0,117,9,126,242
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1460,2,162,120,14,12,19,5,4,20,3,33,1,15,3,0,411,30,441,805
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1461,1,64,74,3,6,22,6,2,10,3,16,0,6,4,0,216,14,230,364
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1462,2,139,175,18,11,25,11,7,90,5,15,0,16,0,1,513,26,539,1031
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1463,2,157,180,17,17,22,7,8,26,7,10,1,19,6,0,477,22,499,791
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1464,2,280,159,9,5,10,6,5,73,3,31,1,7,0,0,589,24,613,1144
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1465,2,251,154,5,8,17,3,5,40,4,6,1,10,0,0,504,18,522,930
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1466,1,57,24,0,2,5,0,1,13,0,5,1,0,0,0,108,9,117,200
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1467,1,97,61,10,12,7,1,1,18,4,19,0,6,0,0,236,10,246,486
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1468,1,110,125,11,13,6,0,0,23,3,16,5,13,0,0,325,17,342,630
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1469,1,58,46,2,1,9,3,0,34,2,1,0,3,1,0,160,7,167,227
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1470,1,49,66,4,4,6,2,2,5,1,4,0,7,1,0,151,8,159,240
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1471,1,94,108,2,3,11,0,4,14,1,8,1,9,1,0,256,12,268,384
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1472,2,186,147,11,14,22,2,5,88,3,9,0,24,1,0,512,37,549,807
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1473,1,50,25,5,1,2,1,0,4,0,1,0,0,0,0,89,1,90,119
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1474,1,113,145,13,9,16,4,6,44,3,17,3,8,3,0,384,14,398,700
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1475,2,143,162,11,9,45,9,9,35,8,15,4,16,7,0,473,41,514,825
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1476,1,133,163,6,5,18,3,6,20,0,43,4,8,0,0,409,12,421,609
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1477,2,187,271,13,10,36,7,6,65,5,20,4,24,1,0,649,32,681,1044
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1478,1,29,64,10,2,16,1,2,12,2,2,1,2,0,0,143,3,146,256
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1479,1,145,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,145,394
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1480,3,465,294,21,64,145,15,4,27,198,4,2,37,9,0,1285,61,1346,1735
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1481,3,373,245,27,50,174,8,4,19,93,1,4,28,9,0,1035,48,1083,1502
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1482,1,150,62,0,0,4,0,1,0,27,0,0,1,1,0,246,13,259,328
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1483,1,202,100,13,16,88,8,1,5,69,1,1,6,3,0,513,36,549,724
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1484,1,53,48,8,7,31,2,0,1,30,1,4,1,0,0,186,5,191,255
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1485,1,146,51,8,9,28,10,0,3,40,1,1,1,1,0,299,33,332,433
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1486,1,71,172,11,6,22,5,0,1,119,1,3,1,1,0,413,29,442,509
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1487,1,183,97,13,30,43,8,1,6,64,2,2,0,0,0,449,25,474,623
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1488,1,105,49,4,5,42,2,0,6,34,0,0,1,1,0,249,20,269,359
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1489,1,224,79,12,16,36,1,0,3,56,0,2,3,0,0,432,32,464,634
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1490,2,342,148,23,27,101,6,7,10,136,1,4,7,0,0,812,49,861,1085
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1491,2,239,113,18,76,47,10,2,9,67,2,2,4,0,0,589,25,614,817
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1492,3,502,296,35,76,128,12,5,39,173,3,4,12,3,2,1290,58,1348,1643
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1493,1,213,101,5,42,59,3,0,1,41,0,1,6,4,0,476,15,491,660
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1494,1,152,68,9,33,42,6,1,2,36,0,0,2,2,0,353,26,379,528
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1495,2,154,153,0,0,92,1,1,9,136,2,4,7,3,0,562,41,603,768
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1496,3,584,626,27,135,21,6,2,9,2,2,1,18,0,2,1435,63,1498,2025
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1497,3,446,547,20,99,24,8,2,11,4,1,6,18,1,0,1187,34,1221,1592
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1498,2,286,458,11,69,26,5,0,7,8,0,3,23,1,0,897,19,916,1162
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1499,2,393,409,13,80,9,5,0,11,9,0,1,9,0,0,939,36,975,1216
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1500,2,281,371,18,60,14,4,1,2,3,0,1,24,1,1,781,32,813,1027
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1501,2,407,285,10,65,16,8,2,41,6,8,0,15,0,0,863,35,898,1161
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1502,1,197,158,8,46,10,1,3,3,7,2,0,10,0,1,446,23,469,604
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1503,1,89,102,5,12,0,0,0,0,0,1,1,12,0,5,227,0,227,274
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1504,1,153,129,13,41,4,7,1,1,1,0,0,11,1,0,362,23,385,525
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1505,1,41,40,0,10,1,1,0,0,0,0,0,6,0,0,99,2,101,106
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1506,1,52,42,0,0,0,0,0,0,0,0,0,0,0,0,94,2,96,107
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,34,3,659,711,14,6,8,2,0,52,3,0,0,64,0,0,1519,61,1580,1957
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,35,1,246,213,3,7,15,4,1,43,0,0,0,24,0,0,556,21,577,740
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,36,3,481,420,6,11,4,0,0,7,2,0,4,31,1,0,967,42,1009,1281
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,37,1,122,178,7,1,6,2,0,0,14,0,0,17,0,0,347,12,359,477
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,38,2,228,249,10,4,25,1,1,14,0,0,1,19,0,0,552,30,582,814
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,39,3,416,560,11,8,6,3,1,10,1,0,0,39,0,0,1055,71,1126,1525
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,40,1,61,59,1,0,1,2,0,0,0,0,0,5,0,0,129,0,129,184
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,41,3,334,486,8,5,69,7,2,19,3,2,1,55,3,0,994,57,1051,1387
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,42,2,280,290,6,1,34,0,0,2,0,0,0,28,0,0,641,44,685,823
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,43,3,482,472,6,5,61,1,1,31,0,1,0,41,0,0,1101,52,1153,1531
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,44,3,548,602,7,3,11,2,1,77,1,2,0,57,3,0,1314,55,1369,1762
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,45,3,393,380,6,6,55,4,1,42,1,1,1,42,0,0,932,70,1002,1390
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,46,3,480,485,9,22,37,1,1,48,0,1,1,38,2,0,1125,113,1238,1643
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,47,2,263,256,12,2,16,4,0,50,2,1,0,11,0,0,617,74,691,911
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,48,3,522,508,10,2,72,4,1,123,0,0,1,46,3,0,1292,80,1372,1828
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,49,2,361,247,1,4,9,1,0,6,1,0,1,23,0,0,654,51,705,876
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,50,1,209,249,4,1,4,2,0,17,0,1,1,26,0,0,514,32,546,723
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,51,2,377,446,16,7,34,3,0,60,0,4,5,32,1,0,985,81,1066,1392
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,52,2,233,263,6,4,26,2,0,47,2,0,0,28,3,0,614,49,663,847
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,53,3,478,580,12,4,6,3,1,54,0,1,1,44,0,0,1184,86,1270,1709
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,54,2,212,365,17,5,7,1,2,19,0,0,1,32,0,0,661,59,720,886
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,55,2,190,340,10,4,4,0,0,11,0,1,0,51,0,1,612,56,668,857
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,56,2,331,240,4,3,3,0,0,10,1,0,1,11,0,0,604,44,648,801
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,57,2,546,380,3,1,7,4,0,35,0,1,1,38,1,1,1018,60,1078,1377
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,58,2,261,308,5,3,1,2,1,13,0,0,0,20,0,0,614,35,649,820
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,59,2,428,272,5,16,16,3,0,47,0,0,1,16,0,0,804,18,822,1087
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERRAZAS,1705,2,315,227,39,69,117,20,8,117,15,6,7,17,5,0,962,44,1006,1457
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERRAZAS,1706,2,252,220,16,59,43,12,4,115,5,9,2,19,1,0,757,29,786,1105
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERRAZAS,1707,3,335,245,19,70,87,18,12,108,16,26,6,24,4,0,970,36,1006,1534
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERRAZAS,1708,2,269,326,13,23,59,10,6,71,16,9,8,24,1,0,835,25,860,1268
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERRAZAS,1709,2,114,140,10,9,43,3,10,176,1,20,2,12,0,0,540,31,571,826
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERRAZAS,1710,1,151,134,14,13,23,17,7,53,2,10,1,11,0,0,436,34,470,688
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERRAZAS,1711,2,281,278,20,21,175,12,10,127,7,7,1,18,2,0,959,73,1032,1459
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERRAZAS,1712,1,97,79,28,4,19,2,2,97,3,10,2,7,0,0,350,28,378,531
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERRAZAS,1713,2,54,66,6,1,33,32,3,66,3,6,1,4,2,0,277,21,298,375
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERRAZAS,1714,2,207,224,26,22,46,7,6,166,11,22,4,22,4,2,769,63,832,1185
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERRAZAS,1715,1,145,102,10,10,79,4,1,27,9,12,1,0,1,0,401,17,418,586
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERRAZAS,1716,2,179,240,18,5,124,13,7,168,6,6,3,19,4,0,792,35,827,1195
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,54,AXTLA DE TERRAZAS,1717,2,165,145,15,6,57,5,9,83,10,14,0,12,1,0,522,36,558,805
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,AXTLA DE TERRAZAS,1718,2,163,142,45,21,78,13,5,66,3,52,7,12,1,0,608,41,649,936
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,56,AXTLA DE TERRAZAS,1719,2,139,177,47,15,49,7,82,127,5,7,1,27,2,0,685,58,743,1053
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,57,AXTLA DE TERRAZAS,1720,3,236,315,68,19,68,20,2,366,8,14,0,29,0,0,1145,43,1188,1735
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,58,AXTLA DE TERRAZAS,1721,2,63,235,16,11,50,4,1,215,9,2,2,14,2,0,624,45,669,976
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,59,AXTLA DE TERRAZAS,1722,2,153,207,18,24,82,29,4,225,11,6,2,12,5,0,778,40,818,1101
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,60,AXTLA DE TERRAZAS,1723,2,214,268,20,12,76,35,8,211,7,21,5,17,2,0,896,63,959,1341
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,61,AXTLA DE TERRAZAS,1724,2,178,183,23,8,42,11,5,190,8,7,3,12,1,0,671,58,729,1016
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,62,AXTLA DE TERRAZAS,1725,2,216,249,25,27,105,11,8,171,4,10,2,24,2,0,854,79,933,1297
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,18,HUEHUETLAN,468,1,190,68,34,3,6,1,2,5,8,4,3,7,0,0,331,18,349,450
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,18,HUEHUETLAN,469,1,124,104,41,3,4,0,0,9,7,21,1,6,0,0,320,28,348,557
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,18,HUEHUETLAN,470,2,203,140,72,5,6,3,1,3,10,8,1,12,7,0,471,69,540,821
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,18,HUEHUETLAN,471,1,117,165,84,5,4,2,0,10,4,4,0,10,1,0,406,29,435,580
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,18,HUEHUETLAN,472,2,229,297,139,22,8,5,1,55,11,8,0,11,0,0,786,62,848,1068
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,18,HUEHUETLAN,473,2,208,194,101,13,7,4,2,17,11,9,0,7,0,0,573,57,630,819
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,18,HUEHUETLAN,474,3,406,314,146,21,8,7,6,59,26,9,1,15,2,0,1020,77,1097,1498
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,18,HUEHUETLAN,475,3,462,309,182,45,13,9,5,25,16,19,1,12,0,0,1098,111,1209,1619
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,18,HUEHUETLAN,476,2,253,257,85,12,7,3,4,20,24,4,1,19,2,14,705,25,730,1116
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,18,HUEHUETLAN,477,5,512,348,117,53,19,12,18,68,49,8,5,24,3,1,1237,53,1290,3198
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,251,2,266,214,9,14,39,7,5,28,8,3,0,15,3,1,612,12,624,864
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,252,2,455,328,8,26,53,13,4,47,21,4,3,32,4,0,998,21,1019,1452
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,253,2,438,272,12,20,47,10,4,28,15,3,1,19,2,1,872,34,906,1127
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,254,1,158,80,1,2,18,2,0,9,0,0,0,3,0,0,273,0,273,349
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,255,1,184,109,8,14,54,8,1,10,32,1,2,1,1,0,425,9,434,557
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,256,2,333,236,7,9,21,5,2,10,21,0,0,18,0,0,662,35,697,849
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,257,2,415,335,11,8,87,14,3,37,14,0,2,16,4,0,946,41,987,1302
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,258,1,194,176,3,4,15,4,2,13,2,0,2,16,0,0,431,23,454,657
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,259,3,347,562,15,9,41,10,3,14,19,2,1,43,0,0,1066,63,1129,1572
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,260,3,306,405,101,14,35,25,1,13,14,18,1,48,2,0,983,68,1051,1506
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,261,1,97,109,7,11,17,5,1,3,2,0,1,19,0,0,272,12,284,414
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,262,1,160,106,2,2,3,2,3,9,2,0,1,19,0,0,309,26,335,450
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,263,1,160,146,4,5,16,3,2,5,2,0,0,21,1,0,365,29,394,572
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,264,2,239,262,11,12,24,1,1,14,6,3,1,23,2,23,622,10,632,887
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,265,2,336,259,8,9,30,3,2,3,2,2,0,20,2,0,676,37,713,1040
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1726,3,647,400,26,13,13,4,9,8,22,1,3,12,1,0,1159,36,1195,1753
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1727,2,419,316,17,7,13,7,9,2,7,4,2,16,0,0,819,22,841,1230
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1728,2,280,206,9,4,5,1,2,6,2,1,1,5,0,0,522,14,536,797
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1729,1,269,167,26,5,11,3,4,6,8,0,1,5,1,0,506,7,513,730
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1730,3,748,343,31,6,15,5,7,4,4,1,3,7,0,0,1174,26,1200,1691
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1731,2,430,192,20,7,3,0,2,2,0,1,0,0,0,1,658,42,700,1076
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1732,2,360,299,23,40,2,2,0,2,1,0,0,16,0,0,745,52,797,1172
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1733,1,182,138,35,4,2,1,0,1,1,0,0,2,0,0,366,15,381,544
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1734,1,121,96,6,1,2,1,1,1,1,0,0,103,0,0,333,14,347,393
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1735,1,250,170,23,5,0,0,0,0,0,0,0,5,0,0,453,25,478,679
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1736,1,52,55,0,1,1,0,0,0,0,0,0,0,0,0,109,4,113,143
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1737,1,180,95,25,0,4,3,1,2,0,0,0,10,0,0,320,7,327,478
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1738,1,200,146,5,0,1,1,0,3,0,0,0,2,0,0,358,9,367,468
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1739,2,427,296,25,5,4,5,1,4,1,0,0,4,0,1,773,27,800,1137
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1740,1,175,136,67,8,3,2,3,4,5,1,1,3,0,0,408,27,435,667
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1741,2,412,293,6,6,5,1,0,0,1,1,1,5,0,0,731,19,750,1008
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1742,1,93,95,25,2,2,0,1,0,0,0,0,4,0,0,222,16,238,350
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1743,1,159,151,6,1,4,2,2,2,4,1,15,3,0,0,350,0,350,469
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1744,1,167,117,22,2,0,0,1,5,2,0,2,2,0,0,320,15,335,503
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1745,1,104,66,3,1,1,0,1,0,0,0,0,1,1,0,178,1,179,245
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1746,1,102,115,3,0,3,1,0,0,2,0,0,1,0,0,227,12,239,335
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1747,2,318,262,13,2,0,0,1,1,5,0,2,8,0,0,612,26,638,957
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1748,1,143,139,8,5,3,0,0,0,0,1,0,0,0,0,299,17,316,430
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1749,2,335,223,19,1,3,1,0,2,0,0,1,7,0,1,593,22,615,886
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1750,2,257,222,8,1,4,2,1,1,1,1,0,7,0,0,505,9,514,752
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1751,2,286,248,10,4,2,3,0,3,1,0,0,6,0,0,563,22,585,991
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1752,1,161,141,16,2,4,0,2,3,1,1,0,8,0,0,339,22,361,545
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1753,2,335,207,8,0,2,0,0,2,1,0,0,4,0,0,559,23,582,832
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1754,1,189,132,12,0,2,2,4,1,8,1,0,6,0,0,357,20,377,550
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1755,2,201,182,5,3,0,2,2,2,1,1,1,8,0,0,408,31,439,866
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1756,1,146,94,6,0,4,1,1,0,1,0,0,5,0,0,258,0,258,399
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1757,2,171,123,3,0,0,3,0,0,0,0,0,0,0,0,300,18,318,444
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1758,1,150,121,4,2,2,0,0,0,0,0,0,8,0,0,287,7,294,453
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1759,1,211,145,10,2,3,0,0,0,3,1,1,4,0,0,380,38,418,612
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1760,2,301,354,1,1,4,2,0,0,0,0,0,16,0,0,679,26,705,1120
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1761,1,107,112,5,1,1,3,1,1,0,0,0,7,0,0,238,13,251,368
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1762,2,360,312,3,1,1,2,0,0,0,0,0,5,0,0,684,34,718,1103
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1763,2,171,246,12,10,3,1,1,0,7,2,1,0,4,0,458,33,491,772
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1764,1,81,66,2,0,0,1,0,1,2,0,0,1,0,0,154,20,174,280
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1765,1,195,119,5,0,2,0,0,0,1,0,0,6,0,0,328,30,358,576
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,55,XILITLA,1766,1,193,139,7,1,2,1,1,1,0,0,0,12,0,0,357,16,373,606
