CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_COMUNIDAD,COMUNIDAD,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PAC,PS,MORENA,ES,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
4,29,TLAXCALA,265,SAN PEDRO TLACOTEPEC,542,C01,13,102,14,80,133,,,42,,14,,,,,,0,398,10,408,569,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_Xaloztoc_PC_San%20Pedro%20Tlacotepec.pdf
4,29,TLAXCALA,265,SAN PEDRO TLACOTEPEC,542,C02,17,71,18,80,118,,,38,,24,,,,,,0,366,14,380,568,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_Xaloztoc_PC_San%20Pedro%20Tlacotepec.pdf
4,29,TLAXCALA,265,SAN PEDRO TLACOTEPEC,542,C03,17,82,12,95,146,,,30,,10,,,,,,1,393,14,407,568,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Xaloztoc_PC_San%20Pedro%20Tlacotepec.pdf
4,29,TLAXCALA,266,COLONIA VENUSTIANO CARRANZA,543,B,84,58,92,72,31,43,,73,5,11,,,,,,0,469,10,479,664,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Xaloztoc_PC_Colonia%20Venustiano%20Carranza.pdf
4,29,TLAXCALA,266,COLONIA VENUSTIANO CARRANZA,543,C01,98,67,86,79,18,39,,78,9,4,,,,,,0,478,13,491,664,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_Xaloztoc_Colonia%20Venustiano%20Carranza.pdf
4,29,TLAXCALA,266,COLONIA VENUSTIANO CARRANZA,543,C02,70,75,98,70,20,33,,65,11,17,,,,,,0,459,16,475,664,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Xaloztoc_PC_Colonia%20Venustiano%20Carranza.pdf
4,29,TLAXCALA,267,COLONIA VELAZCO,544,B,7,92,27,16,22,12,,148,141,27,,,,,,0,492,13,505,588,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Xaloztoc_PC_Colonia%20Velasco.pdf
4,29,TLAXCALA,268,COLONIA JOSE LOPEZ PORTILLO,545,B,102,21,42,68,41,,,49,,46,,,,,,32,401,9,410,520,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Xaloztoc_PC_Colonia%20Jose%20Lopez%20Portillo.pdf
4,29,TLAXCALA,269,SANTA CRUZ ZACATZONTETLA,546,B,179,124,,17,143,,,54,13,6,,,,,,1,537,9,546,685,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Xaloztoc_PC_Santa%20Cruz%20Zacatzontetla.pdf
4,29,TLAXCALA,270,TOPILCO DE JUAREZ,548,B,109,,55,,74,,,74,83,,,,,,,1,396,23,419,617,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_Xaltocan_PC_Topilco%20de%20Juarez.pdf
4,29,TLAXCALA,270,TOPILCO DE JUAREZ,548,C01,95,,45,,85,,,96,74,,,,,,,0,395,20,415,617,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Xaltocan_PC_Topilco%20de%20Juarez.pdf
4,29,TLAXCALA,270,TOPILCO DE JUAREZ,548,C02,115,,64,,90,,,73,83,,,,,,,0,425,19,444,617,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Xaltocan_PC_Topilco%20de%20Juarez.pdf
4,29,TLAXCALA,272,LAS MESAS,554,B,26,,33,,44,,,8,,,,,,,,0,111,4,115,152,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_Xaltocan_PC_Las%20Mesas.pdf
4,29,TLAXCALA,273,SANTA BARBARA ACUICUIZTEPEC,555,B,6,263,136,,53,,,43,2,,,,,,,0,503,14,517,674,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_Xaltocan_PC_Santa%20Barbara%20Acuicuiztepec.pdf
4,29,TLAXCALA,274,CUATLA,556,B,17,59,62,,83,,,,129,,,,,,,155,505,9,514,719,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_Xaltocan_PC_Cuatla.pdf
4,29,TLAXCALA,275,LA ASENCION HUITZCOLOTEPEC,557,B,58,65,70,22,,45,,,,,189,,,,,1,450,33,483,707,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_Xaltocan_PC_La%20Ascenci%23U00f3n%20Huitzcolotepec.pdf
4,29,TLAXCALA,276,SAN BUENAVENTURA,563,B,6,47,88,65,,93,,,,57,76,,,,,1,433,16,449,652,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_PapalotlaX_PC_San%20Buenaventura.pdf
4,29,TLAXCALA,276,SAN BUENAVENTURA,563,C01,9,43,79,,,72,,,,77,104,,,,,47,431,13,444,651,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_PapalotlaX_PC_San%20Buenaventura.pdf
4,29,TLAXCALA,276,SAN BUENAVENTURA,563,C02,3,44,94,,,106,,,,60,90,,,,,52,449,14,463,651,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_PapalotlaX_PC_San%20Buenaventura.pdf
4,29,TLAXCALA,277,PANZACOLA,564,B,82,81,69,,,55,,53,,11,,,,,,0,351,8,359,627,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_PapalotlaX_PC_Panzacola.pdf
4,29,TLAXCALA,277,PANZACOLA,564,C01,58,123,46,,,85,,45,,4,,,,,,1,362,14,376,626,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_PapalotlaX_PC_Panzacola.pdf
4,29,TLAXCALA,277,PANZACOLA,564,C02,70,104,71,,,49,,60,,10,,,,,,1,365,12,377,626,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_PapalotlaX_PC_Panzacola.pdf
4,29,TLAXCALA,277,PANZACOLA,565,B,99,47,65,,,59,,52,,21,,,,,,0,343,10,353,559,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_PapalotlaX_PC_Panzacola.pdf
4,29,TLAXCALA,277,PANZACOLA,565,C01,81,59,69,,,65,,51,,16,,,,,,0,341,9,350,558,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_PapalotlaX_PC_Panzacola.pdf
4,29,TLAXCALA,278,SAN MARCOS CONTLA,566,B,33,218,98,,,27,40,46,,3,,,,,,0,465,16,481,658,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_PapalotlaX_PC_San%20Marcos%20Contla.pdf
4,29,TLAXCALA,278,SAN MARCOS CONTLA,566,C01,55,179,99,,,19,44,66,,5,,,,,,0,467,9,476,657,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_PapalotlaX_PC_San%20Marcos%20Contla.pdf
4,29,TLAXCALA,278,SAN MARCOS CONTLA,567,B,47,129,66,,,96,20,58,,8,,,,,,0,424,24,448,647,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_PapalotlaX_PC_San%20Marcos%20Contla.pdf
4,29,TLAXCALA,278,SAN MARCOS CONTLA,567,C01,31,99,101,,,51,18,78,,19,,,,,,1,398,20,418,646,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_PapalotlaX_PC_San%20Marcos%20Contla.pdf
4,29,TLAXCALA,279,SAN FRANCISCO TLACUILOCAN,575,B,7,7,,,,,12,9,0,8,,,,,,7,50,11,61,83,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_San%20Francisco%20Tacuilohcan.pdf
4,29,TLAXCALA,279,SAN FRANCISCO TLACUILOCAN,575,C01,19,3,,,,,28,7,1,4,,,,,,12,74,9,83,115,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_San%20Francisco%20Tacuilohcan.pdf
4,29,TLAXCALA,279,SAN FRANCISCO TLACUILOCAN,575,C02,13,6,,,,,11,8,0,1,,,,,,0,39,7,46,83,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_San%20Francisco%20Tacuilohcan.pdf
4,29,TLAXCALA,279,SAN FRANCISCO TLACUILOCAN,576,B,8,3,,,,,2,6,1,3,,,,,,0,23,5,28,41,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_San%20Francisco%20Tacuilohcan.pdf
4,29,TLAXCALA,279,SAN FRANCISCO TLACUILOCAN,576,C01,5,6,,,,,6,7,2,1,,,,,,5,32,2,34,61,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_San%20Francisco%20Tacuilohcan.pdf
4,29,TLAXCALA,279,SAN FRANCISCO TLACUILOCAN,576,C02,12,4,,,,,1,3,1,1,,,,,,0,22,4,26,42,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_San%20Francisco%20Tacuilohcan.pdf
4,29,TLAXCALA,280,SAN LORENZO TLACUALOYAN,577,B,69,139,,,50,,123,19,0,11,12,,,,,0,423,27,450,621,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_San%20Lorenzo%20Tlacualoyan.pdf
4,29,TLAXCALA,279,SAN FRANCISCO TLACUILOCAN,579,B,116,24,,,,,104,52,7,12,,,,,,103,418,17,435,616,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_San%20Francisco%20Tacuilohcan.pdf
4,29,TLAXCALA,279,SAN FRANCISCO TLACUILOCAN,579,C01,107,45,,,,,68,52,8,18,,,,,,104,402,19,421,615,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_San%20Francisco%20Tacuilohcan.pdf
4,29,TLAXCALA,281,OCOTOXCO,578,B,41,44,1,,21,,11,64,31,3,3,,,,,0,219,8,227,289,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_Ocotoxco.pdf
4,29,TLAXCALA,281,OCOTOXCO,578,C01,47,61,0,,35,,8,55,55,3,6,,,,,0,270,7,277,363,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_Ocotoxco.pdf
4,29,TLAXCALA,282,SAN JOSE TETEL,580,B,83,47,,,,,,14,50,171,16,,,,,0,381,10,391,663,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_San%20Jos%23U00e9%20Tetel.pdf
4,29,TLAXCALA,282,SAN JOSE TETEL,580,C01,80,62,,,,,,16,67,129,10,,,,,3,367,14,381,663,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_San%20Jos%23U00e9%20Tetel.pdf
4,29,TLAXCALA,282,SAN JOSE TETEL,580,C02,63,50,,,,,,11,60,152,10,,,,,1,347,15,362,663,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_San%20Jos%23U00e9%20Tetel.pdf
4,29,TLAXCALA,282,SAN JOSE TETEL,581,B,97,41,,,,,,17,61,83,17,,,,,0,316,22,338,642,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_San%20Jos%23U00e9%20Tetel.pdf
4,29,TLAXCALA,282,SAN JOSE TETEL,581,C01,95,37,,,,,,24,98,70,18,,,,,2,344,20,364,642,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_San%20Jos%23U00e9%20Tetel.pdf
4,29,TLAXCALA,282,SAN JOSE TETEL,581,C02,118,32,,,,,,19,45,91,9,,,,,3,317,14,331,641,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_San%20Jos%23U00e9%20Tetel.pdf
4,29,TLAXCALA,282,SAN JOSE TETEL,581,C03,113,39,,,,,,15,52,80,16,,,,,0,315,26,341,641,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_San%20Jos%23U00e9%20Tetel.pdf
4,29,TLAXCALA,282,SAN JOSE TETEL,581,C04,95,31,,,,,,20,68,83,10,,,,,0,307,25,332,641,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_San%20Jos%23U00e9%20Tetel.pdf
4,29,TLAXCALA,283,SANTA URSULA ZIMANTEPEC,582,B,102,42,36,,22,,,83,4,72,,,,,,0,361,16,377,677,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_Santa%20Ursula%20Zimatepec.pdf
4,29,TLAXCALA,283,SANTA URSULA ZIMANTEPEC,582,C01,92,50,28,,22,,,91,3,72,,,,,,0,358,13,371,677,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_Santa%20Ursula%20Zimatepec.pdf
4,29,TLAXCALA,283,SANTA URSULA ZIMANTEPEC,582,C02,77,48,43,,33,,,118,5,49,,,,,,1,374,15,389,676,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_Santa%20Ursula%20Zimatepec.pdf
4,29,TLAXCALA,283,SANTA URSULA ZIMANTEPEC,582,C03,100,49,23,,28,,,100,4,80,,,,,,1,385,12,397,676,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_Santa%20Ursula%20Zimatepec.pdf
4,29,TLAXCALA,283,SANTA URSULA ZIMANTEPEC,582,C04,93,54,33,,38,,,101,10,51,,,,,,0,380,15,395,676,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_Santa%20Ursula%20Zimatepec.pdf
4,29,TLAXCALA,283,SANTA URSULA ZIMANTEPEC,582,C05,81,36,43,,30,,,138,7,52,,,,,,0,387,15,402,676,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_Santa%20Ursula%20Zimatepec.pdf
4,29,TLAXCALA,284,SAN BENITO XALTOCAN,583,B,41,54,,90,,,8,85,,47,,,,,,11,336,15,351,681,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_San%20Benito%20Xaltocan.pdf
4,29,TLAXCALA,284,SAN BENITO XALTOCAN,583,C01,58,60,,57,,,11,88,,47,,,,,,13,334,18,352,680,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_San%20Benito%20Xaltocan.pdf
4,29,TLAXCALA,284,SAN BENITO XALTOCAN,583,C02,57,70,,90,,,8,83,,43,,,,,,11,362,11,373,680,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_San%20Benito%20Xaltocan.pdf
4,29,TLAXCALA,284,SAN BENITO XALTOCAN,583,C03,45,55,,79,,,11,104,,46,,,,,,13,353,12,365,680,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_San%20Benito%20Xaltocan.pdf
4,29,TLAXCALA,285,BARRIO DE HUACALTZINGO,584,B,105,50,11,9,,7,0,139,,,,,,,,1,322,23,345,574,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_Barrio%20de%20Huacaltzingo.pdf
4,29,TLAXCALA,285,BARRIO DE HUACALTZINGO,584,C01,98,44,10,11,,0,6,129,,,,,,,,2,300,17,317,574,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_Barrio%20de%20Huacaltzingo.pdf
4,29,TLAXCALA,286,SANTA MARIA ATLIHUETZIA,578,B,30,43,7,,,,26,18,,13,8,,,,,0,145,9,154,209,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_Santa%20Mar%23U00eda%20Athihuetzia.pdf
4,29,TLAXCALA,286,SANTA MARIA ATLIHUETZIA,578,C01,9,20,8,,,,17,15,,5,3,,,,,0,77,2,79,135,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_Santa%20Mar%23U00eda%20Athihuetzia.pdf
4,29,TLAXCALA,286,SANTA MARIA ATLIHUETZIA,585,B,41,76,47,,,,90,88,,19,40,,,,,0,401,8,409,633,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_Santa%20Mar%23U00eda%20Athihuetzia.pdf
4,29,TLAXCALA,286,SANTA MARIA ATLIHUETZIA,585,C01,30,76,47,,,,84,87,,40,34,,,,,2,400,17,417,633,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_Santa%20Mar%23U00eda%20Athihuetzia.pdf
4,29,TLAXCALA,286,SANTA MARIA ATLIHUETZIA,585,C02,36,71,32,,,,85,95,,26,50,,,,,0,395,14,409,633,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_Santa%20Mar%23U00eda%20Athihuetzia.pdf
4,29,TLAXCALA,286,SANTA MARIA ATLIHUETZIA,585,C03,40,84,41,,,,83,87,,26,43,,,,,0,404,12,416,632,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Yauhquemehcan_PC_Santa%20Mar%23U00eda%20Athihuetzia.pdf
4,29,TLAXCALA,287,1A. SECCION TLACACOLA,588,B,27,55,80,,37,7,21,18,11,33,20,,,,,0,309,12,321,483,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Zacatelco_PC_1%23U00b0%20Seccion%20Tlacacola.pdf
