uniqueid,year,total,mun,magar_turnout,listanominal,pri,morena,prd,pan
13028,1981,14182,HUEJUTLA DE REYES,0.4505798252581414,31475,14182,0,0,0
13028,1984,19707,HUEJUTLA DE REYES,0.6358327418209976,30994,16914,0,0,0
13028,1987,20641,HUEJUTLA DE REYES,0.5794778214486244,35620,20641,0,0,0
13028,1990,9995,HUEJUTLA DE REYES,0.2528587330499899,39528,6601,0,0,0
13028,1993,22233,HUEJUTLA DE REYES,NA,NA,17908,0,2603,34
13028,1996,21213,HUEJUTLA DE REYES,0.4894102990033223,43344,14029,0,922,5594
13028,1999,28254,HUEJUTLA DE REYES,0.5313099402008349,53178,15918,0,0,12336
13028,2002,33674,HUEJUTLA DE REYES,0.5599827052915156,60134,13021,0,0,16712
13028,2005,36120,HUEJUTLA DE REYES,0.5513241242463558,65515,13527,0,13803,3527
13028,2008,41314,HUEJUTLA DE REYES,NA,NA,14072,0,7587,15209
13028,2011,49046,HUEJUTLA DE REYES,0.6138115738886664,79904,17104,0,9020,9020
13028,2016,52979,HUEJUTLA DE REYES,0.6196446742067159,85499,17761,833,1193,8553
13028,2020,52135,HUEJUTLA DE REYES,0.5757910431277266,90545,11725,6476,11729,11729
13028,2024,55205,HUEJUTLA DE REYES,0.5695758488697213,96923,3473,24660,0,954
13029,1975,7989,HUICHAPAN,NA,NA,7989,0,0,0
13029,1981,7043,HUICHAPAN,0.6141972617075085,11467,7043,0,0,0
13029,1984,8718,HUICHAPAN,0.7355720553493081,11852,8624,0,0,94
13029,1987,8721,HUICHAPAN,0.6099027904049235,14299,8571,0,0,150
13029,1990,6970,HUICHAPAN,0.4218106995884774,16524,6424,0,6,220
13029,1993,12267,HUICHAPAN,NA,NA,11150,0,400,533
13029,1996,10015,HUICHAPAN,0.49303401762418153,20313,7664,0,1326,1025
13029,1999,10122,HUICHAPAN,0.43926572060929564,23043,5188,0,1279,3655
13029,2002,12572,HUICHAPAN,0.4968384445147012,25304,5802,0,0,6770
13029,2005,12447,HUICHAPAN,0.46584827276469926,26719,6299,0,408,4935
13029,2008,12847,HUICHAPAN,NA,NA,7040,0,534,1683
13029,2011,16780,HUICHAPAN,0.5259858316093035,31902,5318,0,3875,3875
13029,2016,18711,HUICHAPAN,0.5648603773584906,33125,4934,1311,359,3286
13029,2020,19496,HUICHAPAN,0.5585286197215379,34906,4502,4668,418,418
13029,2024,22037,HUICHAPAN,0.5924083980752171,37199,6582,7932,6582,6582
13030,1975,11305,IXMIQUILPAN,NA,NA,11305,0,0,0
13030,1981,6432,IXMIQUILPAN,0.39162201656113005,16424,6093,0,0,0
13030,1984,10660,IXMIQUILPAN,0.5897322416463819,18076,9741,0,0,0
13030,1987,11399,IXMIQUILPAN,0.5251543352068553,21706,10539,0,0,0
13030,1990,9929,IXMIQUILPAN,0.34982207659514497,28383,6085,0,3570,12
13030,1993,16253,IXMIQUILPAN,NA,NA,10806,0,5133,0
13030,1996,17898,IXMIQUILPAN,0.49332965821389196,36280,9334,0,7791,681
13030,1999,16608,IXMIQUILPAN,0.3758571525561817,44187,9186,0,7197,0
13030,2002,11267,IXMIQUILPAN,0.25719633848471707,43807,8611,0,0,2000
13030,2005,21025,IXMIQUILPAN,0.38173829366160106,55077,6960,0,10009,2466
13030,2008,27402,IXMIQUILPAN,NA,NA,8971,0,7444,7838
13030,2011,33134,IXMIQUILPAN,0.4875658494952765,67958,10170,0,2950,10844
13030,2016,40860,IXMIQUILPAN,0.5922511631951993,68991,14513,2135,692,22167
13030,2020,35405,IXMIQUILPAN,0.4936558839933073,71720,5483,5510,6270,6270
13030,2021,37179,IXMIQUILPAN,0.5144885420126204,72264,10078,15902,0,9079
13030,2024,43832,IXMIQUILPAN,0.5750042634692833,76229,5761,19536,5761,5761
13031,1975,3765,JACALA DE LEDEZMA,NA,NA,3765,0,0,0
13031,1981,2991,JACALA DE LEDEZMA,0.522354173943416,5726,2484,0,0,0
13031,1984,3951,JACALA DE LEDEZMA,0.71901728844404,5495,3951,0,0,0
13031,1987,3600,JACALA DE LEDEZMA,0.5949429846306395,6051,3600,0,0,0
13031,1990,2700,JACALA DE LEDEZMA,0.3799071338117349,7107,2700,0,0,0
13031,1993,4350,JACALA DE LEDEZMA,NA,NA,4131,0,12,188
13031,1996,3780,JACALA DE LEDEZMA,0.5617476593847526,6729,3392,0,388,0
13031,1999,4149,JACALA DE LEDEZMA,0.5311739854051978,7811,3090,0,1059,0
13031,2002,4751,JACALA DE LEDEZMA,0.5608546806752449,8471,2718,0,1668,303
13031,2005,5044,JACALA DE LEDEZMA,0.5694287649582298,8858,2310,0,2734,0
13031,2008,5733,JACALA DE LEDEZMA,NA,NA,2338,0,2825,465
13031,2011,6473,JACALA DE LEDEZMA,0.6230628549427278,10389,3191,0,2129,2129
13031,2016,6621,JACALA DE LEDEZMA,0.6782421634910879,9762,2461,59,2577,0
13031,2020,6450,JACALA DE LEDEZMA,0.6708268330733229,9615,2395,952,1037,1410
13031,2024,6166,JACALA DE LEDEZMA,0.620696597543789,9934,2379,2425,2379,2379
13032,1975,2580,JALTOCAN,NA,NA,2580,0,0,0
13032,1981,2218,JALTOCAN,0.5066240292370946,4378,2218,0,0,0
13032,1984,2076,JALTOCAN,0.5907797381900968,3514,2076,0,0,0
13032,1987,2093,JALTOCAN,0.5253514056224899,3984,1934,0,0,0
13032,1990,1930,JALTOCAN,0.42812777284826975,4508,1837,0,0,0
13032,1993,2950,JALTOCAN,NA,NA,2618,0,8,266
13032,1996,3079,JALTOCAN,0.6418594955180321,4797,2217,0,26,731
13032,1999,3817,JALTOCAN,0.664635208079401,5743,2616,0,437,764
13032,2002,3877,JALTOCAN,0.6222115230300113,6231,2213,0,0,1614
13032,2005,4706,JALTOCAN,0.7148716390703327,6583,1481,0,2230,647
13032,2008,5214,JALTOCAN,NA,NA,2225,0,2541,376
13032,2011,6158,JALTOCAN,0.7736180904522613,7960,3160,0,2745,64
13032,2016,5826,JALTOCAN,0.7514510512059848,7753,2024,35,3132,69
13032,2020,5784,JALTOCAN,0.7546972860125261,7664,1548,1500,1975,266
13032,2024,5439,JALTOCAN,0.6786872972298478,8014,221,2167,0,1894
13033,1975,1414,JUAREZ HIDALGO,NA,NA,1414,0,0,0
13033,1981,983,JUAREZ HIDALGO,0.6049230769230769,1625,983,0,0,0
13033,1984,1080,JUAREZ HIDALGO,0.6379208505611341,1693,1043,0,0,0
13033,1987,1071,JUAREZ HIDALGO,0.601010101010101,1782,1071,0,0,0
13033,1990,837,JUAREZ HIDALGO,0.4377615062761506,1912,707,0,0,0
13033,1993,1113,JUAREZ HIDALGO,NA,NA,1016,0,4,4
13033,1996,1215,JUAREZ HIDALGO,0.6958762886597938,1746,720,0,482,13
13033,1999,1320,JUAREZ HIDALGO,0.6636500754147813,1989,721,0,599,0
13033,2002,1416,JUAREZ HIDALGO,0.6567717996289425,2156,738,0,678,0
13033,2005,1571,JUAREZ HIDALGO,0.7206422018348624,2180,798,0,773,0
13033,2008,1876,JUAREZ HIDALGO,NA,NA,719,0,1157,0
13033,2011,1960,JUAREZ HIDALGO,0.7132459970887919,2748,645,0,637,19
13033,2016,2022,JUAREZ HIDALGO,0.798262929332807,2533,897,93,1002,4
13033,2020,1967,JUAREZ HIDALGO,0.813818783616053,2417,783,0,818,0
13033,2024,2032,JUAREZ HIDALGO,0.7621905476369092,2666,991,928,991,991
13034,1975,2741,LOLOTLA,NA,NA,2741,0,0,0
13034,1981,2726,LOLOTLA,0.6040327941502327,4513,2726,0,0,0
13034,1984,2669,LOLOTLA,0.6538461538461539,4082,2669,0,0,0
13034,1987,2736,LOLOTLA,0.593235039028621,4612,2736,0,0,0
13034,1990,2342,LOLOTLA,0.49232709690981713,4757,2275,0,2,4
13034,1993,2614,LOLOTLA,NA,NA,2357,0,10,22
13034,1996,2901,LOLOTLA,0.661271939822202,4387,1069,0,57,1742
13034,1999,2910,LOLOTLA,0.575439984180344,5057,2209,0,267,434
13034,2002,3667,LOLOTLA,0.6882507507507507,5328,1495,0,1839,64
13034,2005,3947,LOLOTLA,0.699822695035461,5640,1787,0,552,1461
13034,2008,4337,LOLOTLA,NA,NA,2346,0,242,682
13034,2011,4853,LOLOTLA,0.702315484804631,6910,2532,0,2321,2321
13034,2016,5174,LOLOTLA,0.7577621558289397,6828,1954,43,0,1899
13034,2020,5244,LOLOTLA,0.7693661971830986,6816,2020,855,788,109
13034,2024,5070,LOLOTLA,0.7073102678571429,7168,2321,1906,2321,2321
13035,1975,2284,METEPEC,NA,NA,2284,0,0,0
13035,1981,2498,METEPEC,0.6423245050141424,3889,2498,0,0,0
13035,1984,1880,METEPEC,0.5481049562682215,3430,1880,0,0,0
13035,1987,2451,METEPEC,0.5978048780487805,4100,2451,0,0,0
13035,1990,2508,METEPEC,0.5284450063211125,4746,2439,0,4,22
13035,1993,3263,METEPEC,NA,NA,2291,0,0,864
13035,1996,2825,METEPEC,0.5556648308418568,5084,1912,0,79,834
13035,1999,3711,METEPEC,0.6410433580929349,5789,1469,0,110,2132
13035,2002,4208,METEPEC,0.6459932453177771,6514,2019,0,0,2136
13035,2005,4629,METEPEC,0.6700926462072959,6908,2205,0,351,806
13035,2008,5427,METEPEC,NA,NA,1174,0,2207,821
13035,2011,6157,METEPEC,0.7230769230769231,8515,1748,0,1450,1450
13035,2016,6673,METEPEC,0.752141568981064,8872,2343,35,1273,41
13035,2020,6772,METEPEC,0.7330591037021,9238,182,4656,146,146
13035,2024,6480,METEPEC,0.6506677377246711,9959,2019,1724,2019,2019
13036,1975,3020,SAN AGUSTIN METZQUITITLAN,NA,NA,3020,0,0,0
13036,1981,2668,SAN AGUSTIN METZQUITITLAN,0.8288288288288288,3219,2668,0,0,0
13036,1984,3092,SAN AGUSTIN METZQUITITLAN,0.774937343358396,3990,3092,0,0,0
13036,1987,2714,SAN AGUSTIN METZQUITITLAN,0.5879549393414212,4616,2714,0,0,0
13036,1990,3441,SAN AGUSTIN METZQUITITLAN,0.6846398726621568,5026,3414,0,3,7
13036,1993,2727,SAN AGUSTIN METZQUITITLAN,NA,NA,2605,0,26,41
13036,1996,3145,SAN AGUSTIN METZQUITITLAN,0.6524896265560166,4820,1997,0,194,954
13036,1999,3781,SAN AGUSTIN METZQUITITLAN,0.6768707482993197,5586,1794,0,107,1880
13036,2002,4157,SAN AGUSTIN METZQUITITLAN,0.6672552166934189,6230,1773,0,972,1312
13036,2005,4434,SAN AGUSTIN METZQUITITLAN,0.6734507897934386,6584,920,0,998,1913
13036,2008,4367,SAN AGUSTIN METZQUITITLAN,NA,NA,1510,0,96,1610
13036,2011,5307,SAN AGUSTIN METZQUITITLAN,0.6808210391276459,7795,2104,0,423,423
13036,2016,5592,SAN AGUSTIN METZQUITITLAN,0.7411530815109344,7545,1649,0,76,1032
13036,2020,5556,SAN AGUSTIN METZQUITITLAN,0.7371633275839193,7537,2151,0,52,14
13036,2024,5393,SAN AGUSTIN METZQUITITLAN,0.6815367117401744,7913,161,2785,161,161
13037,1975,6445,METZTITLAN,NA,NA,6445,0,0,0
13037,1981,3692,METZTITLAN,0.5331407942238268,6925,3692,0,0,0
13037,1984,5186,METZTITLAN,0.5529963744934954,9378,5009,0,0,0
13037,1987,6117,METZTITLAN,0.588059988463757,10402,6117,0,0,0
13037,1990,3895,METZTITLAN,0.36367880485527543,10710,2550,0,0,0
13037,1993,6170,METZTITLAN,NA,NA,4433,0,1596,22
13037,1996,6153,METZTITLAN,0.5801433151046578,10606,3395,0,2758,0
13037,1999,7139,METZTITLAN,0.5779162956366874,12353,3793,0,3312,15
13037,2002,5249,METZTITLAN,0.3882683630446039,13519,5249,0,0,0
13037,2005,7614,METZTITLAN,0.5396172927002126,14110,3899,0,3715,0
13037,2008,9426,METZTITLAN,NA,NA,3374,0,5869,94
13037,2011,10490,METZTITLAN,0.6097773644131838,17203,3404,0,4842,4842
13037,2016,11514,METZTITLAN,0.6986226563922092,16481,3588,39,4051,40
13037,2020,12067,METZTITLAN,0.7273220420710024,16591,6827,0,4959,4959
13037,2024,11385,METZTITLAN,0.6567637727141621,17335,4150,4970,833,0
13038,1975,1640,MINERAL DEL CHICO,NA,NA,1640,0,0,0
13038,1981,1525,MINERAL DEL CHICO,0.6470089096308868,2357,1525,0,0,0
13038,1984,1935,MINERAL DEL CHICO,0.6908247054623349,2801,1935,0,0,0
13038,1987,2860,MINERAL DEL CHICO,0.46077009827613985,6207,2860,0,0,0
13038,1990,1676,MINERAL DEL CHICO,0.4291933418693982,3905,1462,0,0,3
13038,1993,1961,MINERAL DEL CHICO,NA,NA,1844,0,10,55
13038,1996,1814,MINERAL DEL CHICO,0.5150482680295286,3522,1239,0,575,0
13038,1999,2197,MINERAL DEL CHICO,0.5264797507788161,4173,1708,0,489,0
13038,2002,2944,MINERAL DEL CHICO,0.6306769494430163,4668,1779,0,979,186
13038,2005,3374,MINERAL DEL CHICO,0.6697102024612942,5038,1279,0,1987,108
13038,2008,3754,MINERAL DEL CHICO,NA,NA,1842,0,1551,317
13038,2011,4278,MINERAL DEL CHICO,0.6872289156626507,6225,1770,0,2035,2035
13038,2016,4713,MINERAL DEL CHICO,0.7250769230769231,6500,1798,231,2036,542
13038,2020,4665,MINERAL DEL CHICO,0.6760869565217391,6900,1568,0,2081,31
13038,2024,5035,MINERAL DEL CHICO,0.6602412798321532,7626,2369,2015,2369,2369
13039,1975,3764,MINERAL DEL MONTE,NA,NA,3764,0,0,0
13039,1981,2800,MINERAL DEL MONTE,0.6378132118451025,4390,2800,0,0,0
13039,1984,3699,MINERAL DEL MONTE,0.6618357487922706,5589,3699,0,0,0
13039,1987,3166,MINERAL DEL MONTE,0.870019236053861,3639,3166,0,0,0
13039,1990,2435,MINERAL DEL MONTE,0.3732372777437155,6524,2435,0,0,0
13039,1993,3662,MINERAL DEL MONTE,NA,NA,3381,0,14,87
13039,1996,3362,MINERAL DEL MONTE,0.45085154888024676,7457,1936,0,1426,0
13039,1999,4252,MINERAL DEL MONTE,0.49230056732661803,8637,2204,0,2048,0
13039,2002,4687,MINERAL DEL MONTE,0.5087376533159665,9213,2241,0,285,1587
13039,2005,4429,MINERAL DEL MONTE,0.4518926640138761,9801,1754,0,1071,473
13039,2008,5675,MINERAL DEL MONTE,NA,NA,1675,0,488,2283
13039,2011,6621,MINERAL DEL MONTE,0.5939181916038752,11148,2570,0,366,1477
13039,2016,7052,MINERAL DEL MONTE,0.6421416863959206,10982,1313,459,295,1420
13039,2020,7048,MINERAL DEL MONTE,0.6328454700547724,11137,1345,327,133,133
13039,2024,7618,MINERAL DEL MONTE,0.6486164325244785,11745,982,3014,982,982
13040,1975,3722,MISION--LA,NA,NA,3722,0,0,0
13040,1981,2806,MISION--LA,0.5606393606393606,5005,2806,0,0,0
13040,1984,4108,MISION--LA,0.7109726548978885,5778,4108,0,0,0
13040,1987,3998,MISION--LA,0.5970728793309439,6696,3998,0,0,0
13040,1990,2290,MISION--LA,0.2888496468213925,7928,1909,0,370,0
13040,1993,3729,MISION--LA,NA,NA,2899,0,811,8
13040,1996,2835,MISION--LA,0.4972811787405718,5701,2077,0,758,0
13040,1999,3753,MISION--LA,0.5889830508474576,6372,2162,0,377,0
13040,2002,4205,MISION--LA,0.6106593087423758,6886,1800,0,2246,159
13040,2005,4473,MISION--LA,0.6210774784782005,7202,2003,0,2470,0
13040,2008,4618,MISION--LA,NA,NA,1812,0,2726,80
13040,2011,5115,MISION--LA,0.6086387434554974,8404,2478,0,2637,0
13040,2016,5698,MISION--LA,0.7239232626095795,7871,2117,0,3548,0
13040,2020,5433,MISION--LA,0.6871126849626913,7907,213,1292,3640,3640
13040,2024,5339,MISION--LA,0.6550920245398772,8150,87,626,2715,21
13041,1975,4587,MIXQUIAHUALA DE JUAREZ,NA,NA,4587,0,0,0
13041,1981,2435,MIXQUIAHUALA DE JUAREZ,0.3313826891671203,7348,2162,0,0,0
13041,1984,7837,MIXQUIAHUALA DE JUAREZ,0.7574908177073265,10346,5455,0,0,0
13041,1987,2874,MIXQUIAHUALA DE JUAREZ,0.2542687782004778,11303,2798,0,0,0
13041,1990,5561,MIXQUIAHUALA DE JUAREZ,0.37740074652188665,14735,3123,0,2294,0
13041,1993,9132,MIXQUIAHUALA DE JUAREZ,NA,NA,7321,0,550,52
13041,1996,9406,MIXQUIAHUALA DE JUAREZ,0.5249176851386796,17919,4466,0,4234,564
13041,1999,9677,MIXQUIAHUALA DE JUAREZ,0.45053307882117416,21479,5507,0,3927,0
13041,2002,9777,MIXQUIAHUALA DE JUAREZ,0.4126883626693681,23691,4559,0,3455,1235
13041,2005,13073,MIXQUIAHUALA DE JUAREZ,0.5229409176367055,24999,3551,0,3184,4074
13041,2008,14982,MIXQUIAHUALA DE JUAREZ,NA,NA,5784,0,984,925
13041,2011,17012,MIXQUIAHUALA DE JUAREZ,0.5684498947438767,29927,6912,0,1616,1616
13041,2016,17918,MIXQUIAHUALA DE JUAREZ,0.579551702946599,30917,4225,1032,599,945
13041,2020,17337,MIXQUIAHUALA DE JUAREZ,0.5282288778525944,32821,796,5459,58,0
13041,2024,22633,MIXQUIAHUALA DE JUAREZ,0.6374236066127805,35507,1035,3243,122,616
13042,1975,3587,MOLANGO DE ESCAMILLA,NA,NA,3587,0,0,0
13042,1981,3054,MOLANGO DE ESCAMILLA,0.5551717869478277,5501,3054,0,0,0
13042,1984,3342,MOLANGO DE ESCAMILLA,0.6963950823088143,4799,3342,0,0,0
13042,1987,3190,MOLANGO DE ESCAMILLA,0.5998495675065815,5318,3190,0,0,0
13042,1990,1133,MOLANGO DE ESCAMILLA,0.20392368610511158,5556,993,0,0,0
13042,1993,3063,MOLANGO DE ESCAMILLA,NA,NA,2613,0,3,10
13042,1996,2797,MOLANGO DE ESCAMILLA,0.5456496293406164,5126,2527,0,94,160
13042,1999,3942,MOLANGO DE ESCAMILLA,0.6668922348164439,5911,1876,0,128,0
13042,2002,4194,MOLANGO DE ESCAMILLA,0.6459263822578161,6493,2118,0,0,0
13042,2005,4315,MOLANGO DE ESCAMILLA,0.6419220470098185,6722,2947,0,742,0
13042,2008,4588,MOLANGO DE ESCAMILLA,NA,NA,2068,0,1755,661
13042,2011,5473,MOLANGO DE ESCAMILLA,0.6823338735818476,8021,2001,0,2553,2553
13042,2016,5557,MOLANGO DE ESCAMILLA,0.6999622118654742,7939,2346,95,155,114
13042,2020,5771,MOLANGO DE ESCAMILLA,0.7146749226006192,8075,1238,254,1122,187
13042,2024,5929,MOLANGO DE ESCAMILLA,0.7008274231678487,8460,127,2842,168,0
13043,1975,1851,NICOLAS FLORES,NA,NA,1851,0,0,0
13043,1981,1847,NICOLAS FLORES,0.5929373996789727,3115,1847,0,0,0
13043,1984,2180,NICOLAS FLORES,0.6415538552089465,3398,2180,0,0,0
13043,1987,1624,NICOLAS FLORES,0.34775160599571736,4670,1561,0,0,0
13043,1990,2113,NICOLAS FLORES,0.43468422135363094,4861,1982,0,113,2
13043,1993,2196,NICOLAS FLORES,NA,NA,1792,0,360,9
13043,1996,1971,NICOLAS FLORES,0.6059022440823855,3253,1327,0,644,0
13043,1999,2376,NICOLAS FLORES,0.6356340288924559,3738,1504,0,872,0
13043,2002,2076,NICOLAS FLORES,0.5114560236511456,4059,1660,0,0,416
13043,2005,2566,NICOLAS FLORES,0.5859785339118521,4379,1238,0,1328,0
13043,2008,3055,NICOLAS FLORES,NA,NA,1324,0,511,766
13043,2011,3616,NICOLAS FLORES,0.6706231454005934,5392,2391,0,754,754
13043,2016,3642,NICOLAS FLORES,0.7104955130706204,5126,1132,0,319,2053
13043,2020,3762,NICOLAS FLORES,0.7437722419928826,5058,541,1505,1660,1660
13043,2024,3805,NICOLAS FLORES,0.7007366482504604,5430,65,1840,0,1900
13044,1975,4057,NOPALA DE VILLAGRAN,NA,NA,4057,0,0,0
13044,1981,3606,NOPALA DE VILLAGRAN,0.6040201005025125,5970,3606,0,0,0
13044,1984,4578,NOPALA DE VILLAGRAN,0.7462102689486553,6135,4578,0,0,0
13044,1987,4175,NOPALA DE VILLAGRAN,0.5912760232261719,7061,4175,0,0,0
13044,1990,3374,NOPALA DE VILLAGRAN,0.41680049413218034,8095,3084,0,244,13
13044,1993,4720,NOPALA DE VILLAGRAN,NA,NA,4125,0,402,106
13044,1996,4249,NOPALA DE VILLAGRAN,0.5390763765541741,7882,3006,0,709,474
13044,1999,5608,NOPALA DE VILLAGRAN,0.6341022161917684,8844,1729,0,276,3603
13044,2002,6224,NOPALA DE VILLAGRAN,0.6576500422654269,9464,1445,0,1389,2436
13044,2005,6241,NOPALA DE VILLAGRAN,0.6462000414164423,9658,2236,0,88,1774
13044,2008,7244,NOPALA DE VILLAGRAN,NA,NA,2411,0,955,1129
13044,2011,7460,NOPALA DE VILLAGRAN,0.6712254813748425,11114,2675,0,366,1211
13044,2016,7672,NOPALA DE VILLAGRAN,0.6857960132296416,11187,2127,856,235,1950
13044,2020,7921,NOPALA DE VILLAGRAN,0.6849113705144834,11565,1515,1747,1570,1570
13044,2024,7949,NOPALA DE VILLAGRAN,0.6528952772073922,12175,1496,2130,1496,1496
13045,1975,2060,OMITLAN DE JUAREZ,NA,NA,2060,0,0,0
13045,1981,1396,OMITLAN DE JUAREZ,0.5747221078633182,2429,1396,0,0,0
13045,1984,2089,OMITLAN DE JUAREZ,0.6806777451938743,3069,2089,0,0,0
13045,1987,2545,OMITLAN DE JUAREZ,0.7617479796468123,3341,2545,0,0,0
13045,1990,2315,OMITLAN DE JUAREZ,0.559313843923653,4139,1442,0,0,0
13045,1993,2543,OMITLAN DE JUAREZ,NA,NA,2216,0,327,0
13045,1996,2640,OMITLAN DE JUAREZ,0.5968799457381867,4423,1402,0,1216,0
13045,1999,3179,OMITLAN DE JUAREZ,0.639123441897869,4974,2105,0,1074,0
13045,2002,3277,OMITLAN DE JUAREZ,0.6073017049666419,5396,1184,0,0,2073
13045,2005,3461,OMITLAN DE JUAREZ,0.6105133180455107,5669,1232,0,176,1913
13045,2008,4251,OMITLAN DE JUAREZ,NA,NA,1396,0,268,1239
13045,2011,4280,OMITLAN DE JUAREZ,0.6286721504112809,6808,2439,0,1677,1677
13045,2016,4492,OMITLAN DE JUAREZ,0.6561495763949752,6846,1511,89,238,167
13045,2020,4960,OMITLAN DE JUAREZ,0.6875519822567231,7214,2634,1501,508,508
13045,2024,4982,OMITLAN DE JUAREZ,0.6429216673119112,7749,1310,2644,1310,1310
13046,1975,8042,SAN FELIPE ORIZATLAN,NA,NA,8042,0,0,0
13046,1981,9403,SAN FELIPE ORIZATLAN,0.7151658046851233,13148,8669,0,0,0
13046,1984,6596,SAN FELIPE ORIZATLAN,0.5757179017194728,11457,6086,0,0,0
13046,1987,7055,SAN FELIPE ORIZATLAN,0.5847492747617075,12065,7055,0,0,0
13046,1990,4931,SAN FELIPE ORIZATLAN,0.3926580665711101,12558,4618,0,0,0
13046,1993,10445,SAN FELIPE ORIZATLAN,NA,NA,10395,0,8,10
13046,1996,8645,SAN FELIPE ORIZATLAN,0.5523608715098077,15651,6516,0,2129,0
13046,1999,12194,SAN FELIPE ORIZATLAN,0.6463821892393321,18865,5410,0,2372,4037
13046,2002,13251,SAN FELIPE ORIZATLAN,0.638663967611336,20748,5909,0,0,7246
13046,2005,15047,SAN FELIPE ORIZATLAN,0.6743602384260297,22313,6993,0,1903,6151
13046,2008,15884,SAN FELIPE ORIZATLAN,NA,NA,7154,0,734,3884
13046,2011,17702,SAN FELIPE ORIZATLAN,0.6682773981652762,26489,8269,0,4510,4510
13046,2016,16884,SAN FELIPE ORIZATLAN,0.6279848248158894,26886,6566,105,216,7030
13046,2020,18833,SAN FELIPE ORIZATLAN,0.6781290508425752,27772,7129,1355,3654,3654
13046,2024,19049,SAN FELIPE ORIZATLAN,0.6464300257906882,29468,1837,4813,0,1535
13047,1975,1422,PACULA,NA,NA,1422,0,0,0
13047,1981,1308,PACULA,0.5240384615384616,2496,1308,0,0,0
13047,1984,2031,PACULA,0.7108855442772138,2857,2031,0,0,0
13047,1987,1857,PACULA,0.5821316614420062,3190,1857,0,0,0
13047,1990,1611,PACULA,0.3996526916397916,4031,1603,0,0,4
13047,1993,1801,PACULA,NA,NA,1329,0,431,5
13047,1996,1693,PACULA,0.572927241962775,2955,1235,0,458,0
13047,1999,1991,PACULA,0.6013289036544851,3311,994,0,43,954
13047,2002,2212,PACULA,0.6105437482749103,3623,1075,0,0,1137
13047,2005,2414,PACULA,0.6177072671443193,3908,1162,0,6,1246
13047,2008,2756,PACULA,NA,NA,1359,0,0,1397
13047,2011,3137,PACULA,0.652318569349137,4809,1429,0,0,1708
13047,2016,2937,PACULA,0.694490423267912,4229,1263,0,0,1628
13047,2020,2748,PACULA,0.6745213549337261,4074,182,303,1217,1217
13047,2024,2851,PACULA,0.6694059638412773,4259,20,1440,0,1173
13048,1975,43802,PACHUCA DE SOTO,NA,NA,43802,0,0,0
13048,1981,21337,PACHUCA DE SOTO,0.3675561144510861,58051,19569,0,0,831
13048,1984,33087,PACHUCA DE SOTO,0.5305634841730541,62362,24755,0,0,4094
13048,1987,35945,PACHUCA DE SOTO,0.4744337680164722,75764,32111,0,0,1532
13048,1990,22063,PACHUCA DE SOTO,0.26252350015468456,84042,11695,0,1049,8234
13048,1993,55260,PACHUCA DE SOTO,NA,NA,40990,0,2152,8582
13048,1996,53227,PACHUCA DE SOTO,0.44241542681406365,120310,23818,0,8489,16483
13048,1999,61007,PACHUCA DE SOTO,0.4169537166133574,146316,28205,0,3456,28221
13048,2002,73445,PACHUCA DE SOTO,0.45182186732942486,162553,38049,0,3747,29023
13048,2005,64307,PACHUCA DE SOTO,0.25515815703017125,252028,32221,0,15393,12862
13048,2008,83173,PACHUCA DE SOTO,NA,NA,42951,0,8534,29198
13048,2011,92809,PACHUCA DE SOTO,0.4590369073409107,202182,46318,0,42954,42954
13048,2016,113357,PACHUCA DE SOTO,0.5248470930313315,215981,30556,7829,3530,41768
13048,2020,87968,PACHUCA DE SOTO,0.37833746215249103,232512,32759,30587,1494,4838
13048,2024,153336,PACHUCA DE SOTO,0.6169122202821118,248554,40328,81052,40328,40328
13049,1975,4244,PISAFLORES,NA,NA,4244,0,0,0
13049,1981,3746,PISAFLORES,0.5994559129460714,6249,3424,0,0,0
13049,1984,4291,PISAFLORES,0.7216616212579886,5946,4291,0,0,0
13049,1987,3993,PISAFLORES,0.5949932945909701,6711,3993,0,0,0
13049,1990,4615,PISAFLORES,0.5454438009691526,8461,4615,0,0,0
13049,1993,4914,PISAFLORES,NA,NA,4797,0,45,26
13049,1996,3813,PISAFLORES,0.5325418994413408,7160,3291,0,522,0
13049,1999,4990,PISAFLORES,0.603458701173056,8269,2998,0,1911,0
13049,2002,5378,PISAFLORES,0.589951733216323,9116,2492,0,178,2652
13049,2005,6137,PISAFLORES,0.6297588506926629,9745,3434,0,158,2463
13049,2008,7010,PISAFLORES,NA,NA,3239,0,320,3161
13049,2011,8413,PISAFLORES,0.7076884253028264,11888,4112,0,4301,4301
13049,2016,8028,PISAFLORES,0.6715743684122469,11954,3260,42,0,3057
13049,2020,8172,PISAFLORES,0.6419985859061984,12729,5261,706,0,1929
13049,2024,8110,PISAFLORES,0.5914527421236873,13712,3446,520,21,0
13050,1975,3609,PROGRESO DE OBREGON,NA,NA,3609,0,0,0
13050,1981,2445,PROGRESO DE OBREGON,0.5561874431301183,4396,2445,0,0,0
13050,1984,4263,PROGRESO DE OBREGON,0.6639152779940819,6421,4263,0,0,0
13050,1987,2273,PROGRESO DE OBREGON,0.3240199572344975,7015,2109,0,0,0
13050,1990,3537,PROGRESO DE OBREGON,0.3977732793522267,8892,2010,0,0,0
13050,1993,5816,PROGRESO DE OBREGON,NA,NA,3931,0,18,22
