CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,PRI_PVEM,PRD_PT_NVA_ALIANZA,PRD_PT,PRD_NVA_ALIANZA,PT_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1306,2,36,78,107,26,12,14,23,126,13,33,0,0,0,0,1,0,0,0,0,1,469,40,510,1315
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1307,3,56,58,122,34,10,14,22,230,18,39,0,0,0,0,2,0,1,0,0,2,606,44,652,1593
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1308,2,46,45,100,19,4,14,13,155,14,41,0,0,0,0,1,0,1,0,0,0,453,39,492,1050
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1309,2,30,52,119,28,7,15,21,93,13,30,0,0,0,0,1,0,1,0,0,0,410,33,443,1152
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1310,2,50,56,64,32,6,18,21,116,14,32,0,0,0,0,3,0,1,0,0,0,413,27,440,1061
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1311,2,52,82,96,38,7,22,38,141,19,45,0,0,0,0,1,0,0,0,0,5,541,33,579,1451
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1312,2,41,68,93,20,7,12,17,155,8,32,0,0,0,0,1,0,1,0,0,1,455,20,476,1169
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1313,3,61,77,166,38,7,10,36,173,23,32,0,0,0,0,0,0,0,0,0,2,623,47,672,1666
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1314,2,33,61,92,31,3,10,25,88,19,34,0,0,0,0,1,0,1,0,0,1,398,36,435,1079
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1315,2,24,65,98,27,7,12,33,104,15,24,0,0,0,0,2,0,0,0,0,0,411,31,442,1075
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1316,2,52,70,131,30,18,16,25,150,12,32,0,0,0,0,4,0,4,0,0,1,544,52,597,1464
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1317,2,32,44,87,28,5,13,27,96,8,27,0,0,0,0,3,0,1,0,0,1,371,24,396,1003
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1318,2,27,66,49,22,8,16,62,95,17,29,0,0,0,0,3,0,0,0,0,1,394,33,428,1047
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1319,2,30,74,84,25,8,16,52,122,15,29,0,0,0,0,4,0,0,0,0,0,459,28,487,1194
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1320,1,15,25,21,4,0,7,15,50,6,14,0,0,0,0,0,0,0,0,0,0,157,11,168,441
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1321,2,48,60,53,16,7,14,21,122,13,12,0,0,0,0,1,0,0,0,0,0,367,22,389,919
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1322,2,38,65,50,28,8,12,20,139,13,37,0,0,0,0,1,0,0,0,0,1,411,34,446,995
1,9,DISTRITO FEDERAL,7,,5,GUSTAVO A. MADERO,1323,2,48,54,139,28,12,7,21,73,19,34,29,0,0,0,1,0,5,0,0,1,470,27,498,1088
1,9,DISTRITO FEDERAL,7,,5,GUSTAVO A. MADERO,1324,2,66,41,126,14,6,14,10,82,10,17,16,0,0,0,1,0,0,0,0,2,403,25,430,885
1,9,DISTRITO FEDERAL,2,,5,GUSTAVO A. MADERO,1325,2,215,33,11,13,1,9,6,47,9,15,0,0,0,0,2,0,0,0,0,2,361,19,382,835
1,9,DISTRITO FEDERAL,7,,5,GUSTAVO A. MADERO,1326,2,164,36,32,9,4,8,6,58,13,28,14,0,0,0,0,0,0,0,0,2,372,34,408,874
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1327,2,35,43,80,31,7,34,8,159,12,44,0,0,0,0,0,0,0,0,0,0,453,22,475,1166
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1328,2,20,44,66,29,4,14,17,150,10,18,0,0,0,0,0,0,0,0,0,0,372,20,392,1000
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1329,2,18,54,50,26,9,9,22,109,11,17,0,0,0,0,0,0,0,0,0,0,325,13,338,894
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1330,2,19,26,50,19,3,10,18,131,12,28,0,0,0,0,2,0,1,0,0,1,319,33,353,1083
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1331,2,29,40,53,24,7,7,23,161,9,24,0,0,0,0,2,0,2,0,0,1,381,28,410,1145
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1332,2,60,38,78,29,3,19,18,137,18,21,0,0,0,0,0,0,1,0,0,0,422,23,445,1048
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1333,2,34,37,94,39,8,7,20,167,15,34,0,0,0,0,0,0,0,0,0,0,455,42,497,1250
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1334,2,30,55,65,37,0,7,17,163,14,44,0,0,0,0,1,0,0,0,0,0,433,12,445,1163
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1335,2,35,27,56,21,9,8,19,118,6,28,0,0,0,0,0,0,0,0,0,0,327,37,364,996
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1336,3,65,57,68,50,10,18,31,187,23,34,0,0,0,0,1,0,0,0,0,1,544,45,590,1598
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1337,2,55,52,80,31,2,7,7,146,14,21,0,0,0,0,2,0,0,0,0,2,417,13,432,1058
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1338,3,46,56,76,49,7,22,38,186,17,47,0,0,0,0,2,0,1,0,0,0,547,40,587,1536
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1339,2,32,49,50,29,2,19,25,100,18,32,0,0,0,0,1,0,0,0,0,1,357,24,382,1019
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1340,2,48,54,81,33,11,16,19,180,18,31,0,0,0,0,1,0,0,0,0,0,492,55,547,1463
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1341,2,26,56,51,28,6,12,14,144,11,37,0,0,0,0,0,0,1,0,0,1,386,27,414,1149
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1342,2,24,44,92,40,12,14,22,199,18,42,0,0,0,0,5,0,0,0,0,3,512,17,532,1263
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1343,2,26,33,109,27,7,14,19,203,18,50,0,0,0,0,0,0,1,0,0,1,507,62,570,1377
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1344,2,42,44,91,20,6,16,54,170,24,61,0,0,0,0,1,0,0,0,0,2,529,23,554,1259
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1345,2,44,51,56,22,9,14,19,148,19,35,0,0,0,0,1,0,0,0,0,1,418,18,437,1108
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1346,2,38,51,46,52,9,12,19,173,14,35,0,0,0,0,5,0,0,0,0,0,454,24,478,1200
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1347,2,24,35,67,19,8,14,15,107,18,32,0,0,0,0,1,0,1,0,0,2,341,16,359,933
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1348,2,28,53,102,40,6,28,16,229,20,38,0,0,0,0,3,0,0,0,0,6,563,38,607,1489
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1349,2,24,29,44,14,10,14,14,131,13,24,0,0,0,0,3,0,1,0,0,1,321,23,345,832
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1350,2,24,50,72,28,12,17,16,123,18,25,0,0,0,0,3,0,0,0,0,0,388,36,424,1039
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1351,1,27,17,40,12,3,4,16,62,3,15,0,0,0,0,2,0,0,0,0,0,201,14,215,586
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1352,2,34,41,71,21,11,14,25,167,14,30,0,0,0,0,0,0,0,0,0,1,428,33,462,1044
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1353,2,22,35,67,23,6,11,37,126,10,26,0,0,0,0,0,0,0,0,0,0,363,23,386,967
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1354,2,25,39,43,19,10,17,22,138,13,33,0,0,0,0,2,0,0,0,0,0,361,30,391,934
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1355,2,47,39,97,25,9,21,20,149,18,25,0,0,0,0,2,0,0,0,0,0,452,34,486,1246
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1356,2,28,40,96,26,9,15,30,124,12,24,0,0,0,0,3,0,0,0,0,0,407,28,435,1002
1,9,DISTRITO FEDERAL,4,,5,GUSTAVO A. MADERO,1357,2,40,26,102,30,6,16,23,108,16,37,0,0,0,0,0,0,0,0,0,0,404,27,431,952
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1358,2,30,68,114,29,7,21,12,170,25,38,0,0,0,0,0,0,0,0,0,1,514,18,533,1179
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1359,2,42,49,54,15,5,15,13,145,9,58,0,0,0,0,0,0,0,0,0,0,405,27,432,1037
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1360,2,29,50,55,17,7,21,17,142,22,30,0,0,0,0,2,0,0,0,0,1,392,25,418,1087
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1361,2,45,43,98,23,10,19,15,167,21,49,0,0,0,0,1,0,0,0,0,2,491,34,527,1345
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1362,2,31,38,94,31,13,33,8,188,19,47,0,0,0,0,2,0,0,0,0,1,504,35,540,1227
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1363,2,26,52,48,22,8,51,11,124,5,26,0,0,0,0,3,0,1,0,0,0,377,24,401,1056
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1364,2,16,39,72,19,6,20,9,124,15,31,0,0,0,0,2,0,1,0,0,2,354,26,382,1069
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1365,2,42,79,82,26,9,36,16,127,11,33,0,0,0,0,0,0,2,0,0,0,463,28,491,1123
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1366,1,7,63,50,8,1,16,7,91,9,17,0,0,0,0,2,0,0,0,0,0,271,20,291,667
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1367,2,25,60,113,30,13,23,9,163,20,26,0,0,0,0,3,0,0,0,0,2,485,33,520,1374
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1368,2,23,46,73,15,10,24,9,148,20,24,0,0,0,0,1,0,0,0,0,0,393,26,419,950
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1369,2,39,82,112,38,7,31,18,164,18,35,0,0,0,0,5,0,1,0,0,5,550,33,588,1386
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1370,2,30,73,99,14,6,36,11,119,13,22,0,0,0,0,1,0,2,0,0,0,426,20,446,1126
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1371,3,50,81,131,28,11,40,23,173,25,51,0,0,0,0,5,0,0,0,0,1,618,29,648,1591
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1372,2,17,59,159,21,4,32,14,139,7,26,0,0,0,0,4,0,0,0,0,0,482,35,517,1139
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1373,2,30,52,123,25,10,25,10,143,11,21,0,0,0,0,2,0,2,0,0,2,454,25,481,1181
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1374,2,30,43,121,31,8,34,13,144,10,33,0,0,0,0,0,0,0,0,0,4,467,28,499,1300
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1375,2,26,84,81,19,6,44,20,115,15,23,0,0,0,0,5,0,0,0,0,0,438,36,474,1313
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1376,2,12,88,80,28,13,31,14,135,9,35,0,0,0,0,5,0,1,0,0,2,451,36,489,1165
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1377,2,38,123,72,23,9,44,12,154,17,37,0,0,0,0,1,0,0,0,0,0,530,43,573,1477
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1378,2,14,44,60,19,7,38,15,140,12,17,0,0,0,0,2,0,0,0,0,0,368,30,398,1006
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1379,2,30,55,81,27,8,28,10,134,11,34,0,0,0,0,1,0,0,0,0,0,419,37,456,1021
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1380,2,37,72,69,32,7,31,14,157,17,33,0,0,0,0,2,0,0,0,0,0,471,41,512,1140
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1381,2,47,64,79,24,11,42,25,159,12,37,0,0,0,0,0,0,1,0,0,4,501,32,537,1331
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1382,2,30,57,66,17,3,14,9,112,16,24,0,0,0,0,4,0,1,0,0,0,353,21,374,890
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1383,2,21,57,122,18,6,25,11,135,10,25,0,0,0,0,2,0,1,0,0,1,433,16,450,1136
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1384,2,49,72,128,30,4,25,15,148,17,42,0,0,0,0,0,0,1,0,0,1,531,42,574,1179
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1385,5,104,148,226,47,19,97,50,428,42,105,0,0,0,0,7,0,1,0,0,11,1274,90,1375,3222
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1386,2,27,74,47,22,9,26,13,148,13,21,0,0,0,0,2,0,0,0,0,0,402,31,433,1170
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1387,2,22,70,80,24,2,25,9,84,9,40,0,0,0,0,1,0,0,0,0,4,366,30,400,1022
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1388,2,45,71,73,13,3,28,14,70,17,33,0,0,0,0,0,0,1,0,0,1,368,26,395,951
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1389,2,33,62,60,27,8,29,10,129,15,36,0,0,0,0,1,0,0,0,0,2,410,35,447,1100
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1390,2,21,57,69,18,5,22,21,129,25,28,0,0,0,0,1,0,0,0,0,1,396,34,431,1118
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1391,2,36,62,77,24,8,35,19,122,11,29,0,0,0,0,2,0,1,0,0,4,426,40,470,1133
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1392,2,55,88,56,19,5,44,7,127,20,35,0,0,0,0,4,0,0,0,0,4,460,40,504,1155
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1393,2,30,55,69,30,3,31,7,153,12,31,0,0,0,0,2,0,0,0,0,1,423,28,452,988
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1394,2,38,72,49,29,10,44,14,177,18,38,0,0,0,0,2,0,0,0,0,1,491,28,520,1210
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1395,2,43,48,86,16,5,35,20,172,16,34,0,0,0,0,1,0,1,0,0,2,477,45,524,1341
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1396,2,23,122,75,19,8,30,8,117,8,22,0,0,0,0,3,0,0,0,0,3,435,20,458,1116
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1397,2,46,112,71,22,8,50,20,148,12,48,0,0,0,0,2,0,0,0,0,0,539,23,562,1273
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1398,2,43,95,89,22,6,31,24,126,16,29,0,0,0,0,2,0,0,0,0,1,483,31,515,1221
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1399,2,15,123,126,19,14,28,10,114,12,26,0,0,0,0,1,0,1,0,0,5,489,26,520,1240
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1400,2,16,41,125,11,7,27,10,136,12,33,0,0,0,0,0,0,0,0,0,0,418,30,448,1049
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1401,3,31,67,160,26,5,26,16,219,11,34,0,0,0,0,1,0,1,0,0,1,597,42,640,1637
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1402,2,21,69,124,18,6,21,12,134,21,41,0,0,0,0,0,0,0,0,0,0,467,22,489,1165
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1403,2,26,64,144,25,16,31,23,135,17,40,0,0,0,0,1,0,1,0,0,0,523,26,549,1317
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1404,2,43,71,99,24,5,21,8,121,20,31,0,0,0,0,4,0,0,0,0,1,447,30,478,1258
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1405,2,34,49,130,17,7,20,22,109,7,19,0,0,0,0,0,0,2,0,0,1,416,28,445,1093
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1406,2,38,72,117,30,16,13,15,135,9,40,0,0,0,0,1,0,0,0,0,1,486,51,538,1313
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1407,2,50,73,107,14,7,30,19,152,14,36,0,0,0,0,2,0,0,0,0,0,504,20,524,1278
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1408,2,33,46,50,15,0,18,8,138,10,19,0,0,0,0,0,0,0,0,0,2,337,21,360,836
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1409,2,34,51,77,17,6,34,13,148,12,25,0,0,0,0,0,0,0,0,0,0,417,28,445,1118
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1410,2,42,48,67,14,3,58,14,151,16,21,0,0,0,0,0,0,1,0,0,1,435,53,489,1264
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1411,2,63,76,64,33,7,27,14,138,22,47,0,0,0,0,1,0,0,0,0,4,492,34,530,1223
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1412,1,14,33,42,14,1,20,6,40,4,13,0,0,0,0,1,0,0,0,0,2,188,15,205,525
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1413,2,30,71,49,18,6,33,11,183,18,27,0,0,0,0,2,0,2,0,0,0,450,30,480,1191
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1414,2,31,44,60,20,7,28,14,138,16,49,0,0,0,0,2,0,0,0,0,1,409,5,415,951
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1415,2,31,47,44,31,5,19,8,124,7,21,0,0,0,0,1,0,1,0,0,0,339,20,359,947
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1416,2,34,73,43,23,3,48,16,132,16,25,0,0,0,0,3,0,0,0,0,5,416,45,466,1104
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1417,2,53,53,52,13,8,33,8,137,13,42,0,0,0,0,2,0,0,0,0,0,414,26,440,972
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1418,2,46,49,44,35,6,58,23,160,12,34,0,0,0,0,4,0,0,0,0,3,471,43,517,1194
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1419,2,47,55,48,34,2,56,17,128,12,34,0,0,0,0,6,0,0,0,0,1,439,29,469,1155
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1420,2,34,55,78,20,7,43,12,127,15,30,0,0,0,0,1,0,0,0,0,1,422,33,456,1175
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1421,2,21,67,103,25,11,53,22,117,12,36,0,0,0,0,2,0,0,0,0,0,469,30,499,1249
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1422,2,43,67,37,15,6,39,11,132,22,39,0,0,0,0,0,0,1,0,0,3,412,21,436,1191
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1423,2,47,75,98,22,9,42,16,155,15,33,0,0,0,0,4,0,0,0,0,2,516,23,541,1382
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1424,2,27,45,74,23,6,27,7,125,9,19,0,0,0,0,0,0,0,0,0,0,362,18,380,940
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1425,2,58,74,47,25,11,60,22,161,21,43,0,0,0,0,2,0,0,0,0,0,524,33,557,1480
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1426,1,23,23,23,15,5,21,4,82,7,20,0,0,0,0,0,0,0,0,0,0,223,15,238,604
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1427,2,52,59,78,26,3,57,14,132,16,26,0,0,0,0,1,0,0,0,0,0,464,26,490,1218
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1428,2,37,40,28,24,4,70,8,127,15,23,0,0,0,0,0,0,0,0,0,3,376,29,408,1022
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1429,2,37,72,77,21,12,75,11,164,11,28,0,0,0,0,3,0,2,0,0,0,513,38,551,1220
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1430,2,19,51,83,28,9,84,9,125,9,37,0,0,0,0,3,0,2,0,0,1,459,25,485,1039
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1431,3,47,73,130,50,12,131,15,187,21,48,0,0,0,0,4,0,2,0,0,0,720,47,767,1700
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1432,2,33,74,131,35,8,72,20,145,15,38,0,0,0,0,1,0,0,0,0,0,572,34,606,1456
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1433,2,35,48,87,31,4,110,16,171,20,37,0,0,0,0,1,0,0,0,0,1,560,36,597,1378
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1434,3,43,81,164,17,10,75,22,147,18,40,0,0,0,0,3,0,0,0,0,2,620,25,647,1517
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1435,3,29,70,161,22,10,88,15,190,14,38,0,0,0,0,2,0,1,0,0,1,640,40,681,1504
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1436,1,4,18,40,12,9,35,4,60,2,14,0,0,0,0,0,0,0,0,0,0,198,8,206,462
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1437,2,56,56,93,23,4,26,22,155,22,52,0,0,0,0,3,0,1,0,0,0,513,30,543,1248
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1438,2,26,51,58,15,4,53,17,127,16,36,0,0,0,0,3,0,0,0,0,2,406,24,432,1115
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1439,2,27,80,69,18,9,32,16,150,16,29,0,0,0,0,4,0,1,0,0,0,451,36,487,1068
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1440,3,45,72,142,19,10,136,27,233,26,57,0,0,0,0,0,0,1,0,0,0,768,54,822,1941
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1441,2,46,96,117,24,14,59,15,156,23,33,0,0,0,0,1,0,1,0,0,4,585,50,639,1243
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1442,3,64,87,123,38,14,35,15,201,26,45,0,0,0,0,6,0,0,0,0,2,654,71,727,1511
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1443,3,59,88,179,35,8,28,12,182,17,55,0,0,0,0,1,0,0,0,0,2,664,34,700,1503
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1444,2,116,77,95,24,8,22,22,173,11,45,0,0,0,0,7,0,1,0,0,6,601,43,650,1274
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1445,2,82,68,85,11,9,21,15,162,17,63,0,0,0,0,2,0,0,0,0,1,535,57,593,1087
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1446,2,109,66,59,25,5,28,12,117,16,31,0,0,0,0,0,0,0,0,0,3,468,43,514,1134
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1447,2,40,61,104,16,4,17,12,100,20,43,0,0,0,0,2,0,0,0,0,1,419,34,454,953
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1448,2,31,59,57,27,6,35,8,177,17,30,0,0,0,0,0,0,0,0,0,2,447,47,496,1069
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1449,2,27,59,129,18,10,37,8,120,7,30,0,0,0,0,1,0,0,0,0,2,446,40,488,1111
1,9,DISTRITO FEDERAL,6,,5,GUSTAVO A. MADERO,1450,1,18,140,37,6,7,15,10,65,10,17,0,0,0,0,1,0,2,0,0,0,328,12,340,619
1,9,DISTRITO FEDERAL,2,,5,GUSTAVO A. MADERO,1451,2,99,68,67,29,7,25,22,118,24,51,0,0,0,0,47,0,44,0,0,1,601,51,653,1178
1,9,DISTRITO FEDERAL,2,,5,GUSTAVO A. MADERO,1452,1,81,37,21,9,2,17,8,77,9,38,0,0,0,0,0,0,0,0,0,3,299,23,325,654
1,9,DISTRITO FEDERAL,2,,5,GUSTAVO A. MADERO,1453,1,78,38,18,24,3,12,7,91,11,37,0,0,0,0,0,0,0,0,0,3,319,21,343,675
1,9,DISTRITO FEDERAL,2,,5,GUSTAVO A. MADERO,1454,2,87,34,44,15,7,13,15,100,14,30,0,0,0,0,1,0,1,0,0,0,361,23,384,798
1,9,DISTRITO FEDERAL,2,,5,GUSTAVO A. MADERO,1455,2,76,37,19,19,6,7,8,91,17,30,0,0,0,0,2,0,0,0,0,1,312,36,349,784
1,9,DISTRITO FEDERAL,2,,5,GUSTAVO A. MADERO,1456,2,75,40,28,18,3,7,20,89,16,41,0,0,0,0,0,0,0,0,0,0,337,40,377,852
1,9,DISTRITO FEDERAL,2,,5,GUSTAVO A. MADERO,1457,2,74,33,27,14,1,17,16,76,16,34,0,0,0,0,0,0,0,0,0,0,308,27,335,754
