CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN_PRD,PRI_PVEM_PD_NVA_ALIANZA ,PVEM_PRI_PD_NVA_ALIANZA,PRI,PT,PVEM,MC,PD,NVA_ALIANZA,MORENA,ES,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1233,1,32,124,,,1,,0,,,0,0,,,,,,,,,,,,0,,,0,157,6,163,303
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1234,1,136,132,,,7,,1,,,0,11,,,,,,,,,,,,0,,,0,287,4,291,435
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1235,1,102,93,,,2,,4,,,2,6,,,,,,,,,,,,4,,,0,213,8,221,363
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1236,1,177,176,,,0,,3,,,0,4,,,,,,,,,,,,0,,,0,360,2,362,491
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1237,1,54,56,,,1,,0,,,4,0,,,,,,,,,,,,1,,,0,116,3,119,266
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1238,1,99,91,,,2,,1,,,2,6,,,,,,,,,,,,0,,,0,201,10,211,446
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1240,2,238,198,,,4,,1,,,4,4,,,,,,,,,,,,1,,,1,450,13,464,825
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1241,1,55,68,,,1,,0,,,1,0,,,,,,,,,,,,0,,,0,125,4,129,242
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1242,1,93,158,,,0,,0,,,2,5,,,,,,,,,,,,0,,,0,258,13,271,595
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1243,1,61,184,,,1,,0,,,0,0,,,,,,,,,,,,0,,,0,246,7,253,431
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1244,1,60,214,,,6,,3,,,1,2,,,,,,,,,,,,1,,,0,287,6,293,485
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1245,1,82,237,,,1,,5,,,10,0,,,,,,,,,,,,2,,,0,337,11,348,615
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1246,1,49,76,,,1,,0,,,0,0,,,,,,,,,,,,0,,,0,126,4,130,210
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1247,1,31,36,,,1,,0,,,0,0,,,,,,,,,,,,0,,,0,68,1,69,132
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1248,1,70,73,,,0,,0,,,0,1,,,,,,,,,,,,0,,,0,144,7,151,266
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1249,1,149,92,,,1,,1,,,3,1,,,,,,,,,,,,0,,,0,247,9,256,509
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1250,1,77,102,,,8,,1,,,2,0,,,,,,,,,,,,1,,,0,191,10,201,351
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1251,1,67,68,,,3,,0,,,0,0,,,,,,,,,,,,0,,,0,138,1,139,228
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1253,1,31,64,,,0,,0,,,0,0,,,,,,,,,,,,1,,,0,96,0,96,147
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1254,1,79,70,,,2,,5,,,2,2,,,,,,,,,,,,0,,,0,160,6,166,228
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1255,1,16,179,,,1,,0,,,0,0,,,,,,,,,,,,2,,,0,198,4,202,290
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1256,1,46,128,,,0,,0,,,1,0,,,,,,,,,,,,0,,,0,175,3,178,328
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1257,1,11,172,,,1,,0,,,0,0,,,,,,,,,,,,0,,,0,184,0,184,360
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1258,1,118,59,,,2,,0,,,4,0,,,,,,,,,,,,0,,,0,183,4,187,311
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1259,1,76,82,,,0,,0,,,2,0,,,,,,,,,,,,0,,,0,160,3,163,271
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1260,2,244,139,,,3,,7,,,17,3,,,,,,,,,,,,0,,,0,413,19,432,777
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1261,1,83,98,,,3,,0,,,0,6,,,,,,,,,,,,0,,,0,190,4,194,344
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1262,1,6,64,,,1,,0,,,1,0,,,,,,,,,,,,0,,,0,72,0,72,113
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,33,SANTIAGO PAPASQUIARO,1391,2,90,178,,,8,,1,,,7,1,,,,,,,,,,,,0,,,0,285,8,293,700
1,10,DURANGO,15,NOMBRE DE DIOS,34,SUCHIL,1263,2,17,,,193,193,1,7,2,62,23,,,,,,,,,,,,,,,,0,498,18,516,767
1,10,DURANGO,15,NOMBRE DE DIOS,34,SUCHIL,1264,1,20,,,177,154,2,6,7,51,30,,,,,,,,,,,,,,,,0,447,14,461,724
1,10,DURANGO,15,NOMBRE DE DIOS,34,SUCHIL,1265,2,29,,,204,220,0,11,13,34,23,,,,,,,,,,,,,,,,0,534,22,556,853
1,10,DURANGO,15,NOMBRE DE DIOS,34,SUCHIL,1266,2,47,,,253,357,8,3,7,41,63,,,,,,,,,,,,,,,,0,779,24,803,1139
1,10,DURANGO,15,NOMBRE DE DIOS,34,SUCHIL,1267,1,3,,,19,63,5,4,0,9,2,,,,,,,,,,,,,,,,0,105,3,108,181
1,10,DURANGO,15,NOMBRE DE DIOS,34,SUCHIL,1268,1,20,,,69,164,18,1,0,7,2,,,,,,,,,,,,,,,,0,281,11,292,584
1,10,DURANGO,15,NOMBRE DE DIOS,34,SUCHIL,1269,1,20,,,33,66,0,1,1,9,3,,,,,,,,,,,,,,,,0,133,6,139,242
1,10,DURANGO,15,NOMBRE DE DIOS,34,SUCHIL,1271,1,9,,,51,58,13,2,2,40,12,,,,,,,,,,,,,,,,0,187,9,196,319
1,10,DURANGO,15,NOMBRE DE DIOS,34,SUCHIL,1272,1,8,,,45,38,0,0,0,8,4,,,,,,,,,,,,,,,,0,103,1,104,159
1,10,DURANGO,15,NOMBRE DE DIOS,34,SUCHIL,1273,1,2,,,85,96,2,2,0,4,1,,,,,,,,,,,,,,,,0,192,8,200,257
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1274,3,443,,,460,6,5,,,,,,,,,,,,,,,,,,,,1,914,40,955,1220
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1275,2,303,,,375,9,1,,,,,,,,,,,,,,,,,,,,1,688,11,700,1116
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1276,1,49,,,28,2,2,,,,,,,,,,,,,,,,,,,,0,81,3,84,253
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1277,2,125,,,365,4,5,,,,,,,,,,,,,,,,,,,,0,499,0,499,978
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1278,1,12,,,94,0,1,,,,,,,,,,,,,,,,,,,,0,107,4,111,189
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1279,1,51,,,252,2,4,,,,,,,,,,,,,,,,,,,,0,309,4,313,585
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1280,1,46,,,124,0,4,,,,,,,,,,,,,,,,,,,,0,174,2,176,326
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1281,2,212,,,330,3,19,,,,,,,,,,,,,,,,,,,,0,564,30,594,1050
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1282,1,121,,,115,1,6,,,,,,,,,,,,,,,,,,,,0,243,4,247,501
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1283,1,48,,,28,0,1,,,,,,,,,,,,,,,,,,,,0,77,1,78,145
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1284,1,22,,,34,1,1,,,,,,,,,,,,,,,,,,,,0,58,4,62,311
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1285,1,28,,,32,1,0,,,,,,,,,,,,,,,,,,,,0,61,2,63,381
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1286,1,127,,,115,5,0,,,,,,,,,,,,,,,,,,,,0,247,6,253,477
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1287,1,67,,,31,2,2,,,,,,,,,,,,,,,,,,,,0,102,4,106,232
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1288,1,96,,,125,0,0,,,,,,,,,,,,,,,,,,,,0,221,11,232,346
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1289,1,69,,,217,2,1,,,,,,,,,,,,,,,,,,,,0,289,26,315,537
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1290,1,191,,,217,2,2,,,,,,,,,,,,,,,,,,,,0,412,26,438,735
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1291,1,29,,,55,2,0,,,,,,,,,,,,,,,,,,,,0,86,3,89,137
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1292,1,120,,,195,15,2,,,,,,,,,,,,,,,,,,,,0,332,15,347,493
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1293,1,93,,,45,4,1,,,,,,,,,,,,,,,,,,,,0,143,10,153,242
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1294,1,47,,,134,0,3,,,,,,,,,,,,,,,,,,,,0,184,6,190,374
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1295,1,12,,,159,0,0,,,,,,,,,,,,,,,,,,,,0,171,11,182,476
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1296,1,90,,,31,1,3,,,,,,,,,,,,,,,,,,,,0,125,8,133,308
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1297,1,76,,,257,2,1,,,,,,,,,,,,,,,,,,,,0,336,9,345,520
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1298,1,64,,,333,3,6,,,,,,,,,,,,,,,,,,,,0,406,19,425,622
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1299,2,124,,,329,6,8,,,,,,,,,,,,,,,,,,,,0,467,29,496,832
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1300,2,219,,,366,4,7,,,,,,,,,,,,,,,,,,,,0,596,20,616,1018
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1301,1,2,,,159,1,1,,,,,,,,,,,,,,,,,,,,0,163,3,166,331
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1302,1,57,,,35,3,2,,,,,,,,,,,,,,,,,,,,0,97,3,100,226
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,35,TAMAZULA ,1304,1,19,,,72,0,1,,,,,,,,,,,,,,,,,,,,0,92,5,97,243
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1306,2,23,247,,,17,,316,,,14,,,,,,,,,,,,,,,,0,617,17,634,1012
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1307,2,14,291,,,11,,199,,,7,,,,,,,,,,,,,,,,0,522,15,537,484
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1308,1,5,111,,,8,,100,,,4,,,,,,,,,,,,,,,,0,228,10,238,365
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1309,2,14,232,,,10,,261,,,18,,,,,,,,,,,,,,,,0,535,20,555,887
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1310,2,17,286,,,8,,281,,,17,,,,,,,,,,,,,,,,0,609,32,641,1093
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1311,2,2,199,,,5,,79,,,1,,,,,,,,,,,,,,,,0,286,10,296,422
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1312,1,5,92,,,2,,77,,,1,,,,,,,,,,,,,,,,0,177,9,186,339
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1313,1,0,54,,,2,,42,,,1,,,,,,,,,,,,,,,,0,99,5,104,188
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1314,1,1,60,,,1,,55,,,0,,,,,,,,,,,,,,,,0,117,6,123,166
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1315,2,2,98,,,3,,73,,,0,,,,,,,,,,,,,,,,0,176,8,184,333
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1316,2,3,55,,,2,,66,,,0,,,,,,,,,,,,,,,,0,126,2,128,313
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1317,1,2,17,,,2,,39,,,0,,,,,,,,,,,,,,,,0,60,3,63,136
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1318,2,4,65,,,0,,127,,,0,,,,,,,,,,,,,,,,0,196,3,199,301
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1319,1,5,39,,,1,,75,,,0,,,,,,,,,,,,,,,,0,120,9,129,277
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1320,1,0,37,,,0,,27,,,0,,,,,,,,,,,,,,,,0,64,1,65,124
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1321,1,8,74,,,3,,110,,,3,,,,,,,,,,,,,,,,0,198,6,204,390
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1322,1,1,36,,,2,,34,,,0,,,,,,,,,,,,,,,,0,73,4,77,153
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1323,1,3,42,,,0,,15,,,0,,,,,,,,,,,,,,,,0,60,0,60,121
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1324,1,15,83,,,4,,84,,,0,,,,,,,,,,,,,,,,0,186,8,194,396
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1325,1,8,43,,,0,,46,,,2,,,,,,,,,,,,,,,,0,99,2,101,253
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1326,1,7,158,,,1,,20,,,2,,,,,,,,,,,,,,,,0,188,2,190,363
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1327,1,9,23,,,1,,17,,,0,,,,,,,,,,,,,,,,0,50,1,51,110
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1328,1,0,43,,,0,,34,,,0,,,,,,,,,,,,,,,,0,77,0,77,154
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1329,1,10,41,,,1,,67,,,1,,,,,,,,,,,,,,,,0,120,9,129,244
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1330,2,5,143,,,3,,161,,,4,,,,,,,,,,,,,,,,0,316,3,319,510
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1331,1,2,33,,,2,,60,,,0,,,,,,,,,,,,,,,,0,97,3,100,149
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,36,TEPEHUANES,1332,1,3,24,,,2,,30,,,0,,,,,,,,,,,,,,,,0,59,1,60,101
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1333,2,194,,,261,0,,,,161,39,14,,,,,,,,,,,,,17,,0,686,7,693,991
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1334,2,233,,,149,2,,,,150,25,2,,,,,,,,,,,,,10,,0,571,12,583,828
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1335,2,184,,,193,0,,,,165,58,7,,,,,,,,,,,,,28,,0,635,5,640,934
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1336,1,107,,,124,3,,,,162,27,4,,,,,,,,,,,,,3,,0,430,4,434,598
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1337,1,182,,,143,5,,,,86,36,6,,,,,,,,,,,,,13,,0,471,5,476,684
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1338,1,148,,,142,0,,,,77,34,2,,,,,,,,,,,,,15,,0,418,4,422,611
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1339,1,163,,,154,3,,,,115,27,10,,,,,,,,,,,,,18,,0,490,8,498,703
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1340,1,130,,,137,1,,,,77,17,1,,,,,,,,,,,,,10,,0,373,3,376,536
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1341,1,122,,,191,5,,,,101,21,3,,,,,,,,,,,,,9,,0,452,6,458,661
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1342,1,61,,,55,0,,,,6,1,1,,,,,,,,,,,,,5,,0,129,3,132,289
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1344,1,88,,,150,0,,,,22,8,1,,,,,,,,,,,,,1,,0,270,2,272,342
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1346,1,95,,,155,0,,,,89,6,0,,,,,,,,,,,,,12,,0,357,7,364,546
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1347,2,199,,,137,1,,,,117,23,2,,,,,,,,,,,,,15,,0,494,6,500,652
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1349,1,81,,,44,0,,,,45,17,0,,,,,,,,,,,,,5,,0,192,6,198,310
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1350,1,52,,,27,1,,,,16,5,2,,,,,,,,,,,,,0,,0,103,2,105,175
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1352,1,162,,,216,14,,,,88,3,1,,,,,,,,,,,,,4,,0,488,9,497,637
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1353,2,328,,,231,25,,,,195,51,3,,,,,,,,,,,,,5,,0,838,21,859,1176
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1354,2,314,,,179,2,,,,38,13,1,,,,,,,,,,,,,2,,0,549,15,564,781
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1355,1,64,,,49,3,,,,49,2,0,,,,,,,,,,,,,1,,0,168,0,168,240
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1356,1,103,,,52,1,,,,7,5,0,,,,,,,,,,,,,2,,0,170,2,172,205
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1357,2,159,,,288,11,,,,159,47,6,,,,,,,,,,,,,9,,0,679,8,687,978
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1358,2,190,,,206,7,,,,132,63,4,,,,,,,,,,,,,5,,0,607,16,623,873
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1359,2,210,,,283,2,,,,113,6,3,,,,,,,,,,,,,3,,0,620,5,625,931
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1360,2,78,,,258,2,163,,,,5,8,,,,,,,,,,,,,,,0,514,24,538,817
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1361,1,43,,,149,1,114,,,,12,4,,,,,,,,,,,,,,,0,323,13,336,479
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1362,1,43,,,205,5,129,,,,4,3,,,,,,,,,,,,,,,0,389,6,395,580
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1363,1,20,,,42,0,23,,,,0,0,,,,,,,,,,,,,,,0,85,2,87,146
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1364,1,8,,,48,1,28,,,,0,0,,,,,,,,,,,,,,,0,85,3,88,118
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1365,1,47,,,176,1,29,,,,2,0,,,,,,,,,,,,,,,0,255,16,271,418
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1367,1,7,,,87,2,13,,,,0,0,,,,,,,,,,,,,,,0,109,7,116,278
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1368,1,10,,,106,1,20,,,,0,0,,,,,,,,,,,,,,,0,137,8,145,342
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1369,2,50,,,348,3,54,,,,1,0,,,,,,,,,,,,,,,0,456,25,481,837
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1370,1,10,,,44,0,60,,,,0,7,,,,,,,,,,,,,,,0,121,2,123,171
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1371,1,37,,,55,1,69,,,,0,2,,,,,,,,,,,,,,,0,164,4,168,251
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1372,1,21,,,138,0,79,,,,0,0,,,,,,,,,,,,,,,0,238,8,246,424
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,38,TOPIA,1373,2,63,,,251,7,6,,,,2,0,,,,,,,,,,,,,,,0,329,18,347,760
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1374,2,126,263,,,4,,31,,,30,188,,,,,,,,,,,,,,28,1,670,6,677,1163
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1375,3,118,382,,,10,,60,,,79,310,,,,,,,,,,,,,,26,3,985,12,1000,1635
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1376,2,67,294,,,4,,59,,,42,181,,,,,,,,,,,,,,26,1,673,17,691,1144
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1377,2,125,217,,,7,,44,,,60,130,,,,,,,,,,,,,,17,1,600,11,612,1025
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1378,2,90,190,,,10,,30,,,29,141,,,,,,,,,,,,,,12,0,502,16,518,832
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1379,1,68,144,,,4,,46,,,25,96,,,,,,,,,,,,,,10,0,393,8,401,640
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1380,2,129,206,,,5,,36,,,23,164,,,,,,,,,,,,,,13,1,576,10,587,1037
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1381,3,94,322,,,11,,59,,,38,366,,,,,,,,,,,,,,33,0,923,21,944,1642
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1382,2,48,169,,,6,,27,,,11,238,,,,,,,,,,,,,,18,1,517,10,528,906
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1383,2,145,190,,,4,,41,,,26,218,,,,,,,,,,,,,,20,0,644,14,658,1134
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1384,4,88,252,,,10,,32,,,33,498,,,,,,,,,,,,,,55,0,968,34,1002,1662
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1385,2,74,128,,,22,,14,,,5,77,,,,,,,,,,,,,,145,0,465,8,473,783
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1386,1,132,97,,,7,,3,,,3,47,,,,,,,,,,,,,,11,0,300,7,307,541
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1387,2,222,173,,,13,,40,,,16,184,,,,,,,,,,,,,,55,0,703,15,718,1370
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1389,1,25,177,,,3,,12,,,3,53,,,,,,,,,,,,,,5,0,278,4,282,387
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1390,1,48,154,,,3,,7,,,34,72,,,,,,,,,,,,,,18,0,336,8,344,514
