CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PPG,COMUN_PRI_PVEM,COMUN_PRD_PT,COMUN_PRI_PVEM_NVA_ALIANZA,COMUN_PRD_PT_PAN,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,PRD_PT,PRD_PAN,PT_PAN,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2369,B,5,3,68,0,10,21,0,1,,,0,0,,,,,,,,,,,,,0,108,11,119,209,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2370,B,19,5,59,0,2,38,0,0,,,0,0,,,,,,,,,,,,,0,123,6,129,213,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2371,B,2,6,47,11,2,8,0,0,,,0,0,,,,,,,,,,,,,0,76,4,80,127,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2372,B,0,6,38,7,0,36,0,0,,,0,0,,,,,,,,,,,,,0,87,4,91,153,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2373,B,4,1,52,3,18,62,0,0,,,0,0,,,,,,,,,,,,,0,140,6,146,239,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2374,B,1,2,54,1,1,74,1,0,,,0,0,,,,,,,,,,,,,0,134,15,149,233,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2375,B,6,14,162,1,1,55,1,3,,,1,0,,,,,,,,,,,,,0,244,8,252,396,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2376,B,2,2,60,1,0,9,2,0,,,1,0,,,,,,,,,,,,,0,77,4,81,170,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2377,B,4,3,51,1,0,23,2,0,,,0,0,,,,,,,,,,,,,0,84,7,91,155,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2379,B,4,46,155,4,2,87,0,0,,,0,0,,,,,,,,,,,,,0,298,4,302,500,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2380,B,0,3,28,1,4,66,0,7,,,0,0,,,,,,,,,,,,,0,109,2,111,233,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2381,B,0,0,59,0,1,17,5,0,,,0,0,,,,,,,,,,,,,0,82,4,86,172,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2382,B,2,10,113,1,5,49,0,0,,,0,4,,,,,,,,,,,,,0,184,15,199,334,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2383,B,16,3,69,3,1,33,0,0,,,1,0,,,,,,,,,,,,,0,126,10,136,215,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2384,B,2,2,40,1,0,18,0,0,,,0,0,,,,,,,,,,,,,0,63,0,63,136,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2385,B,8,24,70,21,4,35,0,5,,,0,0,,,,,,,,,,,,,0,167,12,179,420,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2385,C01,10,35,79,25,1,46,1,5,,,2,0,,,,,,,,,,,,,2,204,3,209,420,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2386,B,4,8,119,7,5,35,1,0,,,0,0,,,,,,,,,,,,,1,179,4,184,357,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2387,B,6,3,83,1,5,174,0,0,,,0,0,,,,,,,,,,,,,0,272,15,287,443,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2388,B,15,2,80,2,4,127,4,5,,,1,0,,,,,,,,,,,,,3,240,0,243,449,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2389,B,1,10,139,2,33,10,3,1,,,0,0,,,,,,,,,,,,,0,199,5,204,342,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2390,B,1,1,106,3,3,34,1,0,,,0,0,,,,,,,,,,,,,0,149,11,160,282,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2391,B,0,38,123,0,6,38,0,0,,,0,0,,,,,,,,,,,,,0,205,10,215,276,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2392,B,0,3,68,1,5,72,1,0,,,1,0,,,,,,,,,,,,,0,151,9,160,262,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2393,B,2,22,91,0,0,168,1,4,,,1,0,,,,,,,,,,,,,0,289,17,306,586,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2394,B,8,10,201,33,3,204,5,9,,,1,0,,,,,,,,,,,,,0,474,25,499,735,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2396,B,17,2,28,1,12,15,2,0,,,0,0,,,,,,,,,,,,,0,77,10,87,132,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2397,B,0,35,205,2,2,63,0,0,,,0,0,,,,,,,,,,,,,0,307,16,323,586,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2397,C01,1,22,234,3,5,72,0,0,,,0,0,,,,,,,,,,,,,0,337,23,360,586,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2398,B,14,10,141,3,2,108,6,0,,,0,0,,,,,,,,,,,,,0,284,10,294,488,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2398,C01,0,10,147,1,4,132,5,1,,,0,0,,,,,,,,,,,,,0,300,11,311,488,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2399,B,4,6,36,2,0,83,0,0,,,0,0,,,,,,,,,,,,,0,131,6,137,176,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2400,B,0,2,42,0,0,7,0,0,,,0,0,,,,,,,,,,,,,0,51,11,62,120,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2401,B,0,2,21,3,14,90,1,0,,,0,0,,,,,,,,,,,,,0,131,10,141,238,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2402,B,0,3,51,1,0,36,1,1,,,0,0,,,,,,,,,,,,,0,93,7,100,167,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2403,B,0,6,97,1,0,31,1,1,,,0,0,,,,,,,,,,,,,0,137,10,147,262,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2404,B,2,5,181,2,2,157,2,1,,,2,0,,,,,,,,,,,,,0,354,17,371,511,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2405,B,4,18,35,1,4,76,1,0,,,1,0,,,,,,,,,,,,,0,140,5,145,282,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2406,B,1,20,218,1,2,83,1,0,,,0,0,,,,,,,,,,,,,0,326,15,341,643,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2407,B,0,9,72,1,6,109,11,0,,,1,0,,,,,,,,,,,,,0,209,10,219,338,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2408,B,0,1,48,0,1,9,6,0,,,0,0,,,,,,,,,,,,,0,65,2,67,185,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2409,B,3,6,66,4,2,221,3,2,,,1,0,,,,,,,,,,,,,0,308,9,317,558,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2409,C01,0,5,40,3,0,223,1,1,,,0,0,,,,,,,,,,,,,0,273,9,282,471,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2411,B,0,1,85,0,2,13,1,1,,,0,0,,,,,,,,,,,,,0,103,4,107,189,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2412,B,1,1,9,2,17,42,1,2,,,0,0,,,,,,,,,,,,,0,75,8,83,129,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2413,B,0,1,61,0,0,47,1,0,,,0,0,,,,,,,,,,,,,0,110,2,112,187,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2414,B,0,8,210,0,18,39,4,1,,,0,0,,,,,,,,,,,,,0,280,17,297,470,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2415,B,3,14,116,0,2,47,1,0,,,0,0,,,,,,,,,,,,,0,183,7,190,358,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2416,B,0,2,39,2,1,41,1,0,,,0,0,,,,,,,,,,,,,0,86,1,87,121,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2418,B,37,25,177,1,0,158,2,6,,,1,0,,,,,,,,,,,,,0,407,23,430,667,Acta Casilla,,,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2419,B,27,21,139,1,3,133,5,11,,,0,0,,,,,,,,,,,,,0,340,21,361,723,Grupo Recuento,Anulada,Sentencia TEE/ISU/JIN/014/2015 del Tribunal Electoral del Estado de Guerrero,
4,12,GUERRERO,20,TELOLOAPAN,59,TELOLOAPAN,2419,C01,18,12,121,1,1,111,1,5,,,0,0,,0,,,0,0,,,,,,,0,270,17,287,467,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2420,B,111,84,5,26,0,65,1,8,3,0,0,3,,,,,,,,,,,,,0,306,26,332,462,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2420,C01,85,96,6,31,1,77,2,3,3,0,1,0,,,,,,,,,,,,,0,305,16,321,462,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2421,B,168,160,1,20,1,76,2,8,0,0,1,1,,,,,,,,,,,,,0,438,8,446,672,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2421,C01,138,175,3,20,1,67,3,11,0,0,1,2,,,,,,,,,,,,,1,421,5,427,671,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2422,B,89,201,0,36,0,66,5,16,2,0,1,2,,,,,,,,,,,,,2,418,0,420,574,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2423,B,107,203,3,35,2,83,4,6,0,0,1,3,,,,,,,,,,,,,0,447,13,460,724,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2423,C01,97,218,6,51,2,77,5,7,1,0,0,1,,,,,,,,,,,,,0,465,5,470,724,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2424,B,90,160,6,66,0,105,2,6,0,0,1,1,,,,,,,,,,,,,0,437,9,446,741,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2425,B,166,84,3,47,0,0,1,4,0,0,1,0,,,,,,,,,,,,,0,306,8,314,506,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2425,C01,176,59,1,42,2,3,0,3,0,0,0,1,,,,,,,,,,,,,0,287,9,296,505,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2426,B,135,154,6,25,0,4,7,4,0,0,0,1,,,,,,,,,,,,,0,336,12,348,504,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2427,B,77,54,0,163,0,45,0,2,2,0,0,2,,,,,,,,,,,,,0,345,4,349,483,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2427,C01,83,40,1,134,1,44,0,11,4,0,1,0,,,,,,,,,,,,,0,319,6,325,483,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2428,B,126,56,0,15,0,20,0,0,0,0,0,0,,,,,,,,,,,,,0,217,5,222,349,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2429,B,56,187,1,94,2,37,0,15,1,0,1,0,,,,,,,,,,,,,0,394,8,402,545,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2430,B,54,80,1,63,1,55,0,0,0,0,1,1,,,,,,,,,,,,,0,256,2,258,387,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2430,C01,59,36,5,49,2,62,1,4,0,0,1,1,,,,,,,,,,,,,0,220,5,225,387,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2431,B,80,61,7,155,1,48,0,9,0,0,0,2,,,,,,,,,,,,,0,363,24,387,520,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2432,B,52,13,3,76,3,9,0,0,0,0,0,0,,,,,,,,,,,,,0,156,7,163,248,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2433,B,84,101,1,71,2,43,1,0,3,0,0,0,,,,,,,,,,,,,3,306,8,317,552,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2433,C01,106,81,2,58,4,37,1,5,7,0,0,0,,,,,,,,,,,,,0,301,11,312,551,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2434,B,151,98,5,52,0,31,5,8,8,0,2,0,,,,,,,,,,,,,0,360,10,370,601,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2434,C01,168,86,6,38,3,29,1,5,3,0,1,1,,,,,,,,,,,,,0,341,15,356,600,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2435,B,7,68,3,10,0,10,1,4,0,0,2,0,,,,,,,,,,,,,0,105,3,108,146,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2436,B,45,25,5,28,2,65,4,3,0,0,0,0,,,,,,,,,,,,,0,177,15,192,316,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2437,B,118,74,6,63,0,50,4,32,0,0,0,0,,,,,,,,,,,,,0,347,16,363,607,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2438,B,107,41,3,23,0,43,1,12,0,0,3,0,,,,,,,,,,,,,0,233,5,238,394,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2438,C01,105,31,4,16,0,45,2,10,1,0,2,0,,,,,,,,,,,,,0,216,10,226,394,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2439,B,80,81,2,87,0,35,0,15,1,0,4,0,,,,,,,,,,,,,0,305,16,321,501,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2439,C01,65,85,0,92,2,36,2,14,0,0,1,0,,,,,,,,,,,,,1,297,10,308,501,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2440,B,83,51,1,68,0,48,1,2,0,0,0,0,,,,,,,,,,,,,0,254,5,259,380,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2441,B,37,65,16,47,1,19,0,1,1,0,1,6,,,,,,,,,,,,,0,194,15,209,300,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2442,B,84,49,0,55,3,44,1,5,0,,3,,,,,,,,,,,,,,0,244,10,254,459,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2442,C01,92,51,1,33,2,54,1,9,0,,1,0,,,,,,,,,,,,,0,244,15,259,459,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2443,B,181,80,9,64,1,31,0,5,0,,0,0,0,,,,,,,,,,,,0,371,8,379,564,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2444,B,89,81,10,26,2,33,1,28,0,,,2,,,,,,,,,,,,,0,272,19,291,539,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2444,C01,80,102,8,40,2,45,3,21,0,,0,2,,,,,,,,,,,,,0,303,8,311,538,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2445,B,66,76,5,34,1,32,0,1,1,,0,1,,,,,,,,,,,,,0,217,28,245,506,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2445,C01,77,73,5,41,5,43,0,0,0,,0,0,,,,,,,,,,,,,0,244,12,256,505,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2446,B,22,80,6,23,6,131,1,64,0,,1,2,,,,,,,,,,,,,1,336,19,356,570,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2446,C01,28,99,5,52,0,116,1,39,0,,0,0,,,,,,,,,,,,,0,340,13,353,569,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2447,B,65,21,3,17,1,80,2,23,3,,0,0,,,,,,,,,,,,,0,215,12,227,508,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2447,C01,60,44,14,13,0,89,1,10,1,,1,0,,,,,,,,,,,,,0,233,21,254,507,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2447,C02,64,36,3,14,0,74,1,11,2,,1,0,,,,,,,,,,,,,0,206,18,224,507,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2448,B,119,97,8,60,4,20,3,25,2,,3,0,,,,,,,,,,,,,0,341,19,360,667,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2448,C01,121,95,10,51,4,24,2,12,1,,0,2,,,,,,,,,,,,,0,322,21,343,666,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2449,B,11,47,3,30,2,31,1,7,2,,0,0,,,,,,,,,,,,,0,134,13,147,277,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2450,B,24,71,5,46,1,103,2,8,1,,0,0,,,,,,,,,,,,,0,261,18,279,643,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,61,TETIPAC,2451,B,63,154,1,1,0,52,0,2,,10,1,4,,,,,,,,,,,,,0,288,15,303,425,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,61,TETIPAC,2451,C01,89,164,0,3,1,52,3,0,,2,5,0,,,,,,,,,,,,,0,319,5,324,425,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,61,TETIPAC,2452,B,105,180,1,0,0,48,0,4,,3,0,2,,,,,,,,,,,,,0,343,15,358,496,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,61,TETIPAC,2452,C01,77,171,3,1,0,45,0,0,,3,3,2,,,,,,,,,,,,,0,305,9,314,421,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,61,TETIPAC,2453,B,28,66,2,1,0,58,1,3,,1,0,0,,,,,,,,,,,,,0,160,5,165,243,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,61,TETIPAC,2454,B,19,70,2,0,1,45,0,0,,2,0,1,,,,,,,,,,,,,0,140,6,146,163,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,61,TETIPAC,2455,B,46,65,0,1,0,6,1,0,,0,0,0,,,,,,,,,,,,,0,119,7,126,202,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,61,TETIPAC,2456,B,134,127,9,7,2,87,0,1,,1,1,0,,,,,,,,,,,,,0,369,5,374,549,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,61,TETIPAC,2457,B,83,109,4,5,0,2,0,0,,0,0,0,,,,,,,,,,,,,0,203,7,210,290,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,61,TETIPAC,2458,B,72,71,6,0,5,28,2,10,,1,3,0,,,,,,,,,,,,,0,198,4,202,281,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,61,TETIPAC,2460,B,77,158,8,1,2,74,0,0,,2,1,0,,,,,,,,,,,,,1,323,12,336,430,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,61,TETIPAC,2461,B,20,56,4,0,3,58,0,6,,1,1,0,,,,,,,,,,,,,0,149,2,151,196,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,61,TETIPAC,2463,B,64,139,0,4,1,24,0,0,,0,0,1,,,,,,,,,,,,,0,233,7,240,309,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,61,TETIPAC,2464,B,117,151,2,1,0,60,11,0,,13,1,0,,,,,,,,,,,,,0,356,15,371,525,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,61,TETIPAC,2466,B,5,64,5,1,0,64,1,4,,0,2,0,,,,,,,,,,,,,0,146,1,147,231,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,61,TETIPAC,2468,B,32,126,4,3,0,25,1,0,,0,0,0,,,,,,,,,,,,,0,191,4,195,289,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,61,TETIPAC,2469,B,24,38,7,1,3,28,1,0,,0,1,0,,,,,,,,,,,,,0,103,4,107,121,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,61,TETIPAC,2471,B,59,175,2,2,0,10,2,0,,0,0,2,,,,,,,,,,,,,0,252,12,264,408,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,61,TETIPAC,2472,B,112,170,2,1,0,28,9,0,,0,1,1,,,,,,,,,,,,,0,324,12,336,478,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,61,TETIPAC,2473,B,35,56,1,2,1,16,2,0,,0,0,0,,,,,,,,,,,,,0,113,1,114,156,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,61,TETIPAC,2474,B,106,118,4,3,2,121,3,2,,1,0,2,,,,,,,,,,,,,0,362,4,366,505,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,61,TETIPAC,2474,C01,121,123,3,1,3,103,6,0,,0,0,3,,,,,,,,,,,,,0,363,8,371,504,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,61,TETIPAC,2475,B,70,141,1,1,4,29,3,0,,3,0,2,,,,,,,,,,,,,0,254,9,263,360,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,61,TETIPAC,2476,B,107,242,0,0,1,0,0,0,,0,0,0,,,,,,,,,,,,,0,350,2,352,510,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,61,TETIPAC,2476,C01,118,199,1,1,0,14,0,0,,0,1,1,,,,,,,,,,,,,0,335,6,341,510,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,61,TETIPAC,2477,B,64,124,2,3,1,6,1,0,,0,0,2,,,,,,,,,,,,,0,203,1,204,315,Acta Casilla,,,
4,12,GUERRERO,21,TAXCO DE ALARCON,61,TETIPAC,2478,B,84,70,0,0,0,2,0,0,,0,0,0,,,,,,,,,,,,,0,156,1,157,220,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2479,B,5,97,169,16,5,10,3,15,4,,,,,1,7,2,0,0,12,1,0,,,,0,347,14,361,692,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2479,C01,2,104,153,6,1,8,1,18,9,,,,,1,4,0,1,0,3,0,0,,,,0,311,12,323,691,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2479,C02,2,98,165,10,4,6,1,8,5,,,,,3,6,3,1,1,6,0,0,,,,0,319,9,328,691,Acta Casilla,,,
