sep=|
AYUNTAMIENTOS
10/06/2024 14:45 (UTC-5)
 
CLAVE_CASILLA|CLAVE_ACTA|ID_ENTIDAD|ENTIDAD|ID_MUNICIPIO_LOCAL|MUNICIPIO_LOCAL|SECCION|ID_CASILLA|TIPO_CASILLA|EXT_CONTIGUA|UBICACION_CASILLA|TIPO_ACTA|PAN|PRI|PRD|PVEM|PT|MC|MORENA|MAS|CAND_IND|C_PAN_PRI|C_PVEM_PT_MORENA|C_PVEM_PT|C_PVEM_MORENA|C_PT_MORENA|NO_REGISTRADAS|NULOS|TOTAL|LISTA_NOMINAL|OBSERVACIONES
="230748B0100"|230748B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0748"|1|B|0|1|2|79|18|4|45|5|11|104|3|-|7|10|0|3|1|0|10|300|540|RECONTADO EN GRUPO DE TRABAJO
="230748C0100"|230748C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0748"|1|C|0|1|2|85|25|3|52|5|5|85|0|-|10|5|1|5|0|0|13|294|539|RECONTADO EN GRUPO DE TRABAJO
="230749B0100"|230749B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0749"|1|B|0|1|2|41|16|1|30|9|1|61|0|-|4|4|0|1|0|0|5|173|348|RECONTADO EN GRUPO DE TRABAJO
="230750B0100"|230750B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0750"|1|B|0|1|2|86|20|1|54|11|5|65|1|-|13|5|0|2|3|0|2|268|527|RECONTADO EN GRUPO DE TRABAJO
="230751B0100"|230751B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0751"|1|B|0|1|2|57|17|0|38|6|4|60|0|-|9|8|4|1|1|0|8|213|399|RECONTADO EN GRUPO DE TRABAJO
="230752B0100"|230752B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0752"|1|B|0|1|2|89|25|1|64|18|12|137|1|-|8|2|0|5|1|1|14|378|693|RECONTADO EN GRUPO DE TRABAJO
="230753B0100"|230753B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0753"|1|B|0|1|2|63|26|2|42|1|5|77|4|-|11|3|0|3|0|0|2|239|445|RECONTADO EN GRUPO DE TRABAJO
="230753C0100"|230753C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0753"|1|C|0|1|2|75|20|2|51|5|6|70|1|-|8|6|0|6|1|1|16|268|445|COTEJADO EN PLENO
="230754B0100"|230754B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0754"|1|B|0|1|2|57|16|3|24|6|5|97|0|-|4|5|1|5|0|0|4|227|456|RECONTADO EN GRUPO DE TRABAJO
="230755B0100"|230755B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0755"|1|B|0|1|2|69|22|0|14|5|4|67|0|-|2|4|1|5|2|0|7|202|350|RECONTADO EN GRUPO DE TRABAJO
="230756B0100"|230756B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0756"|1|B|0|1|2|56|23|3|46|8|3|75|2|-|9|6|0|4|1|0|10|246|553|RECONTADO EN GRUPO DE TRABAJO
="230757B0100"|230757B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0757"|1|B|0|1|2|87|26|1|33|4|11|97|9|-|11|6|0|12|1|0|11|309|698|RECONTADO EN GRUPO DE TRABAJO
="230758B0100"|230758B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0758"|1|B|0|1|2|64|28|3|21|4|15|51|5|-|6|3|1|2|0|0|9|212|458|RECONTADO EN GRUPO DE TRABAJO
="230759B0100"|230759B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0759"|1|B|0|1|2|127|22|4|22|5|14|65|4|-|3|10|0|0|1|1|10|288|549|RECONTADO EN GRUPO DE TRABAJO
="230759C0100"|230759C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0759"|1|C|0|1|2|131|30|2|23|5|10|65|3|-|8|4|1|3|0|0|9|294|549|RECONTADO EN GRUPO DE TRABAJO
="230760B0100"|230760B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0760"|1|B|0|1|2|71|13|3|23|4|13|86|5|-|5|7|0|3|0|3|5|241|572|RECONTADO EN GRUPO DE TRABAJO
="230761B0100"|230761B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0761"|1|B|0|1|2|54|17|2|23|11|7|82|2|-|4|4|0|2|0|0|9|217|500|COTEJADO EN PLENO
="230762B0100"|230762B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0762"|1|B|0|1|2|59|17|3|20|6|6|74|1|-|7|4|0|1|0|0|4|202|721|RECONTADO EN GRUPO DE TRABAJO
="230763B0100"|230763B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0763"|1|B|0|1|2|55|22|3|46|8|3|75|2|-|9|6|0|4|1|0|10|244|448|RECONTADO EN GRUPO DE TRABAJO
="230764B0100"|230764B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0764"|1|B|0|1|2|160|16|3|11|2|8|25|0|-|4|1|0|1|0|0|6|237|457|RECONTADO EN GRUPO DE TRABAJO
="230764C0100"|230764C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0764"|1|C|0|1|2|149|14|1|6|4|7|30|1|-|3|1|0|1|0|0|1|218|456|COTEJADO EN PLENO
="230765B0100"|230765B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0765"|1|B|0|1|2|181|27|3|11|1|10|53|1|-|10|4|0|0|1|0|3|305|620|RECONTADO EN GRUPO DE TRABAJO
="230765C0100"|230765C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0765"|1|C|0|1|2|184|19|3|5|3|15|51|1|-|8|2|0|0|0|1|3|295|619|COTEJADO EN PLENO
="230766B0100"|230766B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0766"|1|B|0|2|2|203|38|2|35|5|11|88|3|-|14|4|1|4|1|1|5|415|735|RECONTADO EN GRUPO DE TRABAJO
="230766C0100"|230766C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0766"|1|C|0|2|2|194|45|2|35|7|17|66|2|-|14|7|1|1|1|0|4|396|735|RECONTADO EN GRUPO DE TRABAJO
="230766C0200"|230766C020002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0766"|2|C|0|2|2|228|19|3|28|8|9|80|2|-|14|4|1|4|1|0|11|412|735|RECONTADO EN GRUPO DE TRABAJO
="230766C0300"|230766C030002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0766"|3|C|0|2|2|189|40|1|32|5|13|87|1|-|13|2|0|2|3|1|10|399|734|COTEJADO EN PLENO
="230767B0100"|230767B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0767"|1|B|0|1|2|68|20|1|47|15|6|135|1|-|7|10|1|3|2|1|9|326|535|RECONTADO EN GRUPO DE TRABAJO
="230767C0100"|230767C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0767"|1|C|0|1|2|46|25|1|32|11|7|122|1|-|6|4|2|5|3|0|5|270|535|RECONTADO EN GRUPO DE TRABAJO
="230767C0200"|230767C020002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0767"|2|C|0|1|2|58|22|1|45|8|6|118|3|-|9|4|0|3|2|0|0|279|535|RECONTADO EN GRUPO DE TRABAJO
="230768B0100"|230768B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0768"|1|B|0|2|2|45|21|0|63|10|5|178|2|-|10|6|0|15|2|0|10|367|715|RECONTADO EN GRUPO DE TRABAJO
="230768C0100"|230768C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0768"|1|C|0|2|2|55|12|1|54|14|3|192|0|-|2|11|2|6|2|0|9|363|714|RECONTADO EN GRUPO DE TRABAJO
="230768C0200"|230768C020002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0768"|2|C|0|2|2|49|18|0|64|20|2|211|0|-|6|9|0|6|2|0|6|393|714|RECONTADO EN GRUPO DE TRABAJO
="230768C0300"|230768C030002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0768"|3|C|0|2|2|54|11|2|50|10|4|175|2|-|7|6|0|6|1|0|4|332|714|COTEJADO EN PLENO
="230768C0400"|230768C040002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0768"|4|C|0|2|2|57|17|0|38|6|4|59|0|-|9|8|4|1|0|0|8|211|714|RECONTADO EN GRUPO DE TRABAJO
="230768C0500"|230768C050002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0768"|5|C|0|2|2|55|12|1|54|14|3|192|0|-|2|11|2|6|2|0|9|363|714|RECONTADO EN GRUPO DE TRABAJO
="230768C0600"|230768C060002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0768"|6|C|0|2|2|51|15|1|54|11|12|173|1|-|8|9|0|10|2|0|8|355|714|RECONTADO EN GRUPO DE TRABAJO
="230768C0700"|230768C070002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0768"|7|C|0|2|2|42|21|1|49|4|6|178|2|-|2|7|0|8|2|0|9|331|714|RECONTADO EN GRUPO DE TRABAJO
="230768C0800"|230768C080002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0768"|8|C|0|2|2|47|14|2|55|14|5|179|3|-|4|9|1|5|4|0|6|348|714|COTEJADO EN PLENO
="230768C0900"|230768C090002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0768"|9|C|0|2|2|63|17|1|36|15|4|190|1|-|2|11|0|11|1|0|9|361|714|RECONTADO EN GRUPO DE TRABAJO
="230768C1000"|230768C100002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0768"|10|C|0|2|2|40|18|1|54|12|7|186|5|-|5|7|0|13|2|0|14|364|714|RECONTADO EN GRUPO DE TRABAJO
="230768C1100"|230768C110002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0768"|11|C|0|2|2|44|19|6|55|6|4|181|0|-|1|8|0|1|2|0|14|341|714|COTEJADO EN PLENO
="230769B0100"|230769B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0769"|1|B|0|1|2|62|18|4|51|10|3|143|2|-|3|2|0|3|3|0|4|308|591|RECONTADO EN GRUPO DE TRABAJO
="230769C0100"|230769C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0769"|1|C|0|1|2|36|15|3|43|13|2|135|2|-|3|2|0|9|4|0|9|276|590|COTEJADO EN PLENO
="230769C0200"|230769C020002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0769"|2|C|0|1|2|58|20|2|45|9|5|129|0|-|3|5|0|5|2|0|9|292|590|RECONTADO EN GRUPO DE TRABAJO
="230770B0100"|230770B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0770"|1|B|0|1|2|72|28|1|55|13|1|102|6|-|11|5|1|6|1|0|5|307|565|RECONTADO EN GRUPO DE TRABAJO
="230770C0100"|230770C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0770"|1|C|0|1|2|48|32|1|55|15|3|110|1|-|11|3|11|7|3|0|12|312|564|RECONTADO EN GRUPO DE TRABAJO
="230771B0100"|230771B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0771"|1|B|0|1|2|46|27|1|68|8|2|138|1|-|5|7|1|5|5|0|11|325|591|RECONTADO EN GRUPO DE TRABAJO
="230771C0100"|230771C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0771"|1|C|0|1|2|46|27|1|68|8|2|138|1|-|5|7|1|5|5|0|11|325|591|RECONTADO EN GRUPO DE TRABAJO
="230772B0100"|230772B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0772"|1|B|0|2|2|43|18|0|57|7|6|89|2|-|3|8|2|3|2|0|9|249|508|COTEJADO EN PLENO
="230773B0100"|230773B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0773"|1|B|0|2|2|185|13|3|9|3|7|34|1|-|3|2|0|0|0|0|7|267|497|RECONTADO EN GRUPO DE TRABAJO
="230773C0100"|230773C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0773"|1|C|0|2|2|187|23|1|9|2|4|33|2|-|5|3|0|0|0|0|4|273|497|RECONTADO EN GRUPO DE TRABAJO
="230774B0100"|230774B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0774"|1|B|0|2|2|75|23|1|9|5|11|72|3|-|2|4|1|2|0|1|2|211|506|COTEJADO EN PLENO
="230876A0100"|230876A010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0876"|1|A|0|2|2|1|0|0|1|0|0|1|0|-|0|0|0|0|0|0|1|4|5|COTEJADO EN PLENO
="230876B0100"|230876B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0876"|1|B|0|1|2|73|27|1|72|13|5|151|6|-|6|2|0|7|2|0|9|374|732|RECONTADO EN GRUPO DE TRABAJO
="230876C0100"|230876C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0876"|1|C|0|1|2|71|26|1|69|11|6|167|3|-|7|5|1|5|4|0|7|383|732|RECONTADO EN GRUPO DE TRABAJO
="230876C0200"|230876C020002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0876"|2|C|0|1|2|56|18|0|86|8|4|166|2|-|8|6|1|8|2|0|13|378|732|RECONTADO EN GRUPO DE TRABAJO
="230876C0300"|230876C030002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0876"|3|C|0|1|2|71|26|1|69|11|6|167|3|-|7|5|1|5|4|0|7|383|732|RECONTADO EN GRUPO DE TRABAJO
="230876C0400"|230876C040002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0876"|4|C|0|1|2|71|26|1|69|11|6|167|6|-|7|5|1|1|5|0|7|383|732|RECONTADO EN GRUPO DE TRABAJO
="230876C0500"|230876C050002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0876"|5|C|0|1|2|76|26|2|83|12|5|146|2|-|6|8|0|7|0|0|8|381|732|COTEJADO EN PLENO
="230876C0600"|230876C060002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0876"|6|C|0|1|2|72|22|1|79|17|4|157|2|-|5|11|0|9|3|0|7|389|732|RECONTADO EN GRUPO DE TRABAJO
="230877B0100"|230877B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0877"|1|B|0|1|2|89|27|2|63|10|7|128|2|-|9|12|0|10|1|0|12|372|635|COTEJADO EN PLENO
="230877C0100"|230877C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0877"|1|C|0|1|2|89|30|0|52|14|7|150|0|-|10|4|0|2|2|0|14|374|635|RECONTADO EN GRUPO DE TRABAJO
="230878B0100"|230878B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0878"|1|B|0|1|2|68|32|2|79|10|5|130|3|-|11|10|1|6|2|0|16|375|635|COTEJADO EN PLENO
="230878C0100"|230878C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0878"|1|C|0|1|2|69|28|0|95|10|9|136|1|-|8|6|0|6|0|0|13|381|635|RECONTADO EN GRUPO DE TRABAJO
="230879B0100"|230879B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0879"|1|B|0|1|2|69|17|1|85|8|6|129|2|-|5|6|2|6|5|0|9|350|672|RECONTADO EN GRUPO DE TRABAJO
="230879C0100"|230879C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0879"|1|C|0|1|2|64|10|2|77|13|4|139|3|-|4|10|1|9|0|0|7|343|671|RECONTADO EN GRUPO DE TRABAJO
="230880B0100"|230880B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0880"|1|B|0|1|2|66|11|1|88|12|5|145|4|-|5|5|1|3|2|1|14|363|598|RECONTADO EN GRUPO DE TRABAJO
="230880C0100"|230880C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0880"|1|C|0|1|2|1|0|0|3|0|0|0|0|-|0|0|0|0|0|1|9|14|598|RECONTADO EN GRUPO DE TRABAJO
="230881B0100"|230881B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0881"|1|B|0|1|2|102|25|2|18|6|7|80|1|-|11|2|0|1|2|0|10|267|623|RECONTADO EN GRUPO DE TRABAJO
="230881C0100"|230881C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0881"|1|C|0|1|2|108|21|1|31|5|9|76|0|-|8|2|0|9|0|0|6|276|623|RECONTADO EN GRUPO DE TRABAJO
="230881C0200"|230881C020002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0881"|2|C|0|1|2|115|23|2|34|1|6|82|5|-|9|2|0|2|1|0|11|293|623|RECONTADO EN GRUPO DE TRABAJO
="230881C0300"|230881C030002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0881"|3|C|0|1|2|133|26|1|33|8|11|72|8|-|6|7|0|0|3|1|4|313|622|RECONTADO EN GRUPO DE TRABAJO
="230882B0100"|230882B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0882"|1|B|0|1|2|49|13|0|59|8|3|116|0|-|8|5|0|6|2|0|4|273|467|RECONTADO EN GRUPO DE TRABAJO
="230882C0100"|230882C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0882"|1|C|0|1|2|49|18|3|47|5|5|110|0|-|5|7|1|6|2|0|4|262|466|RECONTADO EN GRUPO DE TRABAJO
="230883B0100"|230883B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0883"|1|B|0|1|2|82|25|1|49|12|13|122|2|-|8|2|0|0|8|0|7|331|558|COTEJADO EN PLENO
="230883C0100"|230883C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0883"|1|C|0|1|2|65|25|0|62|13|8|143|0|-|9|2|0|6|2|1|11|347|557|RECONTADO EN GRUPO DE TRABAJO
="230883C0200"|230883C020002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0883"|2|C|0|1|2|80|13|3|64|9|12|120|2|-|2|11|0|0|0|0|11|327|557|COTEJADO EN PLENO
="230884B0100"|230884B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0884"|1|B|0|1|2|72|22|2|58|6|10|116|3|-|8|5|0|2|3|0|6|313|548|COTEJADO EN PLENO
="230884C0100"|230884C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0884"|1|C|0|1|2|57|17|0|62|12|6|132|0|-|9|1|0|6|2|1|10|315|548|RECONTADO EN GRUPO DE TRABAJO
="230885B0100"|230885B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0885"|1|B|0|1|2|57|9|2|52|11|5|126|2|-|2|3|0|7|2|0|11|289|449|RECONTADO EN GRUPO DE TRABAJO
="230885C0100"|230885C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0885"|1|C|0|1|2|63|21|1|37|11|12|96|4|-|4|1|0|4|0|0|15|269|449|RECONTADO EN GRUPO DE TRABAJO
="230886B0100"|230886B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0886"|1|B|0|1|2|40|15|0|45|8|6|140|7|-|7|6|0|6|1|0|6|287|460|RECONTADO EN GRUPO DE TRABAJO
="230886C0100"|230886C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0886"|1|C|0|1|2|57|9|2|52|11|5|129|2|-|2|3|0|7|2|0|11|292|460|RECONTADO EN GRUPO DE TRABAJO
="230887B0100"|230887B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0887"|1|B|0|1|2|110|28|5|53|4|13|177|1|-|5|6|0|10|6|0|17|435|733|RECONTADO EN GRUPO DE TRABAJO
="230888B0100"|230888B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0888"|1|B|0|1|2|125|25|3|25|4|17|73|2|-|7|6|0|4|1|0|12|304|628|RECONTADO EN GRUPO DE TRABAJO
="230888C0100"|230888C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0888"|1|C|0|1|2|133|26|4|30|4|10|89|0|-|12|2|1|1|1|0|4|317|628|RECONTADO EN GRUPO DE TRABAJO
="230888C0200"|230888C020002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0888"|2|C|0|1|2|131|24|2|21|9|22|75|2|-|7|5|0|4|3|0|6|311|628|RECONTADO EN GRUPO DE TRABAJO
="230888C0300"|230888C030002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0888"|3|C|0|1|2|146|25|1|25|8|12|85|1|-|6|5|0|0|3|0|8|325|627|COTEJADO EN PLENO
="230888C0400"|230888C040002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0888"|4|C|0|1|2|146|19|4|15|5|14|91|5|-|12|1|1|1|1|0|8|323|627|RECONTADO EN GRUPO DE TRABAJO
="230888C0500"|230888C050002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0888"|5|C|0|1|2|107|25|3|30|7|15|78|2|-|10|4|0|1|1|0|7|290|627|RECONTADO EN GRUPO DE TRABAJO
="230889B0100"|230889B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0889"|1|B|0|1|2|92|23|3|57|11|15|143|6|-|9|11|3|0|0|0|11|384|635|COTEJADO EN PLENO
="230889C0100"|230889C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0889"|1|C|0|1|2|88|13|2|53|12|18|161|2|-|4|2|2|1|3|0|9|370|635|RECONTADO EN GRUPO DE TRABAJO
="230890B0100"|230890B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0890"|1|B|0|1|2|98|19|1|31|8|8|105|4|-|4|13|0|2|1|0|14|308|518|RECONTADO EN GRUPO DE TRABAJO
="230890C0100"|230890C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0890"|1|C|0|1|2|100|21|2|30|17|10|98|0|-|9|2|0|3|2|0|8|302|518|RECONTADO EN GRUPO DE TRABAJO
="230891B0100"|230891B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0891"|1|B|0|1|2|92|18|1|46|5|10|103|5|-|9|8|0|4|2|1|12|316|610|RECONTADO EN GRUPO DE TRABAJO
="230891C0100"|230891C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0891"|1|C|0|1|2|90|24|2|48|5|17|80|1|-|5|7|0|2|0|0|11|292|609|RECONTADO EN GRUPO DE TRABAJO
="230892B0100"|230892B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0892"|1|B|0|1|2|121|27|4|33|11|11|107|2|-|10|3|0|1|0|0|18|348|666|RECONTADO EN GRUPO DE TRABAJO
="230892C0100"|230892C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0892"|1|C|0|1|2|115|32|3|40|8|11|108|2|-|10|9|0|1|1|0|12|352|666|RECONTADO EN GRUPO DE TRABAJO
="230892C0200"|230892C020002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0892"|2|C|0|1|2|129|29|1|38|5|12|116|1|-|12|0|0|2|1|1|5|352|666|RECONTADO EN GRUPO DE TRABAJO
="230893B0100"|230893B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0893"|1|B|0|1|2|51|16|0|30|5|2|63|2|-|2|3|0|3|1|1|3|182|387|RECONTADO EN GRUPO DE TRABAJO
="230893C0100"|230893C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0893"|1|C|0|1|2|56|19|1|50|1|2|57|2|-|4|1|0|4|1|0|3|201|387|RECONTADO EN GRUPO DE TRABAJO
="230894B0100"|230894B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0894"|1|B|0|1|2|58|15|0|65|7|0|107|0|-|8|5|0|6|1|0|15|287|497|RECONTADO EN GRUPO DE TRABAJO
="230895B0100"|230895B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0895"|1|B|0|1|2|89|31|2|46|10|8|84|2|-|10|5|0|3|2|0|10|302|529|RECONTADO EN GRUPO DE TRABAJO
="230896B0100"|230896B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0896"|1|B|0|1|2|90|28|2|60|6|7|124|4|-|9|7|1|4|4|0|10|356|643|RECONTADO EN GRUPO DE TRABAJO
="230897B0100"|230897B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0897"|1|B|0|1|2|51|16|0|35|2|7|57|0|-|3|3|0|2|0|0|9|185|391|RECONTADO EN GRUPO DE TRABAJO
="230897C0100"|230897C010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0897"|1|C|0|1|2|63|15|1|36|10|4|69|0|-|3|1|1|3|1|0|3|210|391|RECONTADO EN GRUPO DE TRABAJO
="230898B0100"|230898B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0898"|1|B|0|1|2|69|15|2|41|12|15|81|1|-|11|2|3|1|1|0|11|265|517|RECONTADO EN GRUPO DE TRABAJO
="230899B0100"|230899B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0899"|1|B|0|1|2|94|20|2|45|15|3|88|3|-|5|4|0|4|0|0|5|288|507|RECONTADO EN GRUPO DE TRABAJO
="230900B0100"|230900B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0900"|1|B|0|1|2|44|6|2|16|3|5|45|4|-|2|2|0|1|3|0|4|137|263|RECONTADO EN GRUPO DE TRABAJO
="230901B0100"|230901B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0901"|1|B|0|1|2|70|32|2|40|11|2|90|3|-|5|5|2|5|1|0|3|271|465|RECONTADO EN GRUPO DE TRABAJO
="230902B0100"|230902B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0902"|1|B|0|1|2|64|25|1|40|5|9|95|1|-|11|3|0|1|0|0|18|273|629|RECONTADO EN GRUPO DE TRABAJO
="230903B0100"|230903B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0903"|1|B|0|1|2|76|19|4|15|3|6|60|1|-|11|6|1|0|0|0|13|215|402|RECONTADO EN GRUPO DE TRABAJO
="230904B0100"|230904B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0904"|1|B|0|1|2|69|17|2|43|13|5|60|2|-|4|3|0|3|1|1|1|224|451|RECONTADO EN GRUPO DE TRABAJO
="230905B0100"|230905B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0905"|1|B|0|1|2|40|14|0|18|10|1|61|7|-|3|3|1|0|1|0|1|160|280|RECONTADO EN GRUPO DE TRABAJO
="230906B0100"|230906B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0906"|1|B|0|1|2|53|19|2|25|8|5|59|0|-|10|6|0|0|0|0|7|194|382|RECONTADO EN GRUPO DE TRABAJO
="230907B0100"|230907B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0907"|1|B|0|1|2|68|23|1|37|15|3|79|2|-|13|4|0|4|1|1|8|259|459|RECONTADO EN GRUPO DE TRABAJO
="230908B0100"|230908B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0908"|1|B|0|1|2|63|15|0|27|2|5|61|0|-|4|2|1|1|1|0|8|190|411|RECONTADO EN GRUPO DE TRABAJO
="230909B0100"|230909B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0909"|1|B|0|1|2|77|18|2|31|12|6|108|3|-|8|4|0|3|4|0|7|283|504|RECONTADO EN GRUPO DE TRABAJO
="230910B0100"|230910B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0910"|1|B|0|1|2|104|22|1|8|5|10|35|2|-|7|2|1|0|0|0|7|204|393|COTEJADO EN PLENO
="230911B0100"|230911B010002|23|QUINTANA ROO|="08"|SOLIDARIDAD|="0911"|1|B|0|1|2|76|28|4|14|4|9|39|0|-|9|3|0|2|1|0|5|194|423|RECONTADO EN GRUPO DE TRABAJO
