CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,CAND_IND36,CAND_IND37,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,18,NAYARIT,10,SAN BLAS,5,COMPOSTELA,148,B,116,211,4,9,5,1,52,3,30,2,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2,29,,,,,,,,,,,,,,,,,0,466,14,480,705,,,,
1,18,NAYARIT,10,SAN BLAS,5,COMPOSTELA,149,B,73,142,1,9,3,1,45,6,30,4,1,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,4,17,,,,,,,,,,,,,,,,,0,338,24,362,573,,,,
1,18,NAYARIT,10,SAN BLAS,5,COMPOSTELA,150,B,48,165,1,26,9,2,36,8,35,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,20,,,,,,,,,,,,,,,,,0,353,12,365,567,,,,
1,18,NAYARIT,10,SAN BLAS,5,COMPOSTELA,151,B,47,128,5,18,3,0,46,5,26,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2,24,,,,,,,,,,,,,,,,,0,308,22,330,539,,,,
1,18,NAYARIT,10,SAN BLAS,5,COMPOSTELA,151,C01,57,108,4,29,5,1,62,5,29,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,0,18,,,,,,,,,,,,,,,,,0,320,22,342,539,,,,
1,18,NAYARIT,10,SAN BLAS,5,COMPOSTELA,152,B,49,91,2,1,5,2,71,2,15,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,19,,,,,,,,,,,,,,,,,0,258,13,271,431,,,,
1,18,NAYARIT,10,SAN BLAS,5,COMPOSTELA,152,C01,77,69,1,12,3,0,42,5,14,1,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,,,,0,243,11,254,431,,,,
1,18,NAYARIT,10,SAN BLAS,5,COMPOSTELA,154,B,87,73,9,9,8,3,13,6,9,0,2,2,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,4,8,,,,,,,,,,,,,,,,,0,235,20,255,429,,,,
1,18,NAYARIT,10,SAN BLAS,5,COMPOSTELA,158,B,55,73,12,27,4,2,18,5,29,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,7,15,,,,,,,,,,,,,,,,,0,248,16,264,480,,,,
1,18,NAYARIT,10,SAN BLAS,5,COMPOSTELA,158,C01,64,71,8,24,6,1,17,6,31,2,3,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1,16,,,,,,,,,,,,,,,,,0,251,14,265,480,,,,
1,18,NAYARIT,10,SAN BLAS,5,COMPOSTELA,159,B,31,54,4,18,8,1,16,4,29,4,1,0,0,0,0,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,5,10,,,,,,,,,,,,,,,,,0,188,12,200,381,,,,
1,18,NAYARIT,10,SAN BLAS,5,COMPOSTELA,159,C01,33,56,9,15,3,0,14,2,29,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,10,16,,,,,,,,,,,,,,,,,0,189,12,201,381,,,,
1,18,NAYARIT,10,SAN BLAS,5,COMPOSTELA,160,B,83,99,16,26,11,1,28,7,50,2,2,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,7,18,,,,,,,,,,,,,,,,,0,351,16,367,677,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,347,B,109,36,29,5,21,8,25,51,3,5,3,0,0,0,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,4,38,,,,,,,,,,,,,,,,,0,340,10,350,509,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,347,C01,110,42,33,10,16,3,12,44,13,3,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,6,46,,,,,,,,,,,,,,,,,0,339,12,351,509,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,347,C02,87,47,26,3,14,4,24,55,14,5,2,1,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,2,43,,,,,,,,,,,,,,,,,0,329,14,343,509,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,348,B,97,70,37,5,10,4,42,89,16,7,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2,58,,,,,,,,,,,,,,,,,0,438,20,458,740,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,348,C01,105,70,19,5,16,4,44,64,20,17,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,5,59,,,,,,,,,,,,,,,,,0,430,20,450,739,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,349,B,70,63,11,3,5,3,39,28,17,5,2,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,4,55,,,,,,,,,,,,,,,,,0,306,13,319,486,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,349,C01,60,51,11,0,7,3,46,31,19,12,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,4,41,,,,,,,,,,,,,,,,,0,285,14,299,486,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,350,B,72,43,23,2,5,2,33,46,26,20,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,6,53,,,,,,,,,,,,,,,,,0,333,18,351,494,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,350,C01,81,60,18,1,6,3,27,44,22,8,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,11,49,,,,,,,,,,,,,,,,,0,332,14,346,493,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,350,SMR01,6,7,1,2,4,0,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1,20,,,,,,,,,,,,,,,,,0,59,1,60,0,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,351,B,125,47,22,11,20,5,30,84,19,6,1,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,9,89,,,,,,,,,,,,,,,,,0,470,21,491,744,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,352,B,90,69,26,5,21,3,33,58,20,13,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,17,72,,,,,,,,,,,,,,,,,0,428,19,447,734,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,352,C01,78,59,22,5,25,3,42,59,28,8,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,11,68,,,,,,,,,,,,,,,,,0,410,17,427,733,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,353,B,131,78,1,3,28,11,4,11,14,6,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1,10,,,,,,,,,,,,,,,,,0,300,20,320,400,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,354,B,32,44,3,3,37,10,2,14,27,1,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,4,13,,,,,,,,,,,,,,,,,0,192,13,205,272,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,355,B,30,53,3,2,11,0,7,5,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,3,27,,,,,,,,,,,,,,,,,0,154,9,163,239,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,356,B,56,31,2,4,13,0,8,4,67,5,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,3,48,,,,,,,,,,,,,,,,,0,242,10,252,399,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,356,C01,58,33,2,0,7,2,9,12,70,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2,36,,,,,,,,,,,,,,,,,0,236,15,251,398,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,357,B,111,33,7,4,19,3,8,6,142,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,6,56,,,,,,,,,,,,,,,,,0,397,9,406,593,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,358,B,14,66,5,1,8,5,4,11,17,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,3,81,,,,,,,,,,,,,,,,,0,217,14,231,312,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,359,B,58,118,5,13,30,4,16,26,39,2,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,4,70,,,,,,,,,,,,,,,,,0,386,27,413,650,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,360,B,21,62,5,1,28,0,6,26,43,1,0,1,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,3,35,,,,,,,,,,,,,,,,,0,234,22,256,382,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,360,C01,14,59,4,2,39,2,5,12,34,1,0,0,0,0,0,0,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,0,40,,,,,,,,,,,,,,,,,0,215,12,227,381,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,361,B,28,69,5,3,30,1,12,51,35,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,3,33,,,,,,,,,,,,,,,,,0,272,23,295,449,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,361,C01,36,95,8,3,18,1,9,40,25,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,6,39,,,,,,,,,,,,,,,,,0,281,18,299,448,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,362,B,16,43,4,2,31,1,6,9,14,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,6,24,,,,,,,,,,,,,,,,,0,160,8,168,259,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,363,B,7,18,1,1,3,0,1,4,10,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,12,,,,,,,,,,,,,,,,,0,59,4,63,99,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,364,B,14,45,8,1,9,0,1,2,3,3,1,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,0,93,5,98,131,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,365,B,31,47,0,4,13,0,23,11,43,15,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1,43,,,,,,,,,,,,,,,,,0,232,19,251,406,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,366,B,55,40,6,2,14,1,7,42,35,9,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,6,104,,,,,,,,,,,,,,,,,0,323,31,354,536,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,367,B,75,55,1,3,10,3,29,22,19,4,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,3,57,,,,,,,,,,,,,,,,,0,282,19,301,574,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,367,C01,63,91,0,0,5,6,5,29,24,3,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,3,35,,,,,,,,,,,,,,,,,0,265,21,286,573,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,368,B,24,39,0,2,51,1,2,12,22,8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2,36,,,,,,,,,,,,,,,,,0,199,10,209,313,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,369,B,35,90,8,5,51,0,12,19,21,4,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1,56,,,,,,,,,,,,,,,,,0,304,25,329,502,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,370,B,24,68,1,2,141,4,24,55,14,5,2,1,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,2,43,,,,,,,,,,,,,,,,,0,388,14,402,473,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,372,B,31,32,1,2,3,0,15,4,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1,28,,,,,,,,,,,,,,,,,0,137,5,142,203,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,373,B,24,92,2,1,10,1,17,17,18,6,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,4,30,,,,,,,,,,,,,,,,,0,223,13,236,377,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,374,B,16,18,2,2,1,1,7,10,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1,14,,,,,,,,,,,,,,,,,0,75,9,84,163,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,375,B,10,27,4,0,2,1,1,12,6,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,3,20,,,,,,,,,,,,,,,,,0,88,5,93,144,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,376,B,87,72,2,2,16,0,16,9,35,10,2,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,10,84,,,,,,,,,,,,,,,,,0,347,28,375,524,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,376,C01,80,78,4,1,19,1,15,9,19,6,2,0,0,0,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,5,89,,,,,,,,,,,,,,,,,0,331,34,365,524,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,377,B,6,9,1,1,0,2,4,11,11,3,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,0,18,,,,,,,,,,,,,,,,,0,67,11,78,103,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,378,B,12,48,2,1,2,1,7,18,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2,65,,,,,,,,,,,,,,,,,0,169,17,186,269,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,380,B,17,21,7,2,3,2,9,10,3,4,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,3,31,,,,,,,,,,,,,,,,,0,113,6,119,150,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,381,B,19,22,7,1,1,10,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,21,,,,,,,,,,,,,,,,,2,94,12,108,155,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,382,B,34,118,16,8,16,2,13,26,35,3,2,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2,53,,,,,,,,,,,,,,,,,0,330,30,360,521,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,382,C01,34,78,18,2,9,3,10,38,40,9,1,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,3,37,,,,,,,,,,,,,,,,,0,284,13,297,520,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,383,B,22,64,9,7,8,1,19,30,28,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2,44,,,,,,,,,,,,,,,,,0,239,14,253,419,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,383,C01,22,71,15,4,8,0,21,22,35,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,4,37,,,,,,,,,,,,,,,,,0,240,18,258,419,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,384,B,24,39,8,0,6,1,1,53,32,4,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,3,45,,,,,,,,,,,,,,,,,0,217,12,229,352,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,385,B,71,56,3,8,7,3,9,19,22,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,3,30,,,,,,,,,,,,,,,,,0,236,13,249,381,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,385,C01,53,59,2,1,3,5,5,13,20,18,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,3,46,,,,,,,,,,,,,,,,,0,229,17,246,380,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,386,B,30,95,3,3,5,0,23,43,44,5,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,7,66,,,,,,,,,,,,,,,,,0,325,58,383,574,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,386,C01,55,89,5,4,8,4,19,49,39,1,2,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,5,70,,,,,,,,,,,,,,,,,0,351,20,371,574,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,387,B,44,42,19,6,50,2,8,20,32,3,2,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,3,41,,,,,,,,,,,,,,,,,0,274,28,302,467,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,387,C01,40,32,15,2,67,2,7,16,29,3,0,2,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,67,,,,,,,,,,,,,,,,,0,283,8,291,466,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,388,B,77,77,27,10,47,3,9,15,47,4,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,42,,,,,,,,,,,,,,,,,0,360,25,385,572,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,389,B,71,81,21,7,45,3,7,18,44,0,1,2,0,0,0,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,3,59,,,,,,,,,,,,,,,,,0,366,32,398,636,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,390,B,51,21,21,9,57,0,7,21,26,3,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,46,,,,,,,,,,,,,,,,,0,264,21,285,486,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,390,C01,37,48,23,10,54,1,4,25,26,2,2,2,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,1,66,,,,,,,,,,,,,,,,,0,303,21,324,486,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,391,B,19,66,1,1,1,1,2,5,27,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,4,45,,,,,,,,,,,,,,,,,0,173,7,180,312,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,392,B,104,96,4,5,2,4,44,61,27,4,2,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,77,,,,,,,,,,,,,,,,,0,431,31,462,688,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,393,B,39,63,7,2,6,1,24,30,34,3,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,5,64,,,,,,,,,,,,,,,,,0,279,23,302,441,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,394,B,31,23,41,2,3,2,2,8,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,39,,,,,,,,,,,,,,,,,0,158,18,176,273,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,395,B,55,50,8,2,7,1,21,42,15,7,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,4,52,,,,,,,,,,,,,,,,,0,266,22,288,472,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,395,C01,37,68,3,0,8,0,22,36,17,6,1,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,8,49,,,,,,,,,,,,,,,,,0,257,19,276,472,,,,
1,18,NAYARIT,10,SAN BLAS,12,SAN BLAS,396,B,30,59,1,2,7,0,38,15,10,2,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,32,,,,,,,,,,,,,,,,,0,197,11,208,323,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,610,B,91,74,24,10,11,1,19,9,42,4,2,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,43,13,5,18,3,,,,,,,,,,,,0,372,8,380,543,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,610,C01,91,58,11,8,11,1,34,11,41,6,7,0,1,0,0,6,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,21,12,6,38,0,,,,,,,,,,,,0,364,13,377,543,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,610,C02,103,50,19,10,8,2,24,12,47,3,2,1,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,33,5,9,28,5,,,,,,,,,,,,0,363,10,373,543,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,666,B,83,38,8,3,5,0,17,14,33,8,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,5,26,12,4,0,,,,,,,,,,,,0,258,6,264,408,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,666,C01,83,39,10,7,6,5,19,2,36,4,1,0,0,0,0,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,9,23,22,6,2,,,,,,,,,,,,0,277,4,281,408,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,699,B,47,36,10,2,6,1,48,5,23,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,2,3,10,0,,,,,,,,,,,,0,200,3,203,295,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,700,B,102,61,12,7,12,1,41,8,47,7,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,11,23,14,7,5,,,,,,,,,,,,3,362,10,375,546,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,700,C01,112,50,20,8,12,2,25,0,54,4,0,2,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,6,17,15,3,5,,,,,,,,,,,,0,337,7,344,546,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,702,B,94,63,23,6,7,0,37,2,74,8,2,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,8,21,6,7,6,,,,,,,,,,,,1,366,11,378,547,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,702,C01,90,63,24,12,8,1,45,7,54,10,4,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,3,16,4,5,2,,,,,,,,,,,,0,350,10,360,547,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,703,B,109,50,12,12,3,1,37,4,72,7,3,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,9,23,11,16,6,,,,,,,,,,,,0,376,4,380,566,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,704,B,55,49,7,1,4,0,28,8,31,4,2,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,4,26,11,6,1,,,,,,,,,,,,0,238,6,244,325,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,705,B,154,70,21,15,16,2,40,19,59,6,2,0,0,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,11,15,6,9,7,,,,,,,,,,,,0,456,16,472,704,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,706,B,118,114,18,10,12,3,51,10,69,8,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,10,15,6,3,10,,,,,,,,,,,,0,459,9,468,678,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,707,B,87,65,28,16,13,1,27,17,65,8,3,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,10,11,0,7,6,,,,,,,,,,,,0,366,11,377,554,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,708,B,116,77,39,7,9,0,53,11,62,4,4,1,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,12,10,5,4,5,,,,,,,,,,,,0,421,10,431,680,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,709,B,146,77,15,8,19,4,66,12,68,8,5,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,19,14,5,14,1,,,,,,,,,,,,1,483,8,492,746,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,709,C01,127,93,15,12,14,0,59,13,71,13,1,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,17,24,6,4,5,,,,,,,,,,,,1,476,14,491,745,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,709,SMR01,192,168,52,22,14,2,44,18,129,11,7,0,0,0,0,5,7,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,3,6,4,17,4,,,,,,,,,,,,4,707,47,758,0,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,713,B,150,68,23,8,7,0,76,4,46,15,4,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,12,28,6,10,2,,,,,,,,,,,,1,461,11,473,697,,,,
1,18,NAYARIT,11,TEPIC,17,TEPIC,713,C01,161,77,19,11,5,0,75,1,45,12,3,1,0,0,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,14,37,10,5,0,,,,,,,,,,,,0,479,8,487,697,,,,
