CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,CP,MC,NA,MORENA,ES,PAN_MC,PRI_NA,PRI_NA_CP,PRI_PVEM_NA,PRI_PVEM_CP,PRI_CP,PRI_PVEM,PRI_PVEM_NA_CP,PVEM_NA,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,142,2,,,67,62,,114,,7,101,12,118,,,,,,179,,,,,,,4,4,0,0,,,,,,,,,,,,,668,1,11,680,1066
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,143,3,,,90,157,,120,,3,123,12,175,,,,,,273,,,,,,,17,4,1,2,,,,,,,,,,,,,977,0,24,1001,1624
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,144,3,,,70,146,,112,,21,156,15,194,,,,,,319,,,,,,,20,16,0,4,,,,,,,,,,,,,1073,0,32,1105,1739
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,145,1,,,19,3,,30,,2,18,0,5,,,,,,22,,,,,,,0,1,1,0,,,,,,,,,,,,,101,0,5,106,164
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,147,1,,,23,18,,46,,3,16,2,21,,,,,,102,,,,,,,3,3,0,0,,,,,,,,,,,,,237,0,12,249,488
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,148,1,,,17,9,,40,,1,7,2,28,,,,,,48,,,,,,,0,0,0,0,,,,,,,,,,,,,152,0,17,169,382
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,149,1,,,34,8,,6,,2,4,0,6,,,,,,34,,,,,,,0,0,0,0,,,,,,,,,,,,,94,0,7,101,161
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,150,1,,,25,6,,21,,0,4,0,24,,,,,,13,,,,,,,0,0,1,0,,,,,,,,,,,,,94,0,9,103,156
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,151,1,,,7,1,,10,,0,8,1,5,,,,,,37,,,,,,,0,0,0,0,,,,,,,,,,,,,69,0,2,71,116
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,152,2,,,16,23,,80,,8,14,6,64,,,,,,202,,,,,,,0,1,0,1,,,,,,,,,,,,,415,0,34,449,888
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,153,1,,,60,3,,10,,1,4,0,19,,,,,,27,,,,,,,0,0,0,0,,,,,,,,,,,,,124,0,9,133,240
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,154,1,,,16,13,,4,,0,14,0,3,,,,,,52,,,,,,,3,0,0,0,,,,,,,,,,,,,105,0,1,106,155
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,155,1,,,14,15,,37,,3,8,1,11,,,,,,57,,,,,,,7,3,0,1,,,,,,,,,,,,,157,0,7,164,322
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,156,1,,,32,23,,60,,2,12,0,36,,,,,,140,,,,,,,1,1,0,1,,,,,,,,,,,,,308,0,27,335,676
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,158,1,,,18,14,,38,,1,21,0,47,,,,,,35,,,,,,,2,2,0,0,,,,,,,,,,,,,178,0,11,189,317
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,160,1,,,36,17,,15,,1,16,2,5,,,,,,14,,,,,,,3,1,0,0,,,,,,,,,,,,,110,0,3,113,170
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,161,1,,,63,22,,20,,5,24,5,49,,,,,,68,,,,,,,1,1,1,1,,,,,,,,,,,,,260,0,18,278,528
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,162,1,,,10,6,,17,,0,8,2,5,,,,,,28,,,,,,,0,1,0,0,,,,,,,,,,,,,77,1,4,82,115
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,163,1,,,33,27,,77,,3,16,2,42,,,,,,46,,,,,,,1,1,0,0,,,,,,,,,,,,,248,0,11,259,410
,24,SAN LUIS POTOSI,10,RIOVERDE,8,CERRITOS,164,1,,,16,7,,33,,0,3,0,12,,,,,,36,,,,,,,1,0,0,0,,,,,,,,,,,,,108,0,5,113,158
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,9,CERRO DE SAN PEDRO,165,1,,,1,1,6,2,,,4,0,90,152,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,257,0,6,263,305
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,9,CERRO DE SAN PEDRO,167,1,,,2,2,5,6,,,0,0,71,123,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,209,0,10,219,276
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,9,CERRO DE SAN PEDRO,169,1,,,4,1,5,2,,,0,0,21,80,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,113,0,7,120,155
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,9,CERRO DE SAN PEDRO,170,1,,,1,0,1,4,,,0,0,28,97,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,131,0,1,132,152
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,9,CERRO DE SAN PEDRO,171,4,,,8,7,104,62,,,57,14,663,890,,,,,,,,,,,,1,1,0,0,,,,,,,,,,,,,1807,0,48,1855,2259
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,9,CERRO DE SAN PEDRO,172,2,,,5,2,29,14,,,86,6,210,257,,,,,,,,,,,,2,1,0,1,,,,,,,,,,,,,613,2,22,637,790
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,173,4,622,,29,8,,2,12,4,67,0,,,,,,,370,,,45,10,3,1,4,0,0,0,,,,,,,,,,,,,1177,1,31,1209,1743
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,174,2,363,,30,0,,1,13,5,36,0,,,,,,,212,,,23,2,3,0,3,2,0,0,,,,,,,,,,,,,693,1,17,711,1028
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,175,3,604,,54,0,,3,17,11,34,1,,,,,,,286,,,27,16,1,0,3,1,0,0,,,,,,,,,,,,,1058,0,29,1087,1545
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,176,3,524,,29,1,,2,27,9,46,2,,,,,,,325,,,46,12,9,1,1,0,0,1,,,,,,,,,,,,,1035,1,30,1066,1563
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,177,2,240,,21,0,,1,6,2,7,0,,,,,,,224,,,10,6,1,0,0,0,0,0,,,,,,,,,,,,,518,0,18,536,795
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,178,1,136,,18,1,,0,7,1,6,0,,,,,,,90,,,5,8,2,0,0,0,0,0,,,,,,,,,,,,,274,0,3,277,380
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,179,2,355,,13,3,,2,21,4,25,1,,,,,,,205,,,28,6,7,1,1,1,0,0,,,,,,,,,,,,,673,0,22,695,1029
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,180,1,91,32,1,7,,,0,,27,0,,,,,,,,,35,1,3,1,0,2,0,0,0,,,,,,1,,,,,,,201,0,12,213,369
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,181,1,74,,5,1,,1,0,2,3,0,,,,,,,125,,,3,2,1,0,1,0,0,0,,,,,,,,,,,,,218,0,19,237,356
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,182,2,224,,62,9,,,21,22,3,,,,,,,,333,,,,,,,,,,,,,,,,,,,,,,,674,43,13,730,1127
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,183,1,71,,3,,,,1,1,,,,,,,,,104,,,3,1,,,,,,,,,,,,,,,,,,,184,,4,188,296
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,184,2,209,,26,1,,1,7,8,12,0,,,,,,,172,,,16,7,7,0,1,,10,,,,,,,,,,,,,,477,,27,504,828
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,185,1,151,,8,4,,0,6,1,7,0,,,,,,,179,,,17,2,1,0,0,0,0,0,,,,,,,,,,,,,376,0,15,391,683
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,186,2,70,144,3,7,,,11,,47,3,,,,,,,,,339,9,6,1,0,6,2,1,1,,,,,,35,,,,,,,685,0,26,711,970
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,187,1,147,113,5,1,,,9,,17,3,,,,,,,,,149,11,1,5,0,0,1,0,0,,,,,,21,,,,,,,483,0,20,503,687
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,188,2,81,132,2,4,,,6,,37,5,,,,,,,,,157,9,3,1,1,5,0,0,0,,,,,,203,,,,,,,646,1,13,660,1065
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,189,2,76,123,2,9,,,9,,26,1,,,,,,,,,338,9,4,0,0,4,0,0,1,,,,,,79,,,,,,,681,0,25,706,1093
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,190,2,111,87,2,17,,,27,,67,4,,,,,,,,,474,11,2,1,0,19,0,2,3,,,,,,88,,,,,,,915,0,26,941,1325
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,191,2,159,101,4,12,,,22,,50,2,,,,,,,,,390,16,3,6,0,8,1,2,2,,,,,,149,,,,,,,927,0,35,962,1447
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,192,2,205,97,0,14,,,34,,73,2,,,,,,,,,285,20,1,9,0,5,1,0,2,,,,,,228,,,,,,,976,0,28,1004,1494
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,193,3,271,127,11,6,,,40,,74,6,,,,,,,,,421,32,9,8,0,5,3,2,5,,,,,,196,,,,,,,1216,0,42,1258,1810
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,194,2,181,55,3,2,,,14,,21,1,,,,,,,,,185,28,3,4,1,0,2,0,0,,,,,,25,,,,,,,525,0,22,547,818
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,195,2,90,154,3,2,,,11,,7,1,,,,,,,,,149,7,1,5,1,0,0,0,1,,,,,,9,,,,,,,441,0,15,456,618
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,196,1,86,,5,0,,0,1,0,0,0,,,,,,,87,,,15,2,2,0,0,0,0,0,,,,,,,,,,,,,198,0,7,205,258
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,197,1,153,,15,2,,,1,1,2,1,,,,,,,134,,,12,8,1,,,,,,,,,,,,,,,,,,330,,7,337,566
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,198,3,285,,7,1,,0,10,4,4,1,,,,,,,379,,,19,6,1,0,0,0,0,0,,,,,,,,,,,,,717,0,40,757,1364
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,199,1,129,,,,,,3,,1,,,,,,,,87,,,6,10,,1,,,,,,,,,,,,,,,,,237,,5,242,332
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,200,1,50,,0,0,,0,0,1,0,0,,,,,,,110,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,161,0,6,167,217
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,201,3,572,,24,3,,0,83,1,5,1,,,,,,,489,,,38,12,12,1,0,0,0,0,,,,,,,,,,,,,1241,0,59,1300,1941
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,202,2,353,,10,0,,0,2,2,5,0,,,,,,,340,,,6,7,1,0,0,0,0,0,,,,,,,,,,,,,726,0,33,759,1101
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,203,1,38,20,1,4,,,2,,10,0,,,,,,,,,50,2,0,1,0,3,1,0,0,,,,,,1,,,,,,,133,0,7,140,207
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,204,1,37,18,2,8,,,2,,19,0,,,,,,,,,75,7,1,0,0,8,0,0,2,,,,,,32,,,,,,,211,0,5,216,283
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,205,1,87,48,3,12,,,4,,19,1,,,,,,,,,177,10,2,1,0,0,0,0,0,,,,,,38,,,,,,,402,0,25,427,606
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,206,1,87,,18,2,,0,5,0,0,0,,,,,,,155,,,4,8,2,0,0,0,0,0,,,,,,,,,,,,,281,1,7,289,443
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,207,1,45,,2,0,,0,3,1,2,0,,,,,,,35,,,5,1,0,0,0,0,0,0,,,,,,,,,,,,,94,0,3,97,128
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,208,1,133,,25,2,,1,1,2,34,0,,,,,,,107,,,9,5,2,0,0,0,0,0,,,,,,,,,,,,,321,0,12,333,501
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,209,1,167,,7,1,,,7,8,,,,,,,,,246,,,7,3,3,,1,1,,,,,,,,,,,,,,,451,,7,458,613
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,210,1,86,,7,,,1,2,1,2,,,,,,,,108,,,7,4,6,,,,,,,,,,,,,,,,,,224,,35,259,412
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,211,1,108,,27,1,,0,2,0,2,0,,,,,,,200,,,1,8,1,0,1,0,0,0,,,,,,,,,,,,,351,24,0,375,551
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,212,2,200,136,8,3,,,15,,20,1,,,,,,,,,149,23,3,6,1,1,0,0,0,,,,,,48,,,,,,,614,0,26,640,945
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,213,1,53,30,4,3,,,3,,9,0,,,,,,,,,63,6,1,0,1,0,1,0,0,,,,,,14,,,,,,,188,0,9,197,270
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,214,1,137,,6,0,,1,2,1,1,0,,,,,,,136,,,18,5,2,0,0,0,0,0,,,,,,,,,,,,,309,,17,326,550
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,215,1,105,,4,2,,2,2,2,0,0,,,,,,,115,,,6,2,3,0,0,0,0,0,,,,,,,,,,,,,243,0,14,257,389
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,216,1,93,,2,1,,0,4,0,5,0,,,,,,,90,,,6,2,1,,0,0,0,0,,,,,,,,,,,,,204,0,12,216,326
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,217,2,238,,0,0,,0,4,1,4,0,,,,,,,262,,,14,9,3,0,0,1,0,0,,,,,,,,,,,,,536,0,26,562,901
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,218,1,31,,2,0,,0,0,0,0,0,,,,,,,82,,,7,0,2,0,0,0,0,0,,,,,,,,,,,,,124,0,4,128,183
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,219,1,75,49,3,7,,,21,,21,1,,,,,,,,,179,13,1,2,0,4,0,0,2,,,,,,60,,,,,,,438,0,7,445,653
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,220,3,,,346,20,136,,,,50,10,90,,231,,,,,,,,,,,5,1,1,1,,,,,,,,,,,,,891,0,50,941,1623
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,221,3,,,392,10,144,,,,63,8,89,,269,,,,,,,,,,,4,0,0,0,,,,,,,,,,,,,979,0,35,1014,1650
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,222,4,,,446,6,199,,,,76,7,166,,426,,,,,,,,,,,2,1,0,0,,,,,,,,,,,,,1329,0,47,1376,2444
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,223,2,,,196,3,69,,,,24,4,65,,238,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,601,1,10,612,911
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,224,2,,,179,10,73,,,,34,5,104,,290,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,696,0,21,717,1119
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,225,6,,,839,42,231,,,,271,27,379,,959,,,,,,,,,,,12,3,0,6,,,,,,,,,,,,,2769,0,61,2830,4471
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,226,3,,,284,17,108,,,,128,7,192,,314,,,,,,,,,,,3,0,0,0,,,,,,,,,,,,,1053,0,27,1080,1727
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,227,3,,,464,1,170,,,,21,4,347,,159,,,,,,,,,,,0,20,0,0,,,,,,,,,,,,,1186,2,48,1236,2029
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,228,3,,,397,7,172,,,,36,3,419,,163,,,,,,,,,,,1,1,0,1,,,,,,,,,,,,,1200,0,33,1233,2025
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,229,3,,,144,3,105,,,,19,8,186,,87,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,554,0,14,568,819
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,230,3,,,353,5,142,,,,24,0,374,,127,,,,,,,,,,,1,1,0,1,,,,,,,,,,,,,1028,0,50,1078,1712
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,231,2,,,194,0,65,,,,14,0,317,,103,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,695,0,15,710,1103
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,232,2,,,352,9,121,,,,33,3,257,,80,,,,,,,,,,,1,1,0,0,,,,,,,,,,,,,857,0,31,888,1453
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,233,2,,,359,1,82,,,,25,0,192,,63,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,722,0,20,742,1159
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,234,3,,,395,6,197,,,,26,5,330,,65,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,1026,0,52,1078,1814
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,235,1,,,27,5,4,,,,3,4,15,,23,,,,,,,,,,,1,1,0,0,,,,,,,,,,,,,83,0,7,90,163
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,236,1,,,24,27,15,,,,12,20,36,,43,,,,,,,,,,,9,1,2,0,,,,,,,,,,,,,189,0,11,200,329
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,237,1,,,36,6,21,,,,3,3,13,,40,,,,,,,,,,,2,0,0,0,,,,,,,,,,,,,124,0,5,129,257
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,238,1,,,20,1,52,,,,3,0,21,,16,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,113,0,6,119,204
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,239,1,,,9,0,17,,,,1,1,8,,34,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,71,0,5,76,114
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,240,1,,,38,8,13,,,,10,0,10,,23,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,102,0,8,110,184
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,241,1,,,83,7,83,,,,21,0,93,,151,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,438,0,37,475,738
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,242,1,,,82,2,44,,,,1,1,88,,70,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,288,0,22,310,517
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,243,2,,,249,14,103,,,,25,2,166,,232,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,792,0,60,852,1488
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,244,1,,,10,4,98,,,,4,0,7,,64,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,188,0,7,195,298
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,245,1,,,108,8,33,,,,5,2,93,,134,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,383,0,42,425,637
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,246,2,,,285,11,144,,,,11,1,157,,233,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,842,0,51,893,1387
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,247,2,,,276,6,136,,,,16,1,56,,160,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,651,0,30,681,1071
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,248,2,,,179,1,67,,,,7,1,42,,146,,,,,,,,,,,0,2,0,0,,,,,,,,,,,,,445,0,15,460,767
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,249,1,,,40,4,79,,,,6,1,30,,104,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,264,0,15,279,469
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,250,1,,,45,3,47,,,,6,2,52,,65,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,220,0,28,248,436
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,251,2,110,,292,1,,,,13,12,0,,,,,242,,,,,,,,,0,0,0,0,,,,,,,,,,,,,670,0,24,694,891
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,252,2,336,,354,6,,,,26,33,2,,,,,336,,,,,,,,,3,0,0,0,,,,,,,,,,,,,1096,1,33,1130,1468
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,253,2,274,,300,5,,,,6,24,1,,,,,281,,,,,,,,,0,0,0,0,,,,,,,,,,,,,891,0,49,940,1140
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,254,1,68,,123,2,,,,1,6,0,,,,,75,,,,,,,,,0,1,0,0,,,,,,,,,,,,,276,0,14,290,347
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,255,1,88,,185,7,,,,10,43,0,,,,,105,,,,,,,,,2,0,0,0,,,,,,,,,,,,,440,0,15,455,577
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,256,2,182,,207,7,,,,10,48,0,,,,,189,,,,,,,,,2,0,1,0,,,,,,,,,,,,,646,33,27,706,877
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,257,2,283,,318,16,,,,27,52,4,,,,,257,,,,,,,,,2,0,1,1,,,,,,,,,,,,,961,0,82,1043,1328
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,258,1,143,,149,3,,,,9,9,0,,,,,165,,,,,,,,,0,0,0,0,,,,,,,,,,,,,478,1,22,501,684
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,259,3,322,,461,9,,,,9,24,0,,,,,382,,,,,,,,,0,1,0,0,,,,,,,,,,,,,1208,0,116,1324,1729
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,260,3,354,,433,5,,,,12,14,1,,,,,274,,,,,,,,,1,1,0,1,,,,,,,,,,,,,1096,0,80,1176,1560
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,261,1,115,,68,2,,,,13,4,0,,,,,83,,,,,,,,,0,0,0,0,,,,,,,,,,,,,285,0,26,311,411
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,262,1,143,,94,4,,,,1,1,0,,,,,100,,,,,,,,,0,1,0,0,,,,,,,,,,,,,344,0,32,376,486
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,263,1,138,,137,2,,,,1,5,0,,,,,98,,,,,,,,,0,0,0,0,,,,,,,,,,,,,381,0,33,414,596
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,264,2,166,,180,3,,,,21,19,1,,,,,217,,,,,,,,,1,0,0,0,,,,,,,,,,,,,608,0,43,651,824
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,265,2,281,,275,12,,,,8,37,1,,,,,199,,,,,,,,,1,0,1,0,,,,,,,,,,,,,815,0,64,879,1173
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,266,9,838,,87,28,,,222,,317,20,,,,,,,,762,,49,3,8,3,9,3,0,2,1310,,,,,,,,,,,,3661,5,111,3777,6680
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,267,4,325,,34,17,,,94,,131,8,,,,,,,,171,,20,4,5,0,5,7,1,4,540,,,,,,,,,,,,1366,1,55,1422,2588
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,268,1,62,,3,0,,,16,,23,2,,,,,,,,48,,4,0,0,0,0,1,6,1,147,,,,,,,,,,,,313,0,3,316,683
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,269,1,72,,7,2,,,21,,39,0,,,,,,,,47,,6,1,1,1,2,0,0,0,189,,,,,,,,,,,,388,0,10,398,720
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,270,2,96,,13,1,,,32,,32,1,,,,,,,,86,,11,0,1,1,0,0,2,0,273,,,,,,,,,,,,549,0,11,560,834
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,271,5,415,,54,20,,,101,,157,17,,,,,,,,246,,25,4,2,2,3,2,1,0,762,,,,,,,,,,,,1811,1,49,1861,3376
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,272,2,219,,14,9,,,33,,23,3,,,,,,,,101,,20,0,1,0,0,1,0,1,187,,,,,,,,,,,,612,0,33,645,1181
