CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,C_COMUN_PAN_PRD,C_COMUN_PAN_MC,C_COMUN_PRD_PVEM,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA,CAND_IND36,CAND_IND37,CAND_IND38,CAND_IND39,CAND_IND40,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1200,B,1,0,B,24,49,10,12,21,9,6,161,36,,,,2,0,0,1,2,51,,,,,384,1,17,402,741,Acta casilla,,,http://iem.org.mx/actas/D1200B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1200,C,1,0,C01,23,55,21,13,32,13,5,120,25,,,,0,1,0,0,2,44,,,,,354,0,28,382,741,Acta casilla,,,http://iem.org.mx/actas/D1200C01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1200,C,2,0,C02,34,63,12,11,29,10,2,139,36,,,,0,0,0,0,1,50,,,,,387,0,23,410,741,Acta casilla,,,http://iem.org.mx/actas/D1200C02.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1200,C,3,0,C03,32,42,17,15,24,17,5,121,26,,,,2,0,0,0,1,45,,,,,347,0,27,374,740,Acta casilla,,,http://iem.org.mx/actas/D1200C03.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1200,C,4,0,C04,39,60,24,14,32,8,0,141,37,,,,1,0,0,0,1,36,,,,,393,0,19,412,740,Acta casilla,,,http://iem.org.mx/actas/D1200C04.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1201,B,1,0,B,36,56,13,13,18,9,3,90,32,,,,3,1,0,0,2,32,,,,,308,0,17,325,601,Acta casilla,,,http://iem.org.mx/actas/D1201B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1201,C,1,0,C01,20,49,11,11,19,10,2,86,34,,,,1,1,0,0,1,28,,,,,273,0,18,291,600,Acta casilla,,,http://iem.org.mx/actas/D1201C01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1201,C,2,0,C02,14,48,24,10,31,16,4,90,24,,,,1,0,0,0,4,40,,,,,306,0,15,321,600,Acta casilla,,,http://iem.org.mx/actas/D1201C02.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1201,C,3,0,C03,29,63,15,13,19,15,2,97,27,,,,2,1,1,0,1,36,,,,,321,0,24,345,600,Acta casilla,,,http://iem.org.mx/actas/D1201C03.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1202,B,1,0,B,30,61,14,18,35,10,2,114,30,,,,0,0,1,0,3,47,,,,,365,0,27,392,709,Acta casilla,,,http://iem.org.mx/actas/D1202B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1202,C,1,0,C01,32,57,12,13,16,11,8,129,30,,,,1,0,0,0,9,49,,,,,367,1,20,388,709,Acta casilla,,,http://iem.org.mx/actas/D1202C01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1202,C,2,0,C02,22,49,17,14,21,10,4,130,33,,,,0,1,0,0,0,44,,,,,345,1,26,372,708,Acta casilla,,,http://iem.org.mx/actas/D1202C02.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1202,C,3,0,C03,36,51,16,20,20,14,1,107,21,,,,0,0,0,0,2,49,,,,,337,0,27,364,708,Acta casilla,,,http://iem.org.mx/actas/D1202C03.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1202,C,4,0,C04,33,56,22,15,26,11,3,107,15,,,,0,3,0,0,1,38,,,,,330,0,24,354,708,Acta casilla,,,http://iem.org.mx/actas/D1202C04.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1203,B,1,0,B,43,50,20,7,26,14,10,134,30,,,,0,1,0,0,1,55,,,,,391,0,32,423,669,Acta casilla,,,http://iem.org.mx/actas/D1203B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1203,C,1,0,C01,47,66,16,5,22,18,5,120,30,,,,1,0,0,0,2,50,,,,,382,0,42,424,669,Acta casilla,,,http://iem.org.mx/actas/D1203C01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1203,C,2,0,C02,70,57,25,7,21,14,7,117,23,,,,0,0,0,0,1,45,,,,,387,0,21,408,669,Acta casilla,,,http://iem.org.mx/actas/D1203C02.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1204,B,1,0,B,32,47,17,7,17,12,3,113,22,,,,0,0,0,0,3,48,,,,,321,0,22,343,589,Acta casilla,,,http://iem.org.mx/actas/D1204B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1204,C,1,0,C01,25,28,27,12,22,10,7,88,23,,,,1,0,0,0,3,37,,,,,283,0,18,301,588,Acta casilla,,,http://iem.org.mx/actas/D1204C01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1204,C,2,0,C02,32,35,21,12,21,3,3,107,19,,,,2,1,0,1,1,42,,,,,300,1,26,327,588,Acta casilla,,,http://iem.org.mx/actas/D1204C02.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1208,B,1,0,B,44,58,12,19,32,15,6,128,22,,,,0,0,1,0,2,63,,,,,402,0,39,441,728,Acta casilla,,,http://iem.org.mx/actas/D1208B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1208,C,1,0,C01,51,50,17,16,35,13,2,142,31,,,,2,1,1,0,0,51,,,,,412,3,33,448,728,Acta casilla,,,http://iem.org.mx/actas/D1208C01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1209,B,1,0,B,19,54,17,12,22,10,2,105,12,,,,0,0,0,0,0,30,,,,,283,0,22,305,520,Acta casilla,,,http://iem.org.mx/actas/D1209B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1209,C,1,0,C01,32,39,11,16,19,12,6,85,17,,,,0,0,0,0,0,25,,,,,262,0,20,282,520,Acta casilla,,,http://iem.org.mx/actas/D1209C01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1209,C,2,0,C02,33,25,9,13,21,10,7,113,20,,,,1,0,0,0,0,24,,,,,276,0,18,294,519,Acta casilla,,,http://iem.org.mx/actas/D1209C02.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1210,B,1,0,B,31,36,7,10,21,11,4,83,14,,,,0,0,1,0,1,38,,,,,257,0,23,280,448,Acta casilla,,,http://iem.org.mx/actas/D1210B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1210,C,1,0,C01,33,28,16,6,24,7,5,73,16,,,,0,1,0,0,1,34,,,,,244,0,23,267,448,Acta casilla,,,http://iem.org.mx/actas/D1210C01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1211,B,1,0,B,36,41,10,3,29,15,3,119,21,,,,0,0,0,0,2,39,,,,,318,0,21,339,549,Acta casilla,,,http://iem.org.mx/actas/D1211B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1211,C,1,0,C01,51,35,13,8,30,10,3,113,12,,,,1,0,0,0,2,51,,,,,329,0,28,357,549,Acta casilla,,,http://iem.org.mx/actas/D1211C01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1211,C,2,0,C02,32,40,15,5,29,10,6,134,23,,,,0,0,0,0,1,33,,,,,328,1,11,340,549,Acta casilla,,,http://iem.org.mx/actas/D1211C02.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1212,B,1,0,B,43,37,11,7,31,10,10,132,27,,,,0,0,0,0,2,60,,,,,370,0,34,404,676,Acta casilla,,,http://iem.org.mx/actas/D1212B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1212,C,1,0,C01,24,42,25,20,18,12,4,154,30,,,,0,0,0,0,1,43,,,,,373,0,28,401,676,Acta casilla,,,http://iem.org.mx/actas/D1212C01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1212,C,2,0,C02,50,47,18,9,26,14,6,114,17,,,,0,1,0,0,4,60,,,,,366,0,35,401,676,Acta casilla,,,http://iem.org.mx/actas/D1212C02.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1213,B,1,0,B,41,52,15,3,31,11,3,108,16,,,,0,0,0,0,1,38,,,,,319,0,25,344,576,Acta casilla,,,http://iem.org.mx/actas/D1213B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1213,C,1,0,C01,53,35,15,10,31,14,2,94,20,,,,0,0,0,1,2,38,,,,,315,0,19,334,576,Acta casilla,,,http://iem.org.mx/actas/D1213C01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1214,B,1,0,B,27,33,8,13,22,12,5,100,29,,,,0,0,0,0,1,40,,,,,290,0,28,318,528,Acta casilla,,,http://iem.org.mx/actas/D1214B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1214,C,1,0,C01,39,40,14,16,17,10,3,102,30,,,,0,1,0,1,2,33,,,,,308,0,27,335,528,Acta casilla,,,http://iem.org.mx/actas/D1214C01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1214,C,2,0,C02,12,35,7,14,23,8,6,109,30,,,,1,0,0,0,0,24,,,,,269,0,22,291,527,Acta casilla,,,http://iem.org.mx/actas/D1214C02.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1216,B,1,0,B,29,40,9,17,9,11,6,123,27,,,,1,1,0,1,1,31,,,,,306,2,19,327,739,Acta casilla,,,http://iem.org.mx/actas/D1216B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1216,C,1,0,C01,29,53,11,15,30,10,4,102,36,,,,0,2,0,0,3,33,,,,,328,1,23,352,738,Acta casilla,,,http://iem.org.mx/actas/D1216C01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1216,C,2,0,C02,33,69,18,13,25,15,8,97,22,,,,2,0,0,0,1,38,,,,,341,0,28,369,738,Acta casilla,,,http://iem.org.mx/actas/D1216C02.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1216,C,3,0,C03,25,61,8,14,21,8,3,123,20,,,,0,0,0,0,1,37,,,,,321,0,26,347,738,Acta casilla,,,http://iem.org.mx/actas/D1216C03.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1216,C,4,0,C04,26,60,11,10,29,7,5,94,33,,,,0,0,0,0,2,27,,,,,304,0,19,323,738,Acta casilla,,,http://iem.org.mx/actas/D1216C04.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1216,C,5,0,C05,30,48,14,15,35,13,3,93,20,,,,3,0,0,0,4,42,,,,,320,0,12,332,738,Acta casilla,,,http://iem.org.mx/actas/D1216C05.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1216,C,6,0,C06,24,47,19,16,31,16,6,95,34,,,,0,0,0,0,0,0,,,,,288,0,0,288,738,Acta casilla,,,http://iem.org.mx/actas/D1216C06.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1216,C,7,0,C07,34,60,13,9,23,25,6,98,31,,,,1,1,1,0,1,29,,,,,332,0,26,358,738,Acta casilla,,,http://iem.org.mx/actas/D1216C07.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1216,C,8,0,C08,30,44,18,15,35,9,4,94,42,,,,0,0,0,1,4,25,,,,,321,1,28,350,738,Acta casilla,,,http://iem.org.mx/actas/D1216C08.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1216,C,9,0,C09,29,49,16,9,24,5,2,115,24,,,,1,1,0,1,0,38,,,,,314,0,26,340,738,Acta casilla,,,http://iem.org.mx/actas/D1216C09.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1216,C,10,0,C10,18,39,0,3,19,9,5,119,39,,,,0,0,0,0,3,38,,,,,292,0,0,292,738,Acta casilla,,,http://iem.org.mx/actas/D1216C10.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1216,C,11,0,C11,31,52,14,14,30,12,11,101,17,,,,2,0,0,0,1,33,,,,,318,0,22,340,738,Acta casilla,,,http://iem.org.mx/actas/D1216C11.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1217,B,1,0,B,46,46,16,6,29,4,9,107,13,,,,0,0,0,0,6,60,,,,,342,0,23,365,563,Acta casilla,,,http://iem.org.mx/actas/D1217B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1217,C,1,0,C01,41,56,23,5,35,7,5,105,32,,,,3,0,0,0,3,35,,,,,350,2,26,378,563,Acta casilla,,,http://iem.org.mx/actas/D1217C01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1217,C,2,0,C02,38,45,13,9,28,17,5,128,22,,,,0,2,0,0,3,49,,,,,359,0,31,390,563,Acta casilla,,,http://iem.org.mx/actas/D1217C02.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1218,B,1,0,B,38,31,8,16,25,10,4,93,18,,,,0,0,1,0,3,37,,,,,284,1,19,304,518,Acta casilla,,,http://iem.org.mx/actas/D1218B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1218,C,1,0,C01,28,48,14,8,22,8,5,86,26,,,,0,1,0,0,0,25,,,,,271,0,20,291,518,Acta casilla,,,http://iem.org.mx/actas/D1218C01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1218,C,2,0,C02,35,31,19,13,24,17,4,91,15,,,,0,1,0,0,3,31,,,,,284,0,28,312,518,Acta casilla,,,http://iem.org.mx/actas/D1218C02.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1219,B,1,0,B,33,44,9,8,29,15,7,113,13,,,,1,0,0,1,1,44,,,,,318,1,17,336,590,Acta casilla,,,http://iem.org.mx/actas/D1219B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1219,C,1,0,C01,27,66,10,15,33,8,5,110,11,,,,1,0,0,0,1,38,,,,,325,0,29,354,589,Acta casilla,,,http://iem.org.mx/actas/D1219C01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1219,C,2,0,C02,39,53,6,6,28,13,8,105,20,,,,0,0,0,1,3,48,,,,,330,0,19,349,589,Acta casilla,,,http://iem.org.mx/actas/D1219C02.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1220,B,1,0,B,34,43,15,15,36,8,3,109,27,,,,0,1,0,0,3,49,,,,,343,2,35,380,647,Acta casilla,,,http://iem.org.mx/actas/D1220B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1220,C,1,0,C01,52,43,21,15,27,9,8,123,28,,,,0,0,0,0,1,37,,,,,364,1,31,396,646,Acta casilla,,,http://iem.org.mx/actas/D1220C01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1220,C,2,0,C02,42,74,15,7,35,11,5,102,13,,,,2,0,0,0,2,50,,,,,358,0,24,382,646,Acta casilla,,,http://iem.org.mx/actas/D1220C02.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1252,B,1,0,B,11,44,17,11,15,4,79,79,28,,,,0,1,0,0,0,6,,,,,295,0,13,308,521,Acta casilla,,,http://iem.org.mx/actas/D1252B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1252,C,1,0,C01,11,43,23,14,12,7,1,84,30,,,,0,0,0,0,4,14,,,,,243,0,25,268,520,Acta casilla,,,http://iem.org.mx/actas/D1252C01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1252,E,1,0,E01,8,43,18,3,11,4,4,30,39,,,,0,0,0,3,0,1,,,,,164,0,9,173,308,Acta casilla,,,http://iem.org.mx/actas/D1252E01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1252,E,2,0,E02,11,43,19,7,7,3,0,14,9,,,,0,2,0,0,0,20,,,,,135,0,21,156,394,Acta casilla,,,http://iem.org.mx/actas/D1252E02.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1253,B,1,0,B,7,58,34,7,31,0,3,27,4,,,,1,0,0,0,0,42,,,,,214,0,27,241,555,Acta casilla,,,http://iem.org.mx/actas/D1253B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1253,E,1,0,E01,4,40,18,3,7,4,1,13,34,,,,0,0,0,0,0,0,,,,,124,0,11,135,294,Acta casilla,,,http://iem.org.mx/actas/D1253E01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1254,B,1,0,B,28,67,4,1,21,5,6,30,75,,,,0,0,6,0,0,15,,,,,258,1,36,295,572,Acta casilla,,,http://iem.org.mx/actas/D1254B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1255,B,1,0,B,21,112,6,13,17,5,3,19,56,,,,2,0,0,0,0,42,,,,,296,0,26,322,716,Acta casilla,,,http://iem.org.mx/actas/D1255B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1255,E,1,0,E01,17,37,11,3,21,9,3,10,15,,,,0,0,0,0,0,0,,,,,126,0,16,142,400,Acta casilla,,,http://iem.org.mx/actas/D1255E01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1256,B,1,0,B,22,73,30,10,54,2,7,26,37,,,,1,2,0,0,0,27,,,,,291,0,34,325,740,Acta casilla,,,http://iem.org.mx/actas/D1256B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1256,C,1,0,C01,23,93,32,8,44,8,1,21,41,,,,4,4,0,1,1,18,,,,,299,0,17,316,739,Acta casilla,,,http://iem.org.mx/actas/D1256C01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1257,B,1,0,B,18,32,5,6,15,5,1,6,40,,,,0,1,0,0,0,16,,,,,145,0,28,173,392,Acta casilla,,,http://iem.org.mx/actas/D1257B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1257,C,1,0,C01,14,36,8,4,16,2,2,14,36,,,,1,0,0,0,0,14,,,,,147,0,14,161,392,Acta casilla,,,http://iem.org.mx/actas/D1257C01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1258,B,1,0,B,11,50,5,4,17,3,0,28,18,,,,0,0,0,0,0,26,,,,,162,0,18,180,325,Acta casilla,,,http://iem.org.mx/actas/D1258B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1259,B,1,0,B,7,63,3,7,19,2,0,10,35,,,,0,0,0,0,0,10,,,,,156,0,19,175,325,Acta casilla,,,http://iem.org.mx/actas/D1259B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1260,B,1,0,B,25,113,10,11,22,4,5,52,47,,,,0,0,0,0,1,74,,,,,364,0,40,404,723,Acta casilla,,,http://iem.org.mx/actas/D1260B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1260,E,1,0,E01,8,21,2,1,7,1,0,10,21,,,,1,0,0,0,0,0,,,,,72,0,11,83,159,Acta casilla,,,http://iem.org.mx/actas/D1260E01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1261,B,1,0,B,24,98,9,2,18,1,0,25,29,,,,2,0,0,1,0,8,,,,,217,0,23,240,533,Acta casilla,,,http://iem.org.mx/actas/D1261B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1261,C,1,0,C01,22,111,8,4,24,6,3,24,45,,,,1,0,0,0,1,10,,,,,259,1,21,281,532,Acta casilla,,,http://iem.org.mx/actas/D1261C01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1263,B,1,0,B,25,39,15,15,32,11,3,97,24,,,,0,0,0,0,2,40,,,,,303,0,31,334,726,Acta casilla,,,http://iem.org.mx/actas/D1263B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1263,C,1,0,C01,25,45,24,12,31,13,5,106,28,,,,0,0,0,0,3,39,,,,,331,0,32,363,726,Acta casilla,,,http://iem.org.mx/actas/D1263C01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1263,E,1,0,E01,6,16,1,7,16,6,5,12,2,,,,0,0,0,0,0,14,,,,,85,0,12,97,207,Acta casilla,,,http://iem.org.mx/actas/D1263E01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1263,C,2,0,C02,26,51,15,8,25,6,5,104,28,,,,0,0,0,0,0,41,,,,,309,0,23,332,726,Acta casilla,,,http://iem.org.mx/actas/D1263C02.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1263,C,3,0,C03,26,53,11,18,21,12,4,101,26,,,,1,0,0,0,3,34,,,,,310,0,20,330,725,Acta casilla,,,http://iem.org.mx/actas/D1263C03.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1263,C,4,0,C04,30,48,15,8,30,9,4,98,27,,,,0,1,0,0,2,35,,,,,307,0,24,331,725,Acta casilla,,,http://iem.org.mx/actas/D1263C04.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1263,C,5,0,C05,25,48,19,18,21,13,6,103,26,,,,1,0,0,0,3,25,,,,,308,0,20,328,725,Acta casilla,,,http://iem.org.mx/actas/D1263C05.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1263,C,6,0,C06,14,43,17,10,26,8,6,103,29,,,,1,1,0,0,1,40,,,,,299,1,20,320,725,Acta casilla,,,http://iem.org.mx/actas/D1263C06.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1263,C,7,0,C07,16,43,17,14,26,8,8,103,31,,,,0,1,1,1,5,0,,,,,274,0,25,299,725,Acta casilla,,,http://iem.org.mx/actas/D1263C07.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1263,C,8,0,C08,30,42,18,25,24,5,3,94,19,,,,0,1,0,0,0,40,,,,,301,0,20,321,725,Acta casilla,,,http://iem.org.mx/actas/D1263C08.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1263,C,9,0,C09,24,56,15,6,23,7,7,104,25,,,,0,0,0,0,0,32,,,,,299,0,10,309,725,Acta casilla,,,http://iem.org.mx/actas/D1263C09.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1263,C,10,0,C10,26,58,20,9,36,15,6,117,20,,,,0,0,0,0,0,31,,,,,338,0,20,358,725,Acta casilla,,,http://iem.org.mx/actas/D1263C10.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1263,C,11,0,C11,18,42,15,12,25,12,3,106,34,,,,0,0,0,0,4,35,,,,,306,0,32,338,725,Acta casilla,,,http://iem.org.mx/actas/D1263C11.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1263,C,12,0,C12,42,44,15,6,26,6,7,130,33,,,,0,0,0,0,0,31,,,,,340,0,17,357,725,Acta casilla,,,http://iem.org.mx/actas/D1263C12.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1263,C,13,0,C13,30,38,32,16,24,6,7,89,39,,,,0,1,0,0,2,32,,,,,316,0,25,341,725,Acta casilla,,,http://iem.org.mx/actas/D1263C13.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1263,C,14,0,C14,21,42,14,16,20,11,11,85,27,,,,0,0,0,0,1,38,,,,,286,2,20,308,725,Acta casilla,,,http://iem.org.mx/actas/D1263C14.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1263,C,15,0,C15,20,50,22,7,15,8,3,92,29,,,,1,0,0,0,1,38,,,,,286,1,32,319,725,Acta casilla,,,http://iem.org.mx/actas/D1263C15.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1263,C,16,0,C16,21,28,11,8,27,7,7,104,30,,,,0,1,1,0,1,21,,,,,267,0,30,297,725,Acta casilla,,,http://iem.org.mx/actas/D1263C16.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1264,B,1,0,B,16,35,9,18,25,7,7,101,23,,,,1,0,1,0,1,24,,,,,268,0,20,288,673,Acta casilla,,,http://iem.org.mx/actas/D1264B.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1264,C,1,0,C01,29,29,10,19,18,12,4,80,19,,,,2,0,0,0,1,22,,,,,245,0,21,266,673,Acta casilla,,,http://iem.org.mx/actas/D1264C01.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1264,C,2,0,C02,20,48,11,13,16,14,2,114,19,,,,0,1,0,0,2,35,,,,,295,0,27,322,673,Acta casilla,,,http://iem.org.mx/actas/D1264C02.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1264,C,3,0,C03,27,54,13,15,25,18,4,85,37,,,,1,0,0,0,2,31,,,,,312,2,30,344,672,Acta casilla,,,http://iem.org.mx/actas/D1264C03.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1264,C,4,0,C04,24,44,17,9,21,10,11,74,20,,,,0,0,0,0,0,37,,,,,267,0,24,291,672,Acta casilla,,,http://iem.org.mx/actas/D1264C04.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1264,C,5,0,C05,15,37,6,12,14,11,1,97,26,,,,0,0,0,0,0,37,,,,,256,0,23,279,672,Acta casilla,,,http://iem.org.mx/actas/D1264C05.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1264,C,6,0,C06,33,31,12,16,23,14,4,101,19,,,,0,2,0,0,1,25,,,,,281,2,18,301,672,Acta casilla,,,http://iem.org.mx/actas/D1264C06.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1264,C,7,0,C07,14,45,18,11,19,2,3,88,19,,,,0,0,0,1,1,29,,,,,250,0,19,269,672,Acta casilla,,,http://iem.org.mx/actas/D1264C07.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1264,C,8,0,C08,19,54,16,20,14,11,4,80,31,,,,2,0,0,0,1,32,,,,,284,1,18,303,672,Acta casilla,,,http://iem.org.mx/actas/D1264C08.pdf
5,16,MICHOACAN,10,MORELIA NOROESTE,54,MORELIA,1265,B,1,0,B,27,34,19,9,26,20,10,129,18,,,,0,0,0,0,0,33,,,,,325,1,21,347,688,Acta casilla,,,http://iem.org.mx/actas/D1265B.pdf
