CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,PBC,NVA_ALIANZA,PES,MC,MORENA,PPC,MUNICIPALISTA,PH,PRI_PT_PVEM_NVA_ALIANZA,PRI_PT_PVEM,PRI_PT_NVA_ALIANZA,PRI_PVEM_NVA_ALIANZA,PT_PVEM_NVA_ALIANZA,PRI_PT,PRI_PVEM,PRI_NVA_ALIANZA,PT_PVEM,PT_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,293,2,219,89,12,3,10,34,10,11,47,29,12,5,2,0,0,0,2,0,0,1,1,0,0,1,,,,,,,,0,488,28,516,1366,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,294,2,90,51,4,1,5,22,18,6,27,38,2,3,5,2,1,0,0,0,1,5,2,0,0,0,,,,,,,,1,283,10,294,975,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,295,1,93,61,3,0,4,12,9,9,19,28,2,0,5,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,1,247,7,255,691,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,296,1,108,59,5,2,2,27,3,5,25,22,3,1,6,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,0,269,7,276,744,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,297,2,100,53,8,2,6,53,9,10,29,33,2,2,6,2,0,0,1,0,1,1,0,0,0,0,,,,,,,,0,319,7,326,888,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,298,2,84,55,5,1,5,22,9,13,15,17,5,5,6,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,1,244,14,259,800,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,314,2,191,82,2,0,7,46,17,27,34,35,3,2,14,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,3,462,24,489,1098,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,315,2,145,82,6,2,2,35,19,30,77,54,6,1,11,0,0,0,0,0,0,2,2,0,0,0,,,,,,,,2,474,16,492,1021,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,316,2,157,75,1,3,4,26,14,10,37,30,6,5,3,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,0,373,13,386,1040,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,317,2,126,61,5,2,5,22,11,10,29,21,3,4,5,1,0,0,0,0,0,3,0,0,0,0,,,,,,,,0,308,14,322,1001,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,318,2,175,73,2,2,7,36,8,8,29,14,7,4,12,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,1,379,15,395,773,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,319,2,107,78,1,4,8,27,9,12,50,33,7,3,3,1,1,0,1,0,0,3,1,0,0,0,,,,,,,,0,349,18,367,1279,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,320,2,122,52,4,1,3,19,9,8,46,31,4,3,6,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,0,309,12,321,828,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,321,2,104,57,5,1,2,16,7,8,36,7,5,6,4,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,0,260,12,272,969,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,322,1,75,43,6,1,3,28,10,15,39,28,5,2,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,264,14,278,674,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,323,2,98,53,0,0,4,18,24,12,36,30,0,6,6,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,1,288,11,300,932,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,324,2,160,95,9,0,8,46,5,15,43,48,9,3,19,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,1,462,21,484,1099,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,334,2,209,68,8,5,10,58,12,33,51,54,4,8,20,2,0,0,0,0,0,1,0,0,0,0,,,,,,,,0,543,17,560,1353,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,335,2,206,98,6,3,3,54,24,23,46,51,12,5,38,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,572,22,595,1391,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,336,1,75,32,1,0,1,17,4,5,12,19,0,2,5,0,1,0,0,0,1,1,1,0,0,0,,,,,,,,0,177,4,181,518,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,337,1,81,47,2,4,5,24,7,11,36,26,7,6,5,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,0,263,0,263,743,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,338,2,142,64,1,1,6,26,9,16,48,26,7,3,4,1,0,0,0,0,1,2,0,1,0,1,,,,,,,,1,359,15,375,1053,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,339,3,140,78,5,0,4,40,4,26,64,40,8,12,11,0,0,0,0,0,0,0,0,0,0,0, , , , , , , ,0,432,27,459,2023,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,340,2,134,71,5,3,7,15,7,12,79,29,2,3,9,1,1,0,1,0,0,1,0,0,0,0,,,,,,,,0,380,17,397,1243,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,341,2,111,95,5,3,5,23,10,14,61,42,4,5,5,0,0,0,0,0,0,2,1,0,0,1,,,,,,,,1,387,3,391,1316,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,342,2,173,49,7,1,4,28,14,16,35,50,3,5,6,0,0,0,1,0,0,0,2,0,0,0,,,,,,,,0,394,13,407,1127,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,343,2,103,39,0,0,12,34,13,21,33,44,6,2,2,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,0,311,22,333,905,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,344,2,105,61,7,1,4,23,10,10,27,28,2,5,7,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,0,292,11,303,834,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,345,2,56,28,0,1,4,17,6,6,20,9,0,1,3,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,1,152,4,157,976,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,346,12,916,293,28,7,40,234,87,143,271,236,45,31,73,3,0,0,0,0,2,3,3,0,0,0, , , , , , , ,3,2415,69,2487,8384,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,347,3,280,132,7,1,10,74,25,44,60,61,15,5,15,3,1,0,0,0,0,1,0,0,0,0,,,,,,,,2,734,23,759,1797,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,348,2,210,78,9,2,8,72,11,26,44,40,7,2,26,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,1,536,14,551,1354,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,356,7,417,167,7,8,18,116,24,56,121,93,19,19,23,5,0,0,1,0,0,0,4,0,0,0, , , , , , , ,0,1098,34,1132,4413,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,357,7,596,191,11,3,22,122,48,98,153,128,30,19,32,4,0,0,0,0,1,1,4,0,0,0,,,,,,,,3,1463,25,1491,4630,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,358,2,140,56,4,4,8,39,13,23,69,64,7,4,10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,441,13,454,1357,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,359,2,109,64,2,3,4,14,11,5,61,19,6,1,3,0,0,0,0,0,2,0,3,0,0,0,,,,,,,,0,308,13,321,991,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,360,2,118,58,3,2,3,15,13,14,34,24,3,2,2,0,0,0,0,0,5,1,0,0,0,0,,,,,,,,0,297,12,309,1113,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,361,3,204,111,6,2,9,36,22,26,79,45,9,8,16,2,0,0,2,0,0,0,1,0,0,1,,,,,,,,1,579,14,594,1787,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,362,2,180,74,5,3,6,24,16,14,46,42,4,2,8,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,0,426,20,446,1083,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,363,2,110,59,5,2,3,18,10,18,32,32,2,2,1,0,0,1,1,1,0,1,0,0,1,1,,,,,,,,2,299,13,314,1034,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,364,2,127,83,2,2,8,21,8,21,42,31,8,2,3,2,0,0,0,0,0,1,2,0,0,0,,,,,,,,0,363,19,382,1133,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,365,2,139,55,5,3,7,20,13,21,41,33,9,3,5,0,0,0,0,0,0,3,0,1,0,0,,,,,,,,0,358,14,372,1074,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,366,6,499,274,10,5,22,85,34,54,169,128,20,19,32,1,0,0,0,0,1,0,1,1,0,0,,,,,,,,0,1355,44,1399,3907,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,367,2,147,57,2,3,6,8,8,9,36,31,3,2,3,1,2,0,0,0,1,0,3,0,0,0,,,,,,,,0,322,16,338,1210,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,368,2,210,69,4,1,5,24,14,28,40,33,7,3,6,0,1,0,0,0,0,1,1,0,0,0,,,,,,,,0,447,11,458,1333,,,,
1,2,BAJA CALIFORNIA,2,MEXICALI,2,MEXICALI,369,1,73,56,2,0,6,26,10,5,17,14,2,1,6,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,0,220,12,232,544,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,370,2,113,71,1,0,4,25,6,4,17,24,7,0,8,1,0,0,0,0,0,0,0,0,0,0,32,3,,,,,,1,316,15,332,788,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,371,2,103,68,4,1,3,23,9,13,28,21,10,1,2,0,1,0,0,0,2,2,0,0,0,0,34,4,,,,,,0,329,15,344,806,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,372,2,141,80,1,2,5,28,11,5,19,39,5,3,6,0,0,0,0,0,0,0,1,0,0,0,20,0,,,,,,1,366,10,377,929,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,373,2,118,63,3,2,3,33,4,7,28,42,1,0,5,1,0,0,0,0,0,0,0,0,0,0,37,3,,,,,,2,350,12,364,820,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,388,2,196,110,3,1,4,45,11,16,39,42,8,1,6,3,0,0,3,0,0,1,0,0,0,0,27,8,,,,,,1,524,16,541,1236,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,389,2,111,85,2,0,2,37,9,15,19,36,7,0,3,2,0,0,0,0,0,0,0,0,0,1,26,4,,,,,,0,359,7,366,866,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,390,1,82,56,1,1,1,25,4,7,15,23,2,0,2,2,0,0,0,0,0,1,1,0,0,0,25,5,,,,,,0,253,10,263,742,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,391,1,90,45,1,0,2,20,7,5,17,26,1,0,5,1,0,0,0,0,0,0,0,0,0,0,32,3,,,,,,0,255,8,263,731,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,392,2,142,68,2,3,8,28,5,6,30,34,11,0,5,2,0,0,0,0,0,0,0,0,0,0,34,6,,,,,,1,384,13,398,1094,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,393,2,135,76,3,2,8,29,5,20,39,39,1,1,3,1,1,0,0,0,0,0,0,0,0,0,33,7,,,,,,0,403,20,423,1059,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,394,2,108,49,1,3,4,37,7,11,31,41,2,4,5,0,0,0,0,0,0,1,0,0,0,0,25,4,,,,,,0,333,9,342,892,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,399,2,184,124,2,3,9,78,11,24,31,57,12,3,8,0,0,0,0,0,1,0,0,0,0,0,79,7,,,,,,1,633,18,652,1271,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,400,2,168,112,4,3,10,53,5,15,38,38,10,4,9,0,0,1,0,0,0,0,20,0,1,0,45,11,,,,,,0,546,26,572,1244,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,401,2,118,85,2,5,5,35,8,20,26,33,9,1,6,3,0,0,1,0,1,0,1,0,0,0,42,8,,,,,,2,409,13,424,974,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,402,2,119,81,6,1,11,33,6,16,21,28,4,2,5,3,2,0,2,0,2,2,0,0,0,0,45,6,,,,,,1,395,19,415,850,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,403,2,151,116,3,1,7,91,4,24,17,25,4,3,5,1,0,0,0,0,0,0,0,0,0,0,36,6,,,,,,0,494,17,511,1097,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,404,1,90,79,2,0,2,25,4,5,16,29,4,1,6,0,0,0,0,0,0,0,0,0,0,0,20,8,,,,,,2,291,5,298,732,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,405,1,84,64,0,3,5,21,8,11,23,20,6,1,3,2,0,0,0,0,0,0,0,1,0,0,15,5,,,,,,2,272,14,288,739,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,406,2,120,92,1,2,4,36,6,8,36,60,10,3,7,2,0,0,0,0,1,1,0,0,0,0,34,10,,,,,,0,433,11,444,1132,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,407,2,111,66,1,0,5,24,3,9,30,70,1,4,4,0,0,0,0,0,1,1,0,0,0,0,58,9,,,,,,0,397,6,403,848,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,408,1,88,34,0,0,5,13,3,15,17,38,3,4,5,1,0,2,0,0,0,2,0,0,2,0,26,3,,,,,,0,259,14,273,740,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,409,2,127,76,3,5,5,29,6,14,39,36,21,4,4,5,0,0,0,0,0,0,2,1,0,0,26,3,,,,,,0,406,20,426,1166,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,410,2,116,60,1,3,4,26,6,15,32,36,5,2,3,0,0,0,0,0,0,0,0,0,0,0,45,12,,,,,,0,366,10,376,869,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,411,2,173,153,4,4,3,73,4,21,22,33,5,0,6,4,0,0,0,0,1,0,0,0,0,0,49,7,,,,,,1,562,6,569,1101,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,412,2,98,99,1,2,2,29,5,16,15,27,8,5,2,0,0,0,0,0,1,0,0,0,0,0,70,5,,,,,,1,385,12,398,837,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,413,2,102,78,2,3,8,32,12,11,27,29,16,4,4,1,0,0,2,0,1,1,0,0,0,0,81,12,,,,,,2,426,13,441,930,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,414,2,142,57,1,1,3,39,4,16,32,42,9,2,8,0,0,0,0,0,0,0,0,0,0,0,39,6,,,,,,0,401,19,420,1097,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,415,2,115,37,3,1,4,18,3,5,27,28,6,0,5,0,0,0,1,0,1,1,0,0,0,0,23,8,,,,,,0,286,11,297,843,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,416,2,111,56,2,4,5,19,8,10,22,30,7,3,1,0,0,0,0,0,0,2,2,0,0,0,22,5,,,,,,1,309,5,315,884,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,417,2,116,98,6,4,9,41,6,11,20,33,7,2,6,0,0,0,0,0,0,3,1,0,0,0,9,3,,,,,,6,375,6,387,1156,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,419,2,128,41,2,3,5,33,10,5,14,26,3,0,1,0,0,0,0,0,0,2,0,0,0,0,9,1,,,,,,0,283,13,296,827,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,420,2,137,35,3,2,5,25,8,10,37,23,7,2,4,1,0,0,0,0,1,1,1,0,0,0,3,9,,,,,,0,314,6,320,824,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,421,2,102,43,2,3,7,28,3,12,34,30,3,5,4,0,0,0,0,0,1,0,2,0,0,0,21,7,,,,,,0,307,12,319,819,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,422,2,110,71,2,2,3,33,1,11,20,38,9,2,1,0,1,1,2,0,1,0,0,0,1,0,38,3,,,,,,0,349,10,359,753,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,423,2,140,152,2,3,5,97,7,11,28,30,3,1,4,1,3,0,0,0,1,0,0,0,0,0,33,7,,,,,,0,528,7,535,1107,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,424,2,159,105,2,3,4,60,6,37,40,30,9,2,9,0,0,0,0,0,1,2,1,0,0,0,64,14,,,,,,0,548,14,562,1168,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,425,2,126,81,2,2,5,15,6,11,33,47,5,0,4,0,0,0,1,0,1,0,0,0,0,0,36,18,,,,,,3,393,7,403,1045,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,426,2,131,65,2,4,9,28,5,16,30,39,2,3,5,0,0,0,0,0,0,0,0,0,0,0,26,5,,,,,,0,370,14,384,987,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,427,2,150,42,0,1,0,30,7,8,29,33,8,1,3,0,0,0,1,0,0,1,0,0,0,0,14,10,,,,,,1,338,11,350,934,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,429,2,120,52,1,3,5,40,3,29,23,28,3,3,1,0,0,0,0,0,1,0,0,0,0,0,25,7,,,,,,1,344,12,357,931,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,430,2,109,38,1,0,3,25,3,20,28,27,1,6,5,0,0,0,1,0,0,0,0,0,0,0,32,12,,,,,,0,311,13,324,892,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,431,2,149,69,4,1,8,28,6,7,23,39,2,0,1,1,0,0,0,0,0,1,0,0,0,0,40,4,,,,,,1,383,10,394,822,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,432,2,161,97,2,4,8,61,6,12,44,64,7,0,8,0,0,0,0,0,1,0,0,0,0,1,60,5,,,,,,1,541,14,556,1172,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,433,2,92,67,6,7,4,29,6,24,21,37,2,3,2,1,0,0,0,0,1,4,0,0,0,0,16,4,,,,,,1,326,19,346,973,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,435,2,160,79,6,5,10,29,6,24,43,53,3,9,11,0,0,0,0,0,1,0,0,0,0,0,30,2,,,,,,0,471,22,493,1380,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,436,2,158,64,3,1,8,35,6,13,37,40,5,5,3,0,0,0,1,0,0,1,1,0,0,0,25,10,,,,,,0,416,9,425,1287,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,437,1,69,52,3,0,7,15,10,6,24,27,0,1,4,0,0,0,0,0,0,0,1,1,0,0,18,2,,,,,,1,240,12,253,614,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,438,2,158,109,4,3,8,35,19,12,38,65,11,2,4,4,2,0,1,0,0,1,3,0,0,0,46,6,,,,,,0,532,18,550,1159,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,439,3,188,247,10,3,12,75,13,21,54,55,16,1,11,4,0,0,0,0,0,1,1,0,0,0,57,13,,,,,,0,782,30,812,1196,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,440,2,143,78,4,1,4,30,12,15,31,50,6,2,4,1,0,0,1,0,0,1,0,0,0,0,23,4,,,,,,0,410,17,427,1047,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,441,2,173,85,2,3,13,44,6,24,43,31,3,2,4,0,1,0,0,0,1,1,1,0,0,1,32,5,,,,,,0,475,16,491,1236,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,442,3,165,88,5,3,3,41,8,20,57,54,6,8,8,1,0,0,0,0,1,0,1,0,0,0,27,8,,,,,,0,504,23,527,1533,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,443,2,152,71,7,3,4,32,11,16,35,38,4,5,4,1,0,0,0,0,0,2,0,0,0,0,19,8,,,,,,0,412,21,433,1334,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,445,2,121,100,2,1,2,35,3,21,26,37,7,6,8,0,0,0,0,0,0,1,0,0,0,0,131,4,,,,,,1,505,19,525,1254,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,446,2,163,84,2,1,10,31,8,19,49,45,10,4,5,0,0,0,0,0,1,2,0,0,0,0,37,1,,,,,,1,472,22,495,1473,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,447,2,107,56,0,4,8,23,2,9,32,42,7,5,3,3,1,0,0,0,0,1,0,0,0,0,16,4,,,,,,0,323,9,332,824,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,448,3,197,107,7,4,8,37,6,21,39,60,6,2,6,0,0,0,1,0,0,0,0,0,0,0,57,11,,,,,,0,569,23,592,1554,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,449,2,175,116,1,4,10,45,13,18,39,39,3,1,5,2,0,0,0,0,1,0,0,0,0,0,43,3,,,,,,1,518,20,539,1242,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,450,2,164,143,2,4,6,60,4,18,34,33,12,1,3,2,0,0,2,0,0,0,0,0,0,0,39,7,,,,,,1,534,21,556,1175,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,451,1,92,52,3,0,7,35,6,11,21,21,3,2,2,0,0,0,0,0,0,0,0,0,0,0,20,8,,,,,,0,283,8,291,695,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,452,2,110,49,2,2,4,24,6,19,31,24,5,3,7,1,0,0,0,0,1,0,1,0,0,0,13,6,,,,,,0,308,5,313,803,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,453,2,97,56,4,1,4,20,4,8,26,21,1,0,5,4,0,0,1,0,0,0,0,0,0,0,14,3,,,,,,0,270,13,283,826,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,454,3,163,87,2,1,6,36,6,21,30,54,4,4,4,3,0,0,0,0,0,0,0,0,0,0,39,5,,,,,,1,465,17,483,1503,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,457,2,134,93,2,6,9,27,5,13,36,45,2,1,4,1,1,0,1,0,0,1,0,0,0,0,23,4,,,,,,0,408,12,420,1176,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,458,1,99,39,3,2,1,18,6,15,19,18,4,3,1,0,0,0,0,0,0,1,0,0,0,0,17,4,,,,,,0,250,14,264,714,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,459,3,222,106,5,6,7,28,8,22,45,59,6,4,1,1,0,0,1,0,1,0,0,0,0,0,43,9,,,,,,0,574,16,590,1524,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,460,1,112,43,0,0,6,13,2,8,15,25,6,1,3,0,0,0,0,0,0,0,0,0,0,0,6,4,,,,,,0,244,9,253,733,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,461,2,123,58,3,5,3,26,9,17,26,33,4,5,1,0,0,0,1,0,2,0,0,0,0,0,22,6,,,,,,0,344,15,359,974,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,462,1,104,34,2,2,7,15,4,14,12,20,5,0,6,0,0,0,0,0,0,2,0,0,0,0,8,1,,,,,,0,236,6,242,676,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,465,2,214,73,2,6,11,29,8,24,33,43,6,0,3,1,0,0,0,0,0,1,0,0,0,0,14,4,,,,,,0,472,23,495,1365,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,683,1,91,45,6,2,1,17,1,9,22,25,3,3,2,0,0,0,0,0,0,1,0,0,0,0,18,2,,,,,,0,248,14,262,691,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,684,1,110,37,3,1,2,12,5,11,37,30,3,2,1,0,0,0,0,0,1,1,0,0,0,0,17,1,,,,,,0,274,7,281,658,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,685,1,86,46,2,2,1,31,6,3,33,29,6,3,0,0,0,0,0,0,1,0,0,0,0,0,9,1,,,,,,2,259,14,275,686,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,686,1,73,36,1,0,3,15,8,11,13,22,5,0,3,0,0,0,1,0,0,1,0,0,0,0,15,6,,,,,,0,213,8,221,581,,,,
1,2,BAJA CALIFORNIA,3,MEXICALI,2,MEXICALI,687,1,105,26,3,2,4,17,2,10,15,17,5,3,2,0,0,0,0,0,0,0,0,0,0,0,12,1,,,,,,0,224,7,231,648,,,,
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,374,2,56,86,2,3,10,22,2,5,33,52,4,0,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,4,277,16,297,878,,,,
1,2,BAJA CALIFORNIA,4,MEXICALI,2,MEXICALI,375,2,123,84,0,8,2,24,4,18,57,29,6,0,12,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,0,368,15,383,1035,,,,
