CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA _ALIANZA,MORENA,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1035,1,38,67,21,48,11,12,18,15,4,0,1,0,1,0,236,0,236,340
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1036,2,43,127,36,171,20,21,77,17,8,3,4,1,0,0,528,19,547,1049
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1037,1,50,68,25,85,19,17,55,31,7,1,1,1,0,0,360,6,366,663
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1038,1,16,185,17,55,2,18,45,12,4,0,0,2,0,0,356,6,362,293
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1039,2,33,258,143,133,7,9,41,11,0,2,1,1,0,0,639,15,654,1150
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1040,1,64,155,25,39,21,19,29,18,5,0,0,0,0,0,375,7,382,233
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1041,2,107,173,44,143,12,29,57,41,47,0,3,0,1,0,657,27,684,218
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1042,1,49,71,25,91,23,13,53,38,4,0,0,0,1,0,368,11,379,238
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1043,2,201,318,16,6,2,8,25,12,128,0,0,0,0,0,716,27,743,984
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1044,4,332,697,15,24,6,51,107,17,482,0,0,0,0,0,1731,82,1813,2476
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1045,3,236,812,11,22,7,22,52,18,330,0,0,0,0,0,1510,64,1574,2140
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1046,2,134,262,6,6,3,31,29,8,164,0,0,0,0,0,643,8,651,882
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1047,1,155,208,2,3,5,1,7,0,18,0,0,0,0,0,399,0,399,621
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1048,2,311,387,12,1,7,3,44,7,142,0,0,0,0,0,914,55,969,1403
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1049,2,205,218,2,4,4,3,15,0,38,0,0,0,0,0,489,12,501,794
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1050,2,323,238,6,2,1,1,18,2,69,0,0,0,0,0,660,35,695,966
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1051,1,62,151,6,5,2,2,29,9,167,0,0,0,0,0,433,34,467,593
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1052,1,152,138,3,2,3,1,17,1,19,0,0,0,0,0,336,12,348,476
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1053,2,242,253,5,2,2,2,3,4,10,0,0,0,0,8,523,26,557,777
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1054,1,79,96,6,0,2,0,3,0,16,0,0,0,0,0,202,17,219,288
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1055,2,338,276,8,7,8,1,33,3,78,0,0,0,0,0,752,50,802,1256
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1056,2,381,197,13,2,6,1,12,3,21,0,0,0,0,0,636,39,675,958
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1057,2,286,231,12,2,7,11,19,7,63,0,0,0,0,0,638,55,693,947
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1058,1,81,190,41,3,4,7,19,2,28,0,0,0,0,1,375,30,406,589
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1059,2,165,256,115,8,4,5,25,9,193,0,0,0,0,0,780,84,864,1323
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1060,3,175,344,193,9,5,14,66,8,161,0,0,0,0,1,975,112,1088,1686
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1061,4,673,661,38,11,10,7,62,15,141,0,0,0,0,0,1618,49,1667,2796
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1062,4,589,527,11,7,12,9,69,9,151,0,0,0,0,0,1384,91,1475,2249
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1063,2,147,80,9,2,1,1,13,2,39,0,0,0,0,0,294,16,310,1054
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1064,2,84,211,4,1,6,10,55,8,120,0,0,0,0,0,499,61,560,412
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1065,1,61,113,0,1,1,2,36,0,32,0,0,0,0,0,246,31,277,389
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1066,2,308,212,8,4,8,2,31,15,131,0,0,0,0,0,719,52,771,827
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1067,2,62,237,331,9,13,38,98,125,37,2,1,1,0,2,954,63,1019,1450
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1068,3,41,269,114,20,8,17,81,77,54,7,1,7,0,0,696,57,753,1505
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1069,1,10,103,74,5,2,3,13,23,7,0,1,1,0,0,242,28,270,566
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1070,2,50,316,168,15,4,20,44,82,49,6,1,2,0,1,757,28,786,1223
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1071,1,8,135,160,2,1,5,6,29,5,0,0,0,0,0,351,9,360,534
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1072,2,22,217,238,8,6,15,40,32,43,8,0,5,0,1,634,20,655,1074
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1073,2,26,155,376,5,4,11,31,63,25,1,0,3,0,0,700,17,717,1026
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1074,2,43,107,171,11,3,11,39,67,29,5,0,2,0,1,488,21,510,904
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1075,1,12,79,62,5,3,6,43,100,21,1,0,1,0,0,333,8,341,530
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1076,2,32,145,217,6,5,13,50,41,14,8,1,2,0,2,534,18,554,756
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1077,1,16,93,142,5,6,14,64,28,17,3,0,2,0,3,390,8,401,590
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1078,2,62,268,172,21,3,9,152,81,35,15,0,3,0,3,821,43,867,1342
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1079,3,152,250,165,17,16,46,104,174,114,8,0,1,1,0,1048,75,1123,2153
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1080,1,31,100,116,3,3,36,48,72,20,2,1,2,1,0,435,63,498,611
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1081,2,21,100,173,6,4,11,37,88,39,3,1,2,0,0,485,38,523,858
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1082,1,8,76,136,4,0,6,26,48,8,2,0,3,1,0,318,11,329,449
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1083,1,8,40,88,24,62,18,13,1,1,0,0,1,0,0,256,18,274,356
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1084,2,77,81,159,5,2,16,87,119,29,2,2,3,1,0,583,23,606,826
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1085,4,81,314,464,22,16,62,247,199,86,15,2,2,0,0,1510,62,1572,2374
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1086,2,21,168,68,11,5,7,33,49,69,4,0,2,0,0,437,18,455,802
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1087,3,70,390,152,14,12,31,84,141,258,13,3,2,1,3,1171,86,1260,1710
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1088,2,49,334,107,25,9,11,44,79,60,2,4,5,0,2,729,76,807,1268
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1089,1,19,195,50,5,3,6,46,54,23,0,0,0,0,0,401,27,428,669
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1090,2,27,207,174,15,6,9,41,53,88,3,0,0,0,0,623,43,666,1074
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1091,3,473,409,44,36,4,16,114,60,53,0,0,0,0,53,1209,4,1266,1855
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1092,1,20,44,1,2,1,0,20,1,1,0,0,0,0,3,90,0,93,141
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1093,1,16,31,10,3,2,0,7,6,2,0,0,0,0,2,77,0,79,113
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1094,1,40,57,26,1,2,2,12,9,4,0,0,0,0,10,153,1,164,249
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1095,1,30,47,2,1,3,2,6,0,4,0,0,0,0,4,95,0,99,140
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1096,2,100,133,21,7,4,9,41,61,27,0,0,0,0,52,403,1,456,773
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1097,1,75,95,2,7,2,6,45,14,3,0,0,0,0,16,249,0,265,399
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1098,1,91,123,7,1,2,8,45,6,5,0,0,0,0,10,288,0,298,417
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1099,3,671,241,70,12,2,13,118,24,16,0,0,0,0,64,1167,0,1231,2007
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1100,2,314,319,18,10,2,26,113,69,10,0,0,0,0,35,881,0,916,1334
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1101,1,208,161,20,3,1,6,35,7,7,0,0,0,0,13,448,0,461,689
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1102,1,96,72,20,5,1,7,27,14,9,0,0,0,0,30,251,0,281,451
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1103,1,20,103,21,6,1,4,26,8,2,0,0,0,0,4,191,0,195,327
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1104,1,8,74,4,5,0,1,23,14,6,0,0,0,0,9,135,0,144,292
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1105,2,172,168,23,6,1,11,43,41,25,0,0,0,0,34,490,0,524,759
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1106,1,67,140,18,6,1,7,38,30,20,0,0,0,0,23,327,0,350,524
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1107,1,111,182,7,3,3,2,25,24,0,0,0,0,0,12,357,0,369,544
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1108,1,119,118,12,3,0,6,42,20,6,0,0,0,0,31,326,0,357,505
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1109,2,150,369,16,9,1,21,39,73,46,0,0,0,0,13,724,0,737,958
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1110,4,432,491,279,24,18,101,93,112,27,0,0,0,0,0,1577,66,1643,2958
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1111,3,411,426,201,24,5,44,104,73,21,0,0,0,0,0,1309,41,1350,1939
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1112,3,311,383,250,24,14,49,85,66,28,0,0,0,0,2,1210,50,1262,1947
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1113,3,308,349,186,21,8,32,67,97,23,0,0,0,0,0,1091,40,1131,1817
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1114,7,745,756,561,37,25,110,156,145,54,0,0,0,0,1,2589,89,2679,4586
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1115,1,39,116,17,6,1,6,6,9,3,0,0,0,0,0,203,0,203,369
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1116,8,609,800,477,55,28,232,144,208,81,0,0,0,0,3,2634,122,2759,5648
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1117,2,82,242,155,15,5,11,63,53,11,0,0,0,0,0,637,9,646,961
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1118,4,326,581,318,24,23,36,47,52,22,0,0,0,0,0,1429,63,1492,2418
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1119,1,47,125,58,1,1,1,6,4,1,0,0,0,0,0,244,7,251,424
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1120,1,110,212,89,6,3,9,33,33,9,0,0,0,0,0,504,13,517,730
5,13,HIDALGO,18,TEPEAPULCO,57,SINGUILUCAN,1121,4,187,536,245,20,196,23,362,93,81,0,0,0,0,2,1743,88,1833,2775
5,13,HIDALGO,18,TEPEAPULCO,57,SINGUILUCAN,1122,3,100,311,90,10,122,7,289,45,45,0,0,0,0,0,1019,49,1068,1554
5,13,HIDALGO,18,TEPEAPULCO,57,SINGUILUCAN,1123,3,73,277,72,18,78,26,167,57,196,0,0,0,0,0,964,65,1029,1885
5,13,HIDALGO,18,TEPEAPULCO,57,SINGUILUCAN,1124,1,57,132,25,8,53,3,39,21,70,0,0,0,0,0,408,30,438,706
5,13,HIDALGO,18,TEPEAPULCO,57,SINGUILUCAN,1125,2,65,203,77,6,84,24,126,47,182,0,0,0,0,0,814,36,850,1332
5,13,HIDALGO,18,TEPEAPULCO,57,SINGUILUCAN,1126,1,32,70,17,7,10,6,79,19,71,0,0,0,0,0,311,22,333,554
5,13,HIDALGO,18,TEPEAPULCO,57,SINGUILUCAN,1127,1,25,109,8,3,23,9,76,8,11,0,0,0,0,0,272,28,300,446
5,13,HIDALGO,18,TEPEAPULCO,57,SINGUILUCAN,1128,1,39,98,37,6,77,5,144,7,31,0,0,0,0,0,444,28,472,698
5,13,HIDALGO,18,TEPEAPULCO,57,SINGUILUCAN,1129,1,9,151,12,9,61,1,101,7,9,0,0,0,0,0,360,18,378,589
5,13,HIDALGO,18,TEPEAPULCO,57,SINGUILUCAN,1130,2,13,180,55,5,30,3,117,11,127,0,0,0,0,0,541,37,578,770
5,13,HIDALGO,18,TEPEAPULCO,57,SINGUILUCAN,1131,1,43,137,44,7,41,4,102,23,9,0,0,0,0,0,410,17,427,591
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1132,1,20,72,88,28,18,80,36,38,5,0,0,0,0,0,385,13,398,679
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1133,2,32,98,274,50,22,86,65,85,21,0,0,0,0,1,733,29,763,1327
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1134,3,42,202,323,88,19,127,85,87,22,0,0,0,0,0,995,65,1060,1874
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1135,1,4,77,51,4,12,11,13,11,1,0,0,0,0,0,184,19,203,542
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1136,1,3,12,19,1,1,2,2,2,1,0,0,0,0,0,43,5,48,120
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1137,1,10,85,186,20,11,20,23,39,3,0,0,0,0,0,397,13,410,729
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1138,1,15,86,134,6,10,34,54,71,2,0,0,0,0,0,412,18,430,687
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1139,1,8,38,100,5,9,12,13,35,1,0,0,0,0,0,221,16,237,454
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1140,1,0,12,21,2,1,1,4,1,1,0,0,0,0,0,43,2,45,101
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1141,1,3,65,35,0,3,5,6,0,1,0,0,0,0,0,118,6,124,333
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1142,1,7,60,159,10,11,22,30,41,12,0,0,0,0,0,352,30,382,721
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1143,1,5,45,73,2,7,2,5,3,4,0,0,0,0,0,146,7,153,313
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1144,1,3,38,110,3,4,8,9,42,2,0,0,0,0,0,219,9,228,464
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1145,1,5,57,120,14,7,25,7,21,2,0,0,0,0,0,258,13,271,400
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1046,2,12,50,158,5,3,9,36,33,1,0,0,0,0,0,307,22,329,771
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1147,1,5,56,112,2,10,6,9,13,1,0,0,0,0,0,214,13,227,417
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1148,1,8,69,137,19,7,7,23,23,5,0,0,0,0,0,298,23,321,651
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1149,1,3,36,119,11,5,88,31,11,3,0,0,0,0,0,307,31,338,635
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1050,3,53,265,231,19,5,26,54,42,20,0,0,0,0,2,715,81,798,1530
5,13,HIDALGO,1,ZIMAPAN,58,TASQUILLO,1051,3,30,252,216,15,13,22,41,102,8,0,0,0,0,0,699,50,749,1579
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1152,4,1183,237,19,96,13,8,69,88,16,0,0,0,0,0,1729,33,1762,2588
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1153,4,1111,283,17,102,6,7,74,113,9,0,0,0,0,4,1722,42,1768,2538
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1154,1,258,33,4,32,5,2,5,7,1,0,0,0,0,0,347,4,351,727
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1155,1,210,58,2,32,4,2,6,20,3,0,0,0,0,8,337,6,351,656
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1156,1,250,61,9,19,1,2,4,10,1,0,0,0,0,0,357,3,360,681
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1157,3,484,274,16,96,2,1,12,22,0,0,0,0,0,0,907,20,927,1510
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1158,2,202,131,19,77,4,0,12,11,0,0,0,0,0,0,456,17,473,895
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1159,3,665,160,34,143,12,1,36,32,10,0,0,0,0,0,1093,36,1129,1933
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1160,2,295,69,25,91,7,5,21,26,5,0,0,0,0,0,544,25,569,993
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1161,2,344,183,25,99,4,4,22,31,2,0,0,0,0,0,714,46,760,1218
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1162,3,635,178,104,94,26,3,130,45,15,0,0,0,0,0,1230,49,1279,2005
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1163,2,370,173,30,59,5,3,70,32,6,0,0,0,0,0,748,31,779,1346
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1164,1,147,61,7,21,2,1,11,10,1,0,0,0,0,1,261,13,275,416
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1165,1,248,40,22,7,4,1,11,27,1,0,0,0,0,0,361,22,383,509
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1166,1,95,30,2,13,1,0,2,17,0,0,0,0,0,0,160,5,165,396
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1167,1,57,28,3,28,2,0,2,4,0,0,0,0,0,0,124,6,130,294
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1168,1,120,49,4,51,4,1,9,4,1,0,0,0,0,0,243,16,259,624
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1169,1,89,43,1,38,0,0,2,2,1,0,0,0,0,0,176,14,190,250
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1170,2,459,98,16,20,3,1,17,35,4,0,0,0,0,0,653,21,674,1055
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1171,2,327,164,11,87,2,0,17,24,2,0,0,0,0,0,634,17,651,1149
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1172,1,82,90,5,28,1,0,2,5,3,0,0,0,0,0,216,7,223,324
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1173,2,286,177,24,173,3,1,5,28,3,0,0,0,0,1,700,22,723,1071
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1174,3,640,255,24,95,9,1,17,26,11,0,0,0,0,0,1078,44,1122,1825
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1175,2,240,106,4,11,2,4,17,17,1,0,0,0,0,0,402,10,412,767
5,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1176,1,41,32,6,20,0,0,6,3,1,0,0,0,0,0,109,4,113,244
5,13,HIDALGO,9,METEPEC,60,TENANGO DE DORIA,1177,2,91,116,122,14,46,143,331,24,154,10,1,5,3,0,1060,41,1101,1078
5,13,HIDALGO,9,METEPEC,60,TENANGO DE DORIA,1178,3,51,127,148,17,55,266,427,17,160,17,0,8,4,0,1297,43,1340,2083
5,13,HIDALGO,9,METEPEC,60,TENANGO DE DORIA,1179,1,5,44,39,3,1,25,187,1,45,4,0,5,1,0,360,15,375,345
5,13,HIDALGO,9,METEPEC,60,TENANGO DE DORIA,1180,4,129,184,203,53,44,200,583,77,179,26,0,19,2,2,1699,59,1760,1481
5,13,HIDALGO,9,METEPEC,60,TENANGO DE DORIA,1181,2,27,53,63,9,5,77,142,8,96,14,0,3,1,0,498,7,505,701
5,13,HIDALGO,9,METEPEC,60,TENANGO DE DORIA,1182,1,15,27,26,9,11,56,102,4,37,4,0,7,0,0,298,22,320,438
5,13,HIDALGO,9,METEPEC,60,TENANGO DE DORIA,1183,2,54,105,29,37,5,33,81,125,34,2,1,0,0,0,506,16,522,964
5,13,HIDALGO,9,METEPEC,60,TENANGO DE DORIA,1184,1,39,57,27,13,4,26,44,66,26,0,2,0,0,1,304,7,312,399
5,13,HIDALGO,9,METEPEC,60,TENANGO DE DORIA,1185,1,64,55,18,10,3,18,33,75,28,0,0,0,0,0,304,22,326,519
5,13,HIDALGO,9,METEPEC,60,TENANGO DE DORIA,1186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457
5,13,HIDALGO,9,METEPEC,60,TENANGO DE DORIA,1187,1,107,111,5,17,8,19,51,88,27,0,0,2,0,0,435,17,452,564
5,13,HIDALGO,9,METEPEC,60,TENANGO DE DORIA,1188,2,162,132,36,30,10,55,131,128,61,0,0,0,0,0,745,25,770,1114
5,13,HIDALGO,9,METEPEC,60,TENANGO DE DORIA,1189,2,115,145,26,31,5,47,69,160,32,0,0,1,1,0,632,21,653,942
5,13,HIDALGO,9,METEPEC,60,TENANGO DE DORIA,1190,2,90,127,23,42,3,49,66,165,28,1,0,0,0,0,594,15,609,857
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1191,3,86,365,48,28,11,88,82,69,41,0,0,0,0,1,818,38,857,1989
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1192,3,58,303,24,35,9,89,61,59,47,0,0,0,0,1,685,31,717,1743
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1193,2,60,278,19,51,9,61,60,46,37,0,0,0,0,0,621,23,644,1436
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1194,1,44,143,11,19,4,33,33,29,17,0,0,0,0,0,333,18,351,670
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1195,2,47,209,16,12,4,50,27,47,26,0,0,0,0,0,438,17,455,889
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1196,2,75,223,36,18,8,82,69,65,41,0,0,0,0,0,617,21,638,1183
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1197,3,118,420,26,52,6,86,87,114,58,0,0,0,0,1,967,35,1003,1979
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1198,2,22,187,24,15,5,31,40,31,21,0,0,0,0,0,376,11,387,868
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1199,3,69,324,34,24,8,66,119,75,57,0,0,0,0,1,776,27,804,1682
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1200,1,8,80,8,8,2,0,16,9,2,0,0,0,0,0,133,4,137,299
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1201,1,6,149,8,19,3,6,28,12,7,0,0,0,0,0,238,4,242,493
5,13,HIDALGO,18,TEPEAPULCO,61,TEPEAPULCO,1202,1,15,214,7,26,3,27,45,7,7,0,0,0,0,0,351,10,361,593
