CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,MAS,PAN_PRD,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PAN_PRD,C_COMUN_PRI_PVEM_NA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,26,Sonora,4,NOGALES,30,NOGALES,223,C,7,0,C07,28,71,2,2,10,109,5,108,3,6,1,0,0,0,0,2,0,0,1,,,,,,,,,,,,,,,,348,0,1,349,739,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,223,C,8,0,C08,25,83,2,5,5,85,4,120,2,4,1,0,2,0,0,2,3,0,0,,,,,,,,,,,,,,,,343,0,7,350,739,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,223,C,9,0,C09,45,52,2,1,5,93,2,116,1,2,2,0,1,3,0,3,0,0,0,,,,,,,,,,,,,,,,328,0,5,333,739,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,223,C,10,0,C10,36,65,2,3,5,84,1,125,2,6,0,4,3,0,0,1,2,0,0,,,,,,,,,,,,,,,,339,0,4,343,739,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,223,C,11,0,C11,36,70,3,6,6,98,3,111,3,9,1,1,0,1,0,1,2,0,0,,,,,,,,,,,,,,,,351,0,3,354,739,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,223,C,12,0,C12,23,66,1,5,6,102,3,116,3,11,1,1,0,0,0,4,1,0,1,,,,,,,,,,,,,,,,344,0,5,349,738,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,223,S,1,0,S01,8,46,2,4,2,19,2,25,0,4,0,0,3,0,0,2,0,0,0,,,,,,,,,,,,,,,,117,1,3,121,0,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,225,B,1,0,B,24,70,2,0,2,66,2,65,1,2,0,4,2,0,0,0,2,0,1,,,,,,,,,,,,,,,,243,0,9,252,529,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,225,C,1,0,C01,32,80,1,3,5,95,3,52,0,3,1,5,1,2,0,1,0,1,0,,,,,,,,,,,,,,,,285,0,6,291,529,Acta Casilla,,,
1,26,Sonora,4,NOGALES,30,NOGALES,225,C,2,0,C02,27,78,0,5,7,88,4,57,3,3,2,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,277,0,10,287,528,Acta Casilla,,,
1,26,Sonora,4,NOGALES,30,NOGALES,226,B,1,0,B,27,65,2,2,5,86,2,90,0,6,1,3,0,1,0,1,1,0,1,,,,,,,,,,,,,,,,293,1,5,299,616,Acta Casilla,,,
1,26,Sonora,4,NOGALES,30,NOGALES,226,C,1,0,C01,41,62,6,7,4,101,4,77,4,5,0,1,1,0,0,3,1,0,0,,,,,,,,,,,,,,,,317,0,3,320,616,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,226,C,2,0,C02,47,70,1,3,7,112,1,56,1,8,1,0,0,0,1,3,1,0,0,,,,,,,,,,,,,,,,312,1,11,324,615,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,228,B,1,0,B,55,123,4,4,5,42,7,47,2,9,0,2,5,2,0,1,0,0,0,,,,,,,,,,,,,,,,308,0,16,324,574,Acta Casilla,,,
1,26,Sonora,4,NOGALES,30,NOGALES,229,B,1,0,B,31,95,1,11,6,38,7,51,3,8,2,4,2,1,1,1,3,0,0,,,,,,,,,,,,,,,,265,0,14,279,618,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,229,C,1,0,C01,35,98,5,10,15,32,1,73,4,0,1,3,7,0,0,3,2,0,2,,,,,,,,,,,,,,,,291,0,6,297,617,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1378,B,1,0,B,30,53,3,2,6,92,4,91,1,6,1,2,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,292,0,0,292,633,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1378,C,1,0,C01,15,44,0,2,6,66,6,107,2,4,2,2,0,2,0,4,1,0,0,,,,,,,,,,,,,,,,263,0,9,272,633,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1379,B,1,0,B,34,80,3,6,10,101,2,112,5,12,0,1,3,1,0,1,0,0,2,,,,,,,,,,,,,,,,373,0,8,381,724,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1380,B,1,0,B,34,49,3,5,1,78,3,69,2,6,0,2,1,1,0,2,2,0,0,,,,,,,,,,,,,,,,258,0,3,261,475,Acta Casilla,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1381,B,1,0,B,19,66,2,5,4,77,4,81,3,10,1,0,5,0,0,0,0,0,1,,,,,,,,,,,,,,,,278,0,1,279,597,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1382,B,1,0,B,21,56,3,5,5,89,3,133,3,10,0,1,1,0,0,2,0,0,1,,,,,,,,,,,,,,,,333,0,7,340,668,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1383,B,1,0,B,24,46,0,6,4,86,2,68,1,7,0,0,0,0,0,1,0,0,2,,,,,,,,,,,,,,,,247,0,3,250,516,Acta Casilla,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1384,B,1,0,B,23,35,2,3,9,85,2,80,0,8,0,1,2,0,0,1,2,0,0,,,,,,,,,,,,,,,,253,0,5,258,520,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1384,C,1,0,C01,29,42,1,3,9,90,1,81,1,4,1,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,264,0,5,269,519,Acta Casilla,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1385,B,1,0,B,31,50,2,1,6,89,3,35,2,5,1,1,1,1,0,3,0,0,0,,,,,,,,,,,,,,,,231,0,5,236,739,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1385,C,1,0,C01,33,49,2,2,11,95,3,120,0,9,0,3,1,0,0,1,1,0,1,,,,,,,,,,,,,,,,331,0,6,337,738,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1386,B,1,0,B,21,60,4,2,8,80,5,92,2,6,2,3,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,287,0,3,290,702,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1386,C,1,0,C01,22,62,1,2,3,78,2,100,4,2,0,2,4,0,0,2,0,0,0,,,,,,,,,,,,,,,,284,0,4,288,702,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1387,B,1,0,B,19,59,2,1,7,40,1,100,2,7,1,1,3,0,0,4,2,0,1,,,,,,,,,,,,,,,,250,0,1,251,564,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1387,C,1,0,C01,15,46,2,2,6,52,2,72,1,2,0,0,1,1,0,3,1,0,0,,,,,,,,,,,,,,,,206,0,1,207,564,Acta Casilla,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1388,B,1,0,B,17,76,0,3,7,90,4,95,0,6,0,2,2,0,0,1,1,0,0,,,,,,,,,,,,,,,,304,0,11,315,642,Acta Casilla,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1389,B,1,0,B,15,45,1,1,5,79,3,64,1,3,1,0,0,0,0,1,2,0,2,,,,,,,,,,,,,,,,223,0,5,228,508,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1389,C,1,0,C01,36,39,2,2,6,60,4,58,1,5,1,0,0,0,0,4,1,0,0,,,,,,,,,,,,,,,,219,0,4,223,508,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1390,B,1,0,B,14,51,0,3,7,73,1,56,2,4,0,1,1,0,0,2,0,0,0,,,,,,,,,,,,,,,,215,0,3,218,408,Acta Casilla,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1391,B,1,0,B,22,50,2,0,4,55,0,58,2,6,0,1,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,202,0,3,205,384,Acta Casilla,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1391,C,1,0,C01,31,44,1,0,3,70,1,45,1,3,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,201,0,6,207,384,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1392,B,1,0,B,36,74,1,3,6,82,6,73,3,10,0,1,2,0,1,0,0,0,0,,,,,,,,,,,,,,,,298,0,6,304,496,Acta Casilla,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1393,B,1,0,B,19,38,2,1,5,80,3,78,0,22,0,2,2,1,0,1,2,0,0,,,,,,,,,,,,,,,,256,0,11,267,529,Acta Casilla,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1394,B,1,0,B,19,62,0,2,5,100,4,49,2,12,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,257,0,4,261,547,Acta Casilla,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1395,B,1,0,B,23,27,1,3,2,43,2,31,0,9,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,143,0,4,147,252,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1408,B,1,0,B,29,82,0,4,2,64,1,39,0,3,2,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,231,0,3,234,414,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1408,C,1,0,C01,30,70,0,0,3,68,2,39,1,2,0,2,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,219,0,7,226,413,Acta Casilla,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1409,B,1,0,B,23,47,1,1,3,74,8,63,1,13,0,4,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,241,0,6,247,573,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1409,C,1,0,C01,22,38,1,4,4,69,0,80,3,3,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,226,0,4,230,573,Acta Casilla,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1409,C,2,0,C02,25,53,0,3,3,70,0,102,0,0,2,3,0,0,0,4,0,0,0,,,,,,,,,,,,,,,,265,0,0,265,573,Acta Casilla,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1409,E,1,0,E01,21,46,1,8,8,52,2,78,2,12,0,0,2,1,0,6,2,0,0,,,,,,,,,,,,,,,,241,1,6,248,749,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1409,E,1,1,E01C01,12,48,2,0,9,38,4,91,2,11,1,0,2,0,0,2,2,0,2,,,,,,,,,,,,,,,,226,0,6,232,749,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1410,B,1,0,B,26,41,0,3,10,49,3,89,5,1,1,1,0,0,0,4,2,0,0,,,,,,,,,,,,,,,,235,0,5,240,731,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1410,C,1,0,C01,25,30,3,3,6,60,2,91,1,4,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,227,0,2,229,731,Acta Casilla,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1410,C,2,0,C02,20,45,3,5,3,55,4,93,0,2,0,3,0,0,0,3,0,0,0,,,,,,,,,,,,,,,,236,0,5,241,731,Acta Casilla,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1410,C,3,0,C03,18,45,2,6,7,57,2,110,1,3,2,2,0,0,0,4,2,0,0,,,,,,,,,,,,,,,,261,0,7,268,731,Acta Casilla,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1410,C,4,0,C04,21,34,1,2,6,65,3,116,2,4,1,0,2,0,0,3,1,0,1,,,,,,,,,,,,,,,,262,0,3,265,731,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1410,C,5,0,C05,23,47,3,1,3,53,0,90,1,4,0,2,0,0,0,1,2,0,1,,,,,,,,,,,,,,,,231,0,4,235,730,Acta Casilla,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1410,C,6,0,C06,28,40,5,4,8,43,2,93,3,5,1,2,0,0,0,1,5,0,0,,,,,,,,,,,,,,,,240,0,8,248,730,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1411,B,1,0,B,6,27,2,1,2,43,4,72,2,7,0,1,2,0,0,1,3,0,0,,,,,,,,,,,,,,,,173,0,7,180,461,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1412,B,1,0,B,15,39,2,4,5,60,2,81,3,5,2,2,2,1,0,0,0,0,1,,,,,,,,,,,,,,,,224,0,7,231,590,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1413,B,1,0,B,13,44,0,2,7,43,0,86,3,10,0,0,2,1,0,0,1,0,0,,,,,,,,,,,,,,,,212,0,8,220,523,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1414,B,1,0,B,22,77,1,6,7,54,3,113,0,4,1,5,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,295,0,12,307,688,Acta Casilla,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1415,B,1,0,B,17,56,4,2,9,66,3,86,2,5,0,0,0,1,0,2,0,0,0,,,,,,,,,,,,,,,,253,0,14,267,730,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1416,B,1,0,B,12,32,1,5,2,38,3,87,2,6,1,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,191,0,5,196,528,Acta Casilla,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1416,C,1,0,C01,19,34,4,1,6,31,2,60,4,8,0,1,3,0,0,2,0,0,1,,,,,,,,,,,,,,,,176,0,9,185,528,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1417,B,1,0,B,23,39,1,1,10,33,4,109,3,1,0,2,1,0,0,2,0,0,0,,,,,,,,,,,,,,,,229,0,4,233,601,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1418,B,1,0,B,28,64,0,3,6,47,3,101,1,9,2,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,266,0,8,274,651,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1419,B,1,0,B,12,29,1,0,4,53,2,57,2,15,0,0,0,0,0,1,2,0,0,,,,,,,,,,,,,,,,178,0,6,184,593,Acta Casilla,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1420,B,1,0,B,12,39,3,3,4,59,2,102,1,3,0,0,1,0,0,1,4,0,0,,,,,,,,,,,,,,,,234,0,8,242,668,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1421,B,1,0,B,30,37,4,1,11,41,3,62,1,2,1,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,195,0,3,198,484,Acta Casilla,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1422,B,1,0,B,7,30,1,4,5,26,6,50,5,1,0,1,2,0,0,1,1,0,1,,,,,,,,,,,,,,,,141,0,4,145,413,Acta Casilla,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1423,B,1,0,B,14,21,1,4,5,45,0,59,0,8,1,0,0,0,0,0,5,0,0,,,,,,,,,,,,,,,,163,1,4,168,372,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1424,B,1,0,B,12,29,1,4,8,38,4,71,3,13,0,0,1,0,0,0,3,0,0,,,,,,,,,,,,,,,,187,0,3,190,477,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1425,B,1,0,B,30,39,2,0,4,55,3,63,2,3,0,0,3,0,0,0,1,0,0,,,,,,,,,,,,,,,,205,0,8,213,471,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1426,B,1,0,B,9,30,1,1,0,42,3,43,1,2,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,134,0,3,137,292,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1427,B,1,0,B,20,60,1,1,3,53,2,66,0,4,2,0,1,1,1,1,5,0,0,,,,,,,,,,,,,,,,221,0,8,229,440,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1428,B,1,0,B,8,61,0,4,1,42,4,44,0,3,0,2,1,0,0,2,1,0,0,,,,,,,,,,,,,,,,173,0,6,179,375,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1429,B,1,0,B,24,42,4,4,5,70,3,97,4,14,0,1,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,270,0,9,279,655,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1430,B,1,0,B,33,66,1,3,6,75,8,82,1,7,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,287,0,3,290,576,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1431,B,1,0,B,24,47,0,2,8,75,3,51,0,7,0,0,1,0,0,1,2,0,0,,,,,,,,,,,,,,,,221,0,4,225,446,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1432,B,1,0,B,39,70,2,3,7,101,8,120,0,6,0,1,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,359,0,4,363,693,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1433,B,1,0,B,15,36,0,1,4,67,3,43,1,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,172,0,2,174,394,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1434,B,1,0,B,15,56,1,5,5,87,1,73,2,3,0,0,3,0,0,1,2,0,0,,,,,,,,,,,,,,,,254,0,11,265,542,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1435,B,1,0,B,17,56,2,5,2,38,2,47,1,4,1,3,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,180,0,1,181,403,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1436,B,1,0,B,25,52,2,1,10,89,1,79,1,13,2,1,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,278,0,3,281,636,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1437,B,1,0,B,19,37,0,7,8,76,3,93,2,5,0,3,3,0,0,2,0,0,2,,,,,,,,,,,,,,,,260,0,3,263,555,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1438,B,1,0,B,15,40,0,1,2,38,5,103,0,9,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,215,0,3,218,586,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1438,C,1,0,C01,16,42,6,2,5,50,3,67,3,9,0,0,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,206,0,2,208,586,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1438,C,2,0,C02,8,41,1,1,9,38,2,90,6,8,0,1,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,209,0,3,212,586,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1438,C,3,0,C03,16,42,0,2,6,44,1,80,4,8,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,204,0,5,209,586,Acta Casilla,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1439,B,1,0,B,10,55,4,7,8,53,2,104,0,15,1,1,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,263,0,4,267,705,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1439,C,1,0,C01,23,58,3,4,9,62,1,94,1,13,0,0,3,0,0,1,2,0,0,,,,,,,,,,,,,,,,274,0,5,279,705,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1439,C,2,0,C02,21,59,2,2,5,70,3,92,2,10,1,0,2,0,0,0,1,0,0,,,,,,,,,,,,,,,,270,0,3,273,704,Acta Casilla,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1440,B,1,0,B,12,31,0,6,5,30,3,66,1,4,0,1,0,0,0,2,1,0,0,,,,,,,,,,,,,,,,162,0,7,169,394,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1440,C,1,0,C01,8,27,0,3,4,22,1,63,2,1,0,2,2,0,0,2,2,0,0,,,,,,,,,,,,,,,,139,0,0,139,394,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1441,B,1,0,B,20,31,3,0,11,29,2,80,1,11,0,2,1,0,0,1,2,0,0,,,,,,,,,,,,,,,,194,0,10,204,655,Grupo de Recuento,,,
1,26,Sonora,4,NOGALES,30,NOGALES,1441,C,1,0,C01,11,31,0,4,7,48,1,91,2,5,0,0,1,0,0,1,2,0,0,,,,,,,,,,,,,,,,204,0,6,210,654,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,159,B,1,0,B,22,75,3,2,6,44,5,42,2,1,0,1,0,1,0,2,0,0,0,,,,,,,,,,,,,,,,206,0,9,215,527,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,159,C,1,0,C01,24,79,4,1,5,49,2,49,1,3,0,2,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,221,0,5,226,527,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,160,B,1,0,B,22,52,3,0,1,30,1,33,0,2,0,3,2,0,0,2,0,0,0,,,,,,,,,,,,,,,,151,0,9,160,447,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,161,B,1,0,B,36,35,1,2,3,24,1,39,0,3,0,1,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,147,0,2,149,414,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,161,C,1,0,C01,41,48,0,0,5,23,3,29,1,2,1,1,1,0,0,0,1,0,1,,,,,,,,,,,,,,,,157,0,1,158,413,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,162,B,1,0,B,54,71,3,3,5,56,2,46,1,0,6,1,3,0,0,0,0,0,1,,,,,,,,,,,,,,,,252,0,6,258,569,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,162,C,1,0,C01,52,83,2,2,4,51,2,47,1,2,2,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,252,0,8,260,569,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,162,C,2,0,C02,51,88,4,5,7,44,1,51,1,4,1,3,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,261,0,8,269,568,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,163,B,1,0,B,30,85,1,1,2,42,2,57,2,4,1,2,0,0,0,2,1,0,0,,,,,,,,,,,,,,,,232,0,17,249,600,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,163,C,1,0,C01,29,65,4,5,5,57,4,49,2,0,1,3,2,0,0,1,1,0,0,,,,,,,,,,,,,,,,228,0,12,240,600,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,164,B,1,0,B,33,63,1,0,9,77,1,77,0,4,0,1,1,3,0,2,3,0,0,,,,,,,,,,,,,,,,275,0,5,280,659,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,164,C,1,0,C01,34,53,1,2,6,63,6,61,2,7,1,2,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,240,0,0,240,659,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,164,C,2,0,C02,36,54,5,1,9,67,1,65,1,3,0,2,2,2,0,2,0,0,1,,,,,,,,,,,,,,,,251,0,10,261,658,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,165,B,1,0,B,26,93,1,3,2,51,2,54,2,1,0,0,5,0,0,1,1,0,0,,,,,,,,,,,,,,,,242,0,1,243,602,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,165,C,1,0,C01,43,74,0,2,2,40,1,52,0,4,0,1,2,1,0,1,0,0,0,,,,,,,,,,,,,,,,223,1,5,229,602,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,166,B,1,0,B,19,49,0,1,4,39,4,37,0,1,0,2,2,0,0,0,0,0,1,,,,,,,,,,,,,,,,159,0,2,161,456,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,166,C,1,0,C01,19,54,3,4,3,44,6,35,1,3,0,0,3,0,0,0,0,0,1,,,,,,,,,,,,,,,,176,0,5,181,455,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,167,B,1,0,B,29,54,2,3,2,20,1,39,0,2,0,2,1,1,0,0,3,0,1,,,,,,,,,,,,,,,,160,0,4,164,414,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,167,C,1,0,C01,24,56,3,5,6,26,1,40,0,1,0,0,1,0,0,2,0,0,0,,,,,,,,,,,,,,,,165,0,3,168,413,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,168,B,1,0,B,32,65,1,3,2,52,1,61,2,3,2,0,3,0,0,1,1,0,1,,,,,,,,,,,,,,,,230,0,2,232,599,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,169,B,1,0,B,41,88,2,3,5,63,2,51,0,4,0,4,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,265,0,7,272,640,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,170,B,1,0,B,27,73,2,3,3,37,3,42,1,5,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,198,0,8,206,487,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,170,C,1,0,C01,20,71,4,2,5,47,0,43,0,5,1,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,200,0,9,209,486,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,171,B,1,0,B,29,90,1,0,4,49,1,52,4,4,1,2,4,1,0,1,0,0,0,,,,,,,,,,,,,,,,243,0,1,244,598,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,171,C,1,0,C01,42,81,6,3,6,37,3,59,2,6,1,0,2,0,0,0,1,0,1,,,,,,,,,,,,,,,,250,0,7,257,597,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,171,C,2,0,C02,34,98,4,3,2,53,4,64,1,1,0,2,2,1,0,1,1,0,0,,,,,,,,,,,,,,,,271,0,2,273,597,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,171,S,1,0,S01,6,14,0,3,0,4,0,5,1,1,0,0,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,37,0,1,38,0,Grupo de Recuento,,,
