CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,AVE,PC,MORENA,ES,PAN_PRD,PRI_PVEM_NVA_ALIANZA_AVE,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_AVE,PRI_NVA_ALIANZA_AVE,PVEM_NVA_ALIANZA_AVE,PRI_PVEM,PRI_NVA_ALIANZA,PRI_AVE,PVEM_NVA_ALIANZA,PVEM_AVE,NVA_ALIANZA_AVE,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,76,3,365,257,25,22,8,25,4,4,4,156,9,14,1,0,0,0,0,4,0,1,0,0,0,,,,,,,,,,3,,,,,,0,902,16,918,1501
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,77,2,261,135,22,18,5,1,1,17,5,48,3,10,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,2,,,,,,0,531,3,534,915
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,78,1,55,21,5,4,8,0,0,6,1,20,0,5,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,0,,,,,,0,127,4,131,241
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,79,1,82,118,39,5,7,1,2,4,1,15,0,14,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,0,288,14,302,472
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,80,1,78,37,2,8,0,3,1,1,2,13,4,2,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,,0,,,,,,0,154,3,157,235
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,81,1,52,72,3,9,6,3,4,0,1,47,3,1,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,0,,,,,,0,203,0,203,313
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,82,1,52,26,2,6,0,0,0,2,0,4,1,2,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,0,96,4,100,159
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,83,2,212,100,36,17,7,2,9,6,2,68,2,13,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,4,,,,,,0,479,6,485,848
3,30,VERACRUZ,13,EMILIANO ZAPATA,4,ACTOPAN,84,2,220,187,25,17,7,9,2,7,5,137,1,10,0,1,0,0,0,3,0,0,0,0,0,,,,,,,,,,4,,,,,,0,635,21,656,1095
3,30,VERACRUZ,13,EMILIANO ZAPATA,18,APAZAPAN,384,1,126,154,146,7,1,1,1,5,1,48,2,11,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,5,,,,,,0,511,5,516,667
3,30,VERACRUZ,13,EMILIANO ZAPATA,18,APAZAPAN,385,2,136,107,407,5,12,10,6,2,8,64,7,25,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,5,,,,,,0,797,9,806,1130
3,30,VERACRUZ,13,EMILIANO ZAPATA,18,APAZAPAN,386,1,51,58,205,4,6,51,6,1,2,61,4,11,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,0,460,7,467,706
3,30,VERACRUZ,13,EMILIANO ZAPATA,18,APAZAPAN,387,1,71,113,132,5,0,0,2,1,0,19,1,19,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,0,364,3,367,527
3,30,VERACRUZ,13,EMILIANO ZAPATA,18,APAZAPAN,388,1,47,35,92,1,3,0,5,0,1,19,1,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,0,209,9,218,285
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1475,2,123,136,26,11,27,11,8,6,1,145,14,11,0,0,0,0,0,1,1,0,1,0,0,,,,,,,,,,12,,,,,,0,534,14,548,931
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1476,2,128,130,64,20,103,4,15,2,5,51,1,25,1,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,11,,,,,,0,563,13,576,979
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1477,3,296,87,132,8,25,1,5,1,0,26,1,51,0,0,1,0,0,1,1,0,0,0,0,,,,,,,,,,1,,,,,,0,637,15,652,1041
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1478,2,178,53,127,11,22,1,5,2,3,48,4,48,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,30,,,,,,0,534,20,554,894
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1479,3,167,155,33,10,255,8,3,4,29,172,28,10,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,17,,,,,,1,894,39,934,1815
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1480,14,1270,639,215,61,91,150,66,50,29,2070,191,54,2,2,1,0,0,7,1,0,0,0,0,,,,,,,,,,351,,,,,,13,5250,197,5460,9703
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1481,3,255,256,44,27,134,30,15,16,7,150,22,10,2,0,0,0,0,4,1,0,0,0,0,,,,,,,,,,25,,,,,,0,998,45,1043,2191
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1482,2,150,122,66,16,19,17,14,4,3,209,12,13,1,0,0,0,0,8,0,0,0,0,0,,,,,,,,,,21,,,,,,5,675,31,711,1396
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1483,2,106,162,43,11,10,8,6,7,4,187,12,12,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,37,,,,,,3,607,22,632,1136
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1484,2,137,149,34,19,10,11,7,5,4,167,12,4,0,0,1,0,0,4,0,0,0,0,0,,,,,,,,,,31,,,,,,0,595,20,615,1108
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1485,3,254,142,149,26,35,19,9,19,10,208,20,22,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,37,,,,,,0,952,41,993,2050
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1486,1,32,45,13,14,11,1,2,1,3,43,1,2,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,1,,,,,,9,171,9,189,335
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1487,4,242,145,104,16,139,16,18,12,9,358,12,26,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,39,,,,,,0,1137,42,1179,2249
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1488,3,159,110,38,46,91,11,16,8,8,208,20,16,1,0,0,1,0,3,0,0,0,0,0,,,,,,,,,,5,,,,,,1,741,33,775,1518
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1489,1,45,11,42,4,10,1,3,2,0,11,1,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,0,139,0,139,195
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1490,1,48,76,32,6,27,3,1,2,7,72,5,7,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,11,,,,,,1,299,9,309,563
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1491,3,110,133,39,14,44,10,5,14,6,143,7,9,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,33,,,,,,7,569,19,595,1228
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1492,1,125,19,9,1,2,0,1,0,2,4,1,2,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,0,,,,,,0,167,10,177,148
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1493,2,101,77,34,6,27,4,12,6,10,158,10,5,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,13,,,,,,0,464,20,484,1031
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1494,1,56,44,29,4,75,2,3,2,0,48,3,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,8,,,,,,0,281,10,291,499
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1495,3,193,113,56,16,38,14,6,13,5,469,11,11,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,34,,,,,,0,981,19,1000,1532
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1496,1,80,109,43,14,47,4,6,6,6,35,2,9,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,11,,,,,,3,374,19,396,653
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1497,2,62,74,51,5,13,60,5,0,3,172,8,15,0,0,0,0,0,2,1,0,0,0,0,,,,,,,,,,4,,,,,,0,475,10,485,967
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1498,2,72,71,34,25,4,9,9,14,4,207,5,12,1,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,5,,,,,,0,474,22,496,791
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1499,2,219,71,39,15,23,3,5,10,5,68,41,20,1,0,0,0,0,1,0,0,0,1,1,,,,,,,,,,2,,,,,,1,525,18,544,976
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1500,1,42,62,19,3,64,8,4,3,3,33,1,4,0,0,0,0,0,2,0,0,0,1,1,,,,,,,,,,7,,,,,,11,257,13,281,463
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1501,1,40,22,37,12,7,3,2,1,3,20,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,4,,,,,,0,158,5,163,323
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1502,2,113,109,83,17,13,6,5,2,7,145,8,26,1,0,0,0,0,1,2,1,0,0,0,,,,,,,,,,8,,,,,,0,547,13,560,894
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1503,2,123,117,102,6,6,3,6,3,7,123,4,31,1,0,0,0,0,1,1,1,1,0,0,,,,,,,,,,1,,,,,,0,537,4,541,843
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1504,2,123,122,134,18,6,4,4,6,12,141,11,43,1,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,5,,,,,,1,633,11,645,1177
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1505,2,149,126,88,21,10,5,6,1,6,112,22,49,0,0,2,0,0,4,1,0,0,0,0,,,,,,,,,,1,,,,,,0,603,22,625,1097
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1506,3,184,144,53,14,11,9,8,5,5,207,10,22,1,0,4,0,0,6,1,0,0,0,0,,,,,,,,,,12,,,,,,0,696,17,713,1658
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1507,1,52,76,25,15,10,4,5,0,4,150,11,5,0,0,1,0,0,3,0,0,0,0,0,,,,,,,,,,7,,,,,,1,368,10,379,723
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1508,2,144,122,33,14,17,8,6,5,0,204,20,15,0,1,0,0,0,3,0,0,0,0,0,,,,,,,,,,20,,,,,,0,612,23,635,1329
3,30,VERACRUZ,13,EMILIANO ZAPATA,67,EMILIANO ZAPATA,1509,3,179,117,29,20,14,9,13,2,7,235,44,11,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,14,,,,,,0,696,27,723,1668
3,30,VERACRUZ,13,EMILIANO ZAPATA,90,JALCOMULCO,2101,2,262,112,151,7,8,4,1,5,1,73,1,32,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,2,,,,,,0,660,10,670,1192
3,30,VERACRUZ,13,EMILIANO ZAPATA,90,JALCOMULCO,2102,2,194,105,214,4,6,9,1,3,3,68,6,30,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,6,,,,,,0,650,12,662,1186
3,30,VERACRUZ,13,EMILIANO ZAPATA,90,JALCOMULCO,2103,1,104,36,30,3,0,0,0,0,1,3,1,6,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,0,,,,,,0,185,0,185,138
3,30,VERACRUZ,13,EMILIANO ZAPATA,90,JALCOMULCO,2104,3,149,41,365,3,0,0,2,1,3,50,0,33,0,1,0,0,0,1,0,0,1,0,0,,,,,,,,,,2,,,,,,0,652,2,654,1514
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,363,2,130,99,9,6,8,8,4,6,24,102,8,3,1,0,0,0,0,4,2,0,0,0,0,,,,,,,,,,8,,,,,,0,422,12,434,842
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,364,2,180,94,17,14,8,1,5,2,59,100,9,3,2,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,3,,,,,,3,499,13,515,1111
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,365,2,164,84,10,4,6,6,3,2,24,108,20,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,2,,,,,,0,439,6,445,923
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,366,1,115,62,10,4,3,8,4,1,13,81,9,6,1,0,0,0,0,7,0,0,0,0,0,,,,,,,,,,4,,,,,,0,328,13,341,700
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,367,3,552,314,30,5,13,15,6,2,18,127,4,12,0,0,2,0,0,0,0,0,0,0,3,,,,,,,,,,7,,,,,,0,1110,37,1147,1041
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,368,2,194,117,26,10,8,6,13,4,33,126,14,8,1,0,0,0,0,2,0,1,0,1,1,,,,,,,,,,11,,,,,,1,576,27,604,1272
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,369,3,310,190,22,10,21,10,11,9,38,216,13,5,0,0,0,1,0,4,1,0,0,0,0,,,,,,,,,,10,,,,,,6,871,32,909,1884
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,370,1,79,57,3,2,7,5,4,1,13,80,5,4,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,5,,,,,,0,266,8,274,545
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,371,1,118,111,5,4,1,9,4,1,4,5,4,3,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,4,,,,,,0,274,8,282,714
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,372,1,114,53,6,6,5,3,0,2,1,1,4,7,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,4,,,,,,0,209,7,216,506
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,373,2,120,91,11,9,13,6,3,13,42,92,2,10,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,6,,,,,,4,420,9,433,785
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,374,2,224,163,14,7,7,8,2,1,45,136,4,7,1,0,0,1,0,3,0,0,0,0,0,,,,,,,,,,10,,,,,,0,633,19,652,1359
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,375,4,384,204,41,18,18,22,15,6,57,192,25,19,0,0,0,0,0,6,0,0,0,0,0,,,,,,,,,,21,,,,,,0,1028,46,1074,2365
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,376,4,495,261,39,23,20,22,16,18,88,221,15,14,0,0,0,0,0,8,0,1,0,0,0,,,,,,,,,,8,,,,,,2,1249,37,1288,2913
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,377,2,170,175,3,14,13,6,5,7,15,50,3,4,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,7,,,,,,0,474,21,495,1246
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,378,1,133,136,0,6,3,4,7,2,2,9,58,4,6,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,5,,,,,,0,377,16,393,662
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,379,2,183,144,13,5,8,5,5,1,9,68,2,14,0,0,1,0,0,4,0,0,0,0,0,,,,,,,,,,1,,,,,,0,463,5,468,931
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,380,1,82,53,9,2,5,2,5,6,2,31,3,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,2,,,,,,0,206,28,234,579
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,381,2,206,174,7,9,17,8,7,5,16,66,10,7,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,,5,,,,,,4,540,17,561,1246
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,382,1,216,92,5,1,2,1,2,0,8,48,4,3,0,1,0,0,0,2,0,0,0,0,0,,,,,,,,,,0,,,,,,0,385,7,392,708
3,30,VERACRUZ,13,EMILIANO ZAPATA,17,LA ANTIGUA,383,1,178,139,3,2,4,2,1,5,26,0,5,0,0,0,0,0,0,1,0,0,0,1,1,,,,,,,,,,0,,,,,,0,368,11,379,705
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3004,2,106,53,5,3,4,0,1,1,19,19,4,16,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,0,,,,,,0,233,3,236,846
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3005,2,289,110,20,8,10,7,5,3,39,90,7,12,0,1,1,0,0,3,0,0,0,0,0,,,,,,,,,,2,,,,,,0,607,0,607,1388
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3006,2,241,125,16,10,1,5,10,3,29,98,4,14,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,4,,,,,,0,563,9,572,1124
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3007,1,160,112,10,3,1,5,7,2,14,44,10,5,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,2,,,,,,0,377,19,396,710
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3008,2,216,114,7,12,3,7,14,0,8,49,6,3,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,2,,,,,,0,442,7,449,754
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3009,2,293,99,46,9,5,1,4,3,51,63,4,31,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,2,,,,,,0,612,23,635,1233
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3010,1,145,217,4,5,0,0,3,3,1,4,0,3,1,0,0,0,0,5,1,1,0,0,0,,,,,,,,,,1,,,,,,0,394,5,399,612
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3011,4,365,352,26,13,15,15,8,7,32,75,2,16,0,1,1,0,0,8,0,0,0,0,0,,,,,,,,,,6,,,,,,0,942,7,949,1764
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3012,3,331,261,19,11,12,45,7,1,13,74,3,18,0,0,2,0,0,5,1,0,0,0,0,,,,,,,,,,3,,,,,,0,806,25,831,1300
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3013,1,83,85,8,2,1,3,1,2,5,50,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,0,243,8,251,381
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3014,2,282,147,15,5,0,4,6,1,12,53,1,11,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,2,,,,,,1,542,6,549,1029
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3015,4,416,162,14,13,33,17,10,8,33,52,6,15,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,10,,,,,,0,791,32,823,1821
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3016,2,194,43,11,5,7,6,4,1,1,44,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,2,,,,,,0,322,13,335,1335
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3017,1,102,44,6,2,0,1,0,1,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,0,167,1,168,249
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3018,2,295,98,34,6,4,3,8,3,12,40,3,20,0,0,1,0,0,5,0,0,0,0,0,,,,,,,,,,0,,,,,,0,532,13,545,1197
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3019,2,227,137,13,1,3,6,4,2,23,44,3,12,0,0,1,0,0,5,1,0,0,0,0,,,,,,,,,,0,,,,,,2,482,3,487,943
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3020,2,160,146,12,7,1,2,3,0,11,32,1,6,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,0,,,,,,0,382,4,386,851
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3021,2,279,193,13,5,7,1,4,2,3,44,1,8,0,0,3,0,0,3,0,0,0,0,0,,,,,,,,,,0,,,,,,0,566,11,577,1155
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3022,3,262,134,26,9,1,1,2,1,11,7,0,30,0,0,0,0,0,4,0,0,0,0,0,,,,,,,,,,1,,,,,,0,489,10,499,1398
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3023,2,210,104,61,5,4,0,4,2,8,9,3,13,1,0,1,0,0,2,0,0,0,0,0,,,,,,,,,,0,,,,,,0,427,6,433,793
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3024,2,316,136,22,5,6,4,6,0,3,43,1,27,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,2,570,25,597,1052
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3025,2,301,107,14,1,3,2,11,0,4,60,5,13,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,0,,,,,,0,522,7,529,1002
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3026,2,232,116,6,9,0,2,1,1,0,23,0,5,1,0,0,0,0,3,1,0,0,0,0,,,,,,,,,,0,,,,,,0,400,8,408,764
3,30,VERACRUZ,13,EMILIANO ZAPATA,127,PASO DE OVEJAS,3027,2,209,202,19,6,26,2,3,1,5,27,2,12,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,0,,,,,,1,516,15,532,1008
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3259,2,288,165,53,20,1,3,2,6,1,42,5,29,0,0,0,1,0,4,0,0,0,0,0,,,,,,,,,,0,,,,,,0,620,7,627,999
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3260,1,32,88,5,6,2,1,0,1,1,11,2,0,1,0,1,0,0,5,0,0,1,0,0,,,,,,,,,,0,,,,,,0,157,2,159,209
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3261,4,426,211,124,18,17,30,15,10,32,356,24,12,0,0,0,0,0,5,0,1,0,0,0,,,,,,,,,,18,,,,,,1,1299,53,1353,2732
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3262,2,143,112,51,9,1,6,4,2,24,76,2,4,0,0,1,0,0,3,0,0,0,0,0,,,,,,,,,,4,,,,,,0,442,9,451,940
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3263,2,187,120,134,14,15,3,2,4,40,87,2,20,1,0,2,0,0,1,0,0,0,0,0,,,,,,,,,,5,,,,,,0,637,13,650,1352
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3264,3,176,177,277,23,6,3,4,7,16,151,5,12,0,0,0,0,0,1,0,2,0,0,0,,,,,,,,,,2,,,,,,1,862,17,880,1353
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3265,2,205,106,50,13,11,7,6,3,10,132,11,17,0,0,0,0,0,6,0,0,0,0,0,,,,,,,,,,2,,,,,,0,579,10,589,1324
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3266,2,227,114,21,14,9,1,5,1,8,38,2,19,2,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,0,,,,,,1,463,9,473,816
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3267,3,335,104,75,12,10,4,6,4,11,139,7,17,0,0,0,0,0,7,1,0,0,0,0,,,,,,,,,,7,,,,,,2,739,21,762,1544
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3268,1,202,104,16,4,0,0,1,1,2,12,0,6,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,0,,,,,,0,351,0,351,499
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3269,2,248,153,224,39,2,0,2,0,7,27,1,29,0,0,0,0,0,5,1,0,0,0,0,,,,,,,,,,2,,,,,,0,740,5,745,1032
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3270,2,243,137,122,9,1,2,2,3,15,13,5,26,0,0,2,0,0,1,0,0,0,0,0,,,,,,,,,,2,,,,,,0,583,7,590,868
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3271,1,161,98,5,1,2,0,0,2,7,12,0,8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,,,,0,296,0,296,541
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3272,3,393,160,113,12,2,3,4,3,5,21,0,10,0,1,0,0,0,4,1,1,0,0,0,,,,,,,,,,0,,,,,,0,733,17,750,1254
3,30,VERACRUZ,13,EMILIANO ZAPATA,134,PUENTE NACIONAL,3273,2,277,144,87,5,2,1,1,7,2,10,1,30,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,2,,,,,,0,570,8,578,930
3,30,VERACRUZ,13,EMILIANO ZAPATA,25,TLALTETELA,459,3,391,470,32,10,7,4,5,8,31,94,7,35,0,0,1,0,0,5,1,3,0,0,0,,,,,,,,,,5,,,,,,0,1109,30,1139,1779
