CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1745,1,129,64,3,2,1,23,4,32,6,0,0,0,0,5,0,269,3,272,484
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1746,1,200,86,6,3,3,24,1,12,5,1,0,0,0,5,0,346,8,354,723
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1747,1,206,85,4,2,3,20,5,16,3,0,3,0,0,4,0,351,5,356,573
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1748,1,136,81,7,1,3,40,5,12,7,0,0,0,0,3,0,295,8,303,578
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1749,1,166,108,1,0,3,29,3,16,4,0,0,0,0,4,0,334,6,340,638
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1750,1,227,95,3,4,5,26,9,14,5,0,2,0,0,5,0,395,8,403,726
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1751,1,183,105,4,4,4,43,7,18,8,0,0,1,0,9,2,386,2,390,732
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1752,1,151,101,3,4,5,29,4,12,10,0,1,0,0,5,0,325,4,328,664
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1753,1,179,104,5,2,1,32,9,19,6,1,0,0,0,6,0,364,14,378,742
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1754,1,184,0,0,0,3,32,0,24,3,91,0,0,0,8,0,345,6,351,711
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1755,2,288,156,13,6,3,62,8,32,11,0,1,0,4,7,0,591,10,601,1269
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1756,2,210,68,4,5,2,28,8,22,11,0,6,6,0,8,0,378,19,397,873
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1757,2,265,54,6,2,1,37,6,26,10,0,0,0,0,10,0,417,8,425,764
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1758,2,200,110,7,4,2,25,2,31,3,0,0,0,0,2,0,386,9,395,754
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1759,2,165,76,8,5,4,44,3,31,7,0,1,0,0,8,0,352,4,356,761
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1760,1,205,102,4,3,3,28,8,15,5,0,0,0,0,2,0,375,6,381,668
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1761,1,139,73,5,4,2,24,2,19,7,0,0,0,0,8,0,283,12,295,531
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1762,1,163,114,5,6,1,25,6,20,5,0,0,0,0,5,0,350,13,363,687
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1763,1,138,89,2,4,2,28,9,18,6,1,0,0,0,4,0,301,6,307,549
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1764,1,181,102,3,5,1,26,1,11,7,0,0,0,0,1,0,338,1,339,621
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1765,1,199,104,2,4,3,33,4,21,7,0,0,0,0,11,0,388,9,397,726
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1766,1,175,92,2,3,0,21,3,14,5,0,0,0,0,6,0,321,3,324,586
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1767,1,185,85,5,2,0,29,4,24,9,0,7,0,0,9,1,359,27,387,687
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1768,3,509,158,15,6,5,122,9,55,18,0,0,1,0,11,3,909,16,931,1719
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1769,1,116,51,4,0,3,28,5,11,3,0,1,0,0,8,0,230,11,241,493
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1770,1,153,79,6,6,3,27,3,25,6,0,0,0,0,6,0,314,3,317,618
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1771,2,236,74,2,4,3,35,5,29,6,0,0,0,0,5,0,399,5,404,764
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1772,1,71,46,1,0,2,6,3,4,1,0,0,0,0,0,1,134,1,135,279
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1773,2,217,83,7,5,6,36,7,36,11,0,1,0,0,3,0,412,4,417,819
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1774,1,65,44,4,0,2,12,2,12,7,0,1,0,0,1,0,150,1,151,267
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1775,1,57,33,2,0,0,10,3,8,1,0,0,0,0,1,0,115,2,117,267
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1776,1,165,71,2,3,0,33,1,6,4,0,0,0,0,6,0,291,3,294,569
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1777,2,278,123,13,9,8,19,5,20,13,0,0,0,0,8,0,496,4,529,960
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1778,2,222,98,6,0,4,35,1,24,4,0,1,0,0,7,0,402,10,409,787
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1779,1,201,96,6,6,4,36,6,11,6,0,2,0,0,10,1,384,2,387,683
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1780,2,239,125,4,4,4,47,8,23,12,0,0,0,0,14,0,480,10,490,922
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1781,2,253,125,2,5,2,38,5,23,7,0,0,0,0,7,0,467,12,479,911
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1782,2,201,111,6,3,1,15,7,14,3,0,0,0,0,3,0,364,6,370,755
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1783,2,263,97,4,5,1,33,3,14,7,0,0,0,0,9,0,436,7,444,792
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1784,1,165,79,7,5,3,27,3,14,5,0,3,0,0,5,0,316,4,320,548
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1785,2,199,228,3,6,3,26,5,19,7,1,2,0,0,5,0,504,19,523,944
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1786,1,186,63,4,4,1,26,1,9,7,0,0,0,0,0,0,301,0,303,548
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1787,2,246,87,10,2,4,19,4,28,8,2,1,0,0,11,0,422,6,428,787
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1788,2,262,137,4,4,1,39,1,12,10,0,0,0,0,3,0,473,12,485,869
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1789,2,235,147,7,3,1,29,9,25,11,0,1,0,0,9,0,477,5,482,933
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1790,2,321,190,11,12,10,35,8,23,7,0,0,0,0,6,0,623,7,630,1085
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1791,2,331,139,12,6,4,54,5,28,19,0,0,0,0,7,0,605,4,609,1126
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1792,1,91,42,0,1,0,13,0,6,3,0,0,0,0,3,0,159,6,165,337
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1793,1,108,44,1,3,2,12,2,7,6,0,1,0,0,1,0,187,2,189,325
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1794,3,432,144,12,5,7,87,10,39,15,0,0,0,0,14,0,765,12,777,1570
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1795,2,292,127,16,7,1,67,2,28,12,0,1,0,0,7,1,560,9,570,1110
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1796,2,225,80,2,3,4,34,2,15,6,1,1,0,0,2,0,375,4,379,758
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1797,2,233,111,9,3,2,46,6,20,5,0,0,0,0,1,0,436,13,449,825
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1798,1,220,81,2,4,6,26,3,13,2,0,0,0,0,2,0,359,0,359,627
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1799,2,316,134,3,3,1,39,6,14,8,0,0,0,0,3,0,527,7,535,995
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1800,1,206,100,5,1,3,16,3,8,2,0,2,0,0,8,0,354,2,356,746
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1801,2,323,100,5,6,6,31,8,29,7,0,1,0,0,4,1,520,6,527,1017
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1802,2,229,96,5,0,2,19,1,20,5,0,0,0,0,7,0,384,5,389,783
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1803,2,368,152,8,7,1,68,9,33,11,0,1,0,0,11,0,669,3,672,1211
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1804,1,158,87,2,4,3,20,3,9,2,0,0,0,0,0,0,288,4,292,480
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1805,2,263,77,7,1,1,26,3,21,7,0,0,0,0,4,1,410,2,413,839
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1806,2,333,134,8,2,3,39,9,25,8,0,0,0,0,6,0,567,11,578,1074
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1807,1,206,83,4,5,0,27,3,9,9,0,0,0,0,6,0,352,6,358,710
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1808,2,260,117,4,5,1,32,4,16,11,0,0,0,0,4,2,454,2,458,852
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1809,1,162,70,8,0,2,13,0,12,5,0,0,0,0,5,0,277,0,277,543
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1810,1,180,86,4,1,2,11,4,10,3,0,0,0,0,7,0,308,5,313,646
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1811,2,298,122,3,4,7,16,4,25,8,0,1,0,0,8,0,496,6,502,917
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1812,1,212,87,6,3,2,19,9,12,2,0,0,0,0,2,1,354,5,360,695
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1813,3,611,275,13,6,21,44,18,29,5,0,0,0,0,8,4,1030,14,1056,2230
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1814,1,138,78,4,1,3,20,5,5,5,0,0,0,0,1,0,260,5,265,636
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1815,2,197,112,5,3,1,28,2,15,1,1,0,0,0,3,0,368,7,375,795
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1816,1,123,65,4,1,6,22,0,7,1,2,0,0,0,3,1,234,1,236,507
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1817,2,313,119,11,11,4,31,8,27,3,1,4,0,0,5,0,537,15,552,1105
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1818,1,109,49,4,2,0,7,0,5,1,0,0,0,0,0,0,177,3,180,410
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1819,1,111,74,15,2,0,6,2,2,0,0,0,0,0,2,1,214,3,218,446
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1820,1,122,110,7,2,2,4,3,6,3,1,1,0,0,4,0,265,2,267,567
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1821,1,84,57,3,2,0,0,2,1,3,0,0,0,0,0,0,152,3,155,361
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1822,1,170,111,4,4,0,13,2,8,3,0,0,0,0,0,0,315,8,323,694
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1823,1,194,122,1,5,1,9,2,4,2,0,0,0,0,1,0,341,3,344,734
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1824,1,210,87,3,2,1,16,5,8,4,0,0,0,0,3,1,339,3,343,700
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1825,1,166,62,3,1,1,5,2,1,1,0,1,0,0,1,0,244,9,258,511
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1826,1,88,98,8,2,1,2,0,5,2,0,0,0,0,0,0,206,7,213,460
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1827,1,123,67,1,0,3,5,3,4,5,0,0,0,0,2,0,213,6,219,451
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1828,1,150,57,5,3,0,6,3,3,6,0,0,0,0,2,0,235,2,237,509
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1829,1,103,70,3,1,1,1,1,4,0,0,1,0,0,3,0,188,5,193,365
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1830,1,106,96,3,0,2,9,4,3,4,0,0,0,0,1,0,228,3,231,422
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1831,1,164,64,3,0,0,9,1,0,3,0,0,0,0,1,0,245,4,249,504
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1832,1,130,50,9,2,0,10,3,7,3,0,0,0,0,6,0,220,3,223,557
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1833,1,145,97,5,2,1,8,4,2,2,0,1,0,0,0,1,267,6,275,543
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1834,1,139,72,4,0,2,6,0,1,3,0,0,0,0,3,0,230,2,232,505
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1835,1,177,131,15,3,0,7,4,2,2,1,5,0,0,1,0,348,7,255,688
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1836,1,109,61,5,4,0,9,1,3,3,0,0,0,0,3,0,198,0,198,414
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1837,1,114,79,5,1,0,5,1,4,1,0,0,0,0,2,0,212,4,216,463
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1838,2,205,116,8,3,2,10,1,3,4,0,0,0,0,3,0,355,2,359,772
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1839,1,144,75,2,0,1,6,1,4,5,0,0,0,0,2,0,240,3,243,459
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1840,2,228,143,9,3,0,12,6,4,7,0,1,0,0,7,0,420,1,419,916
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1841,1,169,82,8,1,0,10,7,4,4,0,0,0,0,2,0,287,2,289,557
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1842,1,152,83,8,3,1,0,3,2,2,0,0,0,0,1,0,255,3,266,544
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1843,1,94,41,2,0,0,1,1,3,6,0,0,0,0,1,0,149,1,150,390
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1844,2,198,120,5,3,0,5,3,6,4,1,0,0,0,4,0,349,4,353,756
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1845,1,156,107,9,2,0,14,3,8,1,0,0,0,0,4,0,304,7,311,653
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1846,2,215,146,9,3,0,14,1,4,5,0,0,0,1,1,0,399,5,404,901
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1847,1,190,95,4,3,3,14,0,5,2,0,0,0,0,0,7,316,0,323,679
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1848,2,211,109,6,5,0,9,0,10,10,2,1,1,0,5,0,369,5,374,922
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1849,1,236,93,7,4,0,11,6,10,7,1,0,0,0,3,0,378,6,371,732
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1850,1,171,62,4,3,0,7,1,6,0,0,0,0,0,0,0,254,2,256,537
2,28,TAMAULIPAS,1,NUEVO LAREDO,27,NUEVO LAREDO,1851,2,222,122,4,3,0,10,2,4,4,0,1,0,0,4,0,376,3,381,804
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1852,1,137,66,6,3,0,29,4,16,2,0,0,0,0,6,0,269,5,274,744
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1853,2,206,97,9,1,2,43,9,26,3,0,0,0,0,5,0,401,29,429,1009
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1854,2,161,56,3,5,1,32,4,24,4,0,0,0,0,2,0,292,5,297,896
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1855,1,162,54,1,5,2,12,5,6,8,0,0,0,0,8,1,263,13,277,596
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1856,1,143,53,2,1,1,13,2,13,15,0,0,0,0,5,0,248,6,254,558
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1857,1,180,72,3,6,4,25,1,17,10,0,0,0,0,1,0,319,2,321,594
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1858,1,146,37,6,2,3,9,4,6,8,0,2,0,0,5,1,228,9,238,574
2,28,TAMAULIPAS,8,RIO BRAVO,32,REYNOSA,1859,1,130,78,4,5,4,18,1,18,3,0,0,0,0,6,3,267,3,543,675
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1860,1,185,66,9,3,1,26,3,15,19,0,0,0,0,10,1,337,8,346,666
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1861,1,178,37,5,4,22,1,9,14,11,0,0,0,0,3,0,284,2,286,601
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1862,1,176,95,9,7,4,16,2,13,6,0,3,0,0,4,0,335,7,342,639
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1863,2,236,88,6,6,3,29,7,25,11,0,0,0,0,11,0,422,5,427,897
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1864,1,150,70,7,3,2,14,3,9,6,0,0,0,0,6,0,270,7,277,589
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1865,1,141,51,6,2,3,16,2,15,5,0,1,0,0,4,0,246,8,254,615
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1866,1,144,59,11,5,3,18,4,21,1,0,0,0,0,3,0,269,3,272,700
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1867,1,149,100,5,2,1,17,6,21,5,0,0,0,0,5,0,311,2,313,672
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1868,1,148,90,6,4,6,17,4,10,8,0,1,0,0,0,0,294,2,296,623
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1869,1,145,85,9,5,3,21,3,15,6,0,0,0,0,4,0,296,7,303,622
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1870,1,120,91,7,4,1,13,4,13,13,0,0,0,0,5,0,271,11,282,630
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1871,1,102,41,8,2,0,16,3,12,2,0,1,1,0,5,0,193,12,205,544
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1872,2,156,67,9,7,1,20,3,16,6,0,1,0,0,2,0,288,2,290,782
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1873,1,93,59,9,5,1,8,2,13,0,0,0,0,0,4,0,194,2,196,434
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1874,1,63,33,6,1,1,4,2,16,3,0,0,0,0,0,0,129,3,187,466
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1875,2,241,152,11,7,3,25,10,30,9,0,2,0,0,10,0,500,9,509,1339
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1876,1,117,41,5,4,0,15,9,9,3,0,0,0,0,2,0,205,4,209,473
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1877,1,117,50,4,2,0,17,3,16,5,0,0,0,0,2,1,216,2,219,548
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1878,2,166,80,7,5,1,33,4,20,2,0,0,0,0,7,0,325,8,332,822
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1879,2,176,106,9,3,5,21,7,17,9,0,1,0,0,3,0,357,2,359,775
2,28,TAMAULIPAS,8,RIO BRAVO,32,REYNOSA,1880,2,158,74,3,7,3,25,5,11,2,0,1,0,0,6,1,295,3,595,752
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1881,3,246,132,10,2,5,35,9,26,14,2,1,0,0,4,0,486,8,494,1980
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1882,2,195,121,10,0,2,39,5,41,8,0,1,0,0,4,0,426,11,437,1306
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1883,1,157,50,6,1,1,32,2,5,4,0,0,0,0,4,1,262,3,266,654
2,28,TAMAULIPAS,8,RIO BRAVO,32,REYNOSA,1884,2,159,79,7,3,3,29,7,30,12,0,0,0,0,2,0,331,4,667,765
2,28,TAMAULIPAS,5,REYNOSA,32,REYNOSA,1885,1,118,73,10,1,3,17,1,21,9,1,0,1,0,1,0,256,3,269,666
2,28,TAMAULIPAS,8,RIO BRAVO,32,REYNOSA,1886,1,122,85,7,0,1,13,3,12,9,2,0,0,0,8,0,262,4,527,729
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1887,2,222,160,4,3,0,14,5,6,8,0,1,2,0,1,2,426,4,432,816
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1888,2,268,201,4,4,4,17,8,16,7,0,1,2,0,7,1,539,27,567,953
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1889,2,253,96,13,6,4,23,6,11,7,0,1,0,0,5,0,425,14,439,780
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1890,3,448,248,18,6,8,68,14,39,13,2,2,0,0,16,0,882,14,896,1981
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1891,2,204,91,8,5,1,23,7,15,3,0,1,0,0,5,1,363,4,368,767
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1892,2,274,125,7,4,10,26,3,25,6,2,1,0,0,9,0,492,0,492,972
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1893,2,217,132,3,3,2,26,4,14,7,0,0,0,0,7,0,415,19,434,919
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1894,2,480,144,4,11,5,32,8,15,13,1,0,0,0,3,0,716,6,722,1319
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1895,2,324,117,4,4,3,29,9,22,3,0,0,0,0,5,0,520,11,531,1205
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1896,1,113,71,3,1,0,16,1,5,5,0,0,0,0,2,0,217,11,227,462
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1897,3,314,172,11,6,8,39,8,37,7,0,4,0,1,5,0,612,13,625,1600
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1898,2,234,100,8,0,1,19,3,12,2,0,0,1,0,3,0,383,4,384,781
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1899,2,229,129,10,4,3,30,6,25,3,0,1,0,0,0,0,440,2,448,893
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1900,2,294,150,4,8,4,28,1,17,4,0,4,0,0,3,0,517,12,529,996
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1901,2,245,128,6,3,3,25,5,19,8,0,0,0,0,4,1,446,12,455,992
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1902,2,212,141,3,4,4,26,4,29,5,0,1,0,0,3,1,432,2,426,947
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1903,2,208,96,4,3,3,17,4,14,2,1,1,0,0,3,0,356,6,362,879
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1904,2,253,89,4,4,1,13,0,16,4,0,0,0,0,2,0,386,11,399,872
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1905,2,261,118,7,4,6,17,6,17,7,0,1,0,0,1,0,445,10,456,969
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1906,1,140,89,2,8,5,7,0,1,2,0,0,0,0,2,1,256,2,259,597
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1907,2,208,56,6,5,2,21,5,14,2,0,0,0,0,1,0,320,2,322,817
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1908,4,563,303,14,14,9,61,13,27,11,1,1,0,0,9,0,1026,19,1066,2571
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1909,1,173,71,4,7,2,28,3,10,12,0,0,0,0,4,1,314,7,322,700
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1910,2,209,88,7,6,8,13,3,14,8,0,0,0,0,6,0,362,4,364,874
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1911,2,191,85,2,0,1,29,3,18,5,0,0,0,0,0,0,334,3,337,798
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1912,2,292,109,5,5,2,20,12,13,10,1,0,1,0,0,2,470,6,479,1075
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1913,2,197,72,8,0,3,24,1,20,3,58,0,0,0,4,0,390,5,396,832
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1914,2,230,106,6,8,3,41,5,25,4,0,1,0,0,6,0,435,6,441,1065
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1915,1,115,151,5,0,3,11,1,8,2,0,5,0,0,1,0,302,10,312,654
2,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,1916,1,45,50,0,0,0,10,0,0,0,0,0,0,0,3,0,108,87,195,342
2,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,1917,1,136,65,8,2,2,24,1,14,8,0,0,0,0,5,0,265,5,272,520
2,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,1918,1,86,39,0,1,1,16,1,5,0,0,2,0,0,5,0,156,1,157,304
2,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,1919,1,106,62,5,3,0,18,0,7,4,1,0,0,0,2,0,208,6,214,380
2,28,TAMAULIPAS,7,REYNOSA,32,REYNOSA,1920,1,160,57,1,2,3,32,2,7,3,0,0,0,0,2,0,269,2,271,504
2,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,1921,1,136,73,3,2,1,18,1,11,2,0,0,0,0,5,0,252,9,261,515
2,28,TAMAULIPAS,6,REYNOSA,32,REYNOSA,1922,1,80,53,2,1,5,7,3,7,2,0,0,0,0,2,0,162,0,164,332
