CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,AVE,PC,MORENA,ES,PAN_PRD,PRI_PVEM_NVA_ALIANZA_AVE_PC,PRI_PVEM_NVA_ALIANZA_AVE,PRI_PVEM_NVA_ALIANZA_PC,PRI_PVEM_AVE_PC,PRI_NVA_ALIANZA_AVE_PC,PVEM_NVA_ALIANZA_AVE_PC,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_AVE,PRI_PVEM_PC,PRI_NVA_ALIANZA_AVE,PRI_NVA_ALIANZA_PC,PRI_AVE_PC,PVEM_NVA_ALIANZA_AVE,PVEM_NVA_ALIANZA_PC,PVEM_AVE_PC,NVA_ALIANZA_AVE_PC,PRI_PVEM,PRI_NVA_ALIANZA,PRI_AVE,PRI_PC,PVEM_NVA_ALIANZA,PVEM_AVE,PVEM_PC,NVA_ALIANZA_AVE,NVA_ALIANZA_PC,AVE_PC,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS ,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF ,OBSERVACIONES,RUTA_ACTA
3,30,VERACRUZ,1,PANUCO,122,OZULUAMA,2793,B,97,90,4,12,2,0,1,0,0,7,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,230,25,255,519,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,122,OZULUAMA,2794,B,115,92,3,34,2,0,2,0,1,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,271,11,282,479,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,122,OZULUAMA,2795,B,39,26,4,34,0,0,0,0,0,3,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,115,4,119,258,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,122,OZULUAMA,2795,E01,38,37,19,10,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,110,4,114,180,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,122,OZULUAMA,2796,B,37,21,2,2,0,0,1,0,1,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,76,141,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,122,OZULUAMA,2797,B,150,81,3,23,2,0,3,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,284,14,298,475,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,122,OZULUAMA,2798,B,73,117,2,52,0,3,5,3,0,18,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,11,0,310,19,329,566,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,122,OZULUAMA,2799,B,87,57,3,1,3,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,162,3,165,285,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,122,OZULUAMA,2800,B,51,27,3,1,2,0,0,2,1,18,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,118,3,121,255,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,122,OZULUAMA,2801,B,90,93,0,14,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,209,0,209,508,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,122,OZULUAMA,2802,B,150,113,4,28,3,1,1,3,1,11,2,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,2,0,338,9,347,604,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,122,OZULUAMA,2802,E01,99,48,2,10,2,0,1,1,1,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,176,4,180,362,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,122,OZULUAMA,2803,B,26,76,2,20,1,0,2,3,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,141,9,150,256,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,122,OZULUAMA,2804,B,49,50,2,18,2,1,2,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,140,0,140,291,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2814,B,60,62,13,42,11,14,4,5,1,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,7,0,273,9,282,727,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2815,B,30,58,4,82,3,5,0,1,1,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,11,0,261,4,265,478,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2815,C01,39,48,4,86,3,5,2,2,0,70,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,3,0,274,7,281,477,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2816,B,31,44,1,145,3,10,5,1,2,53,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,309,7,316,520,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2816,C01,41,38,7,115,4,5,3,1,0,50,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,285,11,296,520,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2816,C02,32,22,7,119,2,12,1,2,0,63,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,2,0,274,9,283,519,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2817,B,36,56,10,90,8,12,4,3,1,52,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,293,14,307,556,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2817,C01,39,55,5,75,3,7,3,2,0,79,8,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,9,0,297,5,302,555,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2818,B,80,85,7,127,4,18,2,0,0,97,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,434,13,447,742,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2819,B,53,53,13,86,3,16,6,2,4,75,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,333,13,346,625,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2819,C01,74,74,6,85,3,20,2,4,2,72,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,357,10,367,625,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2819,C02,61,55,5,96,4,9,3,3,4,64,4,2,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,321,10,331,625,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2819,C03,97,58,9,78,3,17,2,0,1,64,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,352,8,360,624,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2819,C04,60,61,16,98,4,16,3,2,3,60,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,340,13,353,624,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2820,B,64,57,3,48,2,6,1,0,0,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,241,10,251,476,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2820,C01,51,72,2,56,3,10,1,1,2,37,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,251,2,253,476,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2821,B,76,58,5,80,1,6,3,1,1,57,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,300,7,308,516,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2821,S01,116,136,7,91,1,2,3,0,0,127,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,501,14,515,0,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2822,B,47,60,1,54,0,7,2,2,0,37,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,7,0,230,1,231,378,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2822,C01,35,61,0,63,1,9,2,1,2,38,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,222,2,224,378,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2823,B,49,47,6,72,1,16,3,1,2,66,3,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,1,284,6,291,551,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2823,C01,50,46,5,76,1,20,4,0,1,72,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,283,5,288,550,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2824,B,48,57,5,82,2,21,0,1,0,71,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,2,313,14,329,649,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2824,C01,55,43,12,82,3,20,7,1,1,76,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,1,0,324,9,333,649,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2825,B,46,60,3,136,1,16,4,2,2,36,4,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,332,14,346,659,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2825,C01,35,50,9,142,2,13,1,3,2,45,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,10,0,333,15,348,658,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2826,B,39,31,7,154,1,4,2,3,1,21,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,283,5,288,474,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2826,C01,40,40,4,171,6,6,3,1,0,15,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,305,5,310,474,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2827,B,39,37,6,111,2,11,3,2,4,54,6,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,294,7,301,532,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2827,C01,32,41,8,107,5,9,3,2,2,48,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,1,280,5,286,532,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2828,B,56,67,12,82,2,11,3,2,0,45,3,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,10,0,305,16,321,639,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2829,B,59,92,3,62,4,12,2,1,1,72,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,328,17,345,694,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2830,B,31,116,4,73,3,10,1,0,0,46,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,1,298,10,309,524,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2830,C01,39,90,4,85,3,9,1,0,1,53,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,297,8,305,523,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2831,B,41,79,5,117,2,10,1,1,3,42,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,3,0,314,14,328,573,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2831,C01,38,74,3,117,4,11,3,2,0,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,312,5,317,572,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2832,B,59,94,10,187,5,33,4,3,1,74,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,480,9,494,746,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2833,B,54,78,3,108,3,14,9,2,1,76,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,10,0,377,17,394,711,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2833,C01,67,83,12,89,1,16,7,3,1,62,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,1,361,10,372,711,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2833,C02,69,75,10,89,3,20,6,4,3,81,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,379,12,391,710,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2834,B,37,49,3,114,1,2,8,2,1,35,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0,0,2,1,266,3,270,503,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2834,C01,31,45,14,130,1,9,2,1,1,31,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,275,12,287,503,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2835,B,57,49,14,98,3,21,2,0,1,86,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9,0,350,13,363,724,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2835,C01,54,67,6,106,5,16,3,4,0,71,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,344,14,358,723,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2835,C02,56,58,7,105,2,17,1,3,1,69,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,334,13,347,723,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2836,B,63,44,12,87,1,12,6,1,0,56,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,299,6,305,592,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2836,C01,56,63,9,73,2,11,2,0,1,55,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,1,291,11,303,592,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2836,C02,42,48,10,95,3,9,4,1,2,48,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,2,277,8,287,591,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2836,C03,42,52,8,76,3,5,3,3,1,55,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,271,10,281,591,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2837,B,43,57,4,97,3,21,4,1,0,52,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,0,0,0,2,0,300,6,306,656,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2837,C01,42,62,4,97,5,13,4,0,0,49,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,297,15,312,655,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2837,C02,40,53,9,101,2,14,7,2,3,50,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,3,0,298,7,305,655,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2838,B,37,38,9,106,2,1,8,4,10,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,236,7,243,430,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2838,C01,19,41,5,109,2,1,0,0,5,14,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,209,6,215,429,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2839,B,35,32,10,148,3,0,3,1,5,18,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,264,6,270,477,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2839,C01,36,37,7,141,2,1,6,0,4,11,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,254,7,261,477,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2840,B,26,21,4,111,1,1,3,0,4,14,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,192,5,197,524,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2840,C01,10,39,4,117,1,1,2,2,2,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,205,12,217,524,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2841,B,12,184,1,186,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,390,2,392,482,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2842,B,18,16,4,71,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,118,2,121,215,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2843,B,12,21,0,125,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,163,0,163,353,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2844,B,13,14,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,103,1,104,154,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2845,B,63,30,2,165,4,1,2,2,2,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,283,9,292,611,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2845,E01,17,42,6,65,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,4,143,199,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2846,B,1,7,2,63,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,77,1,78,116,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
